مدخل,هدف
"تلعب أليس وبوب وكلير وديف وحواء لعبة. في بداية اللعبة ، كان كل منهم يحمل كرة: أليس لديها كرة حمراء ، وبوب لديه كرة سوداء ، وكلير لديها كرة زرقاء ، وديف لديها كرة صفراء ، وحواء لديها كرة بنية.
مع تقدم اللعبة ، يتبادل أزواج من اللاعبين الكرات. أولاً ، تتبادل كلير وحواء الكرات. ثم يتبادل أليس وبوب الكرات. ثم تبادل حواء وديف الكرات. ثم تبادل كلير وديف الكرات. أخيرًا ، تتبادل كلير وأليس الكرات. في نهاية اللعبة ، تمتلك كلير
خيارات:
(أ) كرة حمراء
(ب) كرة سوداء
(ج) الكرة الزرقاء
(د) الكرة الصفراء
(هـ) الكرة البنية",(ب)
"تلعب أليس وبوب وكلير وديف وحواء لعبة. في بداية اللعبة ، كان كل منهم يحمل كرة: أليس لديها كرة بنية ، وبوب لديه كرة سوداء ، وكلير لديها كرة حمراء ، وديف لديها كرة وردية ، وحواء لديها كرة زرقاء.
مع تقدم اللعبة ، يتبادل أزواج من اللاعبين الكرات. أولاً ، يتبادل بوب وكلير الكرات. ثم تبادلت كلير وحواء الكرات. ثم يتبادل بوب وكلير الكرات. ثم تبادل ديف وكلير الكرات. أخيرًا ، يتبادل Alice و Dave الكرات. في نهاية اللعبة ، تمتلك كلير
خيارات:
(أ) كرة بنية
(ب) كرة سوداء
(ج) الكرة الحمراء
(د) الكرة الوردية
(هـ) الكرة الزرقاء",(د)
"أليس وبوب وكلير وديف وحواء راقصون في رقصة مربعة. في بداية الأغنية ، يكون لكل منهما شريك: أليس ترقص مع كارل ، وبوب يرقص مع جيمي ، وكلير ترقص مع ميليسا ، وديف يرقص مع لولا ، وحواء ترقص مع أوفيليا.
طوال الأغنية ، غالبًا ما يتاجر الراقصون. أولاً ، قام بوب وكلير بتبديل الشركاء. ثم ، أليس وديف تبديل الشركاء. بعد ذلك ، يقوم بوب وأليس بتبديل الشركاء. بعد ذلك ، تتبادل كلير وإيف شركائها. أخيرًا ، يتبادل Eve و Alice الشركاء. في نهاية الرقصة ، ترقص كلير معها
خيارات:
(أ) كارل
(ب) جيمي
(ج) ميليسا
(د) لولا
(هـ) أوفيليا",(و)
"أليس وبوب وكلير وديف وحواء في نفس الفريق في مباراة كرة قدم. في بداية المباراة ، يتم تعيين كل منهم في مركز: أليس تلعب دور الجناح الأيمن ، يلعب بوب دور المدافع ، وكلير تلعب لاعب الوسط الأيمن ، وديف تلعب دور حارس المرمى ، وحواء تلعب دور المشجع.
مع تقدم اللعبة ، يتبادل أزواج من اللاعبين المراكز من حين لآخر. أولا ، المراكز التجارية بوب وأليس. ثم ، المواقف التجارية ديف وكلير. ثم ، المواقف التجارية أليس وكلير. ثم ، المراكز التجارية حواء وأليس. أخيرًا ، مراكز تداول ديف وبوب. في نهاية المباراة كلير تلعب
خيارات:
(أ) الجناح الأيمن
(ب) منضدة
(ج) لاعب الوسط الأيمن
(د) حارس المرمى
(ه) المشجع",(ب)
"أليس وبوب وكلير وديف وحواء راقصون في رقصة مربعة. في بداية الأغنية ، يكون لكل منهما شريك: أليس ترقص مع أوفيليا ، وبوب يرقص مع عزي ، وكلير ترقص مع لولا ، وديف يرقص مع سام ، وحواء ترقص مع ميليسا.
طوال الأغنية ، غالبًا ما يتاجر الراقصون. أولا ، كلير وبوب تبديل الشركاء. بعد ذلك ، تتبادل كلير وإيف شركائها. بعد ذلك ، يقوم بوب وديف بالتبديل بين الشركاء. بعد ذلك ، تتبادل كلير وإيف شركائها. أخيرًا ، يتبادل Alice و Eve الشركاء. في نهاية الرقصة ، يرقص ديف مع
خيارات:
(أ) أوفيليا
(ب) عزي
(ج) لولا
(د) سام
(هـ) ميليسا",(ج)
"تلعب أليس وبوب وكلير وديف وحواء لعبة. في بداية اللعبة ، كان كل منهم يحمل كرة: أليس لديها كرة وردية ، وبوب لديه كرة بنية ، وكلير لديها كرة سوداء ، وديف لديها كرة برتقالية ، وحواء لديها كرة صفراء.
مع تقدم اللعبة ، يتبادل أزواج من اللاعبين الكرات. أولاً ، تتبادل كلير وأليس الكرات. ثم يتبادل ديف وبوب الكرات. ثم تبادلت حواء وبوب الكرات. ثم يتبادل بوب وأليس الكرات. أخيرًا ، تتبادل إيف وكلير الكرات. في نهاية اللعبة ، تمتلك أليس
خيارات:
(أ) الكرة الوردية
(ب) كرة بنية
(ج) الكرة السوداء
(د) كرة برتقالية
(هـ) الكرة الصفراء",(و)
"أليس وبوب وكلير وديف وحواء في نفس الفريق في مباراة كرة قدم. في بداية المباراة ، يتم تعيين كل منهم في مركز: تلعب أليس دور الجناح الأيسر ، ويلعب بوب دور حارس المرمى ، وكلير تلعب الجناح الأيمن ، وديف يلعب بالظهير ، وحواء تلعب مع لاعب الوسط الأيمن.
مع تقدم اللعبة ، يتبادل أزواج من اللاعبين المراكز من حين لآخر. أولا ، المواقف التجارية كلير وأليس. ثم ، مواقف كلير وديف التجارية. ثم ، المواقف التجارية بوب وكلير. ثم ، المراكز التجارية حواء وأليس. أخيرًا ، مواقف كلير وبوب التجارية. في نهاية المباراة ، تلعب حواء
خيارات:
(أ) الجناح الأيسر
(ب) حارس المرمى
(ج) الجناح الأيمن
(د) مدافع
(هـ) لاعب الوسط الأيمن",(ج)
"أليس وبوب وكلير وديف وحواء أصدقاء وقراء متعطشون يتاجرون بالكتب أحيانًا. في بداية الفصل الدراسي ، يشتري كل منهم كتابًا جديدًا: أليس تحصل على The Great Gatsby ، وبوب يحصل على Frankenstein ، وكلير تحصل على Moby Dick ، ​​و Dave يحصل على The Fellowship of the Ring ، وحواء تحصل على Catch-22.
مع استمرار الفصل الدراسي ، يبدأون في التداول حول الكتب الجديدة. أولاً ، تبادل أليس وبوب الكتب. ثم تبادل ديف وحواء الكتب. ثم تبادلت حواء وأليس الكتب. ثم تبادل ديف وحواء الكتب. أخيرًا ، يتبادل كلير وديف الكتب. في نهاية الفصل الدراسي ، حواء
خيارات:
(أ) غاتسبي العظيم
(ب) فرانكشتاين
(ج) موبي ديك
(د) زمالة الخاتم
(ه) كاتش 22",(و)
"أليس وبوب وكلير وديف وحواء في نفس الفريق في مباراة كرة قدم. في بداية المباراة ، يتم تعيين كل منهم في موقع: أليس تلعب دور الجناح الأيمن ، يلعب بوب دور حارس المرمى ، تلعب كلير دور لاعب الوسط ، يلعب ديف دور لاعب الوسط ، وتلعب حواء لاعب الوسط الأيسر.
مع تقدم اللعبة ، يتبادل أزواج من اللاعبين المراكز من حين لآخر. أولا ، المواقف التجارية كلير وحواء. ثم ، مواقف كلير وأليس التجارية. ثم ، المراكز التجارية أليس وديف. ثم ، المراكز التجارية بوب وحواء. أخيرًا ، مواقف أليس وكلير التجارية. في نهاية المباراة كلير تلعب
خيارات:
(أ) الجناح الأيمن
(ب) حارس المرمى
(ج) منضدة
(د) وسط وسط
(هـ) لاعب الوسط الأيسر",(د)
"أليس وبوب وكلير وديف وحواء يتبادلون هدايا الفيل الأبيض. في بداية الحدث ، كان كل منهم يحمل هدية بلون مختلف: لدى أليس هدية بنية ، وبوب لديه كرة برتقالية ، وكلير لديها هدية أرجوانية ، وديف هدية صفراء ، وحواء لديها هدية بيضاء.
مع تقدم الحدث ، يتبادل أزواج من الأشخاص الهدايا. أولاً ، يتبادل بوب وحواء هداياهما. ثم تبادل بوب وكلير هداياهما. ثم يتبادل ديف وأليس هداياهما. ثم يتبادل بوب وحواء هداياهما. أخيرًا ، تتبادل أليس وبوب هداياهما. في نهاية الحدث ، يمتلك بوب ملف
خيارات:
(أ) الحاضر البني
(ب) كرة برتقالية
(ج) الحاضر الأرجواني
(د) الحاضر الأصفر
(ه) أبيض الحاضر",(د)
"أليس وبوب وكلير وديف وحواء أصدقاء وقراء متعطشون يتاجرون بالكتب أحيانًا. في بداية الفصل الدراسي ، يشتري كل منهم كتابًا جديدًا: أليس تحصل على يوليسيس ، وبوب يحصل على موبي ديك ، وكلير يحصل على The Pearl ، و Dave يحصل على The Odyssey ، وحواء تحصل على The Fellowship of the Ring.
مع استمرار الفصل الدراسي ، يبدأون في التداول حول الكتب الجديدة. أولاً ، تبادل أليس وكلير الكتب. ثم تبادلت إيف وكلير الكتب. ثم تبادلت كلير وبوب الكتب. ثم تبادل ديف وكلير الكتب. أخيرًا ، يتبادل بوب وديف الكتب. في نهاية الفصل الدراسي ، ديف لديه
خيارات:
(أ) أوليسيس
(ب) موبي ديك
(ج) اللؤلؤة
(د) الأوديسة
(هـ) زمالة الخاتم",(و)
"أليس وبوب وكلير وديف وحواء أصدقاء وقراء متعطشون يتاجرون بالكتب أحيانًا. في بداية الفصل الدراسي ، يشتري كل منهم كتابًا جديدًا: أليس تحصل على موبي ديك ، وبوب يحصل على لوليتا ، وكلير يحصل على The Great Gatsby ، و Dave يحصل على Catch-22 ، و Eve تحصل على Ulysses.
مع استمرار الفصل الدراسي ، يبدأون في التداول حول الكتب الجديدة. أولاً ، تبادل كلير وديف الكتب. ثم تبادل بوب وكلير الكتب. ثم تبادل ديف وأليس الكتب. ثم تبادل ديف وكلير الكتب. أخيرًا ، تبادل كلير وإيف الكتب. في نهاية الفصل الدراسي ، حواء
خيارات:
(أ) موبي ديك
(ب) لوليتا
(ج) غاتسبي العظيم
(د) كاتش 22
(هـ) أوليسيس",(أ)
"أليس وبوب وكلير وديف وحواء أصدقاء وقراء متعطشون يتاجرون بالكتب أحيانًا. في بداية الفصل الدراسي ، يشتري كل منهم كتابًا جديدًا: أليس تحصل على فرانكشتاين ، وبوب يحصل على يوليسيس ، وكلير تحصل على لوليتا ، وديف يحصل على الأوديسة ، وحواء تحصل على زمالة الحلبة.
مع استمرار الفصل الدراسي ، يبدأون في التداول حول الكتب الجديدة. أولاً ، كتب إيف و ديف يتبادلان. ثم تبادلت كلير وأليس الكتب. ثم تبادل ديف وحواء الكتب. ثم تبادل بوب وكلير الكتب. أخيرًا ، تبادل أليس وكلير الكتب. في نهاية الفصل الدراسي ، حواء
خيارات:
(أ) فرانكشتاين
(ب) أوليسيس
(ج) لوليتا
(د) الأوديسة
(هـ) زمالة الخاتم",(و)
"تلعب أليس وبوب وكلير وديف وحواء لعبة. في بداية اللعبة ، كان كل منهم يحمل كرة: أليس لديها كرة بنية ، وبوب لديه كرة أرجوانية ، وكلير لديها كرة سوداء ، وديف لديها كرة خضراء ، وحواء لديها كرة صفراء.
مع تقدم اللعبة ، يتبادل أزواج من اللاعبين الكرات. أولاً ، تتبادل كلير وأليس الكرات. ثم يتبادل بوب وأليس الكرات. ثم تبادل حواء وديف الكرات. ثم تبادل ديف وكلير الكرات. أخيرًا ، يتبادل أليس وبوب الكرات. في نهاية اللعبة ، تمتلك كلير
خيارات:
(أ) كرة بنية
(ب) كرة أرجوانية
(ج) الكرة السوداء
(د) كرة خضراء
(هـ) الكرة الصفراء",(و)
"أليس وبوب وكلير وديف وحواء راقصون في رقصة مربعة. في بداية الأغنية ، يكون لكل منهما شريك: أليس ترقص مع كارل ، وبوب يرقص مع لولا ، وكلير ترقص مع أوفيليا ، وديف يرقص مع ميليسا ، وإيفا ترقص مع سام.
طوال الأغنية ، غالبًا ما يتاجر الراقصون. أولاً ، شركاء التبديل أليس وديف. ثم تقوم أليس وكلير بتبديل الشريكين. بعد ذلك ، تتبادل أليس وحواء الشركاء. بعد ذلك ، يقوم بوب وديف بالتبديل بين الشركاء. أخيرًا ، يتبادل ديف وكلير الشركاء. في نهاية الرقصة ، ترقص حواء
خيارات:
(أ) كارل
(ب) لولا
(ج) أوفيليا
(د) ميليسا
(ه) سام",(ج)
"أليس وبوب وكلير وديف وحواء في نفس الفريق في مباراة كرة قدم. في بداية المباراة ، يتم تعيين كل منهم في مركز: أليس تلعب دور حارس المرمى ، وبوب يلعب الجناح الأيسر ، وكلير تلعب دور المدفعية ، وديف يلعب دور المشجع ، وحواء تلعب لاعب الوسط الأيسر.
مع تقدم اللعبة ، يتبادل أزواج من اللاعبين المراكز من حين لآخر. أولا ، مواقف حواء وأليس التجارية. ثم ، المراكز التجارية بوب وحواء. ثم ، المراكز التجارية أليس وديف. ثم ، المراكز التجارية بوب وحواء. أخيرًا ، مواقف حواء وكلير التجارية. في نهاية المباراة ، يلعب بوب
خيارات:
(حارس مرمى
(ب) الجناح الأيسر
(ج) منضدة
(د) المشجع
(هـ) لاعب الوسط الأيسر",(ب)
"أليس وبوب وكلير وديف وحواء يتبادلون هدايا الفيل الأبيض. في بداية الحدث ، كان كل منهم يحمل هدية بلون مختلف: أليس لديها كرة وردية ، بوب لديه هدية حمراء ، كلير لديها هدية خضراء ، ديف لديها كرة برتقالية ، وحواء لديها كرة سوداء.
مع تقدم الحدث ، يتبادل أزواج من الأشخاص الهدايا. أولاً ، تتبادل أليس وديف هداياهما. ثم تبادل ديف وحواء هداياهما. ثم يتبادل ديف وأليس هداياهما. ثم تبادل بوب وكلير هداياهما. أخيرًا ، يتبادل بوب وحواء هداياهما. في نهاية الحدث ، يمتلك بوب ملف
خيارات:
(أ) الكرة الوردية
(ب) الأحمر الحاضر
(ج) الحاضر الأخضر
(د) كرة برتقالية
(هـ) الكرة السوداء",(أ)
"أليس وبوب وكلير وديف وحواء في نفس الفريق في مباراة كرة قدم. في بداية المباراة ، يتم تعيين كل منهم في موقع: أليس تلعب على مقاعد البدلاء ، وبوب يلعب لاعب الوسط الأيمن ، وكلير تلعب دور المشجع ، وديف تلعب دور المهاجم ، وحواء تلعب الجناح الأيسر.
مع تقدم اللعبة ، يتبادل أزواج من اللاعبين المراكز من حين لآخر. أولا ، المراكز التجارية أليس وحواء. ثم ، مواقف كلير وأليس التجارية. ثم ، المراكز التجارية حواء وأليس. ثم ، المراكز التجارية بوب وديف. أخيرًا ، المراكز التجارية لـ Dave و Eve. في نهاية المباراة كلير تلعب
خيارات:
(أ) مقاعد البدلاء
(ب) لاعب الوسط الأيمن
(ج) المشجع
(د) مهاجم
(هـ) الجناح الأيسر",(و)
"تلعب أليس وبوب وكلير وديف وحواء لعبة. في بداية اللعبة ، كان كل منهم يحمل كرة: أليس لديها كرة أرجوانية ، وبوب لديها كرة سوداء ، وكلير لديها كرة حمراء ، وديف لديها كرة صفراء ، وحواء لديها كرة بنية.
مع تقدم اللعبة ، يتبادل أزواج من اللاعبين الكرات. أولا ، أليس وديف يتبادلان الكرات. ثم تبادل ديف وحواء الكرات. ثم يتبادل بوب وديف الكرات. ثم تبادل ديف وكلير الكرات. أخيرًا ، تتبادل إيف وكلير الكرات. في نهاية اللعبة ، تمتلك أليس
خيارات:
(أ) كرة أرجوانية
(ب) كرة سوداء
(ج) الكرة الحمراء
(د) الكرة الصفراء
(هـ) الكرة البنية",(د)
"أليس وبوب وكلير وديف وحواء في نفس الفريق في مباراة كرة قدم. في بداية المباراة ، يتم تعيين كل منهم في مركز: أليس تلعب الجناح الأيمن ، يلعب بوب لاعب الوسط الأيسر ، كلير تلعب لاعب الوسط الأيمن ، ديف يلعب دور المهاجم ، وحواء تلعب دور الظهير.
مع تقدم اللعبة ، يتبادل أزواج من اللاعبين المراكز من حين لآخر. أولا ، المواقف التجارية حواء وكلير. ثم ، المراكز التجارية ديف وبوب. ثم ، المراكز التجارية حواء وديف. ثم ، المواقف التجارية أليس وكلير. أخيرًا ، مراكز تداول بوب وحواء. في نهاية المباراة كلير تلعب
خيارات:
(أ) الجناح الأيمن
(ب) لاعب الوسط الأيسر
(ج) لاعب الوسط الأيمن
(د) مهاجم
(ه) مدافع",(أ)
"أليس وبوب وكلير وديف وحواء راقصون في رقصة مربعة. في بداية الأغنية ، يكون لكل منهما شريك: أليس ترقص مع جيمي ، وبوب يرقص مع باتريك ، وكلير ترقص مع كارل ، وديف يرقص مع هيلجا ، وحواء ترقص مع عزي.
طوال الأغنية ، غالبًا ما يتاجر الراقصون. أولاً ، كلير وأليس يتبادلان الشريكين. ثم ، أليس وديف تبديل الشركاء. بعد ذلك ، تقوم أليس وبوب بتبديل الشركاء. بعد ذلك ، يغير بوب وإيف الشركاء. أخيرًا ، قام ديف و بوب بتبديل الشركاء. في نهاية الرقصة ، ترقص حواء
خيارات:
(أ) جيمي
(ب) باتريك
(ج) كارل
(د) هيلجا
(هـ) عزي",(د)
"أليس وبوب وكلير وديف وحواء أصدقاء وقراء متعطشون يتاجرون بالكتب أحيانًا. في بداية الفصل الدراسي ، يشتري كل منهم كتابًا جديدًا: أليس تحصل على Catch-22 ، وبوب يحصل على زمالة الحلبة ، وكلير تحصل على Lolita ، و Dave يحصل على Frankenstein ، و Eve تحصل على The Odyssey.
مع استمرار الفصل الدراسي ، يبدأون في التداول حول الكتب الجديدة. أولاً ، تبادل أليس وبوب الكتب. ثم تبادلت أليس وديف الكتب. ثم تبادلت أليس وكلير الكتب. ثم يتبادل بوب وحواء الكتب. أخيرًا ، تبادل أليس وديف الكتب. في نهاية الفصل الدراسي ، كلير لديها
خيارات:
(أ) كاتش 22
(ب) زمالة الخاتم
(ج) لوليتا
(د) فرانكشتاين
(هـ) الأوديسة",(د)
"أليس وبوب وكلير وديف وحواء يتبادلون هدايا الفيل الأبيض. في بداية الحدث ، كان كل منهم يحمل هدية بلون مختلف: لدى أليس هدية بنية ، وبوب لديه كرة سوداء ، وكلير لديها هدية خضراء ، وديف هدية أرجوانية ، وحواء لديها هدية صفراء.
مع تقدم الحدث ، يتبادل أزواج من الأشخاص الهدايا. أولاً ، يتبادل بوب وديف هداياهما. ثم يتبادل بوب وحواء هداياهما. ثم تبادل ديف وكلير هداياهما. ثم يتبادل ديف وبوب هداياهما. أخيرًا ، تتبادل أليس وديف هداياهما. في نهاية الحدث ، يمتلك بوب ملف
خيارات:
(أ) الحاضر البني
(ب) كرة سوداء
(ج) الحاضر الأخضر
(د) الحاضر الأرجواني
(ه) الأصفر الحاضر",(ج)
"أليس وبوب وكلير وديف وحواء راقصون في رقصة مربعة. في بداية الأغنية ، يكون لكل منهما شريك: أليس ترقص مع لولا ، وبوب يرقص مع ميليسا ، وكلير ترقص مع سام ، وديف يرقص مع كارل ، وحواء ترقص مع هيلجا.
طوال الأغنية ، غالبًا ما يتاجر الراقصون. أولا ، ديف وأليس تبديل الشركاء. ثم ، كلير وديف تبديل الشركاء. ثم ، أليس وديف تبديل الشركاء. بعد ذلك ، يغير بوب وإيف الشركاء. أخيرًا ، قام بوب وأليس بتبديل الشركاء. في نهاية الرقصة ، يرقص بوب مع
خيارات:
(أ) لولا
(ب) ميليسا
(ج) سام
(د) كارل
(هـ) هيلجا",(ج)
"أليس وبوب وكلير وديف وحواء يتبادلون هدايا الفيل الأبيض. في بداية الحدث ، كان كل منهم يحمل هدية بلون مختلف: أليس لديها هدية زرقاء ، وبوب لديها هدية صفراء ، وكلير لديها كرة سوداء ، وديف لديها هدية أرجوانية ، وحواء لديها هدية حمراء.
مع تقدم الحدث ، يتبادل أزواج من الأشخاص الهدايا. أولاً ، يتبادل بوب وكلير هداياهما. ثم تبادل ديف وحواء هداياهما. ثم تبادل بوب وكلير هداياهما. ثم تتبادل كلير وأليس هداياهما. أخيرًا ، تبادلت إيف و ديف هداياهما. في نهاية الحدث ، يمتلك بوب ملف
خيارات:
(أ) الحاضر الأزرق
(ب) الحاضر الأصفر
(ج) الكرة السوداء
(د) الحاضر الأرجواني
(ه) الأحمر الحاضر",(ب)
