مدخل,هدف
"أليس وبوب وكلير وديف وحواء وفريد ​​وجيرترود راقصون في رقصة مربعة. في بداية الأغنية ، يكون لكل منهما شريك: أليس ترقص مع هيلجا ، وبوب يرقص مع كارل ، وكلير ترقص مع ميليسا ، وديف يرقص مع إيزي ، وحواء ترقص مع جيمي ، وفريد ​​يرقص مع باتريك ، و جيرترود ترقص مع رودريجو.
طوال الأغنية ، غالبًا ما يتاجر الراقصون. أولاً ، يتبادل فريد وكلير الشركاء. بعد ذلك ، تقوم أليس وبوب بتبديل الشركاء. بعد ذلك ، يتبادل ديف وحواء الشركاء. بعد ذلك ، قام جيرترود وفريد ​​بتبديل الشركاء. بعد ذلك ، تقوم أليس وبوب بتبديل الشركاء. بعد ذلك ، تقوم أليس وفريد ​​بتبديل الشركاء. أخيرًا ، قام فريد وكلير بتبديل الشركاء. في نهاية الرقصة ، ترقص أليس مع
خيارات:
(أ) هيلجا
(ب) كارل
(ج) ميليسا
(د) عزي
(ه) جيمي
(و) باتريك
(ز) رودريغو",(ز)
"أليس وبوب وكلير وديف وإيف وفريد ​​وجيرترود في نفس الفريق في مباراة كرة قدم. في بداية المباراة ، يتم تعيين كل منهم في مركز: أليس تلعب دور الجناح الأيسر ، يلعب بوب دور حارس المرمى ، يلعب كلير لاعب خط الوسط ، ديف يلعب لاعب الوسط الأيمن ، إيف تلعب دور الظهير ، فريد يلعب لاعب الوسط الأيسر ، و جيرترود تلعب دور المشجع.
مع تقدم اللعبة ، يتبادل أزواج من اللاعبين المراكز من حين لآخر. أولا ، المراكز التجارية جيرترود وحواء. ثم ، المراكز التجارية جيرترود وأليس. ثم ، مواقف حواء وكلير التجارية. ثم ، المراكز التجارية فريد وحواء. ثم ، مواقف كلير وجيرترود التجارية. ثم ، مواقف كلير وديف التجارية. أخيرًا ، مواقف فريد وبوب التجارية. في نهاية المباراة ، تلعب جيرترود
خيارات:
(أ) الجناح الأيسر
(ب) حارس المرمى
(ج) لاعب وسط
(د) لاعب الوسط الأيمن
(ه) مدافع
(F) لاعب الوسط الأيسر
(ز) المشجع",(ز)
"أليس وبوب وكلير وديف وإيف وفريد ​​وجيرترود في نفس الفريق في مباراة كرة قدم. في بداية المباراة ، يتم تعيين كل منهم في مركز: أليس تلعب لاعب خط الوسط الأيسر ، وبوب يلعب لاعب الوسط الأيمن ، وكلير تلعب دور المهاجم ، وديف يلعب في مركز الظهير ، وإيفا تلعب لاعب الوسط ، وفريد ​​يلعب على مقاعد البدلاء ، وجيرترود يلعب الجناح الأيمن.
مع تقدم اللعبة ، يتبادل أزواج من اللاعبين المراكز من حين لآخر. أولا ، مواقف جيرترود وبوب التجارية. ثم ، المواقف التجارية فريد وكلير. ثم ، المواقف التجارية فريد وديف. ثم ، المراكز التجارية حواء وديف. ثم ، مواقف كلير وأليس التجارية. ثم ، المراكز التجارية ديف وبوب. أخيرًا ، مواقف جيرترود وأليس التجارية. في نهاية المباراة ، تلعب أليس
خيارات:
(أ) لاعب وسط أيسر
(ب) لاعب الوسط الأيمن
(ج) مهاجم
(د) مدافع
(هـ) لاعب وسط
(و) منضدة
(ز) الجناح الأيمن",(ب)
"أليس وبوب وكلير وديف وإيف وفريد ​​وجيرترود أصدقاء وقراء متعطشون لبيع الكتب أحيانًا. في بداية الفصل الدراسي ، يشتري كل منهم كتابًا جديدًا: أليس تحصل على The Great Gatsby ، وبوب يحصل على زمالة الحلبة ، وكلير تحصل على Ulysses ، و Dave يحصل على The Odyssey ، و Eve تحصل على Frankenstein ، و Fred يحصل على Hound of the Baskervilles ، و Gertrude يحصل على موبي ديك.
مع استمرار الفصل الدراسي ، يبدأون في التداول حول الكتب الجديدة. أولاً ، تبادل كلير وحواء الكتب. ثم تبادل ديف وفريد ​​الكتب. ثم تبادلت أليس وحواء الكتب. ثم تبادلت كلير وديف الكتب. ثم تبادل فريد وكلير الكتب. ثم تبادلت كلير وجيرترود الكتب. أخيرًا ، يتبادل فريد وبوب الكتب. في نهاية الفصل الدراسي ، أليس لديها
خيارات:
(أ) غاتسبي العظيم
(ب) زمالة الخاتم
(ج) أوليسيس
(د) الأوديسة
(هـ) فرانكشتاين
(و) كلب باسكرفيل
(ز) موبي ديك",(ج)
"تلعب أليس وبوب وكلير وديف وإيف وفريد ​​وجيرترود لعبة. في بداية اللعبة ، كان كل منهم يحمل كرة: أليس لديها كرة زرقاء ، بوب لديه كرة حمراء ، كلير لديها كرة بنية ، ديف لديه كرة أرجوانية ، حواء لديها كرة سوداء ، فريد لديه كرة وردية ، وجيرترود لديها كرة خضراء.
مع تقدم اللعبة ، يتبادل أزواج من اللاعبين الكرات. أولاً ، يتبادل فريد وأليس الكرات. ثم تبادل كلير وجيرترود الكرات. ثم يتبادل بوب وديف الكرات. ثم تتبادل حواء وأليس الكرات. ثم يتبادل بوب وكلير الكرات. ثم تبادل ديف وحواء الكرات. أخيرًا ، يتبادل بوب وكلير الكرات. في نهاية اللعبة ، تمتلك أليس
خيارات:
(أ) الكرة الزرقاء
(ب) كرة حمراء
(ج) الكرة البنية
(د) كرة أرجوانية
(هـ) الكرة السوداء
(و) الكرة الوردية
(ز) الكرة الخضراء",(و)
"تلعب أليس وبوب وكلير وديف وإيف وفريد ​​وجيرترود لعبة. في بداية اللعبة ، كان كل منهم يحمل كرة: أليس لديها كرة خضراء ، وبوب لديه كرة بنية ، وكلير لديه كرة أرجوانية ، وديف لديه كرة وردية ، وحواء لديها كرة بيضاء ، وفريد ​​لديه كرة حمراء ، ولدى جيرترود كرة برتقالية.
مع تقدم اللعبة ، يتبادل أزواج من اللاعبين الكرات. أولا ، حواء وديف يتبادلان الكرات. ثم تبادلت كلير وحواء الكرات. ثم تبادل ديف وكلير الكرات. ثم يتبادل بوب وفريد ​​الكرات. ثم تبادل فريد وديف الكرات. ثم تتبادل حواء وأليس الكرات. أخيرًا ، يتبادل ديف وجيرترود الكرات. في نهاية اللعبة ، تمتلك أليس
خيارات:
(أ) كرة خضراء
(ب) كرة بنية
(ج) الكرة الأرجواني
(د) الكرة الوردية
(هـ) الكرة البيضاء
(و) الكرة الحمراء
(ز) كرة برتقالية",(ج)
"أليس وبوب وكلير وديف وحواء وفريد ​​وجيرترود راقصون في رقصة مربعة. في بداية الأغنية ، يكون لكل منهما شريك: أليس ترقص مع سام ، وبوب يرقص مع رودريجو ، وكلير ترقص مع جيمي ، وديف يرقص مع لولا ، وإيفا ترقص مع هيلجا ، وفريد ​​يرقص مع ميليسا ، جيرترود ترقص مع أوفيليا.
طوال الأغنية ، غالبًا ما يتاجر الراقصون. أولاً ، شركاء تبديل بوب وديف. بعد ذلك ، قام ديف وكلير بتبديل الشركاء. بعد ذلك ، تتبادل كلير وإيف شركائها. ثم تقوم أليس وجيرترود بالتبديل بين الشركاء. بعد ذلك ، تقوم أليس وبوب بتبديل الشركاء. بعد ذلك ، قام بوب وفريد ​​بتبديل الشركاء. أخيرًا ، يتبادل فريد وحواء الشركاء. في نهاية الرقصة ، يرقص ديف مع
خيارات:
(أ) سام
(ب) رودريغو
(ج) جيمي
(د) لولا
(هـ) هيلجا
(ف) ميليسا
(ز) أوفيليا",(ج)
"تلعب أليس وبوب وكلير وديف وإيف وفريد ​​وجيرترود لعبة. في بداية اللعبة ، كان كل منهم يحمل كرة: أليس لديها كرة خضراء ، وبوب لديه كرة برتقالية ، وكلير لديه كرة بيضاء ، وديف لديه كرة وردية ، وحواء لديها كرة زرقاء ، وفريد ​​لديه كرة صفراء ، وجيرترود لديها كرة سوداء.
مع تقدم اللعبة ، يتبادل أزواج من اللاعبين الكرات. أولاً ، تتبادل حواء وجيرترود الكرات. ثم يتبادل فريد وبوب الكرات. ثم يتبادل فريد وكلير الكرات. ثم تتبادل حواء وفريد ​​الكرات. ثم يتبادل فريد وكلير الكرات. ثم يتبادل أليس وبوب الكرات. أخيرًا ، يتبادل ديف وجيرترود الكرات. في نهاية اللعبة ، تمتلك أليس
خيارات:
(أ) كرة خضراء
(ب) كرة برتقالية
(ج) الكرة البيضاء
(د) الكرة الوردية
(هـ) الكرة الزرقاء
(و) الكرة الصفراء
(ز) الكرة السوداء",(F)
"أليس وبوب وكلير وديف وحواء وفريد ​​وجيرترود راقصون في رقصة مربعة. في بداية الأغنية ، يكون لكل منهما شريك: أليس ترقص مع كارل ، وبوب يرقص مع عزي ، وكلير ترقص مع جيمي ، وديف يرقص مع ميليسا ، وحواء ترقص مع لولا ، وفريد ​​يرقص مع باتريك ، و جيرترود ترقص مع رودريجو.
طوال الأغنية ، غالبًا ما يتاجر الراقصون. أولا ، أليس وحواء تبديل الشركاء. بعد ذلك ، بدلت حواء وبوب الشريكين. بعد ذلك ، قام جيرترود وديف بالتبديل بين الشركاء. بعد ذلك ، تتبادل إيف وكلير الشريكتين. بعد ذلك ، تقوم أليس وبوب بتبديل الشركاء. بعد ذلك ، قام بوب وفريد ​​بتبديل الشركاء. أخيرًا ، قام فريد وكلير بتبديل الشركاء. في نهاية الرقصة ، كان فريد يرقص معها
خيارات:
(أ) كارل
(ب) عزي
(ج) جيمي
(د) ميليسا
(ه) لولا
(و) باتريك
(ز) رودريغو",(ب)
"أليس وبوب وكلير وديف وإيف وفريد ​​وجيرترود في نفس الفريق في مباراة كرة قدم. في بداية المباراة ، يتم تعيين كل منهم في مركز: أليس تلعب دور المشجع ، وبوب يلعب الجناح الأيسر ، وكلير تلعب دور حارس المرمى ، وديف يلعب مع لاعب الوسط الأيمن ، وإيفا تلعب في وسط خط الوسط ، وفريد ​​يلعب على مقاعد البدلاء ، وجيرترود يلعب دور المهاجم.
مع تقدم اللعبة ، يتبادل أزواج من اللاعبين المراكز من حين لآخر. أولا ، المواقف التجارية فريد وكلير. ثم ، المراكز التجارية جيرترود وأليس. ثم ، المواقف التجارية فريد وديف. ثم ، المواقف التجارية فريد وكلير. ثم ، صفقات التجارة أليس وبوب. ثم ، المراكز التجارية ديف وبوب. أخيرًا ، المراكز التجارية فريد وحواء. في نهاية المباراة ، يلعب بوب
خيارات:
(رئيس المشجعين
(ب) الجناح الأيسر
(ج) حارس المرمى
(د) لاعب الوسط الأيمن
(هـ) لاعب وسط
(و) منضدة
(ز) مهاجم",(ج)
"أليس وبوب وكلير وديف وإيف وفريد ​​وجيرترود في نفس الفريق في مباراة كرة قدم. في بداية المباراة ، يتم تعيين كل منهم في موقع: أليس تلعب دور حارس المرمى ، ويلعب بوب لاعب وسط وسط ، وكلير تلعب على مقاعد البدلاء ، وديف يلعب دور الجناح الأيسر ، وحواء يلعب دور المهاجم ، وفريد ​​يلعب مع لاعب الوسط الأيمن ، وجيرترود يلعب لاعب خط الوسط الأيسر.
مع تقدم اللعبة ، يتبادل أزواج من اللاعبين المراكز من حين لآخر. أولا ، المواقف التجارية حواء وكلير. ثم ، مواقف كلير وديف التجارية. ثم ، المراكز التجارية ديف وبوب. ثم ، المراكز التجارية فريد وجيرترود. ثم ، المواقف التجارية بوب وكلير. ثم ، المراكز التجارية ديف وأليس. أخيرًا ، مواقف كلير وإيف التجارية. في نهاية المباراة ، ديف يلعب
خيارات:
(حارس مرمى
(ب) وسط وسط
(ج) منضدة
(د) الجناح الأيسر
(هـ) مهاجم
(F) لاعب الوسط الأيمن
(ز) لاعب الوسط الأيسر",(أ)
"أليس وبوب وكلير وديف وإيف وفريد ​​وجيرترود في نفس الفريق في مباراة كرة قدم. في بداية المباراة ، يتم تعيين كل منهم في مركز: أليس تلعب دور الجناح الأيسر ، يلعب بوب دور المشجع ، كلير يلعب الظهير ، ديف يلعب الجناح الأيمن ، إيف تلعب دور المهاجم ، فريد يلعب لاعب الوسط الأيمن ، وجيرترود يلعب وسط وسط.
مع تقدم اللعبة ، يتبادل أزواج من اللاعبين المراكز من حين لآخر. أولا ، المراكز التجارية بوب وديف. ثم ، مواقف حواء وكلير التجارية. ثم ، المراكز التجارية جيرترود وأليس. ثم ، المواقف التجارية بوب وكلير. ثم ، صفقات التجارة أليس وبوب. ثم ، مراكز التجارة حواء وفريد. أخيرًا ، مواقف أليس وفريد ​​التجارية. في نهاية المباراة ، تلعب حواء
خيارات:
(أ) الجناح الأيسر
(ب) المشجع
(ج) مدافع
(د) الجناح الأيمن
(هـ) مهاجم
(F) لاعب الوسط الأيمن
(ز) لاعب وسط",(F)
"تلعب أليس وبوب وكلير وديف وإيف وفريد ​​وجيرترود لعبة. في بداية اللعبة ، كان كل منهم يحمل كرة: أليس لديها كرة سوداء ، وبوب لديه كرة خضراء ، وكلير لديه كرة بيضاء ، وديف لديه كرة حمراء ، وحواء لديها كرة بنية ، وفريد ​​لديه كرة أرجوانية ، ولدى جيرترود كرة برتقالية.
مع تقدم اللعبة ، يتبادل أزواج من اللاعبين الكرات. أولاً ، يتبادل بوب وكلير الكرات. ثم تبادل ديف وحواء الكرات. ثم يتبادل فريد وبوب الكرات. ثم تبادل ديف وجيرترود الكرات. ثم يتبادل فريد وبوب الكرات. ثم يتبادل جيرترود وفريد ​​الكرات. أخيرًا ، يتبادل أليس وفريد ​​الكرات. في نهاية اللعبة ، تمتلك Eve
خيارات:
(أ) كرة سوداء
(ب) الكرة الخضراء
(ج) الكرة البيضاء
(د) كرة حمراء
(هـ) الكرة البنية
(و) كرة أرجوانية
(ز) كرة برتقالية",(د)
"أليس وبوب وكلير وديف وإيف وفريد ​​وجيرترود يتبادلون هدايا الفيل الأبيض. في بداية الحدث ، كان كل منهم يحمل هدية بلون مختلف: أليس لديها كرة سوداء ، وبوب لديه كرة برتقالية ، وكلير لديها هدية بيضاء ، وديف لديها هدية خضراء ، وحواء لديها هدية زرقاء ، وفريد ​​لديه هدية حمراء ، وجيرترود لديها هدية صفراء.
مع تقدم الحدث ، يتبادل أزواج من الأشخاص الهدايا. أولاً ، تتبادل أليس وحواء هداياهما. ثم تبادلت أليس وفريد ​​هداياهما. ثم يتبادل جيرترود وديف هداياهما. ثم تبادل فريد وحواء هداياهما. ثم تبادلت كلير وبوب هداياهما. ثم تبادلت كلير وديف هداياهما. أخيرًا ، يتبادل ديف وأليس هداياهما. في نهاية الحدث ، تمتلك أليس
خيارات:
(أ) كرة سوداء
(ب) كرة برتقالية
(ج) الأبيض الحاضر
(د) الحاضر الأخضر
(ه) الأزرق الحاضر
(F) الأحمر الحاضر
(G) الأصفر الحاضر",(ب)
"أليس وبوب وكلير وديف وحواء وفريد ​​وجيرترود راقصون في رقصة مربعة. في بداية الأغنية ، يكون لكل منهما شريك: أليس ترقص مع لولا ، وبوب يرقص مع رودريجو ، وكلير ترقص مع جيمي ، وديف يرقص مع إيزي ، وحواء ترقص مع سام ، وفريد ​​يرقص مع كارل ، و جيرترود ترقص مع هيلجا.
طوال الأغنية ، غالبًا ما يتاجر الراقصون. أولا ، أليس وكلير تبديل الشركاء. بعد ذلك ، قام بوب وفريد ​​بتبديل الشركاء. ثم ، كلير وديف تبديل الشركاء. بعد ذلك ، تقوم أليس وفريد ​​بتبديل الشركاء. ثم ، كلير وأليس يتبادلان الشركاء. بعد ذلك ، يغير بوب وإيف الشركاء. أخيرًا ، يتبادل Eve و Gertrude الشركاء. في نهاية الرقصة ، ترقص حواء
خيارات:
(أ) لولا
(ب) رودريغو
(ج) جيمي
(د) عزي
(ه) سام
(ف) كارل
(ز) هيلجا",(ز)
"أليس وبوب وكلير وديف وإيف وفريد ​​وجيرترود أصدقاء وقراء متعطشون لبيع الكتب أحيانًا. في بداية الفصل الدراسي ، يشتري كل منهم كتابًا جديدًا: أليس تحصل على The Great Gatsby ، وبوب يحصل على Catch-22 ، وكلير يحصل على زمالة الحلبة ، و Dave يحصل على Ulysses ، و Eve تحصل على Frankenstein ، و Fred يحصل على The Pearl ، و Gertrude يحصل الأوديسة.
مع استمرار الفصل الدراسي ، يبدأون في التداول حول الكتب الجديدة. أولاً ، تبادل فريد وأليس الكتب. ثم يتبادل جيرترود وحواء الكتب. ثم تبادلت أليس وحواء الكتب. ثم تبادل ديف وجيرترود الكتب. ثم تبادلت جيرترود وكلير الكتب. ثم تبادلت أليس وكلير الكتب. أخيرًا ، يتبادل ديف وبوب الكتب. في نهاية الفصل الدراسي ، ديف لديه
خيارات:
(أ) غاتسبي العظيم
(ب) كاتش 22
(ج) زمالة الخاتم
(د) أوليسيس
(هـ) فرانكشتاين
(و) اللؤلؤة
(ز) الأوديسة",(ب)
