مدخل,هدف
"كيف يمكن للشخص العادي أن يجيب على كل من الأسئلة التالية حول السببية؟
سارة لديها غيتار كهربائي تعزفه من خلال مكبر للصوت. سيعزف الجيتار من خلال مكبر الصوت إذا تم ضبط مكبر الصوت على القناة A أو تم تشغيل خلاط الطاقة. اليوم ، مكبر الصوت مضبوط على القناة A. تتحقق سارة لمعرفة ما إذا كان خلاط الطاقة قيد التشغيل. إنها ترى أن خلاط الطاقة قيد التشغيل ، ولا تقوم بإيقاف تشغيل خلاط الطاقة أو ضبطه على الإطلاق. نظرًا لأن الجيتار سيعزف من خلال مكبر الصوت إذا كان مكبر الصوت مضبوطًا على القناة A أو تم تشغيل خلاط الطاقة ، فإن غيتار سارة يلعب من خلال مكبر الصوت. هل عزف الجيتار من خلال مكبر الصوت لأن سارة لم تقم بإيقاف تشغيل خلاط الطاقة؟
خيارات:
- نعم
- لا",نعم
"كيف يمكن للشخص العادي أن يجيب على كل من الأسئلة التالية حول السببية؟
يعد Drew و Kylie و Oliver و Jen عملاء منتظمين في مقهى محلي صغير. بالنظر إلى سعر بيع القهوة وتكلفة التشغيل اليومي ، سيحقق المقهى ربحًا إذا طلب أي شخص القهوة في يوم معين. يحتاج المقهى إلى شخص واحد فقط يطلب القهوة ليحقق ربحًا في ذلك اليوم. عادة ما تطلب كايلي وأوليفر القهوة كل ثلاثاء. ومع ذلك ، لا يطلب درو القهوة عادة كل يوم ثلاثاء. هذا الثلاثاء ، بشكل غير متوقع ، طلب درو القهوة. في نفس اليوم ، طلبت كايلي القهوة ، كما طلب أوليفر القهوة. منذ أن طلب شخص واحد على الأقل القهوة يوم الثلاثاء ، حقق المقهى ربحًا في ذلك اليوم. هل طلب درو قهوة يوم الثلاثاء جعل المقهى يحقق ربحًا في ذلك اليوم؟
خيارات:
- نعم
- لا",No
"كيف يمكن للشخص العادي أن يجيب على كل من الأسئلة التالية حول السببية؟
نيد لديه زورق آلي جديد. عندما يدير نيد المفتاح ، يبدأ الزورق إذا كان الترس في الوضع المحايد أو المحرك في وضع القفل. اليوم ، الترس في وضع محايد والمحرك ليس في وضع القفل. يقوم نيد بفحص المحرك ليرى ما إذا كان في وضع القفل. يغير موضعه ويضعه في وضع القفل. نظرًا لأن الزورق البخاري سيبدأ إذا كان الترس في وضع محايد أو كان المحرك في وضع القفل ، يبدأ الزورق بمحرك عندما يدير نيد المفتاح. هل بدأ الزورق البخاري لأن نيد غير موضع المحرك؟
خيارات:
- نعم
- لا",No
"كيف يمكن للشخص العادي أن يجيب على كل من الأسئلة التالية حول السببية؟
كان جو على وشك الذهاب لاصطحاب طفله من مدرسة في الضواحي. في موقف السيارات ، توقف لمساعدة شخص أصيب أثناء ممارسة الرياضة. بسبب هذا التأخير في اصطحاب ابنه ، فإن جار جو ، الذي انتظر 15 دقيقة ليحضر جو ، أخذ الطفل إلى المنزل في سيارته. في طريق العودة إلى المنزل ، صدم سائق مخمور سيارة الجار. وأصيب نجل جو ، وهو الضحية الوحيدة التي أصيبت بجروح خطيرة ، بجروح خطيرة في ساقه. كان سلوك جو بسبب كرمه. جو هو نوع الشخص الذي يريد أن يفعل أشياء جيدة للآخرين المحتاجين. أحيانًا ينزعج أصدقاؤه من كرمه المفرط على ما يبدو ، بل إنهم يشتكون من ذلك أحيانًا. لكن بعد أن تعرفوا عليه بشكل أفضل ، أدركوا أن كرمه كان سمة أساسية في شخصيته. وبالتالي ، فقد كان شيئًا لا يستطيع مساعدته ، حتى عندما حاول بجد. هل تسبب جو في إصابة ابنه؟
خيارات:
- نعم
- لا",No
"كيف يمكن للشخص العادي أن يجيب على كل من الأسئلة التالية حول السببية؟
يمتلك واين ساعة جديدة عالية التقنية تقيس معدل ضربات قلبه أثناء ممارسة الرياضة. يجب أن يشحن الجهاز قبل أن يستخدمه هذا المساء. سيتم شحن الجهاز بالكامل في غضون ساعة واحدة إذا تم توصيله أو على لوحة الشحن. في الساعة 2:00 ظهرًا ، تم توصيل الجهاز ، والجهاز على لوحة الشحن. في ذلك الوقت ، يتحقق واين ليرى ما إذا كان الجهاز موجودًا على لوحة الشحن ، ويرى أنه كذلك. لذلك ، فهو لا يغير موضع الجهاز ، ويتركه على لوحة الشحن. نظرًا لأنه سيتم شحن الجهاز بالكامل في غضون ساعة واحدة إذا تم توصيله أو على لوحة الشحن ، فسيتم شحن الجهاز بالكامل في الساعة 3:00 مساءً. هل الجهاز مشحون بالكامل لأن واين لم يغير موضع الجهاز؟
خيارات:
- نعم
- لا",نعم
"كيف يمكن للشخص العادي أن يجيب على كل من الأسئلة التالية حول السببية؟
تعمل أليس وزوي في نفس الشركة. إنهم يعملون في غرف مختلفة ، وكلاهما يحتاج أحيانًا إلى الوصول إلى الكمبيوتر المركزي للشركة. دون علم الجميع ، إذا تم تسجيل دخول شخصين إلى الكمبيوتر المركزي في نفس الوقت ، فسيتم إرسال بريد إلكتروني فارغ على الفور من الكمبيوتر المركزي إلى عنوان بريد إلكتروني غير موجود. للتأكد من توفر شخص واحد دائمًا للرد على المكالمات الهاتفية الواردة ، أصدرت الشركة السياسة الرسمية التالية: أليس هي الوحيدة المسموح لها بتسجيل الدخول إلى الكمبيوتر المركزي في الصباح ، في حين أن Zoe هو الشخص الوحيد المسموح له بذلك. قم بتسجيل الدخول إلى الكمبيوتر المركزي في فترة بعد الظهر. ذات يوم ، انتهاكًا للسياسة الرسمية ، قام Zoe بتسجيل الدخول إلى الكمبيوتر المركزي في الساعة 9 صباحًا. في نفس اليوم ، تقوم أليس أيضًا بتسجيل الدخول في الساعة 9 صباحًا. على الفور ، يتم إرسال بريد إلكتروني فارغ من الكمبيوتر المركزي إلى عنوان بريد إلكتروني غير موجود. هل تسبب Zoe في إرسال بريد إلكتروني فارغ من الكمبيوتر المركزي إلى عنوان بريد إلكتروني غير موجود؟
خيارات:
- نعم
- لا",نعم
"كيف يمكن للشخص العادي أن يجيب على كل من الأسئلة التالية حول السببية؟
أبلغ ممثلو قسم البحث والتطوير بإحدى الشركات مجلس الإدارة وقالوا: ""نحن نفكر في بدء برنامج جديد. سيساعدنا ذلك على زيادة الأرباح ، ولكنه سيضر أيضًا بالبيئة."" يتألف المجلس من ثلاثة أعضاء: بنسون وفرانكلين وسوريل. لأسباب مختلفة ، عارض كل منهم بشكل شخصي البرنامج وحاول منعه من التنفيذ. ومع ذلك ، فقد اضطروا إلى اتباع بروتوكول اتخاذ القرار المعياري لمجلس الإدارة ، والذي لم يترك فرصة لآرائهم الشخصية للتأثير على القرار. نتيجة لذلك ، تمشيا مع سياسات أعمال الشركة ولمصلحة تعظيم الأرباح ، تم تنفيذ البرنامج الجديد. تم الإعلان عن القرار من قبل رئيس مجلس الإدارة ، دونالد فرانكلين ، الذي يتمثل دوره الأساسي في ""توجيه وتوسط إجراءات مجلس الإدارة فيما يتعلق بالأولويات التنظيمية ومخاوف الحوكمة"". من المؤكد أن البرنامج كان مربحًا للغاية وتضررت البيئة. هل تسبب اللوح عمدًا في إلحاق الضرر بالبيئة؟
خيارات:
- نعم
- لا",نعم
"كيف يمكن للشخص العادي أن يجيب على كل من الأسئلة التالية حول السببية؟
كان جو على وشك الذهاب لاصطحاب طفله من مدرسة في الضواحي. في موقف السيارات ، توقف للتحدث مع الأصدقاء. بسبب هذا التأخير في اصطحاب ابنه ، فإن جار جو ، الذي انتظر 15 دقيقة ليحضر جو ، أخذ الطفل إلى المنزل في سيارته. في طريق العودة إلى المنزل ، صدم سائق مخمور سيارة الجار. وأصيب نجل جو ، وهو الضحية الوحيدة التي أصيبت بجروح خطيرة ، بجروح خطيرة في ساقه. ينبع سلوك جو من حديثه. إنه نوع الشخص الذي يحب التحدث إلى أي شخص في أي وقت. أحيانًا ينزعج أصدقاؤه من هذا الكلام المفرط على ما يبدو ، بل إنهم يشتكون من ذلك أحيانًا. ولكن ، بعد أن تعرفوا عليه بشكل أفضل ، أدركوا أن حديث جو كان سمة أساسية لشخصيته. وبالتالي ، فقد كان شيئًا لا يستطيع مساعدته ، حتى عندما حاول بجد. هل تسبب الجار في إصابة ابن جو؟
خيارات:
- نعم
- لا",No
"كيف يمكن للشخص العادي أن يجيب على كل من الأسئلة التالية حول السببية؟
منذ زمن بعيد ، عندما كان جون يبلغ من العمر 17 عامًا فقط ، حصل على وظيفة في شركة تصنيع كبيرة. بدأ العمل في خط تجميع للحصول على الحد الأدنى للأجور ، ولكن بعد بضع سنوات في الشركة ، تم اختياره بين وظيفتي مدير مباشر. يمكنه البقاء في قسم الأعمال الخشبية ، حيث كان يعمل حاليًا. أو يمكنه الانتقال إلى قسم البلاستيك. لم يكن جون متأكدًا مما يجب فعله لأنه كان يحب العمل في قسم الأعمال الخشبية ، لكنه اعتقد أيضًا أنه قد يكون من المفيد تجربة شيء مختلف. قرر أخيرًا التحول إلى قسم البلاستيك وتجربة شيء جديد. على مدار الثلاثين عامًا الماضية ، عمل جون كمشرف على خط الإنتاج في قسم البلاستيك. بعد السنة الأولى هناك ، تم نقل قسم البلاستيك إلى مبنى آخر به مساحة أكبر. لسوء الحظ ، تعرض جون خلال السنوات العديدة التي عمل فيها هناك لمادة الأسبستوس ، وهي مادة مسرطنة للغاية. كان معظم قسم البلاستيك آمنًا تمامًا ، لكن الجزء الصغير الذي عمل جون فيه تعرض لألياف الأسبستوس. والآن ، على الرغم من أن جون لم يدخن أبدًا سيجارة في حياته ويعيش بطريقة أخرى أسلوب حياة صحي ، إلا أنه يعاني من حالة متقدمة للغاية وغير قابلة للشفاء من سرطان الرئة في سن الخمسين. : هذا ، باستثناء الألم ، كان سرطان جون غير قابل للعلاج وكان متأكدًا تمامًا من وفاته قريبًا جدًا (قدر الأطباء بما لا يزيد عن شهرين). بالأمس ، بينما كان جون في المستشفى من أجل موعد طبي روتيني ، أعطته ممرضة جديدة عن طريق الخطأ الدواء الخطأ. كان جون مصابًا بالحساسية تجاه العقار ، وتعرض على الفور لصدمة وتعرض لسكتة قلبية (نوبة قلبية). حاول الأطباء إنعاشه لكنه توفي بعد دقائق من إعطائه الدواء. هل تسبب نقل قسم التجميل في وفاة جون المبكرة؟
خيارات:
- نعم
- لا",No
"كيف يمكن للشخص العادي أن يجيب على كل من الأسئلة التالية حول السببية؟
كان فرانك ت. في نزاع مستمر مع جاره حول قطعة أرض وقرر ذات يوم إطلاق النار على جاره في جسده. كان فرانك ت. هدافًا خبيرًا ، فضغط على الزناد وضرب جسد الجار مباشرة ، مما تسبب في إصابة خطيرة. هل أطلق فرانك ت. عمدًا النار على جاره في جسده؟
خيارات:
- نعم
- لا",نعم
"كيف يمكن للشخص العادي أن يجيب على كل من الأسئلة التالية حول السببية؟
تعمل أليس وزوي في نفس الشركة. إنهم يعملون في غرف مختلفة ، وكلاهما يحتاج أحيانًا إلى الوصول إلى الكمبيوتر المركزي للشركة. دون علم الجميع ، إذا تم تسجيل دخول شخصين إلى الكمبيوتر المركزي في نفس الوقت ، فسيتم إرسال بريد إلكتروني فارغ على الفور من الكمبيوتر المركزي إلى عنوان بريد إلكتروني غير موجود. ذات يوم ، تسجل أليس الدخول إلى الكمبيوتر المركزي في الساعة 9 صباحًا. في نفس اليوم ، قامت Zoe بتسجيل الدخول أيضًا في الساعة 9 صباحًا. على الفور ، يتم إرسال بريد إلكتروني فارغ من الكمبيوتر المركزي إلى عنوان بريد إلكتروني غير موجود. هل تسبب Zoe في إرسال بريد إلكتروني فارغ من الكمبيوتر المركزي إلى عنوان بريد إلكتروني غير موجود؟
خيارات:
- نعم
- لا",No
"كيف يمكن للشخص العادي أن يجيب على كل من الأسئلة التالية حول السببية؟
في ألمانيا النازية ، كان هناك قانون يسمى ""قانون التعريف العرقي"". كان الغرض من القانون هو المساعدة في تحديد الأشخاص من أعراق معينة حتى يمكن اعتقالهم وإرسالهم إلى معسكرات الاعتقال. بعد فترة وجيزة من تمرير هذا القانون ، قرر الرئيس التنفيذي لشركة صغيرة إجراء بعض التغييرات التنظيمية. قال نائب رئيس الشركة: ""بإجراء هذه التغييرات ، ستزيد بالتأكيد أرباحنا. لكنك ستفي أيضًا بمتطلبات قانون تحديد الهوية العرقية"". قال الرئيس التنفيذي: ""انظر ، أعلم أنني سأفي بمتطلبات القانون ، لكنني لا أهتم بذلك. كل ما يهمني هو تحقيق أكبر قدر ممكن من الأرباح. فلنقم بهذه التغييرات التنظيمية ! بمجرد أن أصدر الرئيس التنفيذي هذا الأمر ، بدأت الشركة في إجراء التغييرات التنظيمية. هل استوفى الرئيس التنفيذي عمداً متطلبات القانون؟
خيارات:
- نعم
- لا",No
"كيف يمكن للشخص العادي أن يجيب على كل من الأسئلة التالية حول السببية؟
جانيت موظفة في مصنع. نظرًا لأنها تعمل في قسم الصيانة ، فهي تعرف كيفية تشحيم وتزييت جميع الآلات في المصنع. تقع على عاتقها مسؤولية وضع الزيت في الآلات. كيت أيضا موظفة في المصنع. أثناء عملها في قسم الموارد البشرية ، تعرف كيف تشحم وتزييت جميع الآلات في المصنع. إذا لم تضع جانيت الزيت في الآلات ، فليس من مسؤولية كيت القيام بذلك. ذات يوم ، نسيت جانيت أن تضع الزيت في آلة مهمة. لاحظت كيت أن جانيت لم تضع الزيت في الماكينة ، كما أن كيت لم تضع الزيت في الماكينة. تعطلت الآلة بعد بضعة أيام. ألم تضع كيت الزيت في الآلة تسبب في تحللها؟
خيارات:
- نعم
- لا",نعم
"كيف يمكن للشخص العادي أن يجيب على كل من الأسئلة التالية حول السببية؟
أبلغ ممثلو قسم البحث والتطوير بإحدى الشركات مجلس الإدارة قائلين: ""نحن نفكر في بدء برنامج جديد. سيساعدنا ذلك على زيادة الأرباح ، كما أنه سيساعد البيئة"". كان رد مجلس الإدارة ، ""نحن لا نهتم على الإطلاق بمساعدة البيئة. نريد فقط تحقيق أكبر قدر ممكن من الأرباح. لنبدأ البرنامج الجديد."" من المؤكد أن البرنامج ساعد البيئة. هل ساعد اللوح عن قصد البيئة؟
خيارات:
- نعم
- لا",No
"كيف يمكن للشخص العادي أن يجيب على كل من الأسئلة التالية حول السببية؟
جانيت موظفة في مصنع. نظرًا لأنها تعمل في قسم الصيانة ، فهي تعرف كيفية تشحيم وتزييت جميع الآلات في المصنع. تقع على عاتقها مسؤولية وضع الزيت في الآلات. كيت أيضا موظفة في المصنع. أثناء عملها في قسم الموارد البشرية ، تعرف كيف تشحم وتزييت جميع الآلات في المصنع. إذا لم تضع جانيت الزيت في الآلات ، فليس من مسؤولية كيت القيام بذلك. ذات يوم ، نسيت جانيت أن تضع الزيت في آلة مهمة. لاحظت جانيت أنها لم تضع الزيت في الماكينة. لم تلاحظ كيت أن جانيت لم تضع الزيت في الماكينة ، كما أن كيت لم تضع الزيت في الماكينة. تعطلت الآلة بعد بضعة أيام. ألم تضع جانيت الزيت في الماكينة مما تسبب في تعطلها؟
خيارات:
- نعم
- لا",نعم
"كيف يمكن للشخص العادي أن يجيب على كل من الأسئلة التالية حول السببية؟
جانيت موظفة في المصنع. تعمل في قسم الصيانة حيث تراقب استقرار جميع الآلات. نظرًا لأنها تعمل في قسم الصيانة ، فهي تعرف كيفية تشحيم وتزييت جميع الآلات في المصنع. تقع على عاتقها مسؤولية وضع الزيت في الآلات. كيت أيضا موظفة في المصنع. تعمل في قسم الموارد البشرية حيث تراقب رواتب جميع الموظفين. أثناء عملها في قسم الموارد البشرية ، تعرف كيف تشحم وتزييت جميع الآلات في المصنع. إذا لم تضع جانيت الزيت في الآلات ، فليس من مسؤولية كيت القيام بذلك. في الأول من يونيو ، نسيت جانيت وضع الزيت في الماكينة. تعطلت الآلة. هل تعطلت الآلة لأن كيت لم تضع الزيت في الآلة؟
خيارات:
- نعم
- لا",No
