مدخل,هدف
"تصف كل من الفقرات التالية مجموعة من سبعة أشياء مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. على فرع ، هناك سبعة طيور: غراب ، كاردينال ، صقر ، بومة ، قيق أزرق ، سمان ، وروبن. البومة هي الثانية من اليمين. الكاردينال هو الرابع من اليسار. الصقر على يسار القيق الأزرق. السمان على يسار الصقر. الغراب هو الثاني من اليسار. روبن على يسار السمان.
خيارات:
(ا) الغراب هو الثاني من اليمين
(ب) الكاردينال هو الثاني من اليمين
(ج) الصقر هو الثاني من اليمين
(د) البومة هي الثانية من اليمين
(هـ) القيق الأزرق هو الثاني من جهة اليمين
(F) السمان هو الثاني من اليمين
(ز) روبن هو الثاني من اليمين",(د)
"تصف كل من الفقرات التالية مجموعة من سبعة أشياء مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. على فرع ، هناك سبعة طيور: صقر ، طائر طنان ، سمّان ، بومة ، غراب ، روبن ، وكاردينال. الكاردينال هو الثاني من اليمين. الصقر هو أقصى اليمين. البومة على يسار الطائر الطنان. روبن على يسار السمان. البومة على يمين الغراب. روبن هو الرابع من اليسار.
خيارات:
(أ) الصقر هو الثالث من اليمين
(ب) الطائر الطنان هو الثالث من اليمين
(ج) السمان هو الثالث من اليمين
(د) البومة هي الثالثة من اليمين
(هـ) الغراب هو الثالث من اليمين
(F) روبن هو الثالث من اليمين
(ز) الكاردينال هو الثالث من اليمين",(ج)
"تصف كل من الفقرات التالية مجموعة من سبعة أشياء مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يوجد على الغصن سبعة طيور: بومة وغراب وصقر وكاردينال وطائر طنان وسمان وصقر. الصقر على يسار الغراب. السمان على يمين الكاردينال. الطائر الطنان على يمين السمان. الصقر هو الثاني من اليمين. الطائر الطنان على يسار الصقر. البومة هي الثالثة من اليسار.
خيارات:
(أ) البومة هي الثالثة من اليسار
(ب) الغراب هو الثالث من اليسار
(ج) الصقر هو الثالث من اليسار
(د) الكاردينال هو الثالث من اليسار
(هـ) الطائر الطنان هو الثالث من اليسار
(F) السمان هو الثالث من اليسار
(ز) الصقر هو الثالث من اليسار",(أ)
"تصف كل من الفقرات التالية مجموعة من سبعة أشياء مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يبيع كشك الفاكهة سبع فواكه: البطيخ والمانجو والكيوي والكمثرى والشمام والبرتقال والخوخ. البرتقال أغلى من الخوخ. الكنتالوب هو رابع أغلى. الكمثرى أرخص من الكنتالوب. الخوخ هو ثاني أغلى ثمناً. المانجو أرخص. الكيوي هو ثالث أرخص.
خيارات:
(أ) البطيخ هو رابع أغلى
(ب) المانجو هي رابع أغلى
(ج) الكيوي هو رابع أغلى
(د) الكمثرى هي رابع أغلى
(هـ) الكنتالوب هو رابع أغلى
(F) البرتقال هو رابع أغلى
(G) الخوخ هو رابع أغلى",(و)
"تصف كل من الفقرات التالية مجموعة من سبعة أشياء مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. على فرع ، هناك سبعة طيور: كاردينال ، قيق أزرق ، روبن ، صقر ، سمان ، طائر طنان ، وغراب. الصقر على يمين السمان. روبن على يمين الطائر الطنان. الغراب على يسار السمان. القيق الأزرق هو الثاني من اليسار. روبن هو الثالث من اليسار. الكاردينال هو الثالث من اليمين.
خيارات:
(أ) الكاردينال هو أقصى اليمين
(ب) القيق الأزرق هو أقصى اليمين
(ج) روبن هو أقصى اليمين
(د) الصقر هو أقصى اليمين
(هـ) السمان هو أقصى اليمين
(F) الطائر الطنان هو أقصى اليمين
(ز) الغراب هو أقصى اليمين",(د)
"تصف كل من الفقرات التالية مجموعة من سبعة أشياء مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. على فرع ، هناك سبعة طيور: قيق أزرق ، بومة ، صقر ، صقر ، غراب ، غراب ، وطائر طنان. الصقر هو الثاني من اليسار. الغراب هو أقصى اليمين. الطائر الطنان على يمين القيق الأزرق. الصقر على يمين الطائر الطنان. القيق الأزرق على يمين البومة. الغراب على يسار الصقر.
خيارات:
(أ) القيق الأزرق هو الرابع من اليسار
(ب) البومة هي الرابعة من اليسار
(ج) الصقر هو الرابع من اليسار
(د) الصقر هو الرابع من اليسار
(هـ) الغراب هو الرابع من اليسار
(F) الغراب هو الرابع من اليسار
(ز) الطائر الطنان هو الرابع من اليسار",(أ)
"تصف كل من الفقرات التالية مجموعة من سبعة أشياء مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في معرض السيارات العتيقة ، هناك سبع سيارات: سيارة سيدان ، ميني فان ، دراجة بخارية ، ليموزين ، هاتشباك ، شاحنة ، وجرار. الدراجة النارية أقدم من الجرار. هاتشباك أقدم من الليموزين. هاتشباك أحدث من الشاحنة. الشاحنة أحدث من الجرار. الميني فان هو ثاني أحدث. السيدان هو ثالث أحدث.
خيارات:
(أ) السيارة السيدان هي ثالث أقدم سيارة
(ب) الميني فان هو ثالث أقدم
(ج) الدراجة النارية هي الأقدم
(د) الليموزين هو ثالث أقدم
(ه) هاتشباك هي ثالث أقدم
(F) الشاحنة هي الأقدم
(ز) الجرار هو ثالث أقدم",(F)
"تصف كل من الفقرات التالية مجموعة من سبعة أشياء مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في بطولة الجولف ، كان هناك سبعة لاعبي غولف: إيف ، روب ، دان ، ميل ، آنا ، إيلي ، وآدا. انتهى آدا فوق روب. انتهت Eve دون روب. انتهى ميل فوق إيلي. انتهى Ada أسفل Dan. احتلت آنا المركز الثالث. احتل إيلي المركز الثاني.
خيارات:
(أ) احتلت حواء المركز الرابع
(ب) حصل روب على المركز الرابع
(ج) حل دان في المركز الرابع
(D) احتل ميل المركز الرابع
(ه) أنهت أنا في المركز الرابع
(F) احتل إيلي المركز الرابع
(G) احتلت آدا المركز الرابع",(ج)
"تصف كل من الفقرات التالية مجموعة من سبعة أشياء مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في معرض السيارات العتيقة ، هناك سبع سيارات: سيارة ليموزين ، وسيارة مكشوفة ، وعربة ستيشن ، وعربة صغيرة ، وحافلة ، وجرار ، وشاحنة. الميني فان هو الأقدم. الشاحنة أقدم من عربة المحطة. الشاحنة أحدث من الليموزين. الحافلة أحدث من المكشوفة. الحافلة أقدم من الجرار. الليموزين أحدث من الجرار.
خيارات:
(أ) الليموزين ثاني أقدم
(ب) السيارة القابلة للتحويل هي ثاني أقدمها
(ج) عربة المحطة هي ثاني أقدم عربة
(د) الميني فان هو ثاني أقدم
(هـ) الحافلة هي الأقدم
(و) الجرار هو ثاني أقدم الجرار
(ز) الشاحنة هي الأقدم",(ب)
"تصف كل من الفقرات التالية مجموعة من سبعة أشياء مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يوجد على الرف سبعة كتب: كتاب أزرق ، وكتاب أصفر ، وكتاب بني ، وكتاب رمادي ، وكتاب أخضر ، وكتاب أرجواني ، وكتاب برتقالي. الكتاب الأزرق على يمين الكتاب البني. الكتاب الرمادي هو أقصى اليمين. الكتاب الأرجواني على يسار الكتاب الأخضر. الكتاب الأخضر على يسار الكتاب الأصفر. الكتاب البني هو الثاني من اليسار. الكتاب الأرجواني على يمين الكتاب الأزرق.
خيارات:
(أ) الكتاب الأزرق هو الثالث من اليمين
(ب) الكتاب الأصفر هو الثالث من اليمين
(ج) والكتاب البني هو الثالث من اليمين
(د) الكتاب الرمادي هو الثالث من اليمين
(هـ) الكتاب الأخضر هو الثالث من اليمين
(و) الكتاب الأرجواني هو الثالث من اليمين
(ز) الكتاب البرتقالي هو الثالث من اليمين",(و)
"تصف كل من الفقرات التالية مجموعة من سبعة أشياء مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في معرض السيارات العتيقة ، هناك سبع سيارات: ستايشن واغن ، ليموزين ، شاحنة ، ميني فان ، دراجة نارية ، هاتشباك ، وحافلة. الدراجة النارية أقدم من الشاحنة. عربة المحطة أقدم من هاتشباك. الدراجة النارية أحدث من هاتشباك. الحافلة هي الأحدث الثاني. الميني فان هو الأقدم. الليموزين أقدم من ستيشن واغن.
خيارات:
(أ) عربة المحطة هي الأحدث
(ب) الليموزين هو الأحدث
(ج) الشاحنة هي الأحدث
(د) الميني فان هو الأحدث
(هـ) الدراجة النارية هي الأحدث
(F) هاتشباك هي الأحدث
(ز) الحافلة هي الأحدث",(ج)
"تصف كل من الفقرات التالية مجموعة من سبعة أشياء مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في بطولة الجولف ، كان هناك سبعة لاعبي غولف: جو ، دان ، آدا ، إيمي ، روب ، ميا ، وميل. انتهى Ada أسفل Amy. انتهى جو دون دان. انتهى دان أسفل Ada. انتهى ميل من المركز الثالث إلى الأخير. احتلت ايمي المركز الثالث. انتهى روب أسفل ميا.
خيارات:
(أ) حل جو في المركز الثالث
(ب) حل دان في المركز الثالث
(ج) احتلت آدا المركز الثالث
(د) احتلت ايمي المركز الثالث
(ه) حصل روب على المركز الثالث
(F) حصل ميا على المركز الثالث
(G) حل ميل في المركز الثالث",(د)
"تصف كل من الفقرات التالية مجموعة من سبعة أشياء مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في بطولة الجولف ، كان هناك سبعة لاعبي غولف: إيلي ، آدا ، آمي ، آنا ، إيف ، ميل ، ودان. انتهى Ada فوق ميل. انتهى دان فوق Ada. أنهت ايمي آخر مرة. أنهت آنا المركز الثالث إلى الأخير. انتهى دان أسفل إيلي. احتلت Eve المركز الثالث.
خيارات:
(أ) إيلي أنهى آخر مرة
(ب) انتهى آدا في المركز الأخير
(ج) ايمي أنهت في الماضي
(د) أنهت أنا آخر مرة
(هـ) أنهت حواء آخر مرة
(F) انتهى ميل أخيرًا
(G) دان أنهى آخر مرة",(ج)
"تصف كل من الفقرات التالية مجموعة من سبعة أشياء مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في بطولة الجولف ، كان هناك سبعة لاعبي غولف: Ada و Ana و Rob و Amy و Dan و Joe و Eli. انتهى إيلي أسفل إيمي. احتلت آدا المركز الثالث. أنهت ايمي تحت روب. انتهى دان أخيرًا. أنهى روب المركز الثاني. احتلت آنا المركز الرابع.
خيارات:
(أ) احتلت آدا المركز الثالث
(ب) احتلت أنا المركز الثالث
(ج) حصل روب على المركز الثالث
(د) احتلت ايمي المركز الثالث
(ه) حل دان في المركز الثالث
(F) حل جو في المركز الثالث
واحتل (G) ايلي المركز الثالث",(أ)
"تصف كل من الفقرات التالية مجموعة من سبعة أشياء مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يبيع كشك الفاكهة سبع فواكه: الكيوي والخوخ والمانجو والبطيخ والكمثرى والخوخ والبرتقال. الكمثرى هي ثالث أرخص. الكيوي هو ثاني أغلى ثمناً. الكمثرى أغلى من البرقوق. البرتقال أرخص من الكيوي. المانجو هي ثالث أغلى. الخوخ هو الثاني أرخص.
خيارات:
(أ) الكيوي هو رابع أغلى
(ب) الخوخ هو رابع أغلى
(ج) المانجو هي رابع أغلى
(د) البطيخ هو رابع أغلى
(هـ) الكمثرى هي رابع أغلى
(F) الخوخ هو رابع أغلى
(ز) البرتقال هو رابع أغلى",(ز)
