مدخل,هدف
"أليس وبوب وكلير يتبادلون هدايا الفيل الأبيض. في بداية الحدث ، كان كل منهم يحمل هدية بلون مختلف: أليس لديها كرة وردية ، بوب لديه هدية بيضاء ، وكلير لديها هدية زرقاء.
مع تقدم الحدث ، يتبادل أزواج من الأشخاص الهدايا. أولاً ، يتبادل بوب وكلير هداياهما. ثم تتبادل كلير وأليس هداياهما. أخيرًا ، تبادلت كلير وبوب هداياهما. في نهاية الحدث ، تمتلك أليس
خيارات:
(أ) الكرة الوردية
(ب) أبيض الحاضر
(ج) الأزرق الحاضر",(ب)
"أليس وبوب وكلير أصدقاء وقراء متعطشون لبيع الكتب أحيانًا. في بداية الفصل الدراسي ، يشتري كل منهم كتابًا جديدًا: أليس تحصل على فرانكشتاين ، وبوب يحصل على كتاب غاتسبي العظيم ، وكلير تحصل على أوليسيس.
مع استمرار الفصل الدراسي ، يبدأون في التداول حول الكتب الجديدة. أولاً ، تبادل أليس وبوب الكتب. ثم تبادلت كلير وبوب الكتب. أخيرًا ، يتبادل بوب وأليس الكتب. في نهاية الفصل الدراسي ، كلير لديها
خيارات:
(أ) فرانكشتاين
(ب) غاتسبي العظيم
(ج) أوليسيس",(أ)
"أليس وبوب وكلير راقصون في رقصة مربعة. في بداية الأغنية ، يكون لكل منهما شريك: أليس ترقص مع كارل ، وبوب يرقص مع رودريجو ، وكلير ترقص مع باتريك.
طوال الأغنية ، غالبًا ما يتاجر الراقصون. أولاً ، كلير وأليس يتبادلان الشريكين. بعد ذلك ، يقوم بوب وأليس بتبديل الشركاء. أخيرًا ، تقوم أليس وكلير بتبديل الشركاء. في نهاية الرقصة ، ترقص كلير معها
خيارات:
(أ) كارل
(ب) رودريغو
(ج) باتريك",(ب)
"أليس وبوب وكلير يتبادلون هدايا الفيل الأبيض. في بداية الحدث ، كان كل منهم يحمل هدية بلون مختلف: أليس لديها هدية صفراء ، وبوب لديه كرة برتقالية ، وكلير لديها هدية خضراء.
مع تقدم الحدث ، يتبادل أزواج من الأشخاص الهدايا. أولاً ، تبادلت كلير وبوب هداياهما. ثم تبادلت أليس وكلير هداياهما. أخيرًا ، يتبادل بوب وأليس هداياهما. في نهاية الحدث ، تمتلك أليس
خيارات:
(أ) الحاضر الأصفر
(ب) كرة برتقالية
(ج) الحاضر الأخضر",(ج)
"أليس وبوب وكلير راقصون في رقصة مربعة. في بداية الأغنية ، يكون لكل منهما شريك: أليس ترقص مع جيمي ، وبوب يرقص مع باتريك ، وكلير ترقص مع ميليسا.
طوال الأغنية ، غالبًا ما يتاجر الراقصون. أولا ، كلير وبوب تبديل الشركاء. بعد ذلك ، يقوم بوب وأليس بتبديل الشركاء. أخيرًا ، تقوم أليس وكلير بتبديل الشركاء. في نهاية الرقصة ، ترقص كلير معها
خيارات:
(أ) جيمي
(ب) باتريك
(ج) ميليسا",(ج)
"أليس وبوب وكلير راقصون في رقصة مربعة. في بداية الأغنية ، يكون لكل منهما شريك: أليس ترقص مع رودريجو ، وبوب يرقص مع سام ، وكلير ترقص مع لولا.
طوال الأغنية ، غالبًا ما يتاجر الراقصون. أولا ، كلير وبوب تبديل الشركاء. بعد ذلك ، يقوم بوب وأليس بتبديل الشركاء. أخيرًا ، تقوم كلير وأليس بتبديل الشركاء. في نهاية الرقصة ، ترقص كلير معها
خيارات:
(أ) رودريغو
(ب) سام
(ج) لولا",(ج)
"أليس وبوب وكلير يتبادلون هدايا الفيل الأبيض. في بداية الحدث ، كان كل منهم يحمل هدية بلون مختلف: لدى أليس هدية بيضاء ، وبوب لديه كرة وردية ، وكلير لديها كرة سوداء.
مع تقدم الحدث ، يتبادل أزواج من الأشخاص الهدايا. أولاً ، تبادل أليس وكلير هداياهما. ثم تبادل أليس وبوب هداياهما. أخيرًا ، تتبادل كلير وأليس هداياهما. في نهاية الحدث ، كلير لديها
خيارات:
(أ) الحاضر الأبيض
(ب) الكرة الوردية
(ج) الكرة السوداء",(ب)
"أليس وبوب وكلير أصدقاء وقراء متعطشون لبيع الكتب أحيانًا. في بداية الفصل الدراسي ، يشتري كل منهم كتابًا جديدًا: أليس تحصل على Hound of the Baskervilles ، وبوب يحصل على Frankenstein ، وكلير تحصل على The Odyssey.
مع استمرار الفصل الدراسي ، يبدأون في التداول حول الكتب الجديدة. أولاً ، يتبادل بوب وكلير الكتب. ثم تبادل أليس وبوب الكتب. أخيرًا ، تبادل أليس وكلير الكتب. في نهاية الفصل الدراسي ، أليس لديها
خيارات:
(أ) كلب باسكرفيل
(ب) فرانكشتاين
(ج) الأوديسة",(ب)
"تلعب أليس وبوب وكلير لعبة. في بداية اللعبة ، كان كل منهم يحمل كرة: أليس لديها كرة صفراء ، وبوب لديه كرة أرجوانية ، وكلير لديها كرة زرقاء.
مع تقدم اللعبة ، يتبادل أزواج من اللاعبين الكرات. أولا ، أليس وكلير يتبادلان الكرات. ثم يتبادل بوب وكلير الكرات. أخيرًا ، يتبادل أليس وكلير الكرات. في نهاية اللعبة ، تمتلك أليس
خيارات:
(أ) الكرة الصفراء
(ب) كرة أرجوانية
(ج) الكرة الزرقاء",(ب)
"تلعب أليس وبوب وكلير لعبة. في بداية اللعبة ، كان كل منهم يحمل كرة: أليس لديها كرة وردية ، بوب لديه كرة صفراء ، وكلير لديها كرة بيضاء.
مع تقدم اللعبة ، يتبادل أزواج من اللاعبين الكرات. أولاً ، يتبادل بوب وكلير الكرات. ثم يتبادل أليس وبوب الكرات. أخيرًا ، يتبادل بوب وكلير الكرات. في نهاية اللعبة ، تمتلك أليس
خيارات:
(أ) الكرة الوردية
(ب) الكرة الصفراء
(ج) الكرة البيضاء",(ج)
"أليس وبوب وكلير يتبادلون هدايا الفيل الأبيض. في بداية الحدث ، كان كل منهم يحمل هدية بلون مختلف: أليس لديها كرة برتقالية ، وبوب لديه هدية أرجوانية ، وكلير لديها هدية زرقاء.
مع تقدم الحدث ، يتبادل أزواج من الأشخاص الهدايا. أولاً ، تبادلت كلير وبوب هداياهما. ثم تتبادل كلير وأليس هداياهما. أخيرًا ، يتبادل بوب وأليس هداياهما. في نهاية الحدث ، تمتلك أليس
خيارات:
(أ) كرة برتقالية
(ب) الحاضر الأرجواني
(ج) الأزرق الحاضر",(ج)
"تلعب أليس وبوب وكلير لعبة. في بداية اللعبة ، كان كل منهم يحمل كرة: أليس لديها كرة وردية ، بوب لديه كرة بنية ، وكلير لديها كرة برتقالية.
مع تقدم اللعبة ، يتبادل أزواج من اللاعبين الكرات. أولاً ، تتبادل كلير وأليس الكرات. ثم يتبادل أليس وبوب الكرات. أخيرًا ، يتبادل بوب وكلير الكرات. في نهاية اللعبة ، تمتلك أليس
خيارات:
(أ) الكرة الوردية
(ب) كرة بنية
(ج) كرة برتقالية",(ب)
"أليس وبوب وكلير راقصون في رقصة مربعة. في بداية الأغنية ، يكون لكل منهما شريك: أليس ترقص مع لولا ، وبوب يرقص مع باتريك ، وكلير ترقص مع ميليسا.
طوال الأغنية ، غالبًا ما يتاجر الراقصون. أولا ، أليس وكلير تبديل الشركاء. بعد ذلك ، قام بوب وكلير بتبديل الشركاء. أخيرًا ، تقوم كلير وأليس بتبديل الشركاء. في نهاية الرقصة ، يرقص بوب مع
خيارات:
(أ) لولا
(ب) باتريك
(ج) ميليسا",(أ)
"أليس وبوب وكلير يتبادلون هدايا الفيل الأبيض. في بداية الحدث ، كان كل منهم يحمل هدية بلون مختلف: أليس لديها هدية زرقاء ، وبوب لديها هدية حمراء ، وكلير لديها هدية خضراء.
مع تقدم الحدث ، يتبادل أزواج من الأشخاص الهدايا. أولاً ، تتبادل أليس وبوب هداياهما. ثم تبادلت كلير وبوب هداياهما. أخيرًا ، تتبادل أليس وكلير هداياهما. في نهاية الحدث ، كلير لديها
خيارات:
(أ) الحاضر الأزرق
(ب) الأحمر الحاضر
(ج) الحاضر الأخضر",(ب)
"أليس وبوب وكلير في نفس الفريق في مباراة كرة قدم. في بداية المباراة ، يتم تعيين كل منهم في مركز: تلعب أليس ظهيرًا ، وبوب يلعب دور حارس المرمى ، وكلير تلعب دور الجناح الأيمن.
مع تقدم اللعبة ، يتبادل أزواج من اللاعبين المراكز من حين لآخر. أولا ، مواقف كلير وبوب التجارية. ثم ، المواقف التجارية أليس وكلير. أخيرًا ، مراكز تداول أليس وبوب. في نهاية المباراة كلير تلعب
خيارات:
(أ) مدافع
(ب) حارس المرمى
(ج) الجناح الأيمن",(أ)
"أليس وبوب وكلير في نفس الفريق في مباراة كرة قدم. في بداية المباراة ، يتم تعيين كل منهم في مركز: أليس تلعب دور المشجع ، وبوب يلعب مقعدًا ، وكلير تلعب الجناح الأيسر.
مع تقدم اللعبة ، يتبادل أزواج من اللاعبين المراكز من حين لآخر. أولا ، مواقف كلير وبوب التجارية. ثم ، مواقف كلير وأليس التجارية. أخيرًا ، مواقف كلير وبوب التجارية. في نهاية المباراة كلير تلعب
خيارات:
(رئيس المشجعين
(ب) منضدة
(ج) الجناح الأيسر",(ج)
"تلعب أليس وبوب وكلير لعبة. في بداية اللعبة ، كان كل منهم يحمل كرة: أليس لديها كرة صفراء ، وبوب لديه كرة خضراء ، وكلير لديها كرة زرقاء.
مع تقدم اللعبة ، يتبادل أزواج من اللاعبين الكرات. أولاً ، يتبادل أليس وبوب الكرات. ثم تبادلت أليس وكلير الكرات. أخيرًا ، يتبادل بوب وكلير الكرات. في نهاية اللعبة ، يمتلك بوب الامتداد
خيارات:
(أ) الكرة الصفراء
(ب) الكرة الخضراء
(ج) الكرة الزرقاء",(ب)
"أليس وبوب وكلير أصدقاء وقراء متعطشون لبيع الكتب أحيانًا. في بداية الفصل الدراسي ، يشتري كل منهم كتابًا جديدًا: أليس تحصل على Catch-22 ، وبوب يحصل على Moby Dick ، ​​وكلير تحصل على The Great Gatsby.
مع استمرار الفصل الدراسي ، يبدأون في التداول حول الكتب الجديدة. أولاً ، تبادل كلير وبوب الكتب. ثم تبادلت كلير وأليس الكتب. أخيرًا ، يتبادل بوب وكلير الكتب. في نهاية الفصل الدراسي ، كلير لديها
خيارات:
(أ) كاتش 22
(ب) موبي ديك
(ج) غاتسبي العظيم",(ج)
"أليس وبوب وكلير يتبادلون هدايا الفيل الأبيض. في بداية الحدث ، كان كل منهم يحمل هدية بلون مختلف: أليس لديها كرة سوداء ، وبوب لديه هدية أرجوانية ، وكلير لديها هدية زرقاء.
مع تقدم الحدث ، يتبادل أزواج من الأشخاص الهدايا. أولاً ، تتبادل كلير وأليس هداياهما. ثم تبادل بوب وكلير هداياهما. أخيرًا ، تتبادل أليس وبوب هداياهما. في نهاية الحدث ، كلير لديها
خيارات:
(أ) كرة سوداء
(ب) الحاضر الأرجواني
(ج) الأزرق الحاضر",(ب)
"أليس وبوب وكلير يتبادلون هدايا الفيل الأبيض. في بداية الحدث ، كان كل منهم يحمل هدية بلون مختلف: لدى أليس هدية بيضاء ، وبوب لديه هدية زرقاء ، وكلير لديها كرة وردية.
مع تقدم الحدث ، يتبادل أزواج من الأشخاص الهدايا. أولاً ، تبادل أليس وكلير هداياهما. ثم تبادلت كلير وبوب هداياهما. أخيرًا ، يتبادل بوب وأليس هداياهما. في نهاية الحدث ، يمتلك بوب ملف
خيارات:
(أ) الحاضر الأبيض
(ب) الأزرق الحاضر
(ج) الكرة الوردية",(ج)
"أليس وبوب وكلير أصدقاء وقراء متعطشون لبيع الكتب أحيانًا. في بداية الفصل الدراسي ، يشتري كل منهم كتابًا جديدًا: أليس تحصل على فرانكشتاين ، وبوب يحصل على الأوديسة ، وكلير تحصل على The Great Gatsby.
مع استمرار الفصل الدراسي ، يبدأون في التداول حول الكتب الجديدة. أولاً ، تبادل أليس وكلير الكتب. ثم تبادل أليس وبوب الكتب. أخيرًا ، تبادل أليس وكلير الكتب. في نهاية الفصل الدراسي ، كلير لديها
خيارات:
(أ) فرانكشتاين
(ب) الأوديسة
(ج) غاتسبي العظيم",(ب)
