مدخل,هدف
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في معرض السيارات العتيقة ، هناك ثلاث سيارات: ميني فان ، وحافلة ، وسيارة سيدان. الميني فان أحدث من السيدان. الميني فان أقدم من الحافلة.
خيارات:
(أ) الميني فان هو ثاني أحدث
(ب) الحافلة هي الأحدث الثاني
(ج) السيدان هو ثاني أحدث",(أ)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في معرض السيارات العتيقة ، هناك ثلاث سيارات: هاتشباك ، وسيارة مكشوفة ، وجرار. السيارة القابلة للتحويل أقدم من الجرار. هاتشباك هي ثاني أحدث.
خيارات:
(أ) هاتشباك هي ثاني أحدث
(ب) السيارة القابلة للتحويل هي ثاني أحدث
(ج) الجرار هو ثاني أحدث",(أ)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يبيع كشك الفاكهة ثلاث فواكه: إسكدنيا ، بطيخ ، وشمام. البطيخ هو ثاني أغلى ثمناً. الكوات أغلى من الكنتالوب.
خيارات:
(أ) اسكواش هي الأغلى
(ب) البطيخ هو الأغلى
(ج) الكنتالوب هو الأغلى",(أ)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يبيع كشك الفاكهة ثلاث فواكه: المانجو والبطيخ والكيوي. البطيخ أرخص من الكيوي. الكيوي هو ثاني أغلى ثمناً.
خيارات:
(أ) المانجو هي الأغلى
(ب) البطيخ هو الأغلى
(ج) الكيوي هو الأغلى",(أ)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. على الرف ، ثلاثة كتب: كتاب أزرق ، وكتاب برتقالي ، وكتاب أحمر. الكتاب الأزرق هو أقصى اليمين. الكتاب البرتقالي هو أقصى اليسار.
خيارات:
(أ) الكتاب الأزرق هو أقصى اليمين
(ب) الكتاب البرتقالي هو أقصى اليمين
(ج) الكتاب الأحمر هو أقصى اليمين",(أ)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في بطولة الجولف ، كان هناك ثلاثة لاعبي غولف: Ada و Mel و Mya. انتهى ميا أسفل Ada. انتهى ميل فوق Ada.
خيارات:
(أ) انتهى آدا في المركز الأخير
(ب) انتهى ميل أخيرًا
(ج) انتهى ميا في النهاية",(ج)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في بطولة الجولف ، كان هناك ثلاثة لاعبي غولف: ميل وآدا وآنا. انتهى ميل الماضي. احتلت آنا المركز الثاني.
خيارات:
(A) انتهى ميل أخيرًا
(ب) انتهى آدا في المركز الأخير
(ج) أنهت أنا آخر مرة",(أ)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يبيع كشك فواكه ثلاث فواكه: البرقوق والتفاح والعقم. الكوات هي الأرخص. الخوخ أرخص من التفاح.
خيارات:
(أ) الخوخ أرخص
(ب) التفاح أرخص
(ج) الكوات هي الأرخص",(ج)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. على الرف ، ثلاثة كتب: كتاب أسود ، وكتاب برتقالي ، وكتاب أزرق. الكتاب الأزرق على يمين الكتاب البرتقالي. الكتاب البرتقالي على يمين الكتاب الأسود.
خيارات:
(أ) الكتاب الأسود هو الثاني من اليسار
(ب) الكتاب البرتقالي هو الثاني من اليسار
(ج) الكتاب الأزرق هو الثاني من اليسار",(ب)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في معرض السيارات العتيقة ، هناك ثلاث سيارات: سيارة مكشوفة ، ودراجة نارية ، وشاحنة. الدراجة النارية أحدث من السيارة المكشوفة. الشاحنة القابلة للتحويل أحدث من الشاحنة.
خيارات:
(أ) السيارة القابلة للتحويل هي الأقدم
(ب) الدراجة النارية هي الأقدم
(ج) الشاحنة هي الأقدم",(ج)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يبيع كشك الفاكهة ثلاث فواكه: التفاح والخوخ والمانجو. المانجو أقل تكلفة من الخوخ. التفاح أرخص من المانجو.
خيارات:
(أ) التفاح أرخص
(ب) الخوخ أرخص
(ج) المانجو أرخص",(أ)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في بطولة الجولف ، كان هناك ثلاثة لاعبي غولف: حواء وجو وإيمي. انتهت Eve أسفل Amy. انتهت Eve فوق Joe.
خيارات:
(أ) احتلت حواء المركز الأول
(ب) احتل جو المركز الأول
(ج) إيمي احتلت المركز الأول",(ج)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في بطولة الجولف ، كان هناك ثلاثة لاعبي غولف: إيلي وميا وحواء. انتهت Eve أسفل Eli. انتهت حواء فوق ميا.
خيارات:
(أ) إيلي احتل المركز الثاني
(ب) حصل ميا على المركز الثاني
(ج) احتلت حواء المركز الثاني",(ج)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يبيع كشك الفاكهة ثلاث فواكه: الخوخ والكمثرى والمانجو. المانجو أقل تكلفة من الخوخ. المانجو أغلى من الكمثرى.
خيارات:
(أ) الخوخ هو الأغلى
(ب) الكمثرى هي الأغلى
(ج) المانجو هي الأغلى",(أ)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في معرض السيارات العتيقة ، هناك ثلاث سيارات: هاتشباك ، وسيارة مكشوفة ، وجرار. السيارة القابلة للتحويل أقدم من الجرار. هاتشباك هي ثاني أحدث.
خيارات:
(أ) هاتشباك هي الأقدم
(ب) السيارة القابلة للتحويل هي الأقدم
(ج) الجرار هو الأقدم",(ب)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. على فرع ، هناك ثلاثة طيور: طائر طنان ، وطائر قيق أزرق ، وغراب. القيق الأزرق على يمين الطائر الطنان. الغراب هو الثاني من اليسار.
خيارات:
(أ) الطائر الطنان هو أقصى اليمين
(ب) القيق الأزرق هو أقصى اليمين
(ج) الغراب هو أقصى اليمين",(ب)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يوجد على الرف ثلاثة كتب: كتاب أرجواني ، وكتاب أحمر ، وكتاب أصفر. الكتاب الأرجواني على يمين الكتاب الأصفر. الكتاب الأصفر على يمين الكتاب الأحمر.
خيارات:
(أ) الكتاب الأرجواني هو أقصى اليمين
(ب) الكتاب الأحمر هو أقصى اليمين
(ج) الكتاب الأصفر هو أقصى اليمين",(أ)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يبيع كشك الفاكهة ثلاث فواكه: البطيخ والتفاح والمانجو. التفاح أرخص من المانجو. المانجو أقل تكلفة من البطيخ.
خيارات:
(أ) البطيخ هو ثاني أغلى
(ب) التفاح هو ثاني أغلى ثمناً
(ج) المانجو هي ثاني أغلى",(ج)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في بطولة الجولف ، كان هناك ثلاثة لاعبي غولف: إيمي ودان وميل. انتهى ميل فوق ايمي. انتهى دان أسفل ايمي.
خيارات:
(أ) إيمي احتلت المركز الأول
(ب) احتل دان المركز الأول
(C) حصل ميل على المركز الأول",(ج)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في معرض السيارات العتيقة ، هناك ثلاث سيارات: دراجة بخارية ، وحافلة ، وجرار. الدراجة النارية هي الأقدم. الحافلة أحدث من الجرار.
خيارات:
(أ) الدراجة النارية هي ثاني أحدث
(ب) الحافلة هي الأحدث الثاني
(ج) الجرار هو ثاني أحدث",(ج)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يوجد على الرف ثلاثة كتب: كتاب أحمر ، وكتاب أزرق ، وكتاب برتقالي. الكتاب الأحمر على يسار الكتاب البرتقالي. الكتاب البرتقالي هو الثاني من اليسار.
خيارات:
(أ) الكتاب الأحمر هو الثاني من اليسار
(ب) الكتاب الأزرق هو الثاني من اليسار
(ج) والكتاب البرتقالي هو الثاني من اليسار",(ج)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في معرض السيارات العتيقة ، هناك ثلاث سيارات: دراجة بخارية ، حافلة صغيرة ، وجرار. الميني فان أقدم من الجرار. الميني فان هو ثاني أحدث.
خيارات:
(أ) الدراجة النارية هي الأحدث
(ب) الميني فان هو الأحدث
(ج) الجرار هو الأحدث",(ج)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في معرض السيارات العتيقة ، هناك ثلاث سيارات: حافلة وسيارة سيدان وشاحنة. الشاحنة أقدم من الحافلة. الحافلة أقدم من سيارة السيدان.
خيارات:
(أ) الحافلة هي الأحدث الثاني
(ب) السيدان هو ثاني أحدث
(ج) الشاحنة هي الأحدث",(أ)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يبيع كشك الفاكهة ثلاث فواكه: إسكدنيا ومانجو وتفاح. المانجو أغلى من التفاح. الكوات أغلى من المانجو.
خيارات:
(أ) اسكواش هي الأغلى
(ب) المانجو هي الأغلى
(ج) التفاح هو الأغلى",(أ)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يوجد على الغصن ثلاثة طيور: قيق أزرق وسمان وصقر. الصقر على يمين القيق الأزرق. القيق الأزرق على يمين السمان.
خيارات:
(أ) القيق الأزرق هو أقصى اليمين
(ب) السمان هو أقصى اليمين
(ج) الصقر هو أقصى اليمين",(ج)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. على الغصن ثلاثة طيور: صقر وغراب وغراب. الغراب على يمين الصقر. الغراب هو أقصى اليمين.
خيارات:
(ا) الصقر هو الثاني من اليسار
(ب) الغراب هو الثاني من اليسار
(ج) الغراب هو الثاني من اليسار",(ج)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. على الرف ثلاثة كتب: كتاب بني وكتاب أصفر وكتاب برتقالي. الكتاب الأصفر هو أقصى اليسار. الكتاب البرتقالي على يمين الكتاب البني.
خيارات:
(أ) الكتاب البني هو أقصى اليسار
(ب) الكتاب الأصفر هو أقصى اليسار
(ج) الكتاب البرتقالي هو أقصى اليسار",(ب)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يبيع كشك الفاكهة ثلاث فواكه: إسكدنيا ومانجو وتفاح. المانجو أغلى من التفاح. الكوات أغلى من المانجو.
خيارات:
(أ) اسكواش هي ثاني أغلى
(ب) المانجو هي ثاني أغلى ثمناً
(ج) التفاح هو ثاني أغلى ثمناً",(ب)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يبيع كشك الفاكهة ثلاث فواكه: الشمام والبرتقال والبطيخ. البرتقال أغلى ثمناً. الكنتالوب أغلى ثمناً من البطيخ.
خيارات:
(أ) الكنتالوب أرخص
(ب) البرتقال أرخص
(ج) البطيخ أرخص",(ج)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يبيع حامل فواكه ثلاث فواكه: تفاح ، خوخ ، إسكدنيا. الكوات أقل تكلفة من التفاح. الخوخ أغلى من التفاح.
خيارات:
(أ) التفاح هو الأغلى
(ب) الخوخ هو الأغلى
(ج) الأكواخ هي الأغلى",(ب)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. على الغصن ثلاثة طيور: بومة وغراب وكاردينال. الغراب على يسار البومة. البومة هي الثانية من اليسار.
خيارات:
(ا) البومة هي الثانية من اليسار
(ب) الغراب هو الثاني من اليسار
(ج) الكاردينال هو الثاني من اليسار",(أ)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يبيع كشك الفاكهة ثلاث فواكه: البرتقال والمانجو والخوخ. الخوخ أرخص من المانجو. البرتقال أرخص من البرقوق.
خيارات:
(أ) البرتقال هو ثاني أغلى ثمناً
(ب) المانجو هي ثاني أغلى ثمناً
(ج) البرقوق هو ثاني أغلى",(ج)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. على الغصن ثلاثة طيور: سمّان وبومة وطائر طنان. السمان على يسار البومة. البومة على يسار الطائر الطنان.
خيارات:
(ا) السمان هو الثاني من اليسار
(ب) البومة هي الثانية من اليسار
(ج) الطائر الطنان هو الثاني من اليسار",(ب)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يبيع كشك الفاكهة ثلاث فواكه: البرتقال والبطيخ والكمثرى. البرتقال هو ثاني أغلى ثمناً. الكمثرى أغلى من البطيخ.
خيارات:
(أ) البرتقال أغلى ثمناً
(ب) البطيخ هو الأغلى
(ج) الكمثرى هي الأغلى",(ج)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في بطولة الجولف ، كان هناك ثلاثة لاعبي غولف: آنا وميل وآدا. انتهى آدا فوق أنا. انتهى ميل أسفل آنا.
خيارات:
(أ) احتلت أنا المركز الأول
(ب) حصل ميل على المركز الأول
(ج) احتلت آدا المركز الأول",(ج)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في معرض السيارات العتيقة ، هناك ثلاث سيارات: سيارة سيدان ، وجرار ، وحافلة. السيدان أقدم من الجرار. الحافلة أقدم من سيارة السيدان.
خيارات:
(أ) السيدان هو ثاني أحدث
(ب) الجرار هو ثاني أحدث
(ج) الحافلة هي الأحدث الثاني",(أ)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. على الرف ثلاثة كتب: كتاب أخضر ، وكتاب بني ، وكتاب برتقالي. الكتاب البني على يسار الكتاب البرتقالي. الكتاب الأخضر على يسار الكتاب البني.
خيارات:
(أ) الكتاب الأخضر هو الثاني من اليسار
(ب) الكتاب البني هو الثاني من اليسار
(ج) والكتاب البرتقالي هو الثاني من اليسار",(ب)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يوجد على الرف ثلاثة كتب: كتاب برتقالي ، وكتاب أزرق ، وكتاب أصفر. الكتاب البرتقالي على يسار الكتاب الأزرق. الكتاب الأصفر على يمين الكتاب الأزرق.
خيارات:
(أ) الكتاب البرتقالي هو أقصى اليسار
(ب) الكتاب الأزرق هو أقصى اليسار
(ج) الكتاب الأصفر هو أقصى اليسار",(أ)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يبيع كشك الفاكهة ثلاث فواكه: البرتقال والمانجو والخوخ. الخوخ أرخص من المانجو. البرتقال أرخص من البرقوق.
خيارات:
(أ) البرتقال أرخص
(ب) المانجو أرخص
(ج) الخوخ أرخص",(أ)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يوجد على الرف ثلاثة كتب: كتاب رمادي ، وكتاب بنفسجي ، وكتاب أحمر. الكتاب الأرجواني على يسار الكتاب الأحمر. الكتاب الرمادي على يسار الكتاب الأرجواني.
خيارات:
(أ) الكتاب الرمادي هو أقصى اليمين
(ب) الكتاب الأرجواني هو أقصى اليمين
(ج) الكتاب الأحمر هو أقصى اليمين",(ج)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في معرض السيارات العتيقة ، هناك ثلاث سيارات: دراجة بخارية ، حافلة صغيرة ، وجرار. الميني فان أقدم من الجرار. الميني فان هو ثاني أحدث.
خيارات:
(أ) الدراجة النارية هي الأقدم
(ب) الميني فان هو الأقدم
(ج) الجرار هو الأقدم",(أ)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يوجد على الفرع ثلاثة طيور: قيق أزرق ، وكاردينال ، وسمان. الكاردينال على يمين السمان. السمان على يمين القيق الأزرق.
خيارات:
(أ) القيق الأزرق هو أقصى اليمين
(ب) الكاردينال هو أقصى اليمين
(ج) السمان هو أقصى اليمين",(ب)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في بطولة الجولف ، كان هناك ثلاثة لاعبي غولف: إيمي وإيلي وحواء. انتهت Eve فوق Amy. انتهى إيلي أسفل إيمي.
خيارات:
(أ) إيمي احتلت المركز الثاني
(ب) إيلي حصل على المركز الثاني
(ج) احتلت حواء المركز الثاني",(أ)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في بطولة الجولف ، كان هناك ثلاثة لاعبي غولف: جو ودان وحواء. انتهت حواء فوق دان. انتهى دان فوق جو.
خيارات:
(أ) احتل جو المركز الأول
(ب) احتل دان المركز الأول
(ج) أنهت حواء أولاً",(ج)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يوجد على الغصن ثلاثة طيور: قيق أزرق وسمان وصقر. الصقر على يمين القيق الأزرق. القيق الأزرق على يمين السمان.
خيارات:
(أ) القيق الأزرق هو أقصى اليسار
(ب) السمان هو أقصى اليسار
(ج) الصقر هو أقصى اليسار",(ب)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يبيع كشك الفاكهة ثلاث فواكه: البطيخ والتفاح والمانجو. التفاح أرخص من المانجو. المانجو أقل تكلفة من البطيخ.
خيارات:
(أ) البطيخ أرخص
(ب) التفاح أرخص
(ج) المانجو أرخص",(ب)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في معرض السيارات العتيقة ، هناك ثلاث سيارات: دراجة بخارية ، وحافلة ، وجرار. الدراجة النارية هي الأقدم. الحافلة أحدث من الجرار.
خيارات:
(أ) الدراجة النارية هي الأحدث
(ب) الحافلة هي الأحدث
(ج) الجرار هو الأحدث",(ب)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في معرض السيارات العتيقة ، هناك ثلاث سيارات: دراجة بخارية ، حافلة صغيرة ، وجرار. الميني فان أقدم من الجرار. الميني فان هو ثاني أحدث.
خيارات:
(أ) الدراجة النارية هي ثاني أحدث
(ب) الميني فان هو ثاني أحدث
(ج) الجرار هو ثاني أحدث",(ب)
"تصف كل من الفقرات التالية مجموعة من ثلاثة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يبيع كشك فواكه ثلاث فواكه: البرقوق والتفاح والعقم. الكوات هي الأرخص. الخوخ أرخص من التفاح.
خيارات:
(أ) الخوخ هو الأغلى
(ب) التفاح هو الأغلى
(ج) الأكواخ هي الأغلى",(ب)
