مدخل,هدف
"ابحث عن فيلم مشابه لـ The Lion King، The Fugitive، Schindler's List، The Shawshank Redemption:
خيارات:
(أ) فن السرقة
(ب) لب الخيال
(ج) Battlestar Galactica الخطة
(د) كسر جميع القواعد",(ب)
"ابحث عن فيلم مشابه لـ Pulp Fiction و The Shawshank Redemption و Schindler's List و Dances with Wolves:
خيارات:
(أ) موكب عيد الفصح
(ب) كابتن أمريكا المنتقم الأول
(ج) قلب شجاع
(د) مهووس",(ج)
"ابحث عن فيلم مشابه لـ Beauty and the Beast و Independence Day و Forrest Gump و Jurassic Park:
خيارات:
(أ) رجل الحقيبة
(ب) صمت الحملان
(ج) تدابير متطرفة
(د) الانطلاق",(ب)
"ابحث عن فيلم مشابه لفيلم The Shawshank Redemption و Forrest Gump و Dances with Wolves و Mr Holland's Opus:
خيارات:
(أ) PK
(ب) غاتسبي العظيم
(ج) فيلادلفيا
(د) كاسبر يلتقي ويندي",(ج)
"ابحث عن فيلم مشابه لـ Inception و Pulp Fiction و Forrest Gump و Raiders of the Lost Ark:
خيارات:
(أ) من يخاف من فيرجينيا وولف
(ب) رائع السيد فوكس
(ج) صراع الجبابرة
(د) عيد الاستقلال",(د)
"ابحث عن فيلم مشابه لـ Star Wars Episode VII - The Force Awakens، Inside Out، Pulp Fiction، Raiders of the Lost Ark:
خيارات:
(أ) إرنست يركب مرة أخرى
(ب) فورست جامب
(ج) الاقتراح
(د) كل ما تريد معرفته دائمًا عن الجنس لكنك تخشى السؤال",(ب)
"ابحث عن فيلم مشابه لـ Spider-Man و Spider-Man 2 و The Matrix و Independence Day:
خيارات:
(أ) مملكة العالم الجوراسي الساقطة
(ب) العنصر الخامس
(ج) عبر الكون
(د) الأرق",(ب)
"ابحث عن فيلم مشابه لـ Star Wars Episode V - The Empire Strikes Back ، و Groundhog Day ، و Mission Impossible ، و Star Wars Episode IV - A New Hope:
خيارات:
(وجهة نظر من أعلى
(ب) الأبواب
(ج) غزاة الفلك المفقود
(د) التغيير السريع",(ج)
"ابحث عن فيلم مشابه لـ Army of Darkness، Go، The Sixth Sense، Alien:
خيارات:
(أ) كول هاند لوقا
(ب) أبناء الذرة الثالث
(ج) حراس الجليد
(د) سينما باراديسو",(أ)
"ابحث عن فيلم مشابه لـ Apollo 13 و Jurassic Park و Die Hard With a Vengeance و Forrest Gump:
خيارات:
(أ) فيلم قاتل
(ب) التخفي
(ج) آخر رجل على وجه الأرض
(د) أكاذيب حقيقية",(د)
"ابحث عن فيلم مشابه لـ Pulp Fiction و The Usual Suspects و Schindler's List و Fargo:
خيارات:
(أ) أثار صعود وسقوط التمساح
(ب) النجاة من اللعبة
(ج) انظر من يتحدث
(د) فداء شاوشانك",(د)
"ابحث عن فيلم مشابه لـ Toy Story و The Mask و Batman و The Lion King:
خيارات:
(أ) خروج الجروح
(ب) الحب في حالة سكر
(ج) طلب العدالة
(د) امرأة جميلة",(د)
"ابحث عن فيلم مشابه لـ The Shawshank Redemption، Pulp Fiction، Schindler's List، Braveheart:
خيارات:
(أ) وظيفة البنك
(ب) كرنفال الروبوت
(ج) يرقص مع الذئاب
(د) حجر العائلة",(ج)
"ابحث عن فيلم مشابه لـ Independence Day و The Silence of the Lambs و Indiana Jones و Temple of Doom، Fargo:
خيارات:
(أ) الرعاية تحمل الفيلم الثاني جيل جديد
(ب) إيقاف تشغيل الضوضاء
(ج) الهارب
(د) إطفاء الأنوار",(ج)
"ابحث عن فيلم مشابه لـ Batman و Pulp Fiction و Apollo 13 و Schindler's List:
خيارات:
(أ) القبلة الأخيرة
(ب) أوروبا
(ج) قلب شجاع
(د) صعود كوكب القردة",(ج)
"ابحث عن فيلم مشابه لـ The Fugitive و Braveheart و Schindler's List و The Lion King:
خيارات:
(أ) جنون سيتي
(ب) ملك العقرب
(ج) فداء شاوشانك
(د) مدينة الرجال",(ج)
"ابحث عن فيلم مشابه لفيلم Braveheart و Dances with Wolves و Pulp Fiction وقائمة Schindler:
خيارات:
(أ) دغدغة العمالقة
(ب) ظل مصاص الدماء
(ج) المشتبه بهم المعتادين
(د) في المدينة",(ج)
"ابحث عن فيلم مشابه لـ The Sixth Sense، The Sixth Sense، The Two Towers، The Usual Suspects، Forrest Gump:
خيارات:
(أ) لا شيء للإفصاح عنه
(ب) تبادل إطلاق النار
(ج) نهاية اليوم
(د) حرب النجوم الحلقة الرابعة - أمل جديد",(د)
"ابحث عن فيلم مشابه لـ Goodfellas و Raiders of the Lost Ark و Star Wars Episode IV - A New Hope، The Silence of the Lambs:
خيارات:
(أ) مونتي بايثون والكأس المقدسة
(ب) عطلة نهاية الأسبوع في بيرني
(ج) أمريكي في باريس
(د) ان
(ه) دعها تثلج",(أ)
"ابحث عن فيلم مشابه لـ Pulp Fiction ، The Fugitive ، The Shawshank Redemption ، Dances with Wolves:
خيارات:
(أ) في جميع أنحاء الرجل
(ب) فورست جامب
(ج) إليزابيثتاون
(د) عروس فرانكشتاين",(ب)
"ابحث عن فيلم مشابه لقائمة Schindler و Jurassic Park و The Silence of the Lambs و Forrest Gump:
خيارات:
(ا) باتمان
(ب) القيامة الغريبة
(ج) قصة مدينتين
(د) الأمريكي الهادئ",(أ)
"ابحث عن فيلم مشابه لـ Pulp Fiction و Shawshank Redemption و Aladdin و The Lion King:
خيارات:
(أ) يوم القيامة المنهي 2
(ب) الأيام الثلاثة القادمة
(ج) الانفصال
(د) روبي سباركس",(أ)
"ابحث عن فيلم مشابه لـ Aladdin، Terminator 2 Judgment Day، Batman، The Mask:
خيارات:
(أ) ألعاب الحرب
(ب) كينغ كونغ
(ج) مراسل أجنبي
(د) امرأة جميلة",(د)
"ابحث عن فيلم مشابه لـ Braveheart و Pulp Fiction و Saving Private Ryan و Gattaca:
خيارات:
(شجاع
(ب) دريد
(ج) عندما تصطدم العوالم
(د) اذهب",(د)
"ابحث عن فيلم مشابه لـ Terminator 2 Judgment Day، Dead Man Walking، Braveheart، The Shawshank Redemption:
خيارات:
(أ) الهارب
(ب) الموسيقى والأغاني
(C) Deuce Bigalow ذكر جيجولو
(د) لويس سي كي يا إلهي",(أ)
"ابحث عن فيلم مشابه لـ Dances with Wolves و The Lion King و The Fugitive و Shawshank Redemption:
خيارات:
(أ) قائمة شندلر
(ب) النهار بالليل
(ج) رجل البيت
(د) شيطان النيون",(أ)
"ابحث عن فيلم مشابه لـ The Usual Suspects ، مقابلة مع The Vampire The Vampire Chronicles ، The Shawshank Redemption ، Pulp Fiction:
خيارات:
(أ) لعبة الجنود
(ب) الهارب
(ج) المرأة الزنبور
(د) باكستر",(ب)
"ابحث عن فيلم مشابه لـ Stargate و The Fugitive و Pulp Fiction و Dances with Wolves:
خيارات:
(أ) فورست جامب
(ب) كيفن سميث سمين جدًا مقابل 40
(ج) المحروقة
(د) الوقوف والتسليم",(أ)
"ابحث عن فيلم مشابه لـ The Fugitive و The Shawshank Redemption و Beauty and the Beast و Schindler's List:
خيارات:
(أ) الأسد الملك
(ب) رعاة البقر الحضري
(ج) سائقي الشاحنات الفضائية
(د) يوم الجندي العالمي للحساب",(أ)
"ابحث عن فيلم مشابه لـ Snow White and the Seven Dwarfs، The Secret Garden، Beauty and the Beast، The Lion King:
خيارات:
(أ) الشيء
(ب) بينوكيو
(C) حجم الشبق الأول
(د) أنوار في الغسق",(ب)
"ابحث عن فيلم مشابه لـ Raiders of the Lost Ark و The Matrix و Gattaca و Gladiator:
خيارات:
(حوض سباحة
(ب) خطة ماجي
(ج) العنصر الخامس
(د) للبنين",(ج)
"ابحث عن فيلم مشابه لـ Batman و The Mask و The Lion King و Pretty Woman:
خيارات:
(أ) تلعب لوس أنجلوس نفسها
(ب) جينتاما الفصل الأخير - كن إلى الأبد Yorozuya
(ج) الطبيب الذي عيد الميلاد الماضي
(د) الهارب",(د)
"ابحث عن فيلم مشابه لـ The Lion King و Dances with Wolves و Braveheart و Schindler's List:
خيارات:
(أ) بيك أب في ساوث ستريت
(ب) روح الروح الشريرة الثالث
(ج) سحق
(د) فداء شاوشانك",(د)
"اعثر على فيلم مشابه لـ American Beauty و Austin Powers International Man of Mystery و Star Wars Episode V - The Empire Strikes Back و Mission Impossible:
خيارات:
(أ) دراغون بول لعنة ياقوت الدم
(ب) مون لايت مايل
(ج) هوليوود قاتل
(د) حرب النجوم الحلقة الرابعة - أمل جديد",(د)
"اعثر على فيلم مشابه لـ Rocky، Star Wars Episode IV - A New Hope، Toy Story، The Terminator:
خيارات:
(ا) دراكولا ميتا وحبه
(ب) عيد الاستقلال
(ج) The Extraordinary Adventures of Adèle Blanc-Sec
(د) الرئيس الأمريكي",(ب)
"ابحث عن فيلم مشابه لفيلم Braveheart و The Usual Suspects و Crimson Tide و The Fugitive:
خيارات:
(أ) احصل على قليل
(ب) الشركة
(ج) نقاش وسادة
(د) مثبتات الشعر",(أ)
"ابحث عن فيلم مشابه لـ Interstellar، Monsters، Inc، Back to the Future، Inception:
خيارات:
(أ) رفاقي الأمريكيون
(ب) ظل مصاص الدماء
(ج) حرب النجوم الحلقة السابعة - القوة تستيقظ
(د) النفسي الثاني",(ج)
"ابحث عن فيلم مشابه لـ Batman و Independence Day و Jurassic Park و Forrest Gump:
خيارات:
(أ) بليزانتفيل
(ب) القناع
(ج) للقبض على لص
(د) مذبحة الميكروويف",(ب)
"ابحث عن فيلم مشابه لـ Terminator 2 Judgment Day، Pulp Fiction، Aladdin، The Lion King:
خيارات:
(أ) الصقور والعصافير
(ب) رائحة البابايا الخضراء
(ج) قائمة شندلر
(د) Le Maître d'école",(ج)
"ابحث عن فيلم مشابه لـ Star Wars Episode V - The Empire Strikes Back ، يوم الاستقلال ، Terminator 2 Judgment Day ، Star Wars Episode VI - Return of the Jedi:
خيارات:
(مدرسة ثانوية
(ب) دفع القصدير
(ج) ما حدث
(د) الآنسة سيمون
(هـ) العودة إلى المستقبل",(و)
"ابحث عن فيلم مشابه لـ Monty Python and the Holy Grail و The Silence of the Lambs و Star Wars Episode V - The Empire Strikes Back و Star Wars الحلقة الرابعة - أمل جديد:
خيارات:
(أ) لعب الطفل 3
(ب) نوع من العجب
(ج) الرفاق الطيبون
(د) الشوكولاتة",(ج)
"ابحث عن فيلم مشابه لـ Forrest Gump ، Star Wars Episode VI - Return of the Jedi ، Back to the Future ، The Matrix:
خيارات:
(أ) من الماضي
(ب) النوم مع العدو
(ج) عيد الاستقلال
(د) Ghost in the Shell Arise - Border 2 Ghost Whispers",(ج)
"ابحث عن فيلم مشابه لـ Pulp Fiction و The Dark Knight و The Silence of the Lambs و Forrest Gump:
خيارات:
(أ) كود دافنشي
(ب) التأسيس
(ج) لص الهوية
(د) حرب من أجل كوكب القردة",(ب)
"ابحث عن فيلم مشابه لـ The Usual Suspects و Braveheart و Pulp Fiction و Schindler's List:
خيارات:
(أ) مجلس الوزراء الدكتور كاليجاري
(ب) فداء شاوشانك
(ج) الرجل العنكبوت 2
(د) تاكسي",(ب)
"ابحث عن فيلم مشابه لـ Braveheart، The Usual Suspects، The Shawshank Redemption، The Fugitive:
خيارات:
(صبي
(ب) عائلة روبنسون السويسرية
(ج) ثم لم يكن هناك شيء
(د) المد القرمزي",(د)
"ابحث عن فيلم مشابه لـ The Fugitive و Schindler's List و Braveheart و The Mask:
خيارات:
(أ) ريال مكوي
(ب) باتمان
(ج) السيد والقائد الجانب البعيد من العالم
(د) سوبركوب",(ب)
"ابحث عن فيلم مشابه لـ Pretty Woman، Aladdin، The Lion King، Batman:
خيارات:
(أ) يوم القيامة المنهي 2
(ب) قطعة أبدية
(ج) و) كلوفرفيلد
(هـ) التجربة الأخيرة للمسيح",(أ)
"ابحث عن فيلم مشابه لـ The Wizard of Oz و The Big Lebowski و Being John Malkovich و Run Lola Run:
خيارات:
(أ) دراغون بول زد المنطقة الميتة
(ب) البرق في زجاجة
(ج) رجل أوميغا
(د) الرفاق الطيبون",(د)
"ابحث عن فيلم مشابه لـ The Terminator ، Star Wars Episode VI - Return of the Jedi ، Forrest Gump ، Star Wars Episode IV - A New Hope:
خيارات:
(أ) عيد الاستقلال
(ب) حالة الإنسان III
(ج) الحارس
(د) سكرتير",(أ)
"ابحث عن فيلم مشابه لـ Pulp Fiction و Forrest Gump و Inside Out و Edge of Tomorrow:
خيارات:
(أ) 1984
(ب) ليلة سعيدة
(ج) ونتمنى لك التوفيق
(د) قبلة التنين
(هـ) منطقة 9",(و)
"ابحث عن فيلم مشابه لفيلم Braveheart و Pretty Woman و Apollo 13 و Dances with Wolves:
خيارات:
(أ) باتمان الاعتداء على أركام
(ب) فداء شاوشانك
(ج) أبطال بوكيمون
(د) ذا فلامنغو كيد",(ب)
"ابحث عن فيلم مشابه لـ Pulp Fiction و Forrest Gump و Terminator 2 Judgment Day و Braveheart:
خيارات:
(أ) روبي وكوينتين
(ب) غدرا الفصل 3
(C) الأوقات السريعة في Ridgemont High
(د) الهارب",(د)
"ابحث عن فيلم مشابه لـ Pulp Fiction و Forrest Gump و The Fugitive و Braveheart:
خيارات:
(أ) النساء الصغيرات
(ب) يرقص مع الذئاب
(ج) أحضره على الكل أو لا شيء
(د) ميت على قيد الحياة",(ب)
"ابحث عن فيلم مشابه لـ American Beauty ، Star Wars Episode IV - A New Hope ، Star Wars Episode V - The Empire Strikes Back ، Forrest Gump:
خيارات:
(شحنة
(ب) نيون بول
(ج) جيفري
(د) صمت الحملان",(د)
"ابحث عن فيلم مشابه لـ Star Wars Episode IV - A New Hope ، The Usual Suspects ، Star Wars Episode V - The Empire Strikes Back ، Pulp Fiction:
خيارات:
(أ) فارجو
(ب) كونان البربري
(ج) الحكمة
(د) الطاقم",(أ)
"ابحث عن فيلم مشابه لـ Léon The Professional و The Matrix و Forrest Gump و Pulp Fiction:
خيارات:
(أ) رومبر ستومبر
(ب) الشهرة
(كوب
(د) نسخة براوننج",(ج)
"ابحث عن فيلم مشابه لـ American History X ، و Requiem for a Dream ، و Raiders of the Lost Ark ، و The Sixth Sense:
خيارات:
(أ) الآنسة ميدوز
(ب) الرجل الصغير
(ج) الرفاق الطيبون
(د) لا يمكنك أن تأخذها معك",(ج)
"ابحث عن فيلم مشابه لـ The Shawshank Redemption، Forrest Gump، Dances with Wolves، The Fugitive:
خيارات:
(أ) لب الخيال
(ب) الفتاة على الجسر
(C) Radioland Murders
(د) والد العروس",(أ)
"ابحث عن فيلم مشابه لـ Pulp Fiction ، Dances with Wolves ، The Fugitive ، The Shawshank Redemption:
خيارات:
(أ) سر الطفل من الأسطورة المفقودة
(ب) فيلم الرعاية يحمل
(ج) المؤامرة الشريرة للدكتور فو مانشو
(د) فورست جامب",(د)
"ابحث عن فيلم مشابه لـ Braveheart و Pretty Woman و Schindler's List و Apollo 13:
خيارات:
(أ) طعم سيئ
(ب) زفافي اليوناني الكبير 2
(ج) بابا نويل 2
(د) يرقص مع الذئاب",(د)
"ابحث عن فيلم مشابه لفيلم سيد الخواتم: البرجان ، غزاة الفلك المفقود ، سيد الخواتم زمالة الخاتم ، التأسيس:
خيارات:
(أ) الخنافس
(ب) أمريكان ألترا
(ج) إنقاذ الجندي ريان
(د) صيام غروب الشمس",(ج)
"ابحث عن فيلم مشابه لـ The Lion King و Toy Story و The Fugitive و Aladdin:
خيارات:
(أ) المجرب
(ب) الطريق السريع 61
(ج) المنهي 2 يوم القيامة
(د) ماس كهربائى 2",(ج)
"ابحث عن فيلم مشابه لـ The Terminator و Wayne's World و Star Wars Episode V - The Empire Strikes Back و Indiana Jones و Temple of Doom:
خيارات:
(ا) نيكسون
(ب) النمر الوردي
(ج) الرهن
(د) غزاة الفلك المفقود",(د)
"ابحث عن فيلم مشابه لـ American Beauty و Goodfellas و The Silence of the Lambs و Star Wars Episode IV - A New Hope:
خيارات:
(أ) عيد الميلاد في ولاية كونيتيكت
(ب) الأميرة العروس
(ج) رحلة بيل وتيد الزائفة
(د) ملفين وهوارد",(ب)
"ابحث عن فيلم مشابه لـ The Sword in the Stone و Fantasia و The Jungle Book و Willy Wonka & the Chocolate Factory:
خيارات:
(أ) ساحر أوز
(ب) الكابتن كوريلي مندولين
(ج) الجرائم الزمنية
(د) طريق أرلينغتون",(أ)
"ابحث عن فيلم مشابه لـ Braveheart، Dances with Wolves، The Shawshank Redemption، The Usual Suspects:
خيارات:
(أ) 3000 ميل إلى غريسلاند
(ب) المد القرمزي
(ج) أفضل الرجال
(د) A Very Harold & Kumar 3D Christmas",(ب)
"ابحث عن فيلم مشابه لـ مقابلة مع The Vampire The Vampire Chronicles، The Shawshank Redemption، Pulp Fiction، The Usual Suspects:
خيارات:
(أ) كاليجولا
(ب) إدارة الغضب
(ج) الهارب
(د) أمي",(ج)
"ابحث عن فيلم مشابه لـ Pulp Fiction و The Shawshank Redemption و Dances with Wolves و Stargate:
خيارات:
(أ) الهارب
(ب) رئيس كل شيء
(ج) الأسلاك الشائكة
(د) غريزة أساسية 2",(أ)
"ابحث عن فيلم مشابه لـ The Shawshank Redemption، Don Juan DeMarco، Mr Holland's Opus، Get Shorty:
خيارات:
(أ) هواردز إند
(ب) رحلة الليل الطويل إلى النهار
(ج) بوكاتشيو 70
(د) ما أكل العنب جيلبرت",(د)
"ابحث عن فيلم مشابه لـ Pulp Fiction و The Silence of the Lambs و Forrest Gump و Laputa Castle in the Sky:
خيارات:
(أ) العظام توماهوك
(ب) برايس مان
(ج) القرية
(د) فداء شاوشانك",(د)
"ابحث عن فيلم مشابه لـ Independence Day، The Silence of the Lambs، Batman، Jurassic Park:
خيارات:
(أ) فورست جامب
(ب) الطيارون الأمريكيون
(ج) الظلال والضباب
(د) طيور الرعد",(أ)
"ابحث عن فيلم مشابه لـ The Usual Suspects و The Shawshank Redemption و Get Shorty و Pulp Fiction:
خيارات:
(أ) قائمة شندلر
(ب) الخادمة
(ج) ديفي كروكيت
(د) ملك الحدود البرية
(ه) جيت لي لا يعرف الخوف",(أ)
"ابحث عن فيلم مشابه لـ Star Wars Episode IV - A New Hope، Raiders of the Lost Ark، Mission Impossible، Star Wars Episode V - The Empire Strikes Back:
خيارات:
(أ) إنديانا جونز والحملة الصليبية الأخيرة
(ب) الواقف
(ج) فات الأوان للدموع
(د) سرقة برج",(أ)
"ابحث عن فيلم مشابه لـ Forrest Gump و The Fugitive و Independence Day و Fargo:
خيارات:
(A) Comic-Con الحلقة الرابعة A Fan's Hope
(ب) هارلي ديفيدسون ورجل مارلبورو
(يغش
(د) خدش",(ج)
"ابحث عن فيلم مشابه لـ The Fugitive، Braveheart، The Shawshank Redemption، Terminator 2 Judgment Day:
خيارات:
(أ) رجل ميت يمشي
(ب) أعظم أب في العالم
(ج) السيئ والجميل
(د) غطاء الرعب",(أ)
"ابحث عن فيلم مشابه لـ American Beauty ، The Sixth Sense ، Star Wars Episode V - The Empire Strikes Back ، Star Wars Episode IV - A New Hope:
خيارات:
(أ) الموت للعبقري
(ب) الفنان
(C) LA Confidential
(د) نيويورك
(هـ) أحبك",(ج)
"ابحث عن فيلم مشابه لـ Braveheart و Apollo 13 و Schindler's List و Pulp Fiction:
خيارات:
(ا) روبي سباركس
(ب) آخر كليزمير ليوبولد كوزلوفسكي
(ج) حياته وموسيقاه
(د) السيرك
(هـ) ترقص مع الذئاب",(و)
"ابحث عن فيلم مشابه لـ The Shawshank Redemption، Apollo 13، Terminator 2 Judgment Day، Dead Man Walking:
خيارات:
(أ) فرانكشتاين غير مقيد
(ب) غادر جون ستيوارت المبنى
(ج) الخطر الواضح والقائم
(د) العمالقة الصغار",(ج)
"ابحث عن فيلم مشابه لـ Jurassic Park و The Silence of the Lambs و Batman و American Beauty:
خيارات:
(أ) ليلة الموتى الأحياء
(ب) فورست جامب
(ج) سفينة الأشباح
(د) انتقام جولي!",(ب)
"ابحث عن فيلم مشابه لـ Batman و The Usual Suspects و The Silence of the Lambs و Jurassic Park:
خيارات:
(أ) نهاية الجولة
(ب) فورست جامب
(ج) شهوة
(د) الحذر
(هـ) المأوى",(ب)
"ابحث عن فيلم مشابه لـ Pulp Fiction و Forrest Gump و Dances with Wolves و The Usual Suspects:
خيارات:
(أ) جزازة العشب
(ب) فيروس
(ج) فك الثأر
(د) احصل على قليل",(د)
"ابحث عن فيلم مشابه لـ Dances with Wolves و Stargate و Pulp Fiction و Shawshank Redemption:
خيارات:
(أ) الجحيم الشاهق
(ب) الجامع
(ج) ديابوليك
(د) الهارب",(د)
"ابحث عن فيلم مشابه لـ Batman ، مقابلة مع The Vampire The Vampire Chronicles ، The Mask ، Pretty Woman:
خيارات:
(أ) مشرق
(ب) فاتنة
(ج) مدينة يونيكورن
(د) تكبير",(ب)
"ابحث عن فيلم مشابه لـ The Lion King، The Fugitive، Terminator 2 Judgment Day، Toy Story:
خيارات:
(أ) المرآة السوداء
(ب) علاء الدين
(ج) سوبر ماريو بروس
(د) الرجل البهلواني",(ب)
"ابحث عن فيلم مشابه لـ Raiders of the Lost Ark و The Matrix و Pulp Fiction و Forrest Gump:
خيارات:
(أ) درب النمر الوردي
(ب) التأسيس
(ج) فايرسترتر
(د) شقة جو",(ب)
"ابحث عن فيلم مشابه لـ The Mask و Batman و Pretty Woman و The Fugitive:
خيارات:
(أ) بيب
(ب) ما نفعله في الظل
(ج) لعبة الموت
(د) وعود شرقية",(أ)
"ابحث عن فيلم مشابه لقائمة شندلر ، سيد الخواتم The Two Towers ، Inception ، The Dark Knight:
خيارات:
(أ) ملاذ الأزواج
(ب) هؤلاء الرجال الرائعون في آلاتهم الطائرة
(ج) حرب النجوم الحلقة الرابعة - أمل جديد
(د) الجمعة بعد التالي",(ج)
"ابحث عن فيلم مشابه لـ X-Men و Planet of the Apes و Forrest Gump و Independence Day:
خيارات:
(أ) المنهي
(ب) تذكرني
(ج) القطار إلى بوسان
(د) سريع وغاضب",(أ)
"ابحث عن فيلم مشابه لـ Inception و Inside Out و Edge of Tomorrow و Star Wars Episode VII - The Force Awakens:
خيارات:
(أ) لب الخيال
(ب) الهولندية
(ج) القتل في الأول
(د) الغموض
(ه) ألاسكا",(أ)
"ابحث عن فيلم مشابه لـ The Fugitive ، مقابلة مع The Vampire The Vampire Chronicles ، The Mask ، The Lion King:
خيارات:
(أ) بيب
(ب) البيت
(ج) إنقاذ سانتا
(د) المجرب",(أ)
"ابحث عن فيلم مشابه لـ The Shawshank Redemption، The Fugitive، Forrest Gump، Pulp Fiction:
خيارات:
(أ) أعرف من قتلني
(ب) المحيطات
(ج) يرقص مع الذئاب
(د) لا يمكن أن يكون!",(ج)
"ابحث عن فيلم مشابه لـ Apollo 13 و Batman و Dances with Wolves و Braveheart:
خيارات:
(أ) قائمة شندلر
(ب) الجنايات والجنح
(ج) كينغ كونغ
(د) الغوريلا في الضباب",(أ)
"ابحث عن فيلم مشابه لـ Pulp Fiction و Léon The Professional و Kill Bill Vol 2 و Requiem for a Dream:
خيارات:
(أ) دفع اليدين
(ب) مورتال كومبات تبدأ الرحلة
(ج) الخطيئة نومبر
(د) العراب",(د)
"ابحث عن فيلم مشابه لـ The Fugitive، Schindler's List، Fargo، Braveheart:
خيارات:
(أ) ترقص مع الذئاب
(ب) رهاب العناكب
(ج) الابن الصالح
(د) ليام",(أ)
"ابحث عن فيلم مشابه لـ Dances with Wolves و Mr Holland's Opus و Stargate و Get Shorty:
خيارات:
(ا) اركب مع الشيطان
(ب) أنها تعمل في الأسرة
(ج) المشتبه بهم المعتادين
(د) أنوماليزا",(ج)
"ابحث عن فيلم مشابه لفيلم Braveheart و Forrest Gump و The Silence of the Lambs و The Fugitive:
خيارات:
(أ) محرقة آكلي لحوم البشر
(ب) سبعة
(ج) العروس والتحيز
(د) ليلة في متحف سر القبر",(ب)
