مدخل,هدف
"على الأرض ، ترى عدة أشياء مرتبة على التوالي: مقود كلب برتقالي اللون ، وكوب بورجوندي ، وسلسلة مفاتيح زرقاء ، ودفتر ملاحظات أرجواني. ما لون الشيء مباشرة على يسار الشيء الأزرق؟
خيارات:
(أ) أحمر
(ب) برتقالي
(ج) أصفر
(د) أخضر
(هـ) أزرق
(F) بني
(ز) أرجواني
(ح) ضارب الى الحمرة
(أنا) بنفسجي
(ي) البط البري
(ك) الفيروز
(L) بورجوندي
(م) الفضة
(ن) ذهب
(س) أسود
(ع) الرمادي
(س) أرجواني
(ص) وردي",(ل)
"على المكتب ، ترى ثلاثة أكواب أرجوانية ، وثلاثة مغازل حمراء ، وثلاثة سلاسل مفاتيح حمراء ، وكوبين أرجواني. إذا قمت بإزالة جميع العناصر الحمراء من المكتب ، فكم عدد الأكواب المتبقية عليها؟
خيارات:
(أ) صفر
(عظم
(ج) اثنان
(د) ثلاثة
(هـ) أربعة
(و) خمسة
(ز) ستة
(ح) سبعة
(أنا) ثمانية
(ي) تسعة
(ك) عشرة
(ل) أحد عشر
(م) اثنا عشر
(ن) ثلاثة عشر
(س) أربعة عشر
(ع) خمسة عشر
(س) ستة عشر",(د)
"على المنضدة ، يوجد زوجان أصفر من النظارات الشمسية ، وزوجان من النظارات الشمسية باللون الأحمر ، وثلاثة شواحن حمراء ، وثلاثة شواحن رمادية اللون ، وسلسلة مفاتيح صفراء ، وزوجان رماديان من النظارات الشمسية ، وسلسلة مفاتيح حمراء. إذا قمت بإزالة جميع سلاسل المفاتيح من الجدول ، فكم عدد الأشياء الصفراء المتبقية عليها؟
خيارات:
(أ) صفر
(عظم
(ج) اثنان
(د) ثلاثة
(هـ) أربعة
(و) خمسة
(ز) ستة
(ح) سبعة
(أنا) ثمانية
(ي) تسعة
(ك) عشرة
(ل) أحد عشر
(م) اثنا عشر
(ن) ثلاثة عشر
(س) أربعة عشر
(ع) خمسة عشر
(س) ستة عشر",(ج)
"على المنضدة ، أرى كوبًا فيروزيًا ، ولوحًا بورجوندي ، ودورانًا أحمر اللون ، وقلمًا فضيًا ، وزوجًا أصفر من النظارات الشمسية ، وإبريقًا أرجوانيًا. ما هو لون القلم؟
خيارات:
(أ) أحمر
(ب) برتقالي
(ج) أصفر
(د) أخضر
(هـ) أزرق
(F) بني
(ز) أرجواني
(ح) ضارب الى الحمرة
(أنا) بنفسجي
(ي) البط البري
(ك) الفيروز
(L) بورجوندي
(م) الفضة
(ن) ذهب
(س) أسود
(ع) الرمادي
(س) أرجواني
(ص) وردي",(م)
"على الطاولة ، ترى مجموعة من العناصر مرتبة على التوالي: سلسلة مفاتيح بنفسجية ، ومقود كلب أخضر ، ولعبة قطة برتقالية ، وقلم فضي ، وقلم تلوين أسود. ما لون العنصر الأبعد عن القلم؟
خيارات:
(أ) أحمر
(ب) برتقالي
(ج) أصفر
(د) أخضر
(هـ) أزرق
(F) بني
(ز) أرجواني
(ح) ضارب الى الحمرة
(أنا) بنفسجي
(ي) البط البري
(ك) الفيروز
(L) بورجوندي
(م) الفضة
(ن) ذهب
(س) أسود
(ع) الرمادي
(س) أرجواني
(ص) وردي",(أنا)
"على الطاولة ، ترى مجموعة من الأشياء مرتبة في صف واحد: سلسلة مفاتيح صفراء ، وظرف فضي ، وكتيب أسود ، ولوح أزرق مخضر. ما لون الكائن الموجود في أقصى اليمين؟
خيارات:
(أ) أحمر
(ب) برتقالي
(ج) أصفر
(د) أخضر
(هـ) أزرق
(F) بني
(ز) أرجواني
(ح) ضارب الى الحمرة
(أنا) بنفسجي
(ي) البط البري
(ك) الفيروز
(L) بورجوندي
(م) الفضة
(ن) ذهب
(س) أسود
(ع) الرمادي
(س) أرجواني
(ص) وردي",(ي)
"على المنضدة ، يوجد ثلاثة شواحن وردية اللون ، واثنين من أقلام التلوين البرتقالية ، واثنين من شواحن الهاتف الأسود. إذا قمت بإزالة جميع العناصر السوداء من المنضدة ، فكم عدد شواحن الهاتف المحمول المتبقية عليها؟
خيارات:
(أ) صفر
(عظم
(ج) اثنان
(د) ثلاثة
(هـ) أربعة
(و) خمسة
(ز) ستة
(ح) سبعة
(أنا) ثمانية
(ي) تسعة
(ك) عشرة
(ل) أحد عشر
(م) اثنا عشر
(ن) ثلاثة عشر
(س) أربعة عشر
(ع) خمسة عشر
(س) ستة عشر",(د)
"على المنضدة ، هناك ثلاثة مقاود كلب بني ، مقود كلب فضي واحد ، لغزان بنيان ، سلسلة مفاتيح فضية ، وثلاثة أقلام تلوين فضية. إذا قمت بإزالة جميع سلاسل المفاتيح من المنضدة ، فكم عدد العناصر الفضية المتبقية عليها؟
خيارات:
(أ) صفر
(عظم
(ج) اثنان
(د) ثلاثة
(هـ) أربعة
(و) خمسة
(ز) ستة
(ح) سبعة
(أنا) ثمانية
(ي) تسعة
(ك) عشرة
(ل) أحد عشر
(م) اثنا عشر
(ن) ثلاثة عشر
(س) أربعة عشر
(ع) خمسة عشر
(س) ستة عشر",(و)
"على المنضدة ، هناك عقد أسود ، وعصا تململ أخضر ، وسلسلة مفاتيح زرقاء ، وورقة صفراء ، وكرة ضغط حمراء. كم عدد الأشياء ليست صفراء ولا خضراء؟
خيارات:
(أ) صفر
(عظم
(ج) اثنان
(د) ثلاثة
(هـ) أربعة
(و) خمسة
(ز) ستة",(د)
"على المكتب ، ترى الأشياء التالية مرتبة على التوالي: عقد بورجوندي ، وكوب فيروزي ، وكوب أسود ، وكتاب مدرسي أزرق مخضر ، وإبريق أرجواني. كم عدد الأشياء غير الأرجواني التي تراها على يسار الكتاب المدرسي؟
خيارات:
(أ) صفر
(عظم
(ج) اثنان
(د) ثلاثة
(هـ) أربعة
(و) خمسة
(ز) ستة",(د)
"على المنضدة ، ترى عدة أشياء مرتبة على التوالي: سوار أزرق مخضر ، وكرة ضغط فيروزية ، وكتاب مدرسي بورجوندي ، ولغز أسود ، وإبريق وردي ، وقلادة خضراء. ما لون الشيء مباشرة على يسار الكتاب المدرسي؟
خيارات:
(أ) أحمر
(ب) برتقالي
(ج) أصفر
(د) أخضر
(هـ) أزرق
(F) بني
(ز) أرجواني
(ح) ضارب الى الحمرة
(أنا) بنفسجي
(ي) البط البري
(ك) الفيروز
(L) بورجوندي
(م) الفضة
(ن) ذهب
(س) أسود
(ع) الرمادي
(س) أرجواني
(ص) وردي",(ك)
"على المنضدة ، ترى قلم رصاص أخضر ومقود كلب بنفسجي. ما هو لون قلم الرصاص؟
خيارات:
(أ) أحمر
(ب) برتقالي
(ج) أصفر
(د) أخضر
(هـ) أزرق
(F) بني
(ز) أرجواني
(ح) ضارب الى الحمرة
(أنا) بنفسجي
(ي) البط البري
(ك) الفيروز
(L) بورجوندي
(م) الفضة
(ن) ذهب
(س) أسود
(ع) الرمادي
(س) أرجواني
(ص) وردي",(د)
"على الطاولة ، ترى عدة أشياء مرتبة على التوالي: لعبة قطة صفراء ، وكرة ضغط وردية ، ودب فضي ، وكتيب بني. كم عدد الأجسام غير المخملية التي تراها على يسار الجسم الأصفر؟
خيارات:
(أ) صفر
(عظم
(ج) اثنان
(د) ثلاثة
(هـ) أربعة
(و) خمسة
(ز) ستة",(أ)
"على الأرض ، أرى ثلاثة أقلام رصاص فضية ، وقلم رصاص أزرق مخضر ، وكوب واحد فيروزي ، وقلم رصاص أصفر ، وثلاثة أساور من البط البري ، وكوبين فضيين ، وإبريق واحد فيروزي ، وثلاثة أقلام رصاص فيروزية ، واثنان من الأساور الفيروزية. إذا قمت بإزالة جميع الأشياء الفضية من الأرض ، فكم عدد الأكواب المتبقية عليها؟
خيارات:
(أ) صفر
(عظم
(ج) اثنان
(د) ثلاثة
(هـ) أربعة
(و) خمسة
(ز) ستة
(ح) سبعة
(أنا) ثمانية
(ي) تسعة
(ك) عشرة
(ل) أحد عشر
(م) اثنا عشر
(ن) ثلاثة عشر
(س) أربعة عشر
(ع) خمسة عشر
(س) ستة عشر",(ب)
"على المكتب ، ترى عدة أشياء مرتبة على التوالي: قلم رصاص فوشيا ، كرة إجهاد بنفسجية ، دب أزرق ، وقلادة ذهبية. ما لون الشيء مباشرة على يمين الشيء البنفسجي؟
خيارات:
(أ) أحمر
(ب) برتقالي
(ج) أصفر
(د) أخضر
(هـ) أزرق
(F) بني
(ز) أرجواني
(ح) ضارب الى الحمرة
(أنا) بنفسجي
(ي) البط البري
(ك) الفيروز
(L) بورجوندي
(م) الفضة
(ن) ذهب
(س) أسود
(ع) الرمادي
(س) أرجواني
(ص) وردي",(و)
"على المنضدة ، ترى عدة أشياء مرتبة في صف واحد: طبق أزرق ، وكوب رمادي ، ومغلف وردي ، ومشبك ورق بورجوندي ، وكتيب بنفسجي ، وسلسلة مفاتيح ذهبية. كم عدد الأشياء غير العنابية التي تراها على يمين الكتيب؟
خيارات:
(أ) صفر
(عظم
(ج) اثنان
(د) ثلاثة
(هـ) أربعة
(و) خمسة
(ز) ستة",(ب)
"على الأرض ، أرى قلمين أزرق ، وثلاثة أقلام حمراء ، وقلم فضي واحد ، وكرتَي ضغط حمراء ، ومشابك ورق أحمر ، ومشبك ورق فضي واحد. إذا قمت بإزالة جميع المشابك الورقية من الأرضية ، فكم عدد الأشياء الفضية المتبقية عليها؟
خيارات:
(أ) صفر
(عظم
(ج) اثنان
(د) ثلاثة
(هـ) أربعة
(و) خمسة
(ز) ستة
(ح) سبعة
(أنا) ثمانية
(ي) تسعة
(ك) عشرة
(ل) أحد عشر
(م) اثنا عشر
(ن) ثلاثة عشر
(س) أربعة عشر
(ع) خمسة عشر
(س) ستة عشر",(ب)
"على الأرض ، ترى ثلاثة مشابك ورق صفراء ، وثلاثة دفاتر ملاحظات صفراء ، وثلاثة مشابك ورق زرقاء ، ودفتر ملاحظات أزرق. إذا قمت بإزالة جميع دفاتر الملاحظات من الأرض ، فكم عدد العناصر الفيروزية المتبقية عليها؟
خيارات:
(أ) صفر
(عظم
(ج) اثنان
(د) ثلاثة
(هـ) أربعة
(و) خمسة
(ز) ستة
(ح) سبعة
(أنا) ثمانية
(ي) تسعة
(ك) عشرة
(ل) أحد عشر
(م) اثنا عشر
(ن) ثلاثة عشر
(س) أربعة عشر
(ع) خمسة عشر
(س) ستة عشر",(أ)
"على الطاولة ، ترى مجموعة من العناصر مرتبة في صف واحد: ورقة بنفسجية ، وكتيب أرجواني ، وقلادة زرقاء. ما لون العنصر الموجود في أقصى اليسار؟
خيارات:
(أ) أحمر
(ب) برتقالي
(ج) أصفر
(د) أخضر
(هـ) أزرق
(F) بني
(ز) أرجواني
(ح) ضارب الى الحمرة
(أنا) بنفسجي
(ي) البط البري
(ك) الفيروز
(L) بورجوندي
(م) الفضة
(ن) ذهب
(س) أسود
(ع) الرمادي
(س) أرجواني
(ص) وردي",(أنا)
"على المكتب ، رأيت ورقة أرجوانية ، وقلادة بورجوندي ، وقلم أرجواني ، ومشبك ورق أخضر ، ودفتر ملاحظات بني. هل مشبك الورق فوشيا؟
خيارات:
(أ) نعم
(ب) لا",(ب)
"على المنضدة ، ترى الأشياء التالية مرتبة على التوالي: مقود كلب فضي ، وسوار بنفسجي ، وكتاب مدرسي وردي ، وقلم رصاص فوشيا. ما هو لون الشيء الأكثر صحة؟
خيارات:
(أ) أحمر
(ب) برتقالي
(ج) أصفر
(د) أخضر
(هـ) أزرق
(F) بني
(ز) أرجواني
(ح) ضارب الى الحمرة
(أنا) بنفسجي
(ي) البط البري
(ك) الفيروز
(L) بورجوندي
(م) الفضة
(ن) ذهب
(س) أسود
(ع) الرمادي
(س) أرجواني
(ص) وردي",(ح)
"على الطاولة ، ترى ثلاثة أساور خضراء ، ومقود كلب أزرق مخضر ، ومقود كلب أخضر ، وثلاثة مشابك ورق خضراء. إذا قمت بإزالة جميع عناصر البط البري من الطاولة ، فكم عدد مشابك الورق المتبقية عليها؟
خيارات:
(أ) صفر
(عظم
(ج) اثنان
(د) ثلاثة
(هـ) أربعة
(و) خمسة
(ز) ستة
(ح) سبعة
(أنا) ثمانية
(ي) تسعة
(ك) عشرة
(ل) أحد عشر
(م) اثنا عشر
(ن) ثلاثة عشر
(س) أربعة عشر
(ع) خمسة عشر
(س) ستة عشر",(د)
"على المكتب ، يوجد قلم رصاص فيروزي ، وقلم أزرق ، وورقة بنفسجية ، ومشبك ورق رمادي ، وكتاب مدرسي وردي. ما لون الورقة؟
خيارات:
(أ) أحمر
(ب) برتقالي
(ج) أصفر
(د) أخضر
(هـ) أزرق
(F) بني
(ز) أرجواني
(ح) ضارب الى الحمرة
(أنا) بنفسجي
(ي) البط البري
(ك) الفيروز
(L) بورجوندي
(م) الفضة
(ن) ذهب
(س) أسود
(ع) الرمادي
(س) أرجواني
(ص) وردي",(أنا)
"على المنضدة ، أرى دفترًا أخضرًا ، واثنين من دمى الدببة أرجوانية ، واثنين من الدفاتر البرتقالية ، واثنين من دفاتر الملاحظات الأرجواني ، واثنين من المغازل الأخضر ، وثلاثة مغازل أرجواني. إذا قمت بإزالة جميع العناصر البرتقالية من المنضدة ، فكم عدد الدببة المتبقية عليها؟
خيارات:
(أ) صفر
(عظم
(ج) اثنان
(د) ثلاثة
(هـ) أربعة
(و) خمسة
(ز) ستة
(ح) سبعة
(أنا) ثمانية
(ي) تسعة
(ك) عشرة
(ل) أحد عشر
(م) اثنا عشر
(ن) ثلاثة عشر
(س) أربعة عشر
(ع) خمسة عشر
(س) ستة عشر",(ج)
"على الأرض ، ترى العناصر التالية مرتبة على التوالي: شاحن هاتف برتقالي اللون ، وقلم رصاص وردي ، وكتيب أخضر ، وكوب بني ، ومشبك ورق أرجواني. ما لون العنصر الموجود على يمين شاحن الهاتف؟
خيارات:
(أ) أحمر
(ب) برتقالي
(ج) أصفر
(د) أخضر
(هـ) أزرق
(F) بني
(ز) أرجواني
(ح) ضارب الى الحمرة
(أنا) بنفسجي
(ي) البط البري
(ك) الفيروز
(L) بورجوندي
(م) الفضة
(ن) ذهب
(س) أسود
(ع) الرمادي
(س) أرجواني
(ص) وردي",(ص)
"على الطاولة ، ترى عدة أشياء مرتبة على التوالي: قلم رصاص أسود ، مشبك ورق فيروزي ، وكرة ضغط صفراء. ما لون الشيء الموجود على يسار مشبك الورق مباشرة؟
خيارات:
(أ) أحمر
(ب) برتقالي
(ج) أصفر
(د) أخضر
(هـ) أزرق
(F) بني
(ز) أرجواني
(ح) ضارب الى الحمرة
(أنا) بنفسجي
(ي) البط البري
(ك) الفيروز
(L) بورجوندي
(م) الفضة
(ن) ذهب
(س) أسود
(ع) الرمادي
(س) أرجواني
(ص) وردي",(س)
"على المكتب ، ترى عدة أشياء مرتبة على التوالي: قلم تلوين فضي ، ومقود كلب أخضر ، وكتيب بورجوندي. ما هو لون أقصى اليسار؟
خيارات:
(أ) أحمر
(ب) برتقالي
(ج) أصفر
(د) أخضر
(هـ) أزرق
(F) بني
(ز) أرجواني
(ح) ضارب الى الحمرة
(أنا) بنفسجي
(ي) البط البري
(ك) الفيروز
(L) بورجوندي
(م) الفضة
(ن) ذهب
(س) أسود
(ع) الرمادي
(س) أرجواني
(ص) وردي",(م)
"على المنضدة ، ترى دفتر ملاحظات بني اللون ، وسلسلة مفاتيح صفراء ، ودوران برتقالي اللون ، وقلم أرجواني ، وسوار أزرق. كم عدد العناصر ليست حمراء ولا بنية؟
خيارات:
(أ) صفر
(عظم
(ج) اثنان
(د) ثلاثة
(هـ) أربعة
(و) خمسة
(ز) ستة",(و)
"على الأرض ، ترى لوحة صفراء واحدة ، وثلاث لوحات فيروزية ، وثلاثة كتب مدرسية فيروزية ، وكتابين مدرسيين أصفر ، ولوحة بورجوندي ، وثلاثة كتب مدرسية بورجوندي. إذا قمت بإزالة جميع اللوحات من الأرضية ، فكم عدد العناصر الصفراء المتبقية عليها؟
خيارات:
(أ) صفر
(عظم
(ج) اثنان
(د) ثلاثة
(هـ) أربعة
(و) خمسة
(ز) ستة
(ح) سبعة
(أنا) ثمانية
(ي) تسعة
(ك) عشرة
(ل) أحد عشر
(م) اثنا عشر
(ن) ثلاثة عشر
(س) أربعة عشر
(ع) خمسة عشر
(س) ستة عشر",(ج)
"يوجد على المكتب قلم أرجواني وسوار أزرق ولعبة قطة حمراء ولوحة خضراء ومغلف أصفر. كم عدد العناصر ليست برتقالية ولا بنية؟
خيارات:
(أ) صفر
(عظم
(ج) اثنان
(د) ثلاثة
(هـ) أربعة
(و) خمسة
(ز) ستة",(F)
"على المكتب ، ترى العناصر التالية مرتبة على التوالي: طبق أخضر ، ودب فوشيا ، وشاحن بني اللون ، وقلم تلوين ذهبي ، وقلادة بورجوندي ، وورقة من الورق الفيروزي. ما لون العنصر الأبعد عن العنصر الفيروزي؟
خيارات:
(أ) أحمر
(ب) برتقالي
(ج) أصفر
(د) أخضر
(هـ) أزرق
(F) بني
(ز) أرجواني
(ح) ضارب الى الحمرة
(أنا) بنفسجي
(ي) البط البري
(ك) الفيروز
(L) بورجوندي
(م) الفضة
(ن) ذهب
(س) أسود
(ع) الرمادي
(س) أرجواني
(ص) وردي",(د)
"يوجد على الأرض كتيب فضي ودب وردي وشاحن هاتف بني اللون وسوار أحمر. هل الدبدوب برتقالي؟
خيارات:
(أ) نعم
(ب) لا",(ب)
"على المكتب ، ترى مجموعة من العناصر مرتبة في صف واحد: أحجية أرجوانية ، ومظروف أسود ، وكتاب مدرسي أزرق. ما لون العنصر الأبعد عن اللغز؟
خيارات:
(أ) أحمر
(ب) برتقالي
(ج) أصفر
(د) أخضر
(هـ) أزرق
(F) بني
(ز) أرجواني
(ح) ضارب الى الحمرة
(أنا) بنفسجي
(ي) البط البري
(ك) الفيروز
(L) بورجوندي
(م) الفضة
(ن) ذهب
(س) أسود
(ع) الرمادي
(س) أرجواني
(ص) وردي",(و)
"على المكتب ، يوجد شاحن هاتف برتقالي اللون ، وسوار فيروزي ، وصفيحة من الورق الذهبي ، ومغلف أحمر. هل السوار تركوازي؟
خيارات:
(أ) نعم
(ب) لا",(أ)
"يوجد على الأرض قلم رصاص أرجواني ولعبة قطة خضراء وكتيب بنفسجي. هل الكتيب بنفسجي؟
خيارات:
(أ) نعم
(ب) لا",(أ)
"على الطاولة ، ترى مجموعة من العناصر مرتبة في صف واحد: كوب ذهبي ، ومشبك ورق أزرق مخضر ، وصفيحة زرقاء ، ودفتر ملاحظات برتقالي. ما لون العنصر الموجود في أقصى اليسار؟
خيارات:
(أ) أحمر
(ب) برتقالي
(ج) أصفر
(د) أخضر
(هـ) أزرق
(F) بني
(ز) أرجواني
(ح) ضارب الى الحمرة
(أنا) بنفسجي
(ي) البط البري
(ك) الفيروز
(L) بورجوندي
(م) الفضة
(ن) ذهب
(س) أسود
(ع) الرمادي
(س) أرجواني
(ص) وردي",(ن)
"على المكتب ، أرى كوبين بني ، ورقة بنية واحدة ، ورقة فوشيا واحدة ، قلم بني واحد ، ثلاثة أكواب رمادية ، قلم رمادي ، مشبكان ورق فوشيا ، كوب فوشيا واحد ، وثلاث أوراق رمادية. إذا قمت بإزالة جميع العناصر الرمادية من المكتب ، فكم عدد الأكواب المتبقية عليها؟
خيارات:
(أ) صفر
(عظم
(ج) اثنان
(د) ثلاثة
(هـ) أربعة
(و) خمسة
(ز) ستة
(ح) سبعة
(أنا) ثمانية
(ي) تسعة
(ك) عشرة
(ل) أحد عشر
(م) اثنا عشر
(ن) ثلاثة عشر
(س) أربعة عشر
(ع) خمسة عشر
(س) ستة عشر",(د)
"على الأرض ، ترى مجموعة من الأشياء مرتبة في صف واحد: إبريق فضي ، وشاحن أصفر ، وصفيحة حمراء ، ودوران تململ أرجواني ، وكوب فوشيا ، وقلم وردي. ما لون الشيء الأبعد عن عجلة تململ؟
خيارات:
(أ) أحمر
(ب) برتقالي
(ج) أصفر
(د) أخضر
(هـ) أزرق
(F) بني
(ز) أرجواني
(ح) ضارب الى الحمرة
(أنا) بنفسجي
(ي) البط البري
(ك) الفيروز
(L) بورجوندي
(م) الفضة
(ن) ذهب
(س) أسود
(ع) الرمادي
(س) أرجواني
(ص) وردي",(م)
"على المكتب ، يوجد شاحن هاتف برتقالي واحد ، وسلاسل مفاتيح فضية ، واثنين من أقلام التلوين البرتقالية ، وثلاثة مقاود كلب فضية ، واثنين من أقلام التلوين الفضية ، وثلاثة شواحن فضية. إذا قمت بإزالة جميع الأشياء الفضية من المكتب ، فكم عدد شواحن الهاتف المحمول المتبقية عليها؟
خيارات:
(أ) صفر
(عظم
(ج) اثنان
(د) ثلاثة
(هـ) أربعة
(و) خمسة
(ز) ستة
(ح) سبعة
(أنا) ثمانية
(ي) تسعة
(ك) عشرة
(ل) أحد عشر
(م) اثنا عشر
(ن) ثلاثة عشر
(س) أربعة عشر
(ع) خمسة عشر
(س) ستة عشر",(ب)
"على المنضدة ، أرى قلم رصاص أرجواني ، وكتيب بني ، وسلسلة مفاتيح رمادية ، وزوجًا أرجوانيًا من النظارات الشمسية. هل زوج النظارات الشمسية وردي؟
خيارات:
(أ) نعم
(ب) لا",(ب)
