مدخل,هدف
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) جورب هندي كروي ضخم للشرب
(ب) شرب جورب هندي كروي ضخم",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) سترة كبيرة جديدة مستطيلة من المطاط الأحمر المثير للاشمئزاز
(ب) المطاطية الحمراء الجديدة البغيضة سترة كبيرة مستطيلة الشكل",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) طفل تركي قديم الطراز
(ب) رضيع تركي قديم الطراز",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) ضخمة سخيفة من الطراز القديم تان الباكستاني الرضيع
(ب) تان الثلاثي الضخم الباكستاني السخيف الطراز القديم",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) قماش ضخم للتنزه من الحذاء القديم
(ب) حذاء ضخم للمشي من القماش عتيق الطراز",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) ممارسة المباراة الكونغولية متوسطة الحجم الصلب القديمة الطراز
(ب) مباراة ممارسة الصلب الكونغولي متوسطة الحجم القديمة",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) القط الوردي الثلاثي الضخم من الطراز القديم
(ب) القط المثلث الوردي القديم الطراز",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) قرد إيراني قديم الطراز
(ب) قرد رصاصي إيراني قديم الطراز",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) كمبيوتر روسي أبيض قديم الطراز
(ب) كمبيوتر روسي قديم من الحديد الأبيض",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) القماش الوردي المنشور رائع بممارسة حذاء كبير
(ب) حذاء التمرين القماش الوردي المنشور الكبير الرائع",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) سيارة كبيرة من الألياف الزجاجية تان
(ب) سيارة كبيرة من الألياف الزجاجية تان",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) قرد جميل من الفضة القديمة
(ب) قرد فضي قديم جميل",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) كرسي أرجواني متوسط ​​الحجم غامض قديم الطراز
(ب) كرسي متوسط ​​الحجم أرجواني غامض",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) دراجة نارية رمادية الشرب الصينية
(ب) دراجة نارية الشرب الصينية الرمادية",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) سيارة قيادة فضية تايلاندية وردية دائرية كبيرة
(ب) دائرية فضية تقود سيارة كبيرة وردية تايلاندية",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) حذاء أحمر كبير قديم من الورق المقوى الأمريكي
(ب) حذاء أحمر قديم كبير من الورق المقوى الأمريكي",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) كلب صغير مستطيل من الألياف الزجاجية الأرجواني
(ب) كلب صغير مستطيل من الألياف الزجاجية الأرجواني",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) سخرية متوسطة الحجم هرمية قديمة من الصوف الرمادي القيادة جورب
(ب) جورب قيادة هرمي رمادي متوسط ​​الحجم من الصوف عتيق الطراز",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) كرسي تركي مربّع رهيب
(ب) كرسي تركي مربع رهيب",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) ذبح الكمبيوتر النيجيري
(ب) الكمبيوتر النيجيري",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) قيادة السيارة الزرقاء
(ب) قيادة السيارة الزرقاء",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) يشرب القرد العجوز
(ب) قرد يشرب العمر",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) التعميم الباكستاني بممارسة الصلب الأسود الغامض لوح التزلج القديم
(ب) التمرين على لوح ركوب الأمواج الصلب الباكستاني الأسود الدائري الغامض القديم",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) الغوص سترة فضية فظيعة
(ب) سترة الغطس الفضية الفظيعة",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) قرد إندونيسي أحمر متوسط ​​الحجم غامض
(ب) قرد أحمر متوسط ​​الحجم إندونيسي غامض",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) مباراة نيجيرية بيضاء هرمية قديمة رهيبة
(ب) هرمي نيجيري أبيض رهيبة مباراة قديمة",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) سترة مستطيلة الأرجوان الكونغولية القديمة
(ب) سترة كونغولية أرجوانية مستطيلة قديمة",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) جورب غوص روسي أرجواني متوسط ​​الحجم من الذهب
(ب) جورب غوص بنفسجي متوسط ​​الحجم ذهبي روسي",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) عربة مشي أمريكية ضخمة مثلثة الشكل
(ب) عملاق يمشي بسيارة مثلثة أمريكية",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) سيارة روسية مربعة ضخمة للتدخين
(ب) سيارة تدخين روسية مربعة ضخمة",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) حذاء التدخين الخشب التركي البرتقالي القديم الجميل
(ب) الخشب التركي تدخين الحذاء البرتقالي القديم الجميل الثلاثي",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) دراجة نارية التدخين المنشور ضخمة قديمة الطراز
(ب) دراجة نارية ضخمة من الطراز القديم البغيض تدخين المنشور",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) يمشي رضيع فيتنامي قديم رهيبة
(ب) طفل رهيبة المشي الفيتنامية تان القديمة",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) طفل هائل الخشب الوردي مثير للسخرية العلامة التجارية الجديدة
(ب) طفل الخشب الوردي العلامة التجارية الجديدة سخيفة سخيفة",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) هرمي ضخم أبيض زجاج إندونيسي قطة تدخين
(ب) هرمي إندونيسي هرمي يدخن قطة زجاجية بيضاء",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) إندونيسي وردي صغير يشرب كلبًا مثيرًا للاشمئزاز
(ب) الكلب الصغير الأندونيسي المثير للاشمئزاز",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) سفينة مستطيلة قديمة متوسطة الحجم تتدلى من الكونغو
(ب) سفينة كونغولية قديمة مستطيلة متوسطة الحجم",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) سكين سوداء صغيرة جميلة مثلثة
(ب) سكين جميل أسود مثلثة صغيرة",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) لوح تزلج للشرب جديد متوسط ​​الحجم لطيف
(ب) شرب لوح تزلج متوسط ​​الحجم جديد تمامًا",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) سكين زجاج فلبيني برتقالي بغيض يشبه المنشور الكبير
(ب) سكين زجاج برتقالي فلبيني شبيه بالمنشور الكبير البغيض",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) سفينة فلبينية متوسطة الحجم قديمة الطراز
(ب) سفينة فلبينية متوسطة الحجم قديمة الطراز",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) سفينة كروية قماشية ضخمة للغطس تان
(ب) سفينة غطس قماشية كروية ضخمة",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) يقود كرسي صغير هرمي
(ب) كرسي قيادة هرمي صغير",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) كرسي رصاص أرجواني كروي صغير جديد تمامًا
(ب) كرسي أرجواني كروي صغير جديد تمامًا من الرصاص",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) طفل رضيع رمادي مستطيل الغطس القديمة لطيفة
(ب) طفل غوص رمادي مستطيل قديم لطيف",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) قماش كبير يكتب كمبيوتر روسي رهيب
(ب) كمبيوتر طباعة قماش روسي كبير رهيب",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) سفينة مربعة كبيرة
(ب) سفينة كبيرة مربعة",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) كلب بنغلاديشية زرقاء ضخمة لطيفة
(ب) بنغلادش كلب ضخم أزرق لطيف",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) زجاج بني دائري يمشي طفل
(ب) زجاج دائري بني يمشي طفل",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) لوح تزلج باكستاني دائري جديد تمامًا
(ب) لوح تزلج باكستاني دائري جديد",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) جميلة الأرجواني سترة الطباعة الباكستانية مستطيلة جديدة
(ب) جميلة جديدة مستطيلة الأرجواني سترة الطباعة الباكستانية",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) كلب صوف برتقالي قديم مربع
(ب) كلب برتقالي مربع صوف قديم",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) لوح تزلج من الورق المقوى الأخضر القديم المثير للاشمئزاز
(ب) ورق مقوى من الورق المقوى الأخضر عتيق الطراز المثير للاشمئزاز",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) حذاء التمرين المطاطي الياباني متوسط ​​الحجم
(ب) تمرين موشور حذاء مطاطي ياباني متوسط ​​الحجم",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) سفينة التدريبات اليابانية مستطيلة الطراز القديم المثير للاشمئزاز
(ب) ممارسة مستطيلة خضراء للسفينة اليابانية القديمة الطراز",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) سفينة تدخين مطاطية صغيرة قديمة
(ب) سفينة تدخين مطاطية صغيرة قديمة",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) كرسي جيد أحمر كبير
(ب) كرسي أحمر كبير جيد",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) جورب تركي أخضر مشي جديد
(ب) جورب مشي تركي أخضر جديد",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) سفينة القيادة السوداء الصغيرة
(ب) يقود سفينة سوداء صغيرة",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) قطة جميلة قديمة من الورق المقوى
(ب) قطة جميلة قديمة من الورق المقوى",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) قطة كبيرة رهيبة جديدة تمامًا
(ب) قطة كبيرة رهيبة جديدة تمامًا",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) حذاء برتقالي أمريكي مستطيل الشكل
(ب) حذاء أمريكي برتقالي مستطيل صغير",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) الكتابة السوداء الكمبيوتر فظيعة
(ب) كمبيوتر الكتابة السوداء الفظيعة",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) السفينة الورقية الهندية القديمة الهرمية الوردية
(ب) سفينة ورقية هندية هرمية قديمة",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) القط الورقي الإندونيسي القديم الغامض
(ب) ورقة قطة إندونيسية قديمة غامضة",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) سكين الغوص من الألياف الزجاجية البرتقالية الكبيرة الجديدة تمامًا
(ب) الغطس سكين كبير برتقالي من الألياف الزجاجية العلامة التجارية الجديدة",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) الكمبيوتر الخشب متوسطة الحجم البغيضة
(ب) الكمبيوتر متوسط ​​الحجم الخشب البغيض",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) طفل صغير غامض من الفضة البنغلاديشية
(ب) فضية غامضة طفل بنغلاديشي الصغير",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) لوح التزلج القديم من الألياف الزجاجية
(ب) لوح التزلج على الماء من الألياف الزجاجية القديمة",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) سترة التايلاندية جيدة ضخمة من الورق المقوى
(ب) سترة من الورق المقوى التايلاندية ضخمة جيدة",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) سيارة الأكل المصنوعة من الألياف الزجاجية الصغيرة التايلاندية
(ب) سيارة صغيرة من الألياف الزجاجية التايلاندية الأكل",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) سيارة شرب نيجيرية حمراء هرمية صغيرة لطيفة
(ب) سيارة هرمية شرب حمراء نيجيرية صغيرة لطيفة",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) جورب إندونيسي أحمر قديم قديم
(ب) جورب إندونيسي قديم أحمر كبير",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) قطة مطاطية جيدة
(ب) قط مطاط جيد",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) دراجة نارية جديدة مربعة من الصوف الأسود تأكل
(ب) تناول دراجة نارية سوداء جديدة مربعة من الصوف",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) زجاج كروي رمادي حذاء المشي لمسافات طويلة القديمة
(ب) حذاء المشي الزجاج الرمادي القديم كروي",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) سترة ضخمة مربعة
(ب) سترة مربعة ضخمة",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) طفل من ورق مكسيكي
(ب) ورق طفل مكسيكي",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) دراجة نارية مربعة فضية يابانية فظيعة
(ب) دراجة نارية فضية يابانية مربعة فظيعة",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) بنجلاديشية كبيرة مثلثة كبيرة الأكل الكمبيوتر
(ب) الأكل الثلاثي الرائع للكمبيوتر البنجلاديشي",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) دراجة نارية هندية مربعة قديمة جيدة
(ب) دراجة نارية مربعة هندية قديمة جيدة",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) كمبيوتر برتقالي كبير حديد إيراني
(ب) كمبيوتر إيراني برتقالي كبير حديد",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) دراجة نارية جميلة من الألياف الزجاجية القديمة الهرمية النيجيرية البني
(ب) دراجة نارية من الألياف الزجاجية النيجيرية هرمية بنية قديمة جميلة",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) كلب متوسط ​​الحجم من الحديد
(ب) كلب الحديد متوسط ​​الحجم",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) سفينة غطس باكستانية قديمة كبيرة
(ب) سفينة غطس باكستانية قديمة كبيرة",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) كرسي خشب إيراني قديم ضخم أسود اللون
(ب) كرسي خشب إيراني ضخم أسود قديم يمشي",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) كرسي التنزه النيجيري القديم السخيف
(ب) كرسي التنزه النيجيري القديم السخيف",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) كلب فضّي كروي تركي جديد بغيض
(ب) الكلب الفضي التركي الكروي الجديد البغيض",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) سترة ورقية رمادية جديدة تمامًا
(ب) سترة جديدة من الورق الرمادي",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) سيارة قديمة من الصوف التركي البني
(ب) سيارة قديمة من الصوف التركي البني",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) سكين كتابة قماش أخضر جديد تمامًا
(ب) سكين كتابة أخضر جديد من القماش",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) دراجة نارية جديدة ضخمة أرجوانية شرب مروعة
(ب) دراجة نارية جديدة مروعة هائلة للشرب الأرجواني",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) جورب جلد مربع صغير قديم
(ب) جورب مربع جلد صغير قديم",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) سكين التنزه المكسيكي القديم الرهيب
(ب) التنزه القديم الرهيب مثل سكين المكسيكي",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) كرسي فضي رمادي سخيف
(ب) كرسي سخيفة فضي رمادي",(أ)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) دراجة نارية روسية رائعة الجمال
(ب) دراجة نارية صفراء جميلة الروسية الهائلة",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) كرتون عتيق القطة السخيفة
(ب) سخيفة من الورق المقوى القديم الطراز",(ب)
"أي جملة لها ترتيب الصفة الصحيح:
خيارات:
(أ) كرسي تدخين ضخم يشبه المنشور
(ب) كرسي ضخم يشبه المنشور التدخين",(أ)
