Eingang,Ziel
"Finden Sie einen Film, der „The Fugitive“, „Braveheart“, „Schindlers Liste“ oder „Der König der Löwen“ ähnelt:
Optionen:
(A) Verrückte Stadt
(B) Der Skorpionkönig
(C) Die Shawshank-Erlösung
(D) Stadt der Männer",(C)
"Finden Sie einen Film, der Braveheart, Der mit dem Wolf tanzt, Pulp Fiction oder Schindlers Liste ähnelt:
Optionen:
(A) Kitzelnde Riesen
(B) Schatten des Vampirs
(C) Die üblichen Verdächtigen
(D) Auf der Stadt",(C)
"Finden Sie einen ähnlichen Film wie „Der sechste Sinn“, „Der Herr der Ringe“, „Die zwei Türme“, „Die üblichen Verdächtigen“ oder „Forrest Gump“:
Optionen:
(A) Nichts zu deklarieren
(B) Kreuzfeuer
(C) Ende der Tage
(D) Star Wars Episode IV – Eine neue Hoffnung",(D)
"Finden Sie einen Film, der Goodfellas, Raiders of the Lost Ark, Star Wars Episode IV – Eine neue Hoffnung oder Das Schweigen der Lämmer ähnelt:
Optionen:
(A) Monty Python und der Heilige Gral
(B) Wochenende bei Bernie's
(C) Amerikaner in Paris
(D) Ein
(E) Lass es schneien",(A)
"Finden Sie einen ähnlichen Film wie Pulp Fiction, The Fugitive, The Shawshank Redemption, Der mit dem Wolf tanzt:
Optionen:
(A) Überall auf dem Kerl
(B) Forrest Gump
(C) Elizabethtown
(D) Die Braut von Frankenstein",(B)
"Finden Sie einen Film, der Schindlers Liste, Jurassic Park, Das Schweigen der Lämmer oder Forrest Gump ähnelt:
Optionen:
(A) Batman
(B) Außerirdische Auferstehung
(C) Eine Geschichte zweier Städte
(D) Der stille Amerikaner",(A)
"Finden Sie einen Film, der Pulp Fiction, The Shawshank Redemption, Aladdin und The Lion King ähnelt:
Optionen:
(A) Der Tag des Jüngsten Gerichts in „Terminator 2“.
(B) Die nächsten drei Tage
(C) Ablösung
(D) Ruby Sparks",(A)
"Finden Sie einen Film, der Aladdin, Terminator 2 Judgement Day, Batman, The Mask ähnelt:
Optionen:
(A) Kriegsspiele
(B) King Kong
(C) Auslandskorrespondent
(D) Hübsche Frau",(D)
"Finden Sie einen Film, der Braveheart, Pulp Fiction, Saving Private Ryan und Gattaca ähnelt:
Optionen:
(Ein tapferer
(B) Dredd
(C) Wenn Welten kollidieren
(D) Geh",(D)
"Finden Sie einen ähnlichen Film wie „Terminator 2 Judgement Day“, „Dead Man Walking“, „Braveheart“, „The Shawshank Redemption“:
Optionen:
(A) Der Flüchtling
(B) Musik und Texte
(C) Deuce Bigalow männlicher Gigolo
(D) Louis CK Oh mein Gott",(A)
"Finden Sie einen Film, der „Der mit dem Wolf tanzt“, „Der König der Löwen“, „Auf der Flucht“ und „The Shawshank Redemption“ ähnelt:
Optionen:
(A) Schindlers Liste
(B) Tag für Nacht
(C) Mann des Hauses
(D) Der Neondämon",(A)
"Finden Sie einen ähnlichen Film wie „Die üblichen Verdächtigen“, „Interview mit dem Vampir“, „The Vampire Chronicles“, „The Shawshank Redemption“, „Pulp Fiction“:
Optionen:
(A) Spielzeugsoldaten
(B) Der Flüchtling
(C) Die Wespenfrau
(D) Baxter",(B)
"Finden Sie einen Film, der Stargate, The Fugitive, Pulp Fiction oder Der mit dem Wolf tanzt ähnelt:
Optionen:
(A) Forrest Gump
(B) Kevin Smith zu fett für 40
(C) Versengt
(D) Stehen und liefern",(A)
"Finden Sie einen Film, der „The Fugitive“, „The Shawshank Redemption“, „Die Schöne und das Biest“ oder „Schindlers Liste“ ähnelt:
Optionen:
(A) Der König der Löwen
(B) Urban Cowboy
(C) Space Trucker
(D) Universeller Soldatentag der Abrechnung",(A)
"Finden Sie einen Film, der Schneewittchen und die sieben Zwerge, Der geheime Garten, Die Schöne und das Biest oder Der König der Löwen ähnelt:
Optionen:
(A) Das Ding
(B) Pinocchio
(C) Nymphomaniac Band I
(D) Lichter in der Dämmerung",(B)
"Finden Sie einen Film, der Raiders of the Lost Ark, The Matrix, Gattaca, Gladiator ähnelt:
Optionen:
(Ein Swimmingpool
(B) Maggies Plan
(C) Das fünfte Element
(D) Für die Jungs",(C)
"Finden Sie einen ähnlichen Film wie „Batman“, „Die Maske“, „Der König der Löwen“, „Pretty Woman“:
Optionen:
(A) Los Angeles spielt sich selbst
(B) Gintama Das letzte Kapitel – Be Forever Yorozuya
(C) Doctor Who Letztes Weihnachten
(D) Der Flüchtling",(D)
"Finden Sie einen ähnlichen Film wie „Der König der Löwen“, „Der mit dem Wolf tanzt“, „Braveheart“ oder „Schindlers Liste“:
Optionen:
(A) Abholung in der South Street
(B) Poltergeist III
(C) Zerquetschen
(D) Die Shawshank-Erlösung",(D)
"Finden Sie einen ähnlichen Film wie „American Beauty“, „Austin Powers International Man of Mystery“, „Star Wars Episode V – Das Imperium schlägt zurück“, „Mission Impossible“:
Optionen:
(A) Dragon Ball Der Fluch der Blutrubine
(B) Mondscheinmeile
(C) Hollywood-Mord
(D) Star Wars Episode IV – Eine neue Hoffnung",(D)
"Finden Sie einen ähnlichen Film wie Rocky, Star Wars Episode IV – Eine neue Hoffnung, Toy Story, Der Terminator:
Optionen:
(A) Dracula ist tot und liebt es
(B) Unabhängigkeitstag
(C) Die außergewöhnlichen Abenteuer von Adèle Blanc-Sec
(D) Der amerikanische Präsident",(B)
"Finden Sie einen Film, der Braveheart, The Usual Suspects, Crimson Tide und The Fugitive ähnelt:
Optionen:
(A) Hol Shorty
(B) Das Unternehmen
(C) Bettgeflüster
(D) Haarspray",(A)
"Finden Sie einen ähnlichen Film wie „Interstellar“, „Monsters AG“, „Zurück in die Zukunft“, „Inception“:
Optionen:
(A) Meine amerikanischen Mitbürger
(B) Schatten des Vampirs
(C) Star Wars Episode VII – Das Erwachen der Macht
(D) Psycho II",(C)
"Finden Sie einen Film, der Batman, Independence Day, Jurassic Park und Forrest Gump ähnelt:
Optionen:
(A) Pleasantville
(B) Die Maske
(C) Einen Dieb fangen
(D) Mikrowellen-Massaker",(B)
"Finden Sie einen Film, der Terminator 2 – Judgement Day, Pulp Fiction, Aladdin und Der König der Löwen ähnelt:
Optionen:
(A) Falken und Spatzen
(B) Der Duft von grüner Papaya
(C) Schindlers Liste
(D) Le Maître d'école",(C)
"Finden Sie einen ähnlichen Film wie Star Wars Episode V – Das Imperium schlägt zurück, Independence Day, Terminator 2 Judgement Day, Star Wars Episode VI – Die Rückkehr der Jedi-Ritter:
Optionen:
(Eine Hochschule
(B) Dose schieben
(C) Was ist passiert?
(D) Fräulein Simone
(E) Zurück in die Zukunft",(UND)
"Finden Sie einen Film, der Monty Python und der Heilige Gral, Das Schweigen der Lämmer, Star Wars Episode V – Das Imperium schlägt zurück, Star Wars Episode IV – Eine neue Hoffnung ähnelt:
Optionen:
(A) Kinderspiel 3
(B) Irgendwie wunderbar
(C) Goodfellas
(D) Schokolade",(C)
"Finden Sie einen ähnlichen Film wie Forrest Gump, Star Wars Episode VI – Die Rückkehr der Jedi-Ritter, Zurück in die Zukunft, Matrix:
Optionen:
(A) Aus der Vergangenheit
(B) Mit dem Feind schlafen
(C) Unabhängigkeitstag
(D) Ghost in the Shell Arise – Border 2 Ghost Whispers",(C)
"Finden Sie einen Film, der Pulp Fiction, The Dark Knight, Das Schweigen der Lämmer oder Forrest Gump ähnelt:
Optionen:
(A) Der Da Vinci-Code
(B) Gründung
(C) Identitätsdieb
(D) Krieg um den Planet der Affen",(B)
"Finden Sie einen Film, der „Die üblichen Verdächtigen“, „Braveheart“, „Pulp Fiction“ oder „Schindlers Liste“ ähnelt:
Optionen:
(A) Das Kabinett von Dr. Caligari
(B) Die Shawshank-Erlösung
(C) Spider-Man 2
(D) Taxi",(B)
"Finden Sie einen ähnlichen Film wie Braveheart, The Usual Suspects, The Shawshank Redemption, The Fugitive:
Optionen:
(Ein Junge
(B) Schweizer Familie Robinson
(C) Und dann gab es keine mehr
(D) Crimson Tide",(D)
"Finden Sie einen Film, der „The Fugitive“, „Schindlers Liste“, „Braveheart“ oder „The Mask“ ähnelt:
Optionen:
(A) Der echte McCoy
(B) Batman
(C) Meister und Kommandant Die andere Seite der Welt
(D) Supercop",(B)
"Finden Sie einen Film, der „Pretty Woman“, „Aladdin“, „Der König der Löwen“ und „Batman“ ähnelt:
Optionen:
(A) Der Tag des Jüngsten Gerichts in „Terminator 2“.
(B) Ewiges Stück
(C) Und) Cloverfield
(E) Die letzte Versuchung Christi",(A)
"Finden Sie einen ähnlichen Film wie „Der Zauberer von Oz“, „The Big Lebowski“, „Being John Malkovich“, „Run Lola Run“:
Optionen:
(A) Dragon Ball Z Dead Zone
(B) Blitz in einer Flasche
(C) Der Omega-Mann
(D) Goodfellas",(D)
"Finden Sie einen ähnlichen Film wie „Terminator“, „Star Wars Episode VI – Die Rückkehr der Jedi-Ritter“, „Forrest Gump“, „Star Wars Episode IV – Eine neue Hoffnung“:
Optionen:
(A) Unabhängigkeitstag
(B) Der menschliche Zustand III
(C) Der Rettungsschwimmer
(D) Sekretär",(A)
"Finden Sie einen Film ähnlich wie Pulp Fiction, Forrest Gump, Inside Out, Edge of Tomorrow:
Optionen:
(A) 1984
(B) Gute Nacht
(C) und viel Glück
(D) Kuss des Drachen
(E) Bezirk 9",(UND)
"Finden Sie einen Film, der Braveheart, Pretty Woman, Apollo 13 und Der mit dem Wolf tanzt ähnelt:
Optionen:
(A) Batman-Angriff auf Arkham
(B) Die Shawshank-Erlösung
(C) Pokémon-Helden
(D) Das Flamingo-Kind",(B)
"Finden Sie einen Film ähnlich wie Pulp Fiction, Forrest Gump, Terminator 2 Judgement Day, Braveheart:
Optionen:
(A) Ruby & Quentin
(B) Heimtückisches Kapitel 3
(C) Schnelle Zeiten an der Ridgemont High
(D) Der Flüchtling",(D)
"Finden Sie einen ähnlichen Film wie Pulp Fiction, Forrest Gump, The Fugitive, Braveheart:
Optionen:
(A) Kleine Frauen
(B) Tanzt mit Wölfen
(C) Alles oder nichts
(D) Tot, lebendig",(B)
"Finden Sie einen ähnlichen Film wie American Beauty, Star Wars Episode IV – Eine neue Hoffnung, Star Wars Episode V – Das Imperium schlägt zurück, Forrest Gump:
Optionen:
(Eine Fracht
(B) Neon Bull
(C) Jeffrey
(D) Das Schweigen der Lämmer",(D)
"Finden Sie einen Film, der Star Wars Episode IV – Eine neue Hoffnung, Die üblichen Verdächtigen, Star Wars Episode V – Das Imperium schlägt zurück, Pulp Fiction ähnelt:
Optionen:
(A) Fargo
(B) Conan der Barbar
(C) Weisheit
(D) Die Crew",(A)
"Finden Sie einen Film, der Léon The Professional, The Matrix, Forrest Gump, Pulp Fiction ähnelt:
Optionen:
(A) Strampler-Stomper
(B) Ruhm
(Tasse
(D) Die Browning-Version",(C)
"Finden Sie einen Film, der American History X, Requiem for a Dream, Raiders of the Lost Ark oder The Sixth Sense ähnelt:
Optionen:
(A) Miss Meadows
(B) Kleiner Mann
(C) Goodfellas
(D) Du kannst es nicht mitnehmen",(C)
"Finden Sie einen Film, der The Shawshank Redemption, Forrest Gump, Der mit dem Wolf tanzt, The Fugitive ähnelt:
Optionen:
(A) Pulp Fiction
(B) Das Mädchen auf der Brücke
(C) Radioland-Morde
(D) Vater der Braut",(A)
"Finden Sie einen ähnlichen Film wie „Pulp Fiction“, „Der mit dem Wolf tanzt“, „Auf der Flucht“, „The Shawshank Redemption“:
Optionen:
(A) Babygeheimnis der verlorenen Legende
(B) Der Care Bears-Film
(C) Die teuflische Verschwörung des Dr. Fu Manchu
(D) Forrest Gump",(D)
"Finden Sie einen ähnlichen Film wie Braveheart, Pretty Woman, Schindlers Liste, Apollo 13:
Optionen:
(A) Schlechter Geschmack
(B) Meine große, fette griechische Hochzeit 2
(C) Der Weihnachtsmann 2
(D) Tanzt mit Wölfen",(D)
"Finden Sie einen Film, der „Der Herr der Ringe – Die zwei Türme“, „Jäger des verlorenen Schatzes“, „Der Herr der Ringe – Die Gefährten“ und „Inception“ ähnelt:
Optionen:
(A) Marienkäfer
(B) Amerikanischer Ultra
(C) Der Soldat Ryan wird gerettet
(D) Siam-Sonnenuntergang",(C)
"Finden Sie einen Film, der „Der König der Löwen“, „Toy Story“, „Der Flüchtling“ und „Aladdin“ ähnelt:
Optionen:
(A) Experimentator
(B) Autobahn 61
(C) Tag des Jüngsten Gerichts in Terminator 2
(D) Kurzschluss 2",(C)
"Finden Sie einen ähnlichen Film wie „Terminator“, „Wayne's World“, „Star Wars Episode V – Das Imperium schlägt zurück“, „Indiana Jones und der Tempel des Todes“:
Optionen:
(A) Nixon
(B) Der rosarote Panther
(C) Der Pfandleiher
(D) Jäger des verlorenen Schatzes",(D)
"Finden Sie einen ähnlichen Film wie American Beauty, Goodfellas, Das Schweigen der Lämmer, Star Wars Episode IV – Eine neue Hoffnung:
Optionen:
(A) Weihnachten in Connecticut
(B) Die Prinzessinbraut
(C) Bill & Teds falsche Reise
(D) Melvin und Howard",(B)
"Finden Sie einen Film, der „Das Schwert im Stein“, „Fantasia“, „Das Dschungelbuch“, „Willy Wonka und die Schokoladenfabrik“ ähnelt:
Optionen:
(A) Der Zauberer von Oz
(B) Kapitän Corellis Mandoline
(C) Zeitverbrechen
(D) Arlington Road",(A)
"Finden Sie einen Film, der Braveheart, Der mit dem Wolf tanzt, The Shawshank Redemption und The Usual Suspects ähnelt:
Optionen:
(A) 3000 Meilen nach Graceland
(B) Crimson Tide
(C) Beste Männer
(D) Ein ganz besonderes 3D-Weihnachtsfest von Harold & Kumar",(B)
"Finden Sie einen Film, der Interview with the Vampire The Vampire Chronicles, The Shawshank Redemption, Pulp Fiction und The Usual Suspects ähnelt:
Optionen:
(A) Caligula
(B) Wutmanagement
(C) Der Flüchtling
(D) Mama",(C)
"Finden Sie einen Film ähnlich wie Pulp Fiction, The Shawshank Redemption, Der mit dem Wolf tanzt, Stargate:
Optionen:
(A) Der Flüchtling
(B) Der Boss von allem
(C) Stacheldraht
(D) Grundinstinkt 2",(A)
"Finden Sie einen ähnlichen Film wie The Shawshank Redemption, Don Juan DeMarco, Mr Holland's Opus, Get Shorty:
Optionen:
(A) Howards End
(B) Die Reise einer langen Nacht in den Tag
(C) Boccaccio '70
(D) Was isst Gilbert Grape?",(D)
"Finden Sie einen Film ähnlich wie Pulp Fiction, Das Schweigen der Lämmer, Forrest Gump, Laputa Castle in the Sky:
Optionen:
(A) Knochen-Tomahawk
(B) Der Brice-Mann
(C) Das Dorf
(D) Die Shawshank-Erlösung",(D)
"Finden Sie einen Film, der Independence Day, Das Schweigen der Lämmer, Batman oder Jurassic Park ähnelt:
Optionen:
(A) Forrest Gump
(B) Amerikanische Flyer
(C) Schatten und Nebel
(D) Donnervögel",(A)
"Finden Sie einen Film, der The Usual Suspects, The Shawshank Redemption, Get Shorty oder Pulp Fiction ähnelt:
Optionen:
(A) Schindlers Liste
(B) Die Magd
(C) Davy Crockett
(D) König der wilden Grenze
(E) Jet Lis Fearless",(A)
"Finden Sie einen ähnlichen Film wie „Star Wars Episode IV – Eine neue Hoffnung“, „Jäger des verlorenen Schatzes“, „Mission Impossible“, „Star Wars Episode V – Das Imperium schlägt zurück“:
Optionen:
(A) Indiana Jones und der letzte Kreuzzug
(B) Stander
(C) Zu spät für Tränen
(D) Turmraub",(A)
"Finden Sie einen Film, der Forrest Gump, The Fugitive, Independence Day, Fargo ähnelt:
Optionen:
(A) Comic-Con-Episode IV Die Hoffnung eines Fans
(B) Harley Davidson und der Marlboro-Mann
(Schummeln
(D) Kratzer",(C)
"Finden Sie einen ähnlichen Film wie „The Fugitive“, „Braveheart“, „The Shawshank Redemption“, „Terminator 2 Judgement Day“:
Optionen:
(A) Gehender toter Mann
(B) Der größte Vater der Welt
(C) Das Böse und das Schöne
(D) Kapuze des Grauens",(A)
"Finden Sie einen Film, der American Beauty, The Sixth Sense, Star Wars Episode V – Das Imperium schlägt zurück, Star Wars Episode IV – Eine neue Hoffnung ähnelt:
Optionen:
(A) Tod für Smoochy
(B) Der Künstler
(C) LA vertraulich
(D) New York
(E) Ich liebe dich",(C)
"Finden Sie einen Film, der Braveheart, Apollo 13, Schindlers Liste oder Pulp Fiction ähnelt:
Optionen:
(A) Ruby Sparks
(B) Der letzte Klezmer Leopold Kozlowski
(C) Sein Leben und seine Musik
(D) Zirkus
(E) Tanzt mit Wölfen",(UND)
"Finden Sie einen ähnlichen Film wie The Shawshank Redemption, Apollo 13, Terminator 2 Judgement Day, Dead Man Walking:
Optionen:
(A) Frankenstein entfesselt
(B) Jon Stewart hat das Gebäude verlassen
(C) Klare und gegenwärtige Gefahr
(D) Kleine Riesen",(C)
"Finden Sie einen Film, der Jurassic Park, Das Schweigen der Lämmer, Batman oder American Beauty ähnelt:
Optionen:
(A) Nacht der lebenden Toten
(B) Forrest Gump
(C) Geisterschiff
(D) Rache für Jolly!",(B)
"Finden Sie einen Film, der Batman, Die üblichen Verdächtigen, Das Schweigen der Lämmer oder Jurassic Park ähnelt:
Optionen:
(A) Das Ende der Tour
(B) Forrest Gump
(C) Lust
(D) Vorsicht
(E) Unterschlupf",(B)
"Finden Sie einen Film, der Pulp Fiction, Forrest Gump, Der mit dem Wolf tanzt oder Die üblichen Verdächtigen ähnelt:
Optionen:
(A) Der Rasenmähermann
(B) Virus
(C) Jaws The Revenge
(D) Hol Shorty",(D)
"Finden Sie einen Film, der „Der mit dem Wolf tanzt“, „Stargate“, „Pulp Fiction“ und „The Shawshank Redemption“ ähnelt:
Optionen:
(A) Das gewaltige Inferno
(B) Der Sammler
(C) Diabolique
(D) Der Flüchtling",(D)
"Finden Sie einen ähnlichen Film wie „Batman“, „Interview mit dem Vampir“, „The Vampire Chronicles“, „The Mask“, „Pretty Woman“:
Optionen:
(Ein heller
(B) Baby
(C) Einhornstadt
(D) Zoomen",(B)
"Finden Sie einen ähnlichen Film wie „Der König der Löwen“, „Der Flüchtling“, „Terminator 2 – Tag der Abrechnung“, „Toy Story“:
Optionen:
(A) Schwarzer Spiegel
(B) Aladdin
(C) Super Mario Bros
(D) Der Stuntman",(B)
"Finden Sie einen Film, der Raiders of the Lost Ark, The Matrix, Pulp Fiction oder Forrest Gump ähnelt:
Optionen:
(A) Spur des rosaroten Panthers
(B) Gründung
(C) Feuerstifter
(D) Joes Wohnung",(B)
"Finden Sie einen ähnlichen Film wie „The Mask“, „Batman“, „Pretty Woman“, „The Fugitive“:
Optionen:
(A) Baby
(B) Was wir im Schatten tun
(C) Spiel des Todes
(D) Östliche Versprechen",(A)
"Finden Sie einen Film, der Schindlers Liste, Der Herr der Ringe, Die zwei Türme, Inception und The Dark Knight ähnelt:
Optionen:
(A) Rückzugsort für Paare
(B) Diese großartigen Männer in ihren Flugmaschinen
(C) Star Wars Episode IV – Eine neue Hoffnung
(D) Freitag übernächst",(C)
"Finden Sie einen Film, der X-Men, Planet der Affen, Forrest Gump, Independence Day ähnelt:
Optionen:
(A) Der Terminator
(B) Erinnere dich an mich
(C) Zug nach Busan
(D) Fast & Furious",(A)
"Finden Sie einen ähnlichen Film wie „Inception“, „Inside Out“, „Edge of Tomorrow“, „Star Wars Episode VII – Das Erwachen der Macht“:
Optionen:
(A) Pulp Fiction
(B) Niederländisch
(C) Mord im Ersten
(D) Geheimnis
(E) Alaska",(A)
"Finden Sie einen ähnlichen Film wie „The Fugitive“, „Interview with the Vampire“, „The Vampire Chronicles“, „The Mask“, „The Lion King“:
Optionen:
(A) Baby
(B) Das Haus
(C) Den Weihnachtsmann retten
(D) Experimentator",(A)
"Finden Sie einen Film, der „The Shawshank Redemption“, „The Fugitive“, „Forrest Gump“ oder „Pulp Fiction“ ähnelt:
Optionen:
(A) Ich weiß, wer mich getötet hat
(B) Ozeane
(C) Tanzt mit Wölfen
(D) Das kann nicht sein!",(C)
