Eingang,Ziel
"Alice, Bob, Claire, Dave und Eve spielen ein Spiel. Zu Beginn des Spiels hält jeder einen Ball in der Hand: Alice hat einen rosa Ball, Bob hat einen braunen Ball, Claire hat einen schwarzen Ball, Dave hat einen orangefarbenen Ball und Eve hat einen gelben Ball.
Im Verlauf des Spiels tauschen Spielerpaare Bälle. Zuerst tauschen Claire und Alice die Bälle. Dann tauschen Dave und Bob die Bälle. Dann tauschen Eve und Bob die Bälle. Dann tauschen Bob und Alice die Bälle. Schließlich tauschen Eve und Claire die Bälle. Am Ende des Spiels hat Alice das
Optionen:
(A) rosa Kugel
(B) braune Kugel
(C) schwarze Kugel
(D) orangefarbene Kugel
(E) gelber Ball",(UND)
"Alice, Bob, Claire, Dave und Eve spielen in einem Fußballspiel im selben Team. Zu Beginn des Spiels wird ihnen jeweils eine Position zugewiesen: Alice spielt den linken Flügelspieler, Bob spielt den Torwart, Claire spielt den rechten Flügelspieler, Dave spielt den Außenverteidiger und Eve spielt den rechten Mittelfeldspieler.
Im Verlauf des Spiels tauschen Spielerpaare gelegentlich ihre Positionen. Zuerst tauschen Claire und Alice ihre Positionen. Dann tauschen Claire und Dave ihre Positionen. Dann tauschen Bob und Claire ihre Positionen. Dann tauschen Eve und Alice ihre Positionen. Schließlich tauschen Claire und Bob ihre Positionen. Am Ende des Spiels spielt Eve
Optionen:
(A) linker Flügelspieler
(B) Torwart
(C) Rechtsaußen
(D) Außenverteidiger
(E) rechter Mittelfeldspieler",(C)
"Alice, Bob, Claire, Dave und Eve sind Freunde und begeisterte Leser, die gelegentlich Bücher tauschen. Zu Beginn des Semesters kaufen sie jeweils ein neues Buch: Alice bekommt „Der große Gatsby“, Bob bekommt „Frankenstein“, Claire bekommt „Moby Dick“, Dave bekommt „Die Gefährten“ und Eve bekommt „Catch-22“.
Im Laufe des Semesters beginnen sie mit dem Handel mit den neuen Büchern. Zuerst tauschen Alice und Bob Bücher. Dann tauschen Dave und Eve Bücher. Dann tauschen Eve und Alice Bücher. Dann tauschen Dave und Eve Bücher. Schließlich tauschen Claire und Dave Bücher. Am Ende des Semesters hat Eve
Optionen:
(A) Der große Gatsby
(B) Frankenstein
(C) Moby Dick
(D) Die Gefährten des Rings
(E) Catch-22",(UND)
"Alice, Bob, Claire, Dave und Eve spielen in einem Fußballspiel im selben Team. Zu Beginn des Spiels wird ihnen jeweils eine Position zugewiesen: Alice spielt den rechten Flügelspieler, Bob spielt den Torwart, Claire spielt den Bankspieler, Dave spielt den mittleren Mittelfeldspieler und Eve spielt den linken Mittelfeldspieler.
Im Verlauf des Spiels tauschen Spielerpaare gelegentlich ihre Positionen. Zuerst tauschen Claire und Eve ihre Positionen. Dann tauschen Claire und Alice ihre Positionen. Dann tauschen Alice und Dave ihre Positionen. Dann tauschen Bob und Eve ihre Positionen. Schließlich tauschen Alice und Claire ihre Positionen. Am Ende des Spiels spielt Claire
Optionen:
(A) Rechtsaußen
(B) Torwart
(C) Bankwärmer
(D) mittlerer Mittelfeldspieler
(E) linker Mittelfeldspieler",(D)
"Alice, Bob, Claire, Dave und Eve veranstalten einen Geschenkaustausch mit weißen Elefanten. Zu Beginn der Veranstaltung hält jeder ein Geschenk in einer anderen Farbe in der Hand: Alice hat ein braunes Geschenk, Bob hat einen orangefarbenen Ball, Claire hat ein lila Geschenk, Dave hat ein gelbes Geschenk und Eve hat ein weißes Geschenk.
Im Verlauf der Veranstaltung tauschen Paare Geschenke aus. Zuerst tauschen Bob und Eve ihre Geschenke aus. Dann tauschen Bob und Claire ihre Geschenke aus. Dann tauschen Dave und Alice ihre Geschenke aus. Dann tauschen Bob und Eve ihre Geschenke aus. Schließlich tauschen Alice und Bob ihre Geschenke aus. Am Ende der Veranstaltung hat Bob die
Optionen:
(A) Braun vorhanden
(B) orangefarbene Kugel
(C) lila vorhanden
(D) Gelb vorhanden
(E) weiß vorhanden",(D)
"Alice, Bob, Claire, Dave und Eve sind Freunde und begeisterte Leser, die gelegentlich Bücher tauschen. Zu Beginn des Semesters kaufen sie jeweils ein neues Buch: Alice bekommt Ulysses, Bob bekommt Moby Dick, Claire bekommt The Pearl, Dave bekommt The Odyssey und Eve bekommt The Fellowship of the Ring.
Im Laufe des Semesters beginnen sie mit dem Handel mit den neuen Büchern. Zuerst tauschen Alice und Claire Bücher. Dann tauschen Eve und Claire Bücher. Dann tauschen Claire und Bob Bücher. Dann tauschen Dave und Claire Bücher. Schließlich tauschen Bob und Dave ihre Bücher aus. Am Ende des Semesters hat Dave
Optionen:
(A) Odysseus
(B) Moby Dick
(C) Die Perle
(D) Die Odyssee
(E) Die Gefährten des Rings",(UND)
"Alice, Bob, Claire, Dave und Eve sind Freunde und begeisterte Leser, die gelegentlich Bücher tauschen. Zu Beginn des Semesters kaufen sie jeweils ein neues Buch: Alice bekommt Moby Dick, Bob bekommt Lolita, Claire bekommt The Great Gatsby, Dave bekommt Catch-22 und Eve bekommt Ulysses.
Im Laufe des Semesters beginnen sie mit dem Handel mit den neuen Büchern. Zuerst tauschen Claire und Dave Bücher. Dann tauschen Bob und Claire Bücher. Dann tauschen Dave und Alice Bücher. Dann tauschen Dave und Claire Bücher. Schließlich tauschen Claire und Eve Bücher. Am Ende des Semesters hat Eve
Optionen:
(A) Moby Dick
(B) Lolita
(C) Der große Gatsby
(D) Catch-22
(E) Odysseus",(A)
"Alice, Bob, Claire, Dave und Eve sind Freunde und begeisterte Leser, die gelegentlich Bücher tauschen. Zu Beginn des Semesters kaufen sie jeweils ein neues Buch: Alice bekommt Frankenstein, Bob bekommt Ulysses, Claire bekommt Lolita, Dave bekommt Die Odyssee und Eve bekommt Die Gefährten.
Im Laufe des Semesters beginnen sie mit dem Handel mit den neuen Büchern. Zuerst tauschen Eve und Dave Bücher. Dann tauschen Claire und Alice Bücher. Dann tauschen Dave und Eve Bücher. Dann tauschen Bob und Claire Bücher. Schließlich tauschen Alice und Claire Bücher. Am Ende des Semesters hat Eve
Optionen:
(A) Frankenstein
(B) Odysseus
(C) Lolita
(D) Die Odyssee
(E) Die Gefährten des Rings",(UND)
"Alice, Bob, Claire, Dave und Eve spielen ein Spiel. Zu Beginn des Spiels hält jeder einen Ball: Alice hat einen braunen Ball, Bob hat einen lila Ball, Claire hat einen schwarzen Ball, Dave hat einen grünen Ball und Eve hat einen gelben Ball.
Im Verlauf des Spiels tauschen Spielerpaare Bälle. Zuerst tauschen Claire und Alice die Bälle. Dann tauschen Bob und Alice die Bälle. Dann tauschen Eve und Dave die Bälle. Dann tauschen Dave und Claire die Bälle. Schließlich tauschen Alice und Bob die Bälle. Am Ende des Spiels hat Claire das
Optionen:
(A) braune Kugel
(B) lila Kugel
(C) schwarze Kugel
(D) grüner Ball
(E) gelber Ball",(UND)
"Alice, Bob, Claire, Dave und Eve sind Tänzer bei einem Square Dance. Zu Beginn eines Liedes haben sie jeweils einen Partner: Alice tanzt mit Karl, Bob tanzt mit Lola, Claire tanzt mit Ophelia, Dave tanzt mit Melissa und Eve tanzt mit Sam.
Während des Liedes tauschen die Tänzer oft ihre Partner. Zuerst wechseln Alice und Dave den Partner. Dann wechseln Alice und Claire den Partner. Dann wechseln Alice und Eve den Partner. Dann wechseln Bob und Dave den Partner. Schließlich wechseln Dave und Claire den Partner. Am Ende des Tanzes tanzt Eve mit
Optionen:
(A) Karl
(B) Lola
(C) Ophelia
(D) Melissa
(E) Sam",(C)
"Alice, Bob, Claire, Dave und Eve spielen in einem Fußballspiel im selben Team. Zu Beginn des Spiels wird ihnen jeweils eine Position zugewiesen: Alice spielt die Torwartin, Bob spielt den linken Flügelspieler, Claire spielt den Bankspieler, Dave spielt die Cheerleaderin und Eve spielt die linke Mittelfeldspielerin.
Im Verlauf des Spiels tauschen Spielerpaare gelegentlich ihre Positionen. Zuerst tauschen Eve und Alice ihre Positionen. Dann tauschen Bob und Eve ihre Positionen. Dann tauschen Alice und Dave ihre Positionen. Dann tauschen Bob und Eve ihre Positionen. Schließlich tauschen Eve und Claire ihre Positionen. Am Ende des Spiels spielt Bob
Optionen:
(Ein Torwart
(B) linker Flügelspieler
(C) Bankwärmer
(D) Cheerleader
(E) linker Mittelfeldspieler",(B)
"Alice, Bob, Claire, Dave und Eve veranstalten einen Geschenkaustausch mit weißen Elefanten. Zu Beginn der Veranstaltung hält jeder ein Geschenk in einer anderen Farbe in der Hand: Alice hat einen rosa Ball, Bob hat ein rotes Geschenk, Claire hat ein grünes Geschenk, Dave hat einen orangefarbenen Ball und Eve hat einen schwarzen Ball.
Im Verlauf der Veranstaltung tauschen Paare Geschenke aus. Zuerst tauschen Alice und Dave ihre Geschenke aus. Dann tauschen Dave und Eve ihre Geschenke aus. Dann tauschen Dave und Alice ihre Geschenke aus. Dann tauschen Bob und Claire ihre Geschenke aus. Schließlich tauschen Bob und Eve ihre Geschenke aus. Am Ende der Veranstaltung hat Bob die
Optionen:
(A) rosa Kugel
(B) rot vorhanden
(C) grün vorhanden
(D) orangefarbene Kugel
(E) schwarzer Ball",(A)
"Alice, Bob, Claire, Dave und Eve spielen in einem Fußballspiel im selben Team. Zu Beginn des Spiels wird ihnen jeweils eine Position zugewiesen: Alice spielt die Bankspielerin, Bob spielt den rechten Mittelfeldspieler, Claire spielt die Cheerleaderin, Dave spielt den Stürmer und Eve spielt den linken Flügelspieler.
Im Verlauf des Spiels tauschen Spielerpaare gelegentlich ihre Positionen. Zuerst tauschen Alice und Eve ihre Positionen. Dann tauschen Claire und Alice ihre Positionen. Dann tauschen Eve und Alice ihre Positionen. Dann tauschen Bob und Dave ihre Positionen. Schließlich tauschen Dave und Eve ihre Positionen. Am Ende des Spiels spielt Claire
Optionen:
(A) Bankwärmer
(B) rechter Mittelfeldspieler
(C) Cheerleaderin
(D) Stürmer
(E) linker Flügelspieler",(UND)
"Alice, Bob, Claire, Dave und Eve spielen ein Spiel. Zu Beginn des Spiels hält jeder einen Ball: Alice hat einen lila Ball, Bob hat einen schwarzen Ball, Claire hat einen roten Ball, Dave hat einen gelben Ball und Eve hat einen braunen Ball.
Im Verlauf des Spiels tauschen Spielerpaare Bälle. Zuerst tauschen Alice und Dave die Bälle. Dann tauschen Dave und Eve die Bälle. Dann tauschen Bob und Dave die Bälle. Dann tauschen Dave und Claire die Bälle. Schließlich tauschen Eve und Claire die Bälle. Am Ende des Spiels hat Alice das
Optionen:
(A) lila Kugel
(B) schwarze Kugel
(C) rote Kugel
(D) gelber Ball
(E) braune Kugel",(D)
"Alice, Bob, Claire, Dave und Eve spielen in einem Fußballspiel im selben Team. Zu Beginn des Spiels wird ihnen jeweils eine Position zugewiesen: Alice spielt den rechten Flügelspieler, Bob spielt den linken Mittelfeldspieler, Claire spielt den rechten Mittelfeldspieler, Dave spielt den Stürmer und Eve spielt den Außenverteidiger.
Im Verlauf des Spiels tauschen Spielerpaare gelegentlich ihre Positionen. Zuerst tauschen Eve und Claire ihre Positionen. Dann tauschen Dave und Bob ihre Positionen. Dann tauschen Eve und Dave ihre Positionen. Dann tauschen Alice und Claire ihre Positionen. Schließlich tauschen Bob und Eve ihre Positionen. Am Ende des Spiels spielt Claire
Optionen:
(A) Rechtsaußen
(B) linker Mittelfeldspieler
(C) rechter Mittelfeldspieler
(D) Stürmer
(E) Außenverteidiger",(A)
"Alice, Bob, Claire, Dave und Eve sind Tänzer bei einem Square Dance. Zu Beginn eines Liedes haben sie jeweils einen Partner: Alice tanzt mit Jamie, Bob tanzt mit Patrick, Claire tanzt mit Karl, Dave tanzt mit Helga und Eve tanzt mit Izzi.
Während des Liedes tauschen die Tänzer oft ihre Partner. Zuerst wechseln Claire und Alice den Partner. Dann wechseln Alice und Dave den Partner. Dann wechseln Alice und Bob den Partner. Dann wechseln Bob und Eve den Partner. Schließlich wechseln Dave und Bob den Partner. Am Ende des Tanzes tanzt Eve mit
Optionen:
(A) Jamie
(B) Patrick
(C) Karl
(D) Helga
(E) Izzi",(D)
"Alice, Bob, Claire, Dave und Eve sind Freunde und begeisterte Leser, die gelegentlich Bücher tauschen. Zu Beginn des Semesters kaufen sie jeweils ein neues Buch: Alice bekommt Catch-22, Bob bekommt The Fellowship of the Ring, Claire bekommt Lolita, Dave bekommt Frankenstein und Eve bekommt The Odyssey.
Im Laufe des Semesters beginnen sie mit dem Handel mit den neuen Büchern. Zuerst tauschen Alice und Bob Bücher. Dann tauschen Alice und Dave Bücher. Dann tauschen Alice und Claire Bücher. Dann tauschen Bob und Eve Bücher. Schließlich tauschen Alice und Dave Bücher. Am Ende des Semesters hat Claire
Optionen:
(A) Catch-22
(B) Die Gefährten des Rings
(C) Lolita
(D) Frankenstein
(E) Die Odyssee",(D)
"Alice, Bob, Claire, Dave und Eve veranstalten einen Geschenkaustausch mit weißen Elefanten. Zu Beginn der Veranstaltung hält jeder ein Geschenk in einer anderen Farbe in der Hand: Alice hat ein braunes Geschenk, Bob hat einen schwarzen Ball, Claire hat ein grünes Geschenk, Dave hat ein lila Geschenk und Eve hat ein gelbes Geschenk.
Im Verlauf der Veranstaltung tauschen Paare Geschenke aus. Zuerst tauschen Bob und Dave ihre Geschenke aus. Dann tauschen Bob und Eve ihre Geschenke aus. Dann tauschen Dave und Claire ihre Geschenke aus. Dann tauschen Dave und Bob ihre Geschenke aus. Schließlich tauschen Alice und Dave ihre Geschenke aus. Am Ende der Veranstaltung hat Bob die
Optionen:
(A) Braun vorhanden
(B) schwarze Kugel
(C) grün vorhanden
(D) lila vorhanden
(E) gelb vorhanden",(C)
"Alice, Bob, Claire, Dave und Eve sind Tänzer bei einem Square Dance. Zu Beginn eines Liedes haben sie jeweils einen Partner: Alice tanzt mit Lola, Bob tanzt mit Melissa, Claire tanzt mit Sam, Dave tanzt mit Karl und Eve tanzt mit Helga.
Während des Liedes tauschen die Tänzer oft ihre Partner. Zuerst wechseln Dave und Alice den Partner. Dann wechseln Claire und Dave den Partner. Dann wechseln Alice und Dave den Partner. Dann wechseln Bob und Eve den Partner. Schließlich wechseln Bob und Alice den Partner. Am Ende des Tanzes tanzt Bob mit
Optionen:
(A) Lola
(B) Melissa
(C) Sam
(D) Karl
(E) Helga",(C)
"Alice, Bob, Claire, Dave und Eve veranstalten einen Geschenkaustausch mit weißen Elefanten. Zu Beginn der Veranstaltung hält jeder ein Geschenk in einer anderen Farbe in der Hand: Alice hat ein blaues Geschenk, Bob hat ein gelbes Geschenk, Claire hat einen schwarzen Ball, Dave hat ein lila Geschenk und Eve hat ein rotes Geschenk.
Im Verlauf der Veranstaltung tauschen Paare Geschenke aus. Zuerst tauschen Bob und Claire ihre Geschenke aus. Dann tauschen Dave und Eve ihre Geschenke aus. Dann tauschen Bob und Claire ihre Geschenke aus. Dann tauschen Claire und Alice ihre Geschenke aus. Schließlich tauschen Eve und Dave ihre Geschenke aus. Am Ende der Veranstaltung hat Bob die
Optionen:
(A) blau vorhanden
(B) Gelb vorhanden
(C) schwarze Kugel
(D) lila vorhanden
(E) rot vorhanden",(B)
"Alice, Bob, Claire, Dave und Eve sind Freunde und begeisterte Leser, die gelegentlich Bücher tauschen. Zu Beginn des Semesters kaufen sie jeweils ein neues Buch: Alice bekommt Ulysses, Bob bekommt Moby Dick, Claire bekommt The Pearl, Dave bekommt The Odyssey und Eve bekommt The Fellowship of the Ring.
Im Laufe des Semesters beginnen sie mit dem Handel mit den neuen Büchern. Zuerst tauschen Alice und Claire Bücher. Dann tauschen Eve und Claire Bücher. Dann tauschen Claire und Bob Bücher. Dann tauschen Dave und Claire Bücher. Schließlich tauschen Bob und Dave ihre Bücher aus. Am Ende des Semesters hat Eve
Optionen:
(A) Odysseus
(B) Moby Dick
(C) Die Perle
(D) Die Odyssee
(E) Die Gefährten des Rings",(A)
"Alice, Bob, Claire, Dave und Eve spielen ein Spiel. Zu Beginn des Spiels hält jeder einen Ball: Alice hat einen schwarzen Ball, Bob hat einen blauen Ball, Claire hat einen orangefarbenen Ball, Dave hat einen rosa Ball und Eve hat einen weißen Ball.
Im Verlauf des Spiels tauschen Spielerpaare Bälle. Zuerst tauschen Eve und Bob die Bälle. Dann tauschen Dave und Bob die Bälle. Dann tauschen Dave und Alice die Bälle. Dann tauschen Eve und Claire die Bälle. Schließlich tauschen Claire und Alice die Bälle. Am Ende des Spiels hat Eve das
Optionen:
(A) schwarzer Ball
(B) blaue Kugel
(C) orangefarbene Kugel
(D) rosa Kugel
(E) weiße Kugel",(C)
