Eingang,Ziel
"Auf dem Schreibtisch sehen Sie eine Reihe von Gegenständen, die in einer Reihe angeordnet sind: ein blauer Stressball, ein lila Katzenspielzeug und ein rotes Puzzle. Welche Farbe hat das Objekt, das am weitesten vom roten Objekt entfernt ist?
Optionen:
(A) rot
(B) orange
(C) gelb
(D) grün
(E) blau
(F) braun
(G) Magenta
(H) Fuchsia
(I) lila
(J) blaugrün
(K) Türkis
(L) Burgunderrot
(M) Silber
(N) Gold
(O) schwarz
(P) grau
(Q) lila
(R) rosa",(UND)
"Auf dem Tisch sehen Sie mehrere in einer Reihe angeordnete Gegenstände: einen goldenen Stift, eine lila Tasse, einen blaugrünen Umschlag, einen roten Schlüsselbund und einen türkisfarbenen Fidget Spinner. Welche Farbe hat das Objekt direkt links vom blaugrünen Objekt?
Optionen:
(A) rot
(B) orange
(C) gelb
(D) grün
(E) blau
(F) braun
(G) Magenta
(H) Fuchsia
(I) lila
(J) blaugrün
(K) Türkis
(L) Burgunderrot
(M) Silber
(N) Gold
(O) schwarz
(P) grau
(Q) lila
(R) rosa",(ICH)
"Auf dem Boden sieht man mehrere Dinge in einer Reihe angeordnet: eine orangefarbene Hundeleine, eine burgunderrote Tasse, einen blauen Schlüsselanhänger und ein lila Notizbuch. Welche Farbe hat das Ding direkt links vom blauen Ding?
Optionen:
(A) rot
(B) orange
(C) gelb
(D) grün
(E) blau
(F) braun
(G) Magenta
(H) Fuchsia
(I) lila
(J) blaugrün
(K) Türkis
(L) Burgunderrot
(M) Silber
(N) Gold
(O) schwarz
(P) grau
(Q) lila
(R) rosa",(L)
"Auf dem Schreibtisch sehen Sie drei magentafarbene Tassen, drei rote Fidget Spinner, drei rote Schlüsselanhänger und zwei magentafarbene Tassen. Wenn ich alle roten Gegenstände vom Schreibtisch entferne, wie viele Tassen verbleiben dann darauf?
Optionen:
(A) Null
(Knochen
(C) zwei
(D) drei
(E) vier
(F) fünf
(G) sechs
(H) sieben
(I) acht
(J) neun
(K) zehn
(L) elf
(M) zwölf
(N) dreizehn
(O) vierzehn
(P) fünfzehn
(Q) sechzehn",(D)
"Auf dem Tisch liegen zwei gelbe Sonnenbrillen, zwei rote Sonnenbrillen, drei rote Scrunchiephone-Ladegeräte, drei graue Scrunchiephone-Ladegeräte, ein gelber Schlüsselanhänger, zwei graue Sonnenbrillen und ein roter Schlüsselanhänger. Wenn ich alle Schlüsselanhänger vom Tisch entferne, wie viele gelbe Dinge verbleiben dann darauf?
Optionen:
(A) Null
(Knochen
(C) zwei
(D) drei
(E) vier
(F) fünf
(G) sechs
(H) sieben
(I) acht
(J) neun
(K) zehn
(L) elf
(M) zwölf
(N) dreizehn
(O) vierzehn
(P) fünfzehn
(Q) sechzehn",(C)
"Auf dem Tisch sehe ich eine türkisfarbene Tasse, einen burgunderfarbenen Teller, einen roten Fidget Spinner, einen silbernen Stift, eine gelbe Sonnenbrille und einen magentafarbenen Krug. Welche Farbe hat der Stift?
Optionen:
(A) rot
(B) orange
(C) gelb
(D) grün
(E) blau
(F) braun
(G) Magenta
(H) Fuchsia
(I) lila
(J) blaugrün
(K) Türkis
(L) Burgunderrot
(M) Silber
(N) Gold
(O) schwarz
(P) grau
(Q) lila
(R) rosa",(M)
"Auf dem Tisch sehen Sie eine Reihe von Gegenständen: einen lila Schlüsselanhänger, eine grüne Hundeleine, ein orangefarbenes Katzenspielzeug, einen silbernen Stift und einen schwarzen Buntstift. Welche Farbe hat der Gegenstand, der am weitesten vom Stift entfernt ist?
Optionen:
(A) rot
(B) orange
(C) gelb
(D) grün
(E) blau
(F) braun
(G) Magenta
(H) Fuchsia
(I) lila
(J) blaugrün
(K) Türkis
(L) Burgunderrot
(M) Silber
(N) Gold
(O) schwarz
(P) grau
(Q) lila
(R) rosa",(ICH)
"Auf dem Tisch sehen Sie eine Reihe von Gegenständen, die in einer Reihe angeordnet sind: ein gelber Schlüsselbund, ein silberner Umschlag, ein schwarzes Büchlein und ein blaugrüner Teller. Welche Farbe hat das Objekt ganz rechts?
Optionen:
(A) rot
(B) orange
(C) gelb
(D) grün
(E) blau
(F) braun
(G) Magenta
(H) Fuchsia
(I) lila
(J) blaugrün
(K) Türkis
(L) Burgunderrot
(M) Silber
(N) Gold
(O) schwarz
(P) grau
(Q) lila
(R) rosa",(J)
"Auf dem Tisch liegen drei rosa Scrunchiephone-Ladegeräte, zwei orangefarbene Buntstifte und zwei schwarze Scrunchiephone-Ladegeräte. Wenn ich alle schwarzen Gegenstände vom Tisch entferne, wie viele Scrunchiephone-Ladegeräte verbleiben dann darauf?
Optionen:
(A) Null
(Knochen
(C) zwei
(D) drei
(E) vier
(F) fünf
(G) sechs
(H) sieben
(I) acht
(J) neun
(K) zehn
(L) elf
(M) zwölf
(N) dreizehn
(O) vierzehn
(P) fünfzehn
(Q) sechzehn",(D)
"Auf dem Nachttisch liegen drei braune Hundeleinen, eine silberne Hundeleine, zwei braune Puzzles, ein silberner Schlüsselanhänger und drei silberne Buntstifte. Wenn ich alle Schlüsselanhänger vom Nachttisch entferne, wie viele Silbergegenstände verbleiben dann darauf?
Optionen:
(A) Null
(Knochen
(C) zwei
(D) drei
(E) vier
(F) fünf
(G) sechs
(H) sieben
(I) acht
(J) neun
(K) zehn
(L) elf
(M) zwölf
(N) dreizehn
(O) vierzehn
(P) fünfzehn
(Q) sechzehn",(UND)
"Auf dem Nachttisch liegen eine schwarze Halskette, ein grüner Fidget Spinner, ein blauer Schlüsselanhänger, ein gelbes Blatt Papier und ein roter Stressball. Wie viele Objekte sind weder gelb noch grün?
Optionen:
(A) Null
(Knochen
(C) zwei
(D) drei
(E) vier
(F) fünf
(G) sechs",(D)
"Auf dem Schreibtisch sehen Sie die folgenden Gegenstände in einer Reihe angeordnet: eine burgunderrote Halskette, eine türkisfarbene Tasse, eine schwarze Tasse, ein blaugrünes Lehrbuch und eine lila Kanne. Wie viele nicht-lila Objekte sehen Sie links vom Lehrbuch?
Optionen:
(A) Null
(Knochen
(C) zwei
(D) drei
(E) vier
(F) fünf
(G) sechs",(D)
"Auf dem Nachttisch sehen Sie mehrere Dinge in einer Reihe angeordnet: ein blaugrünes Armband, einen türkisfarbenen Stressball, ein burgunderfarbenes Lehrbuch, ein schwarzes Puzzle, einen rosafarbenen Krug und eine grüne Halskette. Welche Farbe hat das Ding direkt links neben dem Lehrbuch?
Optionen:
(A) rot
(B) orange
(C) gelb
(D) grün
(E) blau
(F) braun
(G) Magenta
(H) Fuchsia
(I) lila
(J) blaugrün
(K) Türkis
(L) Burgunderrot
(M) Silber
(N) Gold
(O) schwarz
(P) grau
(Q) lila
(R) rosa",(K)
"Auf dem Tisch sehen Sie einen grünen Stift und eine lila Hundeleine. Welche Farbe hat der Bleistift?
Optionen:
(A) rot
(B) orange
(C) gelb
(D) grün
(E) blau
(F) braun
(G) Magenta
(H) Fuchsia
(I) lila
(J) blaugrün
(K) Türkis
(L) Burgunderrot
(M) Silber
(N) Gold
(O) schwarz
(P) grau
(Q) lila
(R) rosa",(D)
"Auf dem Tisch sehen Sie mehrere in einer Reihe angeordnete Gegenstände: ein gelbes Katzenspielzeug, einen rosa Stressball, einen silbernen Teddybären und ein braunes Büchlein. Wie viele nicht-blaugrüne Objekte sehen Sie links vom gelben Objekt?
Optionen:
(A) Null
(Knochen
(C) zwei
(D) drei
(E) vier
(F) fünf
(G) sechs",(A)
"Auf dem Boden sehe ich drei silberne Bleistifte, einen blaugrünen Bleistift, einen türkisfarbenen Becher, zwei gelbe Bleistifte, drei blaugrüne Armbänder, zwei silberne Becher, einen türkisfarbenen Krug, drei türkisfarbene Bleistifte und zwei türkisfarbene Armbänder. Wenn ich alle Silbergegenstände vom Boden entferne, wie viele Tassen verbleiben dann darauf?
Optionen:
(A) Null
(Knochen
(C) zwei
(D) drei
(E) vier
(F) fünf
(G) sechs
(H) sieben
(I) acht
(J) neun
(K) zehn
(L) elf
(M) zwölf
(N) dreizehn
(O) vierzehn
(P) fünfzehn
(Q) sechzehn",(B)
"Auf dem Schreibtisch sehen Sie mehrere Dinge in einer Reihe angeordnet: einen fuchsiafarbenen Bleistift, einen malvenfarbenen Stressball, einen blauen Teddybären und eine goldene Halskette. Welche Farbe hat das Ding direkt rechts vom lila Ding?
Optionen:
(A) rot
(B) orange
(C) gelb
(D) grün
(E) blau
(F) braun
(G) Magenta
(H) Fuchsia
(I) lila
(J) blaugrün
(K) Türkis
(L) Burgunderrot
(M) Silber
(N) Gold
(O) schwarz
(P) grau
(Q) lila
(R) rosa",(UND)
"Auf dem Tisch sehen Sie mehrere Dinge in einer Reihe angeordnet: einen blauen Teller, eine graue Tasse, einen rosa Umschlag, eine burgunderrote Büroklammer, ein malvenfarbenes Büchlein und einen goldenen Schlüsselanhänger. Wie viele Nicht-Burgunder-Artikel sehen Sie rechts in der Broschüre?
Optionen:
(A) Null
(Knochen
(C) zwei
(D) drei
(E) vier
(F) fünf
(G) sechs",(B)
"Auf dem Boden sehe ich zwei blaue Stifte, drei rote Stifte, einen silbernen Stift, zwei rote Stressbälle, zwei rote Büroklammern und eine silberne Büroklammer. Wenn ich alle Büroklammern vom Boden entferne, wie viele silberne Dinge bleiben dann darauf zurück?
Optionen:
(A) Null
(Knochen
(C) zwei
(D) drei
(E) vier
(F) fünf
(G) sechs
(H) sieben
(I) acht
(J) neun
(K) zehn
(L) elf
(M) zwölf
(N) dreizehn
(O) vierzehn
(P) fünfzehn
(Q) sechzehn",(B)
"Auf dem Boden sehen Sie drei gelbe Büroklammern, drei gelbe Notizbücher, drei blaue Büroklammern und ein blaues Notizbuch. Wenn ich alle Notizbücher vom Boden entferne, wie viele türkisfarbene Gegenstände bleiben dann darauf zurück?
Optionen:
(A) Null
(Knochen
(C) zwei
(D) drei
(E) vier
(F) fünf
(G) sechs
(H) sieben
(I) acht
(J) neun
(K) zehn
(L) elf
(M) zwölf
(N) dreizehn
(O) vierzehn
(P) fünfzehn
(Q) sechzehn",(A)
"Auf dem Tisch sehen Sie eine Reihe von Gegenständen, die in einer Reihe angeordnet sind: ein lila Blatt Papier, ein lila Büchlein und eine blaue Halskette. Welche Farbe hat das Element ganz links?
Optionen:
(A) rot
(B) orange
(C) gelb
(D) grün
(E) blau
(F) braun
(G) Magenta
(H) Fuchsia
(I) lila
(J) blaugrün
(K) Türkis
(L) Burgunderrot
(M) Silber
(N) Gold
(O) schwarz
(P) grau
(Q) lila
(R) rosa",(ICH)
"Auf dem Schreibtisch sehe ich ein lila Blatt Papier, eine burgunderrote Halskette, einen magentafarbenen Stift, eine grüne Büroklammer und ein braunes Notizbuch. Ist die Büroklammer fuchsia?
Optionen:
(A) ja
(B) nein",(B)
"Auf dem Nachttisch sehen Sie die folgenden Dinge in einer Reihe angeordnet: eine silberne Hundeleine, ein malvenfarbenes Armband, ein rosafarbenes Lehrbuch und einen fuchsiafarbenen Bleistift. Welche Farbe hat das Ding ganz rechts?
Optionen:
(A) rot
(B) orange
(C) gelb
(D) grün
(E) blau
(F) braun
(G) Magenta
(H) Fuchsia
(I) lila
(J) blaugrün
(K) Türkis
(L) Burgunderrot
(M) Silber
(N) Gold
(O) schwarz
(P) grau
(Q) lila
(R) rosa",(H)
"Auf dem Tisch sehen Sie drei grüne Armbänder, eine blaugrüne Hundeleine, eine grüne Hundeleine und drei grüne Büroklammern. Wenn ich alle blaugrünen Gegenstände vom Tisch entferne, wie viele Büroklammern verbleiben dann darauf?
Optionen:
(A) Null
(Knochen
(C) zwei
(D) drei
(E) vier
(F) fünf
(G) sechs
(H) sieben
(I) acht
(J) neun
(K) zehn
(L) elf
(M) zwölf
(N) dreizehn
(O) vierzehn
(P) fünfzehn
(Q) sechzehn",(D)
"Auf dem Schreibtisch liegen ein türkisfarbener Bleistift, ein blauer Stift, ein lila Blatt Papier, eine graue Büroklammer und ein rosa Lehrbuch. Welche Farbe hat das Blatt Papier?
Optionen:
(A) rot
(B) orange
(C) gelb
(D) grün
(E) blau
(F) braun
(G) Magenta
(H) Fuchsia
(I) lila
(J) blaugrün
(K) Türkis
(L) Burgunderrot
(M) Silber
(N) Gold
(O) schwarz
(P) grau
(Q) lila
(R) rosa",(ICH)
"Auf dem Nachttisch sehe ich ein grünes Notizbuch, zwei lila Teddybären, zwei orangefarbene Fidget Spinner, zwei lila Notizbücher, zwei grüne Fidget Spinner und drei lila Fidget Spinner. Wenn ich alle orangefarbenen Gegenstände vom Nachttisch entferne, wie viele Teddybären verbleiben dann darauf?
Optionen:
(A) Null
(Knochen
(C) zwei
(D) drei
(E) vier
(F) fünf
(G) sechs
(H) sieben
(I) acht
(J) neun
(K) zehn
(L) elf
(M) zwölf
(N) dreizehn
(O) vierzehn
(P) fünfzehn
(Q) sechzehn",(C)
"Auf dem Boden sehen Sie die folgenden Gegenstände in einer Reihe angeordnet: ein orangefarbenes Scrunchiephone-Ladegerät, einen rosa Bleistift, ein grünes Büchlein, eine braune Tasse und eine lila Büroklammer. Welche Farbe hat der Artikel direkt rechts neben dem Scrunchiephone-Ladegerät?
Optionen:
(A) rot
(B) orange
(C) gelb
(D) grün
(E) blau
(F) braun
(G) Magenta
(H) Fuchsia
(I) lila
(J) blaugrün
(K) Türkis
(L) Burgunderrot
(M) Silber
(N) Gold
(O) schwarz
(P) grau
(Q) lila
(R) rosa",(R)
"Auf dem Tisch sieht man mehrere Dinge in einer Reihe angeordnet: einen schwarzen Bleistift, eine türkisfarbene Büroklammer und einen gelben Stressball. Welche Farbe hat das Ding direkt links von der Büroklammer?
Optionen:
(A) rot
(B) orange
(C) gelb
(D) grün
(E) blau
(F) braun
(G) Magenta
(H) Fuchsia
(I) lila
(J) blaugrün
(K) Türkis
(L) Burgunderrot
(M) Silber
(N) Gold
(O) schwarz
(P) grau
(Q) lila
(R) rosa",(Ö)
"Auf dem Schreibtisch liegen mehrere Dinge in einer Reihe angeordnet: ein Silberstift, eine grüne Hundeleine und ein burgunderrotes Büchlein. Welche Farbe hat das Ding ganz links?
Optionen:
(A) rot
(B) orange
(C) gelb
(D) grün
(E) blau
(F) braun
(G) Magenta
(H) Fuchsia
(I) lila
(J) blaugrün
(K) Türkis
(L) Burgunderrot
(M) Silber
(N) Gold
(O) schwarz
(P) grau
(Q) lila
(R) rosa",(M)
"Auf dem Nachttisch sehen Sie ein braunes Notizbuch, einen gelben Schlüsselbund, einen orangefarbenen Fidget Spinner, einen lila Stift und ein blaues Armband. Wie viele Gegenstände sind weder rot noch braun?
Optionen:
(A) Null
(Knochen
(C) zwei
(D) drei
(E) vier
(F) fünf
(G) sechs",(UND)
"Auf dem Boden sehen Sie einen gelben Teller, drei türkisfarbene Teller, drei türkisfarbene Lehrbücher, zwei gelbe Lehrbücher, einen burgunderroten Teller und drei burgunderrote Lehrbücher. Wenn ich alle Platten vom Boden entferne, wie viele gelbe Gegenstände verbleiben dann darauf?
Optionen:
(A) Null
(Knochen
(C) zwei
(D) drei
(E) vier
(F) fünf
(G) sechs
(H) sieben
(I) acht
(J) neun
(K) zehn
(L) elf
(M) zwölf
(N) dreizehn
(O) vierzehn
(P) fünfzehn
(Q) sechzehn",(C)
"Auf dem Schreibtisch liegen ein lila Stift, ein blaues Armband, ein rotes Katzenspielzeug, ein grüner Teller und ein gelber Umschlag. Wie viele Artikel sind weder orange noch braun?
Optionen:
(A) Null
(Knochen
(C) zwei
(D) drei
(E) vier
(F) fünf
(G) sechs",(F)
"Auf dem Schreibtisch sehen Sie die folgenden Gegenstände in einer Reihe angeordnet: einen grünen Teller, einen fuchsiafarbenen Teddybären, ein braunes Scrunchiephone-Ladegerät, einen goldenen Buntstift, eine burgunderrote Halskette und ein türkisfarbenes Blatt Papier. Welche Farbe hat der Artikel, der am weitesten vom türkisfarbenen Artikel entfernt ist?
Optionen:
(A) rot
(B) orange
(C) gelb
(D) grün
(E) blau
(F) braun
(G) Magenta
(H) Fuchsia
(I) lila
(J) blaugrün
(K) Türkis
(L) Burgunderrot
(M) Silber
(N) Gold
(O) schwarz
(P) grau
(Q) lila
(R) rosa",(D)
"Auf dem Boden liegen ein silbernes Büchlein, ein rosa Teddybär, ein braunes Scrunchie-Telefonladegerät und ein rotes Armband. Ist der Teddybär orange?
Optionen:
(A) ja
(B) nein",(B)
"Auf dem Schreibtisch sehen Sie eine Reihe von Gegenständen, die in einer Reihe angeordnet sind: ein lila Puzzle, ein schwarzer Umschlag und ein blaues Lehrbuch. Welche Farbe hat der Gegenstand, der am weitesten vom Puzzle entfernt ist?
Optionen:
(A) rot
(B) orange
(C) gelb
(D) grün
(E) blau
(F) braun
(G) Magenta
(H) Fuchsia
(I) lila
(J) blaugrün
(K) Türkis
(L) Burgunderrot
(M) Silber
(N) Gold
(O) schwarz
(P) grau
(Q) lila
(R) rosa",(UND)
"Auf dem Schreibtisch liegen ein orangefarbenes Scrunchiephone-Ladegerät, ein türkisfarbenes Armband, ein goldenes Blatt Papier und ein roter Umschlag. Ist das Armband türkis?
Optionen:
(A) ja
(B) nein",(A)
"Auf dem Boden liegen ein lila Stift, ein grünes Katzenspielzeug und ein malvenfarbenes Büchlein. Ist das Heft lila?
Optionen:
(A) ja
(B) nein",(A)
"Auf dem Tisch sehen Sie eine Reihe von Gegenständen: einen goldenen Becher, eine blaugrüne Büroklammer, einen blauen Teller und ein orangefarbenes Notizbuch. Welche Farbe hat das Element ganz links?
Optionen:
(A) rot
(B) orange
(C) gelb
(D) grün
(E) blau
(F) braun
(G) Magenta
(H) Fuchsia
(I) lila
(J) blaugrün
(K) Türkis
(L) Burgunderrot
(M) Silber
(N) Gold
(O) schwarz
(P) grau
(Q) lila
(R) rosa",(N)
"Auf dem Schreibtisch sehe ich zwei braune Tassen, ein braunes Blatt Papier, ein fuchsiafarbenes Blatt Papier, einen braunen Stift, drei graue Tassen, einen grauen Stift, zwei fuchsiafarbene Büroklammern, eine fuchsiafarbene Tasse und drei graue Blätter Papier. Wenn ich alle grauen Gegenstände vom Schreibtisch entferne, wie viele Tassen verbleiben dann darauf?
Optionen:
(A) Null
(Knochen
(C) zwei
(D) drei
(E) vier
(F) fünf
(G) sechs
(H) sieben
(I) acht
(J) neun
(K) zehn
(L) elf
(M) zwölf
(N) dreizehn
(O) vierzehn
(P) fünfzehn
(Q) sechzehn",(D)
"Auf dem Boden sieht man eine Reihe von Gegenständen in einer Reihe angeordnet: einen silbernen Krug, ein gelbes Scrunchiephone-Ladegerät, einen roten Teller, einen lila Fidget Spinner, eine fuchsiafarbene Tasse und einen rosa Stift. Welche Farbe hat das Objekt, das am weitesten vom Fidget Spinner entfernt ist?
Optionen:
(A) rot
(B) orange
(C) gelb
(D) grün
(E) blau
(F) braun
(G) Magenta
(H) Fuchsia
(I) lila
(J) blaugrün
(K) Türkis
(L) Burgunderrot
(M) Silber
(N) Gold
(O) schwarz
(P) grau
(Q) lila
(R) rosa",(M)
"Auf dem Schreibtisch liegen ein orangefarbenes Scrunchiephone-Ladegerät, zwei silberne Schlüsselanhänger, zwei orangefarbene Buntstifte, drei silberne Hundeleinen, zwei silberne Buntstifte und drei silberne Scrunchiephone-Ladegeräte. Wenn ich alle silbernen Gegenstände vom Schreibtisch entferne, wie viele Scrunchiephone-Ladegeräte verbleiben dann darauf?
Optionen:
(A) Null
(Knochen
(C) zwei
(D) drei
(E) vier
(F) fünf
(G) sechs
(H) sieben
(I) acht
(J) neun
(K) zehn
(L) elf
(M) zwölf
(N) dreizehn
(O) vierzehn
(P) fünfzehn
(Q) sechzehn",(B)
"Auf dem Nachttisch sehe ich einen lila Bleistift, ein braunes Büchlein, einen grauen Schlüsselanhänger und eine magentafarbene Sonnenbrille. Ist die Sonnenbrille rosa?
Optionen:
(A) ja
(B) nein",(B)
"Auf dem Schreibtisch sehen Sie eine Reihe von Gegenständen, die in einer Reihe angeordnet sind: ein gelber Teller, eine silberne Hundeleine, ein burgunderfarbener Stressball, ein blaues Puzzle und ein orangefarbener Stift. Welche Farbe hat das Objekt direkt links vom Puzzle?
Optionen:
(A) rot
(B) orange
(C) gelb
(D) grün
(E) blau
(F) braun
(G) Magenta
(H) Fuchsia
(I) lila
(J) blaugrün
(K) Türkis
(L) Burgunderrot
(M) Silber
(N) Gold
(O) schwarz
(P) grau
(Q) lila
(R) rosa",(L)
"Auf dem Tisch sehe ich ein rotes Notizbuch, eine lila Hundeleine, einen orangefarbenen Krug, einen braunen Buntstift und eine gelbe Tasse. Wie viele Artikel sind weder gelb noch schwarz?
Optionen:
(A) Null
(Knochen
(C) zwei
(D) drei
(E) vier
(F) fünf
(G) sechs",(UND)
"Auf dem Boden sieht man eine Menge Dinge in einer Reihe angeordnet: einen roten Schlüsselbund, einen blauen Bleistift und einen lila Teller. Welche Farbe hat das Ding ganz rechts?
Optionen:
(A) rot
(B) orange
(C) gelb
(D) grün
(E) blau
(F) braun
(G) Magenta
(H) Fuchsia
(I) lila
(J) blaugrün
(K) Türkis
(L) Burgunderrot
(M) Silber
(N) Gold
(O) schwarz
(P) grau
(Q) lila
(R) rosa",(Q)
"Auf dem Boden sieht man eine Reihe aufgereihter Dinge: eine türkisfarbene Büroklammer, ein orangefarbenes Armband, einen grünen Schlüsselanhänger und einen silbernen Stift. Welche Farbe hat das Ding direkt links vom silbernen Ding?
Optionen:
(A) rot
(B) orange
(C) gelb
(D) grün
(E) blau
(F) braun
(G) Magenta
(H) Fuchsia
(I) lila
(J) blaugrün
(K) Türkis
(L) Burgunderrot
(M) Silber
(N) Gold
(O) schwarz
(P) grau
(Q) lila
(R) rosa",(D)
"Auf dem Nachttisch sehen Sie in einer Reihe angeordnete Gegenstände: einen silbernen Buntstift, ein gelbes Katzenspielzeug und ein rosa Blatt Papier. Welche Farbe hat der Gegenstand, der am weitesten vom Blatt Papier entfernt ist?
Optionen:
(A) rot
(B) orange
(C) gelb
(D) grün
(E) blau
(F) braun
(G) Magenta
(H) Fuchsia
(I) lila
(J) blaugrün
(K) Türkis
(L) Burgunderrot
(M) Silber
(N) Gold
(O) schwarz
(P) grau
(Q) lila
(R) rosa",(M)
"Auf dem Boden sehe ich drei malvenfarbene Katzenspielzeuge, drei malvenfarbene Stressbälle, zwei malvenfarbene Notizbücher, drei gelbe Notizbücher, ein gelbes Katzenspielzeug, ein rosa Katzenspielzeug, einen gelben Stressball, zwei rosa Notizbücher und zwei rosa Stressbälle. Wenn ich alle lilafarbenen Gegenstände vom Boden entferne, wie viele Notizbücher verbleiben dann darauf?
Optionen:
(A) Null
(Knochen
(C) zwei
(D) drei
(E) vier
(F) fünf
(G) sechs
(H) sieben
(I) acht
(J) neun
(K) zehn
(L) elf
(M) zwölf
(N) dreizehn
(O) vierzehn
(P) fünfzehn
(Q) sechzehn",(F)
"Auf dem Tisch liegen eine schwarze Tasse, drei schwarze Puzzles, ein rosa Schlüsselanhänger, drei malvenfarbene Schlüsselanhänger, drei rosa Puzzles, zwei schwarze Hundeleinen, ein schwarzer Schlüsselanhänger, drei malvenfarbene Tassen und ein malvenfarbenes Puzzle. Wenn ich alle Hundeleinen vom Tisch entferne, wie viele lila Dinge bleiben dann darauf?
Optionen:
(A) Null
(Knochen
(C) zwei
(D) drei
(E) vier
(F) fünf
(G) sechs
(H) sieben
(I) acht
(J) neun
(K) zehn
(L) elf
(M) zwölf
(N) dreizehn
(O) vierzehn
(P) fünfzehn
(Q) sechzehn",(H)
