Eingang,Ziel
"Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jeder einen Ball: Alice hat einen gelben Ball, Bob hat einen orangefarbenen Ball und Claire hat einen weißen Ball.
Im Verlauf des Spiels tauschen Spielerpaare Bälle. Zuerst tauschen Claire und Alice die Bälle. Dann tauschen Bob und Alice die Bälle. Schließlich tauschen Bob und Claire die Bälle. Am Ende des Spiels hat Bob das
Optionen:
(A) gelber Ball
(B) orangefarbene Kugel
(C) weiße Kugel",(A)
"Alice, Bob und Claire sind Tänzer bei einem Square Dance. Zu Beginn eines Liedes haben sie jeweils einen Partner: Alice tanzt mit Karl, Bob tanzt mit Rodrigo und Claire tanzt mit Helga.
Während des Liedes tauschen die Tänzer oft ihre Partner. Zuerst wechseln Bob und Alice den Partner. Dann wechseln Alice und Claire den Partner. Schließlich wechseln Alice und Bob den Partner. Am Ende des Tanzes tanzt Alice mit
Optionen:
(A) Karl
(B) Rodrigo
(C) Helga",(A)
"Alice, Bob und Claire veranstalten einen Geschenkaustausch mit weißen Elefanten. Zu Beginn der Veranstaltung hält jeder ein Geschenk in einer anderen Farbe in der Hand: Alice hat ein rotes Geschenk, Bob hat einen schwarzen Ball und Claire hat ein weißes Geschenk.
Im Verlauf der Veranstaltung tauschen Paare Geschenke aus. Zuerst tauschen Bob und Alice ihre Geschenke aus. Dann tauschen Claire und Bob ihre Geschenke aus. Schließlich tauschen Alice und Claire ihre Geschenke aus. Am Ende der Veranstaltung hat Bob die
Optionen:
(A) rot vorhanden
(B) schwarze Kugel
(C) weiß vorhanden",(C)
"Alice, Bob und Claire veranstalten einen Geschenkaustausch mit weißen Elefanten. Zu Beginn der Veranstaltung hält jeder ein Geschenk in einer anderen Farbe in der Hand: Alice hat einen orangefarbenen Ball, Bob hat ein lila Geschenk und Claire hat ein rotes Geschenk.
Im Verlauf der Veranstaltung tauschen Paare Geschenke aus. Zuerst tauschen Claire und Bob ihre Geschenke aus. Dann tauschen Alice und Bob ihre Geschenke aus. Schließlich tauschen Claire und Alice ihre Geschenke aus. Am Ende der Veranstaltung hat Claire das
Optionen:
(A) orangefarbene Kugel
(B) lila vorhanden
(C) rot vorhanden",(C)
"Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jeder einen Ball: Alice hat einen blauen Ball, Bob hat einen roten Ball und Claire hat einen gelben Ball.
Im Verlauf des Spiels tauschen Spielerpaare Bälle. Zuerst tauschen Claire und Bob die Bälle. Dann tauschen Claire und Alice die Bälle. Schließlich tauschen Bob und Claire die Bälle. Am Ende des Spiels hat Claire das
Optionen:
(A) blaue Kugel
(B) rote Kugel
(C) gelber Ball",(C)
"Alice, Bob und Claire sind Tänzer bei einem Square Dance. Zu Beginn eines Liedes haben sie jeweils einen Partner: Alice tanzt mit Ophelia, Bob tanzt mit Jamie und Claire tanzt mit Rodrigo.
Während des Liedes tauschen die Tänzer oft ihre Partner. Zuerst wechseln Bob und Claire den Partner. Dann wechseln Alice und Bob den Partner. Schließlich wechseln Bob und Claire den Partner. Am Ende des Tanzes tanzt Bob mit
Optionen:
(A) Ophelia
(B) Jamie
(C) Rodrigo",(B)
"Alice, Bob und Claire sind Freunde und begeisterte Leser, die gelegentlich Bücher tauschen. Zu Beginn des Semesters kaufen sie jeweils ein neues Buch: Alice bekommt Frankenstein, Bob bekommt Moby Dick und Claire bekommt Die Gefährten.
Im Laufe des Semesters beginnen sie mit dem Handel mit den neuen Büchern. Zuerst tauschen Alice und Bob Bücher. Dann tauschen Claire und Alice Bücher. Schließlich tauschen Bob und Claire Bücher. Am Ende des Semesters hat Bob
Optionen:
(A) Frankenstein
(B) Moby Dick
(C) Die Gefährten des Rings",(B)
"Alice, Bob und Claire spielen in einem Fußballspiel im selben Team. Zu Beginn des Spiels wird ihnen jeweils eine Position zugewiesen: Alice spielt die Torwartin, Bob spielt den linken Flügelspieler und Claire spielt die mittlere Mittelfeldspielerin.
Im Verlauf des Spiels tauschen Spielerpaare gelegentlich ihre Positionen. Zuerst tauschen Claire und Bob ihre Positionen. Dann tauschen Alice und Bob ihre Positionen. Schließlich tauschen Claire und Alice ihre Positionen. Am Ende des Spiels spielt Alice
Optionen:
(Ein Torwart
(B) linker Flügelspieler
(C) mittlerer Mittelfeldspieler",(B)
"Alice, Bob und Claire spielen in einem Fußballspiel im selben Team. Zu Beginn des Spiels wird ihnen jeweils eine Position zugewiesen: Alice spielt Cheerleaderin, Bob spielt Rechtsaußen und Claire spielt Bankspielerin.
Im Verlauf des Spiels tauschen Spielerpaare gelegentlich ihre Positionen. Zuerst tauschen Alice und Claire ihre Positionen. Dann tauschen Bob und Claire ihre Positionen. Schließlich tauschen Alice und Bob ihre Positionen. Am Ende des Spiels spielt Alice
Optionen:
(Ein Cheerleader
(B) Rechtsaußen
(C) Bankwärmer",(A)
"Alice, Bob und Claire sind Freunde und begeisterte Leser, die gelegentlich Bücher tauschen. Zu Beginn des Semesters kaufen sie jeweils ein neues Buch: Alice bekommt „Der große Gatsby“, Bob bekommt Frankenstein und Claire bekommt „Ulysses“.
Im Laufe des Semesters beginnen sie mit dem Handel mit den neuen Büchern. Zuerst tauschen Alice und Claire Bücher. Dann tauschen Bob und Claire Bücher. Schließlich tauschen Claire und Alice Bücher. Am Ende des Semesters hat Alice
Optionen:
(A) Der große Gatsby
(B) Frankenstein
(C) Odysseus",(B)
"Alice, Bob und Claire sind Tänzer bei einem Square Dance. Zu Beginn eines Liedes haben sie jeweils einen Partner: Alice tanzt mit Ophelia, Bob tanzt mit Lola und Claire tanzt mit Izzi.
Während des Liedes tauschen die Tänzer oft ihre Partner. Zuerst wechseln Bob und Claire den Partner. Dann wechseln Claire und Alice den Partner. Schließlich wechseln Alice und Bob den Partner. Am Ende des Tanzes tanzt Alice mit
Optionen:
(A) Ophelia
(B) Lola
(C) Izzi",(C)
"Alice, Bob und Claire spielen in einem Fußballspiel im selben Team. Zu Beginn des Spiels wird ihnen jeweils eine Position zugewiesen: Alice spielt die rechte Mittelfeldspielerin, Bob spielt die mittlere Mittelfeldspielerin und Claire spielt die Stürmerin.
Im Verlauf des Spiels tauschen Spielerpaare gelegentlich ihre Positionen. Zuerst tauschen Alice und Bob ihre Positionen. Dann tauschen Alice und Claire ihre Positionen. Schließlich tauschen Bob und Claire ihre Positionen. Am Ende des Spiels spielt Claire
Optionen:
(A) rechter Mittelfeldspieler
(B) mittlerer Mittelfeldspieler
(C) Stürmer",(A)
"Alice, Bob und Claire sind Tänzer bei einem Square Dance. Zu Beginn eines Liedes haben sie jeweils einen Partner: Alice tanzt mit Helga, Bob tanzt mit Patrick und Claire tanzt mit Sam.
Während des Liedes tauschen die Tänzer oft ihre Partner. Zuerst wechseln Claire und Alice den Partner. Dann wechseln Claire und Bob den Partner. Schließlich wechseln Alice und Bob den Partner. Am Ende des Tanzes tanzt Alice mit
Optionen:
(A) Helga
(B) Patrick
(C) Sam",(A)
"Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jeder einen Ball: Alice hat einen lila Ball, Bob hat einen gelben Ball und Claire hat einen orangefarbenen Ball.
Im Verlauf des Spiels tauschen Spielerpaare Bälle. Zuerst tauschen Claire und Bob die Bälle. Dann tauschen Bob und Alice die Bälle. Schließlich tauschen Claire und Bob die Bälle. Am Ende des Spiels hat Claire das
Optionen:
(A) lila Kugel
(B) gelber Ball
(C) orangefarbene Kugel",(A)
"Alice, Bob und Claire sind Freunde und begeisterte Leser, die gelegentlich Bücher tauschen. Zu Beginn des Semesters kaufen sie jeweils ein neues Buch: Alice bekommt Frankenstein, Bob bekommt The Great Gatsby und Claire bekommt Ulysses.
Im Laufe des Semesters beginnen sie mit dem Handel mit den neuen Büchern. Zuerst tauschen Alice und Bob Bücher. Dann tauschen Claire und Bob Bücher. Schließlich tauschen Bob und Alice Bücher. Am Ende des Semesters hat Alice
Optionen:
(A) Frankenstein
(B) Der große Gatsby
(C) Odysseus",(C)
"Alice, Bob und Claire sind Freunde und begeisterte Leser, die gelegentlich Bücher tauschen. Zu Beginn des Semesters kaufen sie jeweils ein neues Buch: Alice bekommt Frankenstein, Bob bekommt The Pearl und Claire bekommt The Fellowship of the Ring.
Im Laufe des Semesters beginnen sie mit dem Handel mit den neuen Büchern. Zuerst tauschen Bob und Claire Bücher. Dann tauschen Bob und Alice Bücher. Schließlich tauschen Claire und Alice Bücher. Am Ende des Semesters hat Bob
Optionen:
(A) Frankenstein
(B) Die Perle
(C) Die Gefährten des Rings",(A)
"Alice, Bob und Claire veranstalten einen Geschenkaustausch mit weißen Elefanten. Zu Beginn der Veranstaltung hält jeder ein Geschenk in einer anderen Farbe in der Hand: Alice hat einen rosa Ball, Bob hat einen orangefarbenen Ball und Claire hat ein weißes Geschenk.
Im Verlauf der Veranstaltung tauschen Paare Geschenke aus. Zuerst tauschen Bob und Claire ihre Geschenke aus. Dann tauschen Alice und Claire ihre Geschenke aus. Schließlich tauschen Bob und Claire ihre Geschenke aus. Am Ende der Veranstaltung hat Bob die
Optionen:
(A) rosa Kugel
(B) orangefarbene Kugel
(C) weiß vorhanden",(A)
"Alice, Bob und Claire veranstalten einen Geschenkaustausch mit weißen Elefanten. Zu Beginn der Veranstaltung hält jeder ein Geschenk in einer anderen Farbe in der Hand: Alice hat einen rosa Ball, Bob hat ein weißes Geschenk und Claire hat ein blaues Geschenk.
Im Verlauf der Veranstaltung tauschen Paare Geschenke aus. Zuerst tauschen Bob und Claire ihre Geschenke aus. Dann tauschen Claire und Alice ihre Geschenke aus. Schließlich tauschen Claire und Bob ihre Geschenke aus. Am Ende der Veranstaltung hat Alice die
Optionen:
(A) rosa Kugel
(B) weiß vorhanden
(C) blau vorhanden",(B)
"Alice, Bob und Claire sind Freunde und begeisterte Leser, die gelegentlich Bücher tauschen. Zu Beginn des Semesters kaufen sie jeweils ein neues Buch: Alice bekommt Frankenstein, Bob bekommt The Great Gatsby und Claire bekommt Ulysses.
Im Laufe des Semesters beginnen sie mit dem Handel mit den neuen Büchern. Zuerst tauschen Alice und Bob Bücher. Dann tauschen Claire und Bob Bücher. Schließlich tauschen Bob und Alice Bücher. Am Ende des Semesters hat Claire
Optionen:
(A) Frankenstein
(B) Der große Gatsby
(C) Odysseus",(A)
"Alice, Bob und Claire sind Tänzer bei einem Square Dance. Zu Beginn eines Liedes haben sie jeweils einen Partner: Alice tanzt mit Karl, Bob tanzt mit Rodrigo und Claire tanzt mit Patrick.
Während des Liedes tauschen die Tänzer oft ihre Partner. Zuerst wechseln Claire und Alice den Partner. Dann wechseln Bob und Alice den Partner. Schließlich wechseln Alice und Claire den Partner. Am Ende des Tanzes tanzt Claire mit
Optionen:
(A) Karl
(B) Rodrigo
(C) Patrick",(B)
"Alice, Bob und Claire veranstalten einen Geschenkaustausch mit weißen Elefanten. Zu Beginn der Veranstaltung hält jeder ein Geschenk in einer anderen Farbe in der Hand: Alice hat ein gelbes Geschenk, Bob hat einen orangefarbenen Ball und Claire hat ein grünes Geschenk.
Im Verlauf der Veranstaltung tauschen Paare Geschenke aus. Zuerst tauschen Claire und Bob ihre Geschenke aus. Dann tauschen Alice und Claire ihre Geschenke aus. Schließlich tauschen Bob und Alice ihre Geschenke aus. Am Ende der Veranstaltung hat Alice die
Optionen:
(A) Gelb vorhanden
(B) orangefarbene Kugel
(C) grün vorhanden",(C)
"Alice, Bob und Claire sind Tänzer bei einem Square Dance. Zu Beginn eines Liedes haben sie jeweils einen Partner: Alice tanzt mit Jamie, Bob tanzt mit Patrick und Claire tanzt mit Melissa.
Während des Liedes tauschen die Tänzer oft ihre Partner. Zuerst wechseln Claire und Bob den Partner. Dann wechseln Bob und Alice den Partner. Schließlich wechseln Alice und Claire den Partner. Am Ende des Tanzes tanzt Claire mit
Optionen:
(A) Jamie
(B) Patrick
(C) Melissa",(C)
"Alice, Bob und Claire sind Tänzer bei einem Square Dance. Zu Beginn eines Liedes haben sie jeweils einen Partner: Alice tanzt mit Rodrigo, Bob tanzt mit Sam und Claire tanzt mit Lola.
Während des Liedes tauschen die Tänzer oft ihre Partner. Zuerst wechseln Claire und Bob den Partner. Dann wechseln Bob und Alice den Partner. Schließlich wechseln Claire und Alice den Partner. Am Ende des Tanzes tanzt Claire mit
Optionen:
(A) Rodrigo
(B) Sam
(C) Lola",(C)
"Alice, Bob und Claire veranstalten einen Geschenkaustausch mit weißen Elefanten. Zu Beginn der Veranstaltung hält jeder ein Geschenk in einer anderen Farbe in der Hand: Alice hat ein weißes Geschenk, Bob hat eine rosa Kugel und Claire hat eine schwarze Kugel.
Im Verlauf der Veranstaltung tauschen Paare Geschenke aus. Zuerst tauschen Alice und Claire ihre Geschenke aus. Dann tauschen Alice und Bob ihre Geschenke aus. Schließlich tauschen Claire und Alice ihre Geschenke aus. Am Ende der Veranstaltung hat Claire das
Optionen:
(A) weiß vorhanden
(B) rosa Kugel
(C) schwarze Kugel",(B)
"Alice, Bob und Claire sind Freunde und begeisterte Leser, die gelegentlich Bücher tauschen. Zu Beginn des Semesters kaufen sie jeweils ein neues Buch: Alice bekommt „Der Hund von Baskerville“, Bob bekommt „Frankenstein“ und Claire bekommt „Die Odyssee“.
Im Laufe des Semesters beginnen sie mit dem Handel mit den neuen Büchern. Zuerst tauschen Bob und Claire Bücher. Dann tauschen Alice und Bob Bücher. Schließlich tauschen Alice und Claire Bücher. Am Ende des Semesters hat Alice
Optionen:
(A) Hund der Baskervilles
(B) Frankenstein
(C) Die Odyssee",(B)
"Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jeder einen Ball: Alice hat einen gelben Ball, Bob hat einen lila Ball und Claire hat einen blauen Ball.
Im Verlauf des Spiels tauschen Spielerpaare Bälle. Zuerst tauschen Alice und Claire die Bälle. Dann tauschen Bob und Claire die Bälle. Schließlich tauschen Alice und Claire die Bälle. Am Ende des Spiels hat Alice das
Optionen:
(A) gelber Ball
(B) lila Kugel
(C) blaue Kugel",(B)
"Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jeder einen Ball: Alice hat einen rosa Ball, Bob hat einen gelben Ball und Claire hat einen weißen Ball.
Im Verlauf des Spiels tauschen Spielerpaare Bälle. Zuerst tauschen Claire und Bob die Bälle. Dann tauschen Alice und Bob die Bälle. Schließlich tauschen Claire und Bob die Bälle. Am Ende des Spiels hat Alice das
Optionen:
(A) rosa Kugel
(B) gelber Ball
(C) weiße Kugel",(C)
"Alice, Bob und Claire veranstalten einen Geschenkaustausch mit weißen Elefanten. Zu Beginn der Veranstaltung hält jeder ein Geschenk in einer anderen Farbe in der Hand: Alice hat einen orangefarbenen Ball, Bob hat ein lila Geschenk und Claire hat ein blaues Geschenk.
Im Verlauf der Veranstaltung tauschen Paare Geschenke aus. Zuerst tauschen Claire und Bob ihre Geschenke aus. Dann tauschen Claire und Alice ihre Geschenke aus. Schließlich tauschen Bob und Alice ihre Geschenke aus. Am Ende der Veranstaltung hat Alice die
Optionen:
(A) orangefarbene Kugel
(B) lila vorhanden
(C) blau vorhanden",(C)
"Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jeder einen Ball: Alice hat einen rosa Ball, Bob hat einen braunen Ball und Claire hat einen orangefarbenen Ball.
Im Verlauf des Spiels tauschen Spielerpaare Bälle. Zuerst tauschen Claire und Alice die Bälle. Dann tauschen Alice und Bob die Bälle. Schließlich tauschen Bob und Claire die Bälle. Am Ende des Spiels hat Alice das
Optionen:
(A) rosa Kugel
(B) braune Kugel
(C) orangefarbene Kugel",(B)
"Alice, Bob und Claire sind Tänzer bei einem Square Dance. Zu Beginn eines Liedes haben sie jeweils einen Partner: Alice tanzt mit Lola, Bob tanzt mit Patrick und Claire tanzt mit Melissa.
Während des Liedes tauschen die Tänzer oft ihre Partner. Zuerst wechseln Alice und Claire den Partner. Dann wechseln Bob und Claire den Partner. Schließlich wechseln Claire und Alice den Partner. Am Ende des Tanzes tanzt Bob mit
Optionen:
(A) Lola
(B) Patrick
(C) Melissa",(A)
"Alice, Bob und Claire veranstalten einen Geschenkaustausch mit weißen Elefanten. Zu Beginn der Veranstaltung hält jeder ein Geschenk in einer anderen Farbe in der Hand: Alice hat ein blaues Geschenk, Bob hat ein rotes Geschenk und Claire hat ein grünes Geschenk.
Im Verlauf der Veranstaltung tauschen Paare Geschenke aus. Zuerst tauschen Alice und Bob ihre Geschenke aus. Dann tauschen Claire und Bob ihre Geschenke aus. Schließlich tauschen Alice und Claire ihre Geschenke aus. Am Ende der Veranstaltung hat Claire das
Optionen:
(A) blau vorhanden
(B) rot vorhanden
(C) grün vorhanden",(B)
"Alice, Bob und Claire spielen in einem Fußballspiel im selben Team. Zu Beginn des Spiels wird ihnen jeweils eine Position zugewiesen: Alice spielt die Außenverteidigerin, Bob spielt den Torwart und Claire spielt den rechten Flügelspieler.
Im Verlauf des Spiels tauschen Spielerpaare gelegentlich ihre Positionen. Zuerst tauschen Claire und Bob ihre Positionen. Dann tauschen Alice und Claire ihre Positionen. Schließlich tauschen Alice und Bob ihre Positionen. Am Ende des Spiels spielt Claire
Optionen:
(A) Außenverteidiger
(B) Torwart
(C) Rechtsaußen",(A)
"Alice, Bob und Claire spielen in einem Fußballspiel im selben Team. Zu Beginn des Spiels wird ihnen jeweils eine Position zugewiesen: Alice spielt Cheerleaderin, Bob spielt Bankspielerin und Claire spielt Linksaußen.
Im Verlauf des Spiels tauschen Spielerpaare gelegentlich ihre Positionen. Zuerst tauschen Claire und Bob ihre Positionen. Dann tauschen Claire und Alice ihre Positionen. Schließlich tauschen Claire und Bob ihre Positionen. Am Ende des Spiels spielt Claire
Optionen:
(Ein Cheerleader
(B) Bankwärmer
(C) linker Flügelspieler",(C)
"Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jeder einen Ball: Alice hat einen gelben Ball, Bob hat einen grünen Ball und Claire hat einen blauen Ball.
Im Verlauf des Spiels tauschen Spielerpaare Bälle. Zuerst tauschen Alice und Bob die Bälle. Dann tauschen Alice und Claire die Bälle. Schließlich tauschen Claire und Bob die Bälle. Am Ende des Spiels hat Bob das
Optionen:
(A) gelber Ball
(B) grüner Ball
(C) blaue Kugel",(B)
"Alice, Bob und Claire sind Freunde und begeisterte Leser, die gelegentlich Bücher tauschen. Zu Beginn des Semesters kaufen sie jeweils ein neues Buch: Alice bekommt Catch-22, Bob bekommt Moby Dick und Claire bekommt The Great Gatsby.
Im Laufe des Semesters beginnen sie mit dem Handel mit den neuen Büchern. Zuerst tauschen Claire und Bob Bücher. Dann tauschen Claire und Alice Bücher. Schließlich tauschen Bob und Claire Bücher. Am Ende des Semesters hat Claire
Optionen:
(A) Catch-22
(B) Moby Dick
(C) Der große Gatsby",(C)
"Alice, Bob und Claire veranstalten einen Geschenkaustausch mit weißen Elefanten. Zu Beginn der Veranstaltung hält jeder ein Geschenk in einer anderen Farbe in der Hand: Alice hat einen schwarzen Ball, Bob hat ein lila Geschenk und Claire hat ein blaues Geschenk.
Im Verlauf der Veranstaltung tauschen Paare Geschenke aus. Zuerst tauschen Claire und Alice ihre Geschenke aus. Dann tauschen Bob und Claire ihre Geschenke aus. Schließlich tauschen Alice und Bob ihre Geschenke aus. Am Ende der Veranstaltung hat Claire das
Optionen:
(A) schwarzer Ball
(B) lila vorhanden
(C) blau vorhanden",(B)
"Alice, Bob und Claire veranstalten einen Geschenkaustausch mit weißen Elefanten. Zu Beginn der Veranstaltung hält jeder ein Geschenk in einer anderen Farbe in der Hand: Alice hat ein weißes Geschenk, Bob hat ein blaues Geschenk und Claire hat einen rosa Ball.
Im Verlauf der Veranstaltung tauschen Paare Geschenke aus. Zuerst tauschen Alice und Claire ihre Geschenke aus. Dann tauschen Claire und Bob ihre Geschenke aus. Schließlich tauschen Bob und Alice ihre Geschenke aus. Am Ende der Veranstaltung hat Bob die
Optionen:
(A) weiß vorhanden
(B) blau vorhanden
(C) rosa Kugel",(C)
"Alice, Bob und Claire sind Freunde und begeisterte Leser, die gelegentlich Bücher tauschen. Zu Beginn des Semesters kaufen sie jeweils ein neues Buch: Alice bekommt Frankenstein, Bob bekommt die Odyssee und Claire bekommt den großen Gatsby.
Im Laufe des Semesters beginnen sie mit dem Handel mit den neuen Büchern. Zuerst tauschen Alice und Claire Bücher. Dann tauschen Alice und Bob Bücher. Schließlich tauschen Alice und Claire Bücher. Am Ende des Semesters hat Claire
Optionen:
(A) Frankenstein
(B) Die Odyssee
(C) Der große Gatsby",(B)
"Alice, Bob und Claire spielen in einem Fußballspiel im selben Team. Zu Beginn des Spiels wird ihnen jeweils eine Position zugewiesen: Alice spielt die linke Mittelfeldspielerin, Bob spielt die rechte Mittelfeldspielerin und Claire spielt die Torwartin.
Im Verlauf des Spiels tauschen Spielerpaare gelegentlich ihre Positionen. Zuerst tauschen Bob und Alice ihre Positionen. Dann tauschen Alice und Claire ihre Positionen. Schließlich tauschen Bob und Alice ihre Positionen. Am Ende des Spiels spielt Claire
Optionen:
(A) linker Mittelfeldspieler
(B) rechter Mittelfeldspieler
(C) Torwart",(B)
"Alice, Bob und Claire veranstalten einen Geschenkaustausch mit weißen Elefanten. Zu Beginn der Veranstaltung hält jeder ein Geschenk in einer anderen Farbe in der Hand: Alice hat einen rosa Ball, Bob hat einen schwarzen Ball und Claire hat ein lila Geschenk.
Im Verlauf der Veranstaltung tauschen Paare Geschenke aus. Zuerst tauschen Bob und Claire ihre Geschenke aus. Dann tauschen Alice und Claire ihre Geschenke aus. Schließlich tauschen Claire und Bob ihre Geschenke aus. Am Ende der Veranstaltung hat Claire das
Optionen:
(A) rosa Kugel
(B) schwarze Kugel
(C) lila vorhanden",(C)
"Alice, Bob und Claire sind Freunde und begeisterte Leser, die gelegentlich Bücher tauschen. Zu Beginn des Semesters kaufen sie jeweils ein neues Buch: Alice bekommt „Die Gefährten“, Bob bekommt Frankenstein und Claire bekommt „Der große Gatsby“.
Im Laufe des Semesters beginnen sie mit dem Handel mit den neuen Büchern. Zuerst tauschen Alice und Claire Bücher. Dann tauschen Alice und Bob Bücher. Schließlich tauschen Claire und Bob Bücher. Am Ende des Semesters hat Alice
Optionen:
(A) Die Gefährten des Rings
(B) Frankenstein
(C) Der große Gatsby",(B)
