Eingang,Ziel
"Frage: Ka lügt. Christie sagt, Ka sage die Wahrheit. Jerry sagt, Christie lüge. Crista sagt, Jerry lüge. Yoland sagt, dass Crista die Wahrheit sagt. Sagt Yoland die Wahrheit?",No
"Frage: Ka lügt. Andree sagt, Ka sage die Wahrheit. Audrie sagt, Andree lüge. Antwan sagt, dass Audrie die Wahrheit sagt. Millie sagt, dass Antwan die Wahrheit sagt. Sagt Millie die Wahrheit?",Ja
"Frage: Shalonda sagt die Wahrheit. Alexis sagt, dass Shalonda die Wahrheit sagt. Christie sagt, dass Alexis lügt. Inga sagt, Christie sage die Wahrheit. Crista sagt, Inga sage die Wahrheit. Sagt Crista die Wahrheit?",No
"Frage: Fidel lügt. Sal sagt, Fidel sage die Wahrheit. Osvaldo sagt, Sal lüge. Alexis sagt, Osvaldo lüge. Millie sagt, dass Alexis die Wahrheit sagt. Sagt Millie die Wahrheit?",No
"Frage: Raymond sagt die Wahrheit. Sal sagt, Raymond lüge. Alexis sagt, Sal lüge. Helene sagt, dass Alexis lügt. Elanor sagt, Helene lüge. Sagt Elanor die Wahrheit?",Ja
"Frage: Ryan sagt die Wahrheit. Sal sagt, dass Ryan die Wahrheit sagt. Leda sagt, dass Sal die Wahrheit sagt. Rashida sagt, Leda sage die Wahrheit. Alejandro sagt, dass Rashida die Wahrheit sagt. Sagt Alejandro die Wahrheit?",Ja
"Frage: Sima lügt. Millie sagt, dass Sima die Wahrheit sagt. Jerry sagt, dass Millie die Wahrheit sagt. Vina sagt, dass Jerry lügt. Maybelle sagt, Vina sage die Wahrheit. Sagt Maybelle die Wahrheit?",Ja
"Frage: Phoebe sagt die Wahrheit. Christie sagt, dass Phoebe die Wahrheit sagt. Fletcher sagt, Christie sage die Wahrheit. Amberly sagt, Fletcher lüge. Raymond sagt, dass Amberly die Wahrheit sagt. Sagt Raymond die Wahrheit?",No
"Frage: Delfina sagt die Wahrheit. Fletcher sagt, Delfina lüge. Amberly sagt, Fletcher lüge. Audrie sagt, dass Amberly die Wahrheit sagt. Lorine sagt, dass Audrie die Wahrheit sagt. Sagt Lorine die Wahrheit?",Ja
"Frage: Amberly sagt die Wahrheit. Jamey sagt, dass Amberly die Wahrheit sagt. Shalonda sagt, dass Jamey lügt. Antwan sagt, dass Shalonda die Wahrheit sagt. Alejandro sagt, Antwan lüge. Sagt Alejandro die Wahrheit?",Ja
"Frage: Leda sagt die Wahrheit. Alexis sagt, Leda lüge. Sal sagt, dass Alexis lügt. Phoebe sagt, dass Sal die Wahrheit sagt. Gwenn sagt, dass Phoebe die Wahrheit sagt. Sagt Gwenn die Wahrheit?",Ja
"Frage: Fletcher lügt. Phoebe sagt, Fletcher sage die Wahrheit. Vina sagt, dass Phoebe die Wahrheit sagt. Andree sagt, Vina sage die Wahrheit. Willian sagt, Andree sage die Wahrheit. Sagt Willian die Wahrheit?",No
"Frage: Ryan lügt. Kristian sagt, Ryan lüge. Teressa sagt, Kristian sage die Wahrheit. Amberly sagt, dass Teressa die Wahrheit sagt. Jamey sagt, dass Amberly die Wahrheit sagt. Sagt Jamey die Wahrheit?",Ja
"Frage: Shalonda lügt. Jaymie sagt, dass Shalonda die Wahrheit sagt. Raymond sagt, dass Jaymie lügt. Audrie sagt, Raymond lüge. Sherrie sagt, Audrie lüge. Sagt Sherrie die Wahrheit?",Ja
"Frage: Kandi sagt die Wahrheit. Michaela sagt, Kandi lüge. Vernell sagt, Michaela lüge. Antwan sagt, dass Vernell die Wahrheit sagt. Sal sagt, Antwan lüge. Sagt Sal die Wahrheit?",No
"Frage: Audrie lügt. Sherrie sagt, Audrie lüge. Willian sagt, dass Sherrie die Wahrheit sagt. Conception sagt, dass Willian die Wahrheit sagt. Gwenn sagt, Conception lüge. Sagt Gwenn die Wahrheit?",No
"Frage: Delfina sagt die Wahrheit. Willian sagt, Delfina sage die Wahrheit. Crista sagt, dass Willian lügt. Shalonda sagt, dass Crista lügt. Shenna sagt, dass Shalonda die Wahrheit sagt. Sagt Shenna die Wahrheit?",Ja
"Frage: Jerry lügt. Helene sagt, Jerry lüge. Alexis sagt, Helene sage die Wahrheit. Sherrie sagt, dass Alexis die Wahrheit sagt. Michael sagt, dass Sherrie die Wahrheit sagt. Sagt Michael die Wahrheit?",Ja
"Frage: Fidel sagt die Wahrheit. Tamika sagt, Fidel lüge. Shenna sagt, Tamika lüge. Audrie sagt, Shenna lüge. Jim sagt, dass Audrie die Wahrheit sagt. Sagt Jim die Wahrheit?",No
"Frage: Andree sagt die Wahrheit. Audrie sagt, Andree sage die Wahrheit. Jerry sagt, Audrie lüge. Helene sagt, Jerry lüge. Bernita sagt, Helene sage die Wahrheit. Sagt Bernita die Wahrheit?",Ja
"Frage: Fidel lügt. Fletcher sagt, Fidel sage die Wahrheit. Yoland sagt, Fletcher lüge. Raymond sagt, Yoland lüge. Leda sagt, Raymond lüge. Sagt Leda die Wahrheit?",Ja
"Frage: Tamika sagt die Wahrheit. Ka sagt, dass Tamika die Wahrheit sagt. Fidel sagt, Ka sage die Wahrheit. Elanor sagt, Fidel sage die Wahrheit. Amberly sagt, Elanor sage die Wahrheit. Sagt Amberly die Wahrheit?",Ja
"Frage: Maybelle lügt. Jamey sagt, Maybelle sagt die Wahrheit. Phoebe sagt, dass Jamey lügt. Willian sagt, dass Phoebe lügt. Shalonda sagt, dass Willian lügt. Sagt Shalonda die Wahrheit?",Ja
"Frage: Jamey lügt. Vernell sagt, dass Jamey die Wahrheit sagt. Millicent sagt, dass Vernell lügt. Rashida sagt, dass Millicent die Wahrheit sagt. Vina sagt, dass Rashida die Wahrheit sagt. Sagt Vina die Wahrheit?",Ja
"Frage: Alejandro lügt. Amberly sagt, Alejandro sage die Wahrheit. Osvaldo sagt, dass Amberly lügt. Vernell sagt, Osvaldo lüge. Shenna sagt, dass Vernell lügt. Sagt Shenna die Wahrheit?",Ja
"Frage: Fidel sagt die Wahrheit. Kandi sagt, Fidel lüge. Christie sagt, Kandi sage die Wahrheit. Leda sagt, Christie lüge. Sima sagt, Leda lüge. Sagt Sima die Wahrheit?",No
"Frage: Jaymie sagt die Wahrheit. Millicent sagt, dass Jaymie lügt. Millie sagt, dass Millicent die Wahrheit sagt. Vina sagt, Millie lüge. Leda sagt, Vina sage die Wahrheit. Sagt Leda die Wahrheit?",Ja
"Frage: Fletcher sagt die Wahrheit. Helene sagt, Fletcher lüge. Elanor sagt, Helene sage die Wahrheit. Yoland sagt, Elanor sage die Wahrheit. Audrie sagt, Yoland lüge. Sagt Audrie die Wahrheit?",Ja
"Frage: Millicent lügt. Alexis sagt, dass Millicent lügt. Inga sagt, dass Alexis die Wahrheit sagt. Christie sagt, dass Inga lügt. Gwenn sagt, Christie lüge. Sagt Gwenn die Wahrheit?",Ja
"Frage: Sima sagt die Wahrheit. Yoland sagt, dass Sima lügt. Amberly sagt, Yoland sage die Wahrheit. Inga sagt, dass Amberly lügt. Alexis sagt, dass Inga die Wahrheit sagt. Sagt Alexis die Wahrheit?",Ja
"Frage: Millie sagt die Wahrheit. Millicent sagt, dass Millie die Wahrheit sagt. Raymond sagt, dass Millicent die Wahrheit sagt. Crista sagt, Raymond lüge. Ka sagt, dass Crista die Wahrheit sagt. Sagt Ka die Wahrheit?",No
"Frage: Michaela lügt. Millicent sagt, Michaela lüge. Delbert sagt, Millicent lüge. Bernita sagt, Delbert lüge. Teressa sagt, Bernita sage die Wahrheit. Sagt Teressa die Wahrheit?",Ja
"Frage: Audrie sagt die Wahrheit. Yoland sagt, Audrie lüge. Shaunda sagt, Yoland sage die Wahrheit. Raymond sagt, dass Shaunda lügt. Maybelle sagt, Raymond lüge. Sagt Maybelle die Wahrheit?",No
"Frage: Fletcher lügt. Teressa sagt, Fletcher lüge. Vernell sagt, Teressa lüge. Dallas sagt, dass Vernell lügt. Millicent sagt, Dallas sage die Wahrheit. Sagt Millicent die Wahrheit?",Ja
"Frage: Rashida sagt die Wahrheit. Willian sagt, dass Rashida lügt. Christie sagt, dass Willian lügt. Ryan sagt, Christie lüge. Shaunda sagt, Ryan lüge. Sagt Shaunda die Wahrheit?",Ja
"Frage: Elanor sagt die Wahrheit. Ka sagt, Elanor lüge. Delbert sagt, Ka sage die Wahrheit. Michaela sagt, Delbert lüge. Sherrie sagt, Michaela lüge. Sagt Sherrie die Wahrheit?",No
"Frage: Andree lügt. Amberly sagt, Andree sage die Wahrheit. Gwenn sagt, dass Amberly die Wahrheit sagt. Willian sagt, dass Gwenn lügt. Alexis sagt, dass Willian die Wahrheit sagt. Sagt Alexis die Wahrheit?",Ja
"Frage: Bernita sagt die Wahrheit. Michael sagt, Bernita sage die Wahrheit. Fidel sagt, Michael lüge. Dallas sagt, Fidel sage die Wahrheit. Millicent sagt, Dallas lüge. Sagt Millicent die Wahrheit?",Ja
"Frage: Fletcher sagt die Wahrheit. Ka sagt, Fletcher sage die Wahrheit. Elanor sagt, dass Ka lügt. Vernell sagt, Elanor lüge. Delfina sagt, Vernell sage die Wahrheit. Sagt Delfina die Wahrheit?",Ja
"Frage: Kandi sagt die Wahrheit. Alejandro sagt, Kandi sage die Wahrheit. Millicent sagt, Alejandro lüge. Shalonda sagt, dass Millicent lügt. Conception sagt, Shalonda lüge. Sagt Conception die Wahrheit?",No
"Frage: Millicent sagt die Wahrheit. Millie sagt, dass Millicent die Wahrheit sagt. Michael sagt, dass Millie die Wahrheit sagt. Antwan sagt, Michael lüge. Alexis sagt, dass Antwan die Wahrheit sagt. Sagt Alexis die Wahrheit?",No
"Frage: Jerry lügt. Helene sagt, Jerry lüge. Kandi sagt, Helene sage die Wahrheit. Jaymie sagt, Kandi lüge. Shalonda sagt, dass Jaymie lügt. Sagt Shalonda die Wahrheit?",Ja
"Frage: Tamika sagt die Wahrheit. Sima sagt, Tamika sage die Wahrheit. Rashida sagt, Sima lüge. Delfina sagt, dass Rashida lügt. Jerry sagt, Delfina lüge. Sagt Jerry die Wahrheit?",No
"Frage: Ka sagt die Wahrheit. Fletcher sagt, Ka sage die Wahrheit. Maybelle sagt, Fletcher lüge. Lorine sagt, Maybelle lüge. Crista sagt, Lorine sage die Wahrheit. Sagt Crista die Wahrheit?",Ja
"Frage: Delbert sagt die Wahrheit. Delfina sagt, Delbert lüge. Antwan sagt, Delfina sage die Wahrheit. Helene sagt, Antwan lüge. Sima sagt, Helene lüge. Sagt Sima die Wahrheit?",No
"Frage: Maybelle sagt die Wahrheit. Bernita sagt, Maybelle sagt die Wahrheit. Inga sagt, Bernita sage die Wahrheit. Tamika sagt, dass Inga lügt. Helene sagt, Tamika sage die Wahrheit. Sagt Helene die Wahrheit?",No
"Frage: Delfina lügt. Leda sagt, Delfina lüge. Fidel sagt, Leda lüge. Sal sagt, Fidel sage die Wahrheit. Andree sagt, Sal lüge. Sagt Andree die Wahrheit?",Ja
"Frage: Jerry sagt die Wahrheit. Elanor sagt, dass Jerry die Wahrheit sagt. Gwenn sagt, Elanor sage die Wahrheit. Kandi sagt, dass Gwenn die Wahrheit sagt. Dallas sagt, Kandi sage die Wahrheit. Sagt Dallas die Wahrheit?",Ja
"Frage: Crista lügt. Michael sagt, dass Crista die Wahrheit sagt. Audrie sagt, Michael lüge. Sherrie sagt, Audrie lüge. Michaela sagt, dass Sherrie die Wahrheit sagt. Sagt Michaela die Wahrheit?",No
"Frage: Jim lügt. Ka sagt, dass Jim lügt. Jerry sagt, dass Ka die Wahrheit sagt. Fletcher sagt, Jerry sage die Wahrheit. Kandi sagt, Fletcher lüge. Sagt Kandi die Wahrheit?",No
"Frage: Sima sagt die Wahrheit. Michaela sagt, dass Sima lügt. Leda sagt, Michaela sage die Wahrheit. Fletcher sagt, Leda lüge. Vina sagt, Fletcher sage die Wahrheit. Sagt Vina die Wahrheit?",Ja
"Frage: Vernell lügt. Gwenn sagt, dass Vernell lügt. Teressa sagt, dass Gwenn lügt. Bernita sagt, dass Teressa die Wahrheit sagt. Christie sagt, Bernita lüge. Sagt Christie die Wahrheit?",Ja
"Frage: Fidel lügt. Michael sagt, Fidel lüge. Fletcher sagt, Michael lüge. Inga sagt, Fletcher sage die Wahrheit. Andree sagt, dass Inga lügt. Sagt Andree die Wahrheit?",Ja
"Frage: Phoebe sagt die Wahrheit. Jamey sagt, dass Phoebe lügt. Audrie sagt, dass Jamey die Wahrheit sagt. Michaela sagt, Audrie lüge. Vina sagt, Michaela lüge. Sagt Vina die Wahrheit?",No
"Frage: Kandi lügt. Phoebe sagt, Kandi sage die Wahrheit. Yoland sagt, dass Phoebe die Wahrheit sagt. Fletcher sagt, Yoland lüge. Lorine sagt, Fletcher sage die Wahrheit. Sagt Lorine die Wahrheit?",Ja
"Frage: Kandi sagt die Wahrheit. Crista sagt, Kandi lüge. Ryan sagt, dass Crista die Wahrheit sagt. Gwenn sagt, dass Ryan die Wahrheit sagt. Delfina sagt, dass Gwenn die Wahrheit sagt. Sagt Delfina die Wahrheit?",No
"Frage: Millicent lügt. Shenna sagt, dass Millicent lügt. Willian sagt, dass Shenna die Wahrheit sagt. Kandi sagt, Willian lüge. Vernell sagt, Kandi lüge. Sagt Vernell die Wahrheit?",Ja
"Frage: Jamey sagt die Wahrheit. Raymond sagt, dass Jamey lügt. Audrie sagt, Raymond lüge. Michaela sagt, Audrie lüge. Rashida sagt, Michaela lüge. Sagt Rashida die Wahrheit?",Ja
"Frage: Osvaldo sagt die Wahrheit. Andree sagt, Osvaldo sage die Wahrheit. Willian sagt, dass Andree lügt. Vina sagt, dass Willian die Wahrheit sagt. Jaymie sagt, dass Vina die Wahrheit sagt. Sagt Jaymie die Wahrheit?",No
"Frage: Leda sagt die Wahrheit. Shalonda sagt, Leda lüge. Shenna sagt, dass Shalonda die Wahrheit sagt. Christie sagt, Shenna lüge. Crista sagt, Christie sage die Wahrheit. Sagt Crista die Wahrheit?",Ja
"Frage: Die Empfängnis sagt die Wahrheit. Teressa sagt, Conception lüge. Sal sagt, dass Teressa die Wahrheit sagt. Fidel sagt, Sal sage die Wahrheit. Shenna sagt, Fidel lüge. Sagt Shenna die Wahrheit?",Ja
"Frage: Ryan sagt die Wahrheit. Helene sagt, dass Ryan die Wahrheit sagt. Kandi sagt, Helene sage die Wahrheit. Inga sagt, Kandi sage die Wahrheit. Delbert sagt, dass Inga lügt. Sagt Delbert die Wahrheit?",No
"Frage: Ryan lügt. Christie sagt, Ryan lüge. Amberly sagt, Christie sage die Wahrheit. Shenna sagt, dass Amberly die Wahrheit sagt. Jamey sagt, dass Shenna lügt. Sagt Jamey die Wahrheit?",No
"Frage: Kristian sagt die Wahrheit. Dallas sagt, Kristian sage die Wahrheit. Osvaldo sagt, Dallas lüge. Millie sagt, Osvaldo sage die Wahrheit. Vina sagt, dass Millie die Wahrheit sagt. Sagt Vina die Wahrheit?",No
"Frage: Christie sagt die Wahrheit. Jamey sagt, Christie sage die Wahrheit. Michael sagt, dass Jamey lügt. Rashida sagt, Michael sage die Wahrheit. Teressa sagt, dass Rashida die Wahrheit sagt. Sagt Teressa die Wahrheit?",No
"Frage: Rashida lügt. Ryan sagt, dass Rashida die Wahrheit sagt. Vernell sagt, dass Ryan die Wahrheit sagt. Shaunda sagt, dass Vernell lügt. Amberly sagt, dass Shaunda lügt. Sagt Amberly die Wahrheit?",No
"Frage: Elanor lügt. Tamika sagt, Elanor lüge. Ka sagt, dass Tamika die Wahrheit sagt. Shaunda sagt, Ka lüge. Conception sagt, dass Shaunda lügt. Sagt Conception die Wahrheit?",Ja
"Frage: Teressa lügt. Willian sagt, dass Teressa lügt. Jamey sagt, dass Willian lügt. Ryan sagt, dass Jamey lügt. Kandi sagt, Ryan lüge. Sagt Kandi die Wahrheit?",No
"Frage: Audrie lügt. Jaymie sagt, dass Audrie die Wahrheit sagt. Phoebe sagt, dass Jaymie lügt. Conception sagt, dass Phoebe die Wahrheit sagt. Michael sagt, Conception lüge. Sagt Michael die Wahrheit?",No
"Frage: Bernita sagt die Wahrheit. Audrie sagt, Bernita lüge. Delfina sagt, dass Audrie die Wahrheit sagt. Vina sagt, Delfina lüge. Sal sagt, dass Vina die Wahrheit sagt. Sagt Sal die Wahrheit?",Ja
"Frage: Jamey lügt. Raymond sagt, dass Jamey lügt. Ka sagt, Raymond lüge. Bernita sagt, Ka sage die Wahrheit. Teressa sagt, Bernita lüge. Sagt Teressa die Wahrheit?",Ja
"Frage: Teressa lügt. Kristian sagt, Teressa lüge. Sal sagt, dass Kristian die Wahrheit sagt. Audrie sagt, Sal lüge. Leda sagt, Audrie lüge. Sagt Leda die Wahrheit?",Ja
"Frage: Helene sagt die Wahrheit. Lorine sagt, Helene lüge. Raymond sagt, Lorine sage die Wahrheit. Ka sagt, Raymond habe die Wahrheit gesagt. Christie sagt, Ka sage die Wahrheit. Sagt Christie die Wahrheit?",No
"Frage: Ryan lügt. Kandi sagt, Ryan lüge. Lorine sagt, Kandi lüge. Christie sagt, Lorine sage die Wahrheit. Fletcher sagt, Christie lüge. Sagt Fletcher die Wahrheit?",Ja
"Frage: Jamey lügt. Gwenn sagt, dass Jamey die Wahrheit sagt. Yoland sagt, Gwenn sagt die Wahrheit. Kandi sagt, Yoland sage die Wahrheit. Osvaldo sagt, Kandi sage die Wahrheit. Sagt Osvaldo die Wahrheit?",No
"Frage: Antwan sagt die Wahrheit. Helene sagt, Antwan sage die Wahrheit. Gwenn sagt, Helene sage die Wahrheit. Sal sagt, dass Gwenn die Wahrheit sagt. Shaunda sagt, Sal lüge. Sagt Shaunda die Wahrheit?",No
"Frage: Jim sagt die Wahrheit. Tamika sagt, dass Jim die Wahrheit sagt. Helene sagt, Tamika sage die Wahrheit. Jaymie sagt, Helene sage die Wahrheit. Conception sagt, dass Jaymie die Wahrheit sagt. Sagt Conception die Wahrheit?",Ja
"Frage: Sima sagt die Wahrheit. Jim sagt, dass Sima lügt. Gwenn sagt, dass Jim die Wahrheit sagt. Phoebe sagt, dass Gwenn die Wahrheit sagt. Rashida sagt, dass Phoebe lügt. Sagt Rashida die Wahrheit?",Ja
"Frage: Jamey sagt die Wahrheit. Delfina sagt, dass Jamey lügt. Vina sagt, Delfina sage die Wahrheit. Teressa sagt, Vina sage die Wahrheit. Conception sagt, Teressa lüge. Sagt Conception die Wahrheit?",Ja
"Frage: Phoebe sagt die Wahrheit. Helene sagt, dass Phoebe lügt. Sima sagt, Helene lüge. Alejandro sagt, dass Sima die Wahrheit sagt. Michaela sagt, Alejandro lüge. Sagt Michaela die Wahrheit?",No
"Frage: Sima sagt die Wahrheit. Teressa sagt, dass Sima die Wahrheit sagt. Vina sagt, dass Teressa lügt. Crista sagt, Vina lüge. Phoebe sagt, dass Crista die Wahrheit sagt. Sagt Phoebe die Wahrheit?",Ja
"Frage: Jamey lügt. Michaela sagt, dass Jamey die Wahrheit sagt. Millicent sagt, Michaela lüge. Elanor sagt, dass Millicent die Wahrheit sagt. Rashida sagt, Elanor lüge. Sagt Rashida die Wahrheit?",No
"Frage: Millicent sagt die Wahrheit. Alexis sagt, dass Millicent lügt. Jaymie sagt, dass Alexis lügt. Willian sagt, dass Jaymie die Wahrheit sagt. Leda sagt, dass Willian lügt. Sagt Leda die Wahrheit?",No
"Frage: Jaymie lügt. Christie sagt, dass Jaymie die Wahrheit sagt. Alejandro sagt, Christie lüge. Gwenn sagt, dass Alejandro die Wahrheit sagt. Sal sagt, dass Gwenn lügt. Sagt Sal die Wahrheit?",No
"Frage: Michael lügt. Leda sagt, Michael lüge. Delbert sagt, Leda sage die Wahrheit. Tamika sagt, Delbert sage die Wahrheit. Fidel sagt, Tamika lüge. Sagt Fidel die Wahrheit?",No
"Frage: Leda sagt die Wahrheit. Vina sagt, Leda lüge. Delfina sagt, Vina sage die Wahrheit. Alejandro sagt, Delfina lüge. Shaunda sagt, Alejandro sage die Wahrheit. Sagt Shaunda die Wahrheit?",Ja
"Frage: Andree lügt. Delfina sagt, Andree lüge. Jim sagt, Delfina sage die Wahrheit. Gwenn sagt, dass Jim lügt. Delbert sagt, dass Gwenn lügt. Sagt Delbert die Wahrheit?",Ja
"Frage: Andree lügt. Jamey sagt, Andree lüge. Shaunda sagt, dass Jamey lügt. Delfina sagt, dass Shaunda lügt. Christie sagt, Delfina lüge. Sagt Christie die Wahrheit?",No
"Frage: Crista sagt die Wahrheit. Shalonda sagt, dass Crista lügt. Millicent sagt, dass Shalonda lügt. Vernell sagt, Millicent lüge. Inga sagt, dass Vernell die Wahrheit sagt. Sagt Inga die Wahrheit?",No
"Frage: Die Empfängnis sagt die Wahrheit. Elanor sagt, dass Conception die Wahrheit sagt. Alexis sagt, Elanor sage die Wahrheit. Fidel sagt, dass Alexis die Wahrheit sagt. Delbert sagt, Fidel lüge. Sagt Delbert die Wahrheit?",No
"Frage: Elanor sagt die Wahrheit. Leda sagt, Elanor lüge. Osvaldo sagt, Leda sage die Wahrheit. Jim sagt, Osvaldo lüge. Gwenn sagt, dass Jim lügt. Sagt Gwenn die Wahrheit?",No
"Frage: Ryan sagt die Wahrheit. Shaunda sagt, dass Ryan die Wahrheit sagt. Leda sagt, dass Shaunda lügt. Teressa sagt, Leda lüge. Christie sagt, dass Teressa die Wahrheit sagt. Sagt Christie die Wahrheit?",Ja
"Frage: Shaunda lügt. Ryan sagt, dass Shaunda die Wahrheit sagt. Shalonda sagt, dass Ryan lügt. Bernita sagt, dass Shalonda lügt. Michaela sagt, Bernita sage die Wahrheit. Sagt Michaela die Wahrheit?",No
"Frage: Alexis sagt die Wahrheit. Shenna sagt, dass Alexis die Wahrheit sagt. Yoland sagt, dass Shenna die Wahrheit sagt. Ka sagt, dass Yoland die Wahrheit sagt. Inga sagt, Ka sage die Wahrheit. Sagt Inga die Wahrheit?",Ja
"Frage: Delfina lügt. Jerry sagt, Delfina sage die Wahrheit. Maybelle sagt, Jerry sage die Wahrheit. Dallas sagt, Maybelle lüge. Kristian sagt, Dallas sage die Wahrheit. Sagt Kristian die Wahrheit?",Ja
"Frage: Gwenn sagt die Wahrheit. Andree sagt, Gwenn sagt die Wahrheit. Yoland sagt, Andree lüge. Sal sagt, Yoland lüge. Crista sagt, Sal lüge. Sagt Crista die Wahrheit?",No
"Frage: Crista sagt die Wahrheit. Jim sagt, dass Crista lügt. Delfina sagt, dass Jim lügt. Phoebe sagt, Delfina lüge. Bernita sagt, dass Phoebe die Wahrheit sagt. Sagt Bernita die Wahrheit?",No
"Frage: Jim sagt die Wahrheit. Alejandro sagt, dass Jim lügt. Phoebe sagt, Alejandro lüge. Shaunda sagt, dass Phoebe die Wahrheit sagt. Kandi sagt, dass Shaunda lügt. Sagt Kandi die Wahrheit?",No
"Frage: Osvaldo lügt. Ryan sagt, Osvaldo lüge. Andree sagt, dass Ryan die Wahrheit sagt. Rashida sagt, Andree sage die Wahrheit. Millie sagt, dass Rashida die Wahrheit sagt. Sagt Millie die Wahrheit?",Ja
"Frage: Yoland sagt die Wahrheit. Michaela sagt, Yoland sage die Wahrheit. Sima sagt, Michaela sage die Wahrheit. Shaunda sagt, dass Sima die Wahrheit sagt. Osvaldo sagt, dass Shaunda lügt. Sagt Osvaldo die Wahrheit?",No
"Frage: Empfängnislügen. Rashida sagt, Conception sage die Wahrheit. Alejandro sagt, dass Rashida die Wahrheit sagt. Sherrie sagt, Alejandro lüge. Amberly sagt, dass Sherrie die Wahrheit sagt. Sagt Amberly die Wahrheit?",Ja
"Frage: Teressa sagt die Wahrheit. Vernell sagt, Teressa lüge. Sherrie sagt, dass Vernell die Wahrheit sagt. Tamika sagt, Sherrie lüge. Millicent sagt, Tamika sage die Wahrheit. Sagt Millicent die Wahrheit?",Ja
"Frage: Vernell lügt. Michael sagt, dass Vernell lügt. Dallas sagt, Michael lüge. Shalonda sagt, Dallas sage die Wahrheit. Jamey sagt, dass Shalonda lügt. Sagt Jamey die Wahrheit?",Ja
