Eingang,Ziel
"Ich habe drei Orangen, ein Schwein, einen Frosch, eine Kuh, drei Bananen, eine Nektarine und eine Schnecke. Wie viele Tiere habe ich?",4
"Ich habe eine Banane, vier Erdbeeren, einen Apfel, zwei Pfirsiche, eine Pflaume, eine Brombeere und zwei Himbeeren. Wie viele Früchte habe ich?",12
Ich habe ein Klavier und eine Posaune. Wie viele Musikinstrumente habe ich?,2
"Ich habe eine Posaune, eine Geige, eine Klarinette, ein Akkordeon, vier Flöten, eine Trompete, zwei Trommeln und ein Klavier. Wie viele Musikinstrumente habe ich?",12
"Ich habe einen Bären, einen Hund, eine Kuh, eine Katze, zwei Schweine, einen Esel, einen Fisch, einen Frosch und zwei Ziegen. Wie viele Tiere habe ich?",11
"Ich habe einen Kühlschrank, einen Ofen, ein Auto, einen Toaster, eine Mikrowelle, einen Tisch und ein Bett. Wie viele Objekte habe ich?",7
"Ich habe einen Esel, ein Huhn, ein Schwein und eine Schnecke. Wie viele Tiere habe ich?",4
"Ich habe eine Trompete, vier Posaunen, ein Akkordeon, eine Klarinette, eine Geige und eine Trommel. Wie viele Musikinstrumente habe ich?",9
"Ich habe eine Karotte, eine Zwiebel, eine Stange Sellerie, drei Yamswurzeln, einen Knoblauch, einen Brokkolikopf und eine Kartoffel. Wie viel Gemüse habe ich?",9
"Ich habe eine Flöte, eine Trompete, drei Akkordeons, drei Violinen, eine Trommel, drei Klarinetten und eine Posaune. Wie viele Musikinstrumente habe ich?",13
"Ich habe eine Brombeere, eine Himbeere, einen Pfirsich, einen Brokkolikopf, eine Pflaume, eine Orange, zwei Bananen, eine Traube, zwei Knoblauchzehen, eine Nektarine, einen Salatkopf und einen Apfel. Wie viele Früchte habe ich?",10
"Ich habe zwei Stangen Sellerie, zwei Knoblauchzehen, eine Kartoffel, drei Brokkoliköpfe, eine Karotte und eine Yamswurzel. Wie viel Gemüse habe ich?",10
"Ich habe vier Karotten, einen Kohl, eine Zwiebel, einen Brokkolikopf, eine Yamswurzel, eine Selleriestange, einen Salatkopf, eine Kartoffel und drei Blumenkohl. Wie viel Gemüse habe ich?",14
"Ich habe eine Stange Sellerie, zwei Trommeln, zwei Zwiebeln, eine Karotte, eine Ziehharmonika, eine Yamswurzel, einen Kohl, einen Salatkopf, eine Kartoffel und einen Brokkolikopf. Wie viel Gemüse habe ich?",9
Ich habe einen Frosch und eine Maus. Wie viele Tiere habe ich?,2
"Ich habe ein Auto, drei Sofas, einen Toaster, eine Mikrowelle, einen Herd, eine Lampe, zwei Stühle und einen Ofen. Wie viele Objekte habe ich?",11
"Ich habe eine Trompete, einen Ofen, eine Posaune, zwei Flöten und drei Klarinetten. Wie viele Musikinstrumente habe ich?",7
"Ich habe eine Maus, ein Schwein, vier Fische, einen Esel, ein Kaninchen, einen Hund, drei Ziegen, eine Ente und drei Hühner. Wie viele Tiere habe ich?",16
"Ich habe vier Nektarinen, drei Bananen, einen Pfirsich, eine Erdbeere, eine Himbeere, eine Pflaume, einen Apfel und eine Orange. Wie viele Früchte habe ich?",13
"Ich habe ein Kaninchen, einen Hund, zwei Schlangen, einen Frosch, ein Schwein, eine Kuh, eine Maus, eine Katze, eine Ente und eine Ziege. Wie viele Tiere habe ich?",11
"Ich habe zwei Betten, einen Herd, eine Mikrowelle, einen Tisch, einen Kühlschrank, eine Lampe und einen Toaster. Wie viele Objekte habe ich?",8
"Ich habe drei Blumenkohl, einen Salatkopf, einen Kohl, eine Karotte, drei Knoblauchzehen, drei Zwiebeln, drei Brokkoliköpfe, eine Stange Sellerie, eine Yamswurzel und eine Kartoffel. Wie viel Gemüse habe ich?",18
"Ich habe ein Kaninchen, einen Frosch und eine Schnecke. Wie viele Tiere habe ich?",3
"Ich habe eine Nektarine, zwei Toaster, eine Orange, vier Pfirsiche, einen Apfel, eine Erdbeere und eine Pflaume. Wie viele Früchte habe ich?",9
"Ich habe eine Ziege, einen Frosch, fünf Schweine und einen Bären. Wie viele Tiere habe ich?",8
"Ich habe drei Nektarinen, einen Pfirsich, einen Apfel, eine Erdbeere, drei Himbeeren, eine Banane und eine Pflaume. Wie viele Früchte habe ich?",11
"Ich habe eine Kuh, drei Mäuse, einen Hund, eine Ente und zwei Schlangen. Wie viele Tiere habe ich?",8
Ich habe eine Traube und eine Pflaume. Wie viele Früchte habe ich?,2
"Ich habe vier Lampen, einen Kühlschrank, ein Bett, ein Auto, einen Toaster und einen Herd. Wie viele Objekte habe ich?",9
Ich habe eine Klarinette und eine Posaune. Wie viele Musikinstrumente habe ich?,2
"Ich habe eine Trompete, eine Flöte, ein Akkordeon und eine Posaune. Wie viele Musikinstrumente habe ich?",4
"Ich habe vier Orangen, einen Pfirsich, eine Pflaume, drei Äpfel, drei Weintrauben, zwei Himbeeren, eine Nektarine, eine Erdbeere, eine Brombeere und eine Banane. Wie viele Früchte habe ich?",18
"Ich habe einen Hund, ein Schwein und eine Schnecke. Wie viele Tiere habe ich?",3
"Ich habe zwei Toaster, ein Bett, eine Yamswurzel, zwei Zwiebeln und einen Stuhl. Wie viel Gemüse habe ich?",3
"Ich habe zwei Mikrowellen, einen Kühlschrank, einen Stuhl, ein Auto, zwei Sofas, einen Toaster, einen Herd, eine Lampe und ein Bett. Wie viele Objekte habe ich?",11
"Ich habe ein Schwein, eine Kuh, drei Frösche, einen Esel, eine Schlange, ein Huhn, eine Katze, eine Schnecke, vier Mäuse und drei Bären. Wie viele Tiere habe ich?",17
"Ich habe einen Salatkopf, einen Kohl, fünf Zwiebeln, eine Kartoffel, drei Stangen Sellerie, einen Blumenkohl, einen Knoblauch, eine Yamswurzel und vier Brokkoliköpfe. Wie viel Gemüse habe ich?",18
"Ich habe einen Knoblauch, einen Kohl, eine Zwiebel, einen Brokkolikopf, eine Yamswurzel und zwei Kartoffeln. Wie viel Gemüse habe ich?",7
"Ich habe vier Sofas, ein Bett, einen Tisch und eine Lampe. Wie viele Objekte habe ich?",7
"Ich habe drei Nektarinen, einen Apfel, eine Pflaume, eine Erdbeere, eine Traube, drei Orangen, eine Himbeere und eine Brombeere. Wie viele Früchte habe ich?",12
"Ich habe einen Ofen, einen Stuhl, zwei Toaster, einen Tisch, zwei Mikrowellen, eine Lampe, ein Sofa, zwei Betten und einen Kühlschrank. Wie viele Objekte habe ich?",12
"Ich habe eine Banane, zwei Himbeeren, drei Brombeeren, einen Apfel und eine Orange. Wie viele Früchte habe ich?",8
"Ich habe eine Posaune, ein Akkordeon, vier Klarinetten und eine Trompete. Wie viele Musikinstrumente habe ich?",7
"Ich habe einen Salatkopf, einen Blumenkohl, eine Yamswurzel, zwei Kohlköpfe, vier Brokkoliköpfe, eine Kartoffel, einen Knoblauch, eine Karotte, eine Stange Sellerie und eine Zwiebel. Wie viel Gemüse habe ich?",14
"Ich habe einen Brokkolikopf, eine Karotte, zwei Stangen Sellerie, einen Kohl, zwei Zwiebeln, zwei Knoblauchzehen, einen Blumenkohl, eine Yamswurzel und einen Salatkopf. Wie viel Gemüse habe ich?",12
"Ich habe eine Posaune, eine Flöte, eine Geige, ein Akkordeon, ein Klavier und eine Trompete. Wie viele Musikinstrumente habe ich?",6
"Ich habe zwei Knoblauchzehen, einen Kohl, eine Selleriestange, fünf Karotten, einen Salatkopf, vier Brokkoliköpfe, eine Kartoffel, eine Zwiebel und eine Yamswurzel. Wie viel Gemüse habe ich?",17
"Ich habe eine Trompete, zwei Geigen, eine Klarinette, ein Akkordeon, ein Klavier, eine Schnecke, einen Fisch, eine Posaune, eine Trommel und eine Flöte. Wie viele Musikinstrumente habe ich?",9
"Ich habe zwei Brombeeren, einen Apfel, eine Traube, eine Erdbeere, einen Pfirsich, zwei Orangen, zwei Pflaumen und zwei Bananen. Wie viele Früchte habe ich?",12
"Ich habe eine Lampe, einen Ofen, vier Sofas, einen Stuhl, einen Kühlschrank, einen Toaster, eine Mikrowelle, ein Bett, ein Auto und einen Tisch. Wie viele Objekte habe ich?",13
"Ich habe einen Blumenkohl, einen Kohl, einen Knoblauch, einen Salatkopf, eine Zwiebel, einen Brokkolikopf, eine Kartoffel und eine Karotte. Wie viel Gemüse habe ich?",8
"Ich habe einen Pfirsich, ein Akkordeon, zwei Klarinetten, eine Trommel, eine Himbeere, zwei Weintrauben und eine Nektarine. Wie viele Früchte habe ich?",5
"Ich habe eine Pflaume, einen Apfel, zwei Weintrauben, eine Orange, vier Himbeeren, eine Erdbeere, eine Nektarine, eine Brombeere und eine Banane. Wie viele Früchte habe ich?",13
"Ich habe eine Maus, vier Schnecken, ein Huhn, eine Katze, drei Schweine, eine Schlange, einen Fisch, eine Ziege, einen Bären und einen Hund. Wie viele Tiere habe ich?",15
"Ich habe eine Posaune, eine Trompete, eine Klarinette, eine Trommel, eine Geige, ein Klavier, ein Akkordeon und eine Flöte. Wie viele Musikinstrumente habe ich?",8
"Ich habe einen Kohl, eine Selleriestange, einen Brokkolikopf, eine Kartoffel, eine Zwiebel, einen Blumenkohl, zwei Knoblauchzehen, eine Yamswurzel und zwei Karotten. Wie viel Gemüse habe ich?",11
"Ich habe eine Traube, einen Apfel, eine Erdbeere, eine Nektarine, eine Banane, zwei Himbeeren und eine Pflaume. Wie viele Früchte habe ich?",8
"Ich habe zwei Karotten, einen Knoblauch, eine Zwiebel und einen Brokkolikopf. Wie viel Gemüse habe ich?",5
"Ich habe zwei Kühlschränke, einen Tisch, einen Toaster, einen Stuhl, ein Bett, einen Ofen, eine Couch, ein Auto, vier Mikrowellen und einen Herd. Wie viele Objekte habe ich?",14
"Ich habe einen Pfirsich, drei Katzen und eine Himbeere. Wie viele Früchte habe ich?",2
"Ich habe eine Zwiebel, einen Frosch, einen Blumenkohl, eine Ente und einen Knoblauch. Wie viel Gemüse habe ich?",3
"Ich habe drei Brokkoliköpfe, zwei Knoblauchzehen, eine Karotte, einen Kohl, einen Blumenkohl, eine Kartoffel, einen Salatkopf und eine Stange Sellerie. Wie viel Gemüse habe ich?",11
"Ich habe einen Kühlschrank, einen Stuhl, drei Betten, vier Mikrowellen, einen Ofen und einen Tisch. Wie viele Objekte habe ich?",11
"Ich habe drei Kohlköpfe, eine Karotte, zwei Stangen Sellerie und eine Zwiebel. Wie viel Gemüse habe ich?",7
Ich habe einen Tisch und drei Autos. Wie viele Objekte habe ich?,4
"Ich habe einen Bären, zwei Schlangen, ein Kaninchen, eine Mikrowelle, eine Ziege und drei Katzen. Wie viele Tiere habe ich?",8
"Ich habe eine Mikrowelle, ein Bett und eine Couch. Wie viele Objekte habe ich?",3
"Ich habe einen Stuhl, einen Toaster und eine Mikrowelle. Wie viele Objekte habe ich?",3
"Ich habe eine Orange, eine Karotte, einen Brokkolikopf, drei Kohlköpfe, eine Selleriestange, einen Blumenkohl, einen Salatkopf und eine Yamswurzel. Wie viel Gemüse habe ich?",9
"Ich habe ein Akkordeon, drei Ziegen, zwei Kühe, ein Schwein, ein Kaninchen, eine Schlange und eine Trompete. Wie viele Tiere habe ich?",8
"Ich habe drei Stangen Sellerie, eine Ente, eine Yamswurzel, einen Brokkolikopf, vier Schweine und einen Knoblauch. Wie viel Gemüse habe ich?",6
"Ich habe ein Akkordeon, eine Klarinette und drei Trommeln. Wie viele Musikinstrumente habe ich?",5
"Ich habe einen Pfirsich, eine Himbeere und eine Nektarine. Wie viele Früchte habe ich?",3
"Ich habe eine Kartoffel, fünf Stangen Sellerie, eine Yamswurzel, einen Knoblauch, zwei Salatköpfe, einen Kohl und einen Brokkolikopf. Wie viel Gemüse habe ich?",12
"Ich habe eine Klarinette, zwei Posaunen, fünf Trompeten und ein Klavier. Wie viele Musikinstrumente habe ich?",9
"Ich habe einen Esel, eine Ziege und eine Kuh. Wie viele Tiere habe ich?",3
Ich habe eine Flöte und eine Posaune. Wie viele Musikinstrumente habe ich?,2
"Ich habe eine Pflaume, eine Banane, einen Apfel, drei Weintrauben, eine Orange, einen Pfirsich, eine Brombeere und zwei Erdbeeren. Wie viele Früchte habe ich?",11
"Ich habe zwei Kühe, einen Fisch, ein Huhn, eine Schlange und zwei Mäuse. Wie viele Tiere habe ich?",7
"Ich habe eine Posaune, eine Geige, ein Akkordeon, eine Trommel, eine Trompete, fünf Klaviere, eine Flöte und eine Klarinette. Wie viele Musikinstrumente habe ich?",12
"Ich habe eine Klarinette, ein Akkordeon, einen Kohlkopf, zwei Flöten, ein Klavier, eine Trommel, eine Posaune, einen Salatkopf und zwei Geigen. Wie viele Musikinstrumente habe ich?",9
"Ich habe einen Ofen, ein Bett, drei Sofas, ein Auto, eine Lampe, eine Mikrowelle, vier Tische, einen Toaster, einen Herd und einen Stuhl. Wie viele Objekte habe ich?",15
"Ich habe einen Brokkolikopf, eine Karotte, eine Kartoffel, eine Yamswurzel und einen Blumenkohl. Wie viel Gemüse habe ich?",5
"Ich habe eine Kartoffel, zwei Karotten, einen Blumenkohl, eine Zwiebel, drei Knoblauchzehen und zwei Brokkoliköpfe. Wie viel Gemüse habe ich?",10
"Ich habe eine Ziege, einen Fisch, ein Klavier, eine Geige, eine Posaune, ein Huhn, vier Klarinetten, eine Trommel und ein Akkordeon. Wie viele Musikinstrumente habe ich?",9
"Ich habe einen Herd, ein Bett, fünf Autos, eine Couch, einen Toaster, zwei Kühlschränke, einen Stuhl und eine Lampe. Wie viele Objekte habe ich?",13
"Ich habe ein Huhn, eine Schnecke, drei Hunde, eine Schlange und eine Ziege. Wie viele Tiere habe ich?",7
"Ich habe einen Toaster, ein Bett, einen Herd, ein Auto, eine Mikrowelle, eine Lampe und einen Tisch. Wie viele Objekte habe ich?",7
"Ich habe eine Lampe, zwei Sofas, zwei Kühlschränke, zwei Öfen und ein Bett. Wie viele Objekte habe ich?",8
"Ich habe eine Trommel, drei Flöten, eine Trompete, ein Klavier und eine Posaune. Wie viele Musikinstrumente habe ich?",7
Ich habe zwei Weintrauben und eine Pflaume. Wie viele Früchte habe ich?,3
"Ich habe eine Posaune, eine Klarinette und eine Trommel. Wie viele Musikinstrumente habe ich?",3
Ich habe ein Schwein und einen Esel. Wie viele Tiere habe ich?,2
"Ich habe eine Couch, einen Ofen, vier Toaster, ein Auto, eine Lampe, fünf Tische, einen Stuhl, einen Herd und ein Bett. Wie viele Objekte habe ich?",16
Ich habe eine Mikrowelle und ein Bett. Wie viele Objekte habe ich?,2
"Ich habe einen Bären, eine Maus, eine Banane und eine Schlange. Wie viele Tiere habe ich?",3
"Ich habe drei Posaunen, eine Trommel, eine Trompete, eine Klarinette, eine Flöte, ein Klavier und zwei Violinen. Wie viele Musikinstrumente habe ich?",10
"Ich habe einen Pfirsich, eine Orange, einen Apfel, eine Himbeere, eine Traube, eine Brombeere, eine Pflaume und eine Erdbeere. Wie viele Früchte habe ich?",8
"Ich habe ein Klavier, zwei Akkordeons, eine Geige, eine Flöte und eine Trommel. Wie viele Musikinstrumente habe ich?",6
"Ich habe eine Himbeere, eine Traube, eine Erdbeere, eine Pflaume und eine Banane. Wie viele Früchte habe ich?",5
"Ich habe eine Yamswurzel, eine Karotte, einen Salatkopf, eine Kartoffel, vier Knoblauchzehen und einen Brokkolikopf. Wie viel Gemüse habe ich?",9
Ich habe einen Stuhl und zwei Mikrowellen. Wie viele Objekte habe ich?,3
"Ich habe ein Auto, einen Stuhl, drei Toaster, vier Herde, zwei Kühlschränke, ein Bett und vier Öfen. Wie viele Objekte habe ich?",16
"Ich habe eine Orange, eine Pflaume, zwei Nektarinen, eine Traube und eine Banane. Wie viele Früchte habe ich?",6
"Ich habe einen Knoblauch, eine Zwiebel, zwei Yamswurzeln, einen Blumenkohl, einen Kohl, einen Brokkolikopf, zwei Kartoffeln und einen Salatkopf. Wie viel Gemüse habe ich?",10
"Ich habe ein Auto, zwei Äpfel, eine Banane, drei Nektarinen, einen Tisch, eine Orange, einen Kühlschrank und eine Himbeere. Wie viele Früchte habe ich?",8
"Ich habe eine Traube, eine Erdbeere, eine Orange, zwei Brombeeren, vier Äpfel, eine Pflaume und eine Nektarine. Wie viele Früchte habe ich?",11
"Ich habe eine Trommel, eine Geige, drei Posaunen, zwei Flöten, ein Klavier und ein Akkordeon. Wie viele Musikinstrumente habe ich?",9
Ich habe eine Katze und einen Fisch. Wie viele Tiere habe ich?,2
Ich habe einen Kopf Brokkoli und eine Yamswurzel. Wie viel Gemüse habe ich?,2
"Ich habe ein Auto, einen Herd, zwei Stühle, eine Mikrowelle, eine Lampe, einen Toaster und ein Bett. Wie viele Objekte habe ich?",8
"Ich habe eine Couch, ein Bett, ein Auto, einen Kühlschrank, zwei Tische, einen Ofen, einen Toaster und einen Stuhl. Wie viele Objekte habe ich?",9
Ich habe einen Brokkolikopf und einen Kohl. Wie viel Gemüse habe ich?,2
Ich habe vier Schnecken und eine Kuh. Wie viele Tiere habe ich?,5
"Ich habe eine Pflaume, eine Banane, eine Nektarine, eine Erdbeere, eine Brombeere, zwei Orangen, eine Himbeere und einen Pfirsich. Wie viele Früchte habe ich?",9
"Ich habe eine Banane, eine Nektarine, eine Himbeere, einen Apfel und einen Pfirsich. Wie viele Früchte habe ich?",5
"Ich habe einen Apfel, eine Pflaume, eine Brombeere, eine Himbeere, drei Erdbeeren und eine Banane. Wie viele Früchte habe ich?",8
"Ich habe eine Trompete, ein Klavier, eine Flöte, eine Schlange, drei Akkordeons, eine Geige, eine Trommel, eine Klarinette und eine Posaune. Wie viele Musikinstrumente habe ich?",10
"Ich habe einen Tisch, eine Erdbeere und drei Nektarinen. Wie viele Früchte habe ich?",4
"Ich habe eine Zwiebel, eine Karotte, eine Kartoffel, eine Yamswurzel, drei Salatköpfe, zwei Blumenkohl, einen Knoblauch und einen Kohl. Wie viel Gemüse habe ich?",11
"Ich habe drei Kartoffeln, eine Karotte, eine Schlange, eine Yamswurzel, einen Blumenkohl, eine Stange Sellerie und einen Knoblauch. Wie viel Gemüse habe ich?",8
"Ich habe eine Banane, eine Himbeere, eine Erdbeere, eine Pflaume, eine Brombeere und eine Traube. Wie viele Früchte habe ich?",6
"Ich habe eine Posaune, eine Flöte, zwei Nektarinen, eine Geige, eine Erdbeere, einen Pfirsich und eine Traube. Wie viele Früchte habe ich?",5
"Ich habe drei Brokkoliköpfe, zwei Blumenkohlköpfe, eine Yamswurzel und einen Salatkopf. Wie viel Gemüse habe ich?",7
"Ich habe einen Salatkopf, zwei Yamswurzeln, einen Kohl, eine Selleriestange, drei Brokkoliköpfe, einen Knoblauch, eine Zwiebel, eine Karotte, einen Blumenkohl und eine Kartoffel. Wie viel Gemüse habe ich?",13
"Ich habe eine Orange, eine Himbeere, eine Erdbeere, einen Apfel, eine Brombeere, eine Nektarine, einen Pfirsich, eine Banane und eine Pflaume. Wie viele Früchte habe ich?",9
"Ich habe einen Kohl, vier Stangen Sellerie, zwei Knoblauchzehen, drei Karotten, eine Yamswurzel, einen Blumenkohl, einen Salatkopf, zwei Brokkoliköpfe, eine Mikrowelle und eine Zwiebel. Wie viel Gemüse habe ich?",16
"Ich habe einen Ofen, einen Apfel, drei Bananen, einen Tisch und zwei Weintrauben. Wie viele Früchte habe ich?",6
"Ich habe einen Salatkopf, eine Stange Sellerie, zwei Yamswurzeln, einen Blumenkohl, eine Karotte, zwei Zwiebeln, zwei Kartoffeln und drei Kohlköpfe. Wie viel Gemüse habe ich?",13
"Ich habe einen Toaster, einen Tisch und einen Kühlschrank. Wie viele Objekte habe ich?",3
"Ich habe zwei Stühle, einen Toaster, einen Ofen, einen Tisch und eine Couch. Wie viele Objekte habe ich?",6
"Ich habe eine Posaune, drei Klarinetten, ein Akkordeon, zwei Violinen, eine Flöte, eine Trommel, eine Trompete und ein Klavier. Wie viele Musikinstrumente habe ich?",11
Ich habe einen Knoblauch und eine Zwiebel. Wie viel Gemüse habe ich?,2
"Ich habe eine Traube, eine Banane und eine Brombeere. Wie viele Früchte habe ich?",3
"Ich habe drei Schlangen, eine Katze, einen Bären, zwei Ziegen, ein Huhn, einen Esel, ein Auto und einen Fisch. Wie viele Tiere habe ich?",10
"Ich habe einen Fisch, eine Schlange, einen Salatkopf, eine Maus, vier Bären, ein Kaninchen, ein Schwein, drei Ziegen, eine Kuh und zwei Schnecken. Wie viele Tiere habe ich?",15
"Ich habe eine Kartoffel, eine Karotte, zwei Zwiebeln, einen Blumenkohl, eine Pflaume, einen Salatkopf, fünf Stangen Sellerie und eine Yamswurzel. Wie viel Gemüse habe ich?",12
"Ich habe einen Ofen, ein Bett, eine Lampe, einen Stuhl, einen Kühlschrank, eine Mikrowelle und einen Toaster. Wie viele Objekte habe ich?",7
"Ich habe zwei Fische, vier Katzen, zwei Hühner, eine Maus und eine Ziege. Wie viele Tiere habe ich?",10
"Ich habe einen Toaster, ein Bett, ein Auto und einen Kühlschrank. Wie viele Objekte habe ich?",4
"Ich habe eine Maus, einen Frosch, zwei Schnecken, einen Salatkopf, eine Zwiebel, eine Ziege, eine Katze, einen Fisch, eine Kuh, ein Schwein, vier Enten und ein Kaninchen. Wie viele Tiere habe ich?",14
"Ich habe einen Esel, eine Schnecke, ein Schwein, ein Huhn, einen Fisch, eine Maus und eine Katze. Wie viele Tiere habe ich?",7
"Ich habe einen Knoblauch, einen Kohl, eine Yamswurzel, eine Karotte und eine Stange Sellerie. Wie viel Gemüse habe ich?",5
Ich habe eine Mikrowelle und einen Stuhl. Wie viele Objekte habe ich?,2
"Ich habe drei Schnecken, eine Schlange, einen Esel und ein Kaninchen. Wie viele Tiere habe ich?",6
"Ich habe zwei Geigen, eine Trommel, eine Flöte, eine Trompete und eine Klarinette. Wie viele Musikinstrumente habe ich?",6
"Ich habe eine Couch, ein Auto, einen Herd, einen Stuhl, einen Ofen, einen Toaster, ein Bett, zwei Lampen und einen Kühlschrank. Wie viele Objekte habe ich?",10
"Ich habe vier Sofas, eine Mikrowelle, einen Tisch, einen Stuhl, einen Kühlschrank, vier Herde, eine Lampe, ein Auto, einen Ofen und einen Toaster. Wie viele Objekte habe ich?",16
"Ich habe eine Traube, einen Apfel und eine Banane. Wie viele Früchte habe ich?",3
Ich habe zwei Brombeeren und eine Traube. Wie viele Früchte habe ich?,3
"Ich habe zwei Kühe, eine Schnecke, einen Fisch, eine Maus, eine Schlange und einen Frosch. Wie viele Tiere habe ich?",7
