Eingang,Ziel
"Die folgenden Absätze beschreiben jeweils einen Satz von fünf Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. Ein Obststand verkauft fünf Früchte: Kiwis, Birnen, Pfirsiche, Wollmispeln und Äpfel. Die Wollmispeln sind teurer als die Kiwis. Die Birnen sind teurer als die Pfirsiche. Die Äpfel sind teurer als die Wollmispeln. Die Äpfel sind günstiger als die Pfirsiche.
Optionen:
(A) Die Kiwis sind die zweitbilligsten
(B) Die Birnen sind die zweitbilligsten
(C) Die Pfirsiche sind die zweitbilligsten
(D) Die Wollmispeln sind die zweitbilligsten
(E) Die Äpfel sind die zweitbilligsten",(D)
"Die folgenden Absätze beschreiben jeweils einen Satz von fünf Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. Ein Obststand verkauft fünf Früchte: Orangen, Melonen, Pfirsiche, Wollmispeln und Kiwis. Die Pfirsiche sind teurer als die Orangen. Die Melonen sind teurer als die Pfirsiche. Die Kiwis sind die drittteuersten. Die Wollmispeln sind die zweitbilligsten.
Optionen:
(A) Die Orangen sind am teuersten
(B) Die Melonen sind am teuersten
(C) Die Pfirsiche sind die teuersten
(D) Die Wollmispeln sind am teuersten
(E) Die Kiwis sind die teuersten",(B)
"Die folgenden Absätze beschreiben jeweils einen Satz von fünf Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. Auf einem Regal liegen fünf Bücher: ein braunes Buch, ein gelbes Buch, ein orangefarbenes Buch, ein grünes Buch und ein graues Buch. Das grüne Buch befindet sich links vom grauen Buch. Das braune Buch ist das dritte von links. Das graue Buch ist das zweite von rechts. Das gelbe Buch befindet sich links vom grünen Buch.
Optionen:
(A) Das braune Buch ist das dritte von links
(B) Das gelbe Buch ist das dritte von links
(C) Das orangefarbene Buch ist das dritte von links
(D) Das Grünbuch ist das dritte von links
(E) Das graue Buch ist das dritte von links",(A)
"Die folgenden Absätze beschreiben jeweils einen Satz von fünf Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. An einem Golfturnier nahmen fünf Golfer teil: Ada, Eli, Amy, Joe und Mel. Ada landete vor Eli. Amy landete unter Mel. Ada wurde Zweite. Mel landete vor Eli.
Optionen:
(A) Ada war als Erste fertig
(B) Eli war Erster
(C) Amy war als Erste fertig
(D) Joe war Erster
(E) Mel war als Erster fertig",(D)
"Die folgenden Absätze beschreiben jeweils einen Satz von fünf Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. Ein Obststand verkauft fünf Früchte: Wassermelonen, Orangen, Wollmispeln, Pflaumen und Kiwis. Die Pflaumen sind günstiger als die Kiwis. Die Pflaumen sind teurer als die Wassermelonen. Die Wollmispeln sind teurer als die Kiwis. Am teuersten sind die Orangen.
Optionen:
(A) Die Wassermelonen sind am billigsten
(B) Die Orangen sind am billigsten
(C) Die Wollmispeln sind am billigsten
(D) Die Pflaumen sind am billigsten
(E) Die Kiwis sind am günstigsten",(A)
"Die folgenden Absätze beschreiben jeweils einen Satz von fünf Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. Auf einem Regal liegen fünf Bücher: ein gelbes Buch, ein graues Buch, ein rotes Buch, ein schwarzes Buch und ein weißes Buch. Das graue Buch befindet sich links vom gelben Buch. Das weiße Buch befindet sich links vom roten Buch. Das schwarze Buch befindet sich rechts vom roten Buch. Das schwarze Buch befindet sich links vom grauen Buch.
Optionen:
(A) Das gelbe Buch befindet sich ganz rechts
(B) Das graue Buch befindet sich ganz rechts
(C) Das rote Buch befindet sich ganz rechts
(D) Das schwarze Buch ist ganz rechts
(E) Das weiße Buch befindet sich ganz rechts",(A)
"Die folgenden Absätze beschreiben jeweils einen Satz von fünf Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. In einer Oldtimer-Show gibt es fünf Fahrzeuge: ein Fließheck, ein Cabrio, einen Traktor, einen Lastwagen und eine Limousine. Der Traktor ist neuer als das Fließheck. Die Limousine ist die zweitneueste. Der LKW ist älter als das Fließheck. Das Cabriolet ist das zweitälteste.
Optionen:
(A) Das Fließheck ist das zweitälteste
(B) Das Cabriolet ist das zweitälteste
(C) Der Traktor ist der zweitälteste
(D) Der LKW ist der zweitälteste
(E) Die Limousine ist die zweitälteste",(B)
"Die folgenden Absätze beschreiben jeweils einen Satz von fünf Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. Auf einem Ast sitzen fünf Vögel: eine Wachtel, eine Eule, ein Rabe, ein Falke und ein Rotkehlchen. Die Eule ist ganz links. Das Rotkehlchen steht links vom Raben. Die Wachtel ist ganz rechts. Der Rabe ist der Dritte von links.
Optionen:
(A) Die Wachtel ist die zweite von rechts
(B) Die Eule ist die zweite von rechts
(C) Der Rabe ist der zweite von rechts
(D) Der Falke ist der zweite von rechts
(E) Das Rotkehlchen ist das zweite von rechts",(D)
"Die folgenden Absätze beschreiben jeweils einen Satz von fünf Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. An einem Golfturnier nahmen fünf Golfer teil: Mel, Dan, Amy, Joe und Eve. Amy landete vor Dan. Mel war als Erster fertig. Joe landete vor Dan. Eve war als Letzte fertig.
Optionen:
(A) Mel war als Erster fertig
(B) Dan war Erster
(C) Amy war als Erste fertig
(D) Joe war Erster
(E) Eve war als Erste fertig",(A)
"Die folgenden Absätze beschreiben jeweils einen Satz von fünf Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. An einem Golfturnier nahmen fünf Golfer teil: Rob, Amy, Joe, Eve und Dan. Rob landete hinter Dan. Joe wurde Zweiter. Joe landete vor Eve. Eve landete vor Dan.
Optionen:
(A) Rob wurde Zweiter
(B) Amy wurde Zweite
(C) Joe wurde Zweiter
(D) Eve wurde Zweite
(E) Dan wurde Zweiter",(C)
"Die folgenden Absätze beschreiben jeweils einen Satz von fünf Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. Ein Obststand verkauft fünf Früchte: Wassermelonen, Äpfel, Mangos, Birnen und Melonen. Die Wassermelonen sind teurer als die Melonen. Die Mangos sind günstiger als die Birnen. Die Äpfel sind die zweitbilligsten. Die Wassermelonen sind günstiger als die Mangos.
Optionen:
(A) Die Wassermelonen sind die zweitbilligsten
(B) Die Äpfel sind die zweitbilligsten
(C) Die Mangos sind die zweitbilligsten
(D) Die Birnen sind die zweitbilligsten
(E) Die Melonen sind die zweitbilligsten",(B)
"Die folgenden Absätze beschreiben jeweils einen Satz von fünf Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. In einer Oldtimer-Show gibt es fünf Fahrzeuge: einen Lastwagen, einen Kombi, ein Motorrad, ein Cabrio und ein Fließheck. Das Cabrio ist neuer als der LKW. Der Kombi ist neuer als das Fließheck. Das Cabrio ist älter als das Fließheck. Der Kombi ist der zweitneueste.
Optionen:
(A) Der LKW ist der neueste
(B) Der Kombi ist der neueste
(C) Das Motorrad ist das neueste
(D) Das Cabrio ist das neueste
(E) Das Fließheck ist das neueste",(C)
"Die folgenden Absätze beschreiben jeweils einen Satz von fünf Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. An einem Golfturnier nahmen fünf Golfer teil: Ana, Rob, Amy, Dan und Joe. Rob landete hinter Dan. Joe landete hinter Ana. Joe landete vor Amy. Dan landete unterhalb von Amy.
Optionen:
(A) Ana ist als Letzte fertig geworden
(B) Rob wurde Letzter
(C) Amy war als Letzte fertig
(D) Dan wurde Letzter
(E) Joe wurde Letzter",(B)
"Die folgenden Absätze beschreiben jeweils einen Satz von fünf Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. In einer Oldtimer-Show gibt es fünf Fahrzeuge: einen Bus, einen Lastwagen, ein Motorrad, eine Limousine und ein Fließheck. Die Limousine ist die zweitälteste. Das Fließheck ist neuer als das Motorrad. Das Motorrad ist neuer als die Limousine. Das Fließheck ist älter als der LKW.
Optionen:
(A) Der Bus ist der älteste
(B) Der LKW ist der älteste
(C) Das Motorrad ist das älteste
(D) Die Limousine ist die älteste
(E) Das Fließheck ist das älteste",(A)
"Die folgenden Absätze beschreiben jeweils einen Satz von fünf Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. Auf einem Regal liegen fünf Bücher: ein gelbes Buch, ein braunes Buch, ein graues Buch, ein schwarzes Buch und ein lila Buch. Das gelbe Buch befindet sich rechts vom violetten Buch. Das schwarze Buch befindet sich links vom violetten Buch. Das schwarze Buch ist das dritte von links. Das braune Buch befindet sich ganz links.
Optionen:
(A) Das gelbe Buch ist das dritte von links
(B) Das braune Buch ist das dritte von links
(C) Das graue Buch ist das dritte von links
(D) Das schwarze Buch ist das dritte von links
(E) Das lila Buch ist das dritte von links",(D)
"Die folgenden Absätze beschreiben jeweils einen Satz von fünf Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. Ein Obststand verkauft fünf Früchte: Wassermelonen, Wollmispeln, Birnen, Pflaumen und Äpfel. Die Birnen sind die zweitbilligsten. Die Wollmispeln sind teurer als die Birnen. Die Pflaumen sind die zweitteuersten. Die Wassermelonen sind die teuersten.
Optionen:
(A) Die Wassermelonen sind die drittteuersten
(B) Die Wollmispeln sind die drittteuersten
(C) Die Birnen sind die drittteuersten
(D) Die Pflaumen sind die drittteuersten
(E) Die Äpfel sind die drittteuersten",(B)
"Die folgenden Absätze beschreiben jeweils einen Satz von fünf Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. An einem Golfturnier nahmen fünf Golfer teil: Amy, Mel, Rob, Joe und Ada. Joe wurde Zweiter. Joe landete hinter Amy. Mel wurde Vorletzter. Ada war als Letzte fertig.
Optionen:
(A) Amy war als letzte fertig
(B) Mel war Letzter
(C) Rob wurde Letzter
(D) Joe wurde Letzter
(E) Ada ist als Letzte fertig geworden",(UND)
"Die folgenden Absätze beschreiben jeweils einen Satz von fünf Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. An einem Golfturnier nahmen fünf Golfer teil: Joe, Eve, Mya, Rob und Dan. Joe landete hinter Dan. Mya war als Erste fertig. Dan landete vor Rob. Eve landete vor Rob.
Optionen:
(A) Joe wurde Vorletzter
(B) Eve wurde Vorletzte
(C) Mya belegte den vorletzten Platz
(D) Rob wurde Vorletzter
(E) Dan wurde Vorletzter",(UND)
"Die folgenden Absätze beschreiben jeweils einen Satz von fünf Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. An einem Golfturnier nahmen fünf Golfer teil: Amy, Mel, Rob, Joe und Ada. Joe wurde Zweiter. Joe landete hinter Amy. Mel wurde Vorletzter. Ada war als Letzte fertig.
Optionen:
(A) Amy war als Erste fertig
(B) Mel war als Erster fertig
(C) Rob war Erster
(D) Joe war Erster
(E) Ada war als Erste fertig",(A)
"Die folgenden Absätze beschreiben jeweils einen Satz von fünf Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. An einem Golfturnier nahmen fünf Golfer teil: Mel, Dan, Amy, Joe und Eve. Amy landete vor Dan. Mel war als Erster fertig. Joe landete vor Dan. Eve war als Letzte fertig.
Optionen:
(A) Mel wurde Zweiter
(B) Dan wurde Zweiter
(C) Amy wurde Zweite
(D) Joe wurde Zweiter
(E) Eve wurde Zweite",(D)
"Die folgenden Absätze beschreiben jeweils einen Satz von fünf Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. Auf einem Ast sitzen fünf Vögel: eine Wachtel, ein Kolibri, ein Blauhäher, ein Habicht und ein Rotkehlchen. Das Rotkehlchen ist das zweite von links. Die Wachtel ist ganz links. Der Blauhäher befindet sich links vom Kolibri. Der Falke ist der dritte von links.
Optionen:
(A) Die Wachtel ist ganz rechts
(B) Der Kolibri ist ganz rechts
(C) Der Blauhäher ist ganz rechts
(D) Der Falke ist ganz rechts
(E) Das Rotkehlchen steht ganz rechts",(B)
"Die folgenden Absätze beschreiben jeweils einen Satz von fünf Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. Auf einem Ast sitzen fünf Vögel: eine Wachtel, eine Eule, ein Rabe, ein Falke und ein Rotkehlchen. Die Eule ist ganz links. Das Rotkehlchen steht links vom Raben. Die Wachtel ist ganz rechts. Der Rabe ist der Dritte von links.
Optionen:
(A) Die Wachtel ist die dritte von links
(B) Die Eule ist die dritte von links
(C) Der Rabe ist der Dritte von links
(D) Der Falke ist der Dritte von links
(E) Das Rotkehlchen ist das dritte von links",(C)
"Die folgenden Absätze beschreiben jeweils einen Satz von fünf Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. An einem Golfturnier nahmen fünf Golfer teil: Dan, Mel, Ana, Eli und Rob. Rob landete vor Mel. Mel wurde Zweiter. Ana landete vor Eli. Dan wurde Letzter.
Optionen:
(A) Dan wurde Vorletzter
(B) Mel wurde Vorletzter
(C) Ana wurde Vorletzte
(D) Eli wurde Vorletzter
(E) Rob wurde Vorletzter",(D)
"Die folgenden Absätze beschreiben jeweils einen Satz von fünf Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. Auf einem Regal liegen fünf Bücher: ein graues Buch, ein rotes Buch, ein gelbes Buch, ein blaues Buch und ein orangefarbenes Buch. Das graue Buch befindet sich rechts vom gelben Buch. Das orangefarbene Buch befindet sich rechts vom roten Buch. Das blaue Buch befindet sich ganz rechts. Das graue Buch befindet sich links vom roten Buch.
Optionen:
(A) Das graue Buch ist das zweite von links
(B) Das rote Buch ist das zweite von links
(C) Das gelbe Buch ist das zweite von links
(D) Das blaue Buch ist das zweite von links
(E) Das orangefarbene Buch ist das zweite von links",(A)
"Die folgenden Absätze beschreiben jeweils einen Satz von fünf Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. An einem Golfturnier nahmen fünf Golfer teil: Eve, Eli, Joe, Rob und Mya. Rob landete vor Mya. Eve war als Erste fertig. Joe landete vor Eli. Joe landete unter Mya.
Optionen:
(A) Eve wurde Vorletzte
(B) Eli wurde Vorletzter
(C) Joe wurde Vorletzter
(D) Rob wurde Vorletzter
(E) Mya belegte den vorletzten Platz",(C)
"Die folgenden Absätze beschreiben jeweils einen Satz von fünf Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. Auf einem Regal liegen fünf Bücher: ein grünes Buch, ein blaues Buch, ein braunes Buch, ein graues Buch und ein rotes Buch. Das grüne Buch befindet sich links vom braunen Buch. Das graue Buch befindet sich links vom blauen Buch. Das grüne Buch befindet sich rechts vom blauen Buch. Das rote Buch befindet sich ganz links.
Optionen:
(A) Das grüne Buch ist das zweite von links
(B) Das blaue Buch ist das zweite von links
(C) Das braune Buch ist das zweite von links
(D) Das graue Buch ist das zweite von links
(E) Das rote Buch ist das zweite von links",(D)
"Die folgenden Absätze beschreiben jeweils einen Satz von fünf Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. Ein Obststand verkauft fünf Früchte: Birnen, Mangos, Kiwis, Orangen und Pfirsiche. Die Pfirsiche sind teurer als die Mangos. Die Orangen sind teurer als die Kiwis. Am teuersten sind die Birnen. Die Mangos sind teurer als die Orangen.
Optionen:
(A) Die Birnen sind am billigsten
(B) Die Mangos sind am billigsten
(C) Die Kiwis sind am günstigsten
(D) Die Orangen sind am billigsten
(E) Die Pfirsiche sind am billigsten",(C)
"Die folgenden Absätze beschreiben jeweils einen Satz von fünf Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. Auf einem Regal liegen fünf Bücher: ein schwarzes Buch, ein lila Buch, ein gelbes Buch, ein orangefarbenes Buch und ein rotes Buch. Das gelbe Buch befindet sich ganz rechts. Das schwarze Buch befindet sich links vom orangefarbenen Buch. Das orangefarbene Buch befindet sich links vom violetten Buch. Das schwarze Buch ist das zweite von links.
Optionen:
(A) Das schwarze Buch ist das zweite von rechts
(B) Das lila Buch ist das zweite von rechts
(C) Das gelbe Buch ist das zweite von rechts
(D) Das orangefarbene Buch ist das zweite von rechts
(E) Das rote Buch ist das zweite von rechts",(B)
"Die folgenden Absätze beschreiben jeweils einen Satz von fünf Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. An einem Golfturnier nahmen fünf Golfer teil: Joe, Eve, Mya, Rob und Dan. Joe landete hinter Dan. Mya war als Erste fertig. Dan landete vor Rob. Eve landete vor Rob.
Optionen:
(A) Joe wurde Dritter
(B) Eve wurde Dritte
(C) Mya wurde Dritte
(D) Rob wurde Dritter
(E) Dan wurde Dritter",(D)
"Die folgenden Absätze beschreiben jeweils einen Satz von fünf Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. Auf einem Ast sitzen fünf Vögel: eine Eule, ein Kardinal, ein Rotkehlchen, ein Kolibri und eine Krähe. Der Kolibri befindet sich links von der Eule. Der Kolibri befindet sich rechts vom Kardinal. Die Krähe befindet sich links vom Rotkehlchen. Die Eule befindet sich links von der Krähe.
Optionen:
(A) Die Eule ist die zweite von links
(B) Der Kardinal ist der Zweite von links
(C) Das Rotkehlchen ist das zweite von links
(D) Der Kolibri ist der zweite von links
(E) Die Krähe ist die zweite von links",(D)
"Die folgenden Absätze beschreiben jeweils einen Satz von fünf Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. In einer Oldtimer-Show gibt es fünf Fahrzeuge: ein Fließheck, ein Cabrio, einen Traktor, einen Lastwagen und eine Limousine. Der Traktor ist neuer als das Fließheck. Die Limousine ist die zweitneueste. Der LKW ist älter als das Fließheck. Das Cabriolet ist das zweitälteste.
Optionen:
(A) Das Fließheck ist das älteste
(B) Das Cabrio ist das älteste
(C) Der Traktor ist der älteste
(D) Der LKW ist der älteste
(E) Die Limousine ist die älteste",(D)
"Die folgenden Absätze beschreiben jeweils einen Satz von fünf Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. An einem Golfturnier nahmen fünf Golfer teil: Ada, Eli, Amy, Joe und Mel. Ada landete vor Eli. Amy landete unter Mel. Ada wurde Zweite. Mel landete vor Eli.
Optionen:
(A) Ada wurde Dritte
(B) Eli wurde Dritter
(C) Amy wurde Dritte
(D) Joe wurde Dritter
(E) Mel wurde Dritter",(B)
"Die folgenden Absätze beschreiben jeweils einen Satz von fünf Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. Auf einem Ast sitzen fünf Vögel: eine Eule, ein Kardinal, ein Rotkehlchen, ein Kolibri und eine Krähe. Der Kolibri befindet sich links von der Eule. Der Kolibri befindet sich rechts vom Kardinal. Die Krähe befindet sich links vom Rotkehlchen. Die Eule befindet sich links von der Krähe.
Optionen:
(A) Die Eule ist ganz rechts
(B) Der Kardinal steht ganz rechts
(C) Das Rotkehlchen steht ganz rechts
(D) Der Kolibri ist ganz rechts
(E) Die Krähe ist ganz rechts",(C)
"Die folgenden Absätze beschreiben jeweils einen Satz von fünf Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. Auf einem Ast sitzen fünf Vögel: eine Eule, eine Krähe, ein Rabe, ein Rotkehlchen und ein Kardinal. Der Rabe steht rechts von der Eule. Der Rabe ist der zweite von links. Das Rotkehlchen steht links von der Krähe. Das Rotkehlchen ist das zweite von rechts.
Optionen:
(A) Die Eule ist die dritte von links
(B) Die Krähe ist die dritte von links
(C) Der Rabe ist der Dritte von links
(D) Das Rotkehlchen ist das dritte von links
(E) Der Kardinal ist der Dritte von links",(UND)
