Eingang,Ziel
"Heute ist Hannah in den Park gegangen. Zwischen welchen Zeiten könnten sie gewesen sein?
Wir wissen das:
Hannah wachte um 11 Uhr auf.
Michael sah Hannah von 11 bis 15 Uhr im Café einen Kaffee trinken.
James sah, wie Hannah von 15 bis 16 Uhr im Einkaufszentrum Kleidung kaufte.
Hannah sah Hannah von 18 bis 20 Uhr im Garten spazieren gehen.
Lisa sah Hannah von 20 bis 21 Uhr auf einem Dach sitzen.
Tiffany sah Hannah von 21 bis 22 Uhr am Bahnhof warten.
Der Park wurde nach 22 Uhr geschlossen.
Zwischen welchen Zeiten könnte Hannah in den Park gegangen sein?
Optionen:
(A) 16:00 bis 18:00 Uhr
(F) 18:00 bis 20:00 Uhr
(C) 20:00 bis 21:00 Uhr
(D) 15:00 bis 16:00 Uhr",(A)
"Heute war Betty zur Kunstausstellung. Zwischen welchen Zeiten könnten sie gewesen sein?
Wir wissen das:
Betty wachte um 8 Uhr auf.
Elizabeth sah, wie Betty von 8 bis 10 Uhr im Feinkostladen das Mittagessen kaufte.
Tiffany sah, wie Betty von 10 bis 13 Uhr im Elektronikladen ihren Computer reparierte.
Susan sah, wie Betty von 13 bis 14 Uhr in der Nähe des Eiffelturms Fotos machte.
Betty sah, wie Betty von 19 bis 22 Uhr im Café einen Kaffee trank.
Die Kunstausstellung wurde nach 22 Uhr geschlossen.
Wann könnte Betty zur Kunstausstellung gegangen sein?
Optionen:
(A) 14:00 bis 19:00 Uhr
(B) 19:00 bis 22:00 Uhr
(C) 8.00 bis 10.00 Uhr
(D) 13:00 bis 14:00 Uhr",(A)
"Heute war Leslie im Bekleidungsgeschäft. Zwischen welchen Zeiten könnten sie gewesen sein?
Wir wissen das:
Leslie wachte um 5 Uhr morgens auf.
Richard sah, wie Leslie von 5 bis 7 Uhr morgens im Elektronikladen ein Telefon kaufte.
Jason sah Leslie von 11 bis 18 Uhr am Flughafen warten.
David sah, wie Leslie von 18 bis 22 Uhr den Unterricht in der Schule besuchte.
Das Bekleidungsgeschäft war nach 22 Uhr geschlossen.
Wann könnte Leslie zum Bekleidungsgeschäft gegangen sein?
Optionen:
(A) 11 bis 18 Uhr
(B) 5 bis 7 Uhr
(C) 7.00 bis 11.00 Uhr
(D) 18:00 bis 22:00 Uhr",(C)
"Heute ging Sean in den Orchestersaal. Zwischen welchen Zeiten könnten sie gewesen sein?
Wir wissen das:
Sean wachte um 5 Uhr morgens auf.
Sarah sah, wie Sean von 5 bis 6 Uhr morgens im Elektronikladen ihren Computer reparierte.
Ashley sah, wie Sean von 6 bis 7 Uhr morgens im Einkaufszentrum Kleidung kaufte.
Jessica sah Sean von 7 bis 9 Uhr morgens auf einem Dach sitzen.
Steven sah Sean zwischen 17 und 20 Uhr auf die Freiheitsstatue zulaufen.
Michael sah Sean von 20 bis 21 Uhr in der Bibliothek lesen.
Der Orchestersaal wurde nach 21 Uhr geschlossen.
Zwischen welchen Zeiten könnte Sean in den Orchestersaal gegangen sein?
Optionen:
(A) 9.00 bis 17.00 Uhr
(F) 5 bis 6 Uhr
(C) 6 bis 7 Uhr
(D) 20:00 bis 21:00 Uhr",(A)
"Heute ging Jessica auf den Basketballplatz. Zwischen welchen Zeiten könnten sie gewesen sein?
Wir wissen das:
Jessica wachte um 5 Uhr morgens auf.
Michael sah, wie Jessica von 5 bis 6 Uhr morgens im Einkaufszentrum Kleidung kaufte.
Steven sah, wie Jessica von 6 bis 7 Uhr morgens im Fahrradladen ein Fahrrad kaufte.
Sean sah Jessica von 7 bis 14 Uhr am Bahnhof warten.
Elizabeth sah, wie Jessica von 14 bis 18 Uhr in der Nähe des Eiffelturms Fotos machte.
Sarah sah Jessica zwischen 18 und 21 Uhr auf die Freiheitsstatue zulaufen.
Der Basketballplatz war nach 22 Uhr geschlossen.
Zwischen welchen Zeiten könnte Jessica auf den Basketballplatz gegangen sein?
Optionen:
(A) 18:00 bis 21:00 Uhr
(F) 5 bis 6 Uhr
(C) 21:00 bis 22:00 Uhr
(D) 14:00 bis 18:00 Uhr",(C)
"Heute ist Jessica an den Strand gegangen. Zwischen welchen Zeiten könnten sie gewesen sein?
Wir wissen das:
Jessica wachte um 5 Uhr morgens auf.
Emily sah, wie Jessica von 5 bis 8 Uhr morgens in einem Yoga-Studio Dehnübungen machte.
Thomas sah, wie Jessica von 8 bis 9 Uhr morgens in der Nähe des Eiffelturms Fotos machte.
Richard sah, wie Jessica von 12 bis 15 Uhr im Elektronikladen ihren Computer reparierte.
Kimberly sah, wie Jessica sich von 15 bis 19 Uhr einen Film im Kino ansah.
Sarah sah, wie Jessica von 19 bis 22 Uhr zum Wasserpark fuhr.
Der Strand war nach 22 Uhr geschlossen.
Zwischen welchen Zeiten könnte Jessica an den Strand gegangen sein?
Optionen:
(A) 8 bis 9 Uhr
(B) 12:00 bis 15:00 Uhr
(C) 9.00 bis 12.00 Uhr
(D) 5 bis 8 Uhr",(C)
"Heute war Lisa auf dem Fußballplatz. Zwischen welchen Zeiten könnten sie gewesen sein?
Wir wissen das:
Lisa wachte um 6 Uhr auf.
Emily sah Lisa von 8 bis 10 Uhr am Flughafen warten.
David sah, wie Lisa von 10 bis 13 Uhr am Unterricht in der Schule teilnahm.
Linda sah, wie Lisa von 13.00 bis 15.00 Uhr im Elektronikladen ihren Computer reparierte.
Hannah sah Lisa von 15 bis 20 Uhr im Café einen Kaffee trinken.
William sah, wie Lisa von 20 bis 22 Uhr im Einkaufszentrum Kleidung kaufte.
Der Fußballplatz wurde nach 22 Uhr geschlossen.
Zwischen welchen Zeiten könnte Lisa auf den Fußballplatz gegangen sein?
Optionen:
(A) 13:00 bis 15:00 Uhr
(B) 6 bis 8 Uhr
(C) 10 bis 13 Uhr
(D) 20:00 bis 22:00 Uhr",(B)
"Heute ist Ashley in die Buchhandlung gegangen. Zwischen welchen Zeiten könnten sie gewesen sein?
Wir wissen das:
Ashley wachte um 5 Uhr morgens auf.
Jason sah, wie Ashley von 11 bis 13 Uhr im Feinkostladen das Mittagessen kaufte.
Emily sah Ashley von 13.00 bis 15.00 Uhr zum Wasserpark fahren.
Kimberly sah Ashley von 15 bis 18 Uhr in einem Yoga-Studio Dehnübungen machen.
Der Buchladen war nach 18 Uhr geschlossen.
Zwischen welchen Zeiten könnte Ashley in die Buchhandlung gegangen sein?
Optionen:
(A) 13:00 bis 15:00 Uhr
(B) 11 bis 13 Uhr
(C) 15:00 bis 18:00 Uhr
(D) 5:00 bis 11:00 Uhr",(D)
"Heute ist Tiffany auf den Markt gegangen. Zwischen welchen Zeiten könnten sie gewesen sein?
Wir wissen das:
Tiffany wachte um 6 Uhr morgens auf.
Sarah sah Tiffany von 6 bis 9 Uhr morgens in der Bibliothek lesen.
Betty sah Tiffany von 9 bis 10 Uhr zum Wasserpark fahren.
Linda sah, wie Tiffany von 12 bis 18 Uhr im Elektronikladen ein Telefon kaufte.
Mary sah Tiffany von 18 bis 22 Uhr im Fitnessstudio trainieren.
Der Markt war nach 22 Uhr geschlossen.
Zwischen welchen Zeiten könnte Tiffany auf den Markt gegangen sein?
Optionen:
(A) 6 bis 9 Uhr
(B) 10 bis 12 Uhr
(C) 18:00 bis 22:00 Uhr
(D) 12 bis 18 Uhr",(B)
"Heute war Betty in der Buchhandlung. Zwischen welchen Zeiten könnten sie gewesen sein?
Wir wissen das:
Betty wachte um 8 Uhr auf.
Nancy sah Betty von 8 bis 10 Uhr am Flughafen warten.
Tiffany sah, wie Betty von 10 bis 14 Uhr in einem Yoga-Studio Dehnübungen machte.
James sah Betty von 14 bis 16 Uhr in der Bibliothek lesen.
Steven sah, wie Betty von 16 bis 17 Uhr im Fahrradladen ein Fahrrad kaufte.
Mary sah, wie Betty von 17 bis 18 Uhr in der Nähe des Schiefen Turms von Pisa Fotos machte.
Der Buchladen war nach 20 Uhr geschlossen.
Zwischen welchen Zeiten könnte Betty in die Buchhandlung gegangen sein?
Optionen:
(A) 14:00 bis 16:00 Uhr
(B) 10 bis 14 Uhr
(C) 8.00 bis 10.00 Uhr
(D) 18:00 bis 20:00 Uhr",(D)
"Heute ist Linda an den Strand gegangen. Zwischen welchen Zeiten könnten sie gewesen sein?
Wir wissen das:
Linda wachte um 10 Uhr auf.
Elizabeth sah Linda von 10 bis 12 Uhr am Bahnhof warten.
David sah Linda von 14 bis 16 Uhr im Büro arbeiten.
Sarah sah Linda von 16 bis 17 Uhr am Flughafen warten.
Ashley sah, wie Linda von 17:00 bis 21:00 Uhr den Unterricht in der Schule besuchte.
Betty sah Linda von 21 bis 22 Uhr im Garten spazieren gehen.
Der Strand war nach 22 Uhr geschlossen.
Zwischen welchen Zeiten könnte Linda an den Strand gegangen sein?
Optionen:
(A) 12 bis 14 Uhr
(B) 10 bis 12 Uhr
(C) 14:00 bis 16:00 Uhr
(D) 16:00 bis 17:00 Uhr",(A)
"Heute ging William ins Kunstatelier. Zwischen welchen Zeiten könnten sie gewesen sein?
Wir wissen das:
William wachte um 6 Uhr morgens auf.
William sah, wie William von 6 bis 7 Uhr morgens im Fitnessstudio trainierte.
Sean sah, wie William von 9 bis 12 Uhr in der Nähe des Eiffelturms Fotos machte.
Susan sah William von 12 bis 20 Uhr im Büro arbeiten.
Nancy sah, wie William von 20 bis 22 Uhr im Fahrradladen ein Fahrrad kaufte.
Das Kunstatelier war nach 22 Uhr geschlossen.
Zwischen welchen Zeiten könnte William ins Kunstatelier gegangen sein?
Optionen:
(A) 20:00 bis 22:00 Uhr
(F) 9.00 bis 12.00 Uhr
(C) 6 bis 7 Uhr
(D) 7.00 bis 9.00 Uhr",(D)
"Heute ging Andrew ins Kunstatelier. Zwischen welchen Zeiten könnten sie gewesen sein?
Wir wissen das:
Andrew wachte um 8 Uhr auf.
Richard sah, wie Andrew von 8 bis 10 Uhr morgens im Elektronikladen ein Telefon kaufte.
Samantha sah, wie Andrew von 10 bis 14 Uhr im Elektronikladen ihren Computer reparierte.
Michael sah Andrew von 15 bis 16 Uhr in der Bibliothek lesen.
Sarah sah, wie Andrew von 16 bis 18 Uhr im Feinkostladen das Mittagessen kaufte.
Das Kunstatelier war nach 18 Uhr geschlossen.
Zwischen welchen Zeiten könnte Andrew ins Kunstatelier gegangen sein?
Optionen:
(A) 8.00 bis 10.00 Uhr
(F) 14:00 bis 15:00 Uhr
(C) 16:00 bis 18:00 Uhr
(D) 15:00 bis 16:00 Uhr",(B)
"Heute ging Sean zum Basketballplatz. Zwischen welchen Zeiten könnten sie gewesen sein?
Wir wissen das:
Sean wachte um 5 Uhr morgens auf.
James sah, wie Sean von 5 bis 6 Uhr morgens einen Film im Kino sah.
David sah, wie Sean von 6 bis 7 Uhr morgens Kekse in einer Bäckerei kaufte.
Sarah sah, wie Sean von 7 bis 9 Uhr morgens im Fitnessstudio trainierte.
William sah, wie Sean von 11 bis 14 Uhr am Unterricht in der Schule teilnahm.
Richard sah Sean zwischen 14 und 16 Uhr in der Nähe des Schiefen Turms von Pisa fotografieren.
Der Basketballplatz wurde nach 16 Uhr geschlossen.
Zwischen welchen Zeiten könnte Sean auf den Basketballplatz gegangen sein?
Optionen:
(A) 9.00 bis 11.00 Uhr
(F) 14:00 bis 16:00 Uhr
(C) 6 bis 7 Uhr
(D) 11 bis 14 Uhr",(A)
"Heute ging David zur Tankstelle. Zwischen welchen Zeiten könnten sie gewesen sein?
Wir wissen das:
David wachte um 7 Uhr morgens auf.
Michael sah David von 7 bis 12 Uhr am Bahnhof warten.
Thomas sah David von 12 bis 14 Uhr auf einem Dach sitzen.
Tiffany sah David von 14 bis 15 Uhr im Café einen Kaffee trinken.
James sah, wie David von 15 bis 17 Uhr im Elektronikladen ihren Computer reparierte.
Mark sah David von 17 bis 18 Uhr in der Bibliothek lesen.
Die Tankstelle war nach 20 Uhr geschlossen.
Zwischen welchen Zeiten könnte David zur Tankstelle gegangen sein?
Optionen:
(A) 14:00 bis 15:00 Uhr
(F) 18:00 bis 20:00 Uhr
(C) 17:00 bis 18:00 Uhr
(D) 7:00 bis 12:00 Uhr",(B)
"Heute war Samantha in der Bäckerei. Zwischen welchen Zeiten könnten sie gewesen sein?
Wir wissen das:
Samantha wachte um 5 Uhr morgens auf.
Sarah sah, wie Samantha von 5 bis 6 Uhr morgens im Elektronikladen ein Telefon kaufte.
Richard sah Samantha von 6 bis 12 Uhr am Flughafen warten.
John sah, wie Samantha von 12 bis 14 Uhr im Einkaufszentrum Kleidung kaufte.
Anthony sah Samantha von 14 bis 15 Uhr auf einem Dach sitzen.
Die Bäckerei war nach 21 Uhr geschlossen.
Zwischen welchen Zeiten könnte Samantha zum Bäcker gegangen sein?
Optionen:
(A) 6:00 bis 12:00 Uhr
(F) 14:00 bis 15:00 Uhr
(C) 5 bis 6 Uhr
(D) 15:00 bis 21:00 Uhr",(D)
"Heute ging William ins Café. Zwischen welchen Zeiten könnten sie gewesen sein?
Wir wissen das:
William wachte um 9 Uhr auf.
Linda sah William von 9 bis 11 Uhr auf dem Tennisplatz Tennis spielen.
Emily sah, wie William von 11 bis 13 Uhr am Unterricht in der Schule teilnahm.
Nancy sah William von 18 bis 19 Uhr im Garten spazieren gehen.
Das Café war nach 19 Uhr geschlossen.
Zwischen welchen Zeiten könnte William ins Café gegangen sein?
Optionen:
(A) 18:00 bis 19:00 Uhr
(F) 9.00 bis 11.00 Uhr
(C) 11 bis 13 Uhr
(D) 13:00 bis 18:00 Uhr",(D)
"Heute ist Hannah an den Strand gegangen. Zwischen welchen Zeiten könnten sie gewesen sein?
Wir wissen das:
Hannah wachte um 5 Uhr morgens auf.
Richard sah Hannah von 5 bis 7 Uhr morgens auf einem Dach sitzen.
Ashley sah, wie Hannah von 9 bis 19 Uhr im Café einen Kaffee trank.
Jennifer sah, wie Hannah von 19 bis 20 Uhr in der Nähe des Schiefen Turms von Pisa Fotos machte.
Der Strand war nach 20 Uhr geschlossen.
Zwischen welchen Zeiten könnte Hannah an den Strand gegangen sein?
Optionen:
(A) 19:00 bis 20:00 Uhr
(B) 7.00 bis 9.00 Uhr
(C) 9 bis 19 Uhr
(D) 5 bis 7 Uhr",(B)
"Heute ist Richard ins Café gegangen. Zwischen welchen Zeiten könnten sie gewesen sein?
Wir wissen das:
Richard wachte um 10 Uhr auf.
Jason sah Richard von 10 bis 12 Uhr am Bahnhof warten.
Sean sah Richard von 12 bis 15 Uhr im Garten spazieren gehen.
David sah, wie Richard von 15 bis 17 Uhr im Elektronikladen ihren Computer reparierte.
Das Café war nach 19 Uhr geschlossen.
Zwischen welchen Zeiten könnte Richard ins Café gegangen sein?
Optionen:
(A) 17:00 bis 19:00 Uhr
(F) 15:00 bis 17:00 Uhr
(C) 12 bis 15 Uhr
(D) 10 bis 12 Uhr",(A)
"Heute war Sarah beim Bäcker. Zwischen welchen Zeiten könnten sie gewesen sein?
Wir wissen das:
Sarah wachte um 9 Uhr auf.
John sah Sarah von 10 bis 12 Uhr im Café einen Kaffee trinken.
Thomas sah, wie Sarah von 12 bis 16 Uhr im Feinkostladen das Mittagessen kaufte.
Richard sah Sarah von 16 bis 17 Uhr zum Wasserpark fahren.
Die Bäckerei war nach 17 Uhr geschlossen.
Zwischen welchen Zeiten könnte Sarah zum Bäcker gegangen sein?
Optionen:
(A) 16:00 bis 17:00 Uhr
(B) 12 bis 16 Uhr
(C) 9.00 bis 10.00 Uhr
(D) 10 bis 12 Uhr",(C)
"Heute ging Samantha ins Schwimmbad. Zwischen welchen Zeiten könnten sie gewesen sein?
Wir wissen das:
Samantha wachte um 6 Uhr morgens auf.
James sah, wie Samantha von 6 bis 13 Uhr im Feinkostladen das Mittagessen kaufte.
Emily sah Samantha von 13.00 bis 14.00 Uhr auf dem Tennisplatz Tennis spielen.
Kimberly sah Samantha von 16 bis 17 Uhr im Fitnessstudio trainieren.
Das Schwimmbad war nach 17 Uhr geschlossen.
Zwischen welchen Zeiten könnte Samantha ins Schwimmbad gegangen sein?
Optionen:
(A) 16:00 bis 17:00 Uhr
(F) 14:00 bis 16:00 Uhr
(C) 6 bis 13 Uhr
(D) 13:00 bis 14:00 Uhr",(B)
"Heute war Ashley im Vergnügungspark. Zwischen welchen Zeiten könnten sie gewesen sein?
Wir wissen das:
Ashley wachte um 7 Uhr morgens auf.
Kimberly sah Ashley von 7 bis 8 Uhr morgens zum Wasserpark fahren.
Lisa sah, wie Ashley von 8 bis 10 Uhr morgens im Einkaufszentrum Kleidung kaufte.
Hannah sah, wie Ashley von 10 bis 15 Uhr in der Nähe des Eiffelturms Fotos machte.
Jessica sah Ashley von 15 bis 16 Uhr im Garten spazieren gehen.
William sah Ashley von 16 bis 19 Uhr im Café einen Kaffee trinken.
Der Vergnügungspark war nach 21 Uhr geschlossen.
Zwischen welchen Zeiten könnte Ashley in den Vergnügungspark gegangen sein?
Optionen:
(A) 7 bis 8 Uhr
(B) 8.00 bis 10.00 Uhr
(C) 16:00 bis 19:00 Uhr
(D) 19:00 bis 21:00 Uhr",(D)
"Heute ging David zur Tankstelle. Zwischen welchen Zeiten könnten sie gewesen sein?
Wir wissen das:
David wachte um 5 Uhr morgens auf.
Jennifer sah, wie David von 7 bis 9 Uhr morgens in der Nähe des Schiefen Turms von Pisa Fotos machte.
Kimberly sah, wie David von 9 bis 15 Uhr im Fahrradladen ein Fahrrad kaufte.
Linda sah David von 15 bis 21 Uhr auf die Freiheitsstatue zulaufen.
Die Tankstelle war nach 21 Uhr geschlossen.
Zwischen welchen Zeiten könnte David zur Tankstelle gegangen sein?
Optionen:
(A) 5 bis 7 Uhr
(B) 7.00 bis 9.00 Uhr
(C) 15:00 bis 21:00 Uhr
(D) 9.00 bis 15.00 Uhr",(A)
"Heute war David im Tanzstudio. Zwischen welchen Zeiten könnten sie gewesen sein?
Wir wissen das:
David wachte um 5 Uhr morgens auf.
Betty sah David von 5 bis 8 Uhr morgens auf dem Tennisplatz Tennis spielen.
Anthony sah David von 8 bis 11 Uhr auf die Freiheitsstatue zulaufen.
Lisa sah, wie David von 12 bis 17 Uhr in der Nähe des Eiffelturms Fotos machte.
Das Tanzstudio war nach 17 Uhr geschlossen.
Zwischen welchen Zeiten könnte David ins Tanzstudio gegangen sein?
Optionen:
(A) 12 bis 17 Uhr
(F) 11 bis 12 Uhr
(C) 5 bis 8 Uhr
(D) 8.00 bis 11.00 Uhr",(B)
