input,target
"Find a movie similar to The Sixth Sense, The Lord of the Rings The Two Towers, The Usual Suspects, Forrest Gump:
Options:
(A) Nothing to Declare
(B) Crossfire
(C) End of Days
(D) Star Wars Episode IV - A New Hope",(D)
"Find a movie similar to Goodfellas, Raiders of the Lost Ark, Star Wars Episode IV - A New Hope, The Silence of the Lambs:
Options:
(A) Monty Python and the Holy Grail
(B) Weekend at Bernie's
(C) American in Paris
(D) An
(E) Let It Snow",(A)
"Find a movie similar to Pulp Fiction, The Fugitive, The Shawshank Redemption, Dances with Wolves:
Options:
(A) All Over the Guy
(B) Forrest Gump
(C) Elizabethtown
(D) The Bride of Frankenstein",(B)
"Find a movie similar to Schindler's List, Jurassic Park, The Silence of the Lambs, Forrest Gump:
Options:
(A) Batman
(B) Alien Resurrection
(C) A Tale of Two Cities
(D) The Quiet American",(A)
"Find a movie similar to Pulp Fiction, The Shawshank Redemption, Aladdin, The Lion King:
Options:
(A) Terminator 2 Judgment Day
(B) The Next Three Days
(C) Detachment
(D) Ruby Sparks",(A)
"Find a movie similar to Aladdin, Terminator 2 Judgment Day, Batman, The Mask:
Options:
(A) WarGames
(B) King Kong
(C) Foreign Correspondent
(D) Pretty Woman",(D)
"Find a movie similar to Braveheart, Pulp Fiction, Saving Private Ryan, Gattaca:
Options:
(A) Brave
(B) Dredd
(C) When Worlds Collide
(D) Go",(D)
"Find a movie similar to Terminator 2 Judgment Day, Dead Man Walking, Braveheart, The Shawshank Redemption:
Options:
(A) The Fugitive
(B) Music and Lyrics
(C) Deuce Bigalow Male Gigolo
(D) Louis CK Oh My God",(A)
"Find a movie similar to Dances with Wolves, The Lion King, The Fugitive, The Shawshank Redemption:
Options:
(A) Schindler's List
(B) Day for Night
(C) Man of the House
(D) The Neon Demon",(A)
"Find a movie similar to The Usual Suspects, Interview with the Vampire The Vampire Chronicles, The Shawshank Redemption, Pulp Fiction:
Options:
(A) Toy Soldiers
(B) The Fugitive
(C) The Wasp Woman
(D) Baxter",(B)
"Find a movie similar to Stargate, The Fugitive, Pulp Fiction, Dances with Wolves:
Options:
(A) Forrest Gump
(B) Kevin Smith Too Fat For 40
(C) Scorched
(D) Stand and Deliver",(A)
"Find a movie similar to The Fugitive, The Shawshank Redemption, Beauty and the Beast, Schindler's List:
Options:
(A) The Lion King
(B) Urban Cowboy
(C) Space Truckers
(D) Universal Soldier Day of Reckoning",(A)
"Find a movie similar to Snow White and the Seven Dwarfs, The Secret Garden, Beauty and the Beast, The Lion King:
Options:
(A) The Thing
(B) Pinocchio
(C) Nymphomaniac Volume I
(D) Lights in the Dusk",(B)
"Find a movie similar to Raiders of the Lost Ark, The Matrix, Gattaca, Gladiator:
Options:
(A) Swimming Pool
(B) Maggie's Plan
(C) The Fifth Element
(D) For the Boys",(C)
"Find a movie similar to Batman, The Mask, The Lion King, Pretty Woman:
Options:
(A) Los Angeles Plays Itself
(B) Gintama The Final Chapter - Be Forever Yorozuya
(C) Doctor Who Last Christmas
(D) The Fugitive",(D)
"Find a movie similar to The Lion King, Dances with Wolves, Braveheart, Schindler's List:
Options:
(A) Pickup on South Street
(B) Poltergeist III
(C) Crush
(D) The Shawshank Redemption",(D)
"Find a movie similar to American Beauty, Austin Powers International Man of Mystery, Star Wars Episode V - The Empire Strikes Back, Mission Impossible:
Options:
(A) Dragon Ball The Curse Of The Blood Rubies
(B) Moonlight Mile
(C) Hollywood Homicide
(D) Star Wars Episode IV - A New Hope",(D)
"Find a movie similar to Rocky, Star Wars Episode IV - A New Hope, Toy Story, The Terminator:
Options:
(A) Dracula Dead and Loving It
(B) Independence Day
(C) The Extraordinary Adventures of Adèle Blanc-Sec
(D) The American President",(B)
"Find a movie similar to Braveheart, The Usual Suspects, Crimson Tide, The Fugitive:
Options:
(A) Get Shorty
(B) The Firm
(C) Pillow Talk
(D) Hairspray",(A)
"Find a movie similar to Interstellar, Monsters, Inc, Back to the Future, Inception:
Options:
(A) My Fellow Americans
(B) Shadow of the Vampire
(C) Star Wars Episode VII - The Force Awakens
(D) Psycho II",(C)
"Find a movie similar to Batman, Independence Day, Jurassic Park, Forrest Gump:
Options:
(A) Pleasantville
(B) The Mask
(C) To Catch a Thief
(D) Microwave Massacre",(B)
"Find a movie similar to Terminator 2 Judgment Day, Pulp Fiction, Aladdin, The Lion King:
Options:
(A) Hawks and Sparrows
(B) The Scent of Green Papaya
(C) Schindler's List
(D) Le Maître d'école",(C)
"Find a movie similar to Star Wars Episode V - The Empire Strikes Back, Independence Day, Terminator 2 Judgment Day, Star Wars Episode VI - Return of the Jedi:
Options:
(A) High School
(B) Pushing Tin
(C) What Happened
(D) Miss Simone
(E) Back to the Future",(E)
"Find a movie similar to Monty Python and the Holy Grail, The Silence of the Lambs, Star Wars Episode V - The Empire Strikes Back, Star Wars Episode IV - A New Hope:
Options:
(A) Child's Play 3
(B) Some Kind of Wonderful
(C) Goodfellas
(D) Chocolat",(C)
"Find a movie similar to Forrest Gump, Star Wars Episode VI - Return of the Jedi, Back to the Future, The Matrix:
Options:
(A) Out of the Past
(B) Sleeping with the Enemy
(C) Independence Day
(D) Ghost in the Shell Arise - Border 2 Ghost Whispers",(C)
"Find a movie similar to Pulp Fiction, The Dark Knight, The Silence of the Lambs, Forrest Gump:
Options:
(A) The Da Vinci Code
(B) Inception
(C) Identity Thief
(D) War for the Planet of the Apes",(B)
"Find a movie similar to The Usual Suspects, Braveheart, Pulp Fiction, Schindler's List:
Options:
(A) The Cabinet of Dr Caligari
(B) The Shawshank Redemption
(C) Spider-Man 2
(D) Taxi",(B)
"Find a movie similar to Braveheart, The Usual Suspects, The Shawshank Redemption, The Fugitive:
Options:
(A) Boy
(B) Swiss Family Robinson
(C) And Then There Were None
(D) Crimson Tide",(D)
"Find a movie similar to The Fugitive, Schindler's List, Braveheart, The Mask:
Options:
(A) The Real McCoy
(B) Batman
(C) Master and Commander The Far Side of the World
(D) Supercop",(B)
"Find a movie similar to Pretty Woman, Aladdin, The Lion King, Batman:
Options:
(A) Terminator 2 Judgment Day
(B) Everlasting Piece
(C) An
(D) Cloverfield
(E) The Last Temptation of Christ",(A)
"Find a movie similar to The Wizard of Oz, The Big Lebowski, Being John Malkovich, Run Lola Run:
Options:
(A) Dragon Ball Z Dead Zone
(B) Lightning in a Bottle
(C) The Omega Man
(D) Goodfellas",(D)
"Find a movie similar to The Terminator, Star Wars Episode VI - Return of the Jedi, Forrest Gump, Star Wars Episode IV - A New Hope:
Options:
(A) Independence Day
(B) The Human Condition III
(C) The Lifeguard
(D) Secretary",(A)
"Find a movie similar to Pulp Fiction, Forrest Gump, Inside Out, Edge of Tomorrow:
Options:
(A) 1984
(B) Good Night
(C) and Good Luck
(D) Kiss of the Dragon
(E) District 9",(E)
"Find a movie similar to Braveheart, Pretty Woman, Apollo 13, Dances with Wolves:
Options:
(A) Batman Assault on Arkham
(B) The Shawshank Redemption
(C) Pokémon Heroes
(D) The Flamingo Kid",(B)
"Find a movie similar to Pulp Fiction, Forrest Gump, Terminator 2 Judgment Day, Braveheart:
Options:
(A) Ruby & Quentin
(B) Insidious Chapter 3
(C) Fast Times at Ridgemont High
(D) The Fugitive",(D)
"Find a movie similar to Pulp Fiction, Forrest Gump, The Fugitive, Braveheart:
Options:
(A) Little Women
(B) Dances with Wolves
(C) Bring It On All or Nothing
(D) Dead Alive",(B)
"Find a movie similar to American Beauty, Star Wars Episode IV - A New Hope, Star Wars Episode V - The Empire Strikes Back, Forrest Gump:
Options:
(A) Cargo
(B) Neon Bull
(C) Jeffrey
(D) The Silence of the Lambs",(D)
"Find a movie similar to Star Wars Episode IV - A New Hope, The Usual Suspects, Star Wars Episode V - The Empire Strikes Back, Pulp Fiction:
Options:
(A) Fargo
(B) Conan the Barbarian
(C) Wisdom
(D) The Crew",(A)
"Find a movie similar to Léon The Professional, The Matrix, Forrest Gump, Pulp Fiction:
Options:
(A) Romper Stomper
(B) Fame
(C) Up
(D) The Browning Version",(C)
"Find a movie similar to American History X, Requiem for a Dream, Raiders of the Lost Ark, The Sixth Sense:
Options:
(A) Miss Meadows
(B) Little Man
(C) Goodfellas
(D) You Can't Take It with You",(C)
"Find a movie similar to The Shawshank Redemption, Forrest Gump, Dances with Wolves, The Fugitive:
Options:
(A) Pulp Fiction
(B) The Girl on the Bridge
(C) Radioland Murders
(D) Father of the Bride",(A)
"Find a movie similar to Pulp Fiction, Dances with Wolves, The Fugitive, The Shawshank Redemption:
Options:
(A) Baby Secret of the Lost Legend
(B) The Care Bears Movie
(C) The Fiendish Plot of Dr Fu Manchu
(D) Forrest Gump",(D)
"Find a movie similar to Braveheart, Pretty Woman, Schindler's List, Apollo 13:
Options:
(A) Bad Taste
(B) My Big Fat Greek Wedding 2
(C) The Santa Clause 2
(D) Dances with Wolves",(D)
"Find a movie similar to The Lord of the Rings The Two Towers, Raiders of the Lost Ark, The Lord of the Rings The Fellowship of the Ring, Inception:
Options:
(A) Ladybugs
(B) American Ultra
(C) Saving Private Ryan
(D) Siam Sunset",(C)
"Find a movie similar to The Lion King, Toy Story, The Fugitive, Aladdin:
Options:
(A) Experimenter
(B) Highway 61
(C) Terminator 2 Judgment Day
(D) Short Circuit 2",(C)
"Find a movie similar to The Terminator, Wayne's World, Star Wars Episode V - The Empire Strikes Back, Indiana Jones and the Temple of Doom:
Options:
(A) Nixon
(B) The Pink Panther
(C) The Pawnbroker
(D) Raiders of the Lost Ark",(D)
"Find a movie similar to American Beauty, Goodfellas, The Silence of the Lambs, Star Wars Episode IV - A New Hope:
Options:
(A) Christmas in Connecticut
(B) The Princess Bride
(C) Bill & Ted's Bogus Journey
(D) Melvin and Howard",(B)
"Find a movie similar to The Sword in the Stone, Fantasia, The Jungle Book, Willy Wonka & the Chocolate Factory:
Options:
(A) The Wizard of Oz
(B) Captain Corelli's Mandolin
(C) Timecrimes
(D) Arlington Road",(A)
"Find a movie similar to Braveheart, Dances with Wolves, The Shawshank Redemption, The Usual Suspects:
Options:
(A) 3000 Miles to Graceland
(B) Crimson Tide
(C) Best Men
(D) A Very Harold & Kumar 3D Christmas",(B)
"Find a movie similar to Interview with the Vampire The Vampire Chronicles, The Shawshank Redemption, Pulp Fiction, The Usual Suspects:
Options:
(A) Caligula
(B) Anger Management
(C) The Fugitive
(D) Mommy",(C)
"Find a movie similar to Pulp Fiction, The Shawshank Redemption, Dances with Wolves, Stargate:
Options:
(A) The Fugitive
(B) The Boss of It All
(C) Barb Wire
(D) Basic Instinct 2",(A)
"Find a movie similar to The Shawshank Redemption, Don Juan DeMarco, Mr Holland's Opus, Get Shorty:
Options:
(A) Howards End
(B) Long Night's Journey Into Day
(C) Boccaccio '70
(D) What's Eating Gilbert Grape",(D)
"Find a movie similar to Pulp Fiction, The Silence of the Lambs, Forrest Gump, Laputa Castle in the Sky:
Options:
(A) Bone Tomahawk
(B) The Brice Man
(C) The Village
(D) The Shawshank Redemption",(D)
"Find a movie similar to Independence Day, The Silence of the Lambs, Batman, Jurassic Park:
Options:
(A) Forrest Gump
(B) American Flyers
(C) Shadows and Fog
(D) Thunderbirds",(A)
"Find a movie similar to The Usual Suspects, The Shawshank Redemption, Get Shorty, Pulp Fiction:
Options:
(A) Schindler's List
(B) The Handmaiden
(C) Davy Crockett
(D) King of the Wild Frontier
(E) Jet Li's Fearless",(A)
"Find a movie similar to Star Wars Episode IV - A New Hope, Raiders of the Lost Ark, Mission Impossible, Star Wars Episode V - The Empire Strikes Back:
Options:
(A) Indiana Jones and the Last Crusade
(B) Stander
(C) Too Late for Tears
(D) Tower Heist",(A)
"Find a movie similar to Forrest Gump, The Fugitive, Independence Day, Fargo:
Options:
(A) Comic-Con Episode IV A Fan's Hope
(B) Harley Davidson and the Marlboro Man
(C) Heat
(D) Scratch",(C)
"Find a movie similar to The Fugitive, Braveheart, The Shawshank Redemption, Terminator 2 Judgment Day:
Options:
(A) Dead Man Walking
(B) World's Greatest Dad
(C) The Bad and the Beautiful
(D) Hood of Horror",(A)
"Find a movie similar to American Beauty, The Sixth Sense, Star Wars Episode V - The Empire Strikes Back, Star Wars Episode IV - A New Hope:
Options:
(A) Death to Smoochy
(B) The Artist
(C) LA Confidential
(D) New York
(E) I Love You",(C)
"Find a movie similar to Braveheart, Apollo 13, Schindler's List, Pulp Fiction:
Options:
(A) Ruby Sparks
(B) The Last Klezmer Leopold Kozlowski
(C) His Life and Music
(D) Circus
(E) Dances with Wolves",(E)
"Find a movie similar to The Shawshank Redemption, Apollo 13, Terminator 2 Judgment Day, Dead Man Walking:
Options:
(A) Frankenstein Unbound
(B) Jon Stewart Has Left the Building
(C) Clear and Present Danger
(D) Little Giants",(C)
"Find a movie similar to Jurassic Park, The Silence of the Lambs, Batman, American Beauty:
Options:
(A) Night of the Living Dead
(B) Forrest Gump
(C) Ghost Ship
(D) Revenge for Jolly!",(B)
"Find a movie similar to Batman, The Usual Suspects, The Silence of the Lambs, Jurassic Park:
Options:
(A) The End of the Tour
(B) Forrest Gump
(C) Lust
(D) Caution
(E) Shelter",(B)
"Find a movie similar to Pulp Fiction, Forrest Gump, Dances with Wolves, The Usual Suspects:
Options:
(A) The Lawnmower Man
(B) Virus
(C) Jaws The Revenge
(D) Get Shorty",(D)
"Find a movie similar to Dances with Wolves, Stargate, Pulp Fiction, The Shawshank Redemption:
Options:
(A) The Towering Inferno
(B) The Collector
(C) Diabolique
(D) The Fugitive",(D)
"Find a movie similar to Batman, Interview with the Vampire The Vampire Chronicles, The Mask, Pretty Woman:
Options:
(A) Bright
(B) Babe
(C) Unicorn City
(D) Zoom",(B)
"Find a movie similar to The Lion King, The Fugitive, Terminator 2 Judgment Day, Toy Story:
Options:
(A) Black Mirror
(B) Aladdin
(C) Super Mario Bros
(D) The Stunt Man",(B)
"Find a movie similar to Raiders of the Lost Ark, The Matrix, Pulp Fiction, Forrest Gump:
Options:
(A) Trail of the Pink Panther
(B) Inception
(C) Firestarter
(D) Joe's Apartment",(B)
"Find a movie similar to The Mask, Batman, Pretty Woman, The Fugitive:
Options:
(A) Babe
(B) What We Do in the Shadows
(C) Game of Death
(D) Eastern Promises",(A)
"Find a movie similar to Schindler's List, The Lord of the Rings The Two Towers, Inception, The Dark Knight:
Options:
(A) Couples Retreat
(B) Those Magnificent Men in Their Flying Machines
(C) Star Wars Episode IV - A New Hope
(D) Friday After Next",(C)
"Find a movie similar to X-Men, Planet of the Apes, Forrest Gump, Independence Day:
Options:
(A) The Terminator
(B) Remember Me
(C) Train to Busan
(D) Fast & Furious",(A)
"Find a movie similar to Inception, Inside Out, Edge of Tomorrow, Star Wars Episode VII - The Force Awakens:
Options:
(A) Pulp Fiction
(B) Dutch
(C) Murder in the First
(D) Mystery
(E) Alaska",(A)
"Find a movie similar to The Fugitive, Interview with the Vampire The Vampire Chronicles, The Mask, The Lion King:
Options:
(A) Babe
(B) The House
(C) Saving Santa
(D) Experimenter",(A)
"Find a movie similar to The Shawshank Redemption, The Fugitive, Forrest Gump, Pulp Fiction:
Options:
(A) I Know Who Killed Me
(B) Oceans
(C) Dances with Wolves
(D) It Can't Be!",(C)
"Find a movie similar to Apollo 13, Batman, Dances with Wolves, Braveheart:
Options:
(A) Schindler's List
(B) Crimes and Misdemeanors
(C) King Kong
(D) Gorillas in the Mist",(A)
"Find a movie similar to Pulp Fiction, Léon The Professional, Kill Bill Vol 2, Requiem for a Dream:
Options:
(A) Pushing Hands
(B) Mortal Kombat The Journey Begins
(C) Sin Nombre
(D) The Godfather",(D)
"Find a movie similar to The Fugitive, Schindler's List, Fargo, Braveheart:
Options:
(A) Dances with Wolves
(B) Arachnophobia
(C) The Good Son
(D) Liam",(A)
"Find a movie similar to Dances with Wolves, Mr Holland's Opus, Stargate, Get Shorty:
Options:
(A) Ride with the Devil
(B) It Runs in the Family
(C) The Usual Suspects
(D) Anomalisa",(C)
"Find a movie similar to Braveheart, Forrest Gump, The Silence of the Lambs, The Fugitive:
Options:
(A) Cannibal Holocaust
(B) Seven
(C) Bride & Prejudice
(D) Night at the Museum Secret of the Tomb",(B)
"Find a movie similar to American Beauty, Back to the Future, Star Wars Episode IV - A New Hope, Star Wars Episode V - The Empire Strikes Back:
Options:
(A) Jon Stewart Has Left the Building
(B) Hud
(C) The Mummy Tomb of the Dragon Emperor
(D) The Terminator",(D)
"Find a movie similar to One Flew Over the Cuckoo's Nest, Star Wars Episode V - The Empire Strikes Back, Léon The Professional, Reservoir Dogs:
Options:
(A) Thumbelina
(B) Hereafter
(C) The Thinning
(D) Raiders of the Lost Ark",(D)
"Find a movie similar to Don Juan DeMarco, Mr Holland's Opus, What's Eating Gilbert Grape, Pulp Fiction:
Options:
(A) Get Shorty
(B) Kolya
(C) Death Wish 2
(D) Gold Diggers of 1933",(A)
"Find a movie similar to Get Shorty, What's Eating Gilbert Grape, The Fugitive, The Shawshank Redemption:
Options:
(A) Unstrung Heroes
(B) Vampire in Brooklyn
(C) Braveheart
(D) Borat Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan",(C)
"Find a movie similar to Schindler's List, The Shawshank Redemption, Terminator 2 Judgment Day, Aladdin:
Options:
(A) The Double Life of Veronique
(B) Bridget Jones's Diary
(C) The Lion King
(D) Cujo",(C)
"Find a movie similar to Braveheart, The Usual Suspects, Dances with Wolves, Pulp Fiction:
Options:
(A) Metropolis
(B) Nadja
(C) Marty
(D) Toy Story",(D)
"Find a movie similar to Aladdin, Toy Story, The Lion King, Pulp Fiction:
Options:
(A) Being Elmo A Puppeteer's Journey
(B) Far From Home The Adventures of Yellow Dog
(C) Terminator 2 Judgment Day
(D) RoboGeisha",(C)
"Find a movie similar to The Fugitive, Fargo, Groundhog Day, The Princess Bride:
Options:
(A) John Q
(B) Raiders of the Lost Ark
(C) No Man's Land
(D) The Morning After",(B)
"Find a movie similar to The Terminator, Toy Story, The Sixth Sense, Star Wars Episode VI - Return of the Jedi:
Options:
(A) Indecent Proposal
(B) Star Wars Episode V - The Empire Strikes Back
(C) Gray's Anatomy
(D) The Girl Next Door",(B)
"Find a movie similar to Dances with Wolves, The Shawshank Redemption, Stargate, Tombstone:
Options:
(A) The Fugitive
(B) Frankenstein Unbound
(C) Easter Parade
(D) One Crazy Summer",(A)
"Find a movie similar to Terminator 2 Judgment Day, The Lion King, Batman, Aladdin:
Options:
(A) Killing Me Softly
(B) A King in New York
(C) The Proposition
(D) Pretty Woman",(D)
"Find a movie similar to Star Wars Episode V - The Empire Strikes Back, The Usual Suspects, Star Wars Episode IV - A New Hope, The Lord of the Rings The Return of the King:
Options:
(A) LA Confidential
(B) PS I Love You
(C) Boyz N the Hood
(D) Let It Ride",(A)
"Find a movie similar to Stargate, The Shawshank Redemption, Dances with Wolves, The Fugitive:
Options:
(A) Angel at My Table
(B) An
(C) Beauty of the Day
(D) Pulp Fiction
(E) The Omega Man",(D)
"Find a movie similar to The Matrix, Star Wars Episode V - The Empire Strikes Back, Star Wars Episode IV - A New Hope, Forrest Gump:
Options:
(A) Pulp Fiction
(B) Da geht noch was!
(C) Hudson Hawk
(D) The Brothers Grimm",(A)
"Find a movie similar to The Shawshank Redemption, Schindler's List, Terminator 2 Judgment Day, Aladdin:
Options:
(A) Nina's Heavenly Delights
(B) American Pie Presents The Book of Love
(C) The Recruit
(D) The Lion King",(D)
"Find a movie similar to Goodfellas, The Big Lebowski, Raiders of the Lost Ark, The Silence of the Lambs:
Options:
(A) Doctor Dolittle
(B) Pi
(C) House Party 3
(D) Star Wars Episode IV - A New Hope",(D)
"Find a movie similar to The Green Mile, The Matrix, Saving Private Ryan, Gladiator:
Options:
(A) 49 Up
(B) Gattaca
(C) Alex and Emma
(D) The Terrorist",(B)
"Find a movie similar to The Fifth Element, Gladiator, Gattaca, The Matrix:
Options:
(A) Birdman of Alcatraz
(B) Raiders of the Lost Ark
(C) Le Samouraï
(D) Imagine That",(B)
"Find a movie similar to Star Wars Episode IV - A New Hope, Star Wars Episode V - The Empire Strikes Back, The Silence of the Lambs, The Princess Bride:
Options:
(A) The Valet
(B) Love Potion #9
(C) The Twilight Samurai
(D) Fargo",(D)
"Find a movie similar to Austin Powers International Man of Mystery, Star Wars Episode IV - A New Hope, Star Wars Episode V - The Empire Strikes Back, Mission Impossible:
Options:
(A) The Impostors
(B) Virunga
(C) Self-criticism of a Bourgeois Dog
(D) American Beauty",(D)
"Find a movie similar to Dances with Wolves, The Fugitive, The Shawshank Redemption, Braveheart:
Options:
(A) Hostage
(B) Behind Enemy Lines
(C) Get Shorty
(D) Alice",(C)
"Find a movie similar to Spirited Away, Seven Samurai, LA Confidential, Dr Strangelove or How I Learned to Stop Worrying and Love the Bomb:
Options:
(A) The Usual Suspects
(B) Return to the Blue Lagoon
(C) Practical Magic
(D) Scrooge",(A)
"Find a movie similar to Braveheart, Schindler's List, The Silence of the Lambs, Jurassic Park:
Options:
(A) Independence Day
(B) Broken
(C) Toy Story 2
(D) Men of Honor",(A)
