input,target
"Is the following sentence plausible? ""Neal Pionk shot from the six yard line.""",no
"Is the following sentence plausible? ""Nick Castellanos hit the wheel route.""",no
"Is the following sentence plausible? ""Tom Brady was safe at first.""",no
"Is the following sentence plausible? ""Sergio Ramos hit nothing but net.""",no
"Is the following sentence plausible? ""Khyri Thomas  changed direction in the backfield in the NFC championship.""",no
"Is the following sentence plausible? ""Leon Draisaitl grounded out to second base in the National League Championship Series.""",no
"Is the following sentence plausible? ""Bastian Schweinsteiger scored in added time.""",yes
"Is the following sentence plausible? ""Aaron Nola converted the first down.""",no
"Is the following sentence plausible? ""Ketel Marte got into the endzone.""",no
"Is the following sentence plausible? ""Travis Konecny did a maradona on the defender.""",no
"Is the following sentence plausible? ""Pierre-Luc Dubois skated backwards.""",yes
"Is the following sentence plausible? ""Ryan O'Reilly wristed a shot.""",yes
"Is the following sentence plausible? ""Miro Heiskanen earned a trip to the penalty box.""",yes
"Is the following sentence plausible? ""Angel Di Maria scored in extra time.""",yes
"Is the following sentence plausible? ""Sam Darnold scored on the power play in the Stanley Cup.""",no
"Is the following sentence plausible? ""Gleyber Torres scored a bicycle kick.""",no
"Is the following sentence plausible? ""Tyler Glasnow scored a penalty kick.""",no
"Is the following sentence plausible? ""DeVante Parker was called for icing.""",no
"Is the following sentence plausible? ""Jayson Tatum was called for the goal tend.""",yes
"Is the following sentence plausible? ""Carson Wentz caught the screen pass.""",yes
"Is the following sentence plausible? ""Bryce Harper fumbled the ball.""",no
"Is the following sentence plausible? ""Keenan Allen beat the buzzer in the Western Conference Finals.""",no
"Is the following sentence plausible? ""Marcell Ozuna scored a touchdown.""",no
"Is the following sentence plausible? ""Brandon Woodruff set the hard screen in the Eastern Conference Finals.""",no
"Is the following sentence plausible? ""Jonas Valanciunas beat the buzzer.""",yes
"Is the following sentence plausible? ""Nerlens Noel was out at home.""",no
"Is the following sentence plausible? ""Paulinho earned an indirect kick in the FA Cup.""",yes
"Is the following sentence plausible? ""Klaas Jan Huntelaar shot the puck.""",no
"Is the following sentence plausible? ""David Pastrnak skated backwards.""",yes
"Is the following sentence plausible? ""Joe Burrow caught the back shoulder fade in the Superbowl.""",yes
"Is the following sentence plausible? ""Sergio Aguero maradona'd the defender.""",yes
"Is the following sentence plausible? ""Gerrit Cole set the hard screen.""",no
"Is the following sentence plausible? ""CJ McCollum shot from the six yard line.""",no
"Is the following sentence plausible? ""Kyle Tucker took a left footed shot.""",no
"Is the following sentence plausible? ""Jakub Vrana skated backwards.""",yes
"Is the following sentence plausible? ""Deshaun Watson was flagged on the play.""",yes
"Is the following sentence plausible? ""Tyler Glasnow watched the pitch go by.""",yes
"Is the following sentence plausible? ""Juan Soto took ball four.""",yes
"Is the following sentence plausible? ""Anthony Davis beat the buzzer.""",yes
"Is the following sentence plausible? ""Caris LeVert scored a reverse layup.""",yes
"Is the following sentence plausible? ""Andrei Svechnikov took ball four.""",no
"Is the following sentence plausible? ""Trae Young got into the endzone.""",no
"Is the following sentence plausible? ""Nathan MacKinnon bricked the three pointer in the Eastern Conference Finals.""",no
"Is the following sentence plausible? ""A.J. Green scored in the third period.""",no
"Is the following sentence plausible? ""Elias Lindholm took the snap.""",no
"Is the following sentence plausible? ""Fred VanVleet passed the puck.""",no
"Is the following sentence plausible? ""Frederik Andersen converted the first down.""",no
"Is the following sentence plausible? ""Javier Mascherano took a left footed shot.""",yes
"Is the following sentence plausible? ""Mike Trout hit a walkoff homer.""",yes
"Is the following sentence plausible? ""Pete Alonso hit a triple in the World Series.""",yes
"Is the following sentence plausible? ""Anthony Rizzo skated backwards in the Stanley Cup.""",no
"Is the following sentence plausible? ""Francisco Lindor walked on ball four.""",yes
"Is the following sentence plausible? ""Klaas Jan Huntelaar scored the easy layup.""",no
"Is the following sentence plausible? ""Stefon Diggs hit the slant pass.""",yes
"Is the following sentence plausible? ""Diego Forlan did a maradona on the defender.""",yes
"Is the following sentence plausible? ""George Springer committed a blocking foul.""",no
"Is the following sentence plausible? ""Arjen Robben crossed the blue line in the Stanley Cup.""",no
"Is the following sentence plausible? ""Mitchell Robinson airballed the shot.""",yes
"Is the following sentence plausible? ""Gabriel Landeskog launched the desperation heave.""",no
"Is the following sentence plausible? ""Vincent Kompany scored a bicycle kick.""",yes
"Is the following sentence plausible? ""Mathew Barzal called for the screen.""",no
"Is the following sentence plausible? ""Kailer Yamamoto caught the back shoulder fade.""",no
"Is the following sentence plausible? ""Patrice Bergeron took a backhand shot.""",yes
"Is the following sentence plausible? ""Collin Sexton hit the buzzer beater.""",yes
"Is the following sentence plausible? ""Stephan El Shaarawy shot with the left foot.""",yes
"Is the following sentence plausible? ""Nick Foles lost control of the puck.""",no
"Is the following sentence plausible? ""Ryan Nugent-Hopkins killed the powerplay.""",yes
"Is the following sentence plausible? ""Kyle Connor eurostepped to the basket in the Western Conference Finals.""",no
"Is the following sentence plausible? ""Luka Modric went in studs up in the FA Cup.""",yes
"Is the following sentence plausible? ""Dani Alves took the snap.""",no
"Is the following sentence plausible? ""Russell Westbrook scored on the power play.""",no
"Is the following sentence plausible? ""Mark Stone hit a triple.""",no
"Is the following sentence plausible? ""Teuvo Teravainen shot the puck.""",yes
"Is the following sentence plausible? ""John Brown went for it on fourth down in the NFC championship.""",yes
"Is the following sentence plausible? ""Kwadwo Asamoah beat the shot clock in the Eastern Conference Finals.""",no
"Is the following sentence plausible? ""Kyle Tucker stepped on first base.""",yes
"Is the following sentence plausible? ""Neymar did a maradona on the defender in the Champions Leage Semifinal.""",yes
"Is the following sentence plausible? ""Mookie Betts took a side-step three.""",no
"Is the following sentence plausible? ""Sonny Gray was out at second.""",yes
"Is the following sentence plausible? ""Juan Soto did a double stepover.""",no
"Is the following sentence plausible? ""Juan Mata scored a bicycle kick in the Champions League Final.""",yes
"Is the following sentence plausible? ""Dylan Larkin walked on ball four.""",no
"Is the following sentence plausible? ""Brandon Lowe took a left footed shot.""",no
"Is the following sentence plausible? ""Caris LeVert scored a reverse dunk.""",yes
"Is the following sentence plausible? ""Emmanuel Sanders got a base hit.""",no
"Is the following sentence plausible? ""Robert Woods killed the powerplay.""",no
"Is the following sentence plausible? ""Jonathan Marchessault went five hole.""",yes
"Is the following sentence plausible? ""Tristan Jarry dunked the ball.""",no
"Is the following sentence plausible? ""Wayne Rooney watched the pitch go by.""",no
"Is the following sentence plausible? ""Michael Thomas took the snap.""",yes
"Is the following sentence plausible? ""Deshaun Watson took a corner kick.""",no
"Is the following sentence plausible? ""Mookie Betts scored on the power play.""",no
"Is the following sentence plausible? ""Tuukka Rask hit a double.""",no
"Is the following sentence plausible? ""Toni Kroos took a throw in in the Champions Leage Semifinal.""",yes
"Is the following sentence plausible? ""Mike Williams fumbled the ball in the Superbowl.""",yes
"Is the following sentence plausible? ""Allen Robinson gained five yards.""",yes
"Is the following sentence plausible? ""Mario Gomez scored a reverse layup.""",no
"Is the following sentence plausible? ""Juan Mata caught the screen pass.""",no
"Is the following sentence plausible? ""Jamison Crowder drew a flag on the play.""",yes
"Is the following sentence plausible? ""Mike Williams scored a bicycle kick in the FA Cup.""",no
"Is the following sentence plausible? ""Petr Cech was safe at first.""",no
"Is the following sentence plausible? ""Jayson Tatum took a side-step three in the NBA Championship.""",yes
"Is the following sentence plausible? ""Thomas Muller hit a triple.""",no
"Is the following sentence plausible? ""James Karinchak worked a full count.""",yes
"Is the following sentence plausible? ""Jerry Jeudy killed the powerplay.""",no
"Is the following sentence plausible? ""Stephen Curry scored a reverse layup.""",yes
"Is the following sentence plausible? ""Mikal Bridges scored a windmill dunk.""",yes
"Is the following sentence plausible? ""Ryan Fitzpatrick scored a touchdown.""",yes
"Is the following sentence plausible? ""Jaylen Brown comitted a three second violation.""",yes
"Is the following sentence plausible? ""Kenta Maeda caught the screen pass.""",no
"Is the following sentence plausible? ""Chris Godwin crossed the blue line in the Stanley Cup.""",no
"Is the following sentence plausible? ""Justin Herbert maradona'd the defender.""",no
"Is the following sentence plausible? ""Blake Snell hit a single.""",yes
"Is the following sentence plausible? ""Darius Slayton ran out of bounds in the AFC championship.""",yes
"Is the following sentence plausible? ""Nicklas Backstrom earned a trip to the penalty box.""",yes
"Is the following sentence plausible? ""Pepe converted the first down.""",no
"Is the following sentence plausible? ""Kenta Maeda threw to first base in the American League Championship Series.""",yes
"Is the following sentence plausible? ""Ryan O'Reilly hit the wheel route.""",no
"Is the following sentence plausible? ""Marcell Ozuna hit into a double play.""",yes
