input,target
"Which sentence has the correct adjective order:
Options:
(A) silly huge old-fashioned triangular tan Pakistani baby
(B) triangular tan Pakistani silly huge old-fashioned baby",(A)
"Which sentence has the correct adjective order:
Options:
(A) cloth hiking huge old-fashioned shoe
(B) huge old-fashioned cloth hiking shoe",(B)
"Which sentence has the correct adjective order:
Options:
(A) exercise old-fashioned steel midsize Congolese match
(B) midsize old-fashioned Congolese steel exercise match",(B)
"Which sentence has the correct adjective order:
Options:
(A) massive old-fashioned triangular pink cat
(B) old-fashioned pink massive triangular cat",(A)
"Which sentence has the correct adjective order:
Options:
(A) Iranian nice lead old-fashioned monkey
(B) nice old-fashioned Iranian lead monkey",(B)
"Which sentence has the correct adjective order:
Options:
(A) old-fashioned white Russian iron computer
(B) old-fashioned Russian white iron computer",(A)
"Which sentence has the correct adjective order:
Options:
(A) cloth pink prismlike wonderful exercise large shoe
(B) wonderful large prismlike pink cloth exercise shoe",(B)
"Which sentence has the correct adjective order:
Options:
(A) fiberglass large tan car
(B) large tan fiberglass car",(B)
"Which sentence has the correct adjective order:
Options:
(A) old silver lovely monkey
(B) lovely old silver monkey",(B)
"Which sentence has the correct adjective order:
Options:
(A) mysterious midsize old-fashioned purple chair
(B) mysterious purple midsize old-fashioned chair",(A)
"Which sentence has the correct adjective order:
Options:
(A) Chinese drinking grey motorcycle
(B) grey Chinese drinking motorcycle",(B)
"Which sentence has the correct adjective order:
Options:
(A) big circular pink Thai silver driving car
(B) silver circular driving big Thai pink car",(A)
"Which sentence has the correct adjective order:
Options:
(A) big ancient square red American cardboard eating shoe
(B) red ancient big cardboard American square eating shoe",(A)
"Which sentence has the correct adjective order:
Options:
(A) rectangular tiny purple fiberglass dog
(B) tiny rectangular purple fiberglass dog",(B)
"Which sentence has the correct adjective order:
Options:
(A) ridiculous midsize old-fashioned pyramidal gray wool driving sock
(B) old-fashioned wool midsize pyramidal gray ridiculous driving sock",(A)
"Which sentence has the correct adjective order:
Options:
(A) Turkish square terrible chair
(B) terrible square Turkish chair",(B)
"Which sentence has the correct adjective order:
Options:
(A) whittling Nigerian computer
(B) Nigerian whittling computer",(B)
"Which sentence has the correct adjective order:
Options:
(A) driving blue car
(B) blue driving car",(B)
"Which sentence has the correct adjective order:
Options:
(A) drinking old monkey
(B) old drinking monkey",(B)
"Which sentence has the correct adjective order:
Options:
(A) circular Pakistani exercise steel mysterious black old surfboard
(B) mysterious old circular black Pakistani steel exercise surfboard",(B)
"Which sentence has the correct adjective order:
Options:
(A) snorkeling awful silver sweater
(B) awful silver snorkeling sweater",(B)
"Which sentence has the correct adjective order:
Options:
(A) mysterious medium-size red Indonesian monkey
(B) mysterious Indonesian medium-size red monkey",(A)
"Which sentence has the correct adjective order:
Options:
(A) terrible archaic pyramidal white Nigerian match
(B) pyramidal Nigerian terrible white archaic match",(A)
"Which sentence has the correct adjective order:
Options:
(A) old purple Congolese rectangular sweater
(B) old rectangular purple Congolese sweater",(B)
"Which sentence has the correct adjective order:
Options:
(A) midsize purple Russian gold snorkeling sock
(B) gold Russian midsize purple snorkeling sock",(A)
"Which sentence has the correct adjective order:
Options:
(A) enormous triangular American walking car
(B) enormous walking American triangular car",(A)
"Which sentence has the correct adjective order:
Options:
(A) enormous smoking square Russian car
(B) enormous square Russian smoking car",(B)
"Which sentence has the correct adjective order:
Options:
(A) lovely ancient triangular orange Turkish wood smoking shoe
(B) Turkish wood smoking lovely orange ancient triangular shoe",(A)
"Which sentence has the correct adjective order:
Options:
(A) old-fashioned huge obnoxious prismlike smoking motorcycle
(B) obnoxious huge old-fashioned prismlike smoking motorcycle",(B)
"Which sentence has the correct adjective order:
Options:
(A) walking archaic terrible Vietnamese tan baby
(B) terrible archaic tan Vietnamese walking baby",(B)
"Which sentence has the correct adjective order:
Options:
(A) brand-new pink ridiculous wood massive baby
(B) ridiculous massive brand-new pink wood baby",(B)
"Which sentence has the correct adjective order:
Options:
(A) enormous pyramidal white Indonesian glass smoking cat
(B) pyramidal Indonesian enormous smoking white glass cat",(A)
"Which sentence has the correct adjective order:
Options:
(A) little pink Indonesian drinking repulsive dog
(B) repulsive little pink Indonesian drinking dog",(B)
"Which sentence has the correct adjective order:
Options:
(A) medium-size ancient rectangular Congolese whittling ship
(B) medium-size whittling rectangular ancient Congolese ship",(A)
"Which sentence has the correct adjective order:
Options:
(A) lovely tiny triangular black knife
(B) black triangular tiny lovely knife",(A)
"Which sentence has the correct adjective order:
Options:
(A) nice midsize brand-new drinking surfboard
(B) drinking nice brand-new midsize surfboard",(A)
"Which sentence has the correct adjective order:
Options:
(A) obnoxious big prismlike orange Filipino glass knife
(B) obnoxious big prismlike Filipino orange glass knife",(A)
"Which sentence has the correct adjective order:
Options:
(A) medium-size Filipino old-fashioned ship
(B) medium-size old-fashioned Filipino ship",(B)
"Which sentence has the correct adjective order:
Options:
(A) huge snorkeling tan cloth spherical ship
(B) huge spherical tan cloth snorkeling ship",(B)
"Which sentence has the correct adjective order:
Options:
(A) driving pyramidal small chair
(B) small pyramidal driving chair",(B)
"Which sentence has the correct adjective order:
Options:
(A) nice little brand-new spherical purple lead chair
(B) little brand-new lead nice spherical purple chair",(A)
"Which sentence has the correct adjective order:
Options:
(A) archaic nice snorkeling rectangular grey baby
(B) nice archaic rectangular grey snorkeling baby",(B)
"Which sentence has the correct adjective order:
Options:
(A) big cloth typing Russian terrible computer
(B) terrible big Russian cloth typing computer",(B)
"Which sentence has the correct adjective order:
Options:
(A) big square ship
(B) square big ship",(A)
"Which sentence has the correct adjective order:
Options:
(A) nice enormous blue Bangladeshi dog
(B) Bangladeshi nice blue enormous dog",(A)
"Which sentence has the correct adjective order:
Options:
(A) glass brown circular walking baby
(B) circular brown glass walking baby",(B)
"Which sentence has the correct adjective order:
Options:
(A) brand-new circular Pakistani surfboard
(B) Pakistani circular brand-new surfboard",(A)
"Which sentence has the correct adjective order:
Options:
(A) lovely purple Pakistani rectangular new typing sweater
(B) lovely new rectangular purple Pakistani typing sweater",(B)
"Which sentence has the correct adjective order:
Options:
(A) archaic square orange wool dog
(B) archaic wool square orange dog",(A)
"Which sentence has the correct adjective order:
Options:
(A) repulsive normal-size green old-fashioned cardboard surfboard
(B) repulsive normal-size old-fashioned green cardboard surfboard",(B)
"Which sentence has the correct adjective order:
Options:
(A) midsize prismlike Japanese rubber exercise shoe
(B) prismlike exercise Japanese rubber midsize shoe",(A)
"Which sentence has the correct adjective order:
Options:
(A) repulsive old-fashioned rectangular green Japanese exercise ship
(B) rectangular exercise green old-fashioned Japanese repulsive ship",(A)
"Which sentence has the correct adjective order:
Options:
(A) tiny rubber archaic smoking ship
(B) tiny archaic rubber smoking ship",(B)
"Which sentence has the correct adjective order:
Options:
(A) large red good chair
(B) good large red chair",(B)
"Which sentence has the correct adjective order:
Options:
(A) new walking Turkish green sock
(B) new green Turkish walking sock",(B)
"Which sentence has the correct adjective order:
Options:
(A) little black driving ship
(B) driving little black ship",(A)
"Which sentence has the correct adjective order:
Options:
(A) lovely archaic cardboard cat
(B) cardboard archaic lovely cat",(A)
"Which sentence has the correct adjective order:
Options:
(A) brand-new terrible large cat
(B) terrible large brand-new cat",(B)
"Which sentence has the correct adjective order:
Options:
(A) rectangular American orange little shoe
(B) little rectangular orange American shoe",(B)
"Which sentence has the correct adjective order:
Options:
(A) black typing awful computer
(B) awful black typing computer",(B)
"Which sentence has the correct adjective order:
Options:
(A) paper Indian ancient pink pyramidal ship
(B) ancient pyramidal pink Indian paper ship",(B)
"Which sentence has the correct adjective order:
Options:
(A) mysterious ancient Indonesian paper cat
(B) paper mysterious ancient Indonesian cat",(A)
"Which sentence has the correct adjective order:
Options:
(A) big brand-new orange fiberglass snorkeling knife
(B) snorkeling fiberglass brand-new orange big knife",(A)
"Which sentence has the correct adjective order:
Options:
(A) obnoxious midsize wood computer
(B) obnoxious wood midsize computer",(A)
"Which sentence has the correct adjective order:
Options:
(A) mysterious little Bangladeshi silver baby
(B) silver mysterious little Bangladeshi baby",(A)
"Which sentence has the correct adjective order:
Options:
(A) fiberglass old surfboard
(B) old fiberglass surfboard",(B)
"Which sentence has the correct adjective order:
Options:
(A) massive cardboard good Thai sweater
(B) good massive Thai cardboard sweater",(B)
"Which sentence has the correct adjective order:
Options:
(A) Thai tiny fiberglass eating car
(B) tiny Thai fiberglass eating car",(B)
"Which sentence has the correct adjective order:
Options:
(A) nice little pyramidal red Nigerian drinking car
(B) little nice Nigerian red drinking pyramidal car",(A)
"Which sentence has the correct adjective order:
Options:
(A) large archaic red Indonesian sock
(B) large red Indonesian archaic sock",(A)
"Which sentence has the correct adjective order:
Options:
(A) good rubber cat
(B) rubber good cat",(A)
"Which sentence has the correct adjective order:
Options:
(A) brand-new square black wool eating motorcycle
(B) eating square wool brand-new black motorcycle",(A)
"Which sentence has the correct adjective order:
Options:
(A) glass spherical gray hiking ancient shoe
(B) ancient spherical gray glass hiking shoe",(B)
"Which sentence has the correct adjective order:
Options:
(A) square massive sweater
(B) massive square sweater",(B)
"Which sentence has the correct adjective order:
Options:
(A) Mexican paper baby
(B) paper Mexican baby",(A)
"Which sentence has the correct adjective order:
Options:
(A) Japanese silver square awful motorcycle
(B) awful square Japanese silver motorcycle",(B)
"Which sentence has the correct adjective order:
Options:
(A) wonderful large triangular Bangladeshi eating computer
(B) triangular eating large wonderful Bangladeshi computer",(A)
"Which sentence has the correct adjective order:
Options:
(A) good ancient square Indian motorcycle
(B) ancient Indian good square motorcycle",(A)
"Which sentence has the correct adjective order:
Options:
(A) orange large iron Iranian computer
(B) large orange Iranian iron computer",(B)
"Which sentence has the correct adjective order:
Options:
(A) lovely fiberglass archaic pyramidal Nigerian brown motorcycle
(B) lovely archaic pyramidal brown Nigerian fiberglass motorcycle",(B)
"Which sentence has the correct adjective order:
Options:
(A) iron midsize dog
(B) midsize iron dog",(B)
"Which sentence has the correct adjective order:
Options:
(A) Pakistani snorkeling large old ship
(B) large old Pakistani snorkeling ship",(B)
"Which sentence has the correct adjective order:
Options:
(A) good huge old black Iranian wood walking chair
(B) huge good black old walking Iranian wood chair",(A)
"Which sentence has the correct adjective order:
Options:
(A) Nigerian silly old-fashioned hiking prismlike chair
(B) silly old-fashioned prismlike Nigerian hiking chair",(B)
"Which sentence has the correct adjective order:
Options:
(A) new Turkish spherical silver obnoxious dog
(B) obnoxious new spherical Turkish silver dog",(B)
"Which sentence has the correct adjective order:
Options:
(A) brand-new grey paper sweater
(B) grey paper brand-new sweater",(A)
"Which sentence has the correct adjective order:
Options:
(A) old circular brown Turkish wool car
(B) brown circular Turkish wool old car",(A)
"Which sentence has the correct adjective order:
Options:
(A) brand-new green cloth typing knife
(B) cloth brand-new green typing knife",(A)
"Which sentence has the correct adjective order:
Options:
(A) purple new enormous drinking awful motorcycle
(B) awful enormous new purple drinking motorcycle",(B)
"Which sentence has the correct adjective order:
Options:
(A) small archaic square leather sock
(B) archaic small leather square sock",(A)
"Which sentence has the correct adjective order:
Options:
(A) terrible old prismlike Mexican hiking knife
(B) old hiking terrible prismlike Mexican knife",(A)
"Which sentence has the correct adjective order:
Options:
(A) silly grey silver chair
(B) silver grey silly chair",(A)
"Which sentence has the correct adjective order:
Options:
(A) Russian whittling lovely enormous motorcycle
(B) lovely enormous Russian whittling motorcycle",(B)
"Which sentence has the correct adjective order:
Options:
(A) cardboard ridiculous old-fashioned cat
(B) ridiculous old-fashioned cardboard cat",(B)
"Which sentence has the correct adjective order:
Options:
(A) massive prismlike smoking chair
(B) massive smoking prismlike chair",(A)
"Which sentence has the correct adjective order:
Options:
(A) nice old Bangladeshi red hiking shoe
(B) nice old red Bangladeshi hiking shoe",(B)
"Which sentence has the correct adjective order:
Options:
(A) midsize triangular Congolese drinking car
(B) Congolese triangular midsize drinking car",(A)
"Which sentence has the correct adjective order:
Options:
(A) repulsive massive ancient eating shoe
(B) massive repulsive eating ancient shoe",(A)
"Which sentence has the correct adjective order:
Options:
(A) tan snorkeling little match
(B) little tan snorkeling match",(B)
"Which sentence has the correct adjective order:
Options:
(A) tiny new triangular gray walking car
(B) triangular new gray tiny walking car",(A)
"Which sentence has the correct adjective order:
Options:
(A) square cardboard old-fashioned Japanese exercise white motorcycle
(B) old-fashioned square white Japanese cardboard exercise motorcycle",(B)
"Which sentence has the correct adjective order:
Options:
(A) mysterious Indian pyramidal sock
(B) mysterious pyramidal Indian sock",(B)
"Which sentence has the correct adjective order:
Options:
(A) wonderful fiberglass small new walking sock
(B) wonderful small new fiberglass walking sock",(B)
"Which sentence has the correct adjective order:
Options:
(A) driving paper old-fashioned brown Bangladeshi good spherical shoe
(B) good old-fashioned spherical brown Bangladeshi paper driving shoe",(B)
"Which sentence has the correct adjective order:
Options:
(A) nice enormous gold sock
(B) enormous nice gold sock",(A)
"Which sentence has the correct adjective order:
Options:
(A) little ridiculous match
(B) ridiculous little match",(B)
"Which sentence has the correct adjective order:
Options:
(A) tiny old-fashioned prismlike pink Chinese surfboard
(B) tiny old-fashioned pink prismlike Chinese surfboard",(A)
"Which sentence has the correct adjective order:
Options:
(A) archaic spherical hiking match
(B) archaic hiking spherical match",(A)
"Which sentence has the correct adjective order:
Options:
(A) little prismlike Russian nice knife
(B) nice little prismlike Russian knife",(B)
"Which sentence has the correct adjective order:
Options:
(A) rectangular plastic drinking new tan computer
(B) new rectangular tan plastic drinking computer",(B)
"Which sentence has the correct adjective order:
Options:
(A) red Ethiopian match
(B) Ethiopian red match",(A)
"Which sentence has the correct adjective order:
Options:
(A) small obnoxious American spherical leather red ship
(B) obnoxious small spherical red American leather ship",(B)
"Which sentence has the correct adjective order:
Options:
(A) good square Ethiopian snorkeling motorcycle
(B) Ethiopian square snorkeling good motorcycle",(A)
"Which sentence has the correct adjective order:
Options:
(A) eating small circular nice chair
(B) nice small circular eating chair",(B)
"Which sentence has the correct adjective order:
Options:
(A) Indian huge new tan dog
(B) huge new tan Indian dog",(B)
"Which sentence has the correct adjective order:
Options:
(A) mysterious lead orange walking surfboard
(B) mysterious orange lead walking surfboard",(B)
"Which sentence has the correct adjective order:
Options:
(A) awful huge iron walking sock
(B) huge awful iron walking sock",(A)
"Which sentence has the correct adjective order:
Options:
(A) massive Congolese cloth smoking surfboard
(B) cloth smoking massive Congolese surfboard",(A)
"Which sentence has the correct adjective order:
Options:
(A) old Congolese fiberglass snorkeling sweater
(B) snorkeling Congolese fiberglass old sweater",(A)
"Which sentence has the correct adjective order:
Options:
(A) tiny new circular cloth sweater
(B) circular tiny new cloth sweater",(A)
"Which sentence has the correct adjective order:
Options:
(A) mysterious massive brown Nigerian fiberglass whittling ship
(B) whittling brown Nigerian fiberglass massive mysterious ship",(A)
"Which sentence has the correct adjective order:
Options:
(A) tan wool huge awful car
(B) awful huge tan wool car",(B)
"Which sentence has the correct adjective order:
Options:
(A) archaic ridiculous prismlike tiny cardboard Thai sock
(B) ridiculous tiny archaic prismlike Thai cardboard sock",(B)
"Which sentence has the correct adjective order:
Options:
(A) exercise rectangular brand-new lovely dog
(B) lovely brand-new rectangular exercise dog",(B)
"Which sentence has the correct adjective order:
Options:
(A) smoking plastic blue ship
(B) blue plastic smoking ship",(B)
"Which sentence has the correct adjective order:
Options:
(A) good old prismlike monkey
(B) prismlike good old monkey",(A)
"Which sentence has the correct adjective order:
Options:
(A) green typing Brazilian archaic normal-size car
(B) normal-size archaic green Brazilian typing car",(B)
"Which sentence has the correct adjective order:
Options:
(A) old snorkeling little green sweater
(B) little old green snorkeling sweater",(B)
"Which sentence has the correct adjective order:
Options:
(A) terrible normal-size circular red fiberglass baby
(B) red normal-size circular fiberglass terrible baby",(A)
"Which sentence has the correct adjective order:
Options:
(A) repulsive rectangular black huge lead match
(B) repulsive huge rectangular black lead match",(B)
"Which sentence has the correct adjective order:
Options:
(A) tiny rubber pyramidal knife
(B) tiny pyramidal rubber knife",(B)
"Which sentence has the correct adjective order:
Options:
(A) enormous circular Pakistani snorkeling gold yellow baby
(B) enormous circular yellow Pakistani gold snorkeling baby",(B)
"Which sentence has the correct adjective order:
Options:
(A) old-fashioned rectangular Nigerian rubber snorkeling monkey
(B) Nigerian rectangular old-fashioned rubber snorkeling monkey",(A)
"Which sentence has the correct adjective order:
Options:
(A) midsize circular fiberglass knife
(B) circular fiberglass midsize knife",(A)
"Which sentence has the correct adjective order:
Options:
(A) lovely massive Russian baby
(B) massive lovely Russian baby",(A)
"Which sentence has the correct adjective order:
Options:
(A) awful small paper ship
(B) paper awful small ship",(A)
"Which sentence has the correct adjective order:
Options:
(A) enormous tan chair
(B) tan enormous chair",(A)
"Which sentence has the correct adjective order:
Options:
(A) circular small brand-new car
(B) small brand-new circular car",(B)
"Which sentence has the correct adjective order:
Options:
(A) spherical terrible pink typing chair
(B) terrible spherical pink typing chair",(B)
"Which sentence has the correct adjective order:
Options:
(A) German gray lovely ship
(B) lovely gray German ship",(B)
"Which sentence has the correct adjective order:
Options:
(A) triangular purple exercise cloth silly sweater
(B) silly triangular purple cloth exercise sweater",(B)
"Which sentence has the correct adjective order:
Options:
(A) ridiculous pyramidal big leather sock
(B) ridiculous big pyramidal leather sock",(B)
"Which sentence has the correct adjective order:
Options:
(A) awful little triangular paper motorcycle
(B) triangular awful paper little motorcycle",(A)
"Which sentence has the correct adjective order:
Options:
(A) triangular new Vietnamese steel tiny awful pink match
(B) awful tiny new triangular pink Vietnamese steel match",(B)
"Which sentence has the correct adjective order:
Options:
(A) blue Indian repulsive wool normal-size dog
(B) repulsive normal-size blue Indian wool dog",(B)
"Which sentence has the correct adjective order:
Options:
(A) silly midsize rectangular Thai paper dog
(B) midsize Thai silly paper rectangular dog",(A)
"Which sentence has the correct adjective order:
Options:
(A) good spherical shoe
(B) spherical good shoe",(A)
"Which sentence has the correct adjective order:
Options:
(A) large brand-new spherical red Congolese plastic chair
(B) spherical Congolese brand-new red plastic large chair",(A)
"Which sentence has the correct adjective order:
Options:
(A) lovely tiny old-fashioned pyramidal Pakistani glass eating cat
(B) pyramidal lovely old-fashioned Pakistani tiny eating glass cat",(A)
"Which sentence has the correct adjective order:
Options:
(A) silly ancient brown smoking shoe
(B) brown silly smoking ancient shoe",(A)
"Which sentence has the correct adjective order:
Options:
(A) plastic grey old-fashioned small sock
(B) small old-fashioned grey plastic sock",(B)
"Which sentence has the correct adjective order:
Options:
(A) lovely little archaic prismlike black smoking motorcycle
(B) little lovely smoking archaic black prismlike motorcycle",(A)
"Which sentence has the correct adjective order:
Options:
(A) old-fashioned circular rubber hiking cat
(B) rubber old-fashioned hiking circular cat",(A)
"Which sentence has the correct adjective order:
Options:
(A) awful purple normal-size eating knife
(B) awful normal-size purple eating knife",(B)
"Which sentence has the correct adjective order:
Options:
(A) lovely pink shoe
(B) pink lovely shoe",(A)
"Which sentence has the correct adjective order:
Options:
(A) yellow hiking brand-new Turkish rubber repulsive knife
(B) repulsive brand-new yellow Turkish rubber hiking knife",(B)
"Which sentence has the correct adjective order:
Options:
(A) terrible archaic paper knife
(B) archaic paper terrible knife",(A)
"Which sentence has the correct adjective order:
Options:
(A) repulsive prismlike glass shoe
(B) glass repulsive prismlike shoe",(A)
"Which sentence has the correct adjective order:
Options:
(A) driving Thai wool enormous circular dog
(B) enormous circular Thai wool driving dog",(B)
"Which sentence has the correct adjective order:
Options:
(A) black hiking cardboard ancient spherical match
(B) ancient spherical black cardboard hiking match",(B)
"Which sentence has the correct adjective order:
Options:
(A) silver prismlike hiking brown shoe
(B) prismlike brown silver hiking shoe",(B)
"Which sentence has the correct adjective order:
Options:
(A) cloth Vietnamese little ancient sweater
(B) little ancient Vietnamese cloth sweater",(B)
"Which sentence has the correct adjective order:
Options:
(A) large spherical purple smoking new sweater
(B) large new spherical purple smoking sweater",(B)
"Which sentence has the correct adjective order:
Options:
(A) normal-size spherical Nigerian lovely exercise green ship
(B) lovely normal-size spherical green Nigerian exercise ship",(B)
"Which sentence has the correct adjective order:
Options:
(A) massive ancient triangular orange silver hiking computer
(B) hiking ancient triangular silver massive orange computer",(A)
"Which sentence has the correct adjective order:
Options:
(A) silver medium-size dog
(B) medium-size silver dog",(B)
"Which sentence has the correct adjective order:
Options:
(A) ridiculous paper shoe
(B) paper ridiculous shoe",(A)
"Which sentence has the correct adjective order:
Options:
(A) old-fashioned rectangular brown Russian baby
(B) Russian brown old-fashioned rectangular baby",(A)
"Which sentence has the correct adjective order:
Options:
(A) small ancient spherical brown Russian fiberglass sock
(B) Russian spherical ancient fiberglass small brown sock",(A)
"Which sentence has the correct adjective order:
Options:
(A) repulsive Ethiopian large red smoking pyramidal chair
(B) repulsive large pyramidal red Ethiopian smoking chair",(B)
"Which sentence has the correct adjective order:
Options:
(A) midsize brand-new purple Vietnamese fiberglass sweater
(B) fiberglass midsize brand-new Vietnamese purple sweater",(A)
"Which sentence has the correct adjective order:
Options:
(A) old-fashioned circular green cardboard exercise computer
(B) old-fashioned green exercise circular cardboard computer",(A)
"Which sentence has the correct adjective order:
Options:
(A) lead nice spherical little chair
(B) nice little spherical lead chair",(B)
"Which sentence has the correct adjective order:
Options:
(A) tiny rectangular pink driving surfboard
(B) pink driving tiny rectangular surfboard",(A)
