input,target
"Oggi Sarah è andata al negozio di abbigliamento. Tra quali tempi potrebbero essere andati?
Lo sappiamo:
Sara si è svegliata alle 9:00.
William ha visto Sarah comprare una bicicletta al negozio di biciclette dalle 9:00 alle 12:00.
Emily ha visto Sarah aspettare all'aeroporto dalle 12:00 alle 13:00.
Jennifer ha visto Sarah scattare foto vicino alla Torre Eiffel dalle 14:00 alle 17:00.
Jason ha visto Sarah guidare al parco acquatico dalle 17:00 alle 18:00.
Il negozio di abbigliamento è stato chiuso dopo le 18:00.
In quali momenti Sarah potrebbe essere andata al negozio di abbigliamento?
Opzioni:
(A) dalle 13:00 alle 14:00
(B) dalle 17:00 alle 18:00
(C) dalle 9:00 alle 12:00
(D) dalle 12:00 alle 13:00",(A)
"Oggi, Richard è andato all'aula di fisica. Tra quali tempi potrebbero essere andati?
Lo sappiamo:
Richard si è svegliato alle 7 del mattino.
David ha visto Richard leggere in biblioteca dalle 10:00 alle 11:00.
Samantha ha visto Richard seduto su un tetto dalle 11:00 alle 14:00.
Ashley ha visto Richard lavorare in ufficio dalle 14:00 alle 16:00.
Hannah ha visto Richard aggiustare il computer nel negozio di elettronica dalle 16:00 alle 20:00.
L'aula di fisica è stata chiusa dopo le 20:00.
In quali momenti Richard avrebbe potuto frequentare l'aula di fisica?
Opzioni:
(A) dalle 7:00 alle 10:00
(B) dalle 14:00 alle 16:00
(C) dalle 11:00 alle 14:00
(D) dalle 16:00 alle 20:00",(A)
"Oggi, Hannah è andata al parco. Tra quali tempi potrebbero essere andati?
Lo sappiamo:
Hannah si è svegliata alle 11:00.
Michael ha visto Hannah prendere un caffè al bar dalle 11:00 alle 15:00.
James ha visto Hannah comprare vestiti al centro commerciale dalle 15:00 alle 16:00.
Hannah ha visto Hannah camminare in giardino dalle 18:00 alle 20:00.
Lisa ha visto Hannah seduta su un tetto dalle 20:00 alle 21:00.
Tiffany ha visto Hannah aspettare alla stazione dei treni dalle 21:00 alle 22:00.
Il parco è stato chiuso dopo le 22:00.
In quali momenti Hannah potrebbe essere andata al parco?
Opzioni:
(A) dalle 16:00 alle 18:00
(B) dalle 18:00 alle 20:00
(C) dalle 20:00 alle 21:00
(D) dalle 15:00 alle 16:00",(A)
"Oggi, Betty è andata alla mostra d'arte. Tra quali tempi potrebbero essere andati?
Lo sappiamo:
Betty si è svegliata alle 8:00.
Elizabeth ha visto Betty comprare il pranzo alla gastronomia dalle 8:00 alle 10:00.
Tiffany ha visto Betty aggiustare il computer nel negozio di elettronica dalle 10:00 alle 13:00.
Susan ha visto Betty scattare foto vicino alla Torre Eiffel dalle 13:00 alle 14:00.
Betty ha visto Betty prendere un caffè al bar dalle 19:00 alle 22:00.
La mostra d'arte è stata chiusa dopo le 22:00.
Tra quali orari Betty potrebbe essere andata alla mostra d'arte?
Opzioni:
(A) dalle 14:00 alle 19:00
(B) dalle 19:00 alle 22:00
(C) dalle 8:00 alle 10:00
(D) dalle 13:00 alle 14:00",(A)
"Oggi, Leslie è andata al negozio di abbigliamento. Tra quali tempi potrebbero essere andati?
Lo sappiamo:
Leslie si è svegliata alle 5 del mattino.
Richard ha visto Leslie comprare un telefono al negozio di elettronica dalle 5:00 alle 7:00.
Jason ha visto Leslie aspettare all'aeroporto dalle 11:00 alle 18:00.
David ha visto Leslie frequentare le lezioni a scuola dalle 18:00 alle 22:00.
Il negozio di abbigliamento è stato chiuso dopo le 22:00.
In quali momenti Leslie potrebbe essere andata al negozio di abbigliamento?
Opzioni:
(A) dalle 11:00 alle 18:00
(B) dalle 5:00 alle 7:00
(C) dalle 7:00 alle 11:00
(D) dalle 18:00 alle 22:00",(C)
"Oggi Sean è andato nella sala dell'orchestra. Tra quali tempi potrebbero essere andati?
Lo sappiamo:
Sean si è svegliato alle 5 del mattino.
Sarah ha visto Sean aggiustare il computer al negozio di elettronica dalle 5:00 alle 6:00.
Ashley ha visto Sean comprare vestiti al centro commerciale dalle 6:00 alle 7:00.
Jessica ha visto Sean seduto su un tetto dalle 7:00 alle 9:00.
Steven ha visto Sean camminare verso la Statua della Libertà dalle 17:00 alle 20:00.
Michael ha visto Sean leggere in biblioteca dalle 20:00 alle 21:00.
La sala dell'orchestra è stata chiusa dopo le 21:00.
In quali momenti Sean potrebbe essere andato nella sala dell'orchestra?
Opzioni:
(A) dalle 9:00 alle 17:00
(B) dalle 5:00 alle 6:00
(C) dalle 6:00 alle 7:00
(D) dalle 20:00 alle 21:00",(A)
"Oggi, Jessica è andata al campo da basket. Tra quali tempi potrebbero essere andati?
Lo sappiamo:
Jessica si è svegliata alle 5 del mattino.
Michael ha visto Jessica comprare vestiti al centro commerciale dalle 5:00 alle 6:00.
Steven ha visto Jessica comprare una bicicletta al negozio di biciclette dalle 6:00 alle 7:00.
Sean ha visto Jessica aspettare alla stazione dei treni dalle 7:00 alle 14:00.
Elizabeth ha visto Jessica scattare foto vicino alla Torre Eiffel dalle 14:00 alle 18:00.
Sarah ha visto Jessica camminare verso la Statua della Libertà dalle 18:00 alle 21:00.
Il campo da basket è stato chiuso dopo le 22:00.
Tra quali momenti Jessica potrebbe essere andata al campo da basket?
Opzioni:
(A) dalle 18:00 alle 21:00
(B) dalle 5:00 alle 6:00
(C) dalle 21:00 alle 22:00
(D) dalle 14:00 alle 18:00",(C)
"Oggi, Jessica è andata in spiaggia. Tra quali tempi potrebbero essere andati?
Lo sappiamo:
Jessica si è svegliata alle 5 del mattino.
Emily ha visto Jessica fare stretching in uno studio di yoga dalle 5:00 alle 8:00.
Thomas ha visto Jessica scattare foto vicino alla Torre Eiffel dalle 8:00 alle 9:00.
Richard ha visto Jessica aggiustare il computer nel negozio di elettronica dalle 12:00 alle 15:00.
Kimberly ha visto Jessica guardare un film a teatro dalle 15:00 alle 19:00.
Sarah ha visto Jessica guidare verso il parco acquatico dalle 19:00 alle 22:00.
La spiaggia è stata chiusa dopo le 22:00.
In quali momenti Jessica potrebbe essere andata in spiaggia?
Opzioni:
(A) dalle 8:00 alle 9:00
(B) dalle 12:00 alle 15:00
(C) dalle 9:00 alle 12:00
(D) dalle 5:00 alle 8:00",(C)
"Oggi Lisa è andata al campo di calcio. Tra quali tempi potrebbero essere andati?
Lo sappiamo:
Lisa si è svegliata alle 6 del mattino.
Emily ha visto Lisa aspettare all'aeroporto dalle 8:00 alle 10:00.
David ha visto Lisa frequentare le lezioni a scuola dalle 10:00 alle 13:00.
Linda ha visto Lisa riparare il computer nel negozio di elettronica dalle 13:00 alle 15:00.
Hannah ha visto Lisa prendere un caffè al bar dalle 15:00 alle 20:00.
William ha visto Lisa comprare vestiti al centro commerciale dalle 20:00 alle 22:00.
Il campo di calcio è stato chiuso dopo le 22:00.
In quali momenti Lisa sarebbe potuta andare al campo di calcio?
Opzioni:
(A) dalle 13:00 alle 15:00
(B) dalle 6:00 alle 8:00
(C) dalle 10:00 alle 13:00
(D) dalle 20:00 alle 22:00",(B)
"Oggi Ashley è andata in libreria. Tra quali tempi potrebbero essere andati?
Lo sappiamo:
Ashley si è svegliata alle 5 del mattino.
Jason ha visto Ashley comprare il pranzo alla gastronomia dalle 11:00 alle 13:00.
Emily ha visto Ashley guidare verso il parco acquatico dalle 13:00 alle 15:00.
Kimberly ha visto Ashley fare stretching in uno studio di yoga dalle 15:00 alle 18:00.
La libreria è stata chiusa dopo le 18:00.
In quali momenti Ashley potrebbe essere andata in libreria?
Opzioni:
(A) dalle 13:00 alle 15:00
(B) dalle 11:00 alle 13:00
(C) dalle 15:00 alle 18:00
(D) dalle 5:00 alle 11:00",(D)
"Oggi Tiffany è andata al mercato. Tra quali tempi potrebbero essere andati?
Lo sappiamo:
Tiffany si è svegliata alle 6 del mattino.
Sarah ha visto Tiffany leggere in biblioteca dalle 6:00 alle 9:00.
Betty ha visto Tiffany andare al parco acquatico dalle 9:00 alle 10:00.
Linda ha visto Tiffany comprare un telefono nel negozio di elettronica dalle 12:00 alle 18:00.
Mary ha visto Tiffany allenarsi in palestra dalle 18:00 alle 22:00.
Il mercato è stato chiuso dopo le 22:00.
In quali momenti Tiffany sarebbe potuta andare al mercato?
Opzioni:
(A) dalle 6:00 alle 9:00
(B) dalle 10:00 alle 12:00
(C) dalle 18:00 alle 22:00
(D) dalle 12:00 alle 18:00",(B)
"Oggi, Betty è andata in libreria. Tra quali tempi potrebbero essere andati?
Lo sappiamo:
Betty si è svegliata alle 8:00.
Nancy ha visto Betty aspettare all'aeroporto dalle 8:00 alle 10:00.
Tiffany ha visto Betty fare stretching in uno studio di yoga dalle 10:00 alle 14:00.
James ha visto Betty leggere in biblioteca dalle 14:00 alle 16:00.
Steven ha visto Betty comprare una bicicletta al negozio di biciclette dalle 16:00 alle 17:00.
Mary ha visto Betty scattare foto vicino alla Torre di Pisa dalle 17:00 alle 18:00.
La libreria è stata chiusa dopo le 20:00.
In quali momenti Betty potrebbe essere andata in libreria?
Opzioni:
(A) dalle 14:00 alle 16:00
(B) dalle 10:00 alle 14:00
(C) dalle 8:00 alle 10:00
(D) dalle 18:00 alle 20:00",(D)
"Oggi Linda è andata in spiaggia. Tra quali tempi potrebbero essere andati?
Lo sappiamo:
Linda si è svegliata alle 10:00.
Elizabeth ha visto Linda aspettare alla stazione dei treni dalle 10:00 alle 12:00.
David ha visto Linda lavorare in ufficio dalle 14:00 alle 16:00.
Sarah ha visto Linda aspettare all'aeroporto dalle 16:00 alle 17:00.
Ashley ha visto Linda frequentare le lezioni a scuola dalle 17:00 alle 21:00.
Betty ha visto Linda camminare in giardino dalle 21:00 alle 22:00.
La spiaggia è stata chiusa dopo le 22:00.
In quali momenti Linda potrebbe essere andata in spiaggia?
Opzioni:
(A) Dalle 12:00 alle 14:00
(B) dalle 10:00 alle 12:00
(C) dalle 14:00 alle 16:00
(D) dalle 16:00 alle 17:00",(A)
"Oggi, William è andato allo studio d'arte. Tra quali tempi potrebbero essere andati?
Lo sappiamo:
William si è svegliato alle 6 del mattino.
William ha visto William allenarsi in palestra dalle 6:00 alle 7:00.
Sean ha visto William scattare foto vicino alla Torre Eiffel dalle 9:00 alle 12:00.
Susan ha visto William lavorare in ufficio dalle 12:00 alle 20:00.
Nancy ha visto William comprare una bicicletta al negozio di biciclette dalle 20:00 alle 22:00.
Lo studio d'arte è stato chiuso dopo le 22:00.
Tra quali periodi William potrebbe essere andato allo studio d'arte?
Opzioni:
(A) dalle 20:00 alle 22:00
(B) dalle 9:00 alle 12:00
(C) dalle 6:00 alle 7:00
(D) dalle 7:00 alle 9:00",(D)
"Oggi, Andrew è andato allo studio d'arte. Tra quali tempi potrebbero essere andati?
Lo sappiamo:
Andrea si è svegliato alle 8:00.
Richard ha visto Andrew comprare un telefono al negozio di elettronica dalle 8:00 alle 10:00.
Samantha ha visto Andrew aggiustare il computer nel negozio di elettronica dalle 10:00 alle 14:00.
Michael ha visto Andrew leggere in biblioteca dalle 15:00 alle 16:00.
Sarah ha visto Andrew comprare il pranzo alla gastronomia dalle 16:00 alle 18:00.
Lo studio d'arte è stato chiuso dopo le 18:00.
Tra quali periodi Andrew potrebbe essere andato allo studio d'arte?
Opzioni:
(A) dalle 8:00 alle 10:00
(B) dalle 14:00 alle 15:00
(C) dalle 16:00 alle 18:00
(D) dalle 15:00 alle 16:00",(B)
"Oggi Sean è andato al campo da basket. Tra quali tempi potrebbero essere andati?
Lo sappiamo:
Sean si è svegliato alle 5 del mattino.
James ha visto Sean guardare un film al cinema dalle 5:00 alle 6:00.
David ha visto Sean comprare i biscotti in una panetteria dalle 6:00 alle 7:00.
Sarah ha visto Sean allenarsi in palestra dalle 7:00 alle 9:00.
William ha visto Sean frequentare le lezioni a scuola dalle 11:00 alle 14:00.
Richard ha visto Sean scattare foto vicino alla Torre di Pisa dalle 14:00 alle 16:00.
Il campo da basket è stato chiuso dopo le 16:00.
In quali momenti Sean sarebbe potuto andare al campo da basket?
Opzioni:
(A) dalle 9:00 alle 11:00
(B) dalle 14:00 alle 16:00
(C) dalle 6:00 alle 7:00
(D) dalle 11:00 alle 14:00",(A)
"Oggi, David è andato alla stazione di servizio. Tra quali tempi potrebbero essere andati?
Lo sappiamo:
Davide si è svegliato alle 7:00.
Michael ha visto David aspettare alla stazione dei treni dalle 7:00 alle 12:00.
Thomas ha visto David seduto su un tetto dalle 12:00 alle 14:00.
Tiffany ha visto David prendere un caffè al bar dalle 14:00 alle 15:00.
James ha visto David aggiustare il computer nel negozio di elettronica dalle 15:00 alle 17:00.
Mark ha visto David leggere in biblioteca dalle 17:00 alle 18:00.
La stazione di servizio è stata chiusa dopo le 20:00.
In quali orari David potrebbe essere andato alla stazione di servizio?
Opzioni:
(A) dalle 14:00 alle 15:00
(B) dalle 18:00 alle 20:00
(C) dalle 17:00 alle 18:00
(D) dalle 7:00 alle 12:00",(B)
"Oggi, Samantha è andata al panificio. Tra quali tempi potrebbero essere andati?
Lo sappiamo:
Samantha si è svegliata alle 5 del mattino.
Sarah ha visto Samantha comprare un telefono al negozio di elettronica dalle 5:00 alle 6:00.
Richard ha visto Samantha aspettare all'aeroporto dalle 6:00 alle 12:00.
John ha visto Samantha comprare vestiti al centro commerciale dalle 12:00 alle 14:00.
Anthony ha visto Samantha seduta su un tetto dalle 14:00 alle 15:00.
La panetteria è stata chiusa dopo le 21:00.
In quali momenti Samantha potrebbe essere andata al panificio?
Opzioni:
(A) dalle 6:00 alle 12:00
(B) dalle 14:00 alle 15:00
(C) dalle 5:00 alle 6:00
(D) dalle 15:00 alle 21:00",(D)
"Oggi, William è andato al bar. Tra quali tempi potrebbero essere andati?
Lo sappiamo:
William si è svegliato alle 9:00.
Linda ha visto William giocare a tennis al campo da tennis dalle 9:00 alle 11:00.
Emily ha visto William frequentare le lezioni a scuola dalle 11:00 alle 13:00.
Nancy ha visto William camminare in giardino dalle 18:00 alle 19:00.
La caffetteria è stata chiusa dopo le 19:00.
Tra quali orari William potrebbe essere andato al bar?
Opzioni:
(A) dalle 18:00 alle 19:00
(B) dalle 9:00 alle 11:00
(C) dalle 11:00 alle 13:00
(D) dalle 13:00 alle 18:00",(D)
"Oggi, Hannah è andata in spiaggia. Tra quali tempi potrebbero essere andati?
Lo sappiamo:
Hannah si è svegliata alle 5 del mattino.
Richard ha visto Hannah seduta su un tetto dalle 5:00 alle 7:00.
Ashley ha visto Hannah prendere un caffè al bar dalle 9:00 alle 19:00.
Jennifer ha visto Hannah scattare foto vicino alla Torre di Pisa dalle 19:00 alle 20:00.
La spiaggia è stata chiusa dopo le 20:00.
In quali momenti Hannah potrebbe essere andata in spiaggia?
Opzioni:
(A) dalle 19:00 alle 20:00
(B) dalle 7:00 alle 9:00
(C) dalle 9:00 alle 19:00
(D) dalle 5:00 alle 7:00",(B)
"Oggi, Richard è andato al bar. Tra quali tempi potrebbero essere andati?
Lo sappiamo:
Richard si è svegliato alle 10:00.
Jason ha visto Richard aspettare alla stazione dei treni dalle 10:00 alle 12:00.
Sean ha visto Richard camminare in giardino dalle 12:00 alle 15:00.
David ha visto Richard aggiustare il computer nel negozio di elettronica dalle 15:00 alle 17:00.
La caffetteria è stata chiusa dopo le 19:00.
In quali momenti Richard poteva essere andato al bar?
Opzioni:
(A) dalle 17:00 alle 19:00
(B) dalle 15:00 alle 17:00
(C) dalle 12:00 alle 15:00
(D) dalle 10:00 alle 12:00",(A)
"Oggi Sarah è andata al panificio. Tra quali tempi potrebbero essere andati?
Lo sappiamo:
Sara si è svegliata alle 9:00.
John ha visto Sarah prendere un caffè al bar dalle 10:00 alle 12:00.
Thomas ha visto Sarah comprare il pranzo alla gastronomia dalle 12:00 alle 16:00.
Richard ha visto Sarah guidare verso il parco acquatico dalle 16:00 alle 17:00.
La panetteria è stata chiusa dopo le 17:00.
In quali momenti Sarah potrebbe essere andata al panificio?
Opzioni:
(A) dalle 16:00 alle 17:00
(B) dalle 12:00 alle 16:00
(C) dalle 9:00 alle 10:00
(D) dalle 10:00 alle 12:00",(C)
"Oggi Samantha è andata in piscina. Tra quali tempi potrebbero essere andati?
Lo sappiamo:
Samantha si è svegliata alle 6 del mattino.
James ha visto Samantha comprare il pranzo alla gastronomia dalle 6:00 alle 13:00.
Emily ha visto Samantha giocare a tennis al campo da tennis dalle 13:00 alle 14:00.
Kimberly ha visto Samantha allenarsi in palestra dalle 16:00 alle 17:00.
La piscina è stata chiusa dopo le 17:00.
In quali momenti Samantha potrebbe essere andata in piscina?
Opzioni:
(A) dalle 16:00 alle 17:00
(B) dalle 14:00 alle 16:00
(C) dalle 6:00 alle 13:00
(D) dalle 13:00 alle 14:00",(B)
"Oggi Ashley è andata al parco dei divertimenti. Tra quali tempi potrebbero essere andati?
Lo sappiamo:
Ashley si è svegliata alle 7 del mattino.
Kimberly ha visto Ashley guidare verso il parco acquatico dalle 7:00 alle 8:00.
Lisa ha visto Ashley comprare vestiti al centro commerciale dalle 8:00 alle 10:00.
Hannah ha visto Ashley scattare foto vicino alla Torre Eiffel dalle 10:00 alle 15:00.
Jessica ha visto Ashley camminare in giardino dalle 15:00 alle 16:00.
William ha visto Ashley prendere un caffè al bar dalle 16:00 alle 19:00.
Il parco divertimenti è stato chiuso dopo le 21:00.
In quali momenti Ashley potrebbe essere andata al parco dei divertimenti?
Opzioni:
(A) dalle 7:00 alle 8:00
(B) dalle 8:00 alle 10:00
(C) dalle 16:00 alle 19:00
(D) dalle 19:00 alle 21:00",(D)
"Oggi, David è andato alla stazione di servizio. Tra quali tempi potrebbero essere andati?
Lo sappiamo:
Davide si è svegliato alle 5 del mattino.
Jennifer ha visto David scattare foto vicino alla Torre Pendente di Pisa dalle 7:00 alle 9:00.
Kimberly ha visto David comprare una bicicletta al negozio di biciclette dalle 9:00 alle 15:00.
Linda ha visto David camminare verso la Statua della Libertà dalle 15:00 alle 21:00.
La stazione di servizio è stata chiusa dopo le 21:00.
In quali orari David potrebbe essere andato alla stazione di servizio?
Opzioni:
(A) dalle 5:00 alle 7:00
(B) dalle 7:00 alle 9:00
(C) dalle 15:00 alle 21:00
(D) dalle 9:00 alle 15:00",(A)
"Oggi, David è andato allo studio di danza. Tra quali tempi potrebbero essere andati?
Lo sappiamo:
Davide si è svegliato alle 5 del mattino.
Betty ha visto David giocare a tennis al campo da tennis dalle 5:00 alle 8:00.
Anthony ha visto David camminare verso la Statua della Libertà dalle 8:00 alle 11:00.
Lisa ha visto David scattare foto vicino alla Torre Eiffel dalle 12:00 alle 17:00.
Lo studio di danza è stato chiuso dopo le 17:00.
Tra quali periodi David potrebbe essere andato allo studio di danza?
Opzioni:
(A) dalle 12:00 alle 17:00
(B) dalle 11:00 alle 12:00
(C) dalle 5:00 alle 8:00
(D) dalle 8:00 alle 11:00",(B)
"Oggi Anthony è andato nella sala dell'orchestra. Tra quali tempi potrebbero essere andati?
Lo sappiamo:
Anthony si è svegliato alle 6 del mattino.
Samantha ha visto Anthony fare stretching in uno studio di yoga dalle 6:00 alle 12:00.
Nancy ha visto Anthony guidare verso il parco acquatico dalle 12:00 alle 14:00.
David ha visto Anthony guardare un film a teatro dalle 14:00 alle 15:00.
William ha visto Anthony aggiustare il computer nel negozio di elettronica dalle 17:00 alle 18:00.
Sarah ha visto Anthony leggere in biblioteca dalle 18:00 alle 19:00.
La sala dell'orchestra è stata chiusa dopo le 19:00.
In quali momenti Anthony potrebbe essere andato nella sala dell'orchestra?
Opzioni:
(A) Dalle 12:00 alle 14:00
(B) dalle 18:00 alle 19:00
(C) dalle 15:00 alle 17:00
(D) dalle 14:00 alle 15:00",(C)
"Oggi, James è andato allo studio di danza. Tra quali tempi potrebbero essere andati?
Lo sappiamo:
James si è svegliato alle 7 del mattino.
Thomas ha visto James scattare foto vicino alla Torre Eiffel dalle 7:00 alle 12:00.
Mark ha visto James guidare verso il parco acquatico dalle 12:00 alle 14:00.
Anthony ha visto James comprare un telefono al negozio di elettronica dalle 14:00 alle 16:00.
Sarah ha visto James comprare il pranzo alla gastronomia dalle 17:00 alle 18:00.
Lo studio di danza è stato chiuso dopo le 18:00.
In quali momenti James potrebbe essere andato allo studio di danza?
Opzioni:
(A) dalle 14:00 alle 16:00
(B) dalle 7:00 alle 12:00
(C) dalle 16:00 alle 17:00
(D) dalle 12:00 alle 14:00",(C)
