input,target
Domanda: Jerry mente. Helene dice che Jerry mente. Alexis dice che Helene dice la verità. Sherrie dice che Alexis dice la verità. Michael dice che Sherrie dice la verità. Michael dice la verità?,Yes
Domanda: Fidel dice la verità. Tamika dice che Fidel mente. Shenna dice che Tamika mente. Audrie dice che Shenna mente. Jim dice che Audrie dice la verità. Jim dice la verità?,No
Domanda: Andree dice la verità. Audrie dice che Andree dice la verità. Jerry dice che Audrie mente. Helene dice che Jerry mente. Bernita dice che Helene dice la verità. Bernita dice la verità?,Yes
Domanda: Fidel mente. Fletcher dice che Fidel dice la verità. Yoland dice che Fletcher mente. Raymond dice che Yoland mente. Leda dice che Raymond mente. Leda dice la verità?,Yes
Domanda: Tamika dice la verità. Ka dice che Tamika dice la verità. Fidel dice che Ka dice la verità. Elanor dice che Fidel dice la verità. Amberly dice che Elanor dice la verità. Amberly dice la verità?,Yes
Domanda: Maybelle mente. Jamey dice che Maybelle dice la verità. Phoebe dice che Jamey mente. Willian dice che Phoebe mente. Shalonda dice che Willian mente. Shalonda dice la verità?,Yes
Domanda: Jamey mente. Vernell dice che Jamey dice la verità. Millicent dice che Vernell mente. Rashida dice che Millicent dice la verità. Vina dice che Rashida dice la verità. Vina dice la verità?,Yes
Domanda: Alejandro mente. Amberly dice che Alejandro dice la verità. Osvaldo dice che Amberly mente. Vernell dice che Osvaldo mente. Shenna dice che Vernell mente. Shenna dice la verità?,Yes
Domanda: Fidel dice la verità. Kandi dice che Fidel mente. Christie dice che Kandi dice la verità. Leda dice che Christie mente. Sima dice che Leda mente. Sima dice la verità?,No
Domanda: Jaymie dice la verità. Millicent dice che Jaymie mente. Millie dice che Millicent dice la verità. Vina dice che Millie mente. Leda dice che Vina dice la verità. Leda dice la verità?,Yes
Domanda: Fletcher dice la verità. Helene dice che Fletcher mente. Elanor dice che Helene dice la verità. Yoland dice che Elanor dice la verità. Audrie dice che Yoland mente. Audrie dice la verità?,Yes
Domanda: Millicent bugie. Alexis dice che Millicent mente. Inga dice che Alexis dice la verità. Christie dice che Inga mente. Gwenn dice che Christie mente. Gwenn dice la verità?,Yes
Domanda: Sima dice la verità. Yoland dice che Sima mente. Amberly dice che Yoland dice la verità. Inga dice che Amberly mente. Alexis dice che Inga dice la verità. Alexis dice la verità?,Yes
Domanda: Millie dice la verità. Millicent dice che Millie dice la verità. Raymond dice che Millicent dice la verità. Crista dice che Raymond mente. Ka dice che Crista dice la verità. Ka dice la verità?,No
Domanda: Michaela mente. Millicent dice che Michaela mente. Delbert dice che Millicent mente. Bernita dice che Delbert mente. Teressa dice che Bernita dice la verità. Teressa dice la verità?,Yes
Domanda: Audrie dice la verità. Yoland dice che Audrie mente. Shaunda dice che Yoland dice la verità. Raymond dice che Shaunda mente. Maybelle dice che Raymond mente. Maybelle dice la verità?,No
Domanda: Fletcher mente. Teressa dice che Fletcher mente. Vernell dice che Teressa mente. Dallas dice che Vernell mente. Millicent dice che Dallas dice la verità. Millicent dice la verità?,Yes
Domanda: Rashida dice la verità. Willian dice che Rashida mente. Christie dice che Willian mente. Ryan dice che Christie mente. Shaunda dice che Ryan mente. Shaunda dice la verità?,Yes
Domanda: Elanor dice la verità. Ka dice che Elanor mente. Delbert dice che Ka dice la verità. Michaela dice che Delbert mente. Sherrie dice che Michaela mente. Sherrie dice la verità?,No
Domanda: Andree mente. Amberly dice che Andree dice la verità. Gwenn dice che Amberly dice la verità. Willian dice che Gwenn mente. Alexis dice che Willian dice la verità. Alexis dice la verità?,Yes
Domanda: Bernita dice la verità. Michael dice che Bernita dice la verità. Fidel dice che Michael mente. Dallas dice che Fidel dice la verità. Millicent dice che Dallas mente. Millicent dice la verità?,Yes
Domanda: Fletcher dice la verità. Ka dice che Fletcher dice la verità. Elanor dice che Ka mente. Vernell dice che Elanor mente. Delfina dice che Vernell dice la verità. Delfina dice la verità?,Yes
Domanda: Kandi dice la verità. Alejandro dice che Kandi dice la verità. Millicent dice che Alejandro mente. Shalonda dice che Millicent mente. Conception dice che Shalonda mente. La concezione dice la verità?,No
Domanda: Millicent dice la verità. Millie dice che Millicent dice la verità. Michael dice che Millie dice la verità. Antwan dice che Michael mente. Alexis dice che Antwan dice la verità. Alexis dice la verità?,No
Domanda: Jerry mente. Helene dice che Jerry mente. Kandi dice che Helene dice la verità. Jaymie dice che Kandi mente. Shalonda dice che Jaymie mente. Shalonda dice la verità?,Yes
Domanda: Tamika dice la verità. Sima dice che Tamika dice la verità. Rashida dice che Sima mente. Delfina dice che Rashida mente. Jerry dice che Delfina mente. Jerry dice la verità?,No
Domanda: Ka dice la verità. Fletcher dice che Ka dice la verità. Maybelle dice che Fletcher mente. Lorine dice che Maybelle mente. Crista dice che Lorine dice la verità. Crista dice la verità?,Yes
Domanda: Delbert dice la verità. Delfina dice che Delbert mente. Antwan dice che Delfina dice la verità. Helene dice che Antwan mente. Sima dice che Helene mente. Sima dice la verità?,No
Domanda: Maybelle dice la verità. Bernita dice che Maybelle dice la verità. Inga dice che Bernita dice la verità. Tamika dice che Inga mente. Helene dice che Tamika dice la verità. Helene dice la verità?,No
Domanda: Delfina mente. Leda dice che Delfina mente. Fidel dice che Leda mente. Sal dice che Fidel dice la verità. Andree dice che Sal mente. Andree dice la verità?,Yes
Domanda: Jerry dice la verità. Elanor dice che Jerry dice la verità. Gwenn dice che Elanor dice la verità. Kandi dice che Gwenn dice la verità. Dallas dice che Kandi dice la verità. Dallas dice la verità?,Yes
Domanda: Crista mente. Michael dice che Crista dice la verità. Audrie dice che Michael mente. Sherrie dice che Audrie mente. Michaela dice che Sherrie dice la verità. Michaela dice la verità?,No
Domanda: Jim mente. Ka dice che Jim mente. Jerry dice che Ka dice la verità. Fletcher dice che Jerry dice la verità. Kandi dice che Fletcher mente. Kandi dice la verità?,No
Domanda: Sima dice la verità. Michaela dice che Sima mente. Leda dice che Michaela dice la verità. Fletcher dice che Leda mente. Vina dice che Fletcher dice la verità. Vina dice la verità?,Yes
Domanda: Vernell mente. Gwenn dice che Vernell mente. Teressa dice che Gwenn mente. Bernita dice che Teressa dice la verità. Christie dice che Bernita mente. Christie dice la verità?,Yes
Domanda: Fidel mente. Michael dice che Fidel mente. Fletcher dice che Michael mente. Inga dice che Fletcher dice la verità. Andree dice che Inga mente. Andree dice la verità?,Yes
Domanda: Phoebe dice la verità. Jamey dice che Phoebe mente. Audrie dice che Jamey dice la verità. Michaela dice che Audrie mente. Vina dice che Michaela mente. Vina dice la verità?,No
Domanda: Kandi mente. Phoebe dice che Kandi dice la verità. Yolanda dice che Phoebe dice la verità. Fletcher dice che Yolanda mente. Lorine dice che Fletcher dice la verità. Lorine dice la verità?,Yes
Domanda: Kandi dice la verità. Crista dice che Kandi mente. Ryan dice che Crista dice la verità. Gwenn dice che Ryan dice la verità. Delfina dice che Gwenn dice la verità. Delfina dice la verità?,No
Domanda: Millicent bugie. Shenna dice che Millicent mente. Willian dice che Shenna dice la verità. Kandi dice che Willian mente. Vernell dice che Kandi mente. Vernell dice la verità?,Yes
Domanda: Jamey dice la verità. Raymond dice che Jamey mente. Audrie dice che Raymond mente. Michaela dice che Audrie mente. Rashida dice che Michaela mente. Rashida dice la verità?,Yes
Domanda: Osvaldo dice la verità. Andree dice che Osvaldo dice la verità. Willian dice che Andree mente. Vina dice che Willian dice la verità. Jaymie dice che Vina dice la verità. Jaymie dice la verità?,No
Domanda: Leda dice la verità. Shalonda dice che Leda mente. Shenna dice che Shalonda dice la verità. Christie dice che Shenna mente. Crista dice che Christie dice la verità. Crista dice la verità?,Yes
Domanda: Il concepimento dice la verità. Teressa dice che Conception mente. Sal dice che Teressa dice la verità. Fidel dice che Sal dice la verità. Shenna dice che Fidel mente. Shenna dice la verità?,Yes
Domanda: Ryan dice la verità. Helene dice che Ryan dice la verità. Kandi dice che Helene dice la verità. Inga dice che Kandi dice la verità. Delbert dice che Inga mente. Delbert dice la verità?,No
Domanda: Ryan mente. Christie dice che Ryan mente. Amberly dice che Christie dice la verità. Shenna dice che Amberly dice la verità. Jamey dice che Shenna mente. Jamey dice la verità?,No
Domanda: Kristian dice la verità. Dallas dice che Kristian dice la verità. Osvaldo dice che Dallas mente. Millie dice che Osvaldo dice la verità. Vina dice che Millie dice la verità. Vina dice la verità?,No
Domanda: Christie dice la verità. Jamey dice che Christie dice la verità. Michael dice che Jamey mente. Rashida dice che Michael dice la verità. Teressa dice che Rashida dice la verità. Teressa dice la verità?,No
Domanda: Rashida mente. Ryan dice che Rashida dice la verità. Vernell dice che Ryan dice la verità. Shaunda dice che Vernell mente. Amberly dice che Shaunda mente. Amberly dice la verità?,No
Domanda: Elanor mente. Tamika dice che Elanor mente. Ka dice che Tamika dice la verità. Shaunda dice che Ka mente. Conception dice che Shaunda mente. La concezione dice la verità?,Yes
Domanda: Teressa mente. Willian dice che Teressa mente. Jamey dice che Willian mente. Ryan dice che Jamey mente. Kandi dice che Ryan mente. Kandi dice la verità?,No
Domanda: Audrie mente. Jaymie dice che Audrie dice la verità. Phoebe dice che Jaymie mente. Conception dice che Phoebe dice la verità. Michael dice che Conception mente. Michael dice la verità?,No
Domanda: Bernita dice la verità. Audrie dice che Bernita mente. Delfina dice che Audrie dice la verità. Vina dice che Delfina mente. Sal dice che Vina dice la verità. Sal dice la verità?,Yes
Domanda: Jamey mente. Raymond dice che Jamey mente. Ka dice che Raymond mente. Bernita dice che Ka dice la verità. Teressa dice che Bernita mente. Teressa dice la verità?,Yes
Domanda: Teressa mente. Kristian dice che Teressa mente. Sal dice che Kristian dice la verità. Audrie dice che Sal mente. Leda dice che Audrie mente. Leda dice la verità?,Yes
Domanda: Helene dice la verità. Lorine dice che Helene mente. Raymond dice che Lorine dice la verità. Ka dice che Raymond dice la verità. Christie dice che Ka dice la verità. Christie dice la verità?,No
Domanda: Ryan mente. Kandi dice che Ryan mente. Lorine dice che Kandi mente. Christie dice che Lorine dice la verità. Fletcher dice che Christie mente. Fletcher dice la verità?,Yes
Domanda: Jamey mente. Gwenn dice che Jamey dice la verità. Yoland dice che Gwenn dice la verità. Kandi dice che Yoland dice la verità. Osvaldo dice che Kandi dice la verità. Osvaldo dice la verità?,No
Domanda: Antwan dice la verità. Helene dice che Antwan dice la verità. Gwenn dice che Helene dice la verità. Sal dice che Gwenn dice la verità. Shaunda dice che Sal mente. Shaunda dice la verità?,No
Domanda: Jim dice la verità. Tamika dice che Jim dice la verità. Helene dice che Tamika dice la verità. Jaymie dice che Helene dice la verità. Conception dice che Jaymie dice la verità. La concezione dice la verità?,Yes
Domanda: Sima dice la verità. Jim dice che Sima mente. Gwenn dice che Jim dice la verità. Phoebe dice che Gwenn dice la verità. Rashida dice che Phoebe mente. Rashida dice la verità?,Yes
Domanda: Jamey dice la verità. Delfina dice che Jamey mente. Vina dice che Delfina dice la verità. Teressa dice che Vina dice la verità. Conception dice che Teressa mente. La concezione dice la verità?,Yes
Domanda: Phoebe dice la verità. Helene dice che Phoebe mente. Sima dice che Helene mente. Alejandro dice che Sima dice la verità. Michaela dice che Alejandro mente. Michaela dice la verità?,No
Domanda: Sima dice la verità. Teressa dice che Sima dice la verità. Vina dice che Teressa mente. Crista dice che Vina mente. Phoebe dice che Crista dice la verità. Phoebe dice la verità?,Yes
Domanda: Jamey mente. Michaela dice che Jamey dice la verità. Millicent dice che Michaela mente. Elanor dice che Millicent dice la verità. Rashida dice che Elanor mente. Rashida dice la verità?,No
Domanda: Millicent dice la verità. Alexis dice che Millicent mente. Jaymie dice che Alexis mente. Willian dice che Jaymie dice la verità. Leda dice che Willian mente. Leda dice la verità?,No
Domanda: Jaymie mente. Christie dice che Jaymie dice la verità. Alejandro dice che Christie mente. Gwenn dice che Alejandro dice la verità. Sal dice che Gwenn mente. Sal dice la verità?,No
Domanda: Michael mente. Leda dice che Michael mente. Delbert dice che Leda dice la verità. Tamika dice che Delbert dice la verità. Fidel dice che Tamika mente. Fidel dice la verità?,No
Domanda: Leda dice la verità. Vina dice che Leda mente. Delfina dice che Vina dice la verità. Alejandro dice che Delfina mente. Shaunda dice che Alejandro dice la verità. Shaunda dice la verità?,Yes
Domanda: Andree mente. Delfina dice che Andree mente. Jim dice che Delfina dice la verità. Gwenn dice che Jim mente. Delbert dice che Gwenn mente. Delbert dice la verità?,Yes
Domanda: Andree mente. Jamey dice che Andree mente. Shaunda dice che Jamey mente. Delfina dice che Shaunda mente. Christie dice che Delfina mente. Christie dice la verità?,No
Domanda: Crista dice la verità. Shalonda dice che Crista mente. Millicent dice che Shalonda mente. Vernell dice che Millicent mente. Inga dice che Vernell dice la verità. Inga dice la verità?,No
Domanda: Il concepimento dice la verità. Elanor dice che Conception dice la verità. Alexis dice che Elanor dice la verità. Fidel dice che Alexis dice la verità. Delbert dice che Fidel mente. Delbert dice la verità?,No
Domanda: Elanor dice la verità. Leda dice che Elanor mente. Osvaldo dice che Leda dice la verità. Jim dice che Osvaldo mente. Gwenn dice che Jim mente. Gwenn dice la verità?,No
Domanda: Ryan dice la verità. Shaunda dice che Ryan dice la verità. Leda dice che Shaunda mente. Teressa dice che Leda mente. Christie dice che Teressa dice la verità. Christie dice la verità?,Yes
Domanda: Shaunda mente. Ryan dice che Shaunda dice la verità. Shalonda dice che Ryan mente. Bernita dice che Shalonda mente. Michaela dice che Bernita dice la verità. Michaela dice la verità?,No
Domanda: Alexis dice la verità. Shenna dice che Alexis dice la verità. Yoland dice che Shenna dice la verità. Ka dice che Yoland dice la verità. Inga dice che Ka dice la verità. Inga dice la verità?,Yes
Domanda: Delfina mente. Jerry dice che Delfina dice la verità. Maybelle dice che Jerry dice la verità. Dallas dice che Maybelle mente. Kristian dice che Dallas dice la verità. Kristian dice la verità?,Yes
Domanda: Gwenn dice la verità. Andree dice che Gwenn dice la verità. Yoland dice che Andree mente. Sal dice che Yoland mente. Crista dice che Sal mente. Crista dice la verità?,No
Domanda: Crista dice la verità. Jim dice che Crista mente. Delfina dice che Jim mente. Phoebe dice che Delfina mente. Bernita dice che Phoebe dice la verità. Bernita dice la verità?,No
Domanda: Jim dice la verità. Alejandro dice che Jim mente. Phoebe dice che Alejandro mente. Shaunda dice che Phoebe dice la verità. Kandi dice che Shaunda mente. Kandi dice la verità?,No
Domanda: Osvaldo mente. Ryan dice che Osvaldo mente. Andree dice che Ryan dice la verità. Rashida dice che Andree dice la verità. Millie dice che Rashida dice la verità. Millie dice la verità?,Yes
Domanda: Yoland dice la verità. Michaela dice che Yoland dice la verità. Sima dice che Michaela dice la verità. Shaunda dice che Sima dice la verità. Osvaldo dice che Shaunda mente. Osvaldo dice la verità?,No
Domanda: Il concepimento mente. Rashida dice che Conception dice la verità. Alejandro dice che Rashida dice la verità. Sherrie dice che Alejandro mente. Amberly dice che Sherrie dice la verità. Amberly dice la verità?,Yes
Domanda: Teressa dice la verità. Vernell dice che Teressa mente. Sherrie dice che Vernell dice la verità. Tamika dice che Sherrie mente. Millicent dice che Tamika dice la verità. Millicent dice la verità?,Yes
Domanda: Vernell mente. Michael dice che Vernell mente. Dallas dice che Michael mente. Shalonda dice che Dallas dice la verità. Jamey dice che Shalonda mente. Jamey dice la verità?,Yes
Domanda: Jim dice la verità. Ryan dice che Jim dice la verità. Millicent dice che Ryan dice la verità. Audrie dice che Millicent dice la verità. Elanor dice che Audrie dice la verità. Elanor dice la verità?,Yes
Domanda: Elanor mente. Dallas dice che Elanor dice la verità. Fletcher dice che Dallas mente. Jamey dice che Fletcher dice la verità. Delfina dice che Jamey mente. Delfina dice la verità?,No
Domanda: Alejandro dice la verità. Shenna dice che Alejandro dice la verità. Christie dice che Shenna dice la verità. Shalonda dice che Christie mente. Jerry dice che Shalonda mente. Jerry dice la verità?,Yes
Domanda: Osvaldo mente. Phoebe dice che Osvaldo mente. Kandi dice che Phoebe dice la verità. Crista dice che Kandi dice la verità. Delbert dice che Crista mente. Delbert dice la verità?,No
Domanda: Bernita mente. Jerry dice che Bernita dice la verità. Delbert dice che Jerry mente. Jamey dice che Delbert dice la verità. Shenna dice che Jamey mente. Shenna dice la verità?,No
Domanda: Willian dice la verità. Phoebe dice che Willian mente. Alejandro dice che Phoebe mente. Lorine dice che Alejandro dice la verità. Christie dice che Lorine dice la verità. Christie dice la verità?,Yes
Domanda: Millicent dice la verità. Vernell dice che Millicent mente. Tamika dice che Vernell dice la verità. Osvaldo dice che Tamika dice la verità. Shenna dice che Osvaldo mente. Shenna dice la verità?,Yes
Domanda: Amberly mente. Shalonda dice che Amberly dice la verità. Helene dice che Shalonda dice la verità. Sima dice che Helene dice la verità. Christie dice che Sima dice la verità. Christie dice la verità?,No
Domanda: Christie mente. Jaymie dice che Christie mente. Lorine dice che Jaymie dice la verità. Bernita dice che Lorine dice la verità. Delfina dice che Bernita mente. Delfina dice la verità?,No
Domanda: Helene dice la verità. Teressa dice che Helene dice la verità. Jamey dice che Teressa mente. Alexis dice che Jamey mente. Osvaldo dice che Alexis dice la verità. Osvaldo dice la verità?,Yes
Domanda: Willian dice la verità. Michaela dice che Willian mente. Conception dice che Michaela mente. Inga dice che Conception dice la verità. Sal dice che Inga mente. Sal dice la verità?,No
Domanda: Lorine mente. Osvaldo dice che Lorine mente. Alejandro dice che Osvaldo mente. Gwenn dice che Alejandro dice la verità. Dallas dice che Gwenn mente. Dallas dice la verità?,Yes
Domanda: Christie dice la verità. Elanor dice che Christie mente. Jaymie dice che Elanor dice la verità. Jamey dice che Jaymie mente. Alexis dice che Jamey dice la verità. Alexis dice la verità?,Yes
Domanda: Maybelle dice la verità. Osvaldo dice che Maybelle mente. Kandi dice che Osvaldo mente. Jerry dice che Kandi mente. Alejandro dice che Jerry mente. Alejandro dice la verità?,Yes
Domanda: Alejandro mente. Vina dice che Alejandro mente. Vernell dice che Vina dice la verità. Fidel dice che Vernell mente. Inga dice che Fidel dice la verità. Inga dice la verità?,No
Domanda: Millicent dice la verità. Willian dice che Millicent mente. Crista dice che Willian mente. Teressa dice che Crista dice la verità. Rashida dice che Teressa dice la verità. Rashida dice la verità?,Yes
Domanda: Osvaldo mente. Gwenn dice che Osvaldo mente. Michael dice che Gwenn mente. Elanor dice che Michael mente. Sal dice che Elanor dice la verità. Sal dice la verità?,Yes
Domanda: Ka mente. Lorine dice che Ka dice la verità. Sal dice che Lorine mente. Amberly dice che Sal mente. Conception dice che Amberly mente. La concezione dice la verità?,Yes
Domanda: Jerry dice la verità. Raymond dice che Jerry dice la verità. Yoland dice che Raymond dice la verità. Elanor dice che Yoland dice la verità. Jamey dice che Elanor mente. Jamey dice la verità?,No
Domanda: Helene dice la verità. Raymond dice che Helene mente. Andree dice che Raymond dice la verità. Michael dice che Andree dice la verità. Amberly dice che Michael dice la verità. Amberly dice la verità?,No
Domanda: Willian dice la verità. Crista dice che Willian dice la verità. Vina dice che Crista mente. Fidel dice che Vina mente. Fletcher dice che Fidel mente. Fletcher dice la verità?,No
Domanda: Lorine dice la verità. Michaela dice che Lorine mente. Millicent dice che Michaela dice la verità. Fletcher dice che Millicent dice la verità. Shaunda dice che Fletcher dice la verità. Shaunda dice la verità?,No
Domanda: Jerry mente. Gwenn dice che Jerry mente. Fidel dice che Gwenn mente. Millicent dice che Fidel dice la verità. Lorine dice che Millicent dice la verità. Lorine dice la verità?,No
Domanda: Millie mente. Jaymie dice che Millie dice la verità. Jamey dice che Jaymie dice la verità. Sal dice che Jamey mente. Christie dice che Sal mente. Christie dice la verità?,No
Domanda: Shalonda mente. Crista dice che Shalonda dice la verità. Yoland dice che Crista dice la verità. Ka dice che Yoland dice la verità. Michaela dice che Ka mente. Michaela dice la verità?,Yes
Domanda: Maybelle dice la verità. Antwan dice che Maybelle dice la verità. Audrie dice che Antwan dice la verità. Ryan dice che Audrie mente. Delfina dice che Ryan mente. Delfina dice la verità?,Yes
Domanda: Bernita dice la verità. Ka dice che Bernita mente. Yoland dice che Ka mente. Gwenn dice che Yoland mente. Fidel dice che Gwenn mente. Fidel dice la verità?,Yes
Domanda: Audrie dice la verità. Ryan dice che Audrie mente. Rashida dice che Ryan mente. Fletcher dice che Rashida dice la verità. Shaunda dice che Fletcher dice la verità. Shaunda dice la verità?,Yes
Domanda: Delfina mente. Teressa dice che Delfina mente. Amberly dice che Teressa dice la verità. Ryan dice che Amberly mente. Millie dice che Ryan mente. Millie dice la verità?,Yes
Domanda: Willian dice la verità. Michaela dice che Willian dice la verità. Sima dice che Michaela mente. Inga dice che Sima dice la verità. Audrie dice che Inga mente. Audrie dice la verità?,Yes
Domanda: Teressa dice la verità. Lorine dice che Teressa mente. Antwan dice che Lorine dice la verità. Fidel dice che Antwan dice la verità. Phoebe dice che Fidel mente. Phoebe dice la verità?,Yes
Domanda: Elanor dice la verità. Crista dice che Elanor mente. Vernell dice che Crista mente. Shalonda dice che Vernell mente. Teressa dice che Shalonda mente. Teressa dice la verità?,Yes
Domanda: Yoland dice la verità. Gwenn dice che Yoland dice la verità. Michaela dice che Gwenn mente. Jamey dice che Michaela dice la verità. Amberly dice che Jamey mente. Amberly dice la verità?,Yes
Domanda: Gwenn dice la verità. Millicent dice che Gwenn mente. Antwan dice che Millicent dice la verità. Teressa dice che Antwan mente. Shenna dice che Teressa mente. Shenna dice la verità?,No
Domanda: Helene dice la verità. Leda dice che Helene mente. Antwan dice che Leda dice la verità. Andree dice che Antwan mente. Shaunda dice che Andree mente. Shaunda dice la verità?,No
Domanda: Sherrie dice la verità. Kandi dice che Sherrie dice la verità. Conception dice che Kandi dice la verità. Michael dice che Conception dice la verità. Christie dice che Michael dice la verità. Christie dice la verità?,Yes
Domanda: Delbert dice la verità. Gwenn dice che Delbert mente. Audrie dice che Gwenn mente. Christie dice che Audrie mente. Alexis dice che Christie mente. Alexis dice la verità?,Yes
Domanda: Antwan dice la verità. Jaymie dice che Antwan dice la verità. Maybelle dice che Jaymie dice la verità. Alexis dice che Maybelle mente. Millicent dice che Alexis mente. Millicent dice la verità?,Yes
