input,target
"Sul tavolo vedi una serie di oggetti disposti in fila: un portachiavi color malva, un guinzaglio verde per cani, un giocattolo per gatti arancione, una penna argentata e un pastello nero. Qual è il colore dell'oggetto più lontano dalla penna?
Opzioni:
(Un rosso
(B) arancione
(C) giallo
(D) verde
(E) blu
(F) marrone
(G) magenta
(H) fucsia
(I) malva
(J) verde acqua
(K) turchese
(L) bordeaux
(M) argento
(N) oro
(O) nero
(P) grigio
(D) viola
(R) rosa",(I)
"Sul tavolo vedi un mucchio di oggetti disposti in fila: un portachiavi giallo, una busta argentata, un libretto nero e un piatto verde acqua. Qual è il colore dell'oggetto più a destra?
Opzioni:
(Un rosso
(B) arancione
(C) giallo
(D) verde
(E) blu
(F) marrone
(G) magenta
(H) fucsia
(I) malva
(J) verde acqua
(K) turchese
(L) bordeaux
(M) argento
(N) oro
(O) nero
(P) grigio
(D) viola
(R) rosa",(J)
"Sul tavolo ci sono tre caricabatterie per scrunchiephone rosa, due pastelli arancioni e due caricabatterie per scrunchiephone neri. Se tolgo tutti gli elementi neri dal tavolo, quanti caricatori per scrunchiephone rimangono su di esso?
Opzioni:
(A) zero
(Osso
(C) due
(D) tre
(E) quattro
(F) cinque
(G) sei
(H) sette
(io) otto
(J) nove
(K) dieci
(L) undici
(M) dodici
(N) tredici
(O) quattordici
(P) quindici
(D) sedici",(D)
"Sul comodino ci sono tre guinzagli per cani marroni, un guinzaglio per cani d'argento, due puzzle marroni, un portachiavi d'argento e tre pastelli d'argento. Se tolgo tutti i portachiavi dal comodino, quanti oggetti d'argento ci rimangono sopra?
Opzioni:
(A) zero
(Osso
(C) due
(D) tre
(E) quattro
(F) cinque
(G) sei
(H) sette
(io) otto
(J) nove
(K) dieci
(L) undici
(M) dodici
(N) tredici
(O) quattordici
(P) quindici
(D) sedici",(E)
"Sul comodino c'è una collana nera, un fidget spinner verde, un portachiavi blu, un foglio di carta giallo e una pallina antistress rossa. Quanti oggetti non sono né gialli né verdi?
Opzioni:
(A) zero
(Osso
(C) due
(D) tre
(E) quattro
(F) cinque
(G) sei",(D)
"Sulla scrivania vedi i seguenti oggetti disposti in fila: una collana bordeaux, una tazza turchese, una tazza nera, un libro di testo verde acqua e una brocca viola. Quanti oggetti non viola vedi a sinistra del libro di testo?
Opzioni:
(A) zero
(Osso
(C) due
(D) tre
(E) quattro
(F) cinque
(G) sei",(D)
"Sul comodino vedi diverse cose disposte in fila: un braccialetto verde acqua, una pallina antistress turchese, un libro di testo bordeaux, un puzzle nero, una brocca rosa e una collana verde. Qual è il colore della cosa direttamente a sinistra del libro di testo?
Opzioni:
(Un rosso
(B) arancione
(C) giallo
(D) verde
(E) blu
(F) marrone
(G) magenta
(H) fucsia
(I) malva
(J) verde acqua
(K) turchese
(L) bordeaux
(M) argento
(N) oro
(O) nero
(P) grigio
(D) viola
(R) rosa",(K)
"Sul tavolo vedi una matita verde e un guinzaglio color malva. Di che colore è la matita?
Opzioni:
(Un rosso
(B) arancione
(C) giallo
(D) verde
(E) blu
(F) marrone
(G) magenta
(H) fucsia
(I) malva
(J) verde acqua
(K) turchese
(L) bordeaux
(M) argento
(N) oro
(O) nero
(P) grigio
(D) viola
(R) rosa",(D)
"Sul tavolo vedi diversi oggetti disposti in fila: un giocattolo per gatti giallo, una pallina antistress rosa, un orsacchiotto argentato e un libretto marrone. Quanti oggetti non verde acqua vedi a sinistra dell'oggetto giallo?
Opzioni:
(A) zero
(Osso
(C) due
(D) tre
(E) quattro
(F) cinque
(G) sei",(A)
"Sul pavimento vedo tre matite d'argento, una matita verde acqua, una tazza turchese, due matite gialle, tre braccialetti verde acqua, due tazze d'argento, una brocca turchese, tre matite turchesi e due braccialetti turchesi. Se rimuovo tutte le cose d'argento dal pavimento, quante tazze rimangono sopra?
Opzioni:
(A) zero
(Osso
(C) due
(D) tre
(E) quattro
(F) cinque
(G) sei
(H) sette
(io) otto
(J) nove
(K) dieci
(L) undici
(M) dodici
(N) tredici
(O) quattordici
(P) quindici
(D) sedici",(B)
"Sulla scrivania vedi diverse cose disposte in fila: una matita fucsia, una pallina antistress malva, un orsacchiotto blu e una collana d'oro. Qual è il colore della cosa direttamente a destra della cosa color malva?
Opzioni:
(Un rosso
(B) arancione
(C) giallo
(D) verde
(E) blu
(F) marrone
(G) magenta
(H) fucsia
(I) malva
(J) verde acqua
(K) turchese
(L) bordeaux
(M) argento
(N) oro
(O) nero
(P) grigio
(D) viola
(R) rosa",(E)
"Sul tavolo vedi diverse cose disposte in fila: un piatto blu, una tazza grigia, una busta rosa, una graffetta bordeaux, un libretto malva e un portachiavi d'oro. Quante cose non bordeaux vedi a destra del libretto?
Opzioni:
(A) zero
(Osso
(C) due
(D) tre
(E) quattro
(F) cinque
(G) sei",(B)
"Sul pavimento vedo due penne blu, tre penne rosse, una penna d'argento, due palline antistress rosse, due graffette rosse e una graffetta d'argento. Se tolgo tutte le graffette dal pavimento, quante cose d'argento ci rimangono sopra?
Opzioni:
(A) zero
(Osso
(C) due
(D) tre
(E) quattro
(F) cinque
(G) sei
(H) sette
(io) otto
(J) nove
(K) dieci
(L) undici
(M) dodici
(N) tredici
(O) quattordici
(P) quindici
(D) sedici",(B)
"Sul pavimento vedi tre graffette gialle, tre quaderni gialli, tre graffette blu e un quaderno blu. Se tolgo tutti i quaderni dal pavimento, quanti oggetti turchesi ci rimangono sopra?
Opzioni:
(A) zero
(Osso
(C) due
(D) tre
(E) quattro
(F) cinque
(G) sei
(H) sette
(io) otto
(J) nove
(K) dieci
(L) undici
(M) dodici
(N) tredici
(O) quattordici
(P) quindici
(D) sedici",(A)
"Sul tavolo vedi un mucchio di oggetti disposti in fila: un foglio di carta color malva, un libretto viola e una collana blu. Qual è il colore dell'elemento più a sinistra?
Opzioni:
(Un rosso
(B) arancione
(C) giallo
(D) verde
(E) blu
(F) marrone
(G) magenta
(H) fucsia
(I) malva
(J) verde acqua
(K) turchese
(L) bordeaux
(M) argento
(N) oro
(O) nero
(P) grigio
(D) viola
(R) rosa",(I)
"Sulla scrivania vedo un foglio di carta viola, una collana bordeaux, una penna magenta, una graffetta verde e un taccuino marrone. La graffetta è fucsia?
Opzioni:
(A) sì
(B) n",(B)
"Sul comodino vedi le seguenti cose disposte in fila: un guinzaglio per cani d'argento, un braccialetto color malva, un libro di testo rosa e una matita fucsia. Qual è il colore della cosa più a destra?
Opzioni:
(Un rosso
(B) arancione
(C) giallo
(D) verde
(E) blu
(F) marrone
(G) magenta
(H) fucsia
(I) malva
(J) verde acqua
(K) turchese
(L) bordeaux
(M) argento
(N) oro
(O) nero
(P) grigio
(D) viola
(R) rosa",(H)
"Sul tavolo vedi tre braccialetti verdi, un guinzaglio verde acqua, un guinzaglio verde e tre graffette verdi. Se rimuovo tutti gli oggetti verde acqua dal tavolo, quante graffette rimangono su di esso?
Opzioni:
(A) zero
(Osso
(C) due
(D) tre
(E) quattro
(F) cinque
(G) sei
(H) sette
(io) otto
(J) nove
(K) dieci
(L) undici
(M) dodici
(N) tredici
(O) quattordici
(P) quindici
(D) sedici",(D)
"Sulla scrivania ci sono una matita turchese, una penna blu, un foglio di carta color malva, una graffetta grigia e un libro di testo rosa. Di che colore è il foglio di carta?
Opzioni:
(Un rosso
(B) arancione
(C) giallo
(D) verde
(E) blu
(F) marrone
(G) magenta
(H) fucsia
(I) malva
(J) verde acqua
(K) turchese
(L) bordeaux
(M) argento
(N) oro
(O) nero
(P) grigio
(D) viola
(R) rosa",(I)
"Sul comodino vedo un taccuino verde, due orsacchiotti viola, due fidget spinner arancioni, due taccuini viola, due fidget spinner verdi e tre fidget spinner viola. Se tolgo tutti gli oggetti arancioni dal comodino, quanti orsacchiotti ci rimangono sopra?
Opzioni:
(A) zero
(Osso
(C) due
(D) tre
(E) quattro
(F) cinque
(G) sei
(H) sette
(io) otto
(J) nove
(K) dieci
(L) undici
(M) dodici
(N) tredici
(O) quattordici
(P) quindici
(D) sedici",(C)
"Sul pavimento, vedi i seguenti oggetti disposti in fila: un caricatore per telefono cellulare arancione, una matita rosa, un libretto verde, una tazza marrone e una graffetta viola. Qual è il colore dell'articolo direttamente a destra del caricatore dello scrunchiephone?
Opzioni:
(Un rosso
(B) arancione
(C) giallo
(D) verde
(E) blu
(F) marrone
(G) magenta
(H) fucsia
(I) malva
(J) verde acqua
(K) turchese
(L) bordeaux
(M) argento
(N) oro
(O) nero
(P) grigio
(D) viola
(R) rosa",(R)
"Sul tavolo vedi diverse cose disposte in fila: una matita nera, una graffetta turchese e una pallina antistress gialla. Qual è il colore della cosa direttamente a sinistra della graffetta?
Opzioni:
(Un rosso
(B) arancione
(C) giallo
(D) verde
(E) blu
(F) marrone
(G) magenta
(H) fucsia
(I) malva
(J) verde acqua
(K) turchese
(L) bordeaux
(M) argento
(N) oro
(O) nero
(P) grigio
(D) viola
(R) rosa",(O)
"Sulla scrivania vedi diverse cose disposte in fila: un pastello argentato, un guinzaglio verde per cani e un libretto bordeaux. Qual è il colore della cosa più a sinistra?
Opzioni:
(Un rosso
(B) arancione
(C) giallo
(D) verde
(E) blu
(F) marrone
(G) magenta
(H) fucsia
(I) malva
(J) verde acqua
(K) turchese
(L) bordeaux
(M) argento
(N) oro
(O) nero
(P) grigio
(D) viola
(R) rosa",(M)
"Sul comodino vedi un taccuino marrone, un portachiavi giallo, uno spinner arancione, una penna viola e un braccialetto blu. Quanti oggetti non sono né rossi né marroni?
Opzioni:
(A) zero
(Osso
(C) due
(D) tre
(E) quattro
(F) cinque
(G) sei",(E)
"Sul pavimento vedi un piatto giallo, tre piatti turchesi, tre libri di testo turchesi, due libri di testo gialli, un piatto bordeaux e tre libri di testo bordeaux. Se tolgo tutti i piatti dal pavimento, quanti oggetti gialli rimangono sopra?
Opzioni:
(A) zero
(Osso
(C) due
(D) tre
(E) quattro
(F) cinque
(G) sei
(H) sette
(io) otto
(J) nove
(K) dieci
(L) undici
(M) dodici
(N) tredici
(O) quattordici
(P) quindici
(Q) sedici",(C)
"Sulla scrivania ci sono una penna viola, un braccialetto blu, un gatto giocattolo rosso, un piatto verde e una busta gialla. Quanti oggetti non sono né arancioni né marroni?
Opzioni:
(A) zero
(Osso
(C) due
(D) tre
(E) quattro
(F) cinque
(G) sei",(F)
"Sulla scrivania, vedi i seguenti oggetti disposti in fila: un piatto verde, un orsacchiotto fucsia, un caricatore per cellulare scrunchie marrone, un pastello dorato, una collana bordeaux e un foglio di carta turchese. Qual è il colore dell'articolo più lontano dall'articolo turchese?
Opzioni:
(Un rosso
(B) arancione
(C) giallo
(D) verde
(E) blu
(F) marrone
(G) magenta
(H) fucsia
(I) malva
(J) verde acqua
(K) turchese
(L) bordeaux
(M) argento
(N) oro
(O) nero
(P) grigio
(D) viola
(R) rosa",(D)
"Sul pavimento c'è un libretto d'argento, un orsacchiotto rosa, un caricabatterie per cellulare marrone e un braccialetto rosso. L'orsacchiotto è arancione?
Opzioni:
(A) sì
(B) n",(B)
"Sulla scrivania vedi un mucchio di oggetti disposti in fila: un puzzle viola, una busta nera e un libro di testo blu. Qual è il colore dell'oggetto più lontano dal puzzle?
Opzioni:
(Un rosso
(B) arancione
(C) giallo
(D) verde
(E) blu
(F) marrone
(G) magenta
(H) fucsia
(I) malva
(J) verde acqua
(K) turchese
(L) bordeaux
(M) argento
(N) oro
(O) nero
(P) grigio
(D) viola
(R) rosa",(E)
"Sulla scrivania c'è un caricabatteria per telefono arancione, un braccialetto turchese, un foglio di carta dorato e una busta rossa. Il bracciale è turchese?
Opzioni:
(A) sì
(B) n",(A)
"Sul pavimento ci sono una matita viola, un giocattolo per gatti verde e un libretto color malva. Il libretto è malva?
Opzioni:
(A) sì
(B) n",(A)
"Sul tavolo vedi una serie di oggetti disposti in fila: una tazza d'oro, una graffetta verde acqua, un piatto blu e un taccuino arancione. Qual è il colore dell'elemento più a sinistra?
Opzioni:
(Un rosso
(B) arancione
(C) giallo
(D) verde
(E) blu
(F) marrone
(G) magenta
(H) fucsia
(I) malva
(J) verde acqua
(K) turchese
(L) bordeaux
(M) argento
(N) oro
(O) nero
(P) grigio
(D) viola
(R) rosa",(N)
"Sulla scrivania vedo due tazze marroni, un foglio di carta marrone, un foglio di carta fucsia, una penna marrone, tre tazze grigie, una penna grigia, due graffette fucsia, una tazza fucsia e tre fogli di carta grigi. Se rimuovo tutti gli oggetti grigi dalla scrivania, quante tazze rimangono sopra?
Opzioni:
(A) zero
(Osso
(C) due
(D) tre
(E) quattro
(F) cinque
(G) sei
(H) sette
(io) otto
(J) nove
(K) dieci
(L) undici
(M) dodici
(N) tredici
(O) quattordici
(P) quindici
(Q) sedici",(D)
"Sul pavimento vedi un mucchio di oggetti disposti in fila: una brocca d'argento, un caricabatterie per scrunchie giallo, un piatto rosso, un fidget spinner viola, una tazza fucsia e una penna rosa. Qual è il colore dell'oggetto più lontano dal fidget spinner?
Opzioni:
(Un rosso
(B) arancione
(C) giallo
(D) verde
(E) blu
(F) marrone
(G) magenta
(H) fucsia
(I) malva
(J) verde acqua
(K) turchese
(L) bordeaux
(M) argento
(N) oro
(O) nero
(P) grigio
(D) viola
(R) rosa",(M)
"Sulla scrivania c'è un caricabatterie per scrunchie arancione, due portachiavi d'argento, due pastelli arancioni, tre guinzagli per cani d'argento, due pastelli d'argento e tre caricabatterie per scrunchie d'argento. Se tolgo tutti gli oggetti d'argento dalla scrivania, quanti caricatori di scrunchiephone rimangono su di essa?
Opzioni:
(A) zero
(Osso
(C) due
(D) tre
(E) quattro
(F) cinque
(G) sei
(H) sette
(io) otto
(J) nove
(K) dieci
(L) undici
(M) dodici
(N) tredici
(O) quattordici
(P) quindici
(Q) sedici",(B)
"Sul comodino vedo una matita viola, un libretto marrone, un portachiavi grigio e un paio di occhiali da sole magenta. Il paio di occhiali da sole è rosa?
Opzioni:
(A) sì
(B) n",(B)
"Sulla scrivania vedi un mucchio di oggetti disposti in fila: un piatto giallo, un guinzaglio argentato, una pallina antistress bordeaux, un puzzle blu e una penna arancione. Qual è il colore dell'oggetto direttamente a sinistra del puzzle?
Opzioni:
(Un rosso
(B) arancione
(C) giallo
(D) verde
(E) blu
(F) marrone
(G) magenta
(H) fucsia
(I) malva
(J) verde acqua
(K) turchese
(L) bordeaux
(M) argento
(N) oro
(O) nero
(P) grigio
(D) viola
(R) rosa",(L)
"Sul tavolo vedo un quaderno rosso, un guinzaglio viola, una brocca arancione, un pastello marrone e una tazza gialla. Quanti oggetti non sono né gialli né neri?
Opzioni:
(A) zero
(Osso
(C) due
(D) tre
(E) quattro
(F) cinque
(G) sei",(E)
"Sul pavimento vedi un mucchio di cose disposte in fila: un portachiavi rosso, una matita blu e un piatto viola. Qual è il colore della cosa più a destra?
Opzioni:
(Un rosso
(B) arancione
(C) giallo
(D) verde
(E) blu
(F) marrone
(G) magenta
(H) fucsia
(I) malva
(J) verde acqua
(K) turchese
(L) bordeaux
(M) argento
(N) oro
(O) nero
(P) grigio
(D) viola
(R) rosa",(Q)
"Sul pavimento vedi un mucchio di cose disposte in fila: una graffetta turchese, un braccialetto arancione, un portachiavi verde e una penna d'argento. Qual è il colore della cosa direttamente a sinistra della cosa d'argento?
Opzioni:
(Un rosso
(B) arancione
(C) giallo
(D) verde
(E) blu
(F) marrone
(G) magenta
(H) fucsia
(I) malva
(J) verde acqua
(K) turchese
(L) bordeaux
(M) argento
(N) oro
(O) nero
(P) grigio
(D) viola
(R) rosa",(D)
"Sul comodino vedi un mucchio di oggetti disposti in fila: un pastello argentato, un giocattolo per gatti giallo e un foglio di carta rosa. Qual è il colore dell'articolo più lontano dal foglio di carta?
Opzioni:
(Un rosso
(B) arancione
(C) giallo
(D) verde
(E) blu
(F) marrone
(G) magenta
(H) fucsia
(I) malva
(J) verde acqua
(K) turchese
(L) bordeaux
(M) argento
(N) oro
(O) nero
(P) grigio
(D) viola
(R) rosa",(M)
"Sul pavimento vedo tre giocattoli per gatti malva, tre palline antistress malva, due quaderni malva, tre quaderni gialli, un giocattolo per gatti giallo, un giocattolo per gatti rosa, una pallina antistress gialla, due quaderni rosa e due palline antistress rosa. Se tolgo tutti gli oggetti color malva dal pavimento, quanti quaderni ci rimangono sopra?
Opzioni:
(A) zero
(Osso
(C) due
(D) tre
(E) quattro
(F) cinque
(G) sei
(H) sette
(io) otto
(J) nove
(K) dieci
(L) undici
(M) dodici
(N) tredici
(O) quattordici
(P) quindici
(Q) sedici",(F)
"Sul tavolo ci sono una tazza nera, tre puzzle neri, un portachiavi rosa, tre portachiavi malva, tre puzzle rosa, due guinzagli per cani neri, un portachiavi nero, tre tazze malva e un puzzle malva. Se tolgo tutti i guinzagli dal tavolo, quante cose color malva ci rimangono sopra?
Opzioni:
(A) zero
(Osso
(C) due
(D) tre
(E) quattro
(F) cinque
(G) sei
(H) sette
(io) otto
(J) nove
(K) dieci
(L) undici
(M) dodici
(N) tredici
(O) quattordici
(P) quindici
(Q) sedici",(H)
"Sul tavolo vedi i seguenti oggetti disposti in fila: una matita d'oro, una brocca rossa, un braccialetto grigio e un guinzaglio color malva. Qual è il colore dell'oggetto direttamente a sinistra del braccialetto?
Opzioni:
(Un rosso
(B) arancione
(C) giallo
(D) verde
(E) blu
(F) marrone
(G) magenta
(H) fucsia
(I) malva
(J) verde acqua
(K) turchese
(L) bordeaux
(M) argento
(N) oro
(O) nero
(P) grigio
(D) viola
(R) rosa",(A)
"Sul tavolo vedi una serie di oggetti disposti in fila: una tazza rossa, un caricabatterie per scrunchie turchese, un guinzaglio per cani giallo, un paio di occhiali da sole blu e una pallina antistress verde. Quanti oggetti non turchesi vedi a sinistra dell'oggetto giallo?
Opzioni:
(A) zero
(Osso
(C) due
(D) tre
(E) quattro
(F) cinque
(G) sei",(B)
"Sulla scrivania vedi una serie di cose disposte in fila: un foglio di carta magenta, uno spinner rosa, un portachiavi turchese e una penna verde. Quante cose non turchesi vedi a sinistra del foglio di carta?
Opzioni:
(A) zero
(Osso
(C) due
(D) tre
(E) quattro
(F) cinque
(G) sei",(A)
"Sul comodino c'è una brocca d'argento, un paio di occhiali da sole blu, una pallina antistress fucsia e un foglio di carta viola. Di che colore è la pallina antistress?
Opzioni:
(Un rosso
(B) arancione
(C) giallo
(D) verde
(E) blu
(F) marrone
(G) magenta
(H) fucsia
(I) malva
(J) verde acqua
(K) turchese
(L) bordeaux
(M) argento
(N) oro
(O) nero
(P) grigio
(D) viola
(R) rosa",(H)
"Sulla scrivania vedi una serie di cose disposte in fila: un braccialetto verde, un libro di testo rosa, una graffetta grigia e una tazza verde acqua. Qual è il colore della cosa più lontana dalla graffetta?
Opzioni:
(Un rosso
(B) arancione
(C) giallo
(D) verde
(E) blu
(F) marrone
(G) magenta
(H) fucsia
(I) malva
(J) verde acqua
(K) turchese
(L) bordeaux
(M) argento
(N) oro
(O) nero
(P) grigio
(D) viola
(R) rosa",(D)
"Sul comodino, vedi le seguenti cose disposte in fila: una pallina antistress verde acqua, una graffetta viola, un caricatore per telefono elastico dorato e un guinzaglio per cani nero. Qual è il colore della cosa direttamente a destra della cosa verde acqua?
Opzioni:
(Un rosso
(B) arancione
(C) giallo
(D) verde
(E) blu
(F) marrone
(G) magenta
(H) fucsia
(I) malva
(J) verde acqua
(K) turchese
(L) bordeaux
(M) argento
(N) oro
(O) nero
(P) grigio
(D) viola
(R) rosa",(Q)
"Sul pavimento vedi un mucchio di oggetti disposti in fila: un braccialetto rosso, un pastello giallo, un quaderno d'argento e un guinzaglio color malva. Quanti oggetti non argentati vedi a sinistra dell'oggetto color malva?
Opzioni:
(A) zero
(Osso
(C) due
(D) tre
(E) quattro
(F) cinque
(G) sei",(C)
"Sul comodino vedi tre buste nere, un orsacchiotto nero, tre pastelli neri, tre pastelli verde acqua, tre pastelli verdi e una busta verde. Se tolgo tutti gli orsacchiotti dal comodino, quante cose verdi ci rimangono sopra?
Opzioni:
(A) zero
(Osso
(C) due
(D) tre
(E) quattro
(F) cinque
(G) sei
(H) sette
(io) otto
(J) nove
(K) dieci
(L) undici
(M) dodici
(N) tredici
(O) quattordici
(P) quindici
(Q) sedici",(E)
"Sul comodino ci sono due fogli di carta verdi, due giocattoli per gatti malva, due giocattoli per gatti verdi e tre fogli di carta malva. Se tolgo tutti i giocattoli per gatti dal comodino, quante cose color malva ci rimangono sopra?
Opzioni:
(A) zero
(Osso
(C) due
(D) tre
(E) quattro
(F) cinque
(G) sei
(H) sette
(io) otto
(J) nove
(K) dieci
(L) undici
(M) dodici
(N) tredici
(O) quattordici
(P) quindici
(Q) sedici",(D)
"Sulla scrivania vedi un mucchio di oggetti disposti in fila: un libro di testo d'oro, un puzzle viola, una collana verde acqua e una matita d'argento. Quanti oggetti non d'oro vedi a destra della matita?
Opzioni:
(A) zero
(Osso
(C) due
(D) tre
(E) quattro
(F) cinque
(G) sei",(A)
