input,target
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) antico misterioso gatto ambulante giallo
(B) misterioso antico gatto ambulante giallo",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) nuova grande sedia americana triangolare in pelle
(B) grande nuova sedia triangolare in pelle americana",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) coltello grosso ridicolo verde antico argento rettangolare
(B) ridicolo grande coltello d'argento verde rettangolare antico",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(Uno) stupido computer marrone chiaro di medie dimensioni
(B) stupido computer marrone chiaro di medie dimensioni",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) ridicola motocicletta da taglio di cartone grigio
(B) cartone ridicolo intagliando motocicletta grigia",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) enorme motocicletta bevente tedesca nuova di zecca
(B) nuovissima motocicletta tedesca bevente enorme",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) quadrato congolese alla guida di un cane all'antica
(B) vecchio cane da guida congolese quadrato",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) piccola scarpa giapponese di stoffa quadrata grigia
(B) piccola scarpa di stoffa giapponese quadrata grigia",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) Enorme nave triangolare arcaica russa enorme e ripugnante
(B) ripugnante enorme nave russa triangolare arcaica",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) Computer triangolare americano
(B) computer americano triangolare",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) coltello da escursionismo giapponese in tessuto nero di medie dimensioni
(B) coltello da trekking in tessuto giapponese nero di medie dimensioni",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) coltello di medie dimensioni arancione simile a un prisma di ferro da snorkeling
(B) coltello da snorkeling di ferro arancione simile a un prisma di medie dimensioni",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) nuovo computer pakistano verde esercizio ripugnante d'argento
(B) nuovo ripugnante computer d'argento verde pakistano",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) Scarpa rossa oro odiosa triangolare indonesiana
(B) odiosa scarpa d'oro indonesiana rossa triangolare",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) ripugnante macchina di stoffa bianca antica
(B) stoffa bianca antica macchina ripugnante",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) bel bambino grigio di taglia media
(B) bel bambino grigio di taglia media",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) nuova sedia verde
(B) nuova sedia verde",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) vecchia scimmia americana piramidale di taglia media
(B) Vecchia scimmia piramidale americana di taglia media",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) gatto vietnamita in legno rosa arcaico
(B) legno vietnamita rosa arcaico cat",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) Sedia terribile in acciaio russo
(B) terribile sedia d'acciaio russa",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) terribile tavola da surf arancione oro arcaica
(B) terribile tavola da surf in oro arancione arcaico",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) macchina meravigliosa rettangolare nera di medie dimensioni che cammina
(B) meravigliosa macchina da passeggio nera rettangolare di medie dimensioni",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) meravigliosa motocicletta da guida in ferro marrone chiaro
(B) alla guida di una minuscola e meravigliosa motocicletta marrone chiaro di ferro",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) vecchia moto terribile gialla triangolare
(B) terribile vecchia motocicletta gialla triangolare",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) minuscolo cane triangolare indiano grigio nuovo di zecca
(B) minuscolo cane da taglio indiano grigio triangolare nuovo di zecca",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) terribile bambino di taglia media che fa snorkeling
(B) terribile bambino di taglia media per lo snorkeling",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) enorme nuovo gatto di piombo nigeriano triangolare
(B) enorme gatto di piombo triangolare nigeriano nuovo",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) bevendo una bella scimmia triangolare brasiliana
(B) adorabile scimmia bevente brasiliana triangolare",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) maglione di lana verde
(B) maglione di lana verde",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) enorme calzino indiano sferico
(B) bere un enorme calzino indiano sferico",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) ripugnante grande maglione intagliato di gomma rossa rettangolare nuovo
(B) gomma rossa ripugnante nuovo grande maglione tagliante rettangolare",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) terribile bambino turco all'antica
(B) terribile bambino turco vecchio stile",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) sciocco bambino pakistano abbronzato triangolare vecchio stile
(B) triangolare tan sciocco pakistano enorme bambino vecchio stile",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) panno da trekking enorme scarpa vecchio stile
(B) enorme scarpa da trekking di stoffa vecchio stile",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) esercitare la partita congolese di medie dimensioni in acciaio vecchio stile
(B) fiammifero di esercizio d'acciaio congolese vecchio stile di medie dimensioni",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) massiccio gatto rosa triangolare vecchio stile
(B) gatto triangolare massiccio rosa vecchio stile",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) Bella scimmia iraniana di piombo all'antica
(B) bella scimmia di piombo iraniana vecchio stile",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) vecchio computer di ferro bianco russo
(B) vecchio computer russo in ferro bianco",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) panno rosa prisma meraviglioso grande scarpa esercizio
(B) meravigliosa grande scarpa da ginnastica in tessuto rosa simile a un prisma",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) grande auto marrone chiaro in fibra di vetro
(B) grande auto in fibra di vetro marrone chiaro",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) vecchia adorabile scimmia d'argento
(B) adorabile vecchia scimmia d'argento",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) misteriosa sedia viola vecchio stile di medie dimensioni
(B) sedia antiquata di medie dimensioni viola misteriosa",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) Cinese che beve motocicletta grigia
(B) moto bevente cinese grigia",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) grande auto guida circolare rosa tailandese d'argento
(B) circolare d'argento che guida una grande macchina rosa tailandese",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) grande scarpa da mangiare di cartone americana rossa quadrata antica
(B) scarpa da mangiare quadrata americana di cartone grande rossa antica",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) piccolo cane rettangolare in fibra di vetro viola
(B) minuscolo cane rettangolare in fibra di vetro viola",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) ridicolo calzino da guida in lana grigia piramidale vecchio stile di medie dimensioni
(B) ridicolo calzino da guida grigio piramidale di lana vecchio stile",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) Sedia terribile quadrata turca
(B) terribile sedia turca quadrata",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) intagliando il computer nigeriano
(B) Intagliatore nigeriano",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) alla guida di un'auto blu
(B) macchina guida blu",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) bere vecchia scimmia
(B) vecchia scimmia che beve",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) tavola da surf vecchia nera misteriosa d'acciaio di esercitazione pakistana circolare
(B) misteriosa vecchia tavola da surf in acciaio pakistano nero circolare",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) maglione d'argento terribile per lo snorkeling
(B) terribile maglione per lo snorkeling d'argento",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) misteriosa scimmia indonesiana rossa di taglia media
(B) misteriosa scimmia rossa indonesiana di taglia media",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) terribile fiammifero nigeriano bianco piramidale arcaico
(B) fiammifero arcaico bianco terribile nigeriano piramidale",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) vecchio maglione rettangolare congolese viola
(B) vecchio maglione congolese viola rettangolare",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) calzino da snorkeling in oro russo viola di medie dimensioni
(B) calzino da snorkeling viola di medie dimensioni russo dorato",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) enorme macchina da passeggio americana triangolare
(B) enorme automobile triangolare americana ambulante",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) enorme macchina russa quadrata fumante
(B) enorme macchina fumante russa quadrata",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) bella scarpa da fumo in legno turco arancione triangolare antico
(B) Scarpa triangolare antica arancione adorabile di fumo di legno turco",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) motocicletta fumante enorme, antiquata, simile a un prisma
(B) odiosa enorme motocicletta fumante vecchio stile simile a un prisma",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) camminando arcaico terribile bambino abbronzato vietnamita
(B) terribile bambino vietnamita abbronzato arcaico che cammina",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) bambino massiccio di legno rosa ridicolo nuovo di zecca
(B) ridicolo enorme bambino di legno rosa nuovo di zecca",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) enorme gatto fumatore di vetro indonesiano bianco piramidale
(B) piramidale indonesiano enorme vetro bianco fumante cat",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) cagnolino indonesiano rosa che beve ripugnante
(B) ripugnante cagnolino rosa indonesiano che beve",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) antica nave da taglio congolese rettangolare di medie dimensioni
(B) antica nave congolese rettangolare di medie dimensioni",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) bel coltellino triangolare nero
(B) coltello adorabile minuscolo triangolare nero",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) bella tavola da surf da bere nuova di zecca di medie dimensioni
(B) bere una bella tavola da surf di medie dimensioni nuova di zecca",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) odioso grande coltello di vetro filippino arancione simile a un prisma
(B) odioso grande coltello di vetro arancione filippino simile a un prisma",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) nave filippina vecchio stile di medie dimensioni
(B) nave filippina vecchio stile di medie dimensioni",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) enorme nave sferica in tessuto marrone chiaro per lo snorkeling
(B) enorme nave sferica per lo snorkeling in tessuto marrone chiaro",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) guidare una piccola sedia piramidale
(B) piccola sedia guida piramidale",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) bella sedia di piombo viola sferica nuova di zecca
(B) piccola sedia viola sferica di piombo nuova di zecca",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) bel bambino grigio rettangolare per lo snorkeling arcaico
(B) bel bambino da snorkeling grigio rettangolare arcaico",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) panno grande digitando computer terribile russo
(B) terribile grande computer dattilografico russo",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) grande nave quadrata
(B) grande nave quadrata",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) bel cane enorme blu del Bangladesh
(B) Bel cane enorme blu del Bangladesh",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) bambino che cammina circolare marrone vetro
(B) bambino circolare in vetro marrone che cammina",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) tavola da surf pakistana circolare nuova di zecca
(B) Tavola da surf nuova di zecca circolare pakistana",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) bel maglione dattilografico rettangolare viola pakistano nuovo
(B) adorabile nuovo maglione dattilografico pakistano viola rettangolare",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) cane di lana arancione quadrato arcaico
(B) cane arancione quadrato di lana arcaica",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) ripugnante tavola da surf di cartone vecchio stile verde di dimensioni normali
(B) ripugnante tavola da surf di cartone verde vecchio stile di dimensioni normali",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) scarpa da ginnastica in gomma giapponese di medie dimensioni simile a un prisma
(B) Scarpa di medie dimensioni in gomma giapponese da esercizio prismatico",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) repellente nave da ginnastica giapponese verde rettangolare antiquata
(B) nave repellente giapponese vecchio stile verde esercizio rettangolare",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) minuscola nave fumante arcaica di gomma
(B) minuscola nave fumante di gomma arcaica",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) grande sedia rossa buona
(B) buona grande sedia rossa",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) nuovo calzino verde turco da passeggio
(B) nuovo calzino da passeggio turco verde",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) piccola nave da guida nera
(B) alla guida di una piccola nave nera",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) adorabile gatto di cartone arcaico
(B) adorabile gatto arcaico di cartone",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) nuovo di zecca terribile grande gatto
(B) terribile grande gatto nuovo di zecca",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) Scarpina rettangolare arancione americana
(B) scarpina americana arancione rettangolare",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) computer orribile digitando nero
(B) terribile computer dattilografico nero",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) nave piramidale rosa antica indiana di carta
(B) antica nave di carta indiana rosa piramidale",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) misterioso antico gatto di carta indonesiano
(B) carta misterioso antico gatto indonesiano",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) grande coltello da snorkeling in fibra di vetro arancione nuovo di zecca
(B) grande coltello arancione nuovo di zecca in fibra di vetro per lo snorkeling",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) odioso computer di legno di medie dimensioni
(B) odioso computer di medie dimensioni in legno",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) misterioso piccolo bambino d'argento del Bangladesh
(B) argento misterioso piccolo bambino del Bangladesh",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) vecchia tavola da surf in fibra di vetro
(B) vecchia tavola da surf in fibra di vetro",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) maglione thailandese di cartone massiccio
(B) buon maglione di cartone tailandese massiccio",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) Una minuscola macchina tailandese che mangia fibra di vetro
(B) minuscola macchina mangia-vetroresina tailandese",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) bella macchina per bere nigeriana rossa piramidale
(B) piccola bella macchina piramidale bevente rossa nigeriana",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) grande calzino indonesiano rosso arcaico
(B) grande calzino arcaico indonesiano rosso",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) buon gatto di gomma
(B) buona gomma cat",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) motocicletta mangia lana nera quadrata nuova di zecca
(B) mangiare piazza lana nuova moto nera",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) Scarpa antica da trekking grigia sferica in vetro
(B) antica scarpa da trekking in vetro grigio sferico",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) maglione massiccio quadrato
(B) massiccio maglione quadrato",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) Bambino di carta messicano
(B) bambino messicano di carta",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) Motocicletta terribile quadrata d'argento giapponese
(B) terribile moto d'argento giapponese quadrata",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) meraviglioso grande computer triangolare del Bangladesh per mangiare
(B) triangolare mangiare grande meraviglioso computer del Bangladesh",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) buona motocicletta indiana quadrata antica
(B) antica motocicletta quadrata buona indiana",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) grande computer iraniano in ferro arancione
(B) grande computer di ferro iraniano arancione",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) bella motocicletta marrone nigeriana piramidale arcaica in fibra di vetro
(B) bella motocicletta in fibra di vetro nigeriana marrone piramidale arcaica",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) cane di taglia media in ferro
(B) cane di ferro di taglia media",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) Grande vecchia nave pakistana che fa snorkeling
(B) grande vecchia nave da snorkeling pakistana",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) buona, enorme vecchia sedia da passeggio in legno iraniano nero
(B) enorme buona vecchia sedia di legno iraniana da passeggio",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) Stupida sedia prismatica da trekking vecchio stile nigeriana
(B) stupida sedia da trekking nigeriana simile a un prisma vecchio stile",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) nuovo cane odioso d'argento sferico turco
(B) odioso nuovo cane d'argento turco sferico",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) maglione di carta grigia nuovo di zecca
(B) maglione nuovo di zecca di carta grigia",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) vecchia macchina circolare di lana turca marrone
(B) vecchia automobile circolare marrone della lana turca",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) nuovissimo coltello da battitura in tessuto verde
(B) coltello da battitura verde nuovo di zecca in tessuto",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) nuova enorme motocicletta orribile che beve viola
(B) terribile enorme nuova moto bevente viola",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) piccolo calzino di cuoio quadrato arcaico
(B) calzino quadrato in cuoio arcaico",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) terribile vecchio coltello da trekking messicano simile a un prisma
(B) vecchio coltello messicano simile a un prisma da trekking",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) stupida sedia grigio argento
(B) sedia stupida grigio argento",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) Motocicletta enorme e adorabile russa che taglia
(B) adorabile enorme motocicletta russa da taglio",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) cartone ridicolo gatto vecchio stile
(B) ridicolo gatto di cartone vecchio stile",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) massiccia sedia da fumo simile a un prisma
(B) massiccia sedia prismatica fumante",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) bella vecchia scarpa da trekking rossa del Bangladesh
(B) bella vecchia scarpa da trekking rossa del Bangladesh",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) macchina per bere congolese triangolare di medie dimensioni
(B) Macchina per bere di medie dimensioni triangolare congolese",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) ripugnante massiccia scarpa da mangiare antica
(B) massiccio ripugnante mangia scarpa antica",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) piccolo fiammifero per lo snorkeling
(B) piccola partita di snorkeling marrone chiaro",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) minuscola macchina da passeggio grigia triangolare nuova
(B) nuova minuscola macchina da passeggio grigia triangolare",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) motocicletta bianca di esercizio giapponese antiquata di cartone quadrato
(B) motocicletta da allenamento in cartone giapponese quadrato bianco vecchio stile",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) misterioso calzino piramidale indiano
(B) misterioso calzino indiano piramidale",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) meraviglioso calzino da passeggio in fibra di vetro
(B) meravigliosa piccola calza da passeggio in fibra di vetro",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) guidare la scarpa sferica marrone del Bangladesh vecchio stile di carta buona
(B) buona scarpa da guida di carta del Bangladesh marrone sferica vecchio stile",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) bel calzino dorato enorme
(B) enorme bel calzino d'oro",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) piccola partita ridicola
(B) fiammifero ridicolo",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) minuscola tavola da surf cinese rosa simile a un prisma vecchio stile
(B) minuscola tavola da surf cinese simile a un prisma rosa vecchio stile",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) partita escursionismo sferica arcaica
(B) partita sferica escursionistica arcaica",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) piccolo bel coltello russo simile a un prisma
(B) bel coltellino russo simile a un prisma",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) plastica rettangolare che beve nuovo computer marrone chiaro
(B) nuovo computer per bere rettangolare in plastica marrone chiaro",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) fiammifero etiope rosso
(B) Fiammifero rosso etiope",(A)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) piccola nave rossa sferica americana in pelle odiosa
(B) odiosa piccola nave di pelle americana rossa sferica",(B)
"Quale frase ha l'ordine corretto degli aggettivi:
Opzioni:
(A) buona motocicletta da snorkeling etiope quadrata
(B) Piazza etiope che fa snorkeling con una buona motocicletta",(A)
