input,target
"I paragrafi seguenti descrivono ciascuno un insieme di sette oggetti disposti in un ordine fisso. Le affermazioni sono logicamente coerenti all'interno di ogni paragrafo. Un banco di frutta vende sette frutti: prugne, kiwi, meloni, pere, angurie, mele e nespole. I cocomeri sono più costosi dei meloni. Le mele sono meno costose dei meloni. Le angurie sono le seconde più costose. Le nespole sono meno costose dei kiwi. Le mele sono più costose delle nespole. Le nespole sono le terze più economiche. Le prugne sono le più economiche.
Opzioni:
(A) Le prugne sono le più costose
(B) I kiwi sono i più costosi
(C) I meloni sono i più costosi
(D) Le pere sono le più costose
(E) I cocomeri sono i più costosi
(F) Le mele sono le più costose
(G) Le nespole sono le più costose",(B)
"I paragrafi seguenti descrivono ciascuno un insieme di sette oggetti disposti in un ordine fisso. Le affermazioni sono logicamente coerenti all'interno di ogni paragrafo. Su uno scaffale ci sono sette libri: un libro verde, un libro marrone, un libro bianco, un libro nero, un libro arancione, un libro viola e un libro giallo. Il libro viola è a sinistra del libro giallo. Il libro verde è a sinistra del libro bianco. Il libro marrone è a destra del libro giallo. Il libro bianco è il quarto da sinistra. Il libro verde è a destra del libro arancione. Il libro nero è il secondo da sinistra.
Opzioni:
(A) Il libro verde è quello più a sinistra
(B) Il libro marrone è quello più a sinistra
(C) Il libro bianco è quello più a sinistra
(D) Il libro nero è quello più a sinistra
(E) Il libro arancione è quello più a sinistra
(F) Il libro viola è quello più a sinistra
(G) Il libro giallo è quello più a sinistra",(E)
"I paragrafi seguenti descrivono ciascuno un insieme di sette oggetti disposti in un ordine fisso. Le affermazioni sono logicamente coerenti all'interno di ogni paragrafo. In una mostra di auto d'epoca ci sono sette veicoli: un camion, un'autovettura a tre oa cinque porte, un minivan, un autobus, un trattore, una station wagon e una decappottabile. La station wagon è la quarta più recente. Il minivan è il terzo più nuovo. Il trattore è il secondo più vecchio. La decappottabile è più vecchia della station wagon. Il camion è più nuovo dell'autobus. La berlina è più vecchia della decappottabile.
Opzioni:
(A) Il camion è il terzo più vecchio
(B) La berlina è la terza più antica
(C) Il minivan è il terzo più vecchio
(D) L'autobus è il terzo più vecchio
(E) Il trattore è il terzo più vecchio
(F) La station wagon è la terza più antica
(G) La decappottabile è la terza più antica",(G)
"I paragrafi seguenti descrivono ciascuno un insieme di sette oggetti disposti in un ordine fisso. Le affermazioni sono logicamente coerenti all'interno di ogni paragrafo. Su uno scaffale ci sono sette libri: un libro nero, un libro giallo, un libro bianco, un libro grigio, un libro viola, un libro arancione e un libro verde. Il libro verde è a sinistra del libro grigio. Il libro grigio è il terzo da destra. Il libro bianco è quello più a destra. Il libro arancione è il secondo da sinistra. Il libro nero è a destra del libro giallo. Il libro nero è il terzo da sinistra.
Opzioni:
(A) Il libro nero è il terzo da sinistra
(B) Il libro giallo è il terzo da sinistra
(C) Il libro bianco è il terzo da sinistra
(D) Il libro grigio è il terzo da sinistra
(E) Il libro viola è il terzo da sinistra
(F) Il libro arancione è il terzo da sinistra
(G) Il libro verde è il terzo da sinistra",(A)
"I paragrafi seguenti descrivono ciascuno un insieme di sette oggetti disposti in un ordine fisso. Le affermazioni sono logicamente coerenti all'interno di ogni paragrafo. Su un ramo ci sono sette uccelli: un corvo imperiale, un cardinale, un falco, un gufo, una ghiandaia azzurra, una quaglia e un pettirosso. Il gufo è il secondo da destra. Il cardinale è il quarto da sinistra. Il falco è a sinistra della ghiandaia blu. La quaglia è a sinistra del falco. Il corvo è il secondo da sinistra. Il pettirosso è a sinistra della quaglia.
Opzioni:
(A) Il corvo è il secondo da destra
(B) Il cardinale è il secondo da destra
(C) Il falco è il secondo da destra
(D) Il gufo è il secondo da destra
(E) La ghiandaia blu è la seconda da destra
(F) La quaglia è la seconda da destra
(G) Il pettirosso è il secondo da destra",(D)
"I paragrafi seguenti descrivono ciascuno un insieme di sette oggetti disposti in un ordine fisso. Le affermazioni sono logicamente coerenti all'interno di ogni paragrafo. Su un ramo ci sono sette uccelli: un falco, un colibrì, una quaglia, un gufo, un corvo, un pettirosso e un cardinale. Il cardinale è il secondo da destra. Il falco è il più a destra. Il gufo è a sinistra del colibrì. Il pettirosso è a sinistra della quaglia. Il gufo è alla destra del corvo. Il pettirosso è il quarto da sinistra.
Opzioni:
(A) Il falco è il terzo da destra
(B) Il colibrì è il terzo da destra
(C) La quaglia è la terza da destra
(D) Il gufo è il terzo da destra
(E) Il corvo è il terzo da destra
(F) Il pettirosso è il terzo da destra
(G) Il cardinale è il terzo da destra",(C)
"I paragrafi seguenti descrivono ciascuno un insieme di sette oggetti disposti in un ordine fisso. Le affermazioni sono logicamente coerenti all'interno di ogni paragrafo. Su un ramo ci sono sette uccelli: un gufo, un corvo, un falco, un cardinale, un colibrì, una quaglia e un falco. Il falco è a sinistra del corvo. La quaglia è alla destra del cardinale. Il colibrì è a destra della quaglia. Il falco è il secondo da destra. Il colibrì è a sinistra del falco. Il gufo è il terzo da sinistra.
Opzioni:
(A) Il gufo è il terzo da sinistra
(B) Il corvo è il terzo da sinistra
(C) Il falco è il terzo da sinistra
(D) Il cardinale è il terzo da sinistra
(E) Il colibrì è il terzo da sinistra
(F) La quaglia è la terza da sinistra
(G) Il falco è il terzo da sinistra",(A)
"I paragrafi seguenti descrivono ciascuno un insieme di sette oggetti disposti in un ordine fisso. Le affermazioni sono logicamente coerenti all'interno di ogni paragrafo. Una bancarella di frutta vende sette frutti: angurie, manghi, kiwi, pere, meloni, arance e pesche. Le arance sono più costose delle pesche. I meloni sono i quarti più costosi. Le pere sono meno costose dei meloni. Le pesche sono le seconde più costose. I manghi sono i più economici. I kiwi sono i terzi più economici.
Opzioni:
(A) Le angurie sono le quarte più costose
(B) I mango sono i quarti più costosi
(C) I kiwi sono i quarti più costosi
(D) Le pere sono le quarte più costose
(E) I meloni sono i quarti più costosi
(F) Le arance sono le quarte più costose
(G) Le pesche sono le quarte più costose",(E)
"I paragrafi seguenti descrivono ciascuno un insieme di sette oggetti disposti in un ordine fisso. Le affermazioni sono logicamente coerenti all'interno di ogni paragrafo. Su un ramo ci sono sette uccelli: un cardinale, una ghiandaia azzurra, un pettirosso, un falco, una quaglia, un colibrì e un corvo. Il falco è alla destra della quaglia. Il pettirosso è alla destra del colibrì. Il corvo è a sinistra della quaglia. La ghiandaia blu è la seconda da sinistra. Il pettirosso è il terzo da sinistra. Il cardinale è il terzo da destra.
Opzioni:
(A) Il cardinale è quello più a destra
(B) La ghiandaia blu è quella più a destra
(C) Il pettirosso è quello più a destra
(D) Il falco è quello più a destra
(E) La quaglia è la più a destra
(F) Il colibrì è quello più a destra
(G) Il corvo è quello più a destra",(D)
"I paragrafi seguenti descrivono ciascuno un insieme di sette oggetti disposti in un ordine fisso. Le affermazioni sono logicamente coerenti all'interno di ogni paragrafo. Su un ramo ci sono sette uccelli: una ghiandaia azzurra, un gufo, un falco, un falco, un corvo, un corvo e un colibrì. Il falco è il secondo da sinistra. Il corvo è il più a destra. Il colibrì è a destra della ghiandaia blu. Il falco è a destra del colibrì. La ghiandaia blu è alla destra del gufo. Il corvo è a sinistra del falco.
Opzioni:
(A) La ghiandaia blu è la quarta da sinistra
(B) Il gufo è il quarto da sinistra
(C) Il falco è il quarto da sinistra
(D) Il falco è il quarto da sinistra
(E) Il corvo è il quarto da sinistra
(F) Il corvo è il quarto da sinistra
(G) Il colibrì è il quarto da sinistra",(A)
"I paragrafi seguenti descrivono ciascuno un insieme di sette oggetti disposti in un ordine fisso. Le affermazioni sono logicamente coerenti all'interno di ogni paragrafo. In una mostra di auto d'epoca ci sono sette veicoli: una berlina, un minivan, una motocicletta, una limousine, un'autovettura a tre oa cinque porte, un camion e un trattore. La motocicletta è più vecchia del trattore. La berlina è più vecchia della limousine. La berlina è più nuova del camion. Il camion è più nuovo del trattore. Il minivan è il secondo più nuovo. La berlina è la terza più recente.
Opzioni:
(A) La berlina è la terza più antica
(B) Il minivan è il terzo più vecchio
(C) La motocicletta è la terza più vecchia
(D) La limousine è la terza più antica
(E) La berlina è la terza più antica
(F) Il camion è il terzo più vecchio
(G) Il trattore è il terzo più vecchio",(F)
"I paragrafi seguenti descrivono ciascuno un insieme di sette oggetti disposti in un ordine fisso. Le affermazioni sono logicamente coerenti all'interno di ogni paragrafo. In un torneo di golf c'erano sette golfisti: Eve, Rob, Dan, Mel, Ana, Eli e Ada. Ada ha finito sopra Rob. Eve è finita sotto Rob. Mel ha finito sopra Eli. Ada è finita sotto Dan. Ana è arrivata terza. Eli è arrivato secondo.
Opzioni:
(A) Eva è arrivata quarta
(B) Rob è arrivato quarto
(C) Dan è arrivato quarto
(D) Mel è arrivato quarto
(E) Ana è arrivata quarta
(F) Eli è arrivato quarto
(G) Ada è arrivata quarta",(C)
"I paragrafi seguenti descrivono ciascuno un insieme di sette oggetti disposti in un ordine fisso. Le affermazioni sono logicamente coerenti all'interno di ogni paragrafo. In una mostra di auto d'epoca ci sono sette veicoli: una limousine, una decappottabile, una station wagon, un monovolume, un autobus, un trattore e un camion. Il minivan è il più vecchio. Il camion è più vecchio della station wagon. Il camion è più nuovo della limousine. L'autobus è più nuovo della decappottabile. L'autobus è più vecchio del trattore. La limousine è più nuova del trattore.
Opzioni:
(A) La limousine è la seconda più antica
(B) La decappottabile è la seconda più antica
(C) La station wagon è la seconda più antica
(D) Il minivan è il secondo più vecchio
(E) L'autobus è il secondo più vecchio
(F) Il trattore è il secondo più vecchio
(G) Il camion è il secondo più vecchio",(B)
"I paragrafi seguenti descrivono ciascuno un insieme di sette oggetti disposti in un ordine fisso. Le affermazioni sono logicamente coerenti all'interno di ogni paragrafo. Su uno scaffale ci sono sette libri: un libro blu, un libro giallo, un libro marrone, un libro grigio, un libro verde, un libro viola e un libro arancione. Il libro blu è a destra del libro marrone. Il libro grigio è quello più a destra. Il libro viola è a sinistra del libro verde. Il libro verde è a sinistra del libro giallo. Il libro marrone è il secondo da sinistra. Il libro viola è a destra del libro blu.
Opzioni:
(A) Il libro blu è il terzo da destra
(B) Il libro giallo è il terzo da destra
(C) Il libro marrone è il terzo da destra
(D) Il libro grigio è il terzo da destra
(E) Il libro verde è il terzo da destra
(F) Il libro viola è il terzo da destra
(G) Il libro arancione è il terzo da destra",(E)
"I paragrafi seguenti descrivono ciascuno un insieme di sette oggetti disposti in un ordine fisso. Le affermazioni sono logicamente coerenti all'interno di ogni paragrafo. In una mostra di auto d'epoca ci sono sette veicoli: una station wagon, una limousine, un camion, un monovolume, una motocicletta, una berlina e un autobus. La motocicletta è più vecchia del camion. La station wagon è più vecchia della berlina. La motocicletta è più recente della berlina. L'autobus è il secondo più nuovo. Il minivan è il più vecchio. La limousine è più vecchia della station wagon.
Opzioni:
(A) La station wagon è la più recente
(B) La limousine è la più recente
(C) Il camion è il più nuovo
(D) Il minivan è il più nuovo
(E) La motocicletta è la più recente
(F) La berlina è la più recente
(G) L'autobus è il più nuovo",(C)
"I paragrafi seguenti descrivono ciascuno un insieme di sette oggetti disposti in un ordine fisso. Le affermazioni sono logicamente coerenti all'interno di ogni paragrafo. In un torneo di golf c'erano sette giocatori: Joe, Dan, Ada, Amy, Rob, Mya e Mel. Ada è finita sotto Amy. Joe è finito sotto Dan. Dan è finito sotto Ada. Mel è arrivato terzultimo. Amy è arrivata terza. Rob è finito sotto Mya.
Opzioni:
(A) Joe è arrivato terzo
(B) Dan è arrivato terzo
(C) Ada è arrivata terza
(D) Amy è arrivata terza
(E) Rob è arrivato terzo
(F) Mya è arrivata terza
(G) Mel è arrivato terzo",(D)
"I paragrafi seguenti descrivono ciascuno un insieme di sette oggetti disposti in un ordine fisso. Le affermazioni sono logicamente coerenti all'interno di ogni paragrafo. In un torneo di golf c'erano sette golfisti: Eli, Ada, Amy, Ana, Eve, Mel e Dan. Ada ha finito sopra Mel. Dan ha finito sopra Ada. Amy è arrivata ultima. Ana è arrivata terzultima. Dan è finito sotto Eli. Eva è arrivata terza.
Opzioni:
(A) Eli è arrivato ultimo
(B) Ada è arrivata ultima
(C) Amy è arrivata ultima
(D) Ana è arrivata ultima
(E) Eva è arrivata ultima
(F) Mel è arrivato ultimo
(G) Dan è arrivato ultimo",(C)
"I paragrafi seguenti descrivono ciascuno un insieme di sette oggetti disposti in un ordine fisso. Le affermazioni sono logicamente coerenti all'interno di ogni paragrafo. In un torneo di golf c'erano sette golfisti: Ada, Ana, Rob, Amy, Dan, Joe ed Eli. Eli ha finito sotto Amy. Ada è arrivata terza. Amy è finita sotto Rob. Dan è arrivato ultimo. Rob è arrivato secondo. Ana è arrivata quarta.
Opzioni:
(A) Ada è arrivata terza
(B) Ana è arrivata terza
(C) Rob è arrivato terzo
(D) Amy è arrivata terza
(E) Dan è arrivato terzo
(F) Joe è arrivato terzo
(G) Eli è arrivato terzo",(A)
"I paragrafi seguenti descrivono ciascuno un insieme di sette oggetti disposti in un ordine fisso. Le affermazioni sono logicamente coerenti all'interno di ogni paragrafo. Un banco di frutta vende sette frutti: kiwi, prugne, mango, angurie, pere, pesche e arance. Le pere sono le terze più economiche. I kiwi sono i secondi più costosi. Le pere sono più costose delle prugne. Le arance costano meno dei kiwi. I mango sono i terzi più costosi. Le pesche sono le seconde più economiche.
Opzioni:
(A) I kiwi sono i quarti più costosi
(B) Le prugne sono le quarte più costose
(C) I mango sono i quarti più costosi
(D) I cocomeri sono i quarti più costosi
(E) Le pere sono le quarte più costose
(F) Le pesche sono le quarte più costose
(G) Le arance sono le quarte più costose",(G)
"I paragrafi seguenti descrivono ciascuno un insieme di sette oggetti disposti in un ordine fisso. Le affermazioni sono logicamente coerenti all'interno di ogni paragrafo. Su uno scaffale ci sono sette libri: un libro rosso, un libro viola, un libro verde, un libro bianco, un libro arancione, un libro blu e un libro grigio. Il libro verde è a sinistra del libro bianco. Il libro rosso è a sinistra del libro viola. Il libro rosso è a destra del libro arancione. Il libro grigio è il secondo da sinistra. Il libro viola è a sinistra del libro verde. Il libro blu è il quarto da sinistra.
Opzioni:
(A) Il libro rosso è il terzo da sinistra
(B) Il libro viola è il terzo da sinistra
(C) Il libro verde è il terzo da sinistra
(D) Il libro bianco è il terzo da sinistra
(E) Il libro arancione è il terzo da sinistra
(F) Il libro blu è il terzo da sinistra
(G) Il libro grigio è il terzo da sinistra",(A)
"I paragrafi seguenti descrivono ciascuno un insieme di sette oggetti disposti in un ordine fisso. Le affermazioni sono logicamente coerenti all'interno di ogni paragrafo. Su un ramo ci sono sette uccelli: un corvo imperiale, un cardinale, un falco, un gufo, una ghiandaia azzurra, una quaglia e un pettirosso. Il gufo è il secondo da destra. Il cardinale è il quarto da sinistra. Il falco è a sinistra della ghiandaia blu. La quaglia è a sinistra del falco. Il corvo è il secondo da sinistra. Il pettirosso è a sinistra della quaglia.
Opzioni:
(A) Il corvo è il terzo da sinistra
(B) Il cardinale è il terzo da sinistra
(C) Il falco è il terzo da sinistra
(D) Il gufo è il terzo da sinistra
(E) La ghiandaia blu è la terza da sinistra
(F) La quaglia è la terza da sinistra
(G) Il pettirosso è il terzo da sinistra",(F)
"I paragrafi seguenti descrivono ciascuno un insieme di sette oggetti disposti in un ordine fisso. Le affermazioni sono logicamente coerenti all'interno di ogni paragrafo. Un banco di frutta vende sette frutti: nespole, meloni, angurie, mele, arance, pere e mango. Le arance sono le seconde più economiche. Le mele costano meno delle pere. I manghi sono più costosi dei meloni. I mango sono i terzi più economici. Le angurie sono le seconde più costose. Le nespole sono le terze più costose.
Opzioni:
(A) Le nespole sono le seconde più costose
(B) I meloni sono i secondi più costosi
(C) Le angurie sono le seconde più costose
(D) Le mele sono le seconde più costose
(E) Le arance sono le seconde più costose
(F) Le pere sono le seconde più costose
(G) I mango sono i secondi più costosi",(C)
"I paragrafi seguenti descrivono ciascuno un insieme di sette oggetti disposti in un ordine fisso. Le affermazioni sono logicamente coerenti all'interno di ogni paragrafo. In una mostra di auto d'epoca ci sono sette veicoli: una station wagon, una berlina, un autobus, una motocicletta, un'autovettura a tre oa cinque porte, un trattore e un minivan. La berlina è la terza più antica. Il trattore è più recente della motocicletta. L'autobus è più vecchio della motocicletta. L'autobus è più nuovo della berlina. Il minivan è il più nuovo. La station wagon è la più antica.
Opzioni:
(A) La station wagon è la più vecchia
(B) La berlina è la più antica
(C) L'autobus è il più vecchio
(D) La motocicletta è la più vecchia
(E) La berlina è la più antica
(F) Il trattore è il più vecchio
(G) Il minivan è il più vecchio",(A)
