input,target
"Alice, Bob, Claire, Dave ed Eve sono nella stessa squadra in una partita di calcio. All'inizio della partita, ognuno di loro viene assegnato a una posizione: Alice gioca come ala sinistra, Bob come portiere, Claire come ala destra, Dave come terzino ed Eve come centrocampista destro.
Man mano che il gioco procede, le coppie di giocatori si scambiano di tanto in tanto le posizioni. Per prima cosa, Claire e Alice si scambiano le posizioni. Quindi, Claire e Dave si scambiano le posizioni. Quindi, Bob e Claire si scambiano le posizioni. Quindi, Eve e Alice si scambiano di posizione. Alla fine, Claire e Bob si scambiano le posizioni. Alla fine della partita, Eve sta giocando
Opzioni:
(A) ala sinistra
(B) portiere
(C) ala destra
(D) terzino
(E) centrocampista destro",(C)
"Alice, Bob, Claire, Dave ed Eve sono amici e avidi lettori che occasionalmente si scambiano libri. All'inizio del semestre, ognuno di loro compra un nuovo libro: Alice ottiene Il grande Gatsby, Bob ottiene Frankenstein, Claire ottiene Moby Dick, Dave ottiene La compagnia dell'anello ed Eve ottiene Catch-22.
Con il procedere del semestre, iniziano a fare trading sui nuovi libri. Per prima cosa, Alice e Bob si scambiano i libri. Quindi, Dave ed Eve si scambiano i libri. Quindi, Eve e Alice si scambiano i libri. Quindi, Dave ed Eve si scambiano i libri. Alla fine, Claire e Dave si scambiano i libri. Alla fine del semestre, Eve ha
Opzioni:
(A) Il grande Gatsby
(B)Frankenstein
(C) Moby Dick
(D) La Compagnia dell'Anello
(E) Comma 22",(E)
"Alice, Bob, Claire, Dave ed Eve sono nella stessa squadra in una partita di calcio. All'inizio della partita, ognuno di loro viene assegnato a una posizione: Alice gioca come ala destra, Bob come portiere, Claire come panchina, Dave come centrocampista centrale ed Eve come centrocampista sinistro.
Man mano che il gioco procede, le coppie di giocatori si scambiano di tanto in tanto le posizioni. Per prima cosa, Claire ed Eve si scambiano le posizioni. Quindi, Claire e Alice si scambiano le posizioni. Quindi, Alice e Dave si scambiano le posizioni. Quindi, Bob ed Eve si scambiano le posizioni. Alla fine, Alice e Claire si scambiano le posizioni. Alla fine della partita, Claire sta giocando
Opzioni:
(A) ala destra
(B) portiere
(C) scaldapanca
(D) centrocampista centrale
(E) centrocampista sinistro",(D)
"Alice, Bob, Claire, Dave ed Eve stanno organizzando uno scambio di regali con elefanti bianchi. All'inizio dell'evento, ognuno di loro tiene un regalo di un colore diverso: Alice ha un regalo marrone, Bob ha una palla arancione, Claire ha un regalo viola, Dave ha un regalo giallo ed Eve ha un regalo bianco.
Man mano che l'evento procede, coppie di persone si scambiano regali. Per prima cosa, Bob ed Eve si scambiano i regali. Quindi, Bob e Claire si scambiano i loro doni. Quindi, Dave e Alice si scambiano i regali. Quindi, Bob ed Eve si scambiano i regali. Alla fine, Alice e Bob si scambiano i regali. Alla fine dell'evento, Bob ha il
Opzioni:
(A) marrone presente
(B) palla arancione
(C) viola presente
(D) giallo presente
(E) bianco presente",(D)
"Alice, Bob, Claire, Dave ed Eve sono amici e avidi lettori che occasionalmente si scambiano libri. All'inizio del semestre, ognuno di loro compra un nuovo libro: Alice ottiene Ulisse, Bob ottiene Moby Dick, Claire ottiene La perla, Dave ottiene L'Odissea ed Eve ottiene La compagnia dell'anello.
Con il procedere del semestre, iniziano a fare trading sui nuovi libri. Per prima cosa, Alice e Claire si scambiano i libri. Quindi, Eve e Claire si scambiano i libri. Quindi, Claire e Bob si scambiano i libri. Quindi, Dave e Claire si scambiano i libri. Alla fine, Bob e Dave si scambiano i libri. Alla fine del semestre, Dave ha
Opzioni:
(A) Ulisse
(B) Moby Dick
(C) La Perla
(D) L'Odissea
(E) La Compagnia dell'Anello",(E)
"Alice, Bob, Claire, Dave ed Eve sono amici e avidi lettori che occasionalmente si scambiano libri. All'inizio del semestre, ognuno di loro compra un nuovo libro: Alice ottiene Moby Dick, Bob ottiene Lolita, Claire ottiene Il grande Gatsby, Dave ottiene Catch-22 ed Eve ottiene Ulysses.
Con il procedere del semestre, iniziano a fare trading sui nuovi libri. Per prima cosa, Claire e Dave si scambiano i libri. Quindi, Bob e Claire si scambiano i libri. Quindi, Dave e Alice si scambiano i libri. Quindi, Dave e Claire si scambiano i libri. Alla fine, Claire ed Eve si scambiano i libri. Alla fine del semestre, Eve ha
Opzioni:
(A) Moby Dick
(B) Lolita
(C) Il grande Gatsby
(D) Comma 22
(E) Ulisse",(A)
"Alice, Bob, Claire, Dave ed Eve sono amici e avidi lettori che occasionalmente si scambiano libri. All'inizio del semestre, ognuno di loro compra un nuovo libro: Alice ottiene Frankenstein, Bob ottiene Ulisse, Claire ottiene Lolita, Dave ottiene L'Odissea ed Eve ottiene La compagnia dell'anello.
Con il procedere del semestre, iniziano a fare trading sui nuovi libri. Per prima cosa, Eve e Dave si scambiano i libri. Quindi, Claire e Alice si scambiano i libri. Quindi, Dave ed Eve si scambiano i libri. Quindi, Bob e Claire si scambiano i libri. Alla fine, Alice e Claire si scambiano i libri. Alla fine del semestre, Eve ha
Opzioni:
(A)Frankenstein
(B) Ulisse
(C) Lolita
(D) L'Odissea
(E) La Compagnia dell'Anello",(E)
"Alice, Bob, Claire, Dave ed Eve stanno giocando. All'inizio del gioco, ognuno di loro tiene una palla: Alice ha una palla marrone, Bob ha una palla viola, Claire ha una palla nera, Dave ha una palla verde ed Eve ha una palla gialla.
Man mano che il gioco procede, le coppie di giocatori si scambiano le palle. Per prima cosa, Claire e Alice si scambiano le palle. Quindi, Bob e Alice si scambiano le palle. Quindi, Eve e Dave si scambiano le palle. Quindi, Dave e Claire si scambiano le palle. Alla fine, Alice e Bob si scambiano le palle. Alla fine del gioco, Claire ha il
Opzioni:
(A) palla marrone
(B) palla viola
(C) palla nera
(D) palla verde
(E) palla gialla",(E)
"Alice, Bob, Claire, Dave ed Eve sono ballerini in un ballo quadrato. All'inizio di una canzone, ognuno di loro ha un partner: Alice sta ballando con Karl, Bob sta ballando con Lola, Claire sta ballando con Ophelia, Dave sta ballando con Melissa ed Eve sta ballando con Sam.
Durante la canzone, i ballerini spesso scambiano partner. Per prima cosa, Alice e Dave cambiano partner. Quindi, Alice e Claire cambiano partner. Quindi, Alice ed Eve cambiano partner. Quindi, Bob e Dave cambiano partner. Alla fine, Dave e Claire cambiano partner. Alla fine del ballo, Eve sta ballando
Opzioni:
(A) Carlo
(B) Lolla
(C) Ofelia
(D) Melissa
(E) Sam",(C)
"Alice, Bob, Claire, Dave ed Eve sono nella stessa squadra in una partita di calcio. All'inizio della partita, ognuno di loro viene assegnato a una posizione: Alice gioca come portiere, Bob gioca come ala sinistra, Claire gioca come panchina, Dave gioca come cheerleader ed Eve gioca come centrocampista sinistro.
Man mano che il gioco procede, le coppie di giocatori si scambiano di tanto in tanto le posizioni. Per prima cosa, Eve e Alice si scambiano le posizioni. Quindi, Bob ed Eve si scambiano le posizioni. Quindi, Alice e Dave si scambiano le posizioni. Quindi, Bob ed Eve si scambiano le posizioni. Alla fine, Eve e Claire si scambiano le posizioni. Alla fine della partita, Bob sta giocando
Opzioni:
(A) portiere
(B) ala sinistra
(C) scaldapanca
(D) cheerleader
(E) centrocampista sinistro",(B)
"Alice, Bob, Claire, Dave ed Eve stanno organizzando uno scambio di regali con elefanti bianchi. All'inizio dell'evento, ognuno di loro tiene un regalo di un colore diverso: Alice ha una palla rosa, Bob ha un regalo rosso, Claire ha un regalo verde, Dave ha una palla arancione ed Eve ha una palla nera.
Man mano che l'evento procede, coppie di persone si scambiano regali. Per prima cosa, Alice e Dave si scambiano i regali. Quindi, Dave ed Eve si scambiano i loro doni. Quindi, Dave e Alice si scambiano i regali. Quindi, Bob e Claire si scambiano i loro doni. Alla fine, Bob ed Eve si scambiano i regali. Alla fine dell'evento, Bob ha il
Opzioni:
(A) palla rosa
(B) rosso presente
(C) verde presente
(D) palla arancione
(E) palla nera",(A)
"Alice, Bob, Claire, Dave ed Eve sono nella stessa squadra in una partita di calcio. All'inizio della partita, a ciascuno di loro viene assegnata una posizione: Alice gioca come panchina, Bob come centrocampista destro, Claire come cheerleader, Dave come attaccante ed Eve come ala sinistra.
Man mano che il gioco procede, le coppie di giocatori si scambiano di tanto in tanto le posizioni. Innanzitutto, Alice ed Eve si scambiano le posizioni. Quindi, Claire e Alice si scambiano le posizioni. Quindi, Eve e Alice si scambiano di posizione. Quindi, Bob e Dave si scambiano le posizioni. Infine, Dave ed Eve si scambiano le posizioni. Alla fine della partita, Claire sta giocando
Opzioni:
(A) scaldapanca
(B) centrocampista destro
(C) cheerleader
(D) attaccante
(E) ala sinistra",(E)
"Alice, Bob, Claire, Dave ed Eve stanno giocando. All'inizio del gioco, ognuno di loro ha in mano una palla: Alice ha una palla viola, Bob ha una palla nera, Claire ha una palla rossa, Dave ha una palla gialla ed Eve ha una palla marrone.
Man mano che il gioco procede, le coppie di giocatori si scambiano le palle. Per prima cosa, Alice e Dave si scambiano le palle. Quindi, Dave ed Eve si scambiano le palle. Quindi, Bob e Dave si scambiano le palle. Quindi, Dave e Claire si scambiano le palle. Alla fine, Eve e Claire si scambiano le palle. Alla fine del gioco, Alice ha il
Opzioni:
(A) palla viola
(B) palla nera
(C) palla rossa
(D) palla gialla
(E) palla marrone",(D)
"Alice, Bob, Claire, Dave ed Eve sono nella stessa squadra in una partita di calcio. All'inizio della partita, a ciascuno di loro viene assegnata una posizione: Alice gioca come ala destra, Bob come centrocampista sinistro, Claire come centrocampista destro, Dave come attaccante ed Eve come terzino.
Man mano che il gioco procede, le coppie di giocatori si scambiano di tanto in tanto le posizioni. Per prima cosa, Eve e Claire si scambiano le posizioni. Quindi, Dave e Bob si scambiano le posizioni. Quindi, Eve e Dave si scambiano le posizioni. Quindi, Alice e Claire si scambiano le posizioni. Infine, Bob ed Eve si scambiano le posizioni. Alla fine della partita, Claire sta giocando
Opzioni:
(A) ala destra
(B) centrocampista sinistro
(C) centrocampista destro
(D) attaccante
(E) terzino",(A)
"Alice, Bob, Claire, Dave ed Eve sono ballerini in un ballo quadrato. All'inizio di una canzone, ognuno di loro ha un partner: Alice sta ballando con Jamie, Bob sta ballando con Patrick, Claire sta ballando con Karl, Dave sta ballando con Helga ed Eve sta ballando con Izzi.
Durante la canzone, i ballerini spesso scambiano partner. Per prima cosa, Claire e Alice cambiano partner. Quindi, Alice e Dave cambiano partner. Quindi, Alice e Bob cambiano partner. Quindi, Bob ed Eve cambiano partner. Alla fine, Dave e Bob cambiano partner. Alla fine del ballo, Eve sta ballando
Opzioni:
(A) Jaime
(B) Patrizio
(C) Carlo
(D) Helga
(E) Izzi",(D)
"Alice, Bob, Claire, Dave ed Eve sono amici e avidi lettori che occasionalmente si scambiano libri. All'inizio del semestre, ognuno di loro compra un nuovo libro: Alice ottiene Catch-22, Bob ottiene La Compagnia dell'Anello, Claire ottiene Lolita, Dave ottiene Frankenstein ed Eve ottiene L'Odissea.
Con il procedere del semestre, iniziano a fare trading sui nuovi libri. Per prima cosa, Alice e Bob si scambiano i libri. Quindi, Alice e Dave si scambiano i libri. Quindi, Alice e Claire si scambiano i libri. Quindi, Bob ed Eve si scambiano i libri. Alla fine, Alice e Dave si scambiano i libri. Alla fine del semestre, Claire ha
Opzioni:
(A) Comma 22
(B) La Compagnia dell'Anello
(C) Lolita
(D)Frankenstein
(E) L'Odissea",(D)
"Alice, Bob, Claire, Dave ed Eve stanno organizzando uno scambio di regali con elefanti bianchi. All'inizio dell'evento, ognuno di loro tiene un regalo di un colore diverso: Alice ha un regalo marrone, Bob ha una palla nera, Claire ha un regalo verde, Dave ha un regalo viola ed Eve ha un regalo giallo.
Man mano che l'evento procede, coppie di persone si scambiano regali. Per prima cosa, Bob e Dave si scambiano i regali. Quindi, Bob ed Eve si scambiano i regali. Quindi, Dave e Claire si scambiano i regali. Quindi, Dave e Bob si scambiano i regali. Alla fine, Alice e Dave si scambiano i regali. Alla fine dell'evento, Bob ha il
Opzioni:
(A) marrone presente
(B) palla nera
(C) verde presente
(D) viola presente
(E) giallo presente",(C)
"Alice, Bob, Claire, Dave ed Eve sono ballerini in un ballo quadrato. All'inizio di una canzone, ognuno di loro ha un partner: Alice sta ballando con Lola, Bob sta ballando con Melissa, Claire sta ballando con Sam, Dave sta ballando con Karl ed Eve sta ballando con Helga.
Durante la canzone, i ballerini spesso scambiano partner. Per prima cosa, Dave e Alice cambiano partner. Quindi, Claire e Dave cambiano partner. Quindi, Alice e Dave cambiano partner. Quindi, Bob ed Eve cambiano partner. Alla fine, Bob e Alice cambiano partner. Alla fine del ballo, Bob sta ballando
Opzioni:
(A) Lolla
(B) Melissa
(C) Sam
(D) Carlo
(E) Helga",(C)
"Alice, Bob, Claire, Dave ed Eve stanno organizzando uno scambio di regali con elefanti bianchi. All'inizio dell'evento, ognuno di loro tiene un regalo di un colore diverso: Alice ha un regalo blu, Bob ha un regalo giallo, Claire ha una palla nera, Dave ha un regalo viola ed Eve ha un regalo rosso.
Man mano che l'evento procede, coppie di persone si scambiano regali. Per prima cosa, Bob e Claire si scambiano i regali. Quindi, Dave ed Eve si scambiano i loro doni. Quindi, Bob e Claire si scambiano i loro doni. Quindi, Claire e Alice si scambiano i loro doni. Alla fine, Eve e Dave si scambiano i doni. Alla fine dell'evento, Bob ha il
Opzioni:
(A) blu presente
(B) giallo presente
(C) palla nera
(D) viola presente
(E) rosso presente",(B)
"Alice, Bob, Claire, Dave ed Eve sono amici e avidi lettori che occasionalmente si scambiano libri. All'inizio del semestre, ognuno di loro compra un nuovo libro: Alice ottiene Ulisse, Bob ottiene Moby Dick, Claire ottiene La perla, Dave ottiene L'Odissea ed Eve ottiene La compagnia dell'anello.
Con il procedere del semestre, iniziano a fare trading sui nuovi libri. Per prima cosa, Alice e Claire si scambiano i libri. Quindi, Eve e Claire si scambiano i libri. Quindi, Claire e Bob si scambiano i libri. Quindi, Dave e Claire si scambiano i libri. Alla fine, Bob e Dave si scambiano i libri. Alla fine del semestre, Eve ha
Opzioni:
(A) Ulisse
(B) Moby Dick
(C) La Perla
(D) L'Odissea
(E) La Compagnia dell'Anello",(A)
"Alice, Bob, Claire, Dave ed Eve stanno giocando. All'inizio del gioco, ognuno di loro tiene una palla: Alice ha una palla nera, Bob ha una palla blu, Claire ha una palla arancione, Dave ha una palla rosa ed Eve ha una palla bianca.
Man mano che il gioco procede, le coppie di giocatori si scambiano le palle. Per prima cosa, Eve e Bob si scambiano le palle. Quindi, Dave e Bob si scambiano le palle. Quindi, Dave e Alice si scambiano le palle. Quindi, Eve e Claire si scambiano le palle. Alla fine, Claire e Alice si scambiano le palle. Alla fine del gioco, Eve ha il
Opzioni:
(A) palla nera
(B) palla blu
(C) palla arancione
(D) palla rosa
(E) palla bianca",(C)
"Alice, Bob, Claire, Dave ed Eve sono amici e avidi lettori che occasionalmente si scambiano libri. All'inizio del semestre, ognuno di loro compra un nuovo libro: Alice ottiene Frankenstein, Bob ottiene La perla, Claire ottiene Il mastino dei Baskerville, Dave ottiene Ulisse ed Eve ottiene Il grande Gatsby.
Con il procedere del semestre, iniziano a fare trading sui nuovi libri. Per prima cosa, Dave e Claire si scambiano i libri. Quindi, Bob e Claire si scambiano i libri. Quindi, Claire ed Eve si scambiano i libri. Quindi, Bob e Claire si scambiano i libri. Alla fine, Alice e Claire si scambiano i libri. Alla fine del semestre, Dave ha
Opzioni:
(A)Frankenstein
(B) La Perla
(C) Segugio dei Baskerville
(D) Ulisse
(E) Il grande Gatsby",(C)
"Alice, Bob, Claire, Dave ed Eve stanno organizzando uno scambio di regali con elefanti bianchi. All'inizio dell'evento, ognuno di loro tiene un regalo di un colore diverso: Alice ha un regalo verde, Bob ha un regalo giallo, Claire ha una palla arancione, Dave ha un regalo bianco ed Eve ha un regalo marrone.
Man mano che l'evento procede, coppie di persone si scambiano regali. Per prima cosa, Eve e Dave si scambiano i regali. Quindi, Dave e Alice si scambiano i regali. Quindi, Bob e Dave si scambiano i regali. Quindi, Eve e Claire si scambiano i loro doni. Alla fine, Eve e Alice si scambiano i doni. Alla fine dell'evento, Dave ha il
Opzioni:
(A) verde presente
(B) giallo presente
(C) palla arancione
(D) bianco presente
(E) marrone presente",(B)
"Alice, Bob, Claire, Dave ed Eve sono amici e avidi lettori che occasionalmente si scambiano libri. All'inizio del semestre, ognuno di loro compra un nuovo libro: Alice ottiene Il grande Gatsby, Bob ottiene La perla, Claire ottiene Ulisse, Dave ottiene Il mastino dei Baskerville ed Eve ottiene Moby Dick.
Con il procedere del semestre, iniziano a fare trading sui nuovi libri. Per prima cosa, Dave e Claire si scambiano i libri. Quindi, Claire ed Eve si scambiano i libri. Quindi, Alice e Claire si scambiano i libri. Quindi, Claire e Bob si scambiano i libri. Alla fine, Dave ed Eve si scambiano i libri. Alla fine del semestre, Claire ha
Opzioni:
(A) Il grande Gatsby
(B) La Perla
(C) Ulisse
(D) Segugio dei Baskerville
(E) Moby Dick",(B)
