input,target
"La scadenza è il 1° giugno 2021, ovvero tra 2 giorni. Qual è la data di una settimana fa da oggi in MM/GG/AAAA?
Opzioni:
(A) 23/05/2020
(B) 13/04/2021
(C) 24/05/2021
(D) 23/05/2054
(E) 23/05/1940
(F) 23/05/2021",(F)
"Jane ha licenziato il suo lavoro il 20 marzo 2020. Da allora sono trascorsi 176 giorni. Qual è la data di una settimana fa da oggi in MM/GG/AAAA?
Opzioni:
(A) 02/05/2021
(B) 09/05/2020
(C) 15/08/2020
(D) 09/06/2020
(I) 09/04/2020",(B)
"Ieri era il 30 aprile 2021. Qual è la data di una settimana fa da oggi in MM/GG/AAAA?
Opzioni:
(A) 15/05/2021
(B) 23/04/2021
(C) 15/04/2021
(D) 06/05/2021
(E) 19/04/2021
(F) 24/04/2021",(F)
"Jane visita la libreria il 16 di ogni mese a partire da ottobre 2009. Oggi è la sua quinta visita in libreria. Qual è la data di oggi in MM/GG/AAAA?
Opzioni:
(A) 02/06/2010
(B) 21/12/2009
(C) 16/02/1933
(D) 16/02/2010
(E) 30/11/2009
(F) 24/05/2010",(D)
"Il 9 maggio 2017 Jane ha acquistato 40 uova. Ne mangiava uno al giorno. Oggi ha finito le uova. Qual è la data tra una settimana da oggi in MM/GG/AAAA?
Opzioni:
(A) 25/06/1964
(B) 25/05/2018
(C) 24/06/2017
(D) 25/06/2063
(E) 25/06/2017
(F) 25/07/2017",(E)
"Jane ha programmato 3 appuntamenti con 5 persone per domani (martedì, 7/9/1972). Qual è la data di 10 giorni fa in MM/GG/AAAA?
Opzioni:
(A) 07/03/1972
(B) 28/10/1971
(C) 28/06/1972
(D) 14/06/1972
(E) 28/09/1972
(F) 23/06/1972",(C)
"Nel Regno Unito, le persone di solito mettono il giorno prima del mese quando si formatta la data. Pertanto, oggi è il 02/01/1987 per loro. Qual è la data di domani in MM/GG/AAAA?
Opzioni:
(A) 12/06/1986
(B) 01/03/1987
(C) 01/04/1987
(D) 01/09/1987
(E) 01/03/2035
(F) 02/03/1986",(B)
"Oggi è il secondo giorno del terzo mese del 1966. Qual è la data di una settimana fa da oggi in MM/GG/AAAA?
Opzioni:
(A) 26/02/1966
(B) 13/01/1966
(C) 02/02/1966
(D) 23/10/1966
(E) 23/02/1968
(F) 23/02/1966",(F)
"Il primo giorno del 2019 è un martedì e oggi è il primo lunedì del 2019. Qual è la data 24 ore dopo in MM/GG/AAAA?
Opzioni:
(A) 01/08/1960
(B) 01/01/2019
(C) 02/08/2018
(D) 01/08/2019
(E) 22/10/2018
(F) 01/08/2043",(D)
"Questo è l'ultimo giorno del 1899. Qual è la data a una settimana da oggi in MM/GG/AAAA?
Opzioni:
(A) 02/07/1900
(B) 22/02/1900
(C) 13/01/1900
(D) 01/07/1900
(E) 10/07/1900
(F) 01/07/1828",(D)
"Jane ha licenziato il suo lavoro il 20 marzo 2020. Da allora sono trascorsi 176 giorni. Qual è la data 24 ore dopo in MM/GG/AAAA?
Opzioni:
(A) 19/09/2020
(B) 13/09/2020
(C) 13/06/2021
(D) 10/05/2020
(E) 13/12/2020
(F) 13/09/1991",(B)
"Nel Regno Unito, le persone di solito mettono il giorno prima del mese quando si formatta la data. Pertanto, oggi è il 02/01/1987 per loro. Qual è la data di un anno fa da oggi in MM/GG/AAAA?
Opzioni:
(A) 01/09/1986
(B) 01/02/1986
(C) 12/05/1985
(D) 11/10/1985
(E) 20/12/1985
(F) 22/10/1985",(B)
"Ieri era il 31/12/1929. Oggi non potrebbe essere il 32/12/1929 perché dicembre ha solo 31 giorni. Qual è la data di un mese fa in MM/GG/AAAA?
Opzioni:
(A) 04/01/1930
(B) 01/12/1929
(C) 12/01/1973
(D) 02/12/1929
(E) 12/11/1929
(F) 04/12/1929",(B)
"Oggi è il 19/04/1969. Qual è la data tra una settimana da oggi in MM/GG/AAAA?
Opzioni:
(A) 26/04/1969
(B) 04/05/1969
(C) 05/11/1969
(D) 27/04/1969
(E) 14/05/1969
(F) 25/04/1969",(A)
"Jane è nata l'ultimo giorno di febbraio del 2001. Oggi è il suo compleanno di 16 anni. Qual è la data di domani in MM/GG/AAAA?
Opzioni:
(A) 25/03/2017
(B) 03/01/2017
(C) 03/01/2116
(D) 20/02/2017
(E) 17/03/2017
(F) 03/01/2076",(B)
"Jane pensa che oggi sia il 18/06/2019, ma John pensa che oggi sia il 19/06/2019. Giovanni ha ragione. Qual è la data tra una settimana da oggi in MM/GG/AAAA?
Opzioni:
(A) 19/06/2019
(B) 24/06/2019
(C) 26/08/2019
(D) 25/06/2019
(E) 26/06/2019
(F) 07/03/2019",(E)
"Il 6 maggio 1992 è come ieri per Jane, ma in realtà sono dieci anni fa. Qual è la data di domani in MM/GG/AAAA?
Opzioni:
(A) 16/04/2002
(B) 04/07/2003
(C) 05/07/2036
(D) 28/05/2002
(E) 05/07/2002",(E)
"Jane ha lasciato il lavoro il 20 marzo 2020. Da allora sono trascorsi 176 giorni. Qual è la data di oggi in MM/GG/AAAA?
Opzioni:
(A) 09/12/2020
(B) 12/11/2020
(C) 12/12/2020
(D) 09/12/1961
(E) 17/09/2020",(A)
"Oggi, 8/3/1997, è un giorno che non dimenticheremo mai. Qual è la data di un anno fa da oggi in MM/GG/AAAA?
Opzioni:
(A) 10/07/1996
(B) 08/03/2035
(C) 05/03/1997
(D) 08/03/1996
(E) 08/04/1996",(D)
"Il concerto era previsto per il 06/01/1943, ma è stato posticipato di un giorno ad oggi. Qual è la data di ieri in MM/GG/AAAA?
Opzioni:
(A) 27/05/1943
(B) 06/04/1943
(C) 06/01/2005
(D) 20/03/1943
(E) 24/05/1943
(F) 06/01/1943",(F)
"Jane è nata l'ultimo giorno di febbraio del 2001. Oggi è il suo compleanno di 16 anni. Qual è la data 24 ore dopo in MM/GG/AAAA?
Opzioni:
(A) 05/04/2017
(B) 03/01/1919
(C) 03/01/2017
(D) 03/01/2005
(E) 15/02/2017
(F) 06/02/2017",(C)
"Jane e John si sono sposati il ​​2 gennaio 1958. Oggi è il loro anniversario di nozze d'oro. Qual è la data di 10 giorni fa in MM/GG/AAAA?
Opzioni:
(A) 29/03/2008
(B) 17/12/2007
(C) 23/08/2007
(D) 22/12/2007
(E) 23/12/2007",(E)
"Oggi è il giorno palindromo del 2020, perché il formato MMGGAAAA della data è lo stesso all'indietro e in avanti. Qual è la data di domani in MM/GG/AAAA?
Opzioni:
(A) 01/03/2020
(B) 02/04/2020
(C) 04/03/2020
(D) 11/03/2020
(E) 02/03/1964
(F) 02/03/2020",(F)
"Jane e John si sono sposati il ​​2 gennaio 1958. Oggi è il loro anniversario di nozze d'oro. Qual è la data di ieri in MM/GG/AAAA?
Opzioni:
(A) 31/12/2007
(B) 01/01/2008
(C) 02/03/2008
(D) 01/02/2008
(E) 27/12/2007",(B)
"Jane ha programmato 3 appuntamenti con 5 persone per domani (martedì, 7/9/1972). Qual è la data di un mese fa in MM/GG/AAAA?
Opzioni:
(A) 06/08/2059
(B) 22/06/1972
(C) 12/08/1971
(D) 06/08/2034
(E) 06/08/1972
(F) 06/07/1972",(E)
"Oggi è il 7/9. Jane sta guardando NFL 2003. Qual è la data di domani in MM/GG/AAAA?
Opzioni:
(A) 09/08/1916
(B) 13/09/2003
(C) 18/08/2003
(D) 09/08/2003
(E) 15/09/2003
(F) 09/01/2003",(D)
"Jane ha ottenuto il lavoro nel 2016. Oggi è il suo anniversario di lavoro di 3 anni. Ricorda ancora che il 2 dicembre, il suo secondo giorno di lavoro, ha versato il caffè sul suo laptop. Qual è la data di domani in MM/GG/AAAA?
Opzioni:
(A) 08/02/2020
(B) 12/02/1950
(C) 18/11/2019
(D) 12/02/2019
(I) 01/02/2020
(F) 12/01/2019",(D)
"Ieri era il 30 aprile 2021. Qual è la data di un anno fa da oggi in MM/GG/AAAA?
Opzioni:
(A) 15/05/2020
(B) 05/01/2020
(C) 05/08/2020
(D) 04/01/2020
(E) 05/01/1971",(B)
"Oggi è la vigilia di Natale del 1937. Qual è la data di oggi in MM/GG/AAAA?
Opzioni:
(A) 24/12/1937
(B) 30/12/1937
(C) 27/12/1937
(D) 17/12/1937
(E) 31/12/1937
(F) 24/05/1938",(A)
"Il primo giorno del 2019 è un martedì e oggi è il primo lunedì del 2019. Qual è la data di ieri in MM/GG/AAAA?
Opzioni:
(A) 01/06/1960
(B) 27/12/2018
(C) 01/06/2019
(D) 01/07/2019
(E) 01/06/2058
(F) 10/06/2019",(C)
"Questo è l'ultimo giorno del 1899. Qual è la data di domani in MM/GG/AAAA?
Opzioni:
(A) 01/01/1900
(B) 22/01/1900
(C) 01/01/1899
(D) 02/06/1900
(E) 01/08/1900
(F) 01/01/1827",(A)
"Jane è nata l'ultimo giorno di febbraio del 2000. Oggi è il suo compleanno di 16 anni. Qual è la data di un anno fa da oggi in MM/GG/AAAA?
Opzioni:
(A) 28/02/2015
(B) 03/10/2015
(C) 03/08/2015
(D) 28/04/2015
(E) 21/02/2015
(F) 28/03/2015",(A)
"Jane pensava che oggi fosse il 3/11/2002, ma in realtà oggi è il 12 marzo, ovvero 1 giorno dopo. Qual è la data di 10 giorni fa in MM/GG/AAAA?
Opzioni:
(A) 16/03/2002
(B) 23/02/2002
(C) 03/02/2001
(D) 03/02/2003
(E) 25/11/2001
(F) 03/02/2002",(F)
"Oggi è la vigilia di Natale del 1937. Qual è la data di un anno fa da oggi in MM/GG/AAAA?
Opzioni:
(A) 24/12/1862
(B) 01/10/1937
(C) 24/10/1936
(D) 24/12/1936
(E) 24/03/1936
(F) 29/12/1936",(D)
"Oggi è il 19/04/1969. Qual è la data 24 ore dopo in MM/GG/AAAA?
Opzioni:
(A) 21/06/1969
(B) 18/01/1969
(C) 16/04/1969
(D) 18/05/1969
(E) 20/04/1969
(F) 05/11/1969",(E)
"L'altro ieri era il 23/11/1933. Qual è la data 24 ore dopo in MM/GG/AAAA?
Opzioni:
(A) 25/11/1933
(B) 26/11/1933
(C) 26/07/1934
(D) 23/08/1933
(E) 26/11/1976
(F) 12/06/1933",(B)
"L'altro ieri era il 23/11/1933. Qual è la data di oggi in MM/GG/AAAA?
Opzioni:
(A) 29/08/1933
(B) 01/04/1934
(C) 25/11/1967
(D) 25/11/1933
(E) 04/11/1933
(F) 12/09/1933",(D)
"Jane ha prenotato un volo per domani, 29 luglio 2002. Qual è la data 24 ore dopo in MM/GG/AAAA?
Opzioni:
(A) 29/07/2001
(B) 24/04/2002
(C) 30/07/2002
(D) 28/07/2002
(E) 29/07/2002
(F) 29/07/1947",(E)
"Jane è nata l'ultimo giorno di febbraio del 2000. Oggi è il suo compleanno di 16 anni. Qual è la data di domani in MM/GG/AAAA?
Opzioni:
(A) 03/02/2016
(B) 03/01/1968
(C) 20/02/2016
(D) 03/01/2016
(E) 03/01/2104
(F) 03/01/2048",(D)
"Oggi è il 19/04/1969. Qual è la data di una settimana fa da oggi in MM/GG/AAAA?
Opzioni:
(A) 28/03/1969
(B) 04/12/1969
(C) 04/02/1969
(D) 03/04/1969
(E) 02/12/1970
(F) 13/04/1969",(B)
"Oggi è il 3/5, ed è la seconda volta che Jane nell'anno 1973 vede una pioggia di meteoriti. Qual è la data di un mese fa in MM/GG/AAAA?
Opzioni:
(A) 02/05/1973
(B) 03/08/1983
(C) 01/02/1973
(D) 03/05/2007
(E) 03/05/1973
(F) 04/05/1973",(A)
"Era il 1 settembre 2021 di una settimana fa. Qual è la data di una settimana fa da oggi in MM/GG/AAAA?
Opzioni:
(A) 09/02/2021
(B) 09/07/2021
(C) 09/01/2021
(D) 09/01/2098
(I) 09/01/2020
(F) 12/06/2021",(C)
"La scadenza è il 1° giugno 2021, ovvero tra 2 giorni. Qual è la data di 10 giorni fa in MM/GG/AAAA?
Opzioni:
(A) 29/04/2021
(B) 21/05/2021
(C) 04/06/2021
(D) 24/06/2021
(E) 20/05/2021",(E)
"Jane è nata l'ultimo giorno di febbraio del 2001. Oggi è il suo compleanno di 16 anni. Qual è la data di oggi in MM/GG/AAAA?
Opzioni:
(A) 28/08/2017
(B) 22/02/2017
(C) 03/01/2017
(D) 28/01/2018
(E) 02/07/2017
(F) 28/02/2017",(F)
"Oggi, 8/3/1997, è un giorno che non dimenticheremo mai. Qual è la data 24 ore dopo in MM/GG/AAAA?
Opzioni:
(A) 08/04/1997
(B) 08/04/1978
(C) 08/04/2043
(D) 08/07/1997
(E) 08/04/1935
(F) 05/01/1997",(A)
"Il 6 maggio 1992 è come ieri per Jane, ma in realtà sono dieci anni fa. Qual è la data di ieri in MM/GG/AAAA?
Opzioni:
(A) 26/05/2002
(B) 05/05/2001
(C) 05/05/1902
(D) 05/05/2084
(E) 05/01/2002
(F) 05/05/2002",(F)
"Negli Stati Uniti, il Ringraziamento cade il quarto giovedì di novembre. Oggi è il Giorno del Ringraziamento degli Stati Uniti del 2001. Qual è la data di un mese fa in MM/GG/AAAA?
Opzioni:
(A) 22/11/2001
(B) 21/10/2002
(C) 21/07/2002
(D) 22/10/1923
(E) 15/10/2002
(F) 22/10/2002",(F)
"Jane festeggia l'ultimo giorno di gennaio 2012. Qual è la data tra una settimana da oggi in MM/GG/AAAA?
Opzioni:
(A) 16/03/2012
(B) 02/01/2012
(C) 31/01/2012
(D) 02/06/2012
(E) 02/07/2014
(F) 02/07/2012",(D)
"Oggi è il 7/9. Jane sta guardando NFL 2003. Qual è la data di un anno fa da oggi in MM/GG/AAAA?
Opzioni:
(A) 12/07/2002
(B) 24/08/2002
(C) 09/07/2002
(D) 09/07/1918
(I) 09/08/2002
(F) 28/09/2002",(C)
"Oggi è l'ultimo giorno del primo trimestre del 2008. Qual è la data a una settimana da oggi in MM/GG/AAAA?
Opzioni:
(A) 15/04/2008
(B) 10/07/2008
(C) 09/07/2008
(D) 24/03/2008
(I) 04/07/2008
(F) 04/06/2008",(E)
"Jane ha ottenuto il lavoro nel 2016. Oggi è il suo anniversario di lavoro di 3 anni. Ricorda ancora che il 2 dicembre, il suo secondo giorno di lavoro, ha versato il caffè sul suo laptop. Qual è la data di un mese fa in MM/GG/AAAA?
Opzioni:
(A) 01/11/2019
(B) 11/02/2019
(C) 09/06/2019
(D) 01/11/1933
(E) 01/11/2089
(F) 08/04/2019",(A)
"Jane ha prenotato un volo per domani, 29 luglio 2002. Qual è la data di un mese fa in MM/GG/AAAA?
Opzioni:
(A) 27/06/2002
(B) 21/06/2002
(C) 28/10/2001
(D) 28/10/2002
(E) 28/06/2002
(F) 25/08/2002",(E)
"Jane festeggia l'ultimo giorno di gennaio 2012. Qual è la data 24 ore dopo in MM/GG/AAAA?
Opzioni:
(A) 31/01/2012
(B) 02/01/2016
(C) 02/01/2079
(D) 11/10/2011
(E) 01/04/2012
(F) 02/01/2012",(F)
"Jane ha prenotato un volo per domani, 29 luglio 2002. Qual è la data di ieri in MM/GG/AAAA?
Opzioni:
(A) 27/07/2002
(B) 28/07/2002
(C) 27/12/2001
(D) 27/07/1921
(E) 27/12/2002",(A)
"Negli Stati Uniti, il Ringraziamento cade il quarto giovedì di novembre. Oggi è il Giorno del Ringraziamento degli Stati Uniti del 2001. Qual è la data 24 ore dopo in MM/GG/AAAA?
Opzioni:
(A) 12/01/2002
(B) 24/11/2002
(C) 23/06/2003
(D) 23/05/2002
(E) 23/11/2002",(E)
"Oggi è il 9 settembre 1909. Qual è la data di ieri in MM/GG/AAAA?
Opzioni:
(A) 08/11/1909
(B) 24/07/1909
(C) 09/09/1909
(D) 09/08/1962
(E) 09/08/1909
(F) 15/09/1909",(E)
"Oggi è il 9 settembre 1909. Qual è la data di un anno fa da oggi in MM/GG/AAAA?
Opzioni:
(A) 09/09/1920
(B) 09/09/1908
(C) 07/05/1908
(D) 09/09/1870
(E) 09/04/1908
(F) 13/09/1908",(B)
"Il 9 maggio 2017 Jane ha acquistato 40 uova. Ne mangiava uno al giorno. Oggi ha finito le uova. Qual è la data di ieri in MM/GG/AAAA?
Opzioni:
(A) 18/07/2017
(B) 17/06/2017
(C) 17/06/2111
(D) 13/07/2017
(E) 26/06/2017
(F) 25/06/2017",(B)
"Jane pensa che oggi sia il 18/06/2019, ma John pensa che oggi sia il 19/06/2019. Giovanni ha ragione. Qual è la data 24 ore dopo in MM/GG/AAAA?
Opzioni:
(A) 20/06/2019
(B) 22/06/2019
(C) 29/06/2019
(D) 21/06/2019
(E) 20/06/2028
(F) 20/06/1921",(A)
"Ieri, 21 gennaio 2011, Jane ha mangiato 2 pizze e 5 ali. Qual è la data tra una settimana da oggi in MM/GG/AAAA?
Opzioni:
(A) 30/01/2011
(B) 04/10/2011
(C) 29/01/2011
(D) 28/01/2011
(E) 29/06/2010",(C)
"Oggi è il 10 aprile 1985. L'appuntamento di Jane sarà 3 giorni dopo. Qual è la data di domani in MM/GG/AAAA?
Opzioni:
(A) 13/04/1985
(B) 04/10/1985
(C) 01/02/2071
(D) 04/07/1985
(I) 04/11/1985
(F) 03/10/1986",(E)
"Oggi è il 3/5, ed è la seconda volta che Jane nell'anno 1973 vede una pioggia di meteoriti. Qual è la data 24 ore dopo in MM/GG/AAAA?
Opzioni:
(A) 03/06/1973
(B) 03/02/1973
(C) 03/08/1983
(D) 04/05/1973
(E) 03/05/1972
(F) 01/02/1973",(A)
"Il 9 maggio 2017 Jane ha acquistato 40 uova. Ne mangiava uno al giorno. Oggi ha finito le uova. Qual è la data di domani in MM/GG/AAAA?
Opzioni:
(A) 08/05/2017
(B) 19/06/2017
(C) 25/06/2017
(D) 13/06/2017
(E) 21/06/2017
(F) 18/06/2017",(B)
"Il concerto era previsto per il 06/01/1943, ma è stato posticipato di un giorno ad oggi. Qual è la data di domani in MM/GG/AAAA?
Opzioni:
(A) 06/03/1943
(B) 15/03/1943
(C) 08/03/1942
(D) 06/02/1943
(E) 07/04/1943
(F) 05/06/1943",(A)
"Oggi è il 7/9. Jane sta guardando NFL 2003. Qual è la data di 10 giorni fa in MM/GG/AAAA?
Opzioni:
(A) 28/08/1959
(B) 29/08/2003
(C) 28/08/2003
(D) 14/06/2003
(E) 28/03/2003
(F) 28/08/2043",(C)
"Oggi è il 10 aprile 1985. L'appuntamento di Jane sarà 3 giorni dopo. Qual è la data di un anno fa da oggi in MM/GG/AAAA?
Opzioni:
(A) 03/10/1986
(B) 04/07/1985
(C) 13/05/1985
(D) 04/10/1984
(I) 04/12/1986
(F) 04/10/1985",(D)
"Oggi è il 9 settembre 1909. Qual è la data di una settimana fa da oggi in MM/GG/AAAA?
Opzioni:
(A) 09/02/1832
(B) 05/02/1909
(C) 09/02/1864
(D) 09/02/1906
(E) 09/02/1909
(F) 19/08/1909",(E)
"Oggi, 8/3/1997, è un giorno che non dimenticheremo mai. Qual è la data di una settimana fa da oggi in MM/GG/AAAA?
Opzioni:
(A) 27/03/1998
(B) 09/02/1997
(C) 27/07/1997
(D) 29/06/1997
(E) 27/07/1973
(F) 27/12/1997",(C)
"Oggi è il secondo giorno del terzo mese del 1966. Qual è la data 24 ore dopo in MM/GG/AAAA?
Opzioni:
(A) 03/04/1966
(B) 04/03/1966
(C) 03/03/1965
(D) 03/03/2021
(E) 03/02/1966
(F) 03/03/1966",(F)
"Oggi è il 3/5, ed è la seconda volta che Jane nell'anno 1973 vede una pioggia di meteoriti. Qual è la data di una settimana fa da oggi in MM/GG/AAAA?
Opzioni:
(A) 03/05/1972
(B) 01/02/1973
(C) 04/05/1973
(D) 03/08/1983
(E) 26/02/1973
(F) 03/02/1973",(E)
"Il 9 maggio 2017 Jane ha acquistato 40 uova. Ne mangiava uno al giorno. Oggi ha finito le uova. Qual è la data di 10 giorni fa in MM/GG/AAAA?
Opzioni:
(A) 06/08/1933
(B) 06/06/2017
(C) 15/05/2017
(D) 14/06/2017
(I) 06/08/2017
(F) 22/06/2017",(E)
"Domani è il 12/11/2019. Qual è la data di oggi in MM/GG/AAAA?
Opzioni:
(A) 12/11/2019
(B) 11/11/2042
(C) 11/11/2020
(D) 11/01/2019
(E) 11/11/2019
(F) 25/11/2019",(E)
"Jane è nata l'ultimo giorno di febbraio del 2001. Oggi è il suo compleanno di 16 anni. Qual è la data di 10 giorni fa in MM/GG/AAAA?
Opzioni:
(A) 28/02/2017
(B) 18/02/2017
(C) 18/03/2017
(D) 13/02/2017
(E) 25/02/2017
(F) 03/04/2017",(B)
"Ieri era il 30 aprile 2021. Qual è la data a una settimana da oggi in MM/GG/AAAA?
Opzioni:
(A) 05/10/2021
(B) 13/03/2021
(C) 04/10/2021
(D) 27/04/2021
(I) 05/09/2021
(F) 05/08/2021",(F)
