input,target
"Ho tre nettarine, una pesca, una mela, una fragola, tre lamponi, una banana e una prugna. Quanti frutti ho?",11
"Ho una mucca, tre topi, un cane, un'anatra e due serpenti. Quanti animali ho?",8
Ho un'uva e una prugna. Quanti frutti ho?,2
"Ho quattro lampade, un frigorifero, un letto, un'auto, un tostapane e un fornello. Quanti oggetti ho?",9
Ho un clarinetto e un trombone. Quanti strumenti musicali ho?,2
"Ho una tromba, un flauto, una fisarmonica e un trombone. Quanti strumenti musicali ho?",4
"Ho quattro arance, una pesca, una susina, tre mele, tre uva, due lamponi, una nettarina, una fragola, una mora e una banana. Quanti frutti ho?",18
"Ho un cane, un maiale e una lumaca. Quanti animali ho?",3
"Ho due tostapane, un letto, un igname, due cipolle e una sedia. Quante verdure ho?",3
"Ho due forni a microonde, un frigorifero, una sedia, un'auto, due divani, un tostapane, un fornello, una lampada e un letto. Quanti oggetti ho?",11
"Ho un maiale, una mucca, tre rane, un asino, un serpente, un pollo, un gatto, una lumaca, quattro topi e tre orsi. Quanti animali ho?",17
"Ho una testa di lattuga, un cavolo, cinque cipolle, una patata, tre gambi di sedano, un cavolfiore, un aglio, un igname e quattro teste di broccoli. Quante verdure ho?",18
"Ho un aglio, un cavolo, una cipolla, una testa di broccoli, un igname e due patate. Quante verdure ho?",7
"Ho quattro divani, un letto, un tavolo e una lampada. Quanti oggetti ho?",7
"Ho tre nettarine, una mela, una susina, una fragola, un'uva, tre arance, un lampone e una mora. Quanti frutti ho?",12
"Ho un forno, una sedia, due tostapane, un tavolo, due microonde, una lampada, un divano, due letti e un frigorifero. Quanti oggetti ho?",12
"Ho una banana, due lamponi, tre more, una mela e un'arancia. Quanti frutti ho?",8
"Ho un trombone, una fisarmonica, quattro clarinetti e una tromba. Quanti strumenti musicali ho?",7
"Ho una testa di lattuga, un cavolfiore, una patata, due cavoli, quattro teste di broccoli, una patata, un aglio, una carota, un gambo di sedano e una cipolla. Quante verdure ho?",14
"Ho una testa di broccoli, una carota, due gambi di sedano, un cavolo, due cipolle, due agli, un cavolfiore, un igname e una testa di lattuga. Quante verdure ho?",12
"Ho un trombone, un flauto, un violino, una fisarmonica, un pianoforte e una tromba. Quanti strumenti musicali ho?",6
"Ho due agli, un cavolo, un gambo di sedano, cinque carote, una testa di lattuga, quattro teste di broccoli, una patata, una cipolla e una patata. Quante verdure ho?",17
"Ho una tromba, due violini, un clarinetto, una fisarmonica, un pianoforte, una lumaca, un pesce, un trombone, un tamburo e un flauto. Quanti strumenti musicali ho?",9
"Ho due more, una mela, un'uva, una fragola, una pesca, due arance, due prugne e due banane. Quanti frutti ho?",12
"Ho una lampada, un forno, quattro divani, una sedia, un frigorifero, un tostapane, un forno a microonde, un letto, una macchina e un tavolo. Quanti oggetti ho?",13
"Ho un cavolfiore, un cavolo, un aglio, una testa di lattuga, una cipolla, una testa di broccoli, una patata e una carota. Quante verdure ho?",8
"Ho una pesca, una fisarmonica, due clarinetti, un tamburo, un lampone, due chicchi d'uva e una nettarina. Quanti frutti ho?",5
"Ho una prugna, una mela, due chicchi d'uva, un'arancia, quattro lamponi, una fragola, una nettarina, una mora e una banana. Quanti frutti ho?",13
"Ho un topo, quattro lumache, un pollo, un gatto, tre maiali, un serpente, un pesce, una capra, un orso e un cane. Quanti animali ho?",15
"Ho un trombone, una tromba, un clarinetto, un tamburo, un violino, un pianoforte, una fisarmonica e un flauto. Quanti strumenti musicali ho?",8
"Ho un cavolo, un gambo di sedano, una testa di broccoli, una patata, una cipolla, un cavolfiore, due aglio, una patata e due carote. Quante verdure ho?",11
"Ho un'uva, una mela, una fragola, una nettarina, una banana, due lamponi e una prugna. Quanti frutti ho?",8
"Ho due carote, un aglio, una cipolla e una testa di broccoli. Quante verdure ho?",5
"Ho due frigoriferi, un tavolo, un tostapane, una sedia, un letto, un forno, un divano, un'auto, quattro forni a microonde e un fornello. Quanti oggetti ho?",14
"Ho una pesca, tre gatti e un lampone. Quanti frutti ho?",2
"Ho una cipolla, una rana, un cavolfiore, un'anatra e un aglio. Quante verdure ho?",3
"Ho tre teste di broccoli, due agli, una carota, un cavolo, un cavolfiore, una patata, una testa di lattuga e un gambo di sedano. Quante verdure ho?",11
"Ho un frigorifero, una sedia, tre letti, quattro microonde, un forno e un tavolo. Quanti oggetti ho?",11
"Ho tre cavoli, una carota, due gambi di sedano e una cipolla. Quante verdure ho?",7
Ho un tavolo e tre macchine. Quanti oggetti ho?,4
"Ho un orso, due serpenti, un coniglio, un forno a microonde, una capra e tre gatti. Quanti animali ho?",8
"Ho un forno a microonde, un letto e un divano. Quanti oggetti ho?",3
"Ho una sedia, un tostapane e un forno a microonde. Quanti oggetti ho?",3
"Ho un'arancia, una carota, una testa di broccoli, tre cavoli, un gambo di sedano, un cavolfiore, una testa di lattuga e una patata. Quante verdure ho?",9
"Ho una fisarmonica, tre capre, due mucche, un maiale, un coniglio, un serpente e una tromba. Quanti animali ho?",8
"Ho tre gambi di sedano, un'anatra, un igname, una testa di broccoli, quattro maiali e un aglio. Quante verdure ho?",6
"Ho una fisarmonica, un clarinetto e tre tamburi. Quanti strumenti musicali ho?",5
"Ho una pesca, un lampone e una nettarina. Quanti frutti ho?",3
"Ho una patata, cinque gambi di sedano, una patata, un aglio, due teste di lattuga, un cavolo e una testa di broccoli. Quante verdure ho?",12
"Ho un clarinetto, due tromboni, cinque trombe e un pianoforte. Quanti strumenti musicali ho?",9
"Ho un asino, una capra e una mucca. Quanti animali ho?",3
Ho un flauto e un trombone. Quanti strumenti musicali ho?,2
"Ho una prugna, una banana, una mela, tre chicchi d'uva, un'arancia, una pesca, una mora e due fragole. Quanti frutti ho?",11
"Ho due mucche, un pesce, un pollo, un serpente e due topi. Quanti animali ho?",7
"Ho un trombone, un violino, una fisarmonica, un tamburo, una tromba, cinque pianoforti, un flauto e un clarinetto. Quanti strumenti musicali ho?",12
"Ho un clarinetto, una fisarmonica, un cavolo, due flauti, un pianoforte, un tamburo, un trombone, una testa di lattuga e due violini. Quanti strumenti musicali ho?",9
"Ho un forno, un letto, tre divani, un'auto, una lampada, un forno a microonde, quattro tavoli, un tostapane, un fornello e una sedia. Quanti oggetti ho?",15
"Ho una testa di broccoli, una carota, una patata, un igname e un cavolfiore. Quante verdure ho?",5
"Ho una patata, due carote, un cavolfiore, una cipolla, tre agli e due teste di broccoli. Quante verdure ho?",10
"Ho una capra, un pesce, un pianoforte, un violino, un trombone, un pollo, quattro clarinetti, un tamburo e una fisarmonica. Quanti strumenti musicali ho?",9
"Ho una stufa, un letto, cinque macchine, un divano, un tostapane, due frigoriferi, una sedia e una lampada. Quanti oggetti ho?",13
"Ho un pollo, una lumaca, tre cani, un serpente e una capra. Quanti animali ho?",7
"Ho un tostapane, un letto, un fornello, un'auto, un forno a microonde, una lampada e un tavolo. Quanti oggetti ho?",7
"Ho una lampada, due divani, due frigoriferi, due forni e un letto. Quanti oggetti ho?",8
"Ho un tamburo, tre flauti, una tromba, un pianoforte e un trombone. Quanti strumenti musicali ho?",7
Ho due chicchi d'uva e una prugna. Quanti frutti ho?,3
"Ho un trombone, un clarinetto e un tamburo. Quanti strumenti musicali ho?",3
Ho un maiale e un asino. Quanti animali ho?,2
"Ho un divano, un forno, quattro tostapane, una macchina, una lampada, cinque tavoli, una sedia, una stufa e un letto. Quanti oggetti ho?",16
Ho un forno a microonde e un letto. Quanti oggetti ho?,2
"Ho un orso, un topo, una banana e un serpente. Quanti animali ho?",3
"Ho tre tromboni, un tamburo, una tromba, un clarinetto, un flauto, un pianoforte e due violini. Quanti strumenti musicali ho?",10
"Ho una pesca, un'arancia, una mela, un lampone, un'uva, una mora, una prugna e una fragola. Quanti frutti ho?",8
"Ho un pianoforte, due fisarmoniche, un violino, un flauto e un tamburo. Quanti strumenti musicali ho?",6
"Ho un lampone, un'uva, una fragola, una prugna e una banana. Quanti frutti ho?",5
"Ho un igname, una carota, una testa di lattuga, una patata, quattro aglio e una testa di broccoli. Quante verdure ho?",9
Ho una sedia e due forni a microonde. Quanti oggetti ho?,3
"Ho una macchina, una sedia, tre tostapane, quattro fornelli, due frigoriferi, un letto e quattro forni. Quanti oggetti ho?",16
"Ho un'arancia, una prugna, due nettarine, un'uva e una banana. Quanti frutti ho?",6
"Ho un aglio, una cipolla, due patate dolci, un cavolfiore, un cavolo, una testa di broccoli, due patate e una testa di lattuga. Quante verdure ho?",10
"Ho una macchina, due mele, una banana, tre nettarine, un tavolo, un'arancia, un frigorifero e un lampone. Quanti frutti ho?",8
"Ho un'uva, una fragola, un'arancia, due more, quattro mele, una susina e una nettarina. Quanti frutti ho?",11
"Ho un tamburo, un violino, tre tromboni, due flauti, un pianoforte e una fisarmonica. Quanti strumenti musicali ho?",9
Ho un gatto e un pesce. Quanti animali ho?,2
Ho una testa di broccoli e una patata. Quante verdure ho?,2
"Ho una macchina, un fornello, due sedie, un forno a microonde, una lampada, un tostapane e un letto. Quanti oggetti ho?",8
"Ho un divano, un letto, una macchina, un frigorifero, due tavoli, un forno, un tostapane e una sedia. Quanti oggetti ho?",9
Ho una testa di broccoli e un cavolo. Quante verdure ho?,2
Ho quattro lumache e una mucca. Quanti animali ho?,5
"Ho una susina, una banana, una nettarina, una fragola, una mora, due arance, un lampone e una pesca. Quanti frutti ho?",9
"Ho una banana, una nettarina, un lampone, una mela e una pesca. Quanti frutti ho?",5
"Ho una mela, una prugna, una mora, un lampone, tre fragole e una banana. Quanti frutti ho?",8
"Ho una tromba, un pianoforte, un flauto, un serpente, tre fisarmoniche, un violino, un tamburo, un clarinetto e un trombone. Quanti strumenti musicali ho?",10
"Ho un tavolo, una fragola e tre nettarine. Quanti frutti ho?",4
"Ho una cipolla, una carota, una patata, un igname, tre cespi di lattuga, due cavolfiori, un aglio e un cavolo. Quante verdure ho?",11
"Ho tre patate, una carota, un serpente, un igname, un cavolfiore, un gambo di sedano e un aglio. Quante verdure ho?",8
"Ho una banana, un lampone, una fragola, una prugna, una mora e un'uva. Quanti frutti ho?",6
"Ho un trombone, un flauto, due nettarine, un violino, una fragola, una pesca e un'uva. Quanti frutti ho?",5
"Ho tre teste di broccoli, due cavolfiori, un igname e una testa di lattuga. Quante verdure ho?",7
"Ho una testa di lattuga, due patate dolci, un cavolo, un gambo di sedano, tre teste di broccoli, un aglio, una cipolla, una carota, un cavolfiore e una patata. Quante verdure ho?",13
"Ho un'arancia, un lampone, una fragola, una mela, una mora, una nettarina, una pesca, una banana e una susina. Quanti frutti ho?",9
"Ho un cavolo, quattro gambi di sedano, due agli, tre carote, un igname, un cavolfiore, una testa di lattuga, due teste di broccoli, un forno a microonde e una cipolla. Quante verdure ho?",16
"Ho un forno, una mela, tre banane, un tavolo e due chicchi d'uva. Quanti frutti ho?",6
"Ho una testa di lattuga, un gambo di sedano, due patate dolci, un cavolfiore, una carota, due cipolle, due patate e tre cavoli. Quante verdure ho?",13
"Ho un tostapane, un tavolo e un frigorifero. Quanti oggetti ho?",3
"Ho due sedie, un tostapane, un forno, un tavolo e un divano. Quanti oggetti ho?",6
"Ho un trombone, tre clarinetti, una fisarmonica, due violini, un flauto, un tamburo, una tromba e un pianoforte. Quanti strumenti musicali ho?",11
Ho un aglio e una cipolla. Quante verdure ho?,2
"Ho un'uva, una banana e una mora. Quanti frutti ho?",3
"Ho tre serpenti, un gatto, un orso, due capre, un pollo, un asino, una macchina e un pesce. Quanti animali ho?",10
"Ho un pesce, un serpente, una testa di lattuga, un topo, quattro orsi, un coniglio, un maiale, tre capre, una mucca e due lumache. Quanti animali ho?",15
"Ho una patata, una carota, due cipolle, un cavolfiore, una prugna, una testa di lattuga, cinque gambi di sedano e una patata. Quante verdure ho?",12
"Ho un forno, un letto, una lampada, una sedia, un frigorifero, un forno a microonde e un tostapane. Quanti oggetti ho?",7
"Ho due pesci, quattro gatti, due galline, un topo e una capra. Quanti animali ho?",10
"Ho un tostapane, un letto, una macchina e un frigorifero. Quanti oggetti ho?",4
"Ho un topo, una rana, due lumache, una testa di lattuga, una cipolla, una capra, un gatto, un pesce, una mucca, un maiale, quattro anatre e un coniglio. Quanti animali ho?",14
"Ho un asino, una lumaca, un maiale, un pollo, un pesce, un topo e un gatto. Quanti animali ho?",7
"Ho un aglio, un cavolo, una patata, una carota e un gambo di sedano. Quante verdure ho?",5
Ho un forno a microonde e una sedia. Quanti oggetti ho?,2
"Ho tre lumache, un serpente, un asino e un coniglio. Quanti animali ho?",6
"Ho due violini, un tamburo, un flauto, una tromba e un clarinetto. Quanti strumenti musicali ho?",6
"Ho un divano, una macchina, una stufa, una sedia, un forno, un tostapane, un letto, due lampade e un frigorifero. Quanti oggetti ho?",10
"Ho quattro divani, un forno a microonde, un tavolo, una sedia, un frigorifero, quattro fornelli, una lampada, una macchina, un forno e un tostapane. Quanti oggetti ho?",16
"Ho un'uva, una mela e una banana. Quanti frutti ho?",3
Ho due more e un chicco d'uva. Quanti frutti ho?,3
"Ho due mucche, una lumaca, un pesce, un topo, un serpente e una rana. Quanti animali ho?",7
"Ho due gambi di sedano, una carota, una testa di lattuga e una cipolla. Quante verdure ho?",5
"Ho una cipolla, una patata, un cavolo, una sedia, un gambo di sedano, una testa di broccoli, un cavolfiore, una macchina, una patata e un frigorifero. Quante verdure ho?",7
Ho una carota e una testa di broccoli. Quante verdure ho?,2
"Ho un cane, un pollo e quattro lumache. Quanti animali ho?",6
"Ho una mucca, due cani, un topo, un asino, una lumaca, un serpente, un gatto, un maiale, un orso e tre conigli. Quanti animali ho?",13
"Ho un tamburo, quattro pianoforti, due fisarmoniche, una carota, un gambo di sedano, tre flauti, un cavolfiore, un violino, un clarinetto, un trombone e due trombe. Quanti strumenti musicali ho?",15
"Ho un clarinetto, una tromba, un tamburo, un pianoforte e una fisarmonica. Quanti strumenti musicali ho?",5
"Ho un fornello, due tavoli, tre tostapane, un frigorifero, una lampada, un forno a microonde, tre sedie, un letto, un'auto e un divano. Quanti oggetti ho?",15
"Ho quattro cavolfiori, un aglio, un cavolo, una patata, una testa di broccoli, tre patate dolci, una testa di lattuga, una cipolla e una carota. Quante verdure ho?",14
"Ho una lumaca, una sedia, un'anatra, un gatto, un tostapane, un pesce, un pollo, due forni, una mucca, due topi e un coniglio. Quanti animali ho?",9
"Ho un lampone, una prugna, una fragola, un'uva, una banana, una mora e una mela. Quanti frutti ho?",7
Ho una mela e due more. Quanti frutti ho?,3
"Ho una testa di lattuga, tre teste di broccoli e una carota. Quante verdure ho?",5
"Ho due violini, un pianoforte, un tamburo, due flauti, un trombone, una fisarmonica, una tromba, una capra e un clarinetto. Quanti strumenti musicali ho?",10
Ho due lampade e due microonde. Quanti oggetti ho?,4
"Ho un'uva, una prugna, due more, un lampone e una banana. Quanti frutti ho?",6
"Ho un igname, un gambo di sedano, una patata, un cavolo, due cavolfiori, una cipolla, una testa di lattuga, una testa di broccoli, una carota e un aglio. Quante verdure ho?",11
"Ho un tostapane, un fornello, una lampada e un tavolo. Quanti oggetti ho?",4
"Ho un fornello, un forno a microonde, un divano, una lampada, una sedia, un forno, un frigorifero e tre letti. Quanti oggetti ho?",10
"Ho due teste di broccoli, un cavolo, una testa di lattuga, un igname, una cipolla, un gambo di sedano, una patata, quattro agli e un cavolfiore. Quante verdure ho?",13
"Ho un cane, un topo, un tostapane e un tavolo. Quanti animali ho?",2
"Ho una lumaca, un cane, tre gatti, un pesce, due galline, un asino, quattro conigli, una mucca, due serpenti e un'anatra. Quanti animali ho?",17
"Ho tre clarinetti, un trombone, due pianoforti, una fisarmonica e una tromba. Quanti strumenti musicali ho?",8
"Ho un trombone, una tromba, un pianoforte, un clarinetto, un flauto, un violino, una fisarmonica e un tamburo. Quanti strumenti musicali ho?",8
"Ho un tavolo, un igname, un cavolfiore, due cavoli, una testa di broccoli, due patate, una cipolla e due aglio. Quante verdure ho?",10
"Ho un forno, un tavolo, una lampada, tre divani, un tostapane, un microonde e un letto. Quanti oggetti ho?",9
"Ho un frigorifero, un letto, un tostapane, un'auto, un forno a microonde, una sedia, una lampada, un tavolo, un divano e due fornelli. Quanti oggetti ho?",11
"Ho un tostapane, una macchina e un tavolo. Quanti oggetti ho?",3
"Ho una patata, un cavolo, un cavolfiore, un'anatra, una cipolla, una testa di lattuga, un aglio, un orso, una testa di broccoli, una carota, un pollo e tre patate dolci. Quante verdure ho?",11
"Ho un fornello, due microonde, un tavolo, un forno, un tostapane, quattro sedie, un'auto e un frigorifero. Quanti oggetti ho?",12
"Ho un asino, un coniglio, un pesce e cinque gatti. Quanti animali ho?",8
"Ho una pesca, una nettarina, una banana, un lampone e un'anatra. Quanti frutti ho?",4
"Ho un igname, due teste di lattuga e una testa di broccoli. Quante verdure ho?",4
"Ho un forno, un letto e un tostapane. Quanti oggetti ho?",3
"Ho una mela, una testa di broccolo, una nettarina, un'uva, una banana, una cipolla, un lampone, una fragola, due pesche, due prugne, un'arancia e tre more. Quanti frutti ho?",14
"Ho una pesca, una susina, una mora e una mela. Quanti frutti ho?",4
"Ho tre tamburi, un flauto, un clarinetto, due violini e una tromba. Quanti strumenti musicali ho?",8
"Ho tre violini, tre tromboni, un flauto e quattro trombe. Quanti strumenti musicali ho?",11
"Ho una testa di lattuga, un cavolo, una patata, un cavolfiore, un igname, una cipolla e due teste di broccoli. Quante verdure ho?",8
Ho due macchine e un forno. Quanti oggetti ho?,3
"Ho un'anatra, un gatto, una rana, un topo, un maiale, un coniglio, due serpenti, un orso e tre capre. Quanti animali ho?",12
"Ho un clarinetto, un divano, un flauto, quattro sedie, cinque tromboni, un tamburo, una tromba, un violino e una fisarmonica. Quanti strumenti musicali ho?",11
"Ho un'arancia, un'uva, una fragola, tre mele, una susina, una banana, un lampone, una mora, una nettarina e tre pesche. Quanti frutti ho?",14
"Ho una macchina, un frigorifero, un forno, un tostapane, un divano, tre lampade, cinque sedie, un fornello e un forno a microonde. Quanti oggetti ho?",15
"Ho una tromba, un tamburo, una fisarmonica e un pianoforte. Quanti strumenti musicali ho?",4
"Ho quattro pianoforti, quattro lumache, tre galline, un maiale, un cane e due mucche. Quanti animali ho?",11
"Ho una tromba, un tamburo, un pianoforte, un flauto e due tromboni. Quanti strumenti musicali ho?",6
"Ho una cipolla, due carote, due patate, un gambo di sedano, una testa di broccoli, un cavolfiore, un cavolo, una testa di lattuga, un aglio e una patata. Quante verdure ho?",12
"Ho un maiale, un pesce, un topo, una rana, un cane, un coniglio, un asino, un pollo e un'anatra. Quanti animali ho?",9
"Ho un igname, un aglio, una testa di lattuga, una patata, una lampada, una carota, due teste di broccoli, un gambo di sedano, una cipolla e tre cavoli. Quante verdure ho?",12
"Ho una testa di broccoli, una cipolla, un aglio, due carote, una testa di lattuga, due cavoli, un cavolfiore, un gambo di sedano, due patate e due patate dolci. Quante verdure ho?",14
"Ho un'anatra, una mucca, un asino, un topo, un orso, un serpente, una lumaca e una capra. Quanti animali ho?",8
"Ho tre divani, una lampada, un fornello, un tavolo, un frigorifero e un forno a microonde. Quanti oggetti ho?",8
"Ho un tamburo, un pianoforte, un clarinetto, quattro violini, un flauto e due trombe. Quanti strumenti musicali ho?",10
"Ho un pianoforte, una fisarmonica, un trombone, due clarinetti, due violini, una tromba, un flauto e un tamburo. Quanti strumenti musicali ho?",10
"Ho una capra, un'arancia, una nettarina, tre prugne e quattro fragole. Quanti frutti ho?",9
"Ho una sedia, un tavolo, un divano, una stufa, un'auto, una lampada e un frigorifero. Quanti oggetti ho?",7
"Ho un pesce, una lumaca e due conigli. Quanti animali ho?",4
"Ho un divano, due letti, un frigorifero, un forno, una lampada e un tavolo. Quanti oggetti ho?",7
"Ho una testa di broccoli, quattro aglio, una patata, un gambo di sedano, un cavolo, due patate, una cipolla, quattro teste di lattuga e un cavolfiore. Quante verdure ho?",16
