input,target
"Trova un film simile a Schindler's List, Jurassic Park, Il silenzio degli innocenti, Forrest Gump:
Opzioni:
(A) Batman
(B) Resurrezione aliena
(C) Racconto di due città
(D) Il tranquillo americano",(A)
"Trova un film simile a Pulp Fiction, The Shawshank Redemption, Aladdin, The Lion King:
Opzioni:
(A) Il giorno del giudizio di Terminator 2
(B) I prossimi tre giorni
(C) Distacco
(D) Scintille di rubino",(A)
"Trova un film simile a Aladdin, Terminator 2 Judgment Day, Batman, The Mask:
Opzioni:
(A) Giochi di guerra
(B) Re Kong
(C) Corrispondente Estero
(D) Bella donna",(D)
"Trova un film simile a Braveheart, Pulp Fiction, Salvate il soldato Ryan, Gattaca:
Opzioni:
(Un coraggioso
(B) Dredd
(C) Quando i mondi si scontrano
(D) Vai",(D)
"Trova un film simile a Terminator 2 Judgment Day, Dead Man Walking, Braveheart, The Shawshank Redemption:
Opzioni:
(A) Il fuggitivo
(B) Musica e testi
(C) Deuce Bigalow maschio gigolò
(D) Louis CK Oh mio Dio",(A)
"Trova un film simile a Balla coi lupi, Il re leone, Il fuggitivo, La redenzione di Shawshank:
Opzioni:
(A) La lista di Schindler
(B) Giorno per notte
(C) L'uomo di casa
(D) Il demone al neon",(A)
"Trova un film simile a I soliti sospetti, Intervista col vampiro Le cronache di vampiri, La redenzione di Shawshank, Pulp Fiction:
Opzioni:
(A) Soldatini
(B) Il fuggitivo
(C) La donna vespa
(D) Baxter",(B)
"Trova un film simile a Stargate, Il fuggitivo, Pulp Fiction, Balla coi lupi:
Opzioni:
(A) Forrest Gump
(B) Kevin Smith troppo grasso per 40 anni
(C) Bruciato
(D) Alzati e consegna",(A)
"Trova un film simile a The Fugitive, The Shawshank Redemption, Beauty and the Beast, Schindler's List:
Opzioni:
(A) Il Re Leone
(B) Cowboy urbano
(C) Camionisti spaziali
(D) Il Giorno del Giudizio del Soldato Universale",(A)
"Trova un film simile a Biancaneve e i sette nani, Il giardino segreto, La bella e la bestia, Il re leone:
Opzioni:
(A) La Cosa
(B) Pinocchio
(C) Ninfomane Volume I
(D) Luci nel crepuscolo",(B)
"Trova un film simile a I predatori dell'arca perduta, Matrix, Gattaca, Il Gladiatore:
Opzioni:
(Una piscina
(B) Il piano di Maggie
(C) Il quinto elemento
(D) Per i ragazzi",(C)
"Trova un film simile a Batman, The Mask, The Lion King, Pretty Woman:
Opzioni:
(A) Los Angeles gioca da sola
(B) Gintama Il capitolo finale - Sii per sempre Yorozuya
(C) Doctor Who Lo scorso Natale
(D) Il fuggitivo",(D)
"Trova un film simile a Il re leone, Balla coi lupi, Braveheart, Schindler's List:
Opzioni:
(A) Ritiro in South Street
(B) Poltergeist III
(C) Schiacciare
(D) La redenzione di Shawshank",(D)
"Trova un film simile a American Beauty, Austin Powers International Man of Mystery, Star Wars Episodio V - L'impero colpisce ancora, Mission Impossible:
Opzioni:
(A) Dragon Ball La maledizione dei rubini di sangue
(B) Miglio al chiaro di luna
(C) Omicidio di Hollywood
(D) Star Wars Episodio IV - Una nuova speranza",(D)
"Trova un film simile a Rocky, Star Wars Episodio IV - Una nuova speranza, Toy Story, Terminator:
Opzioni:
(A) Dracula morto e innamorato
(B) Giorno dell'Indipendenza
(C) Le straordinarie avventure di Adèle Blanc-Sec
(D) Il presidente americano",(B)
"Trova un film simile a Braveheart, I soliti sospetti, Crimson Tide, Il fuggitivo:
Opzioni:
(A) Prendi Shorty
(B) L'Azienda
(C) Parlare a cuscino
(D) Lacca per capelli",(A)
"Trova un film simile a Interstellar, Monsters, Inc, Ritorno al futuro, Inception:
Opzioni:
(A) I miei compagni americani
(B) L'ombra del vampiro
(C) Star Wars Episodio VII - Il Risveglio della Forza
(D) Psico II",(C)
"Trova un film simile a Batman, Independence Day, Jurassic Park, Forrest Gump:
Opzioni:
(A) Pleasantville
(B) La maschera
(C) Catturare un ladro
(D) Massacro a microonde",(B)
"Trova un film simile a Terminator 2 Il giorno del giudizio, Pulp Fiction, Aladdin, Il re leone:
Opzioni:
(A) Falchi e passeri
(B) Il profumo della papaya verde
(C) La lista di Schindler
(D) Le Maître d'école",(C)
"Trova un film simile a Star Wars Episodio V - L'impero colpisce ancora, Independence Day, Terminator 2 Il giorno del giudizio, Star Wars Episodio VI - Il ritorno dello Jedi:
Opzioni:
(Una scuola superiore
(B) Spingere lo stagno
(C) Cosa è successo
(D) Signorina Simone
(E) Ritorno al futuro",(E)
"Trova un film simile a Monty Python e il Santo Graal, Il silenzio degli innocenti, Star Wars Episodio V - L'impero colpisce ancora, Star Wars Episodio IV - Una nuova speranza:
Opzioni:
(A) Un gioco da ragazzi 3
(B) Una specie di meraviglioso
(C) Bravi ragazzi
(D) Cioccolato",(C)
"Trova un film simile a Forrest Gump, Star Wars Episodio VI - Il ritorno dello Jedi, Ritorno al futuro, The Matrix:
Opzioni:
(A) Fuori dal passato
(B) A letto con il nemico
(C) Giorno dell'Indipendenza
(D) Ghost in the Shell Arise - Border 2 Ghost Whispers",(C)
"Trova un film simile a Pulp Fiction, Il cavaliere oscuro, Il silenzio degli innocenti, Forrest Gump:
Opzioni:
(A) Il Codice Da Vinci
(B) Inizio
(C) Ladro di identità
(D) Guerra per il pianeta delle scimmie",(B)
"Trova un film simile a I soliti sospetti, Braveheart, Pulp Fiction, Schindler's List:
Opzioni:
(A) Il gabinetto del dottor Caligari
(B) La redenzione di Shawshank
(C) Spider-Man 2
(D) Taxi",(B)
"Trova un film simile a Braveheart, I soliti sospetti, The Shawshank Redemption, The Fugitive:
Opzioni:
(Un ragazzo
(B) Famiglia svizzera Robinson
(C) E poi non ce n'erano
(D) Marea cremisi",(D)
"Trova un film simile a Il fuggitivo, Schindler's List, Braveheart, The Mask:
Opzioni:
(A) Il vero McCoy
(B) Batman
(C) Maestro e Comandante La parte più lontana del mondo
(D) Super poliziotto",(B)
"Trova un film simile a Pretty Woman, Aladdin, Il Re Leone, Batman:
Opzioni:
(A) Il giorno del giudizio di Terminator 2
(B) Pezzo eterno
(C) E) Cloverfield
(E) L'ultima tentazione di Cristo",(A)
"Trova un film simile a Il mago di Oz, Il grande Lebowski, Essere John Malkovich, Corri Lola Corri:
Opzioni:
(A) Zona morta di Dragon Ball Z
(B) Fulmine in bottiglia
(C) L'uomo Omega
(D) Bravi ragazzi",(D)
"Trova un film simile a Terminator, Star Wars Episodio VI - Il ritorno dello Jedi, Forrest Gump, Star Wars Episodio IV - Una nuova speranza:
Opzioni:
(A) Giorno dell'Indipendenza
(B) La condizione umana III
(C) Il bagnino
(D) Segretario",(A)
"Trova un film simile a Pulp Fiction, Forrest Gump, Inside Out, Edge of Tomorrow:
Opzioni:
(A) 1984
(B) Buona notte
(C) e buona fortuna
(D) Bacio del drago
(E) Distretto 9",(E)
"Trova un film simile a Braveheart, Pretty Woman, Apollo 13, Balla coi lupi:
Opzioni:
(A) Batman Assalto ad Arkham
(B) La redenzione di Shawshank
(C) Eroi Pokémon
(D) Il fenicottero",(B)
"Trova un film simile a Pulp Fiction, Forrest Gump, Terminator 2 Judgment Day, Braveheart:
Opzioni:
(A) Rubino e Quentin
(B) Insidioso Capitolo 3
(C) Tempi veloci alla Ridgemont High
(D) Il fuggitivo",(D)
"Trova un film simile a Pulp Fiction, Forrest Gump, Il fuggitivo, Braveheart:
Opzioni:
(A) Piccole donne
(B) Balla coi lupi
(C) Portalo su tutto o niente
(D) Morto vivo",(B)
"Trova un film simile a American Beauty, Star Wars Episodio IV - Una nuova speranza, Star Wars Episodio V - L'impero colpisce ancora, Forrest Gump:
Opzioni:
(A) Carico
(B) Toro al neon
(C) Jeffrey
(D) Il silenzio degli innocenti",(D)
"Trova un film simile a Star Wars Episodio IV - Una nuova speranza, I soliti sospetti, Star Wars Episodio V - L'impero colpisce ancora, Pulp Fiction:
Opzioni:
(A) Fargo
(B) Conan il Barbaro
(C) Saggezza
(D) L'equipaggio",(A)
"Trova un film simile a Léon The Professional, The Matrix, Forrest Gump, Pulp Fiction:
Opzioni:
(A) Romper Stomper
(B) Fama
(Tazza
(D) La versione Browning",(C)
"Trova un film simile a American History X, Requiem for a Dream, I predatori dell'arca perduta, Il sesto senso:
Opzioni:
(A) Signorina Meadows
(B) Piccolo uomo
(C) Bravi ragazzi
(D) Non puoi portarlo con te",(C)
"Trova un film simile a The Shawshank Redemption, Forrest Gump, Balla coi lupi, Il fuggitivo:
Opzioni:
(A) Pulp Fiction
(B) La ragazza sul ponte
(C) Omicidi di Radioland
(D) Padre della sposa",(A)
"Trova un film simile a Pulp Fiction, Balla coi lupi, Il fuggitivo, La redenzione di Shawshank:
Opzioni:
(A) Il piccolo segreto della leggenda perduta
(B) Il film Gli orsetti del cuore
(C) Il diabolico complotto del dottor Fu Manchu
(D) Forrest Gump",(D)
"Trova un film simile a Braveheart, Pretty Woman, Schindler's List, Apollo 13:
Opzioni:
(A) Cattivo gusto
(B) Il mio grosso grasso matrimonio greco 2
(C) Babbo Natale 2
(D) Balla coi lupi",(D)
"Trova un film simile a Il Signore degli Anelli Le Due Torri, I predatori dell'arca perduta, Il Signore degli Anelli La Compagnia dell'Anello, Inception:
Opzioni:
(A) Coccinelle
(B) Ultra americano
(C) Salvate il soldato Ryan
(D) Tramonto del Siam",(C)
"Trova un film simile a Il re leone, Toy Story, Il fuggitivo, Aladdin:
Opzioni:
(A) Sperimentatore
(B) Strada statale 61
(C) Il giorno del giudizio di Terminator 2
(D) Cortocircuito 2",(C)
"Trova un film simile a Terminator, Wayne's World, Star Wars Episodio V - L'impero colpisce ancora, Indiana Jones e il tempio maledetto:
Opzioni:
(A) Nixon
(B) La pantera rosa
(C) Il prestatore di pegno
(D) I predatori dell'arca perduta",(D)
"Trova un film simile a American Beauty, Quei bravi ragazzi, Il silenzio degli innocenti, Star Wars Episodio IV - Una nuova speranza:
Opzioni:
(A) Natale nel Connecticut
(B) La principessa sposa
(C) Il falso viaggio di Bill e Ted
(D) Melvin e Howard",(B)
"Trova un film simile a La spada nella roccia, Fantasia, Il libro della giungla, Willy Wonka e la fabbrica di cioccolato:
Opzioni:
(A) Il mago di Oz
(B) Il mandolino del capitano Corelli
(C) Delitti contro il tempo
(D) Arlington Road",(A)
"Trova un film simile a Braveheart, Balla coi lupi, The Shawshank Redemption, I soliti sospetti:
Opzioni:
(A) 3000 miglia a Graceland
(B) Marea cremisi
(C) Uomini migliori
(D) Un Natale in 3D molto Harold & Kumar",(B)
"Trova un film simile a Intervista col vampiro Le cronache di vampiri, La redenzione di Shawshank, Pulp Fiction, I soliti sospetti:
Opzioni:
(A) Caligola
(B) Gestione della rabbia
(C) Il fuggitivo
(D) Mamma",(C)
"Trova un film simile a Pulp Fiction, The Shawshank Redemption, Balla coi lupi, Stargate:
Opzioni:
(A) Il fuggitivo
(B) Il capo di tutto
(C) Filo spinato
(D) Istinto di base 2",(A)
"Trova un film simile a The Shawshank Redemption, Don Juan DeMarco, Mr Holland's Opus, Get Shorty:
Opzioni:
(A) Fine Howard
(B) Il viaggio di una lunga notte verso il giorno
(C) Boccaccio '70
(D) Cosa sta mangiando l'uva Gilbert",(D)
"Trova un film simile a Pulp Fiction, Il silenzio degli innocenti, Forrest Gump, Laputa Castle in the Sky:
Opzioni:
(A) Tomahawk d'osso
(B) L'uomo Brice
(C) Il villaggio
(D) La redenzione di Shawshank",(D)
"Trova un film simile a Independence Day, Il silenzio degli innocenti, Batman, Jurassic Park:
Opzioni:
(A) Forrest Gump
(B) Volantini americani
(C) Ombre e nebbia
(D) Thunderbirds",(A)
"Trova un film simile a I soliti sospetti, The Shawshank Redemption, Get Shorty, Pulp Fiction:
Opzioni:
(A) La lista di Schindler
(B) L'Ancella
(C) Davy Crockett
(D) Re della frontiera selvaggia
(E) Impavido di Jet Li",(A)
"Trova un film simile a Star Wars Episodio IV - Una nuova speranza, I predatori dell'arca perduta, Mission Impossible, Star Wars Episodio V - L'impero colpisce ancora:
Opzioni:
(A) Indiana Jones e l'ultima crociata
(B) Stander
(C) Troppo tardi per le lacrime
(D) Colpo alla torre",(A)
"Trova un film simile a Forrest Gump, Il fuggitivo, Independence Day, Fargo:
Opzioni:
(A) Episodio IV del Comic-Con La speranza di un fan
(B) Harley Davidson e l'uomo Marlboro
(Imbroglione
(D) Grattare",(C)
"Trova un film simile a The Fugitive, Braveheart, The Shawshank Redemption, Terminator 2 Judgment Day:
Opzioni:
(A) Uomo morto che cammina
(B) Il miglior papà del mondo
(C) Il brutto e il bello
(D) Cappuccio dell'orrore",(A)
"Trova un film simile a American Beauty, Il sesto senso, Star Wars Episodio V - L'impero colpisce ancora, Star Wars Episodio IV - Una nuova speranza:
Opzioni:
(A) Morte a Smoochy
(B) L'artista
(C) LA Riservato
(D) New York
(E) Ti amo",(C)
"Trova un film simile a Braveheart, Apollo 13, Schindler's List, Pulp Fiction:
Opzioni:
(A) Scintille di rubino
(B) L'ultimo Klezmer Leopold Kozlowski
(C) La sua vita e la sua musica
(D) Circo
(E) Balla coi lupi",(E)
"Trova un film simile a The Shawshank Redemption, Apollo 13, Terminator 2 Judgment Day, Dead Man Walking:
Opzioni:
(A) Frankenstein non legato
(B) Jon Stewart ha lasciato l'edificio
(C) Pericolo chiaro e presente
(D) Piccoli giganti",(C)
"Trova un film simile a Jurassic Park, Il silenzio degli innocenti, Batman, American Beauty:
Opzioni:
(A) La notte dei morti viventi
(B) Forrest Gump
(C) Nave fantasma
(D) Vendetta per Jolly!",(B)
"Trova un film simile a Batman, I soliti sospetti, Il silenzio degli innocenti, Jurassic Park:
Opzioni:
(A) La fine del tour
(B) Forrest Gump
(C) Lussuria
(D) Attenzione
(E) Rifugio",(B)
"Trova un film simile a Pulp Fiction, Forrest Gump, Balla coi lupi, I soliti sospetti:
Opzioni:
(A) L'uomo tagliaerba
(B) virus
(C) Lo squalo La vendetta
(D) Prendi Shorty",(D)
"Trova un film simile a Balla coi lupi, Stargate, Pulp Fiction, The Shawshank Redemption:
Opzioni:
(A) L'inferno torreggiante
(B) Il Collezionista
(C) Diabolico
(D) Il fuggitivo",(D)
"Trova un film simile a Batman, Interview with the Vampire The Vampire Chronicles, The Mask, Pretty Woman:
Opzioni:
(A) Brillante
(B) Piccola
(C) Città dell'unicorno
(D) Zoom",(B)
"Trova un film simile a Il re leone, Il fuggitivo, Terminator 2 Il giorno del giudizio, Toy Story:
Opzioni:
(A) Specchio nero
(B) Aladino
(C) Super Mario Bros
(D) L'uomo acrobatico",(B)
"Trova un film simile a I predatori dell'arca perduta, Matrix, Pulp Fiction, Forrest Gump:
Opzioni:
(A) Sentiero della Pantera Rosa
(B) Inizio
(C) accendifuoco
(D) Appartamento di Joe",(B)
"Trova un film simile a The Mask, Batman, Pretty Woman, The Fugitive:
Opzioni:
(A) Piccola
(B) Cosa facciamo nell'ombra
(C) Gioco della morte
(D) Promesse orientali",(A)
"Trova un film simile a Schindler's List, Il Signore degli Anelli Le Due Torri, Inception, Il Cavaliere Oscuro:
Opzioni:
(A) Ritiro di coppia
(B) Quei magnifici uomini nelle loro macchine volanti
(C) Star Wars Episodio IV - Una nuova speranza
(D) Venerdì dopo il prossimo",(C)
"Trova un film simile a X-Men, Il pianeta delle scimmie, Forrest Gump, Independence Day:
Opzioni:
(A) Il terminatore
(B) Ricordami
(C) Treno per Busan
(D) Veloce e furioso",(A)
"Trova un film simile a Inception, Inside Out, Edge of Tomorrow, Star Wars Episodio VII - Il risveglio della forza:
Opzioni:
(A) Pulp Fiction
(B) Olandese
(C) Omicidio nel primo
(D) Mistero
(E) Alaska",(A)
"Trova un film simile a Il fuggitivo, Intervista col vampiro Le cronache di vampiri, La maschera, Il re leone:
Opzioni:
(A) Piccola
(B) La casa
(C) Salvare Babbo Natale
(D) Sperimentatore",(A)
"Trova un film simile a The Shawshank Redemption, The Fugitive, Forrest Gump, Pulp Fiction:
Opzioni:
(A) So chi mi ha ucciso
(B) Oceani
(C) Balla coi lupi
(D) Non può essere!",(C)
"Trova un film simile ad Apollo 13, Batman, Balla coi lupi, Braveheart:
Opzioni:
(A) La lista di Schindler
(B) Crimini e delitti
(C) Re Kong
(D) Gorilla nella nebbia",(A)
"Trova un film simile a Pulp Fiction, Léon The Professional, Kill Bill Vol 2, Requiem for a Dream:
Opzioni:
(A) Spingere le mani
(B) Mortal Kombat Il viaggio ha inizio
(C) Sin Nombre
(D) Il Padrino",(D)
"Trova un film simile a Il fuggitivo, Schindler's List, Fargo, Braveheart:
Opzioni:
(A) Balla coi lupi
(B) Aracnofobia
(C) Il buon figlio
(D) Liam",(A)
"Trova un film simile a Balla coi lupi, L'opera di Mr Holland, Stargate, Get Shorty:
Opzioni:
(A) Cavalca col diavolo
(B) Funziona in famiglia
(C) I soliti sospetti
(D) Anomalia",(C)
"Trova un film simile a Braveheart, Forrest Gump, Il silenzio degli innocenti, Il fuggitivo:
Opzioni:
(A) Olocausto cannibale
(B) Sette
(C) Sposa e pregiudizio
(D) Notte al Museo Segreto della Tomba",(B)
"Trova un film simile a American Beauty, Ritorno al futuro, Star Wars Episodio IV - Una nuova speranza, Star Wars Episodio V - L'impero colpisce ancora:
Opzioni:
(A) Jon Stewart ha lasciato l'edificio
(B) Hud
(C) La tomba mummia dell'Imperatore Dragone
(D) Il terminatore",(D)
"Trova un film simile a Qualcuno volò sul nido del cuculo, Star Wars Episodio V - L'impero colpisce ancora, Léon il professionista, Le iene:
Opzioni:
(A) Pollicina
(B) Di seguito
(C) Il diradamento
(D) I predatori dell'arca perduta",(D)
"Trova un film simile a Don Juan DeMarco, Mr Holland's Opus, What's Eating Gilbert Grape, Pulp Fiction:
Opzioni:
(A) Prendi Shorty
(B) Kolia
(C) Desiderio di morte 2
(D) Cercatori d'oro del 1933",(A)
"Trova un film simile a Get Shorty, What's Eating Gilbert Grape, The Fugitive, The Shawshank Redemption:
Opzioni:
(A) Eroi senza corde
(B) Vampiro a Brooklyn
(C) Cuore coraggioso
(D) Borat Cultural Learnings of America a beneficio della gloriosa nazione del Kazakistan",(C)
"Trova un film simile a Schindler's List, The Shawshank Redemption, Terminator 2 Judgment Day, Aladdin:
Opzioni:
(A) La doppia vita di Veronique
(B) Il diario di Bridget Jones
(C) Il Re Leone
(D) Cuio",(C)
"Trova un film simile a Braveheart, I soliti sospetti, Balla coi lupi, Pulp Fiction:
Opzioni:
(A) Metropoli
(B) Nadia
(C) Marti
(D) Storia del giocattolo",(D)
"Trova un film simile a Aladdin, Toy Story, Il Re Leone, Pulp Fiction:
Opzioni:
(A) Essere Elmo Il viaggio di un burattinaio
(B) Lontano da casa Le avventure di Yellow Dog
(C) Il giorno del giudizio di Terminator 2
(D) RoboGeisha",(C)
"Trova un film simile a Il fuggitivo, Fargo, Ricomincio da capo, La sposa principessa:
Opzioni:
(A) Giovanni Q
(B) I predatori dell'arca perduta
(C) Terra di nessuno
(D) La mattina dopo",(B)
"Trova un film simile a Terminator, Toy Story, Il sesto senso, Star Wars Episodio VI - Il ritorno dello Jedi:
Opzioni:
(A) Proposta indecente
(B) Star Wars Episodio V - L'Impero colpisce ancora
(C) Anatomia di Gray
(D) La ragazza della porta accanto",(B)
"Trova un film simile a Balla coi lupi, The Shawshank Redemption, Stargate, Tombstone:
Opzioni:
(A) Il fuggitivo
(B) Frankenstein non rilegato
(C) Parata di Pasqua
(D) Un'estate folle",(A)
"Trova un film simile a Terminator 2 Il giorno del giudizio, Il re leone, Batman, Aladdin:
Opzioni:
(A) Uccidendomi dolcemente
(B) Un re a New York
(C) La proposta
(D) Bella donna",(D)
