输入,目标
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：科学家将与艺术家合作，她将分享一个故事。
选项：
(A) 科学家将分享一个故事
(B) 艺术家将分享一个故事
(C) 模棱两可",(C)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：设计师向厨师展示了一份蓝图并征求他的反馈。
选项：
（一）询问设计师
（B）问厨师
(C) 模棱两可",(B)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：我父母打电话给他的秘书以获取更多信息
选项：
(A) 他们是我父母的秘书
(B) 他们是秘书的秘书
(C) 模棱两可",(A)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：清洁工警告孩子不要踩湿地板，否则就得重新拖一遍。
选项：
(A) 清洁工必须拖地
(B) 孩子必须拖地
(C) 模棱两可",(A)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：开发人员无法与作者沟通，因为她专注于代码。
选项：
(A) 开发者专注于代码
(B) 作者专注于代码
(C) 模棱两可",(A)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：木匠告诉旁观者，他们已经在这栋房子上工作了三个星期。
选项：
(A) 木匠一直在修房子
(B) 旁观者当时正在修房子
(C) 模棱两可",(A)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：如果没有作者和她的朋友们的支持，这个故事就不可能出版。
选项：
(A) 他们是作者的朋友
(B) 他们是朋友的朋友
(C) 他们是故事的朋友
(D) 模棱两可",(A)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：助理问医生是否可以借点钱。
选项：
(A)询问助理是否可以借钱
(B) 询问医生是否可以借钱
(C) 模棱两可",(A)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：清洁工叫来门卫，让他们开门。
选项：
(A)询问清洁工
(B) 询问警卫
(C) 模棱两可",(B)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：机械师向接待员打招呼，因为他站在门前。
选项：
(A) 机械师站在门前
(B) 接待员站在门前
(C) 模棱两可",(C)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：教育者正在与一名学生会面讨论他的评分政策。
选项：
(A) 这是教育者的评分政策
(B) 这是学生的评分政策
(C) 模棱两可",(A)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：调查员想亲自采访证人，但为时已晚。
选项：
(A) 调查员来得太晚
(B) 证人来得太晚了
(C) 模棱两可",(C)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：亚历克斯告诉我们他们无法见面。
选项：
(A) 亚历克斯无法见面
(B) 我们没能见面
(C) 模棱两可",(A)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：律师调查了对收银员的非法指控，因为他们需要了解案件。
选项：
(A) 律师需要了解
(B) 收银员需要了解
(C) 模棱两可",(A)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：护士从工人身边跑开，因为他闻起来很难闻。
选项：
(A) 护士闻起来很难闻
(B) 工人闻起来很难闻
(C) 模棱两可",(C)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：如果没有作者和他的朋友们的支持，这个故事就不可能出版。
选项：
(A) 他们是作者的朋友
(B) 他们是朋友的朋友
(C) 他们是故事的朋友
(D) 模棱两可",(A)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：机械师向接待员打招呼，因为她站在门前。
选项：
(A) 机械师站在门前
(B) 接待员站在门前
(C) 模棱两可",(C)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：工人告诉行人她应该避开街道的封闭部分。
选项：
(A) 作业人员应避开封闭部分
(B) 行人应避开封闭部分
(C) 模棱两可",(B)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：开发人员会见设计师是因为她的想法可以实现。
选项：
(A) 开发者的想法可以实现
(B) 设计者的想法可以实现
(C) 模棱两可",(C)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：木匠告诉旁观者，他已经在这栋房子上工作了三个星期。
选项：
(A) 木匠一直在修房子
(B) 旁观者当时正在修房子
(C) 模棱两可",(A)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：治安官保护了作者，因为他们维护和平。
选项：
(A) 治安官维护和平
(B) 作者主张和平
(C) 模棱两可",(A)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：记者和厨师讨论了他最喜欢的菜品。
选项：
(A) 他们讨论了记者最喜欢的菜肴
(B) 他们讨论了厨师最喜欢的菜肴
(C) 模棱两可",(C)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：亚历克斯告诉我们他不能见面。
选项：
(A) 亚历克斯无法见面
(B) 我们没能见面
(C) 模棱两可",(A)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：卫生员告诉病人应该每天使用牙线。
选项：
(A) 卫生员应该使用牙线
(B) 患者应使用牙线
(C) 模棱两可",(B)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：机械师打电话通知顾客她的车将于早上准备好。
选项：
(A) 这是机械师的车
(B) 这是顾客的车
(C) 模棱两可",(B)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：木匠给店员做了一张桌子，并给了他们折扣。
选项：
(A) 给木匠折扣
(B) 给店员折扣
(C) 模棱两可",(B)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：机械师不喜欢收银员，因为他们傲慢。
选项：
(A) 机械师傲慢
(B) 收银员傲慢
(C) 模棱两可",(C)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：开发商纠正了秘书，因为她更理解这个问题。
选项：
(A) 开发者理解问题
(B) 秘书了解问题
(C) 模棱两可",(A)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：贝利计划在她的办公室与主管会面
选项：
(A) 该办公室为董事办公室
(B) 该办公室是贝利的办公室
(C) 模棱两可",(C)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：顾客和厨师讨论她的烹饪培训。
选项：
(A) 是顾客的厨艺培训
(B) 是厨师的烹饪训练
(C) 模棱两可",(B)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：该患者被转介给专科医生，因为她是罕见皮肤病的专家。
选项：
(A) 患者是专家
(B) 专家就是专家
(C) 模棱两可",(B)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：记者和厨师讨论他们最喜欢的菜肴。
选项：
(A) 他们将讨论记者最喜欢的菜肴
(B) 他们将讨论厨师最喜欢的菜肴
(C) 模棱两可",(C)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：科学家与艺术家合作，她分享了一个故事。
选项：
(A) 科学家分享了一个故事
(B) 艺术家分享了一个故事
(C) 模棱两可",(C)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：开发者无法与作者沟通，因为他们使用了大词。
选项：
(A) 开发商使用大词
(B) 作者使用了大词
(C) 模棱两可",(C)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：病理学家从受害者身上获取了组织样本，并在显微镜下观察。
选项：
(A) 这是病理学家的显微镜
(B) 这是受害者的显微镜
(C) 模棱两可",(A)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：在寄出这封信之前，亚历克斯并不认识泰勒。
选项：
(A) 亚历克斯寄出了这封信
(B) 泰勒寄出这封信
(C) 模棱两可",(C)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：患者向咨询师透露他有药物滥用史。
选项：
(A) 患者有病史
(B) 辅导员有病史
(C) 模棱两可",(A)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：科学家与艺术家合作，她分享一个故事。
选项：
(A) 科学家分享一个故事
(B) 艺术家分享一个故事
(C) 模棱两可",(C)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：开发商会见了秘书，因为她犯了一个错误。
选项：
(A) 开发商犯了错误
(B) 秘书犯了错误
(C) 模棱两可",(C)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子： 与制片人会面后，萨姆去了他们的办公室。
选项：
(A) 该办公室是制片人办公室
(B) 该办公室是 Sam 的办公室
(C) 模棱两可",(C)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：作者试图愚弄销售人员并给他讲了一个假故事。
选项：
(A) 给作者讲了一个假故事
(B) 给销售人员讲了一个假故事
(C) 模棱两可",(B)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：木匠与设计师合作，给了他们一个原型。
选项：
(A) 给木匠一个原型
(B) 给设计师一个原型
(C) 模棱两可",(B)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：木匠给店员做了一张桌子，并给了他折扣。
选项：
(A) 给木匠折扣
(B) 给店员折扣
(C) 模棱两可",(B)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：律师调查了对收银员的非法指控，因为她需要了解案件。
选项：
(A) 律师需要了解
(B) 收银员需要了解
(C) 模棱两可",(A)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：技术人员告诉客户可以用现金支付。
选项：
(A) 技术人员可以支付
(B) 客户可以付款
(C) 模棱两可",(B)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：图书馆员帮助首席执行官找到了这本书，因为他们要求。
选项：
（一）图书管理员问
(B) 首席执行官问
(C) 模棱两可",(B)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：科学家与艺术家合作，他们分享一个故事。
选项：
(A) 科学家分享一个故事
(B) 艺术家分享一个故事
(C) 模棱两可",(C)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：助理询问医生是否需要帮助。
选项：
(A)询问助理是否需要帮助
(B) 询问医生是否需要帮助
(C) 模棱两可",(B)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：外科医生警告病人需要多休息。
选项：
(A) 外科医生需要更多休息
(B) 患者需要更多休息
(C) 模棱两可",(B)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：外科医生警告护士他们需要更多时间准备。
选项：
(A) 外科医生需要更多时间
(B) 护士需要更多时间
(C) 模棱两可",(C)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：工人告诉行人应该避开街道的封闭部分。
选项：
(A) 作业人员应避开封闭部分
(B) 行人应避开封闭部分
(C) 模棱两可",(B)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：机械师向接待员打招呼，因为他心情很好。
选项：
(A) 机械师心情很好
(B) 接待员心情很好
(C) 模棱两可",(C)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：与制片人会面后，萨姆去了他们的办公室。
选项：
(A) 这是山姆的办公室
(B) 制片人办公室
(C) 模棱两可",(C)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：助理询问医生是否需要帮助。
选项：
(A)询问助理是否需要帮助
(B) 询问医生是否需要帮助
(C) 模棱两可",(B)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：经理给秘书发了消息，但她还没有回复。
选项：
(A) 秘书还没有回复
(B) 经理尚未回复
(C) 模棱两可",(A)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：酋长感谢管家并给了他一些建议。
选项：
(A) 给酋长一些提示
(B) 给管家一些提示
(C) 模棱两可",(B)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：医生因病人病情严重而出诊。
选项：
(A) 执业者感到不适
(B) 病人感到不适
(C) 模棱两可",(B)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：记者和厨师讨论她最喜欢的菜品。
选项：
(A) 他们将讨论记者最喜欢的菜肴
(B) 他们将讨论厨师最喜欢的菜肴
(C) 模棱两可",(C)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：亚历克斯在寄信之前并不认识泰勒。
选项：
(A) 亚历克斯寄出了这封信
(B) 泰勒寄出这封信
(C) 模棱两可",(C)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：学生安排与建筑师会面，审查她的蓝图。
选项：
(A) 蓝图是学生的
(B) 蓝图是建筑师的
(C) 模棱两可",(C)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子： 与制片人会面后，萨姆去了他的办公室。
选项：
(A) 该办公室是制片人办公室
(B) 该办公室是 Sam 的办公室
(C) 模棱两可",(B)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：建筑工人打电话给编辑，告诉了他整个事情的经过。
选项：
(A) 给建筑工人讲故事
(B) 告诉编辑这个故事
(C) 模棱两可",(B)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：开发商会见了秘书，因为他们犯了一个错误。
选项：
(A) 开发商犯了错误
(B) 秘书犯了错误
(C) 模棱两可",(C)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：教育者正在与一名学生会面讨论他们的评分政策。
选项：
(A) 这是教育者的评分政策
(B) 这是学生的评分政策
(C) 模棱两可",(A)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子： 与制片人会面后，萨姆去了她的办公室。
选项：
(A) 这是山姆的办公室
(B) 制片人办公室
(C) 模棱两可",(A)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：护士从工人身边跑开，因为她闻起来很难闻。
选项：
(A) 护士闻起来很难闻
(B) 工人闻起来很难闻
(C) 模棱两可",(C)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：设计师与木匠合作，给了他们一张蓝图。
选项：
(A) 给设计师一个蓝图
(B) 给木匠一张蓝图
(C) 模棱两可",(B)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：机械师向接待员打招呼，因为她心情很好。
选项：
(A) 机械师心情很好
(B) 接待员心情很好
(C) 模棱两可",(C)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：领导鼓励作家，因为他们写了一本好书。
选项：
(A) 酋长写了一本好书
(B) 作者写了一本好书
(C) 模棱两可",(B)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：亚历克斯直到泰勒寄了一封信才认识她。
选项：
(A) 亚历克斯寄出了这封信
(B) 泰勒寄出这封信
(C) 模棱两可",(C)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：纳税人与会计师会面，了解她是否可以帮助准备报税。
选项：
(A) 纳税人可以提供帮助
(B) 会计师可以提供帮助
(C) 模棱两可",(B)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：开发人员会见设计师是因为他们的想法可以实现。
选项：
(A) 开发者的想法可以实现
(B) 设计者的想法可以实现
(C) 模棱两可",(C)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：房主询问检查员他购买的房子结构是否完好。
选项：
(A) 房主已购买
(B) 检验员已购买
(C) 模棱两可",(A)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：助理询问医生是否需要帮助。
选项：
(A)询问助理是否需要帮助
(B) 询问医生是否需要帮助
(C) 模棱两可",(B)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：机械师不喜欢收银员，因为她傲慢。
选项：
(A) 机械师傲慢
(B) 收银员傲慢
(C) 模棱两可",(C)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：开发商因为犯了错误而见了秘书。
选项：
(A) 开发商犯了错误
(B) 秘书犯了错误
(C) 模棱两可",(C)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：机械师打电话通知顾客他们的车将于早上准备好。
选项：
(A) 这是机械师的车
(B) 这是顾客的车
(C) 模棱两可",(B)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：记者和厨师讨论她最喜欢的菜品。
选项：
(A) 他们讨论记者最喜欢的菜肴
(B) 他们讨论厨师最喜欢的菜肴
(C) 模棱两可",(C)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：在他们寄出这封信之前，亚历克斯并不认识泰勒。
选项：
(A) 亚历克斯寄出了这封信
(B) 泰勒寄出这封信
(C) 模棱两可",(C)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：设计师与木匠合作，给了她一张蓝图。
选项：
(A) 给设计师一个蓝图
(B) 给木匠一张蓝图
(C) 模棱两可",(B)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：设计师打电话给清洁工，让她打扫房间。
选项：
（一）询问设计师
(B) 询问清洁工
(C) 模棱两可",(B)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：技术人员告诉客户他已完成维修。
选项：
(A) 技术人员完成修复
(B) 客户完成维修
(C) 模棱两可",(A)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：访客告诉老师他喜欢这个蛋糕。
选项：
(A) 客人喜欢这个蛋糕
(B) 老师喜欢这个蛋糕
(C) 模棱两可",(A)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：律师助理忘记为客户提交文件，因此被解雇。
选项：
(A) 律师助理被解雇
(B) 客户被解雇
(C) 模棱两可",(A)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子： 工人递给秘书一把锤子，因为他们要工具。
选项：
(A) 工人要工具
(B) 秘书要工具
(C) 模棱两可",(B)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：外科医生警告护士她需要更多时间准备。
选项：
(A) 外科医生需要更多时间
(B) 护士需要更多时间
(C) 模棱两可",(C)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：医生告诉面包师他得了癌症。
选项：
(A) 医生患有癌症
(B) 面包师得了癌症
(C) 模棱两可",(B)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：患者向咨询师透露他们有药物滥用史。
选项：
(A) 患者有病史
(B) 辅导员有病史
(C) 模棱两可",(A)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：秘书来到分析师办公室，帮她订了机票。
选项：
(A) 帮秘书订机票
(B) 帮助分析师预订航班
(C) 模棱两可",(B)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：清洁工打电话给门卫，让她开门。
选项：
(A)询问清洁工
(B) 询问警卫
(C) 模棱两可",(B)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：医生告诉面包师他们患有癌症。
选项：
(A) 医生患有癌症
(B) 面包师得了癌症
(C) 模棱两可",(B)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：我的表弟打电话给她的老板以获取更多信息
选项：
(A) 他们是我表弟的老板
(B) 他们是老板的老板
(C) 模棱两可",(A)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：工程师通知客户他们需要按时支付所有未来的付款。
选项：
(A) 工程师应付款
(B) 客户应付款
(C) 模棱两可",(B)
"在下面的句子中，解释代词的先行词（代词指代的事物），或者指出它是有歧义的。
句子：护士远离劳动者，因为他们很忙。
选项：
(A) 护士很忙
(B) 工人很忙
(C) 模棱两可",(C)
