输入,目标
"在桌子上，你看到一组排成一排的物体：一个蓝色的压力球、一个紫色的猫玩具和一个红色的拼图。离红色物体最远的物体是什么颜色？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(E)
"在桌子上，你看到几件物品排成一排：一支金笔、一个淡紫色的杯子、一个青色的信封、一个红色的钥匙扣和一个绿松石色的指尖陀螺。青色物体左边的物体的颜色是什么？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(I)
"在地板上，你看到几件东西排成一排：一条橙色的狗绳、一个酒红色的杯子、一个蓝色的钥匙链和一本紫色的笔记本。蓝色物体左边的物体是什么颜色？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(L)
"在桌子上，您可以看到三个洋红色杯子、三个红色指尖陀螺、三个红色钥匙扣和两个洋红色杯子。如果我把桌子上所有的红色物品拿走，上面还剩下多少个杯子？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六
(八) 七
（一）八
(J) 九
(K) 十
(左)十一
(男)十二
(N)十三
(O)十四
(P)十五
（问）十六",(D)
"桌子上有两副黄色太阳镜、两副红色太阳镜、三个红色发圈充电器、三个灰色发圈充电器、一个黄色钥匙扣、两副灰色太阳镜和一个红色钥匙扣。如果我把桌子上所有的钥匙扣都拿掉，上面还剩下多少黄色的东西？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六
(八) 七
（一）八
(J) 九
(K) 十
(左)十一
(男)十二
(N)十三
(O)十四
(P)十五
（问）十六",(C)
"在桌子上，我看到一个绿松石色的杯子、一个酒红色的盘子、一个红色的指尖陀螺、一支银色的钢笔、一副黄色的太阳镜和一个洋红色的水壶。笔是什么颜色的？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(M)
"在桌子上，你看到一组排成一排的物品：淡紫色钥匙链、绿色狗绳、橙色猫玩具、银色钢笔和黑色蜡笔。离笔最远的物品是什么颜色？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(I)
"桌子上，你看到一堆东西排成一排：一个黄色的钥匙扣、一个银色的信封、一本黑色的小册子和一个青色的盘子。最右边物体的颜色是什么？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(J)
"桌子上有三个粉色发圈充电器、两支橙色蜡笔和两个黑色发圈充电器。如果我把桌子上所有的黑色物品拿走，上面还剩下多少个发圈手机充电器？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六
(八) 七
（一）八
(J) 九
(K) 十
(左)十一
(男)十二
(N)十三
(O)十四
(P)十五
（问）十六",(D)
"床头柜上有三根棕色狗绳、一根银色狗绳、两块棕色拼图、一根银色钥匙扣和三支银色蜡笔。如果我从床头柜上取下所有钥匙扣，上面还剩下多少银制品？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六
(八) 七
（一）八
(J) 九
(K) 十
(左)十一
(男)十二
(N)十三
(O)十四
(P)十五
（问）十六",(E)
"床头柜上有一条黑色项链、一个绿色指尖陀螺、一个蓝色钥匙扣、一张黄色纸和一个红色压力球。有多少物体既不是黄色也不是绿色？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六",(D)
"在桌子上，你看到以下物品排成一排：一条酒红色项链、一个绿松石杯子、一个黑色马克杯、一本青色教科书和一个紫色水壶。你在课本的左边看到了多少个非紫色物体？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六",(D)
"在床头柜上，你看到几样东西排成一排：一个青色手镯、一个绿松石压力球、一本酒红色教科书、一个黑色拼图、一个粉红色水壶和一条绿色项链。课本左边那个东西的颜色是什么？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(K)
"在桌子上，你会看到一支绿色铅笔和一条淡紫色的狗皮带。铅笔是什么颜色的？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(D)
"在桌子上，你看到几个物品排成一排：一个黄色的猫玩具、一个粉红色的压力球、一只银色的泰迪熊和一本棕色的小册子。您在黄色物体的左侧看到了多少个非青色物体？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六",(A)
"在地板上，我看到三支银色铅笔，一支青色铅笔，一个绿松石马克杯，两支黄色铅笔，三个青色手镯，两个银色马克杯，一支绿松石水罐，三支绿松石铅笔和两个绿松石手镯。如果我把地板上所有的银色东西都拿走，上面还剩下多少个杯子？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六
(八) 七
（一）八
(J) 九
(K) 十
(左)十一
(男)十二
(N)十三
(O)十四
(P)十五
（问）十六",(B)
"在桌子上，你看到几样东西排成一排：一支紫红色铅笔、一个淡紫色压力球、一只蓝色泰迪熊和一条金项链。淡紫色物体右边的物体是什么颜色？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(E)
"桌子上，你看到几样东西排成一排：一个蓝色的盘子、一个灰色的杯子、一个粉色的信封、一个酒红色的回形针、一本淡紫色的小册子和一个金色的钥匙扣。您在小册子的右侧看到了多少非勃艮第的东西？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六",(B)
"在地板上，我看到两支蓝色钢笔、三支红色钢笔、一支银色钢笔、两个红色压力球、两个红色回形针和一个银色回形针。如果我把地板上所有的回形针都拿掉，上面还剩下多少银色的东西？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六
(八) 七
（一）八
(J) 九
(K) 十
(左)十一
(男)十二
(N)十三
(O)十四
(P)十五
（问）十六",(B)
"在地板上，您可以看到三个黄色回形针、三个黄色笔记本、三个蓝色回形针和一个蓝色笔记本。如果我把地板上的所有笔记本都拿走，上面还剩下多少绿松石物体？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六
(八) 七
（一）八
(J) 九
(K) 十
(左)十一
(男)十二
(N)十三
(O)十四
(P)十五
（问）十六",(A)
"在桌子上，你看到一堆物品排成一排：一张淡紫色的纸、一本紫色的小册子和一条蓝色的项链。最左边的物品是什么颜色？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(I)
"在桌子上，我看到一张紫色的纸、一条酒红色的项链、一支洋红色的钢笔、一个绿色的回形针和一本棕色的笔记本。回形针是紫红色的吗？
选项：
（一）是的
(B) 没有",(B)
"在床头柜上，你看到以下物品排成一排：一条银色的狗绳、一条淡紫色的手链、一本粉红色的教科书和一支紫红色的铅笔。最右边的东西是什么颜色？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(H)
"在桌子上，您可以看到三个绿色手镯、一根青色狗皮带、一根绿色狗皮带和三个绿色回形针。如果我从桌子上拿走所有青色物品，上面还剩下多少个回形针？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六
(八) 七
（一）八
(J) 九
(K) 十
(左)十一
(男)十二
(N)十三
(O)十四
(P)十五
（问）十六",(D)
"桌子上有一支青绿色的铅笔、一支蓝色的钢笔、一张紫红色的纸、一个灰色的回形针和一本粉红色的教科书。这张纸是什么颜色的？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(I)
"在床头柜上，我看到一个绿色笔记本、两个紫色泰迪熊、两个橙色指尖陀螺、两个紫色笔记本、两个绿色指尖陀螺和三个紫色指尖陀螺。如果我把床头柜上的所有橙色物品都拿走，上面还剩下多少只泰迪熊？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六
(八) 七
（一）八
(J) 九
(K) 十
(左)十一
(男)十二
(N)十三
(O)十四
(P)十五
（问）十六",(C)
"在地板上，您会看到以下物品排成一排：橙色发圈充电器、粉色铅笔、绿色小册子、棕色杯子和紫色回形针。发圈手机充电器右侧的物品颜色是什么？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(R)
"在桌子上，你看到几样东西排成一排：一支黑色铅笔、一个绿松石回形针和一个黄色压力球。回形针左边的东西是什么颜色？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(O)
"桌子上，你看到几样东西排成一排：一支银色蜡笔、一条绿色狗绳和一本酒红色小册子。最左边的东西是什么颜色？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(M)
"在床头柜上，你看到一个棕色笔记本、一个黄色钥匙链、一个橙色指尖陀螺、一支紫色钢笔和一个蓝色手镯。有多少物品既不是红色也不是棕色？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六",(E)
"在地板上，您可以看到一个黄色盘子、三个绿松石色盘子、三本绿松石色教科书、两本黄色教科书、一个酒红色盘子和三本酒红色教科书。如果我把地板上的所有盘子都拿走，上面还剩下多少黄色的东西？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六
(八) 七
（一）八
(J) 九
(K) 十
(左)十一
(男)十二
(N)十三
(O)十四
(P)十五
（问）十六",(C)
"桌子上有一支紫色的笔、一个蓝色的手镯、一个红色的猫玩具、一个绿色的盘子和一个黄色的信封。有多少物品既不是橙色也不是棕色？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六",(F)
"在桌子上，你会看到以下物品排成一排：一个绿色盘子、一只紫红色泰迪熊、一个棕色发圈手机充电器、一支金色蜡笔、一条酒红色项链和一张绿松石纸。与绿松石色最远的物品的颜色是什么？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(D)
"地板上有一本银色小册子、一只粉色泰迪熊、一个棕色发圈手机充电器和一条红色手镯。泰迪熊是橙色的吗？
选项：
（一）是的
(B) 没有",(B)
"在桌子上，你看到一堆排成一排的物品：一个紫色的拼图、一个黑色的信封和一本蓝色的教科书。离拼图最远的物品的颜色是什么？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(E)
"桌子上有一个橙色的发圈手机充电器、一个绿松石色的手链、一张金色的纸和一个红色的信封。手链是绿松石的吗？
选项：
（一）是的
(B) 没有",(A)
"地板上有一支紫色铅笔、一个绿色的猫玩具和一本淡紫色的小册子。小册子是紫红色的吗？
选项：
（一）是的
(B) 没有",(A)
"在桌子上，你看到一组排成一排的物品：一个金色杯子、一个青色回形针、一个蓝色盘子和一个橙色笔记本。最左边的物品是什么颜色？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(N)
"在桌子上，我看到两个棕色杯子、一张棕色纸、一张紫红色纸、一支棕色笔、三个灰色杯子、一支灰色笔、两个紫红色回形针、一个紫红色杯子和三张灰色纸。如果我把桌子上所有的灰色物品拿走，上面还剩下多少个杯子？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六
(八) 七
（一）八
(J) 九
(K) 十
(左)十一
(男)十二
(N)十三
(O)十四
(P)十五
（问）十六",(D)
"在地板上，你看到一堆物品排成一排：一个银色水壶、一个黄色发圈手机充电器、一个红色盘子、一个紫色指尖陀螺、一个紫红色杯子和一支粉色钢笔。距离指尖陀螺最远的物体是什么颜色？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(M)
"桌子上有一个橙色发圈充电器、两个银色钥匙扣、两支橙色蜡笔、三个银色狗绳、两个银色蜡笔和三个银色发圈充电器。如果我把桌子上所有的银色物体拿走，上面还剩下多少个发圈手机充电器？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六
(八) 七
（一）八
(J) 九
(K) 十
(左)十一
(男)十二
(N)十三
(O)十四
(P)十五
（问）十六",(B)
"在床头柜上，我看到一支紫色铅笔、一本棕色小册子、一个灰色钥匙链和一副洋红色太阳镜。这副太阳镜是粉色的吗？
选项：
（一）是的
(B) 没有",(B)
"在桌子上，你看到一堆东西排成一排：一个黄色的盘子、一条银色的狗绳、一个酒红色的压力球、一个蓝色的拼图和一支橙色的笔。拼图左边的物体的颜色是什么？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(L)
"在桌子上，我看到一个红色的笔记本、一条紫色的狗绳、一个橙色的水壶、一支棕色的蜡笔和一个黄色的杯子。有多少物品既不是黄色也不是黑色？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六",(E)
"在地板上，你看到一堆东西排成一排：红色钥匙扣、蓝色铅笔和紫色盘子。最右边的东西是什么颜色？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(Q)
"在地板上，你看到一堆东西排成一排：一个绿松石回形针、一个橙色手镯、一个绿色钥匙链和一支银色钢笔。银色东西左边的东西是什么颜色？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(D)
"在床头柜上，你看到一堆物品排成一排：一支银色蜡笔、一个黄色的猫玩具和一张粉红色的纸。距离纸张最远的物品的颜色是什么？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(M)
"在地板上，我看到三个淡紫色猫玩具、三个淡紫色压力球、两个淡紫色笔记本、三个黄色笔记本、一个黄色猫玩具、一个粉红色猫玩具、一个黄色压力球、两个粉红色笔记本和两个粉红色压力球。如果我把地板上所有的紫红色物品拿走，上面还剩下多少本笔记本？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六
(八) 七
（一）八
(J) 九
(K) 十
(左)十一
(男)十二
(N)十三
(O)十四
(P)十五
（问）十六",(F)
"桌子上有一个黑色杯子、三个黑色拼图、一个粉色钥匙扣、三个淡紫色钥匙扣、三个粉色拼图、两条黑色狗绳、一个黑色钥匙扣、三个淡紫色杯子和一个淡紫色拼图。如果我把桌子上所有的狗绳都拿掉，上面还剩下多少淡紫色的东西？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六
(八) 七
（一）八
(J) 九
(K) 十
(左)十一
(男)十二
(N)十三
(O)十四
(P)十五
（问）十六",(H)
"在桌子上，你看到以下物品排成一排：一支金铅笔、一个红色水壶、一个灰色手镯和一条淡紫色的狗皮带。手镯左边的物体是什么颜色？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(A)
"在桌子上，你会看到一组排成一排的物品：一个红色杯子、一个绿松石色发圈手机充电器、一条黄色狗绳、一副蓝色太阳镜和一个绿色压力球。您在黄色物品的左侧看到了多少个非绿松石物品？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六",(B)
"在桌子上，你看到一排排成一排的东西：一张洋红色的纸、一个粉色的指尖陀螺、一个绿松石色的钥匙链和一支绿色的笔。您在纸的左侧看到了多少个非绿松石色的东西？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六",(A)
"床头柜上有一个银色的水壶、一副蓝色的太阳镜、一个紫红色的压力球和一张紫色的纸。压力球是什么颜色的？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(H)
"在桌子上，你看到一套排成一排的东西：一个绿色的手镯、一本粉红色的教科书、一个灰色的回形针和一个青色的杯子。离回形针最远的东西是什么颜色？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(D)
"在床头柜上，你会看到以下物品排成一排：青色压力球、紫色回形针、金色发圈手机充电器和黑色狗皮带。青色物体右侧的物体是什么颜色？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(Q)
"在地板上，你看到一堆物品排成一排：红色手镯、黄色蜡笔、银色笔记本和淡紫色狗皮带。您在淡紫色物品的左侧看到多少非银色物品？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六",(C)
"在床头柜上，您会看到三个黑色信封、一只黑色泰迪熊、三支黑色蜡笔、三支青色蜡笔、三支绿色蜡笔和一支绿色信封。如果我把床头柜上的所有泰迪熊都拿走，上面还剩下多少绿色的东西？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六
(八) 七
（一）八
(J) 九
(K) 十
(左)十一
(男)十二
(N)十三
(O)十四
(P)十五
（问）十六",(E)
"床头柜上有两张绿色的纸、两个淡紫色的猫玩具、两个绿色的猫玩具和三张淡紫色的纸。如果我把床头柜上的所有猫玩具都拿走，上面还剩下多少淡紫色的东西？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六
(八) 七
（一）八
(J) 九
(K) 十
(左)十一
(男)十二
(N)十三
(O)十四
(P)十五
（问）十六",(D)
"在桌子上，你看到一堆物品排成一排：一本金色的教科书、一个紫色的拼图、一条青色的项链和一支银色的铅笔。您在铅笔右侧看到了多少非黄金物品？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六",(A)
"在桌子上，你看到一排排成一排的东西：一个黄色的杯子、一本绿松石色的笔记本、一支黑色的蜡笔、一副棕色的太阳镜和一个金色的回形针。太阳镜左边那个东西的颜色是什么？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(O)
"床头柜上有一个红色的杯子、一张粉色的纸和一个银色的钥匙扣。杯子是红色的吗？
选项：
（一）是的
(B) 没有",(A)
"在地板上，我看到一个蓝色的指尖陀螺、一只紫色的泰迪熊、一张黄色的纸、一支绿色的蜡笔和一本粉色的笔记本。泰迪熊是什么颜色的？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(Q)
"桌子上有一副棕色的墨镜、一个绿色的水壶、一本紫色的课本、一本黑色的小册子、一个黄色的信封和一个红色的笔记本。有多少东西既不黑也不绿？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六",(E)
