aporte,objetivo
"Hoy Sarah fue a la tienda de ropa. ¿Entre qué tiempos podrían haber pasado?
Lo sabemos:
Sara se despertó a las 9 de la mañana.
William vio a Sarah comprando una bicicleta en la tienda de bicicletas de 9 a. m. a 12 p. m.
Emily vio a Sarah esperando en el aeropuerto de 12:00 a 13:00 horas.
Jennifer vio a Sarah tomando fotos cerca de la Torre Eiffel de 2:00 p. m. a 5:00 p. m.
Jason vio a Sarah conduciendo hacia el parque acuático de 5 p. m. a 6 p. m.
La tienda de ropa cerró pasadas las 6 de la tarde.
¿Entre qué horas podría haber ido Sarah a la tienda de ropa?
Opciones:
(A) 13:00 a 14:00 horas
(D) 17:00 a 18:00 horas
(C) 9 a.m. a 12 p.m.
(D) 12:00 a 13:00 horas",(A)
"Hoy Richard fue al aula de física. ¿Entre qué tiempos podrían haber pasado?
Lo sabemos:
Richard se despertó a las 7 a.m.
David vio a Richard leyendo en la biblioteca de 10 a. m. a 11 a. m.
Samantha vio a Richard sentado en una azotea de 11 a. m. a 2 p. m.
Ashley vio a Richard trabajando en la oficina de 2:00 p.m. a 4:00 p.m.
Hannah vio a Richard arreglando su computadora en la tienda de electrónica de 4:00 p.m. a 8:00 p.m.
El aula de física se cerró después de las 8 de la noche.
¿Entre qué horas podría haber ido Richard al aula de física?
Opciones:
(A) 7 a.m. a 10 a.m.
(D) 14:00 a 16:00 horas
(C) 11 a 14 horas
(D) 16:00 a 20:00 horas",(A)
"Hoy Hannah fue al parque. ¿Entre qué tiempos podrían haber pasado?
Lo sabemos:
Hannah se despertó a las 11 de la mañana.
Michael vio a Hannah tomando un café en la cafetería de 11 a. m. a 3 p. m.
James vio a Hannah comprando ropa en el centro comercial de 3 a 4 de la tarde.
Hannah vio a Hannah caminando por el jardín de 6:00 p. m. a 8:00 p. m.
Lisa vio a Hannah sentada en una azotea entre las 8 y las 9 de la noche.
Tiffany vio a Hannah esperando en la estación de tren de 9 a 10 de la noche.
El parque fue cerrado pasadas las 22:00 horas.
¿Entre qué horas podría haber ido Hannah al parque?
Opciones:
(A) 16:00 a 18:00 horas
(D) 6:00 p. m. a 8:00 p. m.
(C) 20:00 a 21:00 horas
(D) 15:00 a 16:00 horas",(A)
"Hoy Betty fue a la exposición de arte. ¿Entre qué tiempos podrían haber pasado?
Lo sabemos:
Betty se despertó a las 8 a.m.
Elizabeth vio a Betty comprando el almuerzo en la tienda de delicatessen de 8 a. m. a 10 a. m.
Tiffany vio a Betty arreglando su computadora en la tienda de electrónica de 10 am a 1 pm.
Susan vio a Betty tomando fotos cerca de la Torre Eiffel de 13:00 a 14:00 horas.
Betty vio a Betty tomando un café en la cafetería de 7 p. m. a 10 p. m.
La muestra de arte cerró pasadas las 22:00 horas.
¿Entre qué horas podría haber ido Betty a la exposición de arte?
Opciones:
(A) 14:00 a 19:00 horas
(D) 19:00 a 22:00 horas
(C) 8 a. m. a 10 a. m.
(D) 13:00 a 14:00 horas",(A)
"Hoy Leslie fue a la tienda de ropa. ¿Entre qué tiempos podrían haber pasado?
Lo sabemos:
Leslie se despertó a las cinco de la mañana.
Richard vio a Leslie comprando un teléfono en la tienda de electrónica de 5 a. m. a 7 a. m.
Jason vio a Leslie esperando en el aeropuerto de 11 a. m. a 6 p. m.
David vio a Leslie asistiendo a clases en la escuela de 6:00 p.m. a 10:00 p.m.
La tienda de ropa cerró pasadas las 22:00 horas.
¿Entre qué horas podría haber ido Leslie a la tienda de ropa?
Opciones:
(A) 11 a 18 horas
(B) 5 am a 7 am
(C) 7 am a 11 am
(D) 6:00 p.m. a 10:00 p.m.",(C)
"Hoy Sean fue a la sala de la orquesta. ¿Entre qué tiempos podrían haber pasado?
Lo sabemos:
Sean se despertó a las cinco de la mañana.
Sarah vio a Sean arreglando su computadora en la tienda de electrónica de 5 am a 6 am.
Ashley vio a Sean comprando ropa en el centro comercial de 6 a. m. a 7 a. m.
Jessica vio a Sean sentado en una azotea desde las 7 am hasta las 9 am.
Steven vio a Sean caminando hacia la Estatua de la Libertad de 5 p. m. a 8 p. m.
Michael vio a Sean leyendo en la biblioteca de 8 p. m. a 9 p. m.
La sala de orquesta estuvo cerrada después de las 21:00 horas.
¿Entre qué horas podría haber ido Sean a la sala de la orquesta?
Opciones:
(A) 9 am a 5 pm
(B) 5 a. m. a 6 a. m.
(C) 6 am a 7 am
(D) 20:00 a 21:00 horas",(A)
"Hoy Jessica fue a la cancha de baloncesto. ¿Entre qué tiempos podrían haber pasado?
Lo sabemos:
Jessica se despertó a las 5 de la mañana.
Michael vio a Jessica comprando ropa en el centro comercial de 5 a. m. a 6 a. m.
Steven vio a Jessica comprando una bicicleta en la tienda de bicicletas de 6 a. m. a 7 a. m.
Sean vio a Jessica esperando en la estación de tren de 7 am a 2 pm.
Elizabeth vio a Jessica tomando fotos cerca de la Torre Eiffel de 2 a 6 de la tarde.
Sarah vio a Jessica caminando hacia la Estatua de la Libertad de 6:00 p. m. a 9:00 p. m.
La cancha de baloncesto estuvo cerrada después de las 22:00 horas.
¿Entre qué horas podría haber ido Jessica a la cancha de baloncesto?
Opciones:
(A) 18:00 a 21:00 horas
(B) 5 a. m. a 6 a. m.
(C) 21:00 a 22:00 horas
(D) 14:00 a 18:00 horas",(C)
"Hoy Jessica fue a la playa. ¿Entre qué tiempos podrían haber pasado?
Lo sabemos:
Jessica se despertó a las 5 de la mañana.
Emily vio a Jessica haciendo estiramientos en un estudio de yoga de 5 a. m. a 8 a. m.
Thomas vio a Jessica tomando fotos cerca de la Torre Eiffel de 8 a. m. a 9 a. m.
Richard vio a Jessica arreglando su computadora en la tienda de electrónica de 12:00 a 15:00 horas.
Kimberly vio a Jessica viendo una película en el cine de 3 p. m. a 7 p. m.
Sarah vio a Jessica conduciendo hacia el parque acuático de 7 p. m. a 10 p. m.
La playa estaba cerrada después de las 22:00 horas.
¿Entre qué horas podría haber ido Jessica a la playa?
Opciones:
(A) 8 a.m. a 9 a.m.
(D) 12:00 a 15:00 horas
(C) 9 a.m. a 12 p.m.
(D) 5 am a 8 am",(C)
"Hoy Lisa fue al campo de fútbol. ¿Entre qué tiempos podrían haber pasado?
Lo sabemos:
Lisa se despertó a las 6 de la mañana.
Emily vio a Lisa esperando en el aeropuerto de 8 a. m. a 10 a. m.
David vio a Lisa asistiendo a clases en la escuela de 10 a. m. a 1 p. m.
Linda vio a Lisa arreglando su computadora en la tienda de electrónica de 13:00 a 15:00 horas.
Hannah vio a Lisa tomando un café en la cafetería de 3:00 p. m. a 8:00 p. m.
William vio a Lisa comprando ropa en el centro comercial de 8 p. m. a 10 p. m.
El campo de fútbol estuvo cerrado pasadas las 22.00 horas.
¿Entre qué horas podría haber ido Lisa al campo de fútbol?
Opciones:
(A) 13:00 a 15:00 horas
(B) 6 am a 8 am
(C) 10 a 13 horas
(D) 20:00 a 22:00 horas",(B)
"Hoy Ashley fue a la librería. ¿Entre qué tiempos podrían haber pasado?
Lo sabemos:
Ashley se despertó a las 5 a.m.
Jason vio a Ashley comprando el almuerzo en la tienda de delicatessen de 11 a. m. a 1 p. m.
Emily vio a Ashley conduciendo hacia el parque acuático de 13:00 a 15:00 horas.
Kimberly vio a Ashley haciendo estiramientos en un estudio de yoga de 3 p. m. a 6 p. m.
La librería cerró pasadas las seis de la tarde.
¿Entre qué horas podría haber ido Ashley a la librería?
Opciones:
(A) 13:00 a 15:00 horas
(D) 11:00 a 13:00 horas
(C) 15:00 a 18:00 horas
(D) 5 am a 11 am",(D)
"Hoy Tiffany fue al mercado. ¿Entre qué tiempos podrían haber pasado?
Lo sabemos:
Tiffany se despertó a las 6 de la mañana.
Sarah vio a Tiffany leyendo en la biblioteca de 6 a. m. a 9 a. m.
Betty vio a Tiffany conduciendo hacia el parque acuático de 9 a. m. a 10 a. m.
Linda vio a Tiffany comprando un teléfono en la tienda de electrónica de 12:00 a 18:00 horas.
Mary vio a Tiffany haciendo ejercicio en el gimnasio de 6 p.m. a 10 p.m.
El mercado cerró pasadas las 22.00 horas.
¿Entre qué horas podría haber ido Tiffany al mercado?
Opciones:
(A) 6 am a 9 am
(B) 10 a 12 horas
(C) 18:00 a 22:00 horas
(D) 12:00 a 18:00 horas",(B)
"Hoy Betty fue a la librería. ¿Entre qué tiempos podrían haber pasado?
Lo sabemos:
Betty se despertó a las 8 a.m.
Nancy vio a Betty esperando en el aeropuerto de 8 a. m. a 10 a. m.
Tiffany vio a Betty haciendo estiramientos en un estudio de yoga de 10 a. m. a 2 p. m.
James vio a Betty leyendo en la biblioteca de 2:00 p. m. a 4:00 p. m.
Steven vio a Betty comprando una bicicleta en la tienda de bicicletas de 4 p. m. a 5 p. m.
Mary vio a Betty tomando fotos cerca de la Torre Inclinada de Pisa de 5 a 6 de la tarde.
La librería cerró pasadas las 20:00 horas.
¿Entre qué horas podría haber ido Betty a la librería?
Opciones:
(A) 14:00 a 16:00 horas
(D) 10:00 a 14:00 horas
(C) 8 a. m. a 10 a. m.
(D) 6:00 p. m. a 8:00 p. m.",(D)
"Hoy Linda fue a la playa. ¿Entre qué tiempos podrían haber pasado?
Lo sabemos:
Linda se despertó a las 10 a.m.
Elizabeth vio a Linda esperando en la estación de tren de 10 a. m. a 12 p. m.
David vio a Linda trabajando en la oficina de 2:00 p. m. a 4:00 p. m.
Sarah vio a Linda esperando en el aeropuerto de 4 a 5 de la tarde.
Ashley vio a Linda asistiendo a clases en la escuela de 5 p. m. a 9 p. m.
Betty vio a Linda caminando por el jardín de 9 a 10 de la noche.
La playa estaba cerrada después de las 22:00 horas.
¿Entre qué horas podría haber ido Linda a la playa?
Opciones:
(A) 12:00 a 14:00 horas
(B) 10 a 12 horas
(C) 14:00 a 16:00 horas
(D) 16:00 a 17:00 horas",(A)
"Hoy William fue al estudio de arte. ¿Entre qué tiempos podrían haber pasado?
Lo sabemos:
William se despertó a las 6 de la mañana.
William vio a William hacer ejercicio en el gimnasio de 6 am a 7 am.
Sean vio a William tomando fotografías cerca de la Torre Eiffel de 9 a. m. a 12 p. m.
Susan vio a William trabajando en la oficina de 12:00 a 20:00 horas.
Nancy vio a William comprando una bicicleta en la tienda de bicicletas de 8 p. m. a 10 p. m.
El estudio de arte cerró después de las 22:00 horas.
¿Entre qué horas pudo haber ido William al estudio de arte?
Opciones:
(A) 20:00 a 22:00 horas
(D) 9 a. m. a 12 p. m.
(C) 6 am a 7 am
(D) 7 am a 9 am",(D)
"Hoy Andrew fue al estudio de arte. ¿Entre qué tiempos podrían haber pasado?
Lo sabemos:
Andrew se despertó a las 8 a.m.
Richard vio a Andrew comprando un teléfono en la tienda de electrónica de 8 a. m. a 10 a. m.
Samantha vio a Andrew arreglando su computadora en la tienda de electrónica de 10 a. m. a 2 p. m.
Michael vio a Andrew leyendo en la biblioteca de 3 a 4 de la tarde.
Sarah vio a Andrew comprando el almuerzo en la tienda de delicatessen de 4:00 p. m. a 6:00 p. m.
El estudio de arte cerró después de las 6 de la tarde.
¿Entre qué horas pudo haber ido Andrew al estudio de arte?
Opciones:
(A) 8 a.m. a 10 a.m.
(D) 14:00 a 15:00 horas
(C) 16:00 a 18:00 horas
(D) 15:00 a 16:00 horas",(B)
"Hoy Sean fue a la cancha de baloncesto. ¿Entre qué tiempos podrían haber pasado?
Lo sabemos:
Sean se despertó a las cinco de la mañana.
James vio a Sean viendo una película en el cine de 5 a. m. a 6 a. m.
David vio a Sean comprando galletas en una panadería de 6 a. m. a 7 a. m.
Sarah vio a Sean haciendo ejercicio en el gimnasio de 7 a. m. a 9 a. m.
William vio a Sean asistiendo a clases en la escuela de 11 a. m. a 2 p. m.
Richard vio a Sean tomando fotografías cerca de la Torre Inclinada de Pisa de 2:00 p. m. a 4:00 p. m.
La cancha de baloncesto estuvo cerrada pasadas las 4 de la tarde.
¿Entre qué horas podría haber ido Sean a la cancha de baloncesto?
Opciones:
(A) 9 a.m. a 11 a.m.
(D) 14:00 a 16:00 horas
(C) 6 am a 7 am
(D) 11 a 14 horas",(A)
"Hoy David fue a la gasolinera. ¿Entre qué tiempos podrían haber pasado?
Lo sabemos:
David se despertó a las 7 de la mañana.
Michael vio a David esperando en la estación de tren de 7 a. m. a 12 p. m.
Thomas vio a David sentado en una azotea entre las 12:00 y las 14:00 horas.
Tiffany vio a David tomando un café en la cafetería de 2 a 3 de la tarde.
James vio a David arreglando su computadora en la tienda de electrónica de 3:00 p.m. a 5:00 p.m.
Mark vio a David leyendo en la biblioteca de 5 a 6 de la tarde.
La gasolinera cerró pasadas las 20:00 horas.
¿Entre qué horas podría haber ido David a la gasolinera?
Opciones:
(A) 14:00 a 15:00 horas
(D) 6:00 p. m. a 8:00 p. m.
(C) 17:00 a 18:00 horas
(D) 7 a. m. a 12 p. m.",(B)
"Hoy Samantha fue a la panadería. ¿Entre qué tiempos podrían haber pasado?
Lo sabemos:
Samantha se despertó a las 5 de la mañana.
Sarah vio a Samantha comprando un teléfono en la tienda de electrónica de 5 a. m. a 6 a. m.
Richard vio a Samantha esperando en el aeropuerto de 6 am a 12 pm.
John vio a Samantha comprando ropa en el centro comercial de 12:00 a 14:00 horas.
Anthony vio a Samantha sentada en una azotea entre las 2:00 y las 3:00 p.m.
La panadería cerró después de las nueve de la noche.
¿Entre qué horas podría haber ido Samantha a la panadería?
Opciones:
(A) 6 am a 12 pm
(D) 14:00 a 15:00 horas
(C) 5 a. m. a 6 a. m.
(D) 15:00 a 21:00 horas",(D)
"Hoy William fue a la cafetería. ¿Entre qué tiempos podrían haber pasado?
Lo sabemos:
William se despertó a las 9 a.m.
Linda vio a William jugando tenis en la cancha de 9 a. m. a 11 a. m.
Emily vio a William asistiendo a clases en la escuela de 11 a. m. a 1 p. m.
Nancy vio a William caminando por el jardín de 6 a 7 de la tarde.
La cafetería estaba cerrada después de las 7 de la tarde.
¿Entre qué horas podría haber ido William a la cafetería?
Opciones:
(A) 18:00 a 19:00 horas
(D) 9 a. m. a 11 a. m.
(C) 11:00 a 13:00 horas
(D) 13:00 a 18:00 horas",(D)
"Hoy Hannah fue a la playa. ¿Entre qué tiempos podrían haber pasado?
Lo sabemos:
Hannah se despertó a las 5 de la mañana.
Richard vio a Hannah sentada en un tejado desde las 5 am hasta las 7 am.
Ashley vio a Hannah tomando un café en la cafetería de 9 a. m. a 7 p. m.
Jennifer vio a Hannah tomando fotos cerca de la Torre Inclinada de Pisa de 7 p. m. a 8 p. m.
La playa estaba cerrada después de las 8 de la noche.
¿Entre qué horas podría haber ido Hannah a la playa?
Opciones:
(A) 19 a 20 horas
(B) 7 am a 9 am
(C) 9 am a 7 pm
(D) 5 am a 7 am",(B)
"Hoy Richard fue a la cafetería. ¿Entre qué tiempos podrían haber pasado?
Lo sabemos:
Richard se despertó a las 10 a.m.
Jason vio a Richard esperando en la estación de tren de 10 a. m. a 12 p. m.
Sean vio a Richard caminando por el jardín de 12:00 a 15:00 horas.
David vio a Richard arreglando su computadora en la tienda de electrónica de 3:00 p. m. a 5:00 p. m.
La cafetería estaba cerrada después de las 7 de la tarde.
¿Entre qué horas podría haber ido Richard a la cafetería?
Opciones:
(A) 17:00 a 19:00 horas
(D) 15:00 a 17:00 horas
(C) 12:00 a 15:00 horas
(D) 10 a 12 horas",(A)
"Hoy Sarah fue a la panadería. ¿Entre qué tiempos podrían haber pasado?
Lo sabemos:
Sara se despertó a las 9 de la mañana.
John vio a Sarah tomando un café en la cafetería de 10 a. m. a 12 p. m.
Thomas vio a Sarah comprando el almuerzo en la tienda de delicatessen de 12:00 a 16:00 horas.
Richard vio a Sarah conduciendo hacia el parque acuático de 4:00 p.m. a 5:00 p.m.
La panadería cerró después de las cinco de la tarde.
¿Entre qué horas pudo haber ido Sarah a la panadería?
Opciones:
(A) 16:00 a 17:00 horas
(D) 12:00 a 16:00 horas
(C) 9 a. m. a 10 a. m.
(D) 10 a 12 horas",(C)
"Hoy Samantha fue a la piscina. ¿Entre qué tiempos podrían haber pasado?
Lo sabemos:
Samantha se despertó a las 6 de la mañana.
James vio a Samantha comprando el almuerzo en la tienda de delicatessen de 6 am a 1 pm.
Emily vio a Samantha jugando tenis en la cancha de tenis de 13:00 a 14:00 horas.
Kimberly vio a Samantha hacer ejercicio en el gimnasio de 4 p. m. a 5 p. m.
La piscina estaba cerrada después de las 5 de la tarde.
¿Entre qué horas podría haber ido Samantha a la piscina?
Opciones:
(A) 16:00 a 17:00 horas
(D) 14:00 a 16:00 horas
(C) 6 am a 1 pm
(D) 13:00 a 14:00 horas",(B)
"Hoy Ashley fue al parque de diversiones. ¿Entre qué tiempos podrían haber pasado?
Lo sabemos:
Ashley se despertó a las 7 am.
Kimberly vio a Ashley conduciendo hacia el parque acuático de 7 am a 8 am.
Lisa vio a Ashley comprando ropa en el centro comercial de 8 a. m. a 10 a. m.
Hannah vio a Ashley tomando fotos cerca de la Torre Eiffel de 10 a. m. a 3 p. m.
Jessica vio a Ashley caminando por el jardín de 3 a 4 de la tarde.
William vio a Ashley tomando un café en la cafetería de 4 p.m. a 7 p.m.
El parque de atracciones cerró pasadas las 21:00 horas.
¿Entre qué horas podría haber ido Ashley al parque de diversiones?
Opciones:
(A) 7 am a 8 am
(B) 8 a. m. a 10 a. m.
(C) 16:00 a 19:00 horas
(D) 19:00 a 21:00 horas",(D)
"Hoy David fue a la gasolinera. ¿Entre qué tiempos podrían haber pasado?
Lo sabemos:
David se despertó a las cinco de la mañana.
Jennifer vio a David tomando fotos cerca de la Torre Inclinada de Pisa de 7 a. m. a 9 a. m.
Kimberly vio a David comprando una bicicleta en la tienda de bicicletas de 9 a. m. a 3 p. m.
Linda vio a David caminando hacia la Estatua de la Libertad de 3:00 p. m. a 9:00 p. m.
La gasolinera cerró pasadas las 21:00 horas.
¿Entre qué horas podría haber ido David a la gasolinera?
Opciones:
(A) 5 am a 7 am
(B) 7 am a 9 am
(C) 15:00 a 21:00 horas
(D) 9 a. m. a 3 p. m.",(A)
"Hoy David fue al estudio de baile. ¿Entre qué tiempos podrían haber pasado?
Lo sabemos:
David se despertó a las cinco de la mañana.
Betty vio a David jugando tenis en la cancha de 5 am a 8 am.
Anthony vio a David caminando hacia la Estatua de la Libertad de 8 a. m. a 11 a. m.
Lisa vio a David tomando fotos cerca de la Torre Eiffel de 12:00 a 17:00 horas.
El estudio de danza cerró después de las 5 de la tarde.
¿Entre qué horas podría haber ido David al estudio de baile?
Opciones:
(A) 12:00 a 17:00 horas
(B) 11 a 12 horas
(C) 5 a. m. a 8 a. m.
(D) 8 a. m. a 11 a. m.",(B)
"Hoy Anthony fue a la sala de la orquesta. ¿Entre qué tiempos podrían haber pasado?
Lo sabemos:
Antonio se despertó a las 6 de la mañana.
Samantha vio a Anthony haciendo estiramientos en un estudio de yoga de 6 a. m. a 12 p. m.
Nancy vio a Anthony conduciendo hacia el parque acuático de 12:00 a 2:00 p.m.
David vio a Anthony viendo una película en el cine de 2:00 p. m. a 3:00 p. m.
William vio a Anthony arreglando su computadora en la tienda de electrónica de 5 p. m. a 6 p. m.
Sarah vio a Anthony leyendo en la biblioteca de 6:00 p. m. a 7:00 p. m.
La sala de orquesta cerró después de las 19.00 horas.
¿Entre qué horas podría haber ido Anthony a la sala de la orquesta?
Opciones:
(A) 12:00 a 14:00 horas
(D) 6:00 p. m. a 7:00 p. m.
(C) 15:00 a 17:00 horas
(D) 14:00 a 15:00 horas",(C)
"Hoy James fue al estudio de baile. ¿Entre qué tiempos podrían haber pasado?
Lo sabemos:
James se despertó a las 7 am.
Thomas vio a James tomando fotos cerca de la Torre Eiffel de 7 a. m. a 12 p. m.
Mark vio a James conduciendo hacia el parque acuático de 12 p.m. a 2 p.m.
Anthony vio a James comprando un teléfono en la tienda de electrónica de 2:00 p. m. a 4:00 p. m.
Sarah vio a James comprando el almuerzo en la tienda de delicatessen de 5 p. m. a 6 p. m.
El estudio de danza cerró después de las 6 de la tarde.
¿Entre qué horas pudo haber ido James al estudio de baile?
Opciones:
(A) 14:00 a 16:00 horas
(B) 7 am a 12 pm
(C) 16:00 a 17:00 horas
(D) 12:00 a 14:00 horas",(C)
