aporte,objetivo
"Encuentra una película similar a Terminator 2 El día del juicio final, Pulp Fiction, Aladdin, El Rey León:
Opciones:
(A) Halcones y gorriones
(B) El aroma de la papaya verde
(C) La lista de Schindler
(D) El maestro de escuela",(C)
"Encuentre una película similar a Star Wars Episodio V - El Imperio Contraataca, Día de la Independencia, Terminator 2 El Juicio Final, Star Wars Episodio VI - El Retorno del Jedi:
Opciones:
(A) Escuela secundaria
(B) Empujando estaño
(C) ¿Qué pasó?
(D) Señorita Simone
(E) Regreso al futuro",(Y)
"Encuentre una película similar a Monty Python y el Santo Grial, El silencio de los inocentes, Star Wars Episodio V - El Imperio Contraataca, Star Wars Episodio IV - Una nueva esperanza:
Opciones:
(A) Juego de niños 3
(B) Algún tipo de maravilloso
(C) Buenos amigos
(D) chocolate",(C)
"Encuentre una película similar a Forrest Gump, Star Wars Episodio VI - El regreso del Jedi, Regreso al futuro, Matrix:
Opciones:
(A) Del pasado
(B) Dormir con el enemigo
(C) Día de la Independencia
(D) Ghost in the Shell Arise - Border 2 Ghost Whispers",(C)
"Encuentra una película similar a Pulp Fiction, El caballero oscuro, El silencio de los corderos, Forrest Gump:
Opciones:
(A) El Código Da Vinci
(B) Inicio
(C) Ladrón de identidad
(D) Guerra por el planeta de los simios",(B)
"Encuentre una película similar a Sospechosos habituales, Braveheart, Pulp Fiction, La lista de Schindler:
Opciones:
(A) El gabinete del Dr. Caligari
(B) La redención de Shawshank
(C) El hombre araña 2
(D)Taxi",(B)
"Encuentre una película similar a Braveheart, The Usual Suspects, The Shawshank Redemption, The Fugitive:
Opciones:
(Un niño
(B) La familia suiza Robinson
(C) Y luego no hubo ninguno
(D) Marea carmesí",(D)
"Encuentra una película similar a El fugitivo, La lista de Schindler, Corazón valiente, La máscara:
Opciones:
(A) El verdadero McCoy
(B) Batman
(C) Maestro y comandante El otro lado del mundo
(D) Superpolicía",(B)
"Encuentra una película similar a Pretty Woman, Aladdin, El Rey León, Batman:
Opciones:
(A) Terminator 2 El día del juicio final
(B) Pieza eterna
(C) Y) Cloverfield
(E) La última tentación de Cristo",(A)
"Encuentra una película similar a El mago de Oz, El gran Lebowski, Ser John Malkovich, Corre Lola corre:
Opciones:
(A) Zona muerta de Dragon Ball Z
(B) Rayo en una botella
(C) El hombre Omega
(D) Buenos amigos",(D)
"Encuentra una película similar a Terminator, Star Wars Episodio VI - El regreso del Jedi, Forrest Gump, Star Wars Episodio IV - Una nueva esperanza:
Opciones:
(A) Día de la Independencia
(B) La condición humana III
(C) El salvavidas
(D) Secretario",(A)
"Encuentre una película similar a Pulp Fiction, Forrest Gump, Inside Out, Edge of Tomorrow:
Opciones:
(A) 1984
(B) Buenas noches
(C) y buena suerte
(D) El beso del dragón
(E) Distrito 9",(Y)
"Encuentra una película similar a Corazón Valiente, Mujer Bonita, Apolo 13, Danza con Lobos:
Opciones:
(A) Asalto de Batman a Arkham
(B) La redención de Shawshank
(C) Héroes Pokémon
(D) El niño flamenco",(B)
"Encuentra una película similar a Pulp Fiction, Forrest Gump, Terminator 2 El juicio final, Braveheart:
Opciones:
(A) Rubí y Quintín
(B) Insidioso Capítulo 3
(C) Tiempos rápidos en Ridgemont High
(D) El fugitivo",(D)
"Encuentra una película similar a Pulp Fiction, Forrest Gump, El fugitivo, Braveheart:
Opciones:
(A) Mujercitas
(B) Danzas con lobos
(C) Tráelo a todo o nada
(D) Muerto vivo",(B)
"Encuentre una película similar a American Beauty, Star Wars Episodio IV - Una nueva esperanza, Star Wars Episodio V - El imperio contraataca, Forrest Gump:
Opciones:
(A) Carga
(B) Toro de neón
(C)Jeffrey
(D) El silencio de los corderos",(D)
"Encuentre una película similar a Star Wars Episodio IV - Una nueva esperanza, Los sospechosos habituales, Star Wars Episodio V - El imperio contraataca, Pulp Fiction:
Opciones:
(A) Fargo
(B) Conan el Bárbaro
(C) Sabiduría
(D) La tripulación",(A)
"Encuentra una película similar a Léon El Profesional, The Matrix, Forrest Gump, Pulp Fiction:
Opciones:
(A) Romper el mameluco
(B) Fama
(Taza
(D) La versión Browning",(C)
"Encuentre una película similar a American History X, Réquiem por un sueño, En busca del arca perdida, El sexto sentido:
Opciones:
(A) Señorita Meadows
(B) Hombrecito
(C) Buenos amigos
(D) No puedes llevarlo contigo",(C)
"Encuentra una película similar a The Shawshank Redemption, Forrest Gump, Danza con lobos, El fugitivo:
Opciones:
(A) Ficción pulp
(B) La chica del puente
(C) Asesinatos de Radiolandia
(D) Padre de la novia",(A)
"Encuentra una película similar a Pulp Fiction, Danza con lobos, El fugitivo, La redención de Shawshank:
Opciones:
(A) El secreto del bebé de la leyenda perdida
(B) La película de Los Ositos Cariñositos
(C) El diabólico complot del Dr. Fu Manchú
(D)Forrest Gump",(D)
"Encuentre una película similar a Corazón Valiente, Mujer Bonita, La Lista de Schindler, Apolo 13:
Opciones:
(A) Mal gusto
(B) Mi gran boda griega 2
(C) La Papá Noel 2
(D) Danzas con lobos",(D)
"Encuentre una película similar a El Señor de los Anillos Las Dos Torres, En busca del Arca Perdida, El Señor de los Anillos La Comunidad del Anillo, Origen:
Opciones:
(A) Mariquitas
(B) Ultra americano
(C) Salvar al soldado Ryan
(D) Puesta de sol en Siam",(C)
"Encuentra una película similar a El Rey León, Toy Story, El fugitivo, Aladdin:
Opciones:
(A) Experimentador
(B) Carretera 61
(C) Terminator 2 El día del juicio final
(D) Cortocircuito 2",(C)
"Encuentre una película similar a Terminator, El mundo de Wayne, Star Wars Episodio V - El imperio contraataca, Indiana Jones y el templo maldito:
Opciones:
(A) Nixon
(B) La Pantera Rosa
(C) El prestamista
(D) En busca del arca perdida",(D)
"Encuentre una película similar a American Beauty, Goodfellas, El silencio de los corderos, Star Wars Episodio IV - Una nueva esperanza:
Opciones:
(A) Navidad en Connecticut
(B) La princesa prometida
(C) El falso viaje de Bill y Ted
(D) Melvin y Howard",(B)
"Encuentra una película similar a La espada en la piedra, Fantasía, El libro de la selva, Willy Wonka y la fábrica de chocolate:
Opciones:
(A) El mago de Oz
(B) Mandolina del Capitán Corelli
(C) Delitos contra el tiempo
(D) Carretera Arlington",(A)
"Encuentre una película similar a Braveheart, Danza con lobos, The Shawshank Redemption, The Usual Suspects:
Opciones:
(A) 3000 millas hasta Graceland
(B) Marea carmesí
(C) Mejores hombres
(D) Una Navidad en 3D muy Harold & Kumar",(B)
"Encuentra una película similar a Entrevista con el vampiro Las crónicas vampíricas, La redención Shawshank, Pulp Fiction, Los sospechosos habituales:
Opciones:
(A) Calígula
(B) Manejo de la ira
(C) El fugitivo
(D) mami",(C)
"Encuentre una película similar a Pulp Fiction, The Shawshank Redemption, Danza con lobos, Stargate:
Opciones:
(A) El fugitivo
(B) El jefe de todo
(C) Alambre de púas
(D) Instinto básico 2",(A)
"Encuentre una película similar a The Shawshank Redemption, Don Juan DeMarco, Mr Holland's Opus, Get Shorty:
Opciones:
(A) El final de Howard
(B) El largo viaje de la noche al día
(C) Bocaccio '70
(D) ¿A qué se debe Gilbert Grape?",(D)
"Encuentra una película similar a Pulp Fiction, El silencio de los inocentes, Forrest Gump, El castillo de Laputa en el cielo:
Opciones:
(A) Tomahawk de hueso
(B) El hombre Brice
(C) El pueblo
(D) La redención de Shawshank",(D)
"Encuentra una película similar a Día de la Independencia, El silencio de los inocentes, Batman, Parque Jurásico:
Opciones:
(A)Forrest Gump
(B) Volantes americanos
(C) Sombras y niebla
(D) Pájaros del Trueno",(A)
"Encuentre una película similar a Los sospechosos habituales, The Shawshank Redemption, Get Shorty, Pulp Fiction:
Opciones:
(A) La lista de Schindler
(B) La doncella
(C) Davy Crockett
(D) Rey de la frontera salvaje
(E) El valiente de Jet Li",(A)
"Encuentre una película similar a Star Wars Episodio IV - Una nueva esperanza, En busca del arca perdida, Misión imposible, Star Wars Episodio V - El imperio contraataca:
Opciones:
(A) Indiana Jones y la última cruzada
(B) Stander
(C) Demasiado tarde para las lágrimas
(D) Atraco a la torre",(A)
"Encuentre una película similar a Forrest Gump, El fugitivo, Día de la Independencia, Fargo:
Opciones:
(A) Comic-Con Episodio IV La esperanza de un fan
(B) Harley Davidson y el hombre Marlboro
(Engañar
(D) Rayar",(C)
"Encuentre una película similar a El fugitivo, Braveheart, The Shawshank Redemption, Terminator 2 El día del juicio final:
Opciones:
(A) Hombre muerto caminando
(B) El mejor papá del mundo
(C) Lo malo y lo bello
(D) Capucha del horror",(A)
"Encuentre una película similar a Belleza americana, El sexto sentido, Star Wars Episodio V - El imperio contraataca, Star Wars Episodio IV - Una nueva esperanza:
Opciones:
(A) Muerte a Smoochy
(B) El artista
(C) Confidencial de Los Ángeles
(D) Nueva York
(E) te amo",(C)
"Encuentre una película similar a Braveheart, Apollo 13, La lista de Schindler, Pulp Fiction:
Opciones:
(A) Chispas de rubí
(B) El último klezmer Leopold Kozlowski
(C) Su vida y música
(D) Circo
(E) Danzas con lobos",(Y)
"Encuentre una película similar a The Shawshank Redemption, Apollo 13, Terminator 2 Judgment Day, Dead Man Walking:
Opciones:
(A) Frankenstein sin consolidar
(B) Jon Stewart ha abandonado el edificio
(C) Peligro claro y presente
(D) Pequeños gigantes",(C)
"Encuentra una película similar a Jurassic Park, El silencio de los inocentes, Batman, American Beauty:
Opciones:
(A) Noche de los muertos vivientes
(B)Forrest Gump
(C) Barco fantasma
(D) ¡Venganza por Jolly!",(B)
"Encuentre una película similar a Batman, Los sospechosos habituales, El silencio de los inocentes, Parque Jurásico:
Opciones:
(A) El final del recorrido
(B)Forrest Gump
(C) Lujuria
(D) Precaución
(E) Refugio",(B)
"Encuentra una película similar a Pulp Fiction, Forrest Gump, Danza con lobos, Los sospechosos habituales:
Opciones:
(A) El hombre cortacésped
(B)Virus
(C) Tiburón La Venganza
(D) Ponte corto",(D)
"Encuentre una película similar a Bailando con lobos, Stargate, Pulp Fiction, The Shawshank Redemption:
Opciones:
(A) El imponente infierno
(B) El coleccionista
(C) Diabólico
(D) El fugitivo",(D)
"Encuentra una película similar a Batman, Entrevista con el Vampiro Las Crónicas Vampíricas, La Máscara, Pretty Woman:
Opciones:
(A) brillante
(B) Nena
(C) Ciudad Unicornio
(D) Ampliar",(B)
"Encuentra una película similar a El Rey León, El fugitivo, Terminator 2 El juicio final, Toy Story:
Opciones:
(A) Espejo negro
(B) Aladino
(C) Súper Mario Bros.
(D) El especialista",(B)
"Encuentra una película similar a En busca del arca perdida, Matrix, Pulp Fiction, Forrest Gump:
Opciones:
(A) El rastro de la Pantera Rosa
(B) Inicio
(C) Iniciador de fuego
(D) Apartamento de Joe",(B)
"Encuentra una película similar a La Máscara, Batman, Pretty Woman, El Fugitivo:
Opciones:
(A) Nena
(B) Lo que hacemos en las sombras
(C) Juego de la muerte
(D) Promesas del Este",(A)
"Encuentra una película similar a La lista de Schindler, El señor de los anillos Las dos torres, Origen, El caballero oscuro:
Opciones:
(A) Retiro de parejas
(B) Esos hombres magníficos en sus máquinas voladoras
(C) Star Wars Episodio IV - Una nueva esperanza
(D) Viernes después del siguiente",(C)
"Encuentre una película similar a X-Men, El planeta de los simios, Forrest Gump, Día de la Independencia:
Opciones:
(A) El terminador
(B) Recuérdame
(C) Tren a Busan
(D) Rápido y Furioso",(A)
"Encuentre una película similar a Origen, De adentro hacia afuera, Al filo del mañana, Star Wars Episodio VII - El despertar de la fuerza:
Opciones:
(A) Ficción pulp
(B) holandés
(C) Asesinato en la Primera
(D) Misterio
(E)Alaska",(A)
"Encuentra una película similar a El fugitivo, Entrevista con el vampiro Las crónicas vampíricas, La máscara, El rey león:
Opciones:
(A) Nena
(B) La casa
(C) Salvar a Papá Noel
(D) Experimentador",(A)
"Encuentra una película similar a The Shawshank Redemption, The Fugitive, Forrest Gump, Pulp Fiction:
Opciones:
(A) Sé quién me mató
(B) Océanos
(C) Danzas con lobos
(D) ¡No puede ser!",(C)
"Encuentra una película similar a Apolo 13, Batman, Danza con lobos, Corazón Valiente:
Opciones:
(A) La lista de Schindler
(B) Delitos y faltas
(C)King Kong
(D) Gorilas en la niebla",(A)
"Encuentra una película similar a Pulp Fiction, Léon The Professional, Kill Bill Vol 2, Réquiem por un sueño:
Opciones:
(A) Empujar las manos
(B) Mortal Kombat El viaje comienza
(C) Sin Nombre
(D) El padrino",(D)
"Encuentra una película similar a El fugitivo, La lista de Schindler, Fargo, Corazón Valiente:
Opciones:
(A) Danzas con lobos
(B) Aracnofobia
(C) El buen hijo
(D) Liam",(A)
"Encuentre una película similar a Bailando con lobos, La obra del señor Holland, Stargate, Get Shorty:
Opciones:
(A) Cabalgar con el diablo
(B) Viene de familia
(C) Los sospechosos habituales
(D) anomalía",(C)
"Encuentra una película similar a Corazón Valiente, Forrest Gump, El silencio de los inocentes, El fugitivo:
Opciones:
(A) Holocausto caníbal
(B) Siete
(C) La novia y el prejuicio
(D) Noche en el Museo Secreto de la Tumba",(B)
"Encuentre una película similar a American Beauty, Regreso al futuro, Star Wars Episodio IV - Una nueva esperanza, Star Wars Episodio V - El Imperio Contraataca:
Opciones:
(A) Jon Stewart ha abandonado el edificio
(B) Hud
(C) La Tumba Momia del Emperador Dragón
(D) El terminador",(D)
"Encuentre una película similar a Alguien voló sobre el nido del cuco, Star Wars Episodio V - El imperio contraataca, Léon el profesional, Reservoir Dogs:
Opciones:
(A) Pulgarcita
(B) En lo sucesivo
(C) El adelgazamiento
(D) En busca del arca perdida",(D)
"Encuentre una película similar a Don Juan DeMarco, Mr Holland's Opus, ¿A quién ama Gilbert Grape?, Pulp Fiction:
Opciones:
(A) Ponte corto
(B) Kolya
(C) Deseo de muerte 2
(D) Buscadores de oro de 1933",(A)
"Encuentre una película similar a Get Shorty, ¿A quién ama Gilbert Grape?, El fugitivo, The Shawshank Redemption:
Opciones:
(A) Héroes sin cuerdas
(B) Vampiro en Brooklyn
(C) Corazón valiente
(D) Los aprendizajes culturales de Borat de América en beneficio de la gloriosa nación de Kazajstán",(C)
"Encuentre una película similar a La lista de Schindler, La redención de Shawshank, Terminator 2 El juicio final, Aladdin:
Opciones:
(A) La doble vida de Verónica
(B) El diario de Bridget Jones
(C) El Rey León
(D) Cujo",(C)
"Encuentre una película similar a Corazón Valiente, Sospechosos habituales, Danza con lobos, Pulp Fiction:
Opciones:
(A) Metrópolis
(B) Nadia
(C) Martí
(D) Historia del juguete",(D)
"Encuentra una película similar a Aladdin, Toy Story, El Rey León, Pulp Fiction:
Opciones:
(A) Ser Elmo El viaje de un titiritero
(B) Lejos de casa Las aventuras del perro amarillo
(C) Terminator 2 El día del juicio final
(D) RoboGeisha",(C)
"Encuentra una película similar a El fugitivo, Fargo, El día de la marmota, La princesa prometida:
Opciones:
(A) Juan Q.
(B) En busca del arca perdida
(C) Tierra de nadie
(D) La mañana siguiente",(B)
"Encuentra una película similar a Terminator, Toy Story, El sexto sentido, Star Wars Episodio VI - El regreso del Jedi:
Opciones:
(A) Propuesta indecente
(B) Star Wars Episodio V - El Imperio Contraataca
(C) Anatomía de Gray
(D) La chica de al lado",(B)
"Encuentre una película similar a Bailando con lobos, The Shawshank Redemption, Stargate, Tombstone:
Opciones:
(A) El fugitivo
(B) Frankenstein sin consolidar
(C) Desfile de Pascua
(D) Un verano loco",(A)
"Encuentra una película similar a Terminator 2 El día del juicio final, El rey león, Batman, Aladdin:
Opciones:
(A) Matarme suavemente
(B) Un rey en Nueva York
(C) La Proposición
(D) Mujer bonita",(D)
"Encuentre una película similar a Star Wars Episodio V - El Imperio Contraataca, Los sospechosos habituales, Star Wars Episodio IV - Una nueva esperanza, El Señor de los Anillos El Retorno del Rey:
Opciones:
(A) Confidencial de Los Ángeles
(B) PD: Te amo
(C) Los chicos del barrio
(D) Déjalo andar",(A)
"Encuentre una película similar a Stargate, The Shawshank Redemption, Danza con lobos, El fugitivo:
Opciones:
(A) Ángel en mi mesa
(B) Un
(C) Belleza del día
(D) Ficción pulp
(E) El hombre Omega",(D)
