aporte,objetivo
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En un estante hay tres libros: un libro gris, un libro morado y un libro rojo. El libro morado está a la izquierda del libro rojo. El libro gris está a la izquierda del libro morado.
Opciones:
(A) El libro gris es el que está más a la izquierda.
(B) El libro morado es el que está más a la izquierda.
(C) El libro rojo es el que está más a la izquierda.",(A)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. Un puesto de frutas vende tres frutas: melocotones, mangos y manzanas. Los melocotones son más caros que las manzanas. Los mangos son los más baratos.
Opciones:
(A) Los melocotones son los segundos más caros
(B) Los mangos son los segundos más caros
(C) Las manzanas son las segundas más caras",(C)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una rama hay tres pájaros: un arrendajo azul, un halcón y un colibrí. El arrendajo azul está a la derecha del halcón. El colibrí está a la izquierda del halcón.
Opciones:
(A) El arrendajo azul es el segundo desde la izquierda.
(B) El halcón es el segundo desde la izquierda.
(C) El colibrí es el segundo desde la izquierda.",(B)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una exhibición de autos antiguos hay tres vehículos: una minivan, un autobús y un sedán. La minivan es más nueva que el sedán. La minivan es más antigua que el autobús.
Opciones:
(A) La minivan es la segunda más nueva.
(B) El autobús es el segundo más nuevo.
(C) El sedán es el segundo más nuevo.",(A)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una exhibición de autos antiguos hay tres vehículos: un hatchback, un convertible y un tractor. El descapotable es más antiguo que el tractor. El hatchback es el segundo más nuevo.
Opciones:
(A) El hatchback es el segundo más nuevo.
(B) El convertible es el segundo más nuevo.
(C) El tractor es el segundo más nuevo.",(A)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. Un puesto de frutas vende tres frutas: nísperos, sandías y melones. Las sandías son las segundas más caras. Los nísperos son más caros que los melones.
Opciones:
(A) Los nísperos son los más caros
(B) Las sandías son las más caras.
(C) Los melones son los más caros.",(A)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. Un puesto de frutas vende tres frutas: mangos, sandías y kiwis. Las sandías son menos caras que los kiwis. Los kiwis son los segundos más caros.
Opciones:
(A) Los mangos son los más caros.
(B) Las sandías son las más caras.
(C) Los kiwis son los más caros",(A)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En un estante hay tres libros: un libro azul, un libro naranja y un libro rojo. El libro azul es el que está más a la derecha. El libro naranja es el más a la izquierda.
Opciones:
(A) El libro azul es el que está más a la derecha.
(B) El libro naranja es el que está más a la derecha.
(C) El libro rojo es el que está más a la derecha.",(A)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En un torneo de golf había tres golfistas: Ada, Mel y Mya. Mya terminó debajo de Ada. Mel terminó por encima de Ada.
Opciones:
(A) Ada terminó última
(B) Mel terminó último
(C) Mya terminó última",(C)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En un torneo de golf había tres golfistas: Mel, Ada y Ana. Mel terminó último. Ana terminó segunda.
Opciones:
(A) Mel terminó último
(B) Ada terminó última
(C) Ana terminó última",(A)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. Un puesto de frutas vende tres frutas: ciruelas, manzanas y nísperos. Los nísperos son los más baratos. Las ciruelas son menos caras que las manzanas.
Opciones:
(A) Las ciruelas son las más baratas.
(B) Las manzanas son las más baratas.
(C) Los nísperos son los más baratos",(C)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En un estante hay tres libros: un libro negro, un libro naranja y un libro azul. El libro azul está a la derecha del libro naranja. El libro naranja está a la derecha del libro negro.
Opciones:
(A) El libro negro es el segundo desde la izquierda.
(B) El libro naranja es el segundo desde la izquierda.
(C) El libro azul es el segundo desde la izquierda.",(B)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una exposición de autos antiguos hay tres vehículos: un descapotable, una motocicleta y un camión. La motocicleta es más nueva que el convertible. El convertible es más nuevo que la camioneta.
Opciones:
(A) El convertible es el más antiguo.
(B) La motocicleta es la más antigua.
(C) El camión es el más antiguo.",(C)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. Un puesto de frutas vende tres frutas: manzanas, melocotones y mangos. Los mangos son menos caros que los melocotones. Las manzanas son menos caras que los mangos.
Opciones:
(A) Las manzanas son las más baratas.
(B) Los melocotones son los más baratos.
(C) Los mangos son los más baratos.",(A)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En un torneo de golf había tres golfistas: Eve, Joe y Amy. Eve terminó debajo de Amy. Eve terminó por encima de Joe.
Opciones:
(A) Eva terminó primero
(B) Joe terminó primero
(C) Amy terminó primero",(C)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En un torneo de golf había tres golfistas: Eli, Mya y Eve. Eve terminó debajo de Eli. Eve terminó por encima de Mya.
Opciones:
(A) Eli terminó segundo
(B) Mya terminó segunda
(C) Eva terminó segunda",(C)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. Un puesto de frutas vende tres frutas: melocotones, peras y mangos. Los mangos son menos caros que los melocotones. Los mangos son más caros que las peras.
Opciones:
(A) Los melocotones son los más caros.
(B) Las peras son las más caras.
(C) Los mangos son los más caros.",(A)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una exhibición de autos antiguos hay tres vehículos: un hatchback, un convertible y un tractor. El descapotable es más antiguo que el tractor. El hatchback es el segundo más nuevo.
Opciones:
(A) El hatchback es el más antiguo.
(B) El convertible es el más antiguo.
(C) El tractor es el más antiguo.",(B)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una rama hay tres pájaros: un colibrí, un arrendajo azul y un cuervo. El arrendajo azul está a la derecha del colibrí. El cuervo es el segundo desde la izquierda.
Opciones:
(A) El colibrí está más a la derecha.
(B) El arrendajo azul es el que está más a la derecha.
(C) El cuervo es el más a la derecha.",(B)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En un estante hay tres libros: un libro morado, un libro rojo y un libro amarillo. El libro morado está a la derecha del libro amarillo. El libro amarillo está a la derecha del libro rojo.
Opciones:
(A) El libro morado es el que está más a la derecha.
(B) El libro rojo es el que está más a la derecha.
(C) El libro amarillo es el que está más a la derecha.",(A)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. Un puesto de frutas vende tres frutas: sandías, manzanas y mangos. Las manzanas son menos caras que los mangos. Los mangos son menos caros que las sandías.
Opciones:
(A) Las sandías son las segundas más caras
(B) Las manzanas son las segundas más caras
(C) Los mangos son los segundos más caros",(C)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En un torneo de golf había tres golfistas: Amy, Dan y Mel. Mel terminó por encima de Amy. Dan terminó debajo de Amy.
Opciones:
(A) Amy terminó primero
(B) Dan terminó primero
(C) Mel terminó primero",(C)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una exposición de coches antiguos hay tres vehículos: una motocicleta, un autobús y un tractor. La motocicleta es la más antigua. El autobús es más nuevo que el tractor.
Opciones:
(A) La motocicleta es la segunda más nueva.
(B) El autobús es el segundo más nuevo.
(C) El tractor es el segundo más nuevo.",(C)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En un estante hay tres libros: un libro rojo, un libro azul y un libro naranja. El libro rojo está a la izquierda del libro naranja. El libro naranja es el segundo desde la izquierda.
Opciones:
(A) El libro rojo es el segundo desde la izquierda.
(B) El libro azul es el segundo desde la izquierda.
(C) El libro naranja es el segundo desde la izquierda.",(C)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una exposición de autos antiguos hay tres vehículos: una motocicleta, una minivan y un tractor. La minivan es más antigua que el tractor. La minivan es la segunda más nueva.
Opciones:
(A) La motocicleta es la más nueva.
(B) La minivan es la más nueva.
(C) El tractor es el más nuevo.",(C)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una exhibición de autos antiguos hay tres vehículos: un autobús, un sedán y un camión. El camión es más viejo que el autobús. El autobús es más antiguo que el sedán.
Opciones:
(A) El autobús es el segundo más nuevo.
(B) El sedán es el segundo más nuevo.
(C) El camión es el segundo más nuevo.",(A)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. Un puesto de frutas vende tres frutas: nísperos, mangos y manzanas. Los mangos son más caros que las manzanas. Los nísperos son más caros que los mangos.
Opciones:
(A) Los nísperos son los más caros
(B) Los mangos son los más caros.
(C) Las manzanas son las más caras.",(A)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una rama hay tres pájaros: un arrendajo azul, una codorniz y un halcón. El halcón está a la derecha del arrendajo azul. El arrendajo azul está a la derecha de la codorniz.
Opciones:
(A) El arrendajo azul es el que está más a la derecha.
(B) La codorniz es la más a la derecha.
(C) El halcón es el más a la derecha.",(C)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una rama hay tres pájaros: un halcón, un cuervo y un cuervo. El cuervo está a la derecha del halcón. El cuervo es el de más derecha.
Opciones:
(A) El halcón es el segundo desde la izquierda.
(B) El cuervo es el segundo desde la izquierda.
(C) El cuervo es el segundo desde la izquierda.",(C)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En un estante hay tres libros: un libro marrón, un libro amarillo y un libro naranja. El libro amarillo es el más a la izquierda. El libro naranja está a la derecha del libro marrón.
Opciones:
(A) El libro marrón es el que está más a la izquierda.
(B) El libro amarillo es el que está más a la izquierda.
(C) El libro naranja es el más a la izquierda.",(B)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. Un puesto de frutas vende tres frutas: nísperos, mangos y manzanas. Los mangos son más caros que las manzanas. Los nísperos son más caros que los mangos.
Opciones:
(A) Los nísperos son los segundos más caros
(B) Los mangos son los segundos más caros
(C) Las manzanas son las segundas más caras",(B)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. Un puesto de frutas vende tres frutas: melones, naranjas y sandías. Las naranjas son las más caras. Los melones son más caros que las sandías.
Opciones:
(A) Los melones son los más baratos.
(B) Las naranjas son las más baratas.
(C) Las sandías son las más baratas.",(C)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. Un puesto de frutas vende tres frutas: manzanas, melocotones y nísperos. Los nísperos son menos caros que las manzanas. Los melocotones son más caros que las manzanas.
Opciones:
(A) Las manzanas son las más caras.
(B) Los melocotones son los más caros.
(C) Los nísperos son los más caros",(B)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una rama hay tres pájaros: un búho, un cuervo y un cardenal. El cuervo está a la izquierda del búho. El búho es el segundo desde la izquierda.
Opciones:
(A) El búho es el segundo desde la izquierda.
(B) El cuervo es el segundo desde la izquierda.
(C) El cardenal es el segundo por la izquierda.",(A)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. Un puesto de frutas vende tres frutas: naranjas, mangos y ciruelas. Las ciruelas son menos caras que los mangos. Las naranjas son menos caras que las ciruelas.
Opciones:
(A) Las naranjas son las segundas más caras
(B) Los mangos son los segundos más caros
(C) Las ciruelas son las segundas más caras",(C)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una rama hay tres pájaros: una codorniz, un búho y un colibrí. La codorniz está a la izquierda del búho. El búho está a la izquierda del colibrí.
Opciones:
(A) La codorniz es la segunda desde la izquierda.
(B) El búho es el segundo desde la izquierda.
(C) El colibrí es el segundo desde la izquierda.",(B)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. Un puesto de frutas vende tres frutas: naranjas, sandías y peras. Las naranjas son las segundas más caras. Las peras son más caras que las sandías.
Opciones:
(A) Las naranjas son las más caras.
(B) Las sandías son las más caras.
(C) Las peras son las más caras.",(C)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En un torneo de golf había tres golfistas: Ana, Mel y Ada. Ada terminó por encima de Ana. Mel terminó debajo de Ana.
Opciones:
(A) Ana terminó primero
(B) Mel terminó primero
(C) Ada terminó primero",(C)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una exhibición de autos antiguos hay tres vehículos: un sedán, un tractor y un autobús. El sedán es más antiguo que el tractor. El autobús es más antiguo que el sedán.
Opciones:
(A) El sedán es el segundo más nuevo.
(B) El tractor es el segundo más nuevo.
(C) El autobús es el segundo más nuevo.",(A)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En un estante hay tres libros: un libro verde, un libro marrón y un libro naranja. El libro marrón está a la izquierda del libro naranja. El libro verde está a la izquierda del libro marrón.
Opciones:
(A) El libro verde es el segundo desde la izquierda.
(B) El libro marrón es el segundo desde la izquierda.
(C) El libro naranja es el segundo desde la izquierda.",(B)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En un estante hay tres libros: un libro naranja, un libro azul y un libro amarillo. El libro naranja está a la izquierda del libro azul. El libro amarillo está a la derecha del libro azul.
Opciones:
(A) El libro naranja es el que está más a la izquierda.
(B) El libro azul es el que está más a la izquierda.
(C) El libro amarillo es el que está más a la izquierda.",(A)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. Un puesto de frutas vende tres frutas: naranjas, mangos y ciruelas. Las ciruelas son menos caras que los mangos. Las naranjas son menos caras que las ciruelas.
Opciones:
(A) Las naranjas son las más baratas.
(B) Los mangos son los más baratos.
(C) Las ciruelas son las más baratas.",(A)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En un estante hay tres libros: un libro gris, un libro morado y un libro rojo. El libro morado está a la izquierda del libro rojo. El libro gris está a la izquierda del libro morado.
Opciones:
(A) El libro gris es el que está más a la derecha.
(B) El libro morado es el que está más a la derecha.
(C) El libro rojo es el que está más a la derecha.",(C)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una exposición de autos antiguos hay tres vehículos: una motocicleta, una minivan y un tractor. La minivan es más antigua que el tractor. La minivan es la segunda más nueva.
Opciones:
(A) La motocicleta es la más antigua.
(B) La minivan es la más antigua.
(C) El tractor es el más antiguo.",(A)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una rama hay tres pájaros: un arrendajo azul, un cardenal y una codorniz. El cardenal está a la derecha de la codorniz. La codorniz está a la derecha del arrendajo azul.
Opciones:
(A) El arrendajo azul es el que está más a la derecha.
(B) El cardenal es el más a la derecha
(C) La codorniz es la más a la derecha.",(B)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En un torneo de golf había tres golfistas: Amy, Eli y Eve. Eve terminó por encima de Amy. Eli terminó debajo de Amy.
Opciones:
(A) Amy terminó segunda
(B) Eli terminó segundo
(C) Eva terminó segunda",(A)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En un torneo de golf había tres golfistas: Joe, Dan y Eve. Eve terminó por encima de Dan. Dan terminó por encima de Joe.
Opciones:
(A) Joe terminó primero
(B) Dan terminó primero
(C) Eva terminó primero",(C)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una rama hay tres pájaros: un arrendajo azul, una codorniz y un halcón. El halcón está a la derecha del arrendajo azul. El arrendajo azul está a la derecha de la codorniz.
Opciones:
(A) El arrendajo azul es el que está más a la izquierda.
(B) La codorniz es la más a la izquierda.
(C) El halcón es el más a la izquierda.",(B)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. Un puesto de frutas vende tres frutas: sandías, manzanas y mangos. Las manzanas son menos caras que los mangos. Los mangos son menos caros que las sandías.
Opciones:
(A) Las sandías son las más baratas.
(B) Las manzanas son las más baratas.
(C) Los mangos son los más baratos.",(B)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una exposición de coches antiguos hay tres vehículos: una motocicleta, un autobús y un tractor. La motocicleta es la más antigua. El autobús es más nuevo que el tractor.
Opciones:
(A) La motocicleta es la más nueva.
(B) El autobús es el más nuevo.
(C) El tractor es el más nuevo.",(B)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una exposición de autos antiguos hay tres vehículos: una motocicleta, una minivan y un tractor. La minivan es más antigua que el tractor. La minivan es la segunda más nueva.
Opciones:
(A) La motocicleta es la segunda más nueva.
(B) La minivan es la segunda más nueva.
(C) El tractor es el segundo más nuevo.",(B)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. Un puesto de frutas vende tres frutas: ciruelas, manzanas y nísperos. Los nísperos son los más baratos. Las ciruelas son menos caras que las manzanas.
Opciones:
(A) Las ciruelas son las más caras.
(B) Las manzanas son las más caras.
(C) Los nísperos son los más caros",(B)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En un estante hay tres libros: un libro gris, un libro naranja y un libro marrón. El libro naranja es el más a la izquierda. El libro gris está a la derecha del libro marrón.
Opciones:
(A) El libro gris es el segundo desde la izquierda.
(B) El libro naranja es el segundo desde la izquierda.
(C) El libro marrón es el segundo desde la izquierda.",(C)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. Un puesto de frutas vende tres frutas: peras, ciruelas y kiwis. Las peras son menos caras que las ciruelas. Los kiwis son menos caros que las peras.
Opciones:
(A) Las peras son las segundas más caras
(B) Las ciruelas son las segundas más caras
(C) Los kiwis son los segundos más caros",(A)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una exhibición de autos antiguos hay tres vehículos: un convertible, un tractor y un hatchback. El hatchback es más antiguo que el convertible. El tractor es el más nuevo.
Opciones:
(A) El convertible es el más nuevo.
(B) El tractor es el más nuevo.
(C) El hatchback es el más nuevo.",(B)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una exposición de autos antiguos hay tres vehículos: un tractor, un descapotable y una minivan. El tractor es el segundo más nuevo. La minivan es más nueva que el convertible.
Opciones:
(A) El tractor es el segundo más nuevo.
(B) El convertible es el segundo más nuevo.
(C) La minivan es la segunda más nueva.",(A)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una exhibición de autos antiguos hay tres vehículos: un tractor, una camioneta y una limusina. El tractor es más nuevo que la limusina. La camioneta es la más nueva.
Opciones:
(A) El tractor es el más antiguo.
(B) La camioneta es la más antigua.
(C) La limusina es la más antigua.",(C)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En un torneo de golf había tres golfistas: Eli, Mya y Eve. Eve terminó debajo de Eli. Eve terminó por encima de Mya.
Opciones:
(A) Eli terminó primero
(B) Mya terminó primero
(C) Eva terminó primero",(A)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una rama hay tres pájaros: un cardenal, un halcón y un colibrí. El colibrí está a la derecha del halcón. El cardenal está a la izquierda del halcón.
Opciones:
(A) El cardenal es el más a la derecha
(B) El halcón es el más a la derecha
(C) El colibrí está más a la derecha.",(C)
"Cada uno de los siguientes párrafos describe un conjunto de tres objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una exhibición de autos antiguos hay tres vehículos: un sedán, un tractor y un autobús. El sedán es más antiguo que el tractor. El autobús es más antiguo que el sedán.
Opciones:
(A) El sedán es el más nuevo.
(B) El tractor es el más nuevo.
(C) El autobús es el más nuevo.",(B)
