aporte,objetivo
"Alice, Bob y Claire están jugando. Al comienzo del juego, cada uno sostiene una pelota: Alice tiene una pelota amarilla, Bob tiene una pelota naranja y Claire tiene una pelota blanca.
A medida que avanza el juego, las parejas de jugadores intercambian bolas. Primero, Claire y Alice intercambian pelotas. Luego, Bob y Alice intercambian pelotas. Finalmente, Bob y Claire intercambian pelotas. Al final del juego, Bob tiene la
Opciones:
(A) bola amarilla
(B) bola naranja
(C) bola blanca",(A)
"Alice, Bob y Claire son bailarines en un baile en cuadrilla. Al comienzo de una canción, cada uno tiene una pareja: Alice baila con Karl, Bob baila con Rodrigo y Claire baila con Helga.
A lo largo de la canción, los bailarines suelen intercambiar parejas. Primero, Bob y Alice cambian de pareja. Luego, Alice y Claire cambian de pareja. Finalmente, Alice y Bob cambian de pareja. Al final del baile, Alice baila con
Opciones:
(A) Carlos
(B)Rodrigo
(C)Helga",(A)
"Alice, Bob y Claire están realizando un intercambio de regalos de elefante blanco. Al comienzo del evento, cada uno sostiene un regalo de un color diferente: Alice tiene un regalo rojo, Bob tiene una pelota negra y Claire tiene un regalo blanco.
A medida que avanza el evento, parejas de personas intercambian regalos. Primero, Bob y Alice intercambian sus regalos. Luego, Claire y Bob intercambian sus regalos. Finalmente, Alice y Claire intercambian sus regalos. Al final del evento, Bob tiene la
Opciones:
(A) rojo presente
(B) bola negra
(C) presente blanco",(C)
"Alice, Bob y Claire están realizando un intercambio de regalos de elefante blanco. Al comienzo del evento, cada uno sostiene un regalo de un color diferente: Alice tiene una pelota naranja, Bob tiene un regalo morado y Claire tiene un regalo rojo.
A medida que avanza el evento, parejas de personas intercambian regalos. Primero, Claire y Bob intercambian sus regalos. Luego, Alice y Bob intercambian sus regalos. Finalmente, Claire y Alice intercambian sus regalos. Al final del evento, Claire tiene la
Opciones:
(A) bola naranja
(B) presente morado
(C) rojo presente",(C)
"Alice, Bob y Claire están jugando. Al comienzo del juego, cada uno sostiene una pelota: Alice tiene una pelota azul, Bob tiene una pelota roja y Claire tiene una pelota amarilla.
A medida que avanza el juego, las parejas de jugadores intercambian bolas. Primero, Claire y Bob intercambian pelotas. Luego, Claire y Alice intercambian pelotas. Finalmente, Bob y Claire intercambian pelotas. Al final del juego, Claire tiene la
Opciones:
(A) bola azul
(B) bola roja
(C) bola amarilla",(C)
"Alice, Bob y Claire son bailarines en un baile en cuadrilla. Al comienzo de una canción, cada uno tiene una pareja: Alice baila con Ophelia, Bob baila con Jamie y Claire baila con Rodrigo.
A lo largo de la canción, los bailarines suelen intercambiar parejas. Primero, Bob y Claire cambian de pareja. Luego, Alice y Bob cambian de pareja. Finalmente, Bob y Claire cambian de pareja. Al final del baile, Bob está bailando con
Opciones:
(A) Ofelia
(B) Jaime
(C)Rodrigo",(B)
"Alice, Bob y Claire son amigos y ávidos lectores que ocasionalmente intercambian libros. Al comienzo del semestre, cada uno compra un libro nuevo: Alice recibe Frankenstein, Bob obtiene Moby Dick y Claire obtiene La comunidad del anillo.
A medida que avanza el semestre, empiezan a negociar con los nuevos libros. Primero, Alice y Bob intercambian libros. Luego, Claire y Alice intercambian libros. Finalmente, Bob y Claire intercambian libros. Al final del semestre, Bob tiene
Opciones:
(A) Frankenstein
(B)Moby Dick
(C) La Comunidad del Anillo",(B)
"Alice, Bob y Claire están en el mismo equipo en un partido de fútbol. Al comienzo del partido, a cada uno se le asigna una posición: Alice juega de portera, Bob juega de extremo izquierdo y Claire juega de mediocampista central.
A medida que avanza el juego, ocasionalmente las parejas de jugadores intercambian posiciones. Primero, Claire y Bob intercambian posiciones. Luego, Alice y Bob intercambian posiciones. Finalmente, Claire y Alice intercambian posiciones. Al final del partido, Alice está jugando.
Opciones:
(Un) portero
(B) extremo izquierdo
(C) mediocampista central",(B)
"Alice, Bob y Claire están en el mismo equipo en un partido de fútbol. Al comienzo del partido, a cada uno se le asigna una posición: Alice juega como animadora, Bob juega como extremo derecho y Claire hace de calienta bancas.
A medida que avanza el juego, ocasionalmente las parejas de jugadores intercambian posiciones. Primero, Alice y Claire intercambian posiciones. Luego, Bob y Claire intercambian posiciones. Finalmente, Alice y Bob intercambian posiciones. Al final del partido, Alice está jugando.
Opciones:
(A) animadora
(B) extremo derecho
(C) calentador de banco",(A)
"Alice, Bob y Claire son amigos y ávidos lectores que ocasionalmente intercambian libros. Al comienzo del semestre, cada uno compra un libro nuevo: Alice recibe El gran Gatsby, Bob obtiene Frankenstein y Claire recibe Ulises.
A medida que avanza el semestre, empiezan a negociar con los nuevos libros. Primero, Alice y Claire intercambian libros. Luego, Bob y Claire intercambian libros. Finalmente, Claire y Alice intercambian libros. Al final del semestre, Alice tiene
Opciones:
(A) El gran Gatsby
(B)Frankenstein
(C) Ulises",(B)
"Alice, Bob y Claire son bailarines en un baile en cuadrilla. Al comienzo de una canción, cada uno tiene una pareja: Alice baila con Ophelia, Bob baila con Lola y Claire baila con Izzi.
A lo largo de la canción, los bailarines suelen intercambiar parejas. Primero, Bob y Claire cambian de pareja. Luego, Claire y Alice cambian de pareja. Finalmente, Alice y Bob cambian de pareja. Al final del baile, Alice baila con
Opciones:
(A) Ofelia
(B)Lola
(C) Izzi",(C)
"Alice, Bob y Claire están en el mismo equipo en un partido de fútbol. Al comienzo del partido, a cada uno se le asigna una posición: Alice juega de mediocampista derecha, Bob juega de mediocampista central y Claire juega de delantera.
A medida que avanza el juego, ocasionalmente las parejas de jugadores intercambian posiciones. Primero, Alice y Bob intercambian posiciones. Luego, Alice y Claire intercambian posiciones. Finalmente, Bob y Claire intercambian posiciones. Al final del partido, Claire está jugando.
Opciones:
(A) mediocampista derecho
(B) mediocampista central
(C) delantero",(A)
"Alice, Bob y Claire son bailarines en un baile en cuadrilla. Al comienzo de una canción, cada uno tiene una pareja: Alice baila con Helga, Bob baila con Patrick y Claire baila con Sam.
A lo largo de la canción, los bailarines suelen intercambiar parejas. Primero, Claire y Alice cambian de pareja. Luego, Claire y Bob cambian de pareja. Finalmente, Alice y Bob cambian de pareja. Al final del baile, Alice baila con
Opciones:
(A) Helga
(B) Patricio
(C) Sam",(A)
"Alice, Bob y Claire están jugando. Al comienzo del juego, cada uno sostiene una pelota: Alice tiene una pelota morada, Bob tiene una pelota amarilla y Claire tiene una pelota naranja.
A medida que avanza el juego, las parejas de jugadores intercambian bolas. Primero, Claire y Bob intercambian pelotas. Luego, Bob y Alice intercambian pelotas. Finalmente, Claire y Bob intercambian pelotas. Al final del juego, Claire tiene la
Opciones:
(A) bola morada
(B) bola amarilla
(C) bola naranja",(A)
"Alice, Bob y Claire son amigos y ávidos lectores que ocasionalmente intercambian libros. Al comienzo del semestre, cada uno compra un libro nuevo: Alice recibe Frankenstein, Bob obtiene El gran Gatsby y Claire recibe Ulises.
A medida que avanza el semestre, empiezan a negociar con los nuevos libros. Primero, Alice y Bob intercambian libros. Luego, Claire y Bob intercambian libros. Finalmente, Bob y Alice intercambian libros. Al final del semestre, Alice tiene
Opciones:
(A) Frankenstein
(B) El gran Gatsby
(C) Ulises",(C)
"Alice, Bob y Claire son amigos y ávidos lectores que ocasionalmente intercambian libros. Al comienzo del semestre, cada uno compra un libro nuevo: Alice recibe Frankenstein, Bob obtiene La Perla y Claire obtiene La Comunidad del Anillo.
A medida que avanza el semestre, empiezan a negociar con los nuevos libros. Primero, Bob y Claire intercambian libros. Luego, Bob y Alice intercambian libros. Finalmente, Claire y Alice intercambian libros. Al final del semestre, Bob tiene
Opciones:
(A) Frankenstein
(B) La Perla
(C) La Comunidad del Anillo",(A)
"Alice, Bob y Claire están realizando un intercambio de regalos de elefante blanco. Al comienzo del evento, cada uno sostiene un regalo de un color diferente: Alice tiene una pelota rosa, Bob tiene una pelota naranja y Claire tiene un regalo blanco.
A medida que avanza el evento, parejas de personas intercambian regalos. Primero, Bob y Claire intercambian sus regalos. Luego, Alice y Claire intercambian sus regalos. Finalmente, Bob y Claire intercambian sus regalos. Al final del evento, Bob tiene la
Opciones:
(A) bola rosa
(B) bola naranja
(C) presente blanco",(A)
"Alice, Bob y Claire están realizando un intercambio de regalos de elefante blanco. Al comienzo del evento, cada uno sostiene un regalo de un color diferente: Alice tiene una pelota rosa, Bob tiene un regalo blanco y Claire tiene un regalo azul.
A medida que avanza el evento, parejas de personas intercambian regalos. Primero, Bob y Claire intercambian sus regalos. Luego, Claire y Alice intercambian sus regalos. Finalmente, Claire y Bob intercambian sus regalos. Al final del evento, Alice tiene la
Opciones:
(A) bola rosa
(B) presente blanco
(C) presente azul",(B)
"Alice, Bob y Claire son amigos y ávidos lectores que ocasionalmente intercambian libros. Al comienzo del semestre, cada uno compra un libro nuevo: Alice recibe Frankenstein, Bob obtiene El gran Gatsby y Claire recibe Ulises.
A medida que avanza el semestre, empiezan a negociar con los nuevos libros. Primero, Alice y Bob intercambian libros. Luego, Claire y Bob intercambian libros. Finalmente, Bob y Alice intercambian libros. Al final del semestre, Claire tiene
Opciones:
(A) Frankenstein
(B) El gran Gatsby
(C) Ulises",(A)
"Alice, Bob y Claire son bailarines en un baile en cuadrilla. Al comienzo de una canción, cada uno tiene un compañero: Alice baila con Karl, Bob baila con Rodrigo y Claire baila con Patrick.
A lo largo de la canción, los bailarines suelen intercambiar parejas. Primero, Claire y Alice cambian de pareja. Luego, Bob y Alice cambian de pareja. Finalmente, Alice y Claire cambian de pareja. Al final del baile, Claire está bailando con
Opciones:
(A) Carlos
(B)Rodrigo
(C) Patricio",(B)
"Alice, Bob y Claire están realizando un intercambio de regalos de elefante blanco. Al comienzo del evento, cada uno sostiene un regalo de un color diferente: Alice tiene un regalo amarillo, Bob tiene una pelota naranja y Claire tiene un regalo verde.
A medida que avanza el evento, parejas de personas intercambian regalos. Primero, Claire y Bob intercambian sus regalos. Luego, Alice y Claire intercambian sus regalos. Finalmente, Bob y Alice intercambian sus regalos. Al final del evento, Alice tiene la
Opciones:
(A) amarillo presente
(B) bola naranja
(C) presente verde",(C)
"Alice, Bob y Claire son bailarines en un baile en cuadrilla. Al comienzo de una canción, cada uno tiene una pareja: Alice baila con Jamie, Bob baila con Patrick y Claire baila con Melissa.
A lo largo de la canción, los bailarines suelen intercambiar parejas. Primero, Claire y Bob cambian de pareja. Luego, Bob y Alice cambian de pareja. Finalmente, Alice y Claire cambian de pareja. Al final del baile, Claire está bailando con
Opciones:
(A) Jaime
(B) Patricio
(C) Melisa",(C)
"Alice, Bob y Claire son bailarines en un baile en cuadrilla. Al comienzo de una canción, cada uno tiene una pareja: Alice baila con Rodrigo, Bob baila con Sam y Claire baila con Lola.
A lo largo de la canción, los bailarines suelen intercambiar parejas. Primero, Claire y Bob cambian de pareja. Luego, Bob y Alice cambian de pareja. Finalmente, Claire y Alice cambian de pareja. Al final del baile, Claire está bailando con
Opciones:
(A)Rodrigo
(B) Sam
(C) Lola",(C)
"Alice, Bob y Claire están realizando un intercambio de regalos de elefante blanco. Al comienzo del evento, cada uno sostiene un regalo de un color diferente: Alice tiene un regalo blanco, Bob tiene una bola rosa y Claire tiene una bola negra.
A medida que avanza el evento, parejas de personas intercambian regalos. Primero, Alice y Claire intercambian sus regalos. Luego, Alice y Bob intercambian sus regalos. Finalmente, Claire y Alice intercambian sus regalos. Al final del evento, Claire tiene la
Opciones:
(A) presente blanco
(B) bola rosa
(C) bola negra",(B)
"Alice, Bob y Claire son amigos y ávidos lectores que ocasionalmente intercambian libros. Al comienzo del semestre, cada uno compra un libro nuevo: Alice recibe El perro de los Baskerville, Bob obtiene Frankenstein y Claire recibe La Odisea.
A medida que avanza el semestre, empiezan a negociar con los nuevos libros. Primero, Bob y Claire intercambian libros. Luego, Alice y Bob intercambian libros. Finalmente, Alice y Claire intercambian libros. Al final del semestre, Alice tiene
Opciones:
(A) Sabueso de los Baskerville
(B)Frankenstein
(C) La Odisea",(B)
"Alice, Bob y Claire están jugando. Al comienzo del juego, cada uno sostiene una pelota: Alice tiene una pelota amarilla, Bob tiene una pelota morada y Claire tiene una pelota azul.
A medida que avanza el juego, las parejas de jugadores intercambian bolas. Primero, Alice y Claire intercambian pelotas. Luego, Bob y Claire intercambian pelotas. Finalmente, Alice y Claire intercambian pelotas. Al final del juego, Alice tiene la
Opciones:
(A) bola amarilla
(B) bola morada
(C) bola azul",(B)
"Alice, Bob y Claire están jugando. Al comienzo del juego, cada uno sostiene una pelota: Alice tiene una pelota rosa, Bob tiene una pelota amarilla y Claire tiene una pelota blanca.
A medida que avanza el juego, las parejas de jugadores intercambian bolas. Primero, Claire y Bob intercambian pelotas. Luego, Alice y Bob intercambian pelotas. Finalmente, Claire y Bob intercambian pelotas. Al final del juego, Alice tiene la
Opciones:
(A) bola rosa
(B) bola amarilla
(C) bola blanca",(C)
"Alice, Bob y Claire están realizando un intercambio de regalos de elefante blanco. Al comienzo del evento, cada uno sostiene un regalo de un color diferente: Alice tiene una pelota naranja, Bob tiene un regalo morado y Claire tiene un regalo azul.
A medida que avanza el evento, parejas de personas intercambian regalos. Primero, Claire y Bob intercambian sus regalos. Luego, Claire y Alice intercambian sus regalos. Finalmente, Bob y Alice intercambian sus regalos. Al final del evento, Alice tiene la
Opciones:
(A) bola naranja
(B) presente morado
(C) presente azul",(C)
"Alice, Bob y Claire están jugando. Al comienzo del juego, cada uno sostiene una pelota: Alice tiene una pelota rosa, Bob tiene una pelota marrón y Claire tiene una pelota naranja.
A medida que avanza el juego, las parejas de jugadores intercambian bolas. Primero, Claire y Alice intercambian pelotas. Luego, Alice y Bob intercambian pelotas. Finalmente, Bob y Claire intercambian pelotas. Al final del juego, Alice tiene la
Opciones:
(A) bola rosa
(B) bola marrón
(C) bola naranja",(B)
"Alice, Bob y Claire son bailarines en un baile en cuadrilla. Al comienzo de una canción, cada uno tiene una pareja: Alice baila con Lola, Bob baila con Patrick y Claire baila con Melissa.
A lo largo de la canción, los bailarines suelen intercambiar parejas. Primero, Alice y Claire cambian de pareja. Luego, Bob y Claire cambian de pareja. Finalmente, Claire y Alice cambian de pareja. Al final del baile, Bob está bailando con
Opciones:
(A) Lola
(B) Patricio
(C) Melisa",(A)
"Alice, Bob y Claire están realizando un intercambio de regalos de elefante blanco. Al comienzo del evento, cada uno sostiene un regalo de un color diferente: Alice tiene un regalo azul, Bob tiene un regalo rojo y Claire tiene un regalo verde.
A medida que avanza el evento, parejas de personas intercambian regalos. Primero, Alice y Bob intercambian sus regalos. Luego, Claire y Bob intercambian sus regalos. Finalmente, Alice y Claire intercambian sus regalos. Al final del evento, Claire tiene la
Opciones:
(A) presente azul
(B) rojo presente
(C) presente verde",(B)
"Alice, Bob y Claire están en el mismo equipo en un partido de fútbol. Al comienzo del partido, a cada uno se le asigna una posición: Alice juega de defensa, Bob juega de portero y Claire juega de lateral derecha.
A medida que avanza el juego, ocasionalmente las parejas de jugadores intercambian posiciones. Primero, Claire y Bob intercambian posiciones. Luego, Alice y Claire intercambian posiciones. Finalmente, Alice y Bob intercambian posiciones. Al final del partido, Claire está jugando.
Opciones:
(A) defensa
(B) portero
(C) extremo derecho",(A)
"Alice, Bob y Claire están en el mismo equipo en un partido de fútbol. Al comienzo del partido, a cada uno se le asigna una posición: Alice juega como animadora, Bob juega como calienta bancas y Claire juega como extremo izquierdo.
A medida que avanza el juego, ocasionalmente las parejas de jugadores intercambian posiciones. Primero, Claire y Bob intercambian posiciones. Luego, Claire y Alice intercambian posiciones. Finalmente, Claire y Bob intercambian posiciones. Al final del partido, Claire está jugando.
Opciones:
(A) animadora
(B) calienta bancas
(C) extremo izquierdo",(C)
"Alice, Bob y Claire están jugando. Al comienzo del juego, cada uno sostiene una pelota: Alice tiene una pelota amarilla, Bob tiene una pelota verde y Claire tiene una pelota azul.
A medida que avanza el juego, las parejas de jugadores intercambian bolas. Primero, Alice y Bob intercambian pelotas. Luego, Alice y Claire intercambian pelotas. Finalmente, Claire y Bob intercambian pelotas. Al final del juego, Bob tiene la
Opciones:
(A) bola amarilla
(B) bola verde
(C) bola azul",(B)
"Alice, Bob y Claire son amigos y ávidos lectores que ocasionalmente intercambian libros. Al comienzo del semestre, cada uno compra un libro nuevo: Alice recibe Catch-22, Bob obtiene Moby Dick y Claire obtiene The Great Gatsby.
A medida que avanza el semestre, empiezan a negociar con los nuevos libros. Primero, Claire y Bob intercambian libros. Luego, Claire y Alice intercambian libros. Finalmente, Bob y Claire intercambian libros. Al final del semestre, Claire tiene
Opciones:
(A) Trampa 22
(B)Moby Dick
(C) El gran Gatsby",(C)
"Alice, Bob y Claire están realizando un intercambio de regalos de elefante blanco. Al comienzo del evento, cada uno sostiene un regalo de un color diferente: Alice tiene una bola negra, Bob tiene un regalo morado y Claire tiene un regalo azul.
A medida que avanza el evento, parejas de personas intercambian regalos. Primero, Claire y Alice intercambian sus regalos. Luego, Bob y Claire intercambian sus regalos. Finalmente, Alice y Bob intercambian sus regalos. Al final del evento, Claire tiene la
Opciones:
(A) bola negra
(B) presente morado
(C) presente azul",(B)
"Alice, Bob y Claire están realizando un intercambio de regalos de elefante blanco. Al comienzo del evento, cada uno sostiene un regalo de un color diferente: Alice tiene un regalo blanco, Bob tiene un regalo azul y Claire tiene una pelota rosa.
A medida que avanza el evento, parejas de personas intercambian regalos. Primero, Alice y Claire intercambian sus regalos. Luego, Claire y Bob intercambian sus regalos. Finalmente, Bob y Alice intercambian sus regalos. Al final del evento, Bob tiene la
Opciones:
(A) presente blanco
(B) presente azul
(C) bola rosa",(C)
"Alice, Bob y Claire son amigos y ávidos lectores que ocasionalmente intercambian libros. Al comienzo del semestre, cada uno compra un libro nuevo: Alice recibe Frankenstein, Bob obtiene La Odisea y Claire obtiene El gran Gatsby.
A medida que avanza el semestre, empiezan a negociar con los nuevos libros. Primero, Alice y Claire intercambian libros. Luego, Alice y Bob intercambian libros. Finalmente, Alice y Claire intercambian libros. Al final del semestre, Claire tiene
Opciones:
(A) Frankenstein
(B) La Odisea
(C) El gran Gatsby",(B)
"Alice, Bob y Claire están en el mismo equipo en un partido de fútbol. Al comienzo del partido, a cada uno se le asigna una posición: Alice juega de mediocampista izquierda, Bob juega de mediocampista derecha y Claire juega de portera.
A medida que avanza el juego, ocasionalmente las parejas de jugadores intercambian posiciones. Primero, Bob y Alice intercambian posiciones. Luego, Alice y Claire intercambian posiciones. Finalmente, Bob y Alice intercambian posiciones. Al final del partido, Claire está jugando.
Opciones:
(A) mediocampista izquierdo
(B) mediocampista derecho
(C) portero",(B)
"Alice, Bob y Claire están realizando un intercambio de regalos de elefante blanco. Al comienzo del evento, cada uno sostiene un regalo de un color diferente: Alice tiene una pelota rosa, Bob tiene una pelota negra y Claire tiene un regalo morado.
A medida que avanza el evento, parejas de personas intercambian regalos. Primero, Bob y Claire intercambian sus regalos. Luego, Alice y Claire intercambian sus regalos. Finalmente, Claire y Bob intercambian sus regalos. Al final del evento, Claire tiene la
Opciones:
(A) bola rosa
(B) bola negra
(C) presente morado",(C)
"Alice, Bob y Claire son amigos y ávidos lectores que ocasionalmente intercambian libros. Al comienzo del semestre, cada uno compra un libro nuevo: Alice recibe La comunidad del anillo, Bob obtiene Frankenstein y Claire recibe El gran Gatsby.
A medida que avanza el semestre, empiezan a negociar con los nuevos libros. Primero, Alice y Claire intercambian libros. Luego, Alice y Bob intercambian libros. Finalmente, Claire y Bob intercambian libros. Al final del semestre, Alice tiene
Opciones:
(A) La Comunidad del Anillo
(B)Frankenstein
(C) El gran Gatsby",(B)
"Alice, Bob y Claire están jugando. Al comienzo del juego, cada uno sostiene una pelota: Alice tiene una pelota negra, Bob tiene una pelota marrón y Claire tiene una pelota azul.
A medida que avanza el juego, las parejas de jugadores intercambian bolas. Primero, Bob y Claire intercambian pelotas. Luego, Alice y Bob intercambian pelotas. Finalmente, Claire y Bob intercambian pelotas. Al final del juego, Claire tiene la
Opciones:
(A) bola negra
(B) bola marrón
(C) bola azul",(A)
"Alice, Bob y Claire están jugando. Al comienzo del juego, cada uno sostiene una pelota: Alice tiene una pelota marrón, Bob tiene una pelota azul y Claire tiene una pelota morada.
A medida que avanza el juego, las parejas de jugadores intercambian bolas. Primero, Bob y Alice intercambian pelotas. Luego, Claire y Alice intercambian pelotas. Finalmente, Bob y Claire intercambian pelotas. Al final del juego, Alice tiene la
Opciones:
(A) bola marrón
(B) bola azul
(C) bola morada",(C)
"Alice, Bob y Claire son amigos y ávidos lectores que ocasionalmente intercambian libros. Al comienzo del semestre, cada uno compra un libro nuevo: Alice recibe Ulises, Bob obtiene Frankenstein y Claire recibe Catch-22.
A medida que avanza el semestre, empiezan a negociar con los nuevos libros. Primero, Bob y Claire intercambian libros. Luego, Claire y Alice intercambian libros. Finalmente, Alice y Bob intercambian libros. Al final del semestre, Alice tiene
Opciones:
(A) Ulises
(B)Frankenstein
(C) Trampa 22",(C)
"Alice, Bob y Claire son bailarines en un baile en cuadrilla. Al comienzo de una canción, cada uno tiene una pareja: Alice baila con Sam, Bob baila con Karl y Claire baila con Helga.
A lo largo de la canción, los bailarines suelen intercambiar parejas. Primero, Alice y Claire cambian de pareja. Luego, Alice y Bob cambian de pareja. Finalmente, Claire y Bob cambian de pareja. Al final del baile, Alice baila con
Opciones:
(A) Sam
(B) Carlos
(C)Helga",(B)
"Alice, Bob y Claire están jugando. Al comienzo del juego, cada uno sostiene una pelota: Alice tiene una pelota negra, Bob tiene una pelota marrón y Claire tiene una pelota azul.
A medida que avanza el juego, las parejas de jugadores intercambian bolas. Primero, Bob y Claire intercambian pelotas. Luego, Alice y Bob intercambian pelotas. Finalmente, Claire y Alice intercambian pelotas. Al final del juego, Claire tiene la
Opciones:
(A) bola negra
(B) bola marrón
(C) bola azul",(C)
"Alice, Bob y Claire están en el mismo equipo en un partido de fútbol. Al comienzo del partido, a cada uno se le asigna una posición: Alice juega de delantera, Bob juega de calienta bancas y Claire juega de mediocampista central.
A medida que avanza el juego, ocasionalmente las parejas de jugadores intercambian posiciones. Primero, Alice y Bob intercambian posiciones. Luego, Alice y Claire intercambian posiciones. Finalmente, Claire y Bob intercambian posiciones. Al final del partido, Claire está jugando.
Opciones:
(A) delantero
(B) calienta bancas
(C) mediocampista central",(A)
"Alice, Bob y Claire están jugando. Al comienzo del juego, cada uno sostiene una pelota: Alice tiene una pelota amarilla, Bob tiene una pelota azul y Claire tiene una pelota rosa.
A medida que avanza el juego, las parejas de jugadores intercambian bolas. Primero, Claire y Alice intercambian pelotas. Luego, Alice y Bob intercambian pelotas. Finalmente, Claire y Bob intercambian pelotas. Al final del juego, Alice tiene la
Opciones:
(A) bola amarilla
(B) bola azul
(C) bola rosa",(B)
"Alice, Bob y Claire son amigos y ávidos lectores que ocasionalmente intercambian libros. Al comienzo del semestre, cada uno compra un libro nuevo: Alice recibe El perro de los Baskerville, Bob obtiene Frankenstein y Claire obtiene Lolita.
A medida que avanza el semestre, empiezan a negociar con los nuevos libros. Primero, Bob y Claire intercambian libros. Luego, Alice y Claire intercambian libros. Finalmente, Claire y Bob intercambian libros. Al final del semestre, Bob tiene
Opciones:
(A) Sabueso de los Baskerville
(B)Frankenstein
(C)Lolita",(A)
