aporte,objetivo
Pregunta: Inga dice la verdad. Shenna dice que Inga miente. Rashida dice que Shenna dice la verdad. Ka dice que Rashida dice la verdad. Shalonda dice que Ka dice la verdad. ¿Shalonda dice la verdad?,No
Pregunta: Amberly miente. Shenna dice que Amberly dice la verdad. Willian dice que Shenna dice la verdad. Raymond dice que Willian miente. Sal dice que Raymond miente. ¿Sal dice la verdad?,No
Pregunta: Willian miente. Inga dice que Willian dice la verdad. Fidel dice que Inga miente. Gwenn dice que Fidel dice la verdad. Crista dice que Gwenn dice la verdad. ¿Crista dice la verdad?,Sí
Pregunta: Ka miente. Christie dice que Ka dice la verdad. Jerry dice que Christie miente. Crista dice que Jerry miente. Yoland dice que Crista dice la verdad. ¿Yoland dice la verdad?,No
Pregunta: Ka miente. Andree dice que Ka dice la verdad. Audrie dice que Andree miente. Antwan dice que Audrie dice la verdad. Millie dice que Antwan dice la verdad. ¿Millie dice la verdad?,Sí
Pregunta: Shalonda dice la verdad. Alexis dice que Shalonda dice la verdad. Christie dice que Alexis miente. Inga dice que Christie dice la verdad. Crista dice que Inga dice la verdad. ¿Crista dice la verdad?,No
Pregunta: Fidel miente. Sal dice que Fidel dice la verdad. Osvaldo dice que Sal miente. Alexis dice que Osvaldo miente. Millie dice que Alexis dice la verdad. ¿Millie dice la verdad?,No
Pregunta: Raymond dice la verdad. Sal dice que Raymond miente. Alexis dice que Sal miente. Helene dice que Alexis miente. Elanor dice que Helene miente. ¿Elanor dice la verdad?,Sí
Pregunta: Ryan dice la verdad. Sal dice que Ryan dice la verdad. Leda dice que Sal dice la verdad. Rashida dice que Leda dice la verdad. Alejandro dice que Rashida dice la verdad. ¿Alejandro dice la verdad?,Sí
Pregunta: Sima miente. Millie dice que Sima dice la verdad. Jerry dice que Millie dice la verdad. Vina dice que Jerry miente. Maybelle dice que Vina dice la verdad. ¿Maybelle dice la verdad?,Sí
Pregunta: Phoebe dice la verdad. Christie dice que Phoebe dice la verdad. Fletcher dice que Christie dice la verdad. Amberly dice que Fletcher miente. Raymond dice que Amberly dice la verdad. ¿Raymond dice la verdad?,No
Pregunta: Delfina dice la verdad. Fletcher dice que Delfina miente. Amberly dice que Fletcher miente. Audrie dice que Amberly dice la verdad. Lorine dice que Audrie dice la verdad. ¿Lorine dice la verdad?,Sí
Pregunta: Amberly dice la verdad. Jamey dice que Amberly dice la verdad. Shalonda dice que Jamey miente. Antwan dice que Shalonda dice la verdad. Alejandro dice que Antwan miente. ¿Alejandro dice la verdad?,Sí
Pregunta: Leda dice la verdad. Alexis dice que Leda miente. Sal dice que Alexis miente. Phoebe dice que Sal dice la verdad. Gwenn dice que Phoebe dice la verdad. ¿Gwenn dice la verdad?,Sí
Pregunta: Fletcher miente. Phoebe dice que Fletcher dice la verdad. Vina dice que Phoebe dice la verdad. Andree dice que Vina dice la verdad. Willian dice que Andree dice la verdad. ¿Willian dice la verdad?,No
Pregunta: Ryan miente. Kristian dice que Ryan miente. Teresa dice que Kristian dice la verdad. Amberly dice que Teresa dice la verdad. Jamey dice que Amberly dice la verdad. ¿Jamey dice la verdad?,Sí
Pregunta: Shalonda miente. Jaymie dice que Shalonda dice la verdad. Raymond dice que Jaymie miente. Audrie dice que Raymond miente. Sherrie dice que Audrie miente. ¿Sherrie dice la verdad?,Sí
Pregunta: Kandi dice la verdad. Michaela dice que Kandi miente. Vernell dice que Michaela miente. Antwan dice que Vernell dice la verdad. Sal dice que Antwan miente. ¿Sal dice la verdad?,No
Pregunta: Audrie miente. Sherrie dice que Audrie miente. Willian dice que Sherrie dice la verdad. Concepción dice que Willian dice la verdad. Gwenn dice que Conception miente. ¿Gwenn dice la verdad?,No
Pregunta: Delfina dice la verdad. Willian dice que Delfina dice la verdad. Crista dice que Willian miente. Shalonda dice que Crista miente. Shenna dice que Shalonda dice la verdad. ¿Shenna dice la verdad?,Sí
Pregunta: Jerry miente. Helene dice que Jerry miente. Alexis dice que Helene dice la verdad. Sherrie dice que Alexis dice la verdad. Michael dice que Sherrie dice la verdad. ¿Michael dice la verdad?,Sí
Pregunta: Fidel dice la verdad. Tamika dice que Fidel miente. Shenna dice que Tamika miente. Audrie dice que Shenna miente. Jim dice que Audrie dice la verdad. ¿Jim dice la verdad?,No
Pregunta: Andree dice la verdad. Audrie dice que Andree dice la verdad. Jerry dice que Audrie miente. Helene dice que Jerry miente. Bernita dice que Helene dice la verdad. ¿Bernita dice la verdad?,Sí
Pregunta: Fidel miente. Fletcher dice que Fidel dice la verdad. Yoland dice que Fletcher miente. Raymond dice que Yoland miente. Leda dice que Raymond miente. ¿Leda dice la verdad?,Sí
Pregunta: Tamika dice la verdad. Ka dice que Tamika dice la verdad. Fidel dice que Ka dice la verdad. Elanor dice que Fidel dice la verdad. Amberly dice que Elanor dice la verdad. ¿Amberly dice la verdad?,Sí
Pregunta: Maybelle miente. Jamey dice que Maybelle dice la verdad. Phoebe dice que Jamey miente. Willian dice que Phoebe miente. Shalonda dice que Willian miente. ¿Shalonda dice la verdad?,Sí
Pregunta: Jamey miente. Vernell dice que Jamey dice la verdad. Millicent dice que Vernell miente. Rashida dice que Millicent dice la verdad. Vina dice que Rashida dice la verdad. ¿Vina dice la verdad?,Sí
Pregunta: Alejandro miente. Amberly dice que Alejandro dice la verdad. Osvaldo dice que Amberly miente. Vernell dice que Osvaldo miente. Shenna dice que Vernell miente. ¿Shenna dice la verdad?,Sí
Pregunta: Fidel dice la verdad. Kandi dice que Fidel miente. Christie dice que Kandi dice la verdad. Leda dice que Christie miente. Sima dice que Leda miente. ¿Sima dice la verdad?,No
Pregunta: Jaymie dice la verdad. Millicent dice que Jaymie miente. Millie dice que Millicent dice la verdad. Vina dice que Millie miente. Leda dice que Vina dice la verdad. ¿Leda dice la verdad?,Sí
Pregunta: Fletcher dice la verdad. Helene dice que Fletcher miente. Elanor dice que Helene dice la verdad. Yoland dice que Elanor dice la verdad. Audrie dice que Yoland miente. ¿Audrie dice la verdad?,Sí
Pregunta: Mentiras milicentes. Alexis dice que Millicent miente. Inga dice que Alexis dice la verdad. Christie dice que Inga miente. Gwenn dice que Christie miente. ¿Gwenn dice la verdad?,Sí
Pregunta: Sima dice la verdad. Yoland dice que Sima miente. Amberly dice que Yoland dice la verdad. Inga dice que Amberly miente. Alexis dice que Inga dice la verdad. ¿Alexis dice la verdad?,Sí
Pregunta: Millie dice la verdad. Millicent dice que Millie dice la verdad. Raymond dice que Millicent dice la verdad. Crista dice que Raymond miente. Ka dice que Crista dice la verdad. ¿Ka dice la verdad?,No
Pregunta: Michaela miente. Millicent dice que Michaela miente. Delbert dice que Millicent miente. Bernita dice que Delbert miente. Teressa dice que Bernita dice la verdad. ¿Teressa dice la verdad?,Sí
Pregunta: Audrie dice la verdad. Yoland dice que Audrie miente. Shaunda dice que Yoland dice la verdad. Raymond dice que Shaunda miente. Maybelle dice que Raymond miente. ¿Maybelle dice la verdad?,No
Pregunta: Fletcher miente. Teressa dice que Fletcher miente. Vernell dice que Teresa miente. Dallas dice que Vernell miente. Millicent dice que Dallas dice la verdad. ¿Millicent dice la verdad?,Sí
Pregunta: Rashida dice la verdad. Willian dice que Rashida miente. Christie dice que Willian miente. Ryan dice que Christie miente. Shaunda dice que Ryan miente. ¿Shaunda dice la verdad?,Sí
Pregunta: Elanor dice la verdad. Ka dice que Elanor miente. Delbert dice que Ka dice la verdad. Michaela dice que Delbert miente. Sherrie dice que Michaela miente. ¿Sherrie dice la verdad?,No
Pregunta: Andree miente. Amberly dice que Andree dice la verdad. Gwenn dice que Amberly dice la verdad. Willian dice que Gwenn miente. Alexis dice que Willian dice la verdad. ¿Alexis dice la verdad?,Sí
Pregunta: Bernita dice la verdad. Michael dice que Bernita dice la verdad. Fidel dice que Michael miente. Dallas dice que Fidel dice la verdad. Millicent dice que Dallas miente. ¿Millicent dice la verdad?,Sí
Pregunta: Fletcher dice la verdad. Ka dice que Fletcher dice la verdad. Elanor dice que Ka miente. Vernell dice que Elanor miente. Delfina dice que Vernell dice la verdad. ¿Delfina dice la verdad?,Sí
Pregunta: Kandi dice la verdad. Alejandro dice que Kandi dice la verdad. Millicent dice que Alejandro miente. Shalonda dice que Millicent miente. Concepción dice que Shalonda miente. ¿Concepción dice la verdad?,No
Pregunta: Millicent dice la verdad. Millie dice que Millicent dice la verdad. Michael dice que Millie dice la verdad. Antwan dice que Michael miente. Alexis dice que Antwan dice la verdad. ¿Alexis dice la verdad?,No
Pregunta: Jerry miente. Helene dice que Jerry miente. Kandi dice que Helene dice la verdad. Jaymie dice que Kandi miente. Shalonda dice que Jaymie miente. ¿Shalonda dice la verdad?,Sí
Pregunta: Tamika dice la verdad. Sima dice que Tamika dice la verdad. Rashida dice que Sima miente. Delfina dice que Rashida miente. Jerry dice que Delfina miente. ¿Jerry dice la verdad?,No
Pregunta: Ka dice la verdad. Fletcher dice que Ka dice la verdad. Maybelle dice que Fletcher miente. Lorine dice que Maybelle miente. Crista dice que Lorine dice la verdad. ¿Crista dice la verdad?,Sí
Pregunta: Delbert dice la verdad. Delfina dice que Delbert miente. Antwan dice que Delfina dice la verdad. Helene dice que Antwan miente. Sima dice que Helene miente. ¿Sima dice la verdad?,No
Pregunta: Maybelle dice la verdad. Bernita dice que Maybelle dice la verdad. Inga dice que Bernita dice la verdad. Tamika dice que Inga miente. Helene dice que Tamika dice la verdad. ¿Helene dice la verdad?,No
Pregunta: Delfina miente. Leda dice que Delfina miente. Fidel dice que Leda miente. Sal dice que Fidel dice la verdad. Andree dice que Sal miente. ¿Andrée dice la verdad?,Sí
Pregunta: Jerry dice la verdad. Elanor dice que Jerry dice la verdad. Gwenn dice que Elanor dice la verdad. Kandi dice que Gwenn dice la verdad. Dallas dice que Kandi dice la verdad. ¿Dallas dice la verdad?,Sí
Pregunta: Crista miente. Michael dice que Crista dice la verdad. Audrie dice que Michael miente. Sherrie dice que Audrie miente. Michaela dice que Sherrie dice la verdad. ¿Michaela dice la verdad?,No
Pregunta: Jim miente. Ka dice que Jim miente. Jerry dice que Ka dice la verdad. Fletcher dice que Jerry dice la verdad. Kandi dice que Fletcher miente. ¿Kandi dice la verdad?,No
Pregunta: Sima dice la verdad. Michaela dice que Sima miente. Leda dice que Michaela dice la verdad. Fletcher dice que Leda miente. Vina dice que Fletcher dice la verdad. ¿Vina dice la verdad?,Sí
Pregunta: Vernell miente. Gwenn dice que Vernell miente. Teresa dice que Gwenn miente. Bernita dice que Teressa dice la verdad. Christie dice que Bernita miente. ¿Christie dice la verdad?,Sí
Pregunta: Fidel miente. Michael dice que Fidel miente. Fletcher dice que Michael miente. Inga dice que Fletcher dice la verdad. Andree dice que Inga miente. ¿Andrée dice la verdad?,Sí
Pregunta: Phoebe dice la verdad. Jamey dice que Phoebe miente. Audrie dice que Jamey dice la verdad. Michaela dice que Audrie miente. Vina dice que Michaela miente. ¿Vina dice la verdad?,No
Pregunta: Kandi miente. Phoebe dice que Kandi dice la verdad. Yoland dice que Phoebe dice la verdad. Fletcher dice que Yoland miente. Lorine dice que Fletcher dice la verdad. ¿Lorine dice la verdad?,Sí
Pregunta: Kandi dice la verdad. Crista dice que Kandi miente. Ryan dice que Crista dice la verdad. Gwenn dice que Ryan dice la verdad. Delfina dice que Gwenn dice la verdad. ¿Delfina dice la verdad?,No
Pregunta: Mentiras milicentes. Shenna dice que Millicent miente. Willian dice que Shenna dice la verdad. Kandi dice que Willian miente. Vernell dice que Kandi miente. ¿Vernell dice la verdad?,Sí
Pregunta: Jamey dice la verdad. Raymond dice que Jamey miente. Audrie dice que Raymond miente. Michaela dice que Audrie miente. Rashida dice que Michaela miente. ¿Rashida dice la verdad?,Sí
Pregunta: Osvaldo dice la verdad. Andree dice que Osvaldo dice la verdad. Willian dice que Andree miente. Vina dice que Willian dice la verdad. Jaymie dice que Vina dice la verdad. ¿Jaymie dice la verdad?,No
Pregunta: Leda dice la verdad. Shalonda dice que Leda miente. Shenna dice que Shalonda dice la verdad. Christie dice que Shenna miente. Crista dice que Christie dice la verdad. ¿Crista dice la verdad?,Sí
Pregunta: La concepción dice la verdad. Teresa dice que Concepción miente. Sal dice que Teresa dice la verdad. Fidel dice que Sal dice la verdad. Shenna dice que Fidel miente. ¿Shenna dice la verdad?,Sí
Pregunta: Ryan dice la verdad. Helene dice que Ryan dice la verdad. Kandi dice que Helene dice la verdad. Inga dice que Kandi dice la verdad. Delbert dice que Inga miente. ¿Delbert dice la verdad?,No
Pregunta: Ryan miente. Christie dice que Ryan miente. Amberly dice que Christie dice la verdad. Shenna dice que Amberly dice la verdad. Jamey dice que Shenna miente. ¿Jamey dice la verdad?,No
Pregunta: Kristian dice la verdad. Dallas dice que Kristian dice la verdad. Osvaldo dice que Dallas miente. Millie dice que Osvaldo dice la verdad. Vina dice que Millie dice la verdad. ¿Vina dice la verdad?,No
Pregunta: Christie dice la verdad. Jamey dice que Christie dice la verdad. Michael dice que Jamey miente. Rashida dice que Michael dice la verdad. Teresa dice que Rashida dice la verdad. ¿Teressa dice la verdad?,No
Pregunta: Rashida miente. Ryan dice que Rashida dice la verdad. Vernell dice que Ryan dice la verdad. Shaunda dice que Vernell miente. Amberly dice que Shaunda miente. ¿Amberly dice la verdad?,No
Pregunta: Elanor miente. Tamika dice que Elanor miente. Ka dice que Tamika dice la verdad. Shaunda dice que Ka miente. Conception dice que Shaunda miente. ¿Concepción dice la verdad?,Sí
Pregunta: Teresa miente. Willian dice que Teresa miente. Jamey dice que Willian miente. Ryan dice que Jamey miente. Kandi dice que Ryan miente. ¿Kandi dice la verdad?,No
Pregunta: Audrie miente. Jaymie dice que Audrie dice la verdad. Phoebe dice que Jaymie miente. Concepción dice que Phoebe dice la verdad. Michael dice que Conception miente. ¿Michael dice la verdad?,No
Pregunta: Bernita dice la verdad. Audrie dice que Bernita miente. Delfina dice que Audrie dice la verdad. Viña dice que Delfina miente. Sal dice que Vina dice la verdad. ¿Sal dice la verdad?,Sí
Pregunta: Jamey miente. Raymond dice que Jamey miente. Ka dice que Raymond miente. Bernita dice que Ka dice la verdad. Teresa dice que Bernita miente. ¿Teressa dice la verdad?,Sí
Pregunta: Teresa miente. Kristian dice que Teresa miente. Sal dice que Kristian dice la verdad. Audrie dice que Sal miente. Leda dice que Audrie miente. ¿Leda dice la verdad?,Sí
Pregunta: Helene dice la verdad. Lorine dice que Helene miente. Raymond dice que Lorine dice la verdad. Ka dice que Raymond dice la verdad. Christie dice que Ka dice la verdad. ¿Christie dice la verdad?,No
Pregunta: Ryan miente. Kandi dice que Ryan miente. Lorine dice que Kandi miente. Christie dice que Lorine dice la verdad. Fletcher dice que Christie miente. ¿Fletcher dice la verdad?,Sí
Pregunta: Jamey miente. Gwenn dice que Jamey dice la verdad. Yoland dice que Gwenn dice la verdad. Kandi dice que Yoland dice la verdad. Osvaldo dice que Kandi dice la verdad. ¿Osvaldo dice la verdad?,No
Pregunta: Antwan dice la verdad. Helene dice que Antwan dice la verdad. Gwenn dice que Helene dice la verdad. Sal dice que Gwenn dice la verdad. Shaunda dice que Sal miente. ¿Shaunda dice la verdad?,No
Pregunta: Jim dice la verdad. Tamika dice que Jim dice la verdad. Helene dice que Tamika dice la verdad. Jaymie dice que Helene dice la verdad. Conception dice que Jaymie dice la verdad. ¿Concepción dice la verdad?,Sí
Pregunta: Sima dice la verdad. Jim dice que Sima miente. Gwenn dice que Jim dice la verdad. Phoebe dice que Gwenn dice la verdad. Rashida dice que Phoebe miente. ¿Rashida dice la verdad?,Sí
Pregunta: Jamey dice la verdad. Delfina dice que Jamey miente. Viña dice que Delfina dice la verdad. Teressa dice que Vina dice la verdad. Concepción dice que Teresa miente. ¿Concepción dice la verdad?,Sí
Pregunta: Phoebe dice la verdad. Helene dice que Phoebe miente. Sima dice que Helene miente. Alejandro dice que Sima dice la verdad. Michaela dice que Alejandro miente. ¿Michaela dice la verdad?,No
Pregunta: Sima dice la verdad. Teresa dice que Sima dice la verdad. Vina dice que Teressa miente. Crista dice que Vina miente. Phoebe dice que Crista dice la verdad. ¿Phoebe dice la verdad?,Sí
Pregunta: Jamey miente. Michaela dice que Jamey dice la verdad. Millicent dice que Michaela miente. Elanor dice que Millicent dice la verdad. Rashida dice que Elanor miente. ¿Rashida dice la verdad?,No
Pregunta: Millicent dice la verdad. Alexis dice que Millicent miente. Jaymie dice que Alexis miente. Willian dice que Jaymie dice la verdad. Leda dice que Willian miente. ¿Leda dice la verdad?,No
Pregunta: Jaymie miente. Christie dice que Jaymie dice la verdad. Alejandro dice que Christie miente. Gwenn dice que Alejandro dice la verdad. Sal dice que Gwenn miente. ¿Sal dice la verdad?,No
Pregunta: Michael miente. Leda dice que Michael miente. Delbert dice que Leda dice la verdad. Tamika dice que Delbert dice la verdad. Fidel dice que Tamika miente. ¿Fidel dice la verdad?,No
Pregunta: Leda dice la verdad. Vina dice que Leda miente. Delfina dice que Vina dice la verdad. Alejandro dice que Delfina miente. Shaunda dice que Alejandro dice la verdad. ¿Shaunda dice la verdad?,Sí
Pregunta: Andree miente. Delfina dice que Andree miente. Jim dice que Delfina dice la verdad. Gwenn dice que Jim miente. Delbert dice que Gwenn miente. ¿Delbert dice la verdad?,Sí
Pregunta: Andree miente. Jamey dice que Andree miente. Shaunda dice que Jamey miente. Delfina dice que Shaunda miente. Christie dice que Delfina miente. ¿Christie dice la verdad?,No
Pregunta: Crista dice la verdad. Shalonda dice que Crista miente. Millicent dice que Shalonda miente. Vernell dice que Millicent miente. Inga dice que Vernell dice la verdad. ¿Inga dice la verdad?,No
Pregunta: La concepción dice la verdad. Elanor dice que Concepción dice la verdad. Alexis dice que Elanor dice la verdad. Fidel dice que Alexis dice la verdad. Delbert dice que Fidel miente. ¿Delbert dice la verdad?,No
Pregunta: Elanor dice la verdad. Leda dice que Elanor miente. Osvaldo dice que Leda dice la verdad. Jim dice que Osvaldo miente. Gwenn dice que Jim miente. ¿Gwenn dice la verdad?,No
Pregunta: Ryan dice la verdad. Shaunda dice que Ryan dice la verdad. Leda dice que Shaunda miente. Teresa dice que Leda miente. Christie dice que Teressa dice la verdad. ¿Christie dice la verdad?,Sí
Pregunta: Shaunda miente. Ryan dice que Shaunda dice la verdad. Shalonda dice que Ryan miente. Bernita dice que Shalonda miente. Michaela dice que Bernita dice la verdad. ¿Michaela dice la verdad?,No
Pregunta: Alexis dice la verdad. Shenna dice que Alexis dice la verdad. Yoland dice que Shenna dice la verdad. Ka dice que Yoland dice la verdad. Inga dice que Ka dice la verdad. ¿Inga dice la verdad?,Sí
Pregunta: Delfina miente. Jerry dice que Delfina dice la verdad. Maybelle dice que Jerry dice la verdad. Dallas dice que Maybelle miente. Kristian dice que Dallas dice la verdad. ¿Kristian dice la verdad?,Sí
Pregunta: Gwenn dice la verdad. Andree dice que Gwenn dice la verdad. Yoland dice que Andree miente. Sal dice que Yoland miente. Crista dice que Sal miente. ¿Crista dice la verdad?,No
Pregunta: Crista dice la verdad. Jim dice que Crista miente. Delfina dice que Jim miente. Phoebe dice que Delfina miente. Bernita dice que Phoebe dice la verdad. ¿Bernita dice la verdad?,No
Pregunta: Jim dice la verdad. Alejandro dice que Jim miente. Phoebe dice que Alejandro miente. Shaunda dice que Phoebe dice la verdad. Kandi dice que Shaunda miente. ¿Kandi dice la verdad?,No
Pregunta: Osvaldo miente. Ryan dice que Osvaldo miente. Andree dice que Ryan dice la verdad. Rashida dice que Andree dice la verdad. Millie dice que Rashida dice la verdad. ¿Millie dice la verdad?,Sí
Pregunta: Yoland dice la verdad. Michaela dice que Yoland dice la verdad. Sima dice que Michaela dice la verdad. Shaunda dice que Sima dice la verdad. Osvaldo dice que Shaunda miente. ¿Osvaldo dice la verdad?,No
Pregunta: La concepción miente. Rashida dice que Conception dice la verdad. Alejandro dice que Rashida dice la verdad. Sherrie dice que Alejandro miente. Amberly dice que Sherrie dice la verdad. ¿Amberly dice la verdad?,Sí
Pregunta: Teresa dice la verdad. Vernell dice que Teresa miente. Sherrie dice que Vernell dice la verdad. Tamika dice que Sherrie miente. Millicent dice que Tamika dice la verdad. ¿Millicent dice la verdad?,Sí
Pregunta: Vernell miente. Michael dice que Vernell miente. Dallas dice que Michael miente. Shalonda dice que Dallas dice la verdad. Jamey dice que Shalonda miente. ¿Jamey dice la verdad?,Sí
Pregunta: Jim dice la verdad. Ryan dice que Jim dice la verdad. Millicent dice que Ryan dice la verdad. Audrie dice que Millicent dice la verdad. Elanor dice que Audrie dice la verdad. ¿Elanor dice la verdad?,Sí
Pregunta: Elanor miente. Dallas dice que Elanor dice la verdad. Fletcher dice que Dallas miente. Jamey dice que Fletcher dice la verdad. Delfina dice que Jamey miente. ¿Delfina dice la verdad?,No
Pregunta: Alejandro dice la verdad. Shenna dice que Alejandro dice la verdad. Christie dice que Shenna dice la verdad. Shalonda dice que Christie miente. Jerry dice que Shalonda miente. ¿Jerry dice la verdad?,Sí
Pregunta: Osvaldo miente. Phoebe dice que Osvaldo miente. Kandi dice que Phoebe dice la verdad. Crista dice que Kandi dice la verdad. Delbert dice que Crista miente. ¿Delbert dice la verdad?,No
Pregunta: Bernita miente. Jerry dice que Bernita dice la verdad. Delbert dice que Jerry miente. Jamey dice que Delbert dice la verdad. Shenna dice que Jamey miente. ¿Shenna dice la verdad?,No
Pregunta: Willian dice la verdad. Phoebe dice que Willian miente. Alejandro dice que Phoebe miente. Lorine dice que Alejandro dice la verdad. Christie dice que Lorine dice la verdad. ¿Christie dice la verdad?,Sí
Pregunta: Millicent dice la verdad. Vernell dice que Millicent miente. Tamika dice que Vernell dice la verdad. Osvaldo dice que Tamika dice la verdad. Shenna dice que Osvaldo miente. ¿Shenna dice la verdad?,Sí
Pregunta: Amberly miente. Shalonda dice que Amberly dice la verdad. Helene dice que Shalonda dice la verdad. Sima dice que Helene dice la verdad. Christie dice que Sima dice la verdad. ¿Christie dice la verdad?,No
Pregunta: Christie miente. Jaymie dice que Christie miente. Lorine dice que Jaymie dice la verdad. Bernita dice que Lorine dice la verdad. Delfina dice que Bernita miente. ¿Delfina dice la verdad?,No
Pregunta: Helene dice la verdad. Teressa dice que Helene dice la verdad. Jamey dice que Teresa miente. Alexis dice que Jamey miente. Osvaldo dice que Alexis dice la verdad. ¿Osvaldo dice la verdad?,Sí
Pregunta: Willian dice la verdad. Michaela dice que Willian miente. Conception dice que Michaela miente. Inga dice que Concepción dice la verdad. Sal dice que Inga miente. ¿Sal dice la verdad?,No
Pregunta: Lorine miente. Osvaldo dice que Lorine miente. Alejandro dice que Osvaldo miente. Gwenn dice que Alejandro dice la verdad. Dallas dice que Gwenn miente. ¿Dallas dice la verdad?,Sí
Pregunta: Christie dice la verdad. Elanor dice que Christie miente. Jaymie dice que Elanor dice la verdad. Jamey dice que Jaymie miente. Alexis dice que Jamey dice la verdad. ¿Alexis dice la verdad?,Sí
Pregunta: Maybelle dice la verdad. Osvaldo dice que Maybelle miente. Kandi dice que Osvaldo miente. Jerry dice que Kandi miente. Alejandro dice que Jerry miente. ¿Alejandro dice la verdad?,Sí
Pregunta: Alejandro miente. Vina dice que Alejandro miente. Vernell dice que Vina dice la verdad. Fidel dice que Vernell miente. Inga dice que Fidel dice la verdad. ¿Inga dice la verdad?,No
Pregunta: Millicent dice la verdad. Willian dice que Millicent miente. Crista dice que Willian miente. Teressa dice que Crista dice la verdad. Rashida dice que Teressa dice la verdad. ¿Rashida dice la verdad?,Sí
Pregunta: Osvaldo miente. Gwenn dice que Osvaldo miente. Michael dice que Gwenn miente. Elanor dice que Michael miente. Sal dice que Elanor dice la verdad. ¿Sal dice la verdad?,Sí
Pregunta: Ka miente. Lorine dice que Ka dice la verdad. Sal dice que Lorine miente. Amberly dice que Sal miente. Conception dice que Amberly miente. ¿Concepción dice la verdad?,Sí
Pregunta: Jerry dice la verdad. Raymond dice que Jerry dice la verdad. Yoland dice que Raymond dice la verdad. Elanor dice que Yoland dice la verdad. Jamey dice que Elanor miente. ¿Jamey dice la verdad?,No
Pregunta: Helene dice la verdad. Raymond dice que Helene miente. Andree dice que Raymond dice la verdad. Michael dice que Andree dice la verdad. Amberly dice que Michael dice la verdad. ¿Amberly dice la verdad?,No
Pregunta: Willian dice la verdad. Crista dice que Willian dice la verdad. Vina dice que Crista miente. Fidel dice que Viña miente. Fletcher dice que Fidel miente. ¿Fletcher dice la verdad?,No
Pregunta: Lorine dice la verdad. Michaela dice que Lorine miente. Millicent dice que Michaela dice la verdad. Fletcher dice que Millicent dice la verdad. Shaunda dice que Fletcher dice la verdad. ¿Shaunda dice la verdad?,No
Pregunta: Jerry miente. Gwenn dice que Jerry miente. Fidel dice que Gwenn miente. Millicent dice que Fidel dice la verdad. Lorine dice que Millicent dice la verdad. ¿Lorine dice la verdad?,No
Pregunta: Millie miente. Jaymie dice que Millie dice la verdad. Jamey dice que Jaymie dice la verdad. Sal dice que Jamey miente. Christie dice que Sal miente. ¿Christie dice la verdad?,No
Pregunta: Shalonda miente. Crista dice que Shalonda dice la verdad. Yoland dice que Crista dice la verdad. Ka dice que Yoland dice la verdad. Michaela dice que Ka miente. ¿Michaela dice la verdad?,Sí
