aporte,objetivo
"¿Es verosímil la siguiente frase? ""Kyle Tucker disparó con el pie izquierdo"".",no
"¿Es verosímil la siguiente frase? ""Jakub Vrana patinó hacia atrás.""",Sí
"¿Es verosímil la siguiente frase? ""Deshaun Watson fue sancionado en la jugada"".",Sí
"¿Es verosímil la siguiente frase? ""Tyler Glasnow vio pasar el lanzamiento"".",Sí
"¿Es verosímil la siguiente frase? ""Juan Soto sacó la bola cuatro"".",Sí
"¿Es verosímil la siguiente frase? ""Anthony Davis tocó el timbre"".",Sí
"¿Es verosímil la siguiente frase? ""Caris LeVert anotó una bandeja inversa"".",Sí
"¿Es verosímil la siguiente frase? ""Andrei Svechnikov tomó la cuarta bola"".",no
"¿Es verosímil la siguiente frase? ""Trae Young entró en la zona de anotación"".",no
"¿Es verosímil la siguiente frase? ""Nathan MacKinnon anotó el triple en las Finales de la Conferencia Este"".",no
"¿Es verosímil la siguiente frase? ""A.J. Green anotó en el tercer período"".",no
"¿Es verosímil la siguiente frase? ""Elias Lindholm tomó el centro"".",no
"¿Es verosímil la siguiente frase? ""Fred VanVleet pasó el disco"".",no
"¿Es verosímil la siguiente frase? ""Frederik Andersen convirtió el primer intento"".",no
"¿Es verosímil la siguiente frase? ""Javier Mascherano sacó un zurdazo"".",Sí
"¿Es verosímil la siguiente frase? ""Mike Trout conectó un jonrón de despedida"".",Sí
"¿Es verosímil la siguiente frase? ""Pete Alonso anotó un triple en la Serie Mundial"".",Sí
"¿Es verosímil la siguiente frase? ""Anthony Rizzo patinó hacia atrás en la Copa Stanley"".",no
"¿Es verosímil la siguiente frase? ""Francisco Lindor recibió base por bolas en la cuarta bola"".",Sí
"¿Es verosímil la siguiente frase? ""Klaas Jan Huntelaar anotó una bandeja fácil"".",no
"¿Es verosímil la siguiente frase? ""Stefon Diggs hizo un pase inclinado"".",Sí
"¿Es verosímil la siguiente frase? ""Diego Forlán le hizo un maradona al defensa"".",Sí
"¿Es verosímil la siguiente frase? ""George Springer cometió una falta de bloqueo"".",no
"¿Es verosímil la siguiente frase? ""Arjen Robben cruzó la línea azul en la Copa Stanley.""",no
"¿Es verosímil la siguiente frase? ""Mitchell Robinson disparó el tiro"".",Sí
"¿Es verosímil la siguiente frase? ""Gabriel Landeskog lanzó el ataque de desesperación.""",no
"¿Es verosímil la siguiente frase? ""Vincent Kompany marcó un tiro de bicicleta"".",Sí
"¿Es verosímil la siguiente frase? ""Mathew Barzal pidió la pantalla"".",no
"¿Es verosímil la siguiente frase? ""Kailer Yamamoto captó el desvanecimiento del hombro trasero"".",no
"¿Es verosímil la siguiente frase? ""Patrice Bergeron disparó de revés"".",Sí
"¿Es verosímil la siguiente frase? ""Collin Sexton tocó el timbre"".",Sí
"¿Es verosímil la siguiente frase? ""Stephan El Shaarawy disparó con la izquierda"".",Sí
"¿Es verosímil la siguiente frase? ""Nick Foles perdió el control del disco"".",no
"¿Es verosímil la siguiente frase? ""Ryan Nugent-Hopkins acabó con el juego de poder"".",Sí
"¿Es verosímil la siguiente frase? ""Kyle Connor dio un paso hacia la canasta en las Finales de la Conferencia Oeste"".",no
"¿Es verosímil la siguiente frase? ""Luka Modric jugó con tacos en la Copa FA"".",Sí
"¿Es verosímil la siguiente frase? ""Dani Alves tomó el centro"".",no
"¿Es verosímil la siguiente frase? ""Russell Westbrook anotó en el juego de poder"".",no
"¿Es verosímil la siguiente frase? ""Mark Stone anotó un triple"".",no
"¿Es verosímil la siguiente frase? ""Teuvo Teravainen disparó el disco"".",Sí
"¿Es verosímil la siguiente frase? ""John Brown lo intentó en cuarta oportunidad en el campeonato de la NFC"".",Sí
"¿Es verosímil la siguiente frase? ""Kwadwo Asamoah venció el reloj de lanzamiento en las Finales de la Conferencia Este"".",no
"¿Es verosímil la siguiente frase? ""Kyle Tucker pisó la primera base"".",Sí
"¿Es verosímil la siguiente frase? ""Neymar le hizo un maradona al defensa en la semifinal de la Champions League.""",Sí
"¿Es verosímil la siguiente frase? ""Mookie Betts dio un paso lateral tres"".",no
"¿Es verosímil la siguiente frase? ""Sonny Gray quedó eliminado en segunda"".",Sí
"¿Es verosímil la siguiente frase? ""Juan Soto hizo un doble paso"".",no
¿Es verosímil la siguiente frase? «Juan Mata marcó de chilena en la final de la Champions.»,Sí
"¿Es verosímil la siguiente frase? ""Dylan Larkin recibió base por bolas con la cuarta bola"".",no
"¿Es verosímil la siguiente frase? ""Brandon Lowe disparó con la zurda"".",no
"¿Es verosímil la siguiente frase? ""Caris LeVert anotó un mate inverso"".",Sí
"¿Es verosímil la siguiente frase? ""Emmanuel Sanders consiguió un hit"".",no
"¿Es verosímil la siguiente frase? ""Robert Woods acabó con el juego de poder"".",no
"¿Es verosímil la siguiente frase? ""Jonathan Marchessault hizo cinco hoyos"".",Sí
"¿Es verosímil la siguiente frase? ""Tristan Jarry hundió el balón"".",no
"¿Es verosímil la siguiente frase? ""Wayne Rooney vio pasar el campo"".",no
"¿Es verosímil la siguiente frase? ""Michael Thomas tomó el centro"".",Sí
"¿Es verosímil la siguiente frase? ""Deshaun Watson lanzó un tiro de esquina"".",no
"¿Es verosímil la siguiente frase? ""Mookie Betts anotó en el juego de poder"".",no
"¿Es verosímil la siguiente frase? ""Tuukka Rask hizo un doblete"".",no
"¿Es verosímil la siguiente frase? ""Toni Kroos sacó un saque de banda en la semifinal de la Liga de Campeones.""",Sí
"¿Es verosímil la siguiente frase? ""Mike Williams perdió el balón en la Superbowl"".",Sí
"¿Es verosímil la siguiente frase? ""Allen Robinson ganó cinco yardas"".",Sí
"¿Es verosímil la siguiente frase? ""Mario Gómez anotó una bandeja inversa"".",no
"¿Es verosímil la siguiente frase? ""Juan Mata pilló el pase pantalla"".",no
"¿Es verosímil la siguiente frase? ""Jamison Crowder dibujó una bandera en la obra"".",Sí
"¿Es verosímil la siguiente frase? ""Mike Williams anotó una patada de bicicleta en la Copa FA"".",no
"¿Es verosímil la siguiente frase? ""Petr Cech estaba a salvo al principio.""",no
"¿Es verosímil la siguiente frase? ""Jayson Tatum dio un paso lateral tres en el Campeonato de la NBA"".",Sí
"¿Es verosímil la siguiente frase? ""Thomas Müller anotó un triple"".",no
"¿Es verosímil la siguiente frase? ""James Karinchak trabajó la cuenta completa"".",Sí
"¿Es verosímil la siguiente frase? ""Jerry Jeudy acabó con el juego de poder"".",no
"¿Es verosímil la siguiente frase? ""Stephen Curry anotó una bandeja inversa"".",Sí
"¿Es verosímil la siguiente frase? ""Mikal Bridges anotó un mate como un molino de viento"".",Sí
"¿Es verosímil la siguiente frase? ""Ryan Fitzpatrick anotó un touchdown"".",Sí
"¿Es verosímil la siguiente frase? ""Jaylen Brown cometió una infracción de tres segundos"".",Sí
"¿Es verosímil la siguiente frase? ""Kenta Maeda atrapó el pase de pantalla"".",no
"¿Es verosímil la siguiente frase? ""Chris Godwin cruzó la línea azul en la Copa Stanley"".",no
"¿Es verosímil la siguiente frase? ""Justin Herbert Maradona fue el defensor"".",no
"¿Es verosímil la siguiente frase? ""Blake Snell conectó un sencillo"".",Sí
"¿Es verosímil la siguiente frase? ""Darius Slayton se salió del campo en el campeonato de la AFC.""",Sí
"¿Es verosímil la siguiente frase? ""Nicklas Backstrom se ganó un viaje al área de penalti.""",Sí
"¿Es verosímil la siguiente frase? ""Pepe convirtió el primer intento"".",no
"¿Es verosímil la siguiente frase? ""Kenta Maeda lanzó a primera base en la Serie de Campeonato de la Liga Americana"".",Sí
"¿Es verosímil la siguiente frase? ""Ryan O'Reilly tomó la ruta del volante"".",no
"¿Es verosímil la siguiente frase? ""Marcell Ozuna bateó para doble play"".",Sí
