aporte,objetivo
"Cada uno de los siguientes párrafos describe un conjunto de siete objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En un torneo de golf había siete golfistas: Joe, Dan, Ana, Mel, Ada, Eve y Amy. Eve terminó por encima de Amy. Dan terminó segundo. Ada terminó debajo de Ana. Ana terminó antepenúltima. Mel terminó último. Amy terminó tercera.
Opciones:
(A) Joe terminó último
(B) Dan terminó último
(C) Ana terminó última
(D) Mel terminó último
(E) Ada terminó última
(F) Eva terminó última
(G) Amy terminó última",(D)
"Cada uno de los siguientes párrafos describe un conjunto de siete objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una rama hay siete pájaros: un cuervo, un colibrí, un petirrojo, un cuervo, una codorniz, un arrendajo azul y un cardenal. El colibrí está a la izquierda del cuervo. La codorniz está a la derecha del cuervo. El cuervo está a la izquierda del petirrojo. El arrendajo azul es el tercero desde la derecha. El cardenal es el más a la izquierda. El colibrí es el cuarto desde la izquierda.
Opciones:
(A) El cuervo es el tercero desde la derecha.
(B) El colibrí es el tercero desde la derecha.
(C) El petirrojo es el tercero desde la derecha.
(D) El cuervo es el tercero desde la derecha.
(E) La codorniz es la tercera desde la derecha.
(F) El arrendajo azul es el tercero desde la derecha.
(G) El cardenal es el tercero desde la derecha",(F)
"Cada uno de los siguientes párrafos describe un conjunto de siete objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una rama hay siete pájaros: un cuervo, un cardenal, un halcón, un búho, un arrendajo azul, una codorniz y un petirrojo. El búho es el segundo desde la derecha. El cardenal es el cuarto desde la izquierda. El halcón está a la izquierda del arrendajo azul. La codorniz está a la izquierda del halcón. El cuervo es el segundo desde la izquierda. El petirrojo está a la izquierda de la codorniz.
Opciones:
(A) El cuervo es el segundo desde la izquierda.
(B) El cardenal es el segundo por la izquierda.
(C) El halcón es el segundo desde la izquierda.
(D) El búho es el segundo desde la izquierda.
(E) El arrendajo azul es el segundo desde la izquierda.
(F) La codorniz es la segunda desde la izquierda.
(G) El petirrojo es el segundo desde la izquierda.",(A)
"Cada uno de los siguientes párrafos describe un conjunto de siete objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En un estante hay siete libros: un libro negro, un libro amarillo, un libro blanco, un libro gris, un libro morado, un libro naranja y un libro verde. El libro verde está a la izquierda del libro gris. El libro gris es el tercero desde la derecha. El libro blanco es el de más derecha. El libro naranja es el segundo desde la izquierda. El libro negro está a la derecha del libro amarillo. El libro negro es el tercero desde la izquierda.
Opciones:
(A) El libro negro es el segundo desde la derecha.
(B) El libro amarillo es el segundo desde la derecha.
(C) El libro blanco es el segundo desde la derecha.
(D) El libro gris es el segundo desde la derecha.
(E) El libro morado es el segundo desde la derecha.
(F) El libro naranja es el segundo desde la derecha.
(G) El libro verde es el segundo desde la derecha.",(Y)
"Cada uno de los siguientes párrafos describe un conjunto de siete objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. Un puesto de frutas vende siete frutas: ciruelas, kiwis, melones, peras, sandías, manzanas y nísperos. Las sandías son más caras que los melones. Las manzanas son menos caras que los melones. Las sandías son las segundas más caras. Los nísperos son menos caros que los kiwis. Las manzanas son más caras que los nísperos. Los nísperos son los terceros más baratos. Las ciruelas son las más baratas.
Opciones:
(A) Las ciruelas son las más caras.
(B) Los kiwis son los más caros
(C) Los melones son los más caros.
(D) Las peras son las más caras.
(E) Las sandías son las más caras.
(F) Las manzanas son las más caras.
(G) Los nísperos son los más caros",(B)
"Cada uno de los siguientes párrafos describe un conjunto de siete objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En un estante hay siete libros: un libro verde, un libro marrón, un libro blanco, un libro negro, un libro naranja, un libro morado y un libro amarillo. El libro morado está a la izquierda del libro amarillo. El libro verde está a la izquierda del libro blanco. El libro marrón está a la derecha del libro amarillo. El libro blanco es el cuarto desde la izquierda. El libro verde está a la derecha del libro naranja. El libro negro es el segundo desde la izquierda.
Opciones:
(A) El libro verde es el que está más a la izquierda.
(B) El libro marrón es el que está más a la izquierda.
(C) El libro blanco es el que está más a la izquierda.
(D) El libro negro es el más a la izquierda.
(E) El libro naranja es el más a la izquierda.
(F) El libro morado es el que está más a la izquierda.
(G) El libro amarillo es el que está más a la izquierda.",(Y)
"Cada uno de los siguientes párrafos describe un conjunto de siete objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una exposición de autos antiguos hay siete vehículos: un camión, un hatchback, una minivan, un autobús, un tractor, una camioneta y un descapotable. La camioneta es la cuarta más nueva. La minivan es la tercera más nueva. El tractor es el segundo más antiguo. El descapotable es más antiguo que la camioneta. El camión es más nuevo que el autobús. El hatchback es más antiguo que el convertible.
Opciones:
(A) El camión es el tercero más antiguo.
(B) El hatchback es el tercero más antiguo
(C) La minivan es la tercera más antigua.
(D) El autobús es el tercero más antiguo.
(E) El tractor es el tercero más antiguo.
(F) La camioneta es la tercera más antigua.
(G) El convertible es el tercero más antiguo",(GRAMO)
"Cada uno de los siguientes párrafos describe un conjunto de siete objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En un estante hay siete libros: un libro negro, un libro amarillo, un libro blanco, un libro gris, un libro morado, un libro naranja y un libro verde. El libro verde está a la izquierda del libro gris. El libro gris es el tercero desde la derecha. El libro blanco es el de más derecha. El libro naranja es el segundo desde la izquierda. El libro negro está a la derecha del libro amarillo. El libro negro es el tercero desde la izquierda.
Opciones:
(A) El libro negro es el tercero desde la izquierda.
(B) El libro amarillo es el tercero desde la izquierda.
(C) El libro blanco es el tercero desde la izquierda.
(D) El libro gris es el tercero desde la izquierda.
(E) El libro morado es el tercero desde la izquierda.
(F) El libro naranja es el tercero desde la izquierda.
(G) El libro verde es el tercero desde la izquierda.",(A)
"Cada uno de los siguientes párrafos describe un conjunto de siete objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una rama hay siete pájaros: un cuervo, un cardenal, un halcón, un búho, un arrendajo azul, una codorniz y un petirrojo. El búho es el segundo desde la derecha. El cardenal es el cuarto desde la izquierda. El halcón está a la izquierda del arrendajo azul. La codorniz está a la izquierda del halcón. El cuervo es el segundo desde la izquierda. El petirrojo está a la izquierda de la codorniz.
Opciones:
(A) El cuervo es el segundo desde la derecha.
(B) El cardenal es el segundo por la derecha.
(C) El halcón es el segundo desde la derecha.
(D) El búho es el segundo desde la derecha.
(E) El arrendajo azul es el segundo desde la derecha.
(F) La codorniz es la segunda desde la derecha.
(G) El petirrojo es el segundo desde la derecha.",(D)
"Cada uno de los siguientes párrafos describe un conjunto de siete objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una rama hay siete pájaros: un halcón, un colibrí, una codorniz, un búho, un cuervo, un petirrojo y un cardenal. El cardenal es el segundo por la derecha. El halcón es el de más derecha. El búho está a la izquierda del colibrí. El petirrojo está a la izquierda de la codorniz. El búho está a la derecha del cuervo. El petirrojo es el cuarto desde la izquierda.
Opciones:
(A) El halcón es el tercero desde la derecha.
(B) El colibrí es el tercero desde la derecha.
(C) La codorniz es la tercera desde la derecha.
(D) El búho es el tercero desde la derecha.
(E) El cuervo es el tercero desde la derecha.
(F) El petirrojo es el tercero desde la derecha.
(G) El cardenal es el tercero desde la derecha",(C)
"Cada uno de los siguientes párrafos describe un conjunto de siete objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una rama hay siete pájaros: un búho, un cuervo, un halcón, un cardenal, un colibrí, una codorniz y un halcón. El halcón está a la izquierda del cuervo. La codorniz está a la derecha del cardenal. El colibrí está a la derecha de la codorniz. El halcón es el segundo desde la derecha. El colibrí está a la izquierda del halcón. El búho es el tercero desde la izquierda.
Opciones:
(A) El búho es el tercero desde la izquierda.
(B) El cuervo es el tercero desde la izquierda.
(C) El halcón es el tercero desde la izquierda.
(D) El cardenal es el tercero desde la izquierda.
(E) El colibrí es el tercero desde la izquierda.
(F) La codorniz es la tercera desde la izquierda.
(G) El halcón es el tercero desde la izquierda.",(A)
"Cada uno de los siguientes párrafos describe un conjunto de siete objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. Un puesto de frutas vende siete frutas: sandías, mangos, kiwis, peras, melones, naranjas y melocotones. Las naranjas son más caras que los melocotones. Los melones son los cuartos más caros. Las peras son menos caras que los melones. Los melocotones son los segundos más caros. Los mangos son los más baratos. Los kiwis son los terceros más baratos.
Opciones:
(A) Las sandías son las cuartas más caras
(B) Los mangos son los cuartos más caros
(C) Los kiwis son los cuartos más caros
(D) Las peras son las cuartas más caras
(E) Los melones son los cuartos más caros
(F) Las naranjas son las cuartas más caras
(G) Los melocotones son los cuartos más caros",(Y)
"Cada uno de los siguientes párrafos describe un conjunto de siete objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una rama hay siete pájaros: un cardenal, un arrendajo azul, un petirrojo, un halcón, una codorniz, un colibrí y un cuervo. El halcón está a la derecha de la codorniz. El petirrojo está a la derecha del colibrí. El cuervo está a la izquierda de la codorniz. El arrendajo azul es el segundo desde la izquierda. El petirrojo es el tercero desde la izquierda. El cardenal es el tercero desde la derecha.
Opciones:
(A) El cardenal es el más a la derecha
(B) El arrendajo azul es el que está más a la derecha.
(C) El petirrojo es el que está más a la derecha.
(D) El halcón es el más a la derecha.
(E) La codorniz es la más a la derecha.
(F) El colibrí está más a la derecha.
(G) El cuervo es el más a la derecha.",(D)
"Cada uno de los siguientes párrafos describe un conjunto de siete objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una rama hay siete pájaros: un arrendajo azul, un búho, un halcón, un halcón, un cuervo, un cuervo y un colibrí. El halcón es el segundo desde la izquierda. El cuervo es el de más derecha. El colibrí está a la derecha del arrendajo azul. El halcón está a la derecha del colibrí. El arrendajo azul está a la derecha del búho. El cuervo está a la izquierda del halcón.
Opciones:
(A) El arrendajo azul es el cuarto desde la izquierda.
(B) El búho es el cuarto desde la izquierda.
(C) El halcón es el cuarto desde la izquierda.
(D) El halcón es el cuarto desde la izquierda.
(E) El cuervo es el cuarto desde la izquierda.
(F) El cuervo es el cuarto desde la izquierda.
(G) El colibrí es el cuarto desde la izquierda.",(A)
"Cada uno de los siguientes párrafos describe un conjunto de siete objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una exposición de autos antiguos hay siete vehículos: un sedán, una minivan, una motocicleta, una limusina, un hatchback, un camión y un tractor. La motocicleta es más antigua que el tractor. El hatchback es más antiguo que la limusina. El hatchback es más nuevo que la camioneta. El camión es más nuevo que el tractor. La minivan es la segunda más nueva. El sedán es el tercero más nuevo.
Opciones:
(A) El sedán es el tercero más antiguo.
(B) La minivan es la tercera más antigua.
(C) La motocicleta es la tercera más antigua.
(D) La limusina es la tercera más antigua.
(E) El hatchback es el tercero más antiguo
(F) El camión es el tercero más antiguo.
(G) El tractor es el tercero más antiguo.",(F)
"Cada uno de los siguientes párrafos describe un conjunto de siete objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En un torneo de golf había siete golfistas: Eve, Rob, Dan, Mel, Ana, Eli y Ada. Ada terminó por encima de Rob. Eve terminó debajo de Rob. Mel terminó por encima de Eli. Ada terminó debajo de Dan. Ana terminó tercera. Eli terminó segundo.
Opciones:
(A) Eve terminó cuarta
(B) Rob terminó cuarto
(C) Dan terminó cuarto
(D) Mel terminó cuarto
(E) Ana acabó cuarta
(F) Eli terminó cuarto
(G) Ada terminó cuarta",(C)
"Cada uno de los siguientes párrafos describe un conjunto de siete objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una exhibición de autos antiguos hay siete vehículos: una limusina, un descapotable, una camioneta, una minivan, un autobús, un tractor y un camión. La minivan es la más antigua. El camión es más viejo que la camioneta. La camioneta es más nueva que la limusina. El autobús es más nuevo que el descapotable. El autobús es más antiguo que el tractor. La limusina es más nueva que el tractor.
Opciones:
(A) La limusina es la segunda más antigua.
(B) El convertible es el segundo más antiguo.
(C) La camioneta es la segunda más antigua.
(D) La minivan es la segunda más antigua.
(E) El autobús es el segundo más antiguo.
(F) El tractor es el segundo más antiguo.
(G) El camión es el segundo más antiguo.",(B)
"Cada uno de los siguientes párrafos describe un conjunto de siete objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En un estante hay siete libros: un libro azul, un libro amarillo, un libro marrón, un libro gris, un libro verde, un libro morado y un libro naranja. El libro azul está a la derecha del libro marrón. El libro gris es el que está más a la derecha. El libro morado está a la izquierda del libro verde. El libro verde está a la izquierda del libro amarillo. El libro marrón es el segundo desde la izquierda. El libro morado está a la derecha del libro azul.
Opciones:
(A) El libro azul es el tercero desde la derecha.
(B) El libro amarillo es el tercero desde la derecha.
(C) El libro marrón es el tercero desde la derecha.
(D) El libro gris es el tercero desde la derecha.
(E) El libro verde es el tercero desde la derecha.
(F) El libro morado es el tercero desde la derecha.
(G) El libro naranja es el tercero desde la derecha.",(Y)
"Cada uno de los siguientes párrafos describe un conjunto de siete objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una exposición de automóviles antiguos hay siete vehículos: una camioneta, una limusina, un camión, una minivan, una motocicleta, un hatchback y un autobús. La moto es más antigua que el camión. La camioneta es más antigua que el hatchback. La motocicleta es más nueva que el hatchback. El autobús es el segundo más nuevo. La minivan es la más antigua. La limusina es más antigua que la camioneta.
Opciones:
(A) La camioneta es la más nueva.
(B) La limusina es la más nueva.
(C) El camión es el más nuevo.
(D) La minivan es la más nueva.
(E) La motocicleta es la más nueva.
(F) El hatchback es el más nuevo.
(G) El autobús es el más nuevo.",(C)
"Cada uno de los siguientes párrafos describe un conjunto de siete objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En un torneo de golf había siete golfistas: Joe, Dan, Ada, Amy, Rob, Mya y Mel. Ada terminó debajo de Amy. Joe terminó debajo de Dan. Dan terminó debajo de Ada. Mel terminó penúltimo. Amy terminó tercera. Rob terminó debajo de Mya.
Opciones:
(A) Joe terminó tercero
(B) Dan terminó tercero
(C) Ada terminó tercera
(D) Amy terminó tercera
(E) Rob terminó tercero
(F) Mya terminó tercera
(G) Mel terminó tercero",(D)
"Cada uno de los siguientes párrafos describe un conjunto de siete objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En un torneo de golf había siete golfistas: Eli, Ada, Amy, Ana, Eve, Mel y Dan. Ada terminó por encima de Mel. Dan terminó por encima de Ada. Amy terminó última. Ana terminó antepenúltima. Dan terminó debajo de Eli. Eva terminó tercera.
Opciones:
(A) Eli terminó último
(B) Ada terminó última
(C) Amy terminó última
(D) Ana terminó última
(E) Eva terminó última
(F) Mel terminó último
(G) Dan terminó último",(C)
"Cada uno de los siguientes párrafos describe un conjunto de siete objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En un torneo de golf había siete golfistas: Ada, Ana, Rob, Amy, Dan, Joe y Eli. Eli terminó debajo de Amy. Ada terminó tercera. Amy terminó debajo de Rob. Dan terminó último. Rob terminó segundo. Ana terminó cuarta.
Opciones:
(A) Ada terminó tercera
(B) Ana terminó tercera
(C) Rob terminó tercero
(D) Amy terminó tercera
(E) Dan terminó tercero
(F) Joe terminó tercero
(G) Eli terminó tercero",(A)
"Cada uno de los siguientes párrafos describe un conjunto de siete objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. Un puesto de frutas vende siete frutas: kiwis, ciruelas, mangos, sandías, peras, melocotones y naranjas. Las peras son las terceras más baratas. Los kiwis son los segundos más caros. Las peras son más caras que las ciruelas. Las naranjas son menos caras que los kiwis. Los mangos son los terceros más caros. Los melocotones son los segundos más baratos.
Opciones:
(A) Los kiwis son los cuartos más caros
(B) Las ciruelas son las cuartas más caras
(C) Los mangos son los cuartos más caros
(D) Las sandías son las cuartas más caras
(E) Las peras son las cuartas más caras
(F) Los melocotones son los cuartos más caros
(G) Las naranjas son las cuartas más caras",(GRAMO)
"Cada uno de los siguientes párrafos describe un conjunto de siete objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En un estante hay siete libros: un libro rojo, un libro morado, un libro verde, un libro blanco, un libro naranja, un libro azul y un libro gris. El libro verde está a la izquierda del libro blanco. El libro rojo está a la izquierda del libro morado. El libro rojo está a la derecha del libro naranja. El libro gris es el segundo desde la izquierda. El libro morado está a la izquierda del libro verde. El libro azul es el cuarto desde la izquierda.
Opciones:
(A) El libro rojo es el tercero desde la izquierda.
(B) El libro morado es el tercero desde la izquierda.
(C) El libro verde es el tercero desde la izquierda.
(D) El libro blanco es el tercero desde la izquierda.
(E) El libro naranja es el tercero desde la izquierda.
(F) El libro azul es el tercero desde la izquierda.
(G) El libro gris es el tercero desde la izquierda.",(A)
"Cada uno de los siguientes párrafos describe un conjunto de siete objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una rama hay siete pájaros: un cuervo, un cardenal, un halcón, un búho, un arrendajo azul, una codorniz y un petirrojo. El búho es el segundo desde la derecha. El cardenal es el cuarto desde la izquierda. El halcón está a la izquierda del arrendajo azul. La codorniz está a la izquierda del halcón. El cuervo es el segundo desde la izquierda. El petirrojo está a la izquierda de la codorniz.
Opciones:
(A) El cuervo es el tercero desde la izquierda.
(B) El cardenal es el tercero desde la izquierda
(C) El halcón es el tercero desde la izquierda.
(D) El búho es el tercero desde la izquierda.
(E) El arrendajo azul es el tercero desde la izquierda.
(F) La codorniz es la tercera desde la izquierda.
(G) El petirrojo es el tercero desde la izquierda.",(F)
"Cada uno de los siguientes párrafos describe un conjunto de siete objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. Un puesto de frutas vende siete frutas: nísperos, melones, sandías, manzanas, naranjas, peras y mangos. Las naranjas son las segundas más baratas. Las manzanas son menos caras que las peras. Los mangos son más caros que los melones. Los mangos son los terceros más baratos. Las sandías son las segundas más caras. Los nísperos son los terceros más caros.
Opciones:
(A) Los nísperos son los segundos más caros
(B) Los melones son los segundos más caros
(C) Las sandías son las segundas más caras
(D) Las manzanas son las segundas más caras.
(E) Las naranjas son las segundas más caras
(F) Las peras son las segundas más caras
(G) Los mangos son los segundos más caros",(C)
"Cada uno de los siguientes párrafos describe un conjunto de siete objetos dispuestos en un orden fijo. Las declaraciones son lógicamente consistentes dentro de cada párrafo. En una exposición de automóviles antiguos hay siete vehículos: una camioneta, un sedán, un autobús, una motocicleta, un hatchback, un tractor y una minivan. El sedán es el tercero más antiguo. El tractor es más nuevo que la motocicleta. El autobús es más viejo que la motocicleta. El autobús es más nuevo que el hatchback. La minivan es la más nueva. La camioneta es la más antigua.
Opciones:
(A) La camioneta es la más antigua.
(B) El sedán es el más antiguo.
(C) El autobús es el más antiguo.
(D) La motocicleta es la más antigua.
(E) El hatchback es el más antiguo.
(F) El tractor es el más antiguo.
(G) La minivan es la más antigua.",(A)
