aporte,objetivo
"Sobre la mesa, hay dos pares de gafas de sol amarillas, dos pares de gafas de sol rojas, tres cargadores de scrunchiephone rojos, tres cargadores de scrunchiephone grises, un llavero amarillo, dos pares de gafas de sol grises y un llavero rojo. Si quito todos los llaveros de la mesa, ¿cuántas cosas amarillas quedan en ella?
Opciones:
(A) cero
(Hueso
(C) dos
(D) tres
(E) cuatro
(F) cinco
(G) seis
(H) siete
(yo) ocho
(J) nueve
(K) diez
(L) once
(M) doce
(N) trece
(O) catorce
(P) quince
(Q) dieciséis",(C)
"Sobre la mesa, veo una taza turquesa, un plato color burdeos, un fidget spinner rojo, un bolígrafo plateado, un par de gafas de sol amarillas y una jarra magenta. ¿De qué color es el bolígrafo?
Opciones:
(Un rojo
(B) naranja
(C) amarillo
(D) verde
(E) azul
(F) marrón
(G) magenta
(H) fucsia
(yo) malva
(J) verde azulado
(K) turquesa
(L) borgoña
(M) plata
(N) oro
(O) negro
(P) gris
(Q) morado
(R) rosa",(METRO)
"Sobre la mesa, ves un conjunto de objetos dispuestos en fila: un llavero malva, una correa verde para perro, un juguete naranja para gatos, un bolígrafo plateado y un crayón negro. ¿Cuál es el color del elemento más alejado del bolígrafo?
Opciones:
(Un rojo
(B) naranja
(C) amarillo
(D) verde
(E) azul
(F) marrón
(G) magenta
(H) fucsia
(yo) malva
(J) verde azulado
(K) turquesa
(L) borgoña
(M) plata
(N) oro
(O) negro
(P) gris
(Q) morado
(R) rosa",(I)
"Sobre la mesa ves un montón de objetos dispuestos en fila: un llavero amarillo, un sobre plateado, un folleto negro y un plato verde azulado. ¿Cuál es el color del objeto más a la derecha?
Opciones:
(Un rojo
(B) naranja
(C) amarillo
(D) verde
(E) azul
(F) marrón
(G) magenta
(H) fucsia
(yo) malva
(J) verde azulado
(K) turquesa
(L) borgoña
(M) plata
(N) oro
(O) negro
(P) gris
(Q) morado
(R) rosa",(j)
"Sobre la mesa, hay tres cargadores de scrunchiephones de color rosa, dos crayones de color naranja y dos cargadores de scrunchiephones de color negro. Si quito todos los elementos negros de la mesa, ¿cuántos cargadores de scrunchiephone quedan en ella?
Opciones:
(A) cero
(Hueso
(C) dos
(D) tres
(E) cuatro
(F) cinco
(G) seis
(H) siete
(yo) ocho
(J) nueve
(K) diez
(L) once
(M) doce
(N) trece
(O) catorce
(P) quince
(Q) dieciséis",(D)
"En la mesa de noche, hay tres correas marrones para perros, una correa plateada para perros, dos rompecabezas marrones, un llavero plateado y tres crayones plateados. Si quito todos los llaveros de la mesa de noche, ¿cuántos objetos de plata quedan en ella?
Opciones:
(A) cero
(Hueso
(C) dos
(D) tres
(E) cuatro
(F) cinco
(G) seis
(H) siete
(yo) ocho
(J) nueve
(K) diez
(L) once
(M) doce
(N) trece
(O) catorce
(P) quince
(Q) dieciséis",(Y)
"En la mesita de noche, hay un collar negro, un fidget spinner verde, un llavero azul, una hoja de papel amarilla y una pelota antiestrés roja. ¿Cuántos objetos no son ni amarillos ni verdes?
Opciones:
(A) cero
(Hueso
(C) dos
(D) tres
(E) cuatro
(F) cinco
(G) seis",(D)
"Sobre el escritorio, ves los siguientes objetos dispuestos en fila: un collar color burdeos, una taza turquesa, una taza negra, un libro de texto verde azulado y una jarra morada. ¿Cuántos objetos que no son morados ves a la izquierda del libro de texto?
Opciones:
(A) cero
(Hueso
(C) dos
(D) tres
(E) cuatro
(F) cinco
(G) seis",(D)
"En la mesita de noche, ves varias cosas dispuestas en fila: una pulsera verde azulado, una pelota antiestrés turquesa, un libro de texto burdeos, un rompecabezas negro, una jarra rosa y un collar verde. ¿Cuál es el color de lo que está directamente a la izquierda del libro de texto?
Opciones:
(Un rojo
(B) naranja
(C) amarillo
(D) verde
(E) azul
(F) marrón
(G) magenta
(H) fucsia
(yo) malva
(J) verde azulado
(K) turquesa
(L) borgoña
(M) plata
(N) oro
(O) negro
(P) gris
(Q) morado
(R) rosa",(K)
"Sobre la mesa ves un lápiz verde y una correa de perro malva. ¿De qué color es el lápiz?
Opciones:
(Un rojo
(B) naranja
(C) amarillo
(D) verde
(E) azul
(F) marrón
(G) magenta
(H) fucsia
(yo) malva
(J) verde azulado
(K) turquesa
(L) borgoña
(M) plata
(N) oro
(O) negro
(P) gris
(Q) morado
(R) rosa",(D)
"Sobre la mesa, ves varios objetos dispuestos en fila: un juguete amarillo para gatos, una pelota antiestrés rosa, un osito de peluche plateado y un folleto marrón. ¿Cuántos objetos que no son verde azulado ves a la izquierda del objeto amarillo?
Opciones:
(A) cero
(Hueso
(C) dos
(D) tres
(E) cuatro
(F) cinco
(G) seis",(A)
"En el suelo, veo tres lápices plateados, un lápiz verde azulado, una taza turquesa, dos lápices amarillos, tres pulseras verde azulado, dos tazas plateadas, una jarra turquesa, tres lápices turquesa y dos pulseras turquesas. Si quito todas las cosas plateadas del suelo, ¿cuántas tazas quedan sobre él?
Opciones:
(A) cero
(Hueso
(C) dos
(D) tres
(E) cuatro
(F) cinco
(G) seis
(H) siete
(yo) ocho
(J) nueve
(K) diez
(L) once
(M) doce
(N) trece
(O) catorce
(P) quince
(Q) dieciséis",(B)
"Sobre el escritorio ves varias cosas dispuestas en fila: un lápiz fucsia, una pelota antiestrés malva, un osito de peluche azul y un collar dorado. ¿Cuál es el color de lo que está directamente a la derecha del color malva?
Opciones:
(Un rojo
(B) naranja
(C) amarillo
(D) verde
(E) azul
(F) marrón
(G) magenta
(H) fucsia
(yo) malva
(J) verde azulado
(K) turquesa
(L) borgoña
(M) plata
(N) oro
(O) negro
(P) gris
(Q) morado
(R) rosa",(Y)
"Sobre la mesa ves varias cosas dispuestas en fila: un plato azul, una taza gris, un sobre rosa, un clip burdeos, un librito malva y un llavero dorado. ¿Cuántas cosas que no son de color burdeos ves a la derecha del folleto?
Opciones:
(A) cero
(Hueso
(C) dos
(D) tres
(E) cuatro
(F) cinco
(G) seis",(B)
"En el suelo, veo dos bolígrafos azules, tres bolígrafos rojos, un bolígrafo plateado, dos bolas antiestrés rojas, dos clips rojos y un clip plateado. Si quito todos los clips del piso, ¿cuántas cosas plateadas quedan en él?
Opciones:
(A) cero
(Hueso
(C) dos
(D) tres
(E) cuatro
(F) cinco
(G) seis
(H) siete
(yo) ocho
(J) nueve
(K) diez
(L) once
(M) doce
(N) trece
(O) catorce
(P) quince
(Q) dieciséis",(B)
"En el suelo, ves tres clips amarillos, tres cuadernos amarillos, tres clips azules y un cuaderno azul. Si quito todos los cuadernos del suelo, ¿cuántos objetos de color turquesa quedan sobre él?
Opciones:
(A) cero
(Hueso
(C) dos
(D) tres
(E) cuatro
(F) cinco
(G) seis
(H) siete
(yo) ocho
(J) nueve
(K) diez
(L) once
(M) doce
(N) trece
(O) catorce
(P) quince
(Q) dieciséis",(A)
"Sobre la mesa ves un montón de objetos dispuestos en fila: una hoja de papel malva, un librito morado y un collar azul. ¿Cuál es el color del elemento más a la izquierda?
Opciones:
(Un rojo
(B) naranja
(C) amarillo
(D) verde
(E) azul
(F) marrón
(G) magenta
(H) fucsia
(yo) malva
(J) verde azulado
(K) turquesa
(L) borgoña
(M) plata
(N) oro
(O) negro
(P) gris
(Q) morado
(R) rosa",(I)
"Sobre el escritorio veo una hoja de papel violeta, un collar burdeos, un bolígrafo magenta, un clip verde y una libreta marrón. ¿El clip es fucsia?
Opciones:
(A) sí
(B) no",(B)
"En la mesita de noche ves las siguientes cosas dispuestas en fila: una correa de perro plateada, una pulsera malva, un libro de texto rosa y un lápiz fucsia. ¿Cuál es el color de lo que está más a la derecha?
Opciones:
(Un rojo
(B) naranja
(C) amarillo
(D) verde
(E) azul
(F) marrón
(G) magenta
(H) fucsia
(yo) malva
(J) verde azulado
(K) turquesa
(L) borgoña
(M) plata
(N) oro
(O) negro
(P) gris
(Q) morado
(R) rosa",(H)
"Sobre la mesa, ves tres pulseras verdes, una correa para perro verde azulado, una correa para perro verde y tres clips verdes. Si quito todos los elementos verde azulado de la mesa, ¿cuántos clips quedan en ella?
Opciones:
(A) cero
(Hueso
(C) dos
(D) tres
(E) cuatro
(F) cinco
(G) seis
(H) siete
(yo) ocho
(J) nueve
(K) diez
(L) once
(M) doce
(N) trece
(O) catorce
(P) quince
(Q) dieciséis",(D)
"Sobre el escritorio hay un lápiz turquesa, un bolígrafo azul, una hoja de papel malva, un clip gris y un libro de texto rosa. ¿De qué color es la hoja de papel?
Opciones:
(Un rojo
(B) naranja
(C) amarillo
(D) verde
(E) azul
(F) marrón
(G) magenta
(H) fucsia
(yo) malva
(J) verde azulado
(K) turquesa
(L) borgoña
(M) plata
(N) oro
(O) negro
(P) gris
(Q) morado
(R) rosa",(I)
"En la mesa de noche, veo un cuaderno verde, dos ositos de peluche morados, dos hilanderos naranjas, dos cuadernos morados, dos hilanderos verdes y tres hilanderos morados. Si quito todos los artículos naranjas de la mesa de noche, ¿cuántos ositos de peluche quedan en ella?
Opciones:
(A) cero
(Hueso
(C) dos
(D) tres
(E) cuatro
(F) cinco
(G) seis
(H) siete
(yo) ocho
(J) nueve
(K) diez
(L) once
(M) doce
(N) trece
(O) catorce
(P) quince
(Q) dieciséis",(C)
"En el suelo, ves los siguientes elementos dispuestos en una fila: un cargador de teléfono naranja, un lápiz rosa, un folleto verde, una taza marrón y un clip morado. ¿Cuál es el color del artículo directamente a la derecha del cargador del scrunchiephone?
Opciones:
(Un rojo
(B) naranja
(C) amarillo
(D) verde
(E) azul
(F) marrón
(G) magenta
(H) fucsia
(yo) malva
(J) verde azulado
(K) turquesa
(L) borgoña
(M) plata
(N) oro
(O) negro
(P) gris
(Q) morado
(R) rosa",(R)
"Sobre la mesa, ves varias cosas dispuestas en fila: un lápiz negro, un clip turquesa y una pelota antiestrés amarilla. ¿Cuál es el color de lo que está directamente a la izquierda del clip?
Opciones:
(Un rojo
(B) naranja
(C) amarillo
(D) verde
(E) azul
(F) marrón
(G) magenta
(H) fucsia
(yo) malva
(J) verde azulado
(K) turquesa
(L) borgoña
(M) plata
(N) oro
(O) negro
(P) gris
(Q) morado
(R) rosa",(O)
"Sobre el escritorio ves varias cosas dispuestas en fila: un crayón plateado, una correa de perro verde y un folleto color burdeos. ¿Cuál es el color de lo que está más a la izquierda?
Opciones:
(Un rojo
(B) naranja
(C) amarillo
(D) verde
(E) azul
(F) marrón
(G) magenta
(H) fucsia
(yo) malva
(J) verde azulado
(K) turquesa
(L) borgoña
(M) plata
(N) oro
(O) negro
(P) gris
(Q) morado
(R) rosa",(METRO)
"En la mesa de noche, ves una libreta marrón, un llavero amarillo, un fidget spinner naranja, un bolígrafo morado y una pulsera azul. ¿Cuántos artículos no son ni rojos ni marrones?
Opciones:
(A) cero
(Hueso
(C) dos
(D) tres
(E) cuatro
(F) cinco
(G) seis",(Y)
"En el suelo, ves un plato amarillo, tres platos turquesa, tres libros de texto turquesa, dos libros de texto amarillos, un plato burdeos y tres libros de texto burdeos. Si quito todas las placas del piso, ¿cuántos elementos amarillos quedan en él?
Opciones:
(A) cero
(Hueso
(C) dos
(D) tres
(E) cuatro
(F) cinco
(G) seis
(H) siete
(yo) ocho
(J) nueve
(K) diez
(L) once
(M) doce
(N) trece
(O) catorce
(P) quince
(Q) dieciséis",(C)
"Sobre el escritorio hay un bolígrafo morado, una pulsera azul, un juguete rojo para gatos, un plato verde y un sobre amarillo. ¿Cuántos artículos no son ni naranjas ni marrones?
Opciones:
(A) cero
(Hueso
(C) dos
(D) tres
(E) cuatro
(F) cinco
(G) seis",(F)
"Sobre el escritorio, ves los siguientes elementos dispuestos en fila: un plato verde, un osito de peluche fucsia, un cargador de coletero marrón, un crayón dorado, un collar color burdeos y una hoja de papel turquesa. ¿Cuál es el color del artículo más alejado del artículo turquesa?
Opciones:
(Un rojo
(B) naranja
(C) amarillo
(D) verde
(E) azul
(F) marrón
(G) magenta
(H) fucsia
(yo) malva
(J) verde azulado
(K) turquesa
(L) borgoña
(M) plata
(N) oro
(O) negro
(P) gris
(Q) morado
(R) rosa",(D)
"En el suelo, hay un folleto plateado, un osito de peluche rosa, un cargador de teléfono marrón y una pulsera roja. ¿El osito de peluche es naranja?
Opciones:
(A) sí
(B) no",(B)
"En el escritorio, ves un montón de elementos dispuestos en fila: un rompecabezas morado, un sobre negro y un libro de texto azul. ¿Cuál es el color del objeto más alejado del rompecabezas?
Opciones:
(Un rojo
(B) naranja
(C) amarillo
(D) verde
(E) azul
(F) marrón
(G) magenta
(H) fucsia
(yo) malva
(J) verde azulado
(K) turquesa
(L) borgoña
(M) plata
(N) oro
(O) negro
(P) gris
(Q) morado
(R) rosa",(Y)
"Sobre el escritorio hay un cargador de teléfono naranja, una pulsera turquesa, una hoja de papel dorada y un sobre rojo. ¿La pulsera es turquesa?
Opciones:
(A) sí
(B) no",(A)
"En el suelo hay un lápiz morado, un juguete verde para gatos y un folleto malva. ¿El folleto es malva?
Opciones:
(A) sí
(B) no",(A)
"Sobre la mesa, ves un conjunto de elementos dispuestos en fila: una taza dorada, un clip verde azulado, un plato azul y una libreta naranja. ¿Cuál es el color del elemento más a la izquierda?
Opciones:
(Un rojo
(B) naranja
(C) amarillo
(D) verde
(E) azul
(F) marrón
(G) magenta
(H) fucsia
(yo) malva
(J) verde azulado
(K) turquesa
(L) borgoña
(M) plata
(N) oro
(O) negro
(P) gris
(Q) morado
(R) rosa",(NORTE)
"Sobre el escritorio veo dos tazas marrones, una hoja de papel marrón, una hoja de papel fucsia, un bolígrafo marrón, tres tazas grises, un bolígrafo gris, dos clips fucsia, una taza fucsia y tres hojas de papel grises. Si quito todos los objetos grises del escritorio, ¿cuántas tazas quedan encima?
Opciones:
(A) cero
(Hueso
(C) dos
(D) tres
(E) cuatro
(F) cinco
(G) seis
(H) siete
(yo) ocho
(J) nueve
(K) diez
(L) once
(M) doce
(N) trece
(O) catorce
(P) quince
(Q) dieciséis",(D)
"En el suelo, ves un montón de objetos dispuestos en fila: una jarra plateada, un cargador de teléfono amarillo, un plato rojo, un fidget spinner morado, una taza fucsia y un bolígrafo rosa. ¿Cuál es el color del objeto más alejado del fidget spinner?
Opciones:
(Un rojo
(B) naranja
(C) amarillo
(D) verde
(E) azul
(F) marrón
(G) magenta
(H) fucsia
(yo) malva
(J) verde azulado
(K) turquesa
(L) borgoña
(M) plata
(N) oro
(O) negro
(P) gris
(Q) morado
(R) rosa",(METRO)
"Sobre el escritorio, hay un cargador de scrunchiephone naranja, dos llaveros plateados, dos crayones de color naranja, tres correas plateadas para perros, dos crayones plateados y tres cargadores de scrunchiephone plateados. Si quito todos los objetos plateados del escritorio, ¿cuántos cargadores de scrunchiephone quedan en él?
Opciones:
(A) cero
(Hueso
(C) dos
(D) tres
(E) cuatro
(F) cinco
(G) seis
(H) siete
(yo) ocho
(J) nueve
(K) diez
(L) once
(M) doce
(N) trece
(O) catorce
(P) quince
(Q) dieciséis",(B)
"En la mesita de noche veo un lápiz morado, un folleto marrón, un llavero gris y un par de gafas de sol magenta. ¿El par de gafas de sol es rosa?
Opciones:
(A) sí
(B) no",(B)
"En el escritorio, ves un montón de objetos dispuestos en fila: un plato amarillo, una correa plateada para perro, una pelota antiestrés burdeos, un rompecabezas azul y un bolígrafo naranja. ¿Cuál es el color del objeto directamente a la izquierda del rompecabezas?
Opciones:
(Un rojo
(B) naranja
(C) amarillo
(D) verde
(E) azul
(F) marrón
(G) magenta
(H) fucsia
(yo) malva
(J) verde azulado
(K) turquesa
(L) borgoña
(M) plata
(N) oro
(O) negro
(P) gris
(Q) morado
(R) rosa",(L)
"Sobre la mesa veo un cuaderno rojo, una correa de perro morada, una jarra naranja, un crayón marrón y una taza amarilla. ¿Cuántos artículos no son ni amarillos ni negros?
Opciones:
(A) cero
(Hueso
(C) dos
(D) tres
(E) cuatro
(F) cinco
(G) seis",(Y)
"En el suelo ves un montón de cosas dispuestas en fila: un llavero rojo, un lápiz azul y un plato morado. ¿Cuál es el color de lo que está más a la derecha?
Opciones:
(Un rojo
(B) naranja
(C) amarillo
(D) verde
(E) azul
(F) marrón
(G) magenta
(H) fucsia
(yo) malva
(J) verde azulado
(K) turquesa
(L) borgoña
(M) plata
(N) oro
(O) negro
(P) gris
(Q) morado
(R) rosa",(Q)
"En el suelo ves un montón de cosas dispuestas en fila: un clip turquesa, una pulsera naranja, un llavero verde y un bolígrafo plateado. ¿Cuál es el color del objeto directamente a la izquierda del objeto plateado?
Opciones:
(Un rojo
(B) naranja
(C) amarillo
(D) verde
(E) azul
(F) marrón
(G) magenta
(H) fucsia
(yo) malva
(J) verde azulado
(K) turquesa
(L) borgoña
(M) plata
(N) oro
(O) negro
(P) gris
(Q) morado
(R) rosa",(D)
"En la mesa de noche, ves un montón de artículos dispuestos en fila: un crayón plateado, un juguete amarillo para gatos y una hoja de papel rosa. ¿Cuál es el color del objeto más alejado de la hoja de papel?
Opciones:
(Un rojo
(B) naranja
(C) amarillo
(D) verde
(E) azul
(F) marrón
(G) magenta
(H) fucsia
(yo) malva
(J) verde azulado
(K) turquesa
(L) borgoña
(M) plata
(N) oro
(O) negro
(P) gris
(Q) morado
(R) rosa",(METRO)
"En el suelo, veo tres juguetes para gatos malva, tres pelotas antiestrés malva, dos cuadernos malva, tres cuadernos amarillos, un juguete para gatos amarillo, un juguete para gatos rosa, una pelota antiestrés amarilla, dos cuadernos rosas y dos pelotas antiestrés rosas. Si quito todos los objetos color malva del suelo, ¿cuántos cuadernos quedan sobre él?
Opciones:
(A) cero
(Hueso
(C) dos
(D) tres
(E) cuatro
(F) cinco
(G) seis
(H) siete
(yo) ocho
(J) nueve
(K) diez
(L) once
(M) doce
(N) trece
(O) catorce
(P) quince
(Q) dieciséis",(F)
"Sobre la mesa, hay una taza negra, tres rompecabezas negros, un llavero rosa, tres llaveros malva, tres rompecabezas rosas, dos correas de perro negras, un llavero negro, tres tazas malva y un rompecabezas malva. Si quito todas las correas para perros de la mesa, ¿cuántas cosas de color malva quedan sobre ella?
Opciones:
(A) cero
(Hueso
(C) dos
(D) tres
(E) cuatro
(F) cinco
(G) seis
(H) siete
(yo) ocho
(J) nueve
(K) diez
(L) once
(M) doce
(N) trece
(O) catorce
(P) quince
(Q) dieciséis",(H)
"Sobre la mesa ves los siguientes objetos dispuestos en fila: un lápiz dorado, una jarra roja, una pulsera gris y una correa de perro malva. ¿Cuál es el color del objeto directamente a la izquierda de la pulsera?
Opciones:
(Un rojo
(B) naranja
(C) amarillo
(D) verde
(E) azul
(F) marrón
(G) magenta
(H) fucsia
(yo) malva
(J) verde azulado
(K) turquesa
(L) borgoña
(M) plata
(N) oro
(O) negro
(P) gris
(Q) morado
(R) rosa",(A)
"Sobre la mesa, ves un conjunto de artículos dispuestos en fila: una taza roja, un cargador de teléfono color turquesa, una correa de perro amarilla, un par de gafas de sol azules y una pelota antiestrés verde. ¿Cuántos objetos que no son de color turquesa ves a la izquierda del objeto amarillo?
Opciones:
(A) cero
(Hueso
(C) dos
(D) tres
(E) cuatro
(F) cinco
(G) seis",(B)
"En el escritorio, ves un conjunto de cosas dispuestas en fila: una hoja de papel magenta, un fidget spinner rosa, un llavero turquesa y un bolígrafo verde. ¿Cuántas cosas que no son de color turquesa ves a la izquierda de la hoja de papel?
Opciones:
(A) cero
(Hueso
(C) dos
(D) tres
(E) cuatro
(F) cinco
(G) seis",(A)
"En la mesita de noche, hay una jarra plateada, un par de gafas de sol azules, una pelota antiestrés fucsia y una hoja de papel violeta. ¿De qué color es la pelota antiestrés?
Opciones:
(Un rojo
(B) naranja
(C) amarillo
(D) verde
(E) azul
(F) marrón
(G) magenta
(H) fucsia
(yo) malva
(J) verde azulado
(K) turquesa
(L) borgoña
(M) plata
(N) oro
(O) negro
(P) gris
(Q) morado
(R) rosa",(H)
"En el escritorio, ves un conjunto de cosas dispuestas en fila: una pulsera verde, un libro de texto rosa, un clip gris y una taza verde azulado. ¿Cuál es el color de la cosa más alejada del clip?
Opciones:
(Un rojo
(B) naranja
(C) amarillo
(D) verde
(E) azul
(F) marrón
(G) magenta
(H) fucsia
(yo) malva
(J) verde azulado
(K) turquesa
(L) borgoña
(M) plata
(N) oro
(O) negro
(P) gris
(Q) morado
(R) rosa",(D)
"En la mesa de noche, ves las siguientes cosas dispuestas en fila: una pelota antiestrés verde azulado, un clip morado, un cargador de teléfono dorado y una correa negra para perro. ¿Cuál es el color de lo que está directamente a la derecha del objeto verde azulado?
Opciones:
(Un rojo
(B) naranja
(C) amarillo
(D) verde
(E) azul
(F) marrón
(G) magenta
(H) fucsia
(yo) malva
(J) verde azulado
(K) turquesa
(L) borgoña
(M) plata
(N) oro
(O) negro
(P) gris
(Q) morado
(R) rosa",(Q)
"En el suelo, ves un montón de objetos dispuestos en fila: una pulsera roja, un crayón amarillo, una libreta plateada y una correa de perro color malva. ¿Cuántos artículos que no son plateados ves a la izquierda del artículo malva?
Opciones:
(A) cero
(Hueso
(C) dos
(D) tres
(E) cuatro
(F) cinco
(G) seis",(C)
"En la mesa de noche, ves tres sobres negros, un osito de peluche negro, tres crayones negros, tres crayones verde azulado, tres crayones verdes y un sobre verde. Si quito todos los ositos de peluche de la mesa de noche, ¿cuántas cosas verdes quedan en ella?
Opciones:
(A) cero
(Hueso
(C) dos
(D) tres
(E) cuatro
(F) cinco
(G) seis
(H) siete
(yo) ocho
(J) nueve
(K) diez
(L) once
(M) doce
(N) trece
(O) catorce
(P) quince
(Q) dieciséis",(Y)
"En la mesa de noche, hay dos hojas de papel verdes, dos juguetes para gatos color malva, dos juguetes para gatos verdes y tres hojas de papel color malva. Si quito todos los juguetes para gatos de la mesa de noche, ¿cuántas cosas de color malva quedan en ella?
Opciones:
(A) cero
(Hueso
(C) dos
(D) tres
(E) cuatro
(F) cinco
(G) seis
(H) siete
(yo) ocho
(J) nueve
(K) diez
(L) once
(M) doce
(N) trece
(O) catorce
(P) quince
(Q) dieciséis",(D)
