aporte,objetivo
"Alice, Bob, Claire, Dave, Eve, Fred y Gertrude están en el mismo equipo en un partido de fútbol. Al comienzo del partido, a cada uno se le asigna una posición: Alice juega de mediocampista derecho, Bob juega de lateral, Claire juega de mediocampista central, Dave juega de mediocampista izquierdo, Eve juega de delantero, Fred juega de animadora y Gertrude. está jugando de portero.
A medida que avanza el juego, ocasionalmente las parejas de jugadores intercambian posiciones. Primero, Gertrude y Bob intercambian posiciones. Luego, Eve y Alice intercambian posiciones. Luego, Gertrude y Dave intercambian posiciones. Luego, Dave y Fred intercambian posiciones. Luego, Claire y Eve intercambian posiciones. Luego, Fred y Gertrude intercambian posiciones. Finalmente, Fred y Claire intercambian posiciones. Al final del partido, Claire está jugando.
Opciones:
(A) mediocampista derecho
(B) defensa
(C) mediocampista central
(D) mediocampista izquierdo
(E) delantero
(F) animadora
(G) portero",(D)
"Alice, Bob, Claire, Dave, Eve, Fred y Gertrude son bailarines en un baile en cuadrilla. Al comienzo de una canción, cada uno tiene una pareja: Alice baila con Helga, Bob baila con Karl, Claire baila con Melissa, Dave baila con Izzi, Eve baila con Jamie, Fred baila con Patrick y Gertrudis baila con Rodrigo.
A lo largo de la canción, los bailarines suelen intercambiar parejas. Primero, Fred y Claire cambian de pareja. Luego, Alice y Bob cambian de pareja. Luego, Dave y Eve cambian de pareja. Luego, Gertrude y Fred cambian de pareja. Luego, Alice y Bob cambian de pareja. Luego, Alice y Fred cambian de pareja. Finalmente, Fred y Claire cambian de pareja. Al final del baile, Alice baila con
Opciones:
(A) Helga
(B) Carlos
(C) Melisa
(D)Izzi
(E) Jaime
(F) Patricio
(G)Rodrigo",(GRAMO)
"Alice, Bob, Claire, Dave, Eve, Fred y Gertrude están en el mismo equipo en un partido de fútbol. Al comienzo del partido, a cada uno se le asigna una posición: Alice juega de extremo izquierdo, Bob juega de portero, Claire juega de mediocampista central, Dave juega de mediocampista derecho, Eve juega de lateral, Fred juega de mediocampista izquierdo y Gertrude hace de animadora.
A medida que avanza el juego, ocasionalmente las parejas de jugadores intercambian posiciones. Primero, Gertrude y Eve intercambian posiciones. Luego, Gertrude y Alice intercambian posiciones. Luego, Eve y Claire intercambian posiciones. Luego, Fred y Eve intercambian posiciones. Luego, Claire y Gertrude intercambian posiciones. Luego, Claire y Dave intercambian posiciones. Finalmente, Fred y Bob intercambian posiciones. Al final del partido, Gertrude está jugando.
Opciones:
(A) extremo izquierdo
(B) portero
(C) mediocampista central
(D) mediocampista derecho
(E) defensa
(F) mediocampista izquierdo
(G) animadora",(GRAMO)
"Alice, Bob, Claire, Dave, Eve, Fred y Gertrude están en el mismo equipo en un partido de fútbol. Al comienzo del partido, a cada uno se le asigna una posición: Alice juega de mediocampista izquierdo, Bob juega de mediocampista derecho, Claire juega de delantero, Dave juega de lateral, Eve juega de mediocampista central, Fred juega de calienta bancas y Gertrude Está jugando de extremo derecho.
A medida que avanza el juego, ocasionalmente las parejas de jugadores intercambian posiciones. Primero, Gertrude y Bob intercambian posiciones. Luego, Fred y Claire intercambian posiciones. Luego, Fred y Dave intercambian posiciones. Luego, Eve y Dave intercambian posiciones. Luego, Claire y Alice intercambian posiciones. Luego, Dave y Bob intercambian posiciones. Finalmente, Gertrude y Alice intercambian posiciones. Al final del partido, Alice está jugando.
Opciones:
(A) mediocampista izquierdo
(B) mediocampista derecho
(C) delantero
(D) defensa
(E) mediocampista central
(F) calentador de banco
(G) extremo derecho",(B)
"Alice, Bob, Claire, Dave, Eve, Fred y Gertrude son amigos y ávidos lectores que ocasionalmente intercambian libros. Al comienzo del semestre, cada uno compra un libro nuevo: Alice recibe El gran Gatsby, Bob recibe La comunidad del anillo, Claire recibe Ulises, Dave recibe La Odisea, Eve recibe Frankenstein, Fred recibe El perro de los Baskerville y Gertrude. obtiene Moby Dick.
A medida que avanza el semestre, empiezan a negociar con los nuevos libros. Primero, Claire y Eve intercambian libros. Luego, Dave y Fred intercambian libros. Luego, Alice y Eve intercambian libros. Luego, Claire y Dave intercambian libros. Luego, Fred y Claire intercambian libros. Luego, Claire y Gertrude intercambian libros. Finalmente, Fred y Bob intercambian libros. Al final del semestre, Alice tiene
Opciones:
(A) El gran Gatsby
(B) La Comunidad del Anillo
(C) Ulises
(D) La Odisea
(E)Frankenstein
(F) Sabueso de los Baskerville
(G)Moby Dick",(C)
"Alice, Bob, Claire, Dave, Eve, Fred y Gertrude están jugando. Al comienzo del juego, cada uno sostiene una pelota: Alice tiene una pelota azul, Bob tiene una pelota roja, Claire tiene una pelota marrón, Dave tiene una pelota morada, Eve tiene una pelota negra, Fred tiene una pelota rosa, y Gertrude tiene una bola verde.
A medida que avanza el juego, las parejas de jugadores intercambian bolas. Primero, Fred y Alice intercambian pelotas. Luego, Claire y Gertrude intercambian pelotas. Luego, Bob y Dave intercambian pelotas. Luego, Eve y Alice intercambian pelotas. Luego, Claire y Bob intercambian pelotas. Luego, Dave y Eve intercambian pelotas. Finalmente, Claire y Bob intercambian pelotas. Al final del juego, Alice tiene la
Opciones:
(A) bola azul
(B) bola roja
(C) bola marrón
(D) bola morada
(E) bola negra
(F) bola rosa
(G) bola verde",(Y)
"Alice, Bob, Claire, Dave, Eve, Fred y Gertrude están jugando. Al comienzo del juego, cada uno sostiene una pelota: Alice tiene una pelota verde, Bob tiene una pelota marrón, Claire tiene una pelota morada, Dave tiene una pelota rosa, Eve tiene una pelota blanca, Fred tiene una pelota roja, y Gertrude tiene una pelota naranja.
A medida que avanza el juego, las parejas de jugadores intercambian bolas. Primero, Eve y Dave intercambian pelotas. Luego, Claire y Eve intercambian pelotas. Luego, Dave y Claire intercambian pelotas. Luego, Bob y Fred intercambian pelotas. Luego, Fred y Dave intercambian pelotas. Luego, Eve y Alice intercambian pelotas. Finalmente, Dave y Gertrude intercambian pelotas. Al final del juego, Alice tiene la
Opciones:
(A) bola verde
(B) bola marrón
(C) bola morada
(D) bola rosa
(E) bola blanca
(F) bola roja
(G) bola naranja",(C)
"Alice, Bob, Claire, Dave, Eve, Fred y Gertrude son bailarines en un baile en cuadrilla. Al comienzo de una canción, cada uno tiene una pareja: Alice baila con Sam, Bob baila con Rodrigo, Claire baila con Jamie, Dave baila con Lola, Eve baila con Helga, Fred baila con Melissa y Gertrudis baila con Ofelia.
A lo largo de la canción, los bailarines suelen intercambiar parejas. Primero, Bob y Dave cambian de pareja. Luego, Dave y Claire cambian de pareja. Luego, Claire y Eve cambian de pareja. Luego, Alice y Gertrude cambian de pareja. Luego, Alice y Bob cambian de pareja. Luego, Bob y Fred cambian de pareja. Finalmente, Fred y Eve cambian de pareja. Al final del baile, Dave está bailando con
Opciones:
(A) Sam
(B)Rodrigo
(C) Jaime
(D)Lola
(E)Helga
(F) Melisa
(G) Ofelia",(C)
"Alice, Bob, Claire, Dave, Eve, Fred y Gertrude están jugando. Al comienzo del juego, cada uno sostiene una pelota: Alice tiene una pelota verde, Bob tiene una pelota naranja, Claire tiene una pelota blanca, Dave tiene una pelota rosa, Eve tiene una pelota azul, Fred tiene una pelota amarilla, y Gertrude tiene una bola negra.
A medida que avanza el juego, las parejas de jugadores intercambian bolas. Primero, Eve y Gertrude intercambian pelotas. Luego, Fred y Bob intercambian pelotas. Luego, Fred y Claire intercambian pelotas. Luego, Eve y Fred intercambian pelotas. Luego, Fred y Claire intercambian pelotas. Luego, Alice y Bob intercambian pelotas. Finalmente, Dave y Gertrude intercambian pelotas. Al final del juego, Alice tiene la
Opciones:
(A) bola verde
(B) bola naranja
(C) bola blanca
(D) bola rosa
(E) bola azul
(F) bola amarilla
(G) bola negra",(F)
"Alice, Bob, Claire, Dave, Eve, Fred y Gertrude son bailarines en un baile en cuadrilla. Al comienzo de una canción, cada uno tiene una pareja: Alice baila con Karl, Bob baila con Izzi, Claire baila con Jamie, Dave baila con Melissa, Eve baila con Lola, Fred baila con Patrick y Gertrudis baila con Rodrigo.
A lo largo de la canción, los bailarines suelen intercambiar parejas. Primero, Alice y Eve cambian de pareja. Luego, Eve y Bob cambian de pareja. Luego, Gertrude y Dave cambian de pareja. Luego, Eve y Claire cambian de pareja. Luego, Alice y Bob cambian de pareja. Luego, Bob y Fred cambian de pareja. Finalmente, Fred y Claire cambian de pareja. Al final del baile, Fred está bailando con
Opciones:
(A) Carlos
(B) Izzi
(C) Jaime
(D) Melisa
(E) Lola
(F) Patricio
(G)Rodrigo",(B)
"Alice, Bob, Claire, Dave, Eve, Fred y Gertrude están en el mismo equipo en un partido de fútbol. Al comienzo del partido, a cada uno se le asigna una posición: Alice juega como animadora, Bob juega como extremo izquierdo, Claire juega como portero, Dave juega como mediocampista derecho, Eve juega como mediocampista central, Fred juega como calientabanquillos y Gertrude. está jugando de delantero.
A medida que avanza el juego, ocasionalmente las parejas de jugadores intercambian posiciones. Primero, Fred y Claire intercambian posiciones. Luego, Gertrude y Alice intercambian posiciones. Luego, Fred y Dave intercambian posiciones. Luego, Fred y Claire intercambian posiciones. Luego, Alice y Bob intercambian posiciones. Luego, Dave y Bob intercambian posiciones. Finalmente, Fred y Eve intercambian posiciones. Al final del partido, Bob está jugando.
Opciones:
(A) animadora
(B) extremo izquierdo
(C) portero
(D) mediocampista derecho
(E) mediocampista central
(F) calentador de banco
(G) delantero",(C)
"Alice, Bob, Claire, Dave, Eve, Fred y Gertrude están en el mismo equipo en un partido de fútbol. Al comienzo del partido, a cada uno se le asigna una posición: Alice juega de portera, Bob juega de mediocampista central, Claire juega de calienta bancas, Dave juega de extremo izquierdo, Eve juega de delantero, Fred juega de mediocampista derecho y Gertrude Está jugando de mediocampista izquierdo.
A medida que avanza el juego, ocasionalmente las parejas de jugadores intercambian posiciones. Primero, Eve y Claire intercambian posiciones. Luego, Claire y Dave intercambian posiciones. Luego, Dave y Bob intercambian posiciones. Luego, Fred y Gertrude intercambian posiciones. Luego, Bob y Claire intercambian posiciones. Luego, Dave y Alice intercambian posiciones. Finalmente, Claire y Eve intercambian posiciones. Al final del partido, Dave está jugando.
Opciones:
(Un) portero
(B) mediocampista central
(C) calentador de banco
(D) extremo izquierdo
(E) delantero
(F) mediocampista derecho
(G) mediocampista izquierdo",(A)
"Alice, Bob, Claire, Dave, Eve, Fred y Gertrude están en el mismo equipo en un partido de fútbol. Al comienzo del partido, a cada uno se le asigna una posición: Alice juega de extremo izquierdo, Bob juega de porrista, Claire juega de defensa, Dave juega de extremo derecho, Eve juega de delantero, Fred juega de mediocampista derecho y Gertrude. Está jugando de mediocampista central.
A medida que avanza el juego, ocasionalmente las parejas de jugadores intercambian posiciones. Primero, Bob y Dave intercambian posiciones. Luego, Eve y Claire intercambian posiciones. Luego, Gertrude y Alice intercambian posiciones. Luego, Bob y Claire intercambian posiciones. Luego, Alice y Bob intercambian posiciones. Luego, Eve y Fred intercambian posiciones. Finalmente, Alice y Fred intercambian posiciones. Al final del partido, Eve está jugando.
Opciones:
(A) extremo izquierdo
(B) animadora
(C) defensa
(D) extremo derecho
(E) delantero
(F) mediocampista derecho
(G) mediocampista central",(F)
"Alice, Bob, Claire, Dave, Eve, Fred y Gertrude están jugando. Al comienzo del juego, cada uno sostiene una pelota: Alice tiene una pelota negra, Bob tiene una pelota verde, Claire tiene una pelota blanca, Dave tiene una pelota roja, Eve tiene una pelota marrón, Fred tiene una pelota morada, y Gertrude tiene una pelota naranja.
A medida que avanza el juego, las parejas de jugadores intercambian bolas. Primero, Bob y Claire intercambian pelotas. Luego, Dave y Eve intercambian pelotas. Luego, Fred y Bob intercambian pelotas. Luego, Dave y Gertrude intercambian pelotas. Luego, Fred y Bob intercambian pelotas. Luego, Gertrude y Fred intercambian pelotas. Finalmente, Alice y Fred intercambian pelotas. Al final del juego, Eve tiene la
Opciones:
(A) bola negra
(B) bola verde
(C) bola blanca
(D) bola roja
(E) bola marrón
(F) bola morada
(G) bola naranja",(D)
"Alice, Bob, Claire, Dave, Eve, Fred y Gertrude están realizando un intercambio de regalos de elefante blanco. Al comienzo del evento, cada uno sostiene un regalo de un color diferente: Alice tiene una pelota negra, Bob tiene una pelota naranja, Claire tiene un regalo blanco, Dave tiene un regalo verde, Eve tiene un regalo azul, Fred tiene un regalo rojo y Gertrude tiene un regalo amarillo.
A medida que avanza el evento, parejas de personas intercambian regalos. Primero, Alice y Eve intercambian sus regalos. Luego, Alice y Fred intercambian sus regalos. Luego, Gertrude y Dave intercambian sus regalos. Luego, Fred y Eve intercambian sus regalos. Luego, Claire y Bob intercambian sus regalos. Luego, Claire y Dave intercambian sus regalos. Finalmente, Dave y Alice intercambian sus regalos. Al final del evento, Alice tiene la
Opciones:
(A) bola negra
(B) bola naranja
(C) presente blanco
(D) presente verde
(E) presente azul
(F) rojo presente
(G) amarillo presente",(B)
"Alice, Bob, Claire, Dave, Eve, Fred y Gertrude son bailarines en un baile en cuadrilla. Al comienzo de una canción, cada uno tiene una pareja: Alice baila con Lola, Bob baila con Rodrigo, Claire baila con Jamie, Dave baila con Izzi, Eve baila con Sam, Fred baila con Karl y Gertrudis baila con Helga.
A lo largo de la canción, los bailarines suelen intercambiar parejas. Primero, Alice y Claire cambian de pareja. Luego, Bob y Fred cambian de pareja. Luego, Claire y Dave cambian de pareja. Luego, Alice y Fred cambian de pareja. Luego, Claire y Alice cambian de pareja. Luego, Bob y Eve cambian de pareja. Finalmente, Eve y Gertrude cambian de pareja. Al final del baile, Eve baila con
Opciones:
(A) Lola
(B)Rodrigo
(C) Jaime
(D)Izzi
(E) Sam
(F) Carlos
(G)Helga",(GRAMO)
"Alice, Bob, Claire, Dave, Eve, Fred y Gertrude son amigos y ávidos lectores que ocasionalmente intercambian libros. Al comienzo del semestre, cada uno compra un libro nuevo: Alice recibe El gran Gatsby, Bob recibe Catch-22, Claire recibe La comunidad del anillo, Dave recibe Ulises, Eve recibe Frankenstein, Fred obtiene La perla y Gertrude recibe La odisea.
A medida que avanza el semestre, empiezan a negociar con los nuevos libros. Primero, Fred y Alice intercambian libros. Luego, Gertrude y Eve intercambian libros. Luego, Alice y Eve intercambian libros. Luego, Dave y Gertrude intercambian libros. Luego, Gertrude y Claire intercambian libros. Luego, Alice y Claire intercambian libros. Finalmente, Dave y Bob intercambian libros. Al final del semestre, Dave tiene
Opciones:
(A) El gran Gatsby
(B) Trampa 22
(C) La Comunidad del Anillo
(D) Ulises
(E)Frankenstein
(F) La Perla
(G) La Odisea",(B)
"Alice, Bob, Claire, Dave, Eve, Fred y Gertrude están en el mismo equipo en un partido de fútbol. Al comienzo del partido, a cada uno se le asigna una posición: Alice juega como mediocampista izquierda, Bob juega como animadora, Claire juega como mediocampista derecha, Dave juega como mediocampista central, Eve juega como portera, Fred juega como delantero y Gertrude. está jugando como calienta bancas.
A medida que avanza el juego, ocasionalmente las parejas de jugadores intercambian posiciones. Primero, Dave y Bob intercambian posiciones. Luego, Alice y Eve intercambian posiciones. Luego, Claire y Gertrude intercambian posiciones. Luego, Fred y Alice intercambian posiciones. Luego, Bob y Claire intercambian posiciones. Luego, Dave y Eve intercambian posiciones. Finalmente, Bob y Alice intercambian posiciones. Al final del partido, Fred está jugando.
Opciones:
(A) mediocampista izquierdo
(B) animadora
(C) mediocampista derecho
(D) mediocampista central
(E) portero
(F) delantero
(G) calentador de banco",(Y)
"Alice, Bob, Claire, Dave, Eve, Fred y Gertrude son bailarines en un baile en cuadrilla. Al comienzo de una canción, cada uno tiene una pareja: Alice baila con Lola, Bob baila con Helga, Claire baila con Sam, Dave baila con Melissa, Eve baila con Jamie, Fred baila con Rodrigo y Gertrude está bailando con Patrick.
A lo largo de la canción, los bailarines suelen intercambiar parejas. Primero, Dave y Claire cambian de pareja. Luego, Gertrude y Claire cambian de pareja. Luego, Claire y Eve cambian de pareja. Luego, Gertrude y Eve cambian de pareja. Luego, Fred y Claire cambian de pareja. Luego, Bob y Alice cambian de pareja. Finalmente, Eve y Claire cambian de pareja. Al final del baile, Gertrudis baila con
Opciones:
(A) Lola
(B)Helga
(C) Sam
(D) Melisa
(E) Jaime
(F)Rodrigo
(G) Patricio",(GRAMO)
"Alice, Bob, Claire, Dave, Eve, Fred y Gertrude son bailarines en un baile en cuadrilla. Al comienzo de una canción, cada uno tiene un compañero: Alice baila con Izzi, Bob baila con Jamie, Claire baila con Ophelia, Dave baila con Rodrigo, Eve baila con Patrick, Fred baila con Sam y Gertrudis baila con Lola.
A lo largo de la canción, los bailarines suelen intercambiar parejas. Primero, Eve y Claire cambian de pareja. Luego, Fred y Gertrude cambian de pareja. Luego, Eve y Bob cambian de pareja. Luego, Eve y Alice cambian de pareja. Luego, Dave y Bob cambian de pareja. Luego, Dave y Eve cambian de pareja. Finalmente, Alice y Dave cambian de pareja. Al final del baile, Bob está bailando con
Opciones:
(A) Izzi
(B) Jaime
(C) Ofelia
(D)Rodrigo
(E) Patricio
(F) Sam
(G)Lola",(D)
"Alice, Bob, Claire, Dave, Eve, Fred y Gertrude son amigos y ávidos lectores que ocasionalmente intercambian libros. Al comienzo del semestre, cada uno compra un libro nuevo: Alice recibe Ulises, Bob obtiene Frankenstein, Claire obtiene Moby Dick, Dave obtiene La Odisea, Eve obtiene El gran Gatsby, Fred obtiene Lolita y Gertrude recibe La Perla.
A medida que avanza el semestre, empiezan a negociar con los nuevos libros. Primero, Bob y Claire intercambian libros. Luego, Eve y Alice intercambian libros. Luego, Alice y Dave intercambian libros. Luego, Gertrude y Dave intercambian libros. Luego, Alice y Bob intercambian libros. Luego, Eve y Claire intercambian libros. Finalmente, Alice y Fred intercambian libros. Al final del semestre, Gertrude tiene
Opciones:
(A) Ulises
(B)Frankenstein
(C)Moby Dick
(D) La Odisea
(E) El gran Gatsby
(F)Lolita
(G) La Perla",(Y)
"Alice, Bob, Claire, Dave, Eve, Fred y Gertrude son bailarines en un baile en cuadrilla. Al comienzo de una canción, cada uno tiene un compañero: Alice baila con Patrick, Bob baila con Lola, Claire baila con Izzi, Dave baila con Rodrigo, Eve baila con Helga, Fred baila con Sam y Gertrudis baila con Melissa.
A lo largo de la canción, los bailarines suelen intercambiar parejas. Primero, Eve y Bob cambian de pareja. Luego, Eve y Dave cambian de pareja. Luego, Fred y Gertrude cambian de pareja. Luego, Gertrude y Alice cambian de pareja. Luego, Alice y Dave cambian de pareja. Luego, Claire y Alice cambian de pareja. Finalmente, Alice y Dave cambian de pareja. Al final del baile, Eve baila con
Opciones:
(A) Patricio
(B)Lola
(C) Izzi
(D)Rodrigo
(E)Helga
(F) Sam
(G) Melisa",(D)
"Alice, Bob, Claire, Dave, Eve, Fred y Gertrude están en el mismo equipo en un partido de fútbol. Al comienzo del partido, a cada uno se le asigna una posición: Alice juega como calienta bancas, Bob juega como delantero, Claire juega como extremo derecho, Dave juega como mediocampista central, Eve juega como animadora, Fred juega como extremo izquierdo y Gertrude. está jugando de portero.
A medida que avanza el juego, ocasionalmente las parejas de jugadores intercambian posiciones. Primero, Eve y Alice intercambian posiciones. Luego, Alice y Fred intercambian posiciones. Luego, Alice y Gertrude intercambian posiciones. Luego, Bob y Eve intercambian posiciones. Luego, Alice y Bob intercambian posiciones. Luego, Eve y Claire intercambian posiciones. Finalmente, Alice y Dave intercambian posiciones. Al final del partido, Gertrude está jugando.
Opciones:
(A) calentador de banco
(B) delantero
(C) extremo derecho
(D) mediocampista central
(E) animadora
(F) extremo izquierdo
(G) portero",(F)
