aporte,objetivo
"Alice, Bob, Claire, Dave y Eve son bailarines en un baile en cuadrilla. Al comienzo de una canción, cada uno tiene una pareja: Alice baila con Ophelia, Bob baila con Izzi, Claire baila con Lola, Dave baila con Sam y Eve baila con Melissa.
A lo largo de la canción, los bailarines suelen intercambiar parejas. Primero, Claire y Bob cambian de pareja. Luego, Claire y Eve cambian de pareja. Luego, Bob y Dave cambian de pareja. Luego, Claire y Eve cambian de pareja. Finalmente, Alice y Eve cambian de pareja. Al final del baile, Dave está bailando con
Opciones:
(A) Ofelia
(B) Izzi
(C) Lola
(D) Sam
(E) Melisa",(C)
"Alice, Bob, Claire, Dave y Eve están jugando. Al comienzo del juego, cada uno sostiene una pelota: Alice tiene una pelota rosa, Bob tiene una pelota marrón, Claire tiene una pelota negra, Dave tiene una pelota naranja y Eve tiene una pelota amarilla.
A medida que avanza el juego, las parejas de jugadores intercambian bolas. Primero, Claire y Alice intercambian pelotas. Luego, Dave y Bob intercambian pelotas. Luego, Eve y Bob intercambian pelotas. Luego, Bob y Alice intercambian pelotas. Finalmente, Eve y Claire intercambian pelotas. Al final del juego, Alice tiene la
Opciones:
(A) bola rosa
(B) bola marrón
(C) bola negra
(D) bola naranja
(E) bola amarilla",(Y)
"Alice, Bob, Claire, Dave y Eve están en el mismo equipo en un partido de fútbol. Al comienzo del partido, a cada uno se le asigna una posición: Alice juega de lateral izquierdo, Bob juega de portero, Claire juega de lateral derecho, Dave juega de lateral y Eve juega de mediocampista derecho.
A medida que avanza el juego, ocasionalmente las parejas de jugadores intercambian posiciones. Primero, Claire y Alice intercambian posiciones. Luego, Claire y Dave intercambian posiciones. Luego, Bob y Claire intercambian posiciones. Luego, Eve y Alice intercambian posiciones. Finalmente, Claire y Bob intercambian posiciones. Al final del partido, Eve está jugando.
Opciones:
(A) extremo izquierdo
(B) portero
(C) extremo derecho
(D) defensa
(E) mediocampista derecho",(C)
"Alice, Bob, Claire, Dave y Eve son amigos y ávidos lectores que ocasionalmente intercambian libros. Al comienzo del semestre, cada uno compra un libro nuevo: Alice recibe El gran Gatsby, Bob obtiene Frankenstein, Claire obtiene Moby Dick, Dave obtiene La comunidad del anillo y Eve recibe Catch-22.
A medida que avanza el semestre, empiezan a negociar con los nuevos libros. Primero, Alice y Bob intercambian libros. Luego, Dave y Eve intercambian libros. Luego, Eve y Alice intercambian libros. Luego, Dave y Eve intercambian libros. Finalmente, Claire y Dave intercambian libros. Al final del semestre, Eve tiene
Opciones:
(A) El gran Gatsby
(B)Frankenstein
(C)Moby Dick
(D) La Comunidad del Anillo
(E) Trampa 22",(Y)
"Alice, Bob, Claire, Dave y Eve están en el mismo equipo en un partido de fútbol. Al comienzo del partido, a cada uno se le asigna una posición: Alice juega de extremo derecho, Bob juega de portero, Claire juega de calienta bancas, Dave juega de mediocampista central y Eve juega de mediocampista izquierdo.
A medida que avanza el juego, ocasionalmente las parejas de jugadores intercambian posiciones. Primero, Claire y Eve intercambian posiciones. Luego, Claire y Alice intercambian posiciones. Luego, Alice y Dave intercambian posiciones. Luego, Bob y Eve intercambian posiciones. Finalmente, Alice y Claire intercambian posiciones. Al final del partido, Claire está jugando.
Opciones:
(A) extremo derecho
(B) portero
(C) calentador de banco
(D) mediocampista central
(E) mediocampista izquierdo",(D)
"Alice, Bob, Claire, Dave y Eve están realizando un intercambio de regalos de elefante blanco. Al comienzo del evento, cada uno sostiene un regalo de un color diferente: Alice tiene un regalo marrón, Bob tiene una pelota naranja, Claire tiene un regalo morado, Dave tiene un regalo amarillo y Eve tiene un regalo blanco.
A medida que avanza el evento, parejas de personas intercambian regalos. Primero, Bob y Eve intercambian sus regalos. Luego, Bob y Claire intercambian sus regalos. Luego, Dave y Alice intercambian sus regalos. Luego, Bob y Eve intercambian sus regalos. Finalmente, Alice y Bob intercambian sus regalos. Al final del evento, Bob tiene la
Opciones:
(A) presente marrón
(B) bola naranja
(C) presente morado
(D) amarillo presente
(E) presente blanco",(D)
"Alice, Bob, Claire, Dave y Eve son amigos y ávidos lectores que ocasionalmente intercambian libros. Al comienzo del semestre, cada uno compra un libro nuevo: Alice recibe Ulises, Bob obtiene Moby Dick, Claire obtiene La Perla, Dave obtiene La Odisea y Eve obtiene La Comunidad del Anillo.
A medida que avanza el semestre, empiezan a negociar con los nuevos libros. Primero, Alice y Claire intercambian libros. Luego, Eve y Claire intercambian libros. Luego, Claire y Bob intercambian libros. Luego, Dave y Claire intercambian libros. Finalmente, Bob y Dave intercambian libros. Al final del semestre, Dave tiene
Opciones:
(A) Ulises
(B)Moby Dick
(C) La Perla
(D) La Odisea
(E) La Comunidad del Anillo",(Y)
"Alice, Bob, Claire, Dave y Eve son amigos y ávidos lectores que ocasionalmente intercambian libros. Al comienzo del semestre, cada uno compra un libro nuevo: Alice recibe Moby Dick, Bob obtiene Lolita, Claire obtiene El gran Gatsby, Dave obtiene Catch-22 y Eve recibe Ulysses.
A medida que avanza el semestre, empiezan a negociar con los nuevos libros. Primero, Claire y Dave intercambian libros. Luego, Bob y Claire intercambian libros. Luego, Dave y Alice intercambian libros. Luego, Dave y Claire intercambian libros. Finalmente, Claire y Eve intercambian libros. Al final del semestre, Eve tiene
Opciones:
(A) Moby Dick
(B)Lolita
(C) El gran Gatsby
(D) Trampa 22
(E) Ulises",(A)
"Alice, Bob, Claire, Dave y Eve son amigos y ávidos lectores que ocasionalmente intercambian libros. Al comienzo del semestre, cada uno compra un libro nuevo: Alice recibe Frankenstein, Bob obtiene Ulises, Claire obtiene Lolita, Dave obtiene La Odisea y Eve obtiene La Comunidad del Anillo.
A medida que avanza el semestre, empiezan a negociar con los nuevos libros. Primero, Eve y Dave intercambian libros. Luego, Claire y Alice intercambian libros. Luego, Dave y Eve intercambian libros. Luego, Bob y Claire intercambian libros. Finalmente, Alice y Claire intercambian libros. Al final del semestre, Eve tiene
Opciones:
(A) Frankenstein
(B) Ulises
(C)Lolita
(D) La Odisea
(E) La Comunidad del Anillo",(Y)
"Alice, Bob, Claire, Dave y Eve están jugando. Al comienzo del juego, cada uno sostiene una pelota: Alice tiene una pelota marrón, Bob tiene una pelota morada, Claire tiene una pelota negra, Dave tiene una pelota verde y Eve tiene una pelota amarilla.
A medida que avanza el juego, las parejas de jugadores intercambian bolas. Primero, Claire y Alice intercambian pelotas. Luego, Bob y Alice intercambian pelotas. Luego, Eve y Dave intercambian pelotas. Luego, Dave y Claire intercambian pelotas. Finalmente, Alice y Bob intercambian pelotas. Al final del juego, Claire tiene la
Opciones:
(A) bola marrón
(B) bola morada
(C) bola negra
(D) bola verde
(E) bola amarilla",(Y)
"Alice, Bob, Claire, Dave y Eve son bailarines en un baile en cuadrilla. Al comienzo de una canción, cada uno tiene una pareja: Alice baila con Karl, Bob baila con Lola, Claire baila con Ophelia, Dave baila con Melissa y Eve baila con Sam.
A lo largo de la canción, los bailarines suelen intercambiar parejas. Primero, Alice y Dave cambian de pareja. Luego, Alice y Claire cambian de pareja. Luego, Alice y Eve cambian de pareja. Luego, Bob y Dave cambian de pareja. Finalmente, Dave y Claire cambian de pareja. Al final del baile, Eve baila con
Opciones:
(A) Carlos
(B)Lola
(C) Ofelia
(D) Melisa
(E) Sam",(C)
"Alice, Bob, Claire, Dave y Eve están en el mismo equipo en un partido de fútbol. Al comienzo del partido, a cada uno se le asigna una posición: Alice juega de portera, Bob juega de extremo izquierdo, Claire juega de calienta bancas, Dave juega de animador y Eve juega de mediocampista izquierdo.
A medida que avanza el juego, ocasionalmente las parejas de jugadores intercambian posiciones. Primero, Eve y Alice intercambian posiciones. Luego, Bob y Eve intercambian posiciones. Luego, Alice y Dave intercambian posiciones. Luego, Bob y Eve intercambian posiciones. Finalmente, Eve y Claire intercambian posiciones. Al final del partido, Bob está jugando.
Opciones:
(Un) portero
(B) extremo izquierdo
(C) calentador de banco
(D) animadora
(E) mediocampista izquierdo",(B)
"Alice, Bob, Claire, Dave y Eve están realizando un intercambio de regalos de elefante blanco. Al comienzo del evento, cada uno sostiene un regalo de un color diferente: Alice tiene una pelota rosa, Bob tiene un regalo rojo, Claire tiene un regalo verde, Dave tiene una pelota naranja y Eve tiene una pelota negra.
A medida que avanza el evento, parejas de personas intercambian regalos. Primero, Alice y Dave intercambian sus regalos. Luego, Dave y Eve intercambian sus regalos. Luego, Dave y Alice intercambian sus regalos. Luego, Bob y Claire intercambian sus regalos. Finalmente, Bob y Eve intercambian sus regalos. Al final del evento, Bob tiene la
Opciones:
(A) bola rosa
(B) rojo presente
(C) presente verde
(D) bola naranja
(E) bola negra",(A)
"Alice, Bob, Claire, Dave y Eve están en el mismo equipo en un partido de fútbol. Al comienzo del partido, a cada uno se le asigna una posición: Alice juega como calienta bancas, Bob juega como mediocampista derecho, Claire juega como animadora, Dave juega como delantero y Eve juega como extremo izquierdo.
A medida que avanza el juego, ocasionalmente las parejas de jugadores intercambian posiciones. Primero, Alice y Eve intercambian posiciones. Luego, Claire y Alice intercambian posiciones. Luego, Eve y Alice intercambian posiciones. Luego, Bob y Dave intercambian posiciones. Finalmente, Dave y Eve intercambian posiciones. Al final del partido, Claire está jugando.
Opciones:
(A) calentador de banco
(B) mediocampista derecho
(C) animadora
(D) delantero
(E) extremo izquierdo",(Y)
"Alice, Bob, Claire, Dave y Eve están jugando. Al comienzo del juego, cada uno sostiene una pelota: Alice tiene una pelota morada, Bob tiene una pelota negra, Claire tiene una pelota roja, Dave tiene una pelota amarilla y Eve tiene una pelota marrón.
A medida que avanza el juego, las parejas de jugadores intercambian bolas. Primero, Alice y Dave intercambian pelotas. Luego, Dave y Eve intercambian pelotas. Luego, Bob y Dave intercambian pelotas. Luego, Dave y Claire intercambian pelotas. Finalmente, Eve y Claire intercambian pelotas. Al final del juego, Alice tiene la
Opciones:
(A) bola morada
(B) bola negra
(C) bola roja
(D) bola amarilla
(E) bola marrón",(D)
"Alice, Bob, Claire, Dave y Eve están en el mismo equipo en un partido de fútbol. Al comienzo del partido, a cada uno se le asigna una posición: Alice juega de extremo derecho, Bob juega de mediocampista izquierdo, Claire juega de mediocampista derecho, Dave juega de delantero y Eve juega de lateral.
A medida que avanza el juego, ocasionalmente las parejas de jugadores intercambian posiciones. Primero, Eve y Claire intercambian posiciones. Luego, Dave y Bob intercambian posiciones. Luego, Eve y Dave intercambian posiciones. Luego, Alice y Claire intercambian posiciones. Finalmente, Bob y Eve intercambian posiciones. Al final del partido, Claire está jugando.
Opciones:
(A) extremo derecho
(B) mediocampista izquierdo
(C) mediocampista derecho
(D) delantero
(E) defensa",(A)
"Alice, Bob, Claire, Dave y Eve son bailarines en un baile en cuadrilla. Al comienzo de una canción, cada uno tiene una pareja: Alice baila con Jamie, Bob baila con Patrick, Claire baila con Karl, Dave baila con Helga y Eve baila con Izzi.
A lo largo de la canción, los bailarines suelen intercambiar parejas. Primero, Claire y Alice cambian de pareja. Luego, Alice y Dave cambian de pareja. Luego, Alice y Bob cambian de pareja. Luego, Bob y Eve cambian de pareja. Finalmente, Dave y Bob cambian de pareja. Al final del baile, Eve baila con
Opciones:
(A) Jaime
(B) Patricio
(C) Carlos
(D)Helga
(E) Izzi",(D)
"Alice, Bob, Claire, Dave y Eve son amigos y ávidos lectores que ocasionalmente intercambian libros. Al comienzo del semestre, cada uno compra un libro nuevo: Alice recibe Catch-22, Bob obtiene The Fellowship of the Ring, Claire obtiene Lolita, Dave obtiene Frankenstein y Eve obtiene The Odyssey.
A medida que avanza el semestre, empiezan a negociar con los nuevos libros. Primero, Alice y Bob intercambian libros. Luego, Alice y Dave intercambian libros. Luego, Alice y Claire intercambian libros. Luego, Bob y Eve intercambian libros. Finalmente, Alice y Dave intercambian libros. Al final del semestre, Claire tiene
Opciones:
(A) Trampa 22
(B) La Comunidad del Anillo
(C)Lolita
(D)Frankenstein
(E) La Odisea",(D)
"Alice, Bob, Claire, Dave y Eve están realizando un intercambio de regalos de elefante blanco. Al comienzo del evento, cada uno sostiene un regalo de un color diferente: Alice tiene un regalo marrón, Bob tiene una bola negra, Claire tiene un regalo verde, Dave tiene un regalo morado y Eve tiene un regalo amarillo.
A medida que avanza el evento, parejas de personas intercambian regalos. Primero, Bob y Dave intercambian sus regalos. Luego, Bob y Eve intercambian sus regalos. Luego, Dave y Claire intercambian sus regalos. Luego, Dave y Bob intercambian sus regalos. Finalmente, Alice y Dave intercambian sus regalos. Al final del evento, Bob tiene la
Opciones:
(A) presente marrón
(B) bola negra
(C) presente verde
(D) presente púrpura
(E) amarillo presente",(C)
"Alice, Bob, Claire, Dave y Eve son bailarines en un baile en cuadrilla. Al comienzo de una canción, cada uno tiene una pareja: Alice baila con Lola, Bob baila con Melissa, Claire baila con Sam, Dave baila con Karl y Eve baila con Helga.
A lo largo de la canción, los bailarines suelen intercambiar parejas. Primero, Dave y Alice cambian de pareja. Luego, Claire y Dave cambian de pareja. Luego, Alice y Dave cambian de pareja. Luego, Bob y Eve cambian de pareja. Finalmente, Bob y Alice cambian de pareja. Al final del baile, Bob está bailando con
Opciones:
(A) Lola
(B) Melisa
(C) Sam
(D) Carlos
(E)Helga",(C)
"Alice, Bob, Claire, Dave y Eve están realizando un intercambio de regalos de elefante blanco. Al comienzo del evento, cada uno sostiene un regalo de un color diferente: Alice tiene un regalo azul, Bob tiene un regalo amarillo, Claire tiene una pelota negra, Dave tiene un regalo morado y Eve tiene un regalo rojo.
A medida que avanza el evento, parejas de personas intercambian regalos. Primero, Bob y Claire intercambian sus regalos. Luego, Dave y Eve intercambian sus regalos. Luego, Bob y Claire intercambian sus regalos. Luego, Claire y Alice intercambian sus regalos. Finalmente, Eve y Dave intercambian sus regalos. Al final del evento, Bob tiene la
Opciones:
(A) presente azul
(B) amarillo presente
(C) bola negra
(D) presente púrpura
(E) rojo presente",(B)
"Alice, Bob, Claire, Dave y Eve son amigos y ávidos lectores que ocasionalmente intercambian libros. Al comienzo del semestre, cada uno compra un libro nuevo: Alice recibe Ulises, Bob obtiene Moby Dick, Claire obtiene La Perla, Dave obtiene La Odisea y Eve obtiene La Comunidad del Anillo.
A medida que avanza el semestre, empiezan a negociar con los nuevos libros. Primero, Alice y Claire intercambian libros. Luego, Eve y Claire intercambian libros. Luego, Claire y Bob intercambian libros. Luego, Dave y Claire intercambian libros. Finalmente, Bob y Dave intercambian libros. Al final del semestre, Eve tiene
Opciones:
(A) Ulises
(B)Moby Dick
(C) La Perla
(D) La Odisea
(E) La Comunidad del Anillo",(A)
"Alice, Bob, Claire, Dave y Eve están jugando. Al comienzo del juego, cada uno sostiene una pelota: Alice tiene una pelota negra, Bob tiene una pelota azul, Claire tiene una pelota naranja, Dave tiene una pelota rosa y Eve tiene una pelota blanca.
A medida que avanza el juego, las parejas de jugadores intercambian bolas. Primero, Eve y Bob intercambian pelotas. Luego, Dave y Bob intercambian pelotas. Luego, Dave y Alice intercambian pelotas. Luego, Eve y Claire intercambian pelotas. Finalmente, Claire y Alice intercambian pelotas. Al final del juego, Eve tiene la
Opciones:
(A) bola negra
(B) bola azul
(C) bola naranja
(D) bola rosa
(E) bola blanca",(C)
"Alice, Bob, Claire, Dave y Eve son amigos y ávidos lectores que ocasionalmente intercambian libros. Al comienzo del semestre, cada uno compra un libro nuevo: Alice recibe Frankenstein, Bob obtiene La Perla, Claire obtiene El perro de los Baskerville, Dave obtiene Ulises y Eve obtiene El gran Gatsby.
A medida que avanza el semestre, empiezan a negociar con los nuevos libros. Primero, Dave y Claire intercambian libros. Luego, Bob y Claire intercambian libros. Luego, Claire y Eve intercambian libros. Luego, Bob y Claire intercambian libros. Finalmente, Alice y Claire intercambian libros. Al final del semestre, Dave tiene
Opciones:
(A) Frankenstein
(B) La Perla
(C) Sabueso de los Baskerville
(D) Ulises
(E) El gran Gatsby",(C)
"Alice, Bob, Claire, Dave y Eve están realizando un intercambio de regalos de elefante blanco. Al comienzo del evento, cada uno sostiene un regalo de un color diferente: Alice tiene un regalo verde, Bob tiene un regalo amarillo, Claire tiene una pelota naranja, Dave tiene un regalo blanco y Eve tiene un regalo marrón.
A medida que avanza el evento, parejas de personas intercambian regalos. Primero, Eve y Dave intercambian sus regalos. Luego, Dave y Alice intercambian sus regalos. Luego, Bob y Dave intercambian sus regalos. Luego, Eve y Claire intercambian sus regalos. Finalmente, Eve y Alice intercambian sus regalos. Al final del evento, Dave tiene la
Opciones:
(A) presente verde
(B) amarillo presente
(C) bola naranja
(D) presente blanco
(E) marrón presente",(B)
"Alice, Bob, Claire, Dave y Eve son amigos y ávidos lectores que ocasionalmente intercambian libros. Al comienzo del semestre, cada uno compra un libro nuevo: Alice recibe El gran Gatsby, Bob obtiene La perla, Claire recibe Ulises, Dave obtiene El perro de los Baskerville y Eve recibe Moby Dick.
A medida que avanza el semestre, empiezan a negociar con los nuevos libros. Primero, Dave y Claire intercambian libros. Luego, Claire y Eve intercambian libros. Luego, Alice y Claire intercambian libros. Luego, Claire y Bob intercambian libros. Finalmente, Dave y Eve intercambian libros. Al final del semestre, Claire tiene
Opciones:
(A) El gran Gatsby
(B) La Perla
(C) Ulises
(D) Sabueso de los Baskerville
(E)Moby Dick",(B)
"Alice, Bob, Claire, Dave y Eve están jugando. Al comienzo del juego, cada uno sostiene una pelota: Alice tiene una pelota naranja, Bob tiene una pelota negra, Claire tiene una pelota rosa, Dave tiene una pelota blanca y Eve tiene una pelota roja.
A medida que avanza el juego, las parejas de jugadores intercambian bolas. Primero, Alice y Dave intercambian pelotas. Luego, Bob y Claire intercambian pelotas. Luego, Claire y Dave intercambian pelotas. Luego, Dave y Bob intercambian pelotas. Finalmente, Alice y Eve intercambian pelotas. Al final del juego, Eve tiene la
Opciones:
(A) bola naranja
(B) bola negra
(C) bola rosa
(D) bola blanca
(E) bola roja",(D)
"Alice, Bob, Claire, Dave y Eve son amigos y ávidos lectores que ocasionalmente intercambian libros. Al comienzo del semestre, cada uno compra un libro nuevo: Alice recibe Moby Dick, Bob obtiene Ulises, Claire obtiene La comunidad del anillo, Dave obtiene Lolita y Eve recibe Catch-22.
A medida que avanza el semestre, empiezan a negociar con los nuevos libros. Primero, Claire y Bob intercambian libros. Luego, Claire y Dave intercambian libros. Luego, Dave y Alice intercambian libros. Luego, Dave y Bob intercambian libros. Finalmente, Eve y Dave intercambian libros. Al final del semestre, Dave tiene
Opciones:
(A) Moby Dick
(B) Ulises
(C) La Comunidad del Anillo
(D)Lolita
(E) Trampa 22",(Y)
